wavelength,Back_LoxViom,Belly_LoxViom,Breast_LoxViom,Crissum_LoxViom,Crown_LoxViom,DorTail_LoxViom,Patch10_LoxViom,Rump_LoxViom,Throat_LoxViom,WingTip_LoxViom
800.08,8.68013333334,9.84343333335,7.54166666667,39.7960666667,9.1622,11.5736,38.0212,11.131,46.9598666666,14.2928
800.39,8.4358,9.65266666667,7.5862,39.3352666666,8.90060000001,11.4943333333,37.5462666667,11.0196,46.3669333333,13.978
800.70,8.90886666666,10.3746333333,8.50433333333,39.8454,9.33826666667,11.7804,38.0924666666,11.6953333333,46.4818666667,14.7016
801.00,8.47980000001,10.1152,8.21926666667,39.404,8.66006666667,11.1146,37.4104666666,11.4800666667,45.73,14.4453333333
801.31,8.03653333334,9.55843333333,7.80306666667,39.0410666667,7.97053333333,10.4769333333,36.9811333333,11.1669333333,45.2968,14.0689333333
801.62,7.55246666666,8.97076666667,7.20426666667,38.3820666667,7.2862,10.0512,36.5182,10.8858,44.8436666667,13.6353333333
801.92,7.45586666667,8.458,6.83806666667,37.9750666667,7.2224,9.80273333334,36.7082666667,10.5191333333,44.4495333333,13.3022666667
802.23,7.97613333333,8.6645,7.3474,37.8851333333,7.498,10.0597333333,36.9655333333,10.5482666667,44.9208666667,13.7335333333
802.54,8.45413333332,8.8023,7.59166666667,37.963,7.53446666667,10.2832666667,36.976,10.4389333333,45.1078,14.1595333333
802.84,8.92173333333,9.05983333333,7.84373333333,38.0989333333,7.95306666667,10.5886666667,36.9529333333,10.6042,45.2916666667,14.5258666667
803.15,9.24453333333,9.12436666667,7.7542,38.3477333333,8.04166666667,10.4993333333,36.9412,10.9071333333,45.2915333333,14.3738
803.46,9.83426666667,9.6605,8.34,39.0370666667,8.37146666667,10.7077333333,37.3426666667,11.5022666667,45.9720666667,14.4961333333
803.76,10.3492666667,10.3386,8.84653333333,39.4602666667,8.94173333333,11.0952666667,38.0422666667,11.9418,46.8624666667,15.0952666667
804.07,10.1612,9.96053333333,8.37426666667,38.9374,8.86613333333,11.0070666667,37.6050666667,11.6521333333,46.6403333333,14.7660666667
804.38,11.0727333333,10.8249,9.18813333335,39.3109333333,10.0077333333,12.2840666667,38.1050666667,12.5032666667,47.2985333333,15.4059333333
804.68,11.8875333334,11.6551666667,9.79073333333,39.5197333333,10.8236,13.0750666667,38.5024,13.0698666667,47.8181333333,16.0030666666
804.99,12.3978666667,12.4135,10.3618666667,40.0206,11.3746,13.6124,38.8785333333,13.3281333333,48.4858666667,16.5168666667
805.30,12.4120666667,12.5953666667,10.458,39.8625333333,11.1654,13.7302666667,38.0406666666,13.2874,48.2899333333,16.4122666667
805.60,11.7509333333,11.9168,9.7652,39.2445333333,10.6073333333,13.2108666667,37.0801333333,12.6748,47.4885333333,15.6967333333
805.91,11.237,11.4777,9.18213333333,39.1718,10.2381333333,12.94,36.6924666667,12.2722666667,47.3291333333,15.0723333333
806.21,11.4532666667,11.5552666667,9.00226666667,39.7433333333,10.2697333333,13.1866666666,37.1354,12.6106666667,47.9182,15.1190666667
806.52,11.4564666667,11.4194666667,9.12513333334,39.8042666667,10.5365333333,13.5552666667,37.4781333333,12.609,48.1099333334,15.5326
806.83,11.1870666667,10.9752666667,8.71746666666,39.4488666667,10.4823333333,13.3492666667,37.3078,12.3212666667,47.8484666667,15.3154666667
807.13,10.7139333333,10.5986,8.19633333333,39.2968666667,10.0482,13.124,37.1014666667,11.9162,47.5363333333,14.8738666667
807.44,10.9052666667,11.1762,8.5528,40.0920666667,10.2113333333,13.3712,37.5716,12.2331333333,48.0433333333,15.1978
807.74,10.1691333333,10.5069,7.80826666667,39.9446666666,9.49853333333,12.4078666667,37.1792,11.4215333333,47.5256,14.4139333333
808.05,9.72793333334,10.3486,7.73233333333,40.1020666667,9.48400000001,12.5850666667,37.568,11.2868666667,47.5510666667,14.3820666667
808.35,10.1910666667,10.8881666667,8.38673333333,40.3878,10.2249333333,13.5918666667,37.8471333333,12.1642666667,47.5716666667,14.8792
808.66,10.3088,11.2694,8.5136,40.4916666667,10.549,13.8535333333,38.2904666667,12.5499333333,47.833,15.3174666667
808.97,10.661,11.6476666667,8.361,40.7104,10.6141333333,14.0087333333,38.8354666667,12.8848666667,48.2445333333,15.7498
809.27,10.9804666667,12.1042666667,8.9552,41.2700666666,11.1032666667,14.6328,39.4322666667,13.6610666667,48.4342666667,16.6932
809.58,11.4261333333,12.5764,9.78306666666,41.5494666667,11.5786666667,15.2522666667,39.7477333333,14.2078,48.4917333333,17.453
809.88,11.5113333333,13.0017,9.8866,41.8040666667,11.4634666667,15.2807333333,39.7432,14.2054,48.6977333333,17.6582666667
810.19,11.3418,13.2604,10.0426,41.7304666667,11.4269333333,15.3855333333,39.6599333333,14.2439333333,48.8463333333,17.8748666667
810.49,11.3224,13.0956666667,9.94513333333,41.2735333333,11.3650666667,15.4113333334,39.0798666667,14.1256666667,48.5496666667,17.6112666667
810.80,10.5307333334,12.2344666667,8.9568,40.1234,10.7654666667,14.8826,38.2224,13.4937333333,47.747,16.8331333334
811.10,10.5000666667,12.0503,8.8102,39.8447333333,10.8667333333,14.8307333334,38.1732666667,13.7248,47.4744666667,16.9181333333
811.41,10.8129333333,11.9195666667,8.94233333333,39.3682666667,10.9662,14.6885333333,37.4734,13.8607333333,46.7953333333,16.7982
811.71,10.0979333333,11.1691,8.20853333334,38.9572666667,10.1296,13.5292,37.3206666667,12.7142,46.3506,15.9811333333
812.02,9.85026666667,10.6907333333,8.17573333334,39.0002666667,9.89500000001,13.1296,37.4530666667,12.0916,46.2782666667,15.5556666667
812.32,9.96839999999,10.4639666667,8.66799999999,39.1730666667,9.98739999999,13.2701333333,37.4180666667,12.3862666667,45.6312666667,15.3472
812.63,9.20213333333,9.35669999999,7.45513333333,37.6410666667,8.83626666667,12.2233333333,36.2787333333,11.1448,44.1753333334,13.8442
812.93,8.24700000001,8.47406666667,6.68586666666,36.7818666667,8.1574,11.4842666667,35.6046666667,10.0064,43.6660666667,12.828
813.24,7.72513333333,8.07993333334,6.273,36.0246,7.84133333333,11.01,35.3919333333,9.47399999999,43.4463333333,12.0684
813.54,7.14326666667,7.35563333333,5.43246666667,35.7295333333,7.41106666667,10.3297333333,35.1028666667,8.85400000001,42.9319333333,11.2505333333
813.85,7.1176,7.536,5.44446666667,35.9673333333,7.55553333333,10.2092,35.6274,9.00660000001,42.719,11.3202666667
814.15,8.06546666667,8.59479999999,6.61433333333,36.8104666667,8.45093333333,10.8170666667,36.6863333333,9.96066666667,43.4576,11.928
814.46,9.45986666667,10.3621333333,8.36713333333,38.0730666666,10.2423333333,12.6348666667,38.0991333333,11.2510666667,44.9144,13.4820666667
814.76,9.98039999999,11.098,8.74426666667,39.1980666667,10.6904,13.1032,39.2703333333,11.887,45.9303333333,14.1158
815.07,11.1497333333,11.9459666667,9.71093333333,39.9229333333,11.8947333333,14.284,40.0963333333,13.2048666667,46.5638666667,15.2987333333
815.37,11.5973333333,12.0166666667,9.78373333333,40.2258,12.1135333333,14.8370666667,40.1872666667,13.5978666667,46.9312,15.7147333333
815.68,10.9819333333,11.5633666667,9.115,39.5671333333,11.5698,14.2440666667,39.5220666667,12.9006,46.6345333333,15.0322666667
815.98,11.774,12.3164,10.0545333333,40.4363333333,12.3645333334,14.9246666667,40.1604666667,13.9556666667,47.4943333333,15.9062666667
816.29,12.2824666667,12.5927,10.1994,40.4494666667,12.3646666667,14.9604666667,40.1076,14.1943333333,47.3188,16.2709333333
816.59,12.9764,12.7486333333,10.7171333333,40.4494,12.7239333333,15.3031333333,40.0122666667,14.5214,47.196,16.9652666667
816.89,13.9491333333,13.3215,11.7608,40.9266,13.2974,16.4424666667,40.4006,15.4320666667,47.5276666667,17.8057333333
817.20,13.7582,12.7197,11.3864666667,40.6725333333,12.6666,16.4367333333,39.7876666667,15.2153333333,47.2626666667,17.5988666667
817.50,13.6813333333,12.1787333333,11.0533333333,40.4873333333,12.3063333333,16.2518,39.5126,14.7896,47.009,17.5864
817.81,12.6438,11.2585666667,9.81613333334,40.0632666667,10.7643333333,15.1896,38.7126666667,13.7816666667,46.454,16.5
818.11,11.2225333333,10.2960333333,8.89246666667,38.7500666667,9.57786666667,14.1776666667,37.4616,12.5822666667,45.1863333333,15.4056666667
818.41,9.57926666665,9.0101,7.1628,37.8748,7.891,12.6752,36.4509333333,10.9492666667,44.6818,13.8512
818.72,9.07273333333,8.9542,6.89853333334,38.1607333333,7.8774,12.3236,36.6770666667,10.7160666667,45.0129333333,13.8176
819.02,9.05833333333,9.23740000001,7.0636,38.4409333333,8.00773333333,12.3844666667,37.1629333333,10.8351333333,45.6355333333,14.3353333333
819.33,8.50659999999,8.97843333333,6.75933333333,38.6056666667,7.69906666667,12.0273333333,37.2866,10.3374666667,45.8106666667,14.3082666667
819.63,7.62993333333,8.26443333333,5.97473333333,38.0619333333,6.86553333333,11.1544,36.6972666667,9.58326666667,45.3440666667,13.5589333333
819.93,6.98293333333,7.91703333333,5.28553333333,37.951,6.3536,10.7326666667,36.4244666667,9.1996,45.1984666667,13.0494666667
820.24,6.81026666667,7.8373,5.0976,38.0216,6.39293333333,10.4742666667,36.5014,9.0164,45.4064,13.0975333333
820.54,7.13206666667,8.29113333333,5.40953333333,38.2272,6.831,10.5680666667,36.9084,9.24933333333,45.754,13.3767333333
820.85,7.16773333333,8.46786666667,5.52026666667,38.2416666667,6.94153333333,10.6354,36.928,9.36060000001,45.9007333333,13.3742
821.15,7.29926666667,8.3965,5.56766666667,38.2498,7.00066666667,10.6013333333,37.0016666667,9.38000000001,45.9018,13.3977333333
821.45,7.8584,8.79313333333,5.92093333333,38.6812666667,7.44253333333,10.9679333333,37.4243333333,9.80193333335,46.3701333333,13.8339333333
821.76,8.07493333333,8.90316666667,6.11853333333,38.8845333333,7.58646666667,11.0954666667,37.5442,9.93960000001,46.5278,14.0090666667
822.06,8.1262,8.88163333333,6.1132,38.6930666667,7.47866666667,10.9999333333,37.4274,9.94233333335,46.3396666667,13.9176
822.36,8.29626666666,9.00363333333,6.223,38.9640666667,7.63813333333,11.1771333333,37.6246,10.0730666667,46.5575333333,14.0557333333
822.67,8.37680000001,9.07196666666,6.24753333333,38.9334666667,7.71733333333,11.2572,37.5832666667,10.1389333333,46.5012666667,14.0918
822.97,8.47326666667,9.26496666667,6.37766666667,39.2146,7.90746666667,11.4212666667,37.8594666667,10.3212,46.793,14.2657333333
823.27,8.60033333333,9.41456666666,6.4888,39.3876,8.02313333333,11.536,38.1126,10.4227333333,46.9309333333,14.3992
823.58,8.64879999999,9.5392,6.52526666667,39.4976,8.0286,11.6184666667,38.2692666667,10.4627333333,47.0434666667,14.4281333333
823.88,8.764,9.62183333334,6.65106666667,39.6366,8.10993333333,11.7794666667,38.3182666667,10.5632666667,47.1477333334,14.5807333333
824.18,8.96846666666,9.71223333331,6.77933333333,39.7562666667,8.24646666667,11.8276,38.4586,10.6781333333,47.1926666667,14.7684
824.49,9.15266666667,9.90260000001,6.91766666667,39.8898,8.4172,12.0181333333,38.658,10.8455333333,47.4172,14.9568666667
824.79,9.04713333333,9.78060000001,6.87866666667,39.7769333333,8.36633333334,12.0278,38.6704,10.7464666667,47.3064666667,14.8785333333
825.09,9.01139999999,9.86416666667,6.8444,39.5027333333,8.47206666666,12.053,38.5879333333,10.8169333333,47.1860666667,14.9171333333
825.39,9.03313333334,10.1136,6.8918,39.8777333333,8.6582,12.2894,38.9024666667,10.9089333333,47.5734,15.0825333333
825.70,8.56313333333,9.79479999999,6.58853333333,39.3106,8.24420000001,11.9009333333,38.4470666667,10.4462666667,47.0615333333,14.6988
826.00,8.37986666667,9.56299999999,6.4046,38.9513333333,7.92466666667,11.6984,38.2982,10.2173333333,47.1357333333,14.4187333333
826.30,8.46846666666,9.51443333334,6.37893333333,38.8604666667,7.87426666667,11.7492,38.2987333334,10.1836666667,47.1345333334,14.4332
826.61,8.69773333334,9.59113333335,6.59793333334,39.0400666667,8.12426666667,11.9611333333,38.4926,10.442,47.4819333333,14.6368
826.91,8.93979999999,9.71056666667,6.75013333333,39.1708,8.36793333333,12.1895333333,38.5464,10.6670666667,47.6198,14.782
827.21,8.75106666667,9.47896666667,6.56286666667,39.069,8.20213333333,11.9985333333,38.496,10.4704,47.5710666667,14.5278666667
827.51,8.21200000001,9.06606666667,6.029,39.0398,7.737,11.7428666667,38.5396666667,9.91753333333,47.8644666667,14.1586
827.82,7.98393333333,8.90776666667,5.91106666667,38.8587333333,7.60613333333,11.545,38.2738,9.73860000001,47.6734,14.0993333333
828.12,7.61606666667,8.59106666667,5.5172,38.7900666667,7.24553333333,11.1466,38.0192,9.34153333333,47.6819333333,13.9068
828.42,7.36693333333,8.2867,5.293,39.0150666667,6.996,11.034,38.1751333333,9.14119999999,47.8238,13.7755333333
828.72,6.95366666667,7.67406666667,4.88726666667,38.4205333333,6.4828,10.6543333333,37.7917333333,8.70086666666,47.4049333333,13.3944666667
829.02,7.28913333334,7.86203333333,4.99753333333,38.6842666666,6.702,10.8787333333,37.9946666667,8.97959999999,47.7135333333,13.581
829.33,7.45826666667,8.00546666667,5.04046666667,39.0864,6.93446666667,11.0413333333,38.2477333333,9.12786666666,47.7062666667,13.8057333333
829.63,7.03486666667,7.4227,4.598,38.5666666667,6.57026666667,10.5500666667,37.8215333333,8.72666666666,47.3592666667,13.215
829.93,6.62346666667,7.17746666667,4.31646666667,37.8416666667,5.97593333333,10.0624,37.0265333333,8.39333333333,46.6763333333,12.6378
830.23,6.01726666667,6.76613333333,3.67113333333,37.0201333333,5.1586,9.2904,36.4439333333,7.68266666667,46.0120666667,11.9036
830.54,5.9332,6.77293333333,3.39213333333,36.4008,4.80826666667,9.04553333333,36.0256666667,7.53426666667,45.76,11.5644
830.84,6.30553333333,7.11943333333,3.554,35.936,4.8494,9.32079999999,35.2937333333,8.03679999999,44.5916,11.5048666667
831.14,6.66653333333,7.4859,3.53166666667,35.8390666667,5.06793333333,9.77893333333,35.2099333333,8.45233333333,44.0532666667,11.4513333333
831.44,7.87873333333,8.48216666666,4.36373333333,36.4848,6.09366666667,10.7106666667,35.8292,9.65846666665,44.6997333333,12.1927333333
831.74,9.0922,9.63483333333,5.64433333333,37.2614,7.19873333333,11.6588666666,36.9588666667,10.5634,45.6649333333,13.2446666667
832.04,9.84353333333,10.2695,6.47886666667,37.8290666667,8.1492,12.2599333333,37.3382,11.2732666667,46.1131333333,13.9543333333
832.35,9.61266666667,9.95036666666,6.4414,37.8962,8.1126,12.1710666667,37.4504666667,11.1622666667,46.3288,13.9413333334
832.65,9.08660000001,9.56546666667,6.02246666667,37.9826,7.6584,11.7862666667,37.3764666667,10.7396666667,46.3996,13.6129333333
832.95,9.89013333334,10.3592333333,6.74906666667,38.5236666667,8.36673333333,12.501,37.7581333333,11.4644,46.4074666667,14.5230666667
833.25,10.0318,10.5807666667,6.78993333333,38.7339333333,8.75066666667,12.7095333333,37.9606666667,11.5705333333,46.6329333333,14.8608666667
833.55,10.2403333333,10.8467666667,7.10086666667,39.1101333333,9.01326666667,12.9458,38.0516666666,11.7905333333,46.7816,15.4072
833.85,10.2967333333,10.8201333333,7.18686666667,39.3438666667,9.08906666667,13.1099333333,38.1186666667,11.8639333333,46.8726,15.7312
834.16,10.8859333333,11.1806333333,7.7076,39.6896666667,9.65186666668,13.5126,38.5866666667,12.3508666667,47.5248666667,16.3322666667
834.46,10.8969333334,11.1529,7.87786666667,39.901,9.68573333333,13.5840666667,39.0537333333,12.3199333333,48.0155333333,16.5502
834.76,9.9764,10.5334666667,7.4444,39.1571333333,9.10473333334,13.044,38.5024,11.6295333333,47.2925333333,15.9232
835.06,9.19880000001,9.65036666667,6.5382,38.4506666667,8.31826666667,12.4339333333,37.5851333333,11.0694666667,46.4098,15.2419333333
835.36,8.86073333334,9.30546666667,6.2238,38.1641333333,8.03533333333,12.2022,37.2060666667,10.5998666667,45.9863333333,15.0121333333
835.66,8.91766666667,9.262,6.2122,38.1472,8.026,12.1818666667,37.0781333333,10.5974,45.7878,15.238
835.96,9.3642,9.4863,6.55873333333,38.2406,8.61366666667,12.6907333333,37.1192666667,10.8186666667,45.9347333333,15.8762
836.26,8.39473333333,8.6583,5.58606666667,37.327,7.85700000001,12.0490666667,36.2464,9.85119999999,45.7269333333,15.1345333333
836.57,8.32613333333,8.33486666666,5.27326666667,37.19,7.69580000001,12.0785333333,35.9525333333,9.62139999999,45.8167333333,14.9233333333
836.87,8.1814,7.6933,4.88593333333,36.4195333333,7.54746666666,11.9202666666,35.4816,9.34726666665,45.6400666667,14.1064
837.17,7.28526666667,6.65976666667,3.83026666667,35.3702,6.68753333333,11.1574666667,34.842,8.38373333334,44.901,13.0899333333
837.47,5.80066666667,5.33326666666,2.60526666666,34.8046,5.85433333333,9.95400000001,33.8160666667,7.341,44.2146,12.1992666667
837.77,6.01366666667,5.4696,2.79733333333,35.2600666666,6.37646666667,9.73793333333,33.2930666667,7.5534,44.2484,12.5513333334
838.07,7.18733333333,6.09043333333,3.0986,36.5172666667,7.0336,10.1408666667,34.093,8.33120000001,45.2069333333,13.7602666667
838.37,7.49006666667,7.02583333333,3.5216,37.1968,7.37633333333,10.3723333333,34.2268,8.34866666666,45.8870666667,13.9288666667
838.67,6.9616,7.04199999999,2.92213333333,36.5593333333,6.89006666667,9.81226666665,33.8873333333,7.99826666667,45.4780666667,13.6103333333
838.97,6.47013333334,7.21626666667,2.50213333333,35.7998666667,6.74713333333,9.59786666667,33.8337333333,7.56026666667,44.6113333333,13.3512
839.27,6.30273333333,7.2525,2.03286666667,35.3572666667,6.427,9.33859999999,33.9280666667,7.7408,44.1189333333,13.1647333333
839.57,7.27519999999,7.53090000001,2.90133333333,36.3227333333,7.0372,9.73553333334,34.5062,8.4568,44.5855333333,13.8976666666
839.87,7.8772,8.1272,4.01753333333,37.1753333333,7.57033333333,10.0086666667,35.1314666667,9.06140000001,45.2281333333,14.9036
840.17,7.64300000001,7.9946,3.8436,37.3614666667,7.34386666666,9.72726666667,35.2242,8.9182,45.4617333333,15.233
840.47,7.72873333333,8.30896666666,3.79306666667,37.5724,8.09466666667,9.29046666668,34.9308,8.81746666666,45.9438666667,15.1538666667
840.77,7.40946666667,7.67466666666,3.4218,36.4455333333,7.74546666667,8.771,34.0052666667,7.78073333334,44.5888666667,14.2087333333
841.07,6.53033333333,6.5032,1.7802,35.2860666667,6.7574,7.72926666667,32.9245333333,6.44860000001,43.7421333333,12.8338666667
841.37,6.026,6.49026666666,1.77333333333,35.181,6.92666666667,7.8458,32.3306,5.84966666667,43.5654666667,12.377
