wavelength,Back_TanSelm,Belly_TanSelm,Breast_TanSelm,Crissum_TanSelm,Crown_TanSelm,DorTail_TanSelm,Patch10_TanSelm,Patch11_TanSelm,Patch12_TanSelm,Patch13_TanSelm,Rump_TanSelm,Throat_TanSelm,WingTip_TanSelm
406.47,6.05344444444,31.9248888889,38.237,14.0288888889,18.2747777778,6.81166666667,7.31204166667,39.5676666667,2.59255555555,8.64399999999,6.71711111111,4.87783333333,6.39616666667
406.83,5.96744444444,31.7665555556,38.0691111111,13.9073333333,18.2404444445,6.75372222222,7.24286111111,39.5477777778,2.55033333334,8.55700000001,6.65972222222,4.81416666667,6.32738888889
407.19,5.93388888889,31.6665555556,38.0118888889,13.838,18.2863333333,6.74322222222,7.22054166667,39.6499444444,2.53488888889,8.51188888889,6.62738888889,4.79205555556,6.30755555556
407.55,5.899,31.604,37.9446666667,13.7815555555,18.357,6.75472222222,7.16922222222,39.7749444444,2.53677777778,8.47577777778,6.6245,4.80472222222,6.32433333333
407.90,5.89088888889,31.545,37.897,13.7091111111,18.4024444444,6.72905555556,7.16122222222,39.86,2.52933333333,8.42911111111,6.62133333333,4.81522222222,6.32638888889
408.26,5.839,31.4357777778,37.7986666666,13.6465555555,18.4561111111,6.64872222222,7.08554166667,39.8432777778,2.48811111111,8.37044444443,6.577,4.79305555556,6.28588888889
408.62,5.81788888889,31.2891111111,37.6558888889,13.5753333333,18.4885555555,6.65627777778,7.05105555556,39.8484444444,2.49277777778,8.34566666666,6.55722222222,4.80822222222,6.28066666667
408.98,5.78522222222,31.1926666667,37.5604444445,13.4876666667,18.5271111111,6.58805555556,7.00469444444,39.8541111111,2.46288888889,8.27777777779,6.51061111111,4.7605,6.24166666667
409.34,5.79011111111,31.0995555556,37.5334444444,13.442,18.5646666667,6.57355555556,6.99201388889,39.9856111111,2.49811111111,8.25155555557,6.51066666666,4.738,6.24805555556
409.70,5.80077777778,31.0464444444,37.5205555555,13.3993333333,18.6261111111,6.57994444444,6.97376388889,40.1287222222,2.50211111111,8.24999999999,6.49927777778,4.74627777778,6.24661111111
410.06,5.77733333334,30.9603333333,37.4528888889,13.3288888889,18.6712222222,6.56261111111,6.95002777778,40.1853333333,2.49266666667,8.19999999999,6.47361111111,4.74233333333,6.24055555555
410.42,5.75055555555,30.8828888889,37.3733333333,13.2344444444,18.6835555555,6.51838888889,6.90444444444,40.1933888889,2.47322222222,8.13377777778,6.43588888889,4.70505555556,6.21977777778
410.77,5.78555555555,30.8493333333,37.3507777778,13.2306666667,18.7921111111,6.5,6.91829166667,40.2813888889,2.50822222222,8.14744444444,6.47872222222,4.75061111111,6.26894444445
411.13,5.76088888889,30.7943333333,37.3248888889,13.1892222222,18.8483333333,6.4695,6.87143055555,40.4000555556,2.50133333333,8.10766666666,6.47322222222,4.75277777778,6.243
411.49,5.75044444444,30.716,37.3195555556,13.1294444444,18.9076666667,6.44927777778,6.83218055555,40.4663333333,2.49166666667,8.07788888889,6.45133333333,4.74127777778,6.21344444444
411.85,5.72655555555,30.6072222222,37.2467777778,13.0711111111,18.9412222222,6.45433333333,6.76608333333,40.5443888889,2.50233333333,8.03033333333,6.42372222222,4.73177777778,6.19388888889
412.21,5.75944444445,30.5283333333,37.1975555556,13.0496666666,18.9861111111,6.51072222222,6.81718055556,40.6622777778,2.54011111111,8.031,6.46088888889,4.76766666667,6.24838888889
412.57,5.75744444444,30.4715555556,37.1798888889,12.984,19.043,6.46822222222,6.7785,40.8083333333,2.547,7.96788888889,6.44394444445,4.7185,6.24766666667
412.92,5.79233333333,30.4578888889,37.2175555555,12.9784444444,19.1173333333,6.54522222222,6.79966666667,40.995,2.59644444444,7.95944444444,6.49638888889,4.76033333333,6.30861111111
413.28,5.70122222222,30.338,37.1352222222,12.8824444444,19.1303333334,6.50072222222,6.72191666667,41.0872222222,2.51911111111,7.83933333333,6.39861111111,4.74877777778,6.25544444444
413.64,5.71933333333,30.2736666667,37.0812222222,12.8302222222,19.1706666667,6.50277777778,6.70559722222,41.1463333333,2.53633333333,7.78533333333,6.4175,4.78883333333,6.28444444444
414.00,5.69311111111,30.2207777778,37.0598888889,12.7723333333,19.2162222222,6.48877777778,6.65413888889,41.1908333333,2.53511111111,7.74711111111,6.41477777778,4.81238888889,6.29016666667
414.36,5.61977777778,30.0841111111,36.992,12.6837777778,19.2525555556,6.47533333333,6.58731944445,41.2907777778,2.48844444444,7.66666666667,6.35844444445,4.77122222222,6.24294444445
414.72,5.58022222222,29.9278888889,36.9028888889,12.5655555556,19.2592222222,6.48483333333,6.52355555556,41.34,2.43477777778,7.59088888889,6.31077777778,4.75666666667,6.20988888889
415.07,5.604,29.851,36.8518888889,12.5235555555,19.3443333334,6.55166666667,6.51952777778,41.3455,2.47588888889,7.57944444445,6.34511111111,4.79277777778,6.24166666667
415.43,5.59577777778,29.7637777778,36.7825555556,12.4501111111,19.3777777778,6.56883333333,6.50026388889,41.4391111111,2.48622222222,7.52088888889,6.31805555556,4.79383333333,6.23055555556
415.79,5.57566666667,29.6855555555,36.7123333333,12.3593333333,19.423,6.54594444444,6.47347222222,41.4911111111,2.47133333333,7.48655555556,6.31444444444,4.78044444444,6.21716666667
416.15,5.50255555555,29.5996666667,36.7037777778,12.2697777778,19.4643333333,6.51455555556,6.38148611111,41.5441111111,2.43033333333,7.39688888889,6.2665,4.74422222222,6.18833333333
416.51,5.516,29.5672222222,36.7056666667,12.2347777778,19.5383333333,6.55038888889,6.37858333333,41.6396666667,2.45255555556,7.41188888889,6.31366666667,4.77538888889,6.22655555556
416.86,5.52544444445,29.4851111111,36.6695555555,12.2105555556,19.6264444444,6.58083333333,6.40281944444,41.7307777778,2.49033333333,7.43355555555,6.34794444445,4.81922222222,6.26538888889
417.22,5.58666666667,29.4724444444,36.6734444444,12.2087777778,19.7535555556,6.62972222222,6.43870833333,41.8292222222,2.57344444444,7.48477777778,6.44922222222,4.8755,6.33927777778
417.58,5.57555555556,29.3425555556,36.5963333333,12.1346666667,19.805,6.65605555556,6.41397222222,41.8852777778,2.59988888889,7.44122222222,6.43755555556,4.88983333333,6.31622222222
417.94,5.57255555556,29.2415555556,36.5485555556,12.0891111111,19.8577777778,6.66716666667,6.39419444444,41.9671666667,2.62811111111,7.42877777778,6.44072222222,4.89916666667,6.34261111111
418.29,5.60533333333,29.1688888889,36.4944444445,12.053,19.9362222222,6.69722222222,6.40583333333,42.0193333333,2.68388888889,7.44733333333,6.48972222222,4.93672222222,6.37872222222
418.65,5.62377777778,29.1105555556,36.4983333333,12.0278888889,20.0197777778,6.73094444444,6.40688888889,42.1261111111,2.74377777778,7.462,6.54038888889,4.97416666667,6.42083333333
419.01,5.58344444444,29.0032222222,36.4422222222,11.9266666667,20.0242222222,6.67805555556,6.36472222222,42.1831666667,2.71911111111,7.40855555555,6.50455555556,4.95566666667,6.41683333333
419.37,5.57122222222,28.914,36.425,11.868,20.0905555556,6.66833333333,6.34554166667,42.2794444444,2.71422222222,7.39111111111,6.51922222222,4.98077777778,6.45061111111
419.73,5.56877777778,28.8313333333,36.4207777778,11.8254444444,20.1646666667,6.68533333333,6.34045833333,42.3522777778,2.73122222222,7.36188888889,6.51194444444,4.99722222222,6.46522222222
420.08,5.57177777778,28.7423333333,36.4116666667,11.7583333333,20.2167777778,6.69216666667,6.33520833333,42.4257777778,2.75577777778,7.36133333333,6.52666666667,5.03155555556,6.4765
420.44,5.55122222222,28.6311111111,36.3723333334,11.6964444444,20.2611111111,6.68216666667,6.31154166667,42.4385,2.76244444444,7.33311111111,6.50994444444,5.02672222222,6.47227777778
420.80,5.507,28.5073333333,36.3064444444,11.6061111111,20.264,6.65455555556,6.25436111111,42.4150555556,2.73911111111,7.27011111111,6.47066666667,4.98272222222,6.439
421.16,5.464,28.396,36.2388888889,11.4978888889,20.2653333333,6.62605555556,6.19490277778,42.4007222222,2.71122222222,7.21344444445,6.42394444445,4.95566666667,6.41433333333
421.51,5.42677777778,28.3008888889,36.1974444445,11.4153333333,20.3131111111,6.58311111111,6.14119444444,42.4022222222,2.68377777778,7.18133333333,6.41133333333,4.92183333333,6.41522222222
421.87,5.40488888889,28.1902222222,36.1496666667,11.3396666667,20.3573333333,6.56433333333,6.1135,42.444,2.67977777778,7.14766666667,6.38855555555,4.91522222222,6.38355555556
422.23,5.38288888889,28.0835555556,36.1253333333,11.2708888889,20.3864444444,6.55622222222,6.08327777778,42.4742222222,2.67788888889,7.11488888889,6.37516666667,4.91338888889,6.37733333333
422.58,5.35088888889,27.9557777778,36.0534444444,11.193,20.4017777778,6.51944444444,6.04427777778,42.4948888889,2.64911111111,7.05,6.33861111111,4.87594444444,6.34744444444
422.94,5.35277777778,27.8647777778,36.0377777778,11.1504444445,20.486,6.52938888889,6.04144444444,42.5331666667,2.65733333333,7.04422222222,6.339,4.88411111111,6.33461111111
423.30,5.33922222222,27.7557777778,35.9841111111,11.0847777778,20.5123333333,6.51288888889,6.01073611111,42.4927777778,2.643,7.00322222222,6.31566666667,4.86066666667,6.32516666667
423.66,5.33144444445,27.6606666667,35.9446666667,11.0448888889,20.5378888889,6.50044444444,5.98159722222,42.5018888889,2.648,6.98855555556,6.327,4.85883333333,6.33155555556
424.01,5.34688888889,27.5758888889,35.862,11.0123333333,20.5736666667,6.50194444444,5.97379166667,42.4961666667,2.65588888889,6.97866666667,6.326,4.85183333333,6.34738888889
424.37,5.34133333333,27.497,35.7858888889,10.9664444444,20.604,6.49905555556,5.95988888889,42.4960555556,2.66011111111,6.95733333334,6.32166666667,4.85327777778,6.34727777778
424.73,5.34711111111,27.4464444445,35.7732222222,10.9265555555,20.6656666666,6.49944444444,5.94426388889,42.5192777778,2.65966666667,6.95144444445,6.32922222222,4.87488888889,6.35955555556
425.08,5.34766666667,27.3602222222,35.7405555555,10.9006666667,20.7312222222,6.50027777778,5.95097222222,42.527,2.65555555555,6.936,6.32777777778,4.87216666667,6.35683333333
425.44,5.32611111111,27.294,35.7073333333,10.8586666667,20.7248888889,6.48644444444,5.938875,42.5337222222,2.64366666667,6.91022222222,6.307,4.86022222222,6.3495
425.80,5.32133333333,27.2237777778,35.6497777778,10.823,20.7637777778,6.47744444444,5.919125,42.4976111111,2.64011111111,6.89077777778,6.30122222222,4.85694444444,6.36933333333
426.16,5.31033333333,27.1463333333,35.6118888889,10.7683333333,20.7937777778,6.44877777778,5.88948611111,42.4802222222,2.613,6.84433333333,6.271,4.83116666667,6.34444444444
426.51,5.31544444444,27.1171111111,35.5878888889,10.7431111111,20.8421111111,6.46227777778,5.88633333333,42.4736666667,2.63266666667,6.85222222222,6.27716666667,4.84788888889,6.36155555556
426.87,5.29533333333,27.0493333333,35.5382222222,10.7137777778,20.8761111111,6.45016666667,5.85109722222,42.4400555556,2.62044444444,6.81766666667,6.27144444444,4.82538888889,6.37172222222
427.23,5.31388888889,27.0041111111,35.5012222222,10.704,20.9488888889,6.47905555556,5.85306944445,42.4238333333,2.64733333334,6.84233333333,6.29744444444,4.84227777778,6.38694444444
427.58,5.31211111111,26.9582222222,35.4621111111,10.6921111111,21.01,6.48683333333,5.85659722222,42.4039444444,2.65088888889,6.84444444444,6.2945,4.84894444444,6.38183333333
427.94,5.28411111111,26.8846666667,35.4275555556,10.6596666667,21.0618888889,6.47938888889,5.82868055556,42.3517777778,2.64533333333,6.81822222222,6.31116666667,4.84605555556,6.37027777778
428.30,5.29088888889,26.8187777778,35.4433333333,10.6574444445,21.1437777778,6.49144444444,5.83338888889,42.3387777778,2.65266666667,6.82311111111,6.34405555556,4.85605555556,6.37955555556
428.65,5.305,26.7662222222,35.4281111111,10.655,21.2264444444,6.49627777778,5.83781944444,42.3217222222,2.67622222222,6.81833333333,6.36083333333,4.88066666667,6.39355555556
429.01,5.32322222222,26.7446666667,35.4637777778,10.6797777778,21.3077777778,6.53916666667,5.85570833333,42.2952222222,2.71211111111,6.86122222222,6.40033333333,4.91394444444,6.42561111111
429.37,5.37944444444,26.749,35.5086666667,10.7154444444,21.4676666667,6.58938888889,5.90652777778,42.3336666667,2.77977777778,6.90655555556,6.45761111111,4.97388888889,6.48027777778
429.72,5.43855555555,26.7861111111,35.6163333333,10.7554444445,21.6102222222,6.65211111111,5.96845833333,42.4161111111,2.81733333333,6.95711111111,6.529,5.01661111111,6.51061111111
430.08,5.447,26.7955555556,35.6243333333,10.7825555556,21.6991111111,6.68116666667,5.99523611111,42.4031111111,2.83888888889,7.0,6.56611111111,5.05305555556,6.54822222222
430.44,5.45311111111,26.7757777778,35.6436666667,10.7886666667,21.8063333333,6.696,6.00604166667,42.3523333333,2.83322222222,7.01922222222,6.57133333333,5.06305555556,6.55333333333
430.79,5.471,26.7802222222,35.6764444444,10.812,21.8821111111,6.71533333333,6.02051388889,42.3330555556,2.85322222222,7.033,6.57394444445,5.09194444444,6.56466666667
431.15,5.43066666667,26.7188888889,35.675,10.7886666667,21.8991111111,6.68033333333,6.01015277778,42.2288888889,2.83833333333,6.976,6.54277777778,5.06805555556,6.54905555555
431.50,5.43,26.7338888889,35.7432222222,10.7758888889,21.9857777778,6.682,6.02554166667,42.2053888889,2.84677777778,6.96566666667,6.53172222222,5.07133333333,6.56122222222
431.86,5.43366666666,26.7395555555,35.784,10.7732222222,22.0658888889,6.68805555556,6.02929166667,42.1872222222,2.84855555555,6.958,6.50677777778,5.05644444444,6.55633333333
432.22,5.40766666667,26.7036666667,35.7382222222,10.7487777778,22.0763333333,6.65516666667,5.99477777778,42.0521666667,2.81611111111,6.92433333333,6.45766666667,5.03472222222,6.53755555555
432.57,5.38588888889,26.6827777778,35.7147777778,10.7222222222,22.1016666667,6.63577777778,5.96604166667,41.9841111111,2.78977777778,6.91011111111,6.43861111111,5.00183333333,6.51216666667
432.93,5.38255555556,26.6512222222,35.679,10.7001111111,22.1233333333,6.60944444444,5.94,41.947,2.77033333333,6.86288888889,6.41266666667,4.97172222222,6.48288888889
433.29,5.35611111111,26.6093333333,35.6472222222,10.6734444445,22.1408888889,6.59583333333,5.88918055556,41.8292777778,2.72577777778,6.83244444444,6.37633333333,4.94633333333,6.44094444445
433.64,5.33933333333,26.576,35.6213333334,10.6501111111,22.1501111111,6.57933333333,5.86452777778,41.6960555556,2.699,6.80311111111,6.35416666667,4.91872222222,6.43144444444
434.00,5.30855555556,26.5352222222,35.5968888889,10.6204444444,22.1536666667,6.555,5.82063888889,41.6017777778,2.668,6.76366666667,6.3165,4.88722222222,6.39338888889
434.35,5.327,26.5306666667,35.616,10.6222222222,22.1888888889,6.55755555556,5.82705555555,41.5358888889,2.67155555556,6.745,6.31633333333,4.90161111111,6.39788888889
434.71,5.33544444444,26.5167777778,35.6183333333,10.6007777778,22.2233333333,6.54761111111,5.81934722222,41.4926111111,2.66477777778,6.72966666666,6.3115,4.89405555556,6.38833333333
435.07,5.34266666667,26.5522222222,35.6301111111,10.5985555556,22.3001111111,6.54894444444,5.80841666667,41.4932222222,2.65477777778,6.73177777778,6.3055,4.882,6.37583333333
435.42,5.35922222222,26.5192222222,35.5793333333,10.5984444444,22.3342222222,6.56416666667,5.80486111111,41.3675,2.662,6.73422222222,6.31433333333,4.87038888889,6.38261111111
435.78,5.36866666667,26.5208888889,35.5978888889,10.6078888889,22.3826666667,6.57722222222,5.79541666667,41.2586666667,2.65933333333,6.73866666667,6.31894444444,4.89244444444,6.39072222222
436.13,5.39311111111,26.5864444444,35.6917777778,10.6528888889,22.5092222222,6.63205555556,5.82773611111,41.2811666667,2.67344444444,6.77655555555,6.34561111111,4.9445,6.41661111111
436.49,5.39333333333,26.57,35.7232222222,10.6585555556,22.5648888889,6.637,5.81572222222,41.1781111111,2.664,6.76955555556,6.32627777778,4.93466666667,6.40672222222
436.84,5.396,26.6035555556,35.7841111111,10.673,22.6651111111,6.654,5.83369444444,41.1264444444,2.68044444444,6.79655555556,6.34444444445,4.94961111111,6.44955555556
437.20,5.40855555556,26.6341111111,35.8401111111,10.7123333333,22.7547777778,6.66927777778,5.86140277778,41.1015555556,2.69922222222,6.82066666667,6.37083333333,4.96266666667,6.45455555556
437.56,5.43588888889,26.6611111111,35.8698888889,10.7604444444,22.8334444445,6.67955555556,5.88140277778,41.0067222222,2.72055555555,6.85222222222,6.40016666667,4.98305555556,6.47411111111
437.91,5.48833333333,26.722,35.943,10.8217777778,22.9637777778,6.72644444444,5.93252777778,40.9865,2.77377777778,6.92444444445,6.45455555556,5.028,6.52966666667
438.27,5.46844444444,26.7393333333,35.997,10.8394444445,23.0478888889,6.73138888889,5.93693055556,40.9038333333,2.78011111111,6.93966666666,6.46122222222,5.03755555556,6.53
438.62,5.43811111111,26.7395555556,35.9887777778,10.8381111111,23.1047777778,6.73294444444,5.93033333334,40.7625555556,2.77655555556,6.93266666667,6.45872222222,5.02738888889,6.51361111111
438.98,5.44555555556,26.7244444445,35.991,10.855,23.1505555555,6.73633333333,5.938125,40.6460555556,2.78755555556,6.94711111111,6.47511111111,5.04233333333,6.52261111111
439.33,5.45411111111,26.7455555556,36.0295555556,10.8657777778,23.2347777778,6.7435,5.93519444445,40.5918888889,2.786,6.95977777778,6.48933333333,5.06216666667,6.54144444445
439.69,5.42944444444,26.7396666667,36.0305555555,10.8703333333,23.3038888889,6.72511111111,5.94498611111,40.5358888889,2.78722222222,6.95044444445,6.479,5.04483333333,6.51722222222
440.04,5.43433333333,26.7503333334,36.072,10.8565555556,23.3721111111,6.71355555556,5.94429166667,40.4237222222,2.799,6.95333333333,6.49244444444,5.04533333333,6.52161111111
440.40,5.43811111111,26.7348888889,36.0744444444,10.8714444444,23.4241111111,6.72261111111,5.96205555556,40.323,2.81111111111,6.94844444444,6.49544444444,5.05977777778,6.53872222222
440.75,5.44688888889,26.7087777778,36.0657777778,10.8783333333,23.4691111111,6.73166666667,5.96155555556,40.1753888889,2.82044444444,6.95066666667,6.511,5.07544444444,6.52983333333
441.11,5.47133333333,26.7052222222,36.0873333333,10.8756666667,23.5503333333,6.75327777778,5.98472222222,40.0627777778,2.84444444444,6.94766666667,6.51933333333,5.10311111111,6.57461111111
441.47,5.44433333333,26.6905555555,36.1166666667,10.8521111111,23.6114444445,6.75527777778,5.974625,40.0092777778,2.83244444445,6.92788888889,6.49772222222,5.10711111111,6.56483333333
441.82,5.44977777778,26.6607777778,36.1513333333,10.8313333333,23.6696666666,6.75766666667,5.96434722222,39.8915,2.83177777778,6.89344444445,6.48822222222,5.09644444444,6.54594444445
