wavelength,Back_DigAlbm,Belly_DigAlbm,Breast_DigAlbm,Crissum_DigAlbm,Crown_DigAlbm,DorTail_DigAlbm,Patch10_DigAlbm,Rump_DigAlbm,Throat_DigAlbm,WingTip_DigAlbm
586.72,8.99913333333,12.9117333334,10.5003333333,11.963,8.50480000001,8.38913333333,64.791,9.85073333333,10.3960666667,8.787
587.06,8.92913333333,12.8332,10.4039333333,11.8952,8.45246666666,8.348,64.6572666667,9.78560000001,10.3057333333,8.7412
587.39,8.93766666667,12.825,10.4198666667,11.8888666667,8.43033333334,8.352,64.7596666667,9.7602,10.311,8.74760000001
587.73,8.89413333333,12.7588666667,10.3679333333,11.8292666667,8.38179999999,8.3156,64.7144,9.69833333333,10.2542666667,8.71233333333
588.07,8.94313333333,12.7922666667,10.4242666667,11.8801333333,8.43253333334,8.35346666667,64.858,9.75913333334,10.2967333333,8.7538
588.41,8.98686666667,12.8590666667,10.5088,11.9054666667,8.44839999999,8.34133333333,65.1168,9.79613333335,10.3723333333,8.8224
588.74,8.96,12.8794,10.5162,11.8872666667,8.42453333333,8.3372,65.1208666667,9.77739999999,10.3851333333,8.82239999999
589.08,8.98273333333,12.8846666667,10.5109333333,11.9170666667,8.41880000001,8.35846666667,65.0156666667,9.76920000001,10.437,8.8422
589.42,8.93466666667,12.838,10.4509333333,11.8613333333,8.36666666667,8.33126666667,65.0482666667,9.70866666668,10.4161333333,8.78699999999
589.76,8.89553333333,12.8175333333,10.4342666667,11.8528,8.32886666667,8.31526666667,65.1833333333,9.68659999999,10.4258666667,8.7866
590.09,8.94153333333,12.8335333334,10.4278666667,11.8783333333,8.30826666666,8.29766666667,65.203,9.69666666668,10.4362,8.82506666667
590.43,8.93426666667,12.7739333333,10.3855333333,11.8413333333,8.29420000001,8.25986666667,65.158,9.67046666666,10.387,8.80113333334
590.77,8.96433333333,12.7962,10.4318,11.8975333333,8.30233333334,8.28653333333,65.2504666667,9.72319999999,10.4355333333,8.82366666666
591.11,8.89146666667,12.7548666667,10.4004666667,11.8718,8.27680000001,8.25033333333,65.1788666667,9.71253333333,10.3912,8.77519999999
591.44,8.9324,12.8276,10.46,11.9362666667,8.33739999999,8.31133333333,65.2686666667,9.76600000001,10.4502,8.82553333333
591.78,8.91013333333,12.8252666667,10.4166,11.9058666667,8.33126666666,8.29146666667,65.2441333333,9.74099999999,10.4368666667,8.7922
592.12,8.88753333333,12.7321333333,10.3501333333,11.8697333333,8.31046666668,8.282,65.0688,9.69473333333,10.4056666667,8.73959999999
592.46,8.8978,12.7076,10.3152666667,11.8798,8.30246666666,8.2582,65.0703333333,9.69286666665,10.3812,8.71213333333
592.79,8.91153333333,12.7653333333,10.3490666667,11.9061333333,8.3672,8.2722,65.1852666666,9.74539999999,10.4174666667,8.74159999999
593.13,8.95546666666,12.8437333333,10.4012,11.9582666667,8.41926666667,8.317,65.1227333333,9.77493333333,10.4856666667,8.81406666667
593.47,9.01293333333,12.9391333333,10.4770666667,12.0388666667,8.49873333334,8.3868,65.1296,9.83966666667,10.5549333333,8.89740000001
593.80,8.96953333334,12.9166666667,10.4888,12.0443333333,8.48606666667,8.391,65.1252,9.81553333333,10.5374666667,8.882
594.14,8.90793333333,12.8999333333,10.4859333333,11.9852,8.43626666667,8.36493333333,65.1961333333,9.7632,10.5172,8.84726666667
594.48,8.9246,12.9465333333,10.5163333333,11.9982666666,8.46006666667,8.37593333333,65.2364,9.77293333333,10.5379333334,8.85713333333
594.81,8.9462,12.9438666667,10.5197333333,11.9950666667,8.44120000001,8.38613333333,65.2924,9.75886666667,10.5511333333,8.87186666667
595.15,8.96753333333,12.9386,10.4938,11.9572,8.40079999999,8.35466666667,65.3992,9.7722,10.5468666667,8.86493333333
595.49,8.96253333333,12.9496666667,10.5138,11.9679333333,8.43406666667,8.38126666667,65.3859333333,9.79133333333,10.5434,8.88793333333
595.82,8.97813333333,13.0315333333,10.5372,12.0195333333,8.44526666667,8.40526666667,65.5022,9.83340000001,10.5619333333,8.91326666667
596.16,9.01053333333,13.0532666667,10.5722,12.0536,8.46806666666,8.4374,65.563,9.88293333333,10.6083333333,8.94513333333
596.50,8.97473333333,13.0156,10.5606,12.0176,8.43266666666,8.41413333333,65.4738666667,9.8562,10.5712,8.94326666666
596.83,8.9488,12.9818,10.5122,11.9994,8.38166666666,8.3816,65.5710666667,9.85300000001,10.5246666667,8.89986666667
597.17,8.8688,12.9070666667,10.4338666666,11.9058666667,8.27626666667,8.293,65.5528666667,9.77406666667,10.4394666667,8.81080000001
597.51,8.89486666667,12.9572666667,10.4365333333,11.9168,8.3,8.33746666667,65.7022,9.82660000001,10.4932666667,8.84120000001
597.84,8.933,12.9922,10.4694666667,11.9697333333,8.3288,8.37673333333,65.7724666667,9.8698,10.5284666667,8.86646666666
598.18,8.9716,13.0238,10.4750666667,12.0032,8.3588,8.42113333333,65.7908,9.89193333334,10.5485333333,8.89313333334
598.52,9.013,13.0594,10.4827333333,12.0467333333,8.40279999999,8.44666666667,65.7829333333,9.93873333335,10.5725333333,8.9152
598.85,8.98906666666,13.0436,10.4662,12.0736,8.38019999999,8.44293333333,65.8256666667,9.9002,10.5508,8.91873333333
599.19,9.02426666667,13.065,10.4964666667,12.1126,8.35853333333,8.48046666667,65.9050666667,9.9212,10.6097333333,8.95459999999
599.53,9.05826666667,13.0816666667,10.5572666667,12.1613333334,8.41740000001,8.5392,65.8757333333,9.98086666668,10.6495333334,9.00373333333
599.86,9.03326666667,13.1036666667,10.5862,12.1604,8.41753333334,8.5396,65.8540666667,9.97326666667,10.6452,9.03226666667
600.20,9.034,13.0698666667,10.5566,12.1626666667,8.36293333333,8.52546666667,65.92,9.96899999999,10.6288,8.98086666667
600.53,9.06993333333,13.1201333333,10.6232,12.215,8.39873333333,8.57993333333,65.9970666667,10.0443333333,10.6724,9.0502
600.87,9.17113333334,13.1801333333,10.6968666667,12.2921333333,8.48066666667,8.66206666667,66.1257333333,10.0962,10.762,9.14613333333
601.21,9.0898,13.1082,10.6058,12.2049333333,8.40133333334,8.55193333333,66.0612,9.99153333335,10.6795333333,9.05673333334
601.54,9.05853333333,13.0838666667,10.5659333333,12.18,8.37900000001,8.521,66.0366,9.95153333334,10.6346666667,9.037
601.88,8.99473333333,13.0809333333,10.5626,12.1364,8.32846666667,8.4808,66.2249333333,9.92386666665,10.6494,9.00306666667
602.21,8.90766666667,13.0250666667,10.5172,12.0766666667,8.24379999999,8.402,66.3124666666,9.84746666668,10.5856,8.92819999999
602.55,8.87053333333,13.0411333333,10.5144,12.0257333333,8.233,8.38906666667,66.2959333333,9.8246,10.5734,8.87833333333
602.88,8.82806666667,13.018,10.487,11.9634666667,8.18160000001,8.325,66.3462666667,9.7892,10.5264666667,8.81773333334
603.22,8.7754,12.9704,10.4158,11.8940666667,8.12873333333,8.2656,66.2674,9.72273333335,10.4864,8.76233333333
603.56,8.7078,12.8736,10.3292,11.8242666667,8.06293333334,8.2008,66.1858666667,9.63593333333,10.4083333333,8.66939999999
603.89,8.68366666667,12.8711333333,10.3240666667,11.791,8.06460000001,8.17593333333,66.2581333333,9.60360000001,10.3845333333,8.6726
604.23,8.66973333334,12.8418666667,10.309,11.7633333333,8.04526666666,8.16586666667,66.2624666667,9.55206666666,10.3696666667,8.66026666667
604.56,8.58126666667,12.7696,10.2412,11.6936666667,7.97740000001,8.09526666667,66.0817333333,9.501,10.303,8.5828
604.90,8.63913333333,12.8061333333,10.3336,11.7608,8.03193333333,8.17873333333,66.1025333333,9.54613333334,10.3663333333,8.64059999999
605.23,8.64273333333,12.7895333333,10.3348,11.7378666667,8.02613333333,8.16426666667,66.0456,9.54819999999,10.3625333334,8.63193333334
605.57,8.66666666667,12.7448,10.3203333333,11.7298,8.03173333334,8.17573333333,65.8428,9.5396,10.3175333333,8.63820000001
605.90,8.68333333333,12.7349333333,10.3193333333,11.692,8.02293333334,8.17633333333,65.7734,9.54053333333,10.3173333333,8.63753333334
606.24,8.70973333333,12.7259333333,10.3517333333,11.6980666667,8.05713333334,8.2154,65.707,9.54879999999,10.3296666667,8.67106666666
606.58,8.718,12.7244,10.3654666667,11.7424666667,8.08026666667,8.26773333333,65.6069333333,9.55520000001,10.3203333333,8.69433333334
606.91,8.7572,12.7708666667,10.4348,11.8189333333,8.13893333333,8.34166666667,65.6950666667,9.60286666666,10.3836666667,8.75713333333
607.25,8.85653333333,12.8943333333,10.5147333333,11.9010666667,8.21926666667,8.42826666667,65.7366666667,9.70646666667,10.4524,8.84646666667
607.58,8.85566666667,12.9067333334,10.4790666667,11.9062,8.21506666667,8.4312,65.5842,9.72800000001,10.4544666667,8.84659999999
607.92,8.8044,12.8694666667,10.4070666667,11.8493333333,8.20866666666,8.40726666667,65.193,9.68233333333,10.4303333333,8.80926666667
608.25,8.866,12.9144,10.475,11.8842666667,8.26979999999,8.45533333333,65.0636,9.73133333335,10.4660666667,8.86180000001
608.59,8.76433333333,12.7918666667,10.3443333333,11.7859333333,8.1914,8.36126666667,64.6554,9.66553333334,10.3473333333,8.76806666666
608.92,8.64706666667,12.6736,10.2185333334,11.6909333334,8.09433333333,8.2654,64.3015333333,9.54419999999,10.2344,8.66573333333
609.26,8.58846666667,12.6290666667,10.1698666666,11.6438,8.05226666667,8.19973333333,64.0129333333,9.48973333333,10.1984,8.62246666667
609.59,8.50533333333,12.5492666667,10.072,11.5768,8.01453333333,8.15166666667,63.6021333333,9.42506666667,10.1272666667,8.56220000001
609.93,8.449,12.4732666667,9.99213333333,11.5298,7.96673333333,8.1068,63.1611333334,9.40306666667,10.0816,8.51653333333
610.26,8.40106666667,12.429,9.92706666666,11.4461333333,7.94066666666,8.03833333333,62.8693333333,9.34746666667,10.027,8.48213333333
610.60,8.38653333333,12.3508,9.85719999998,11.3462,7.87293333333,7.96026666667,62.6112,9.26919999999,9.95113333333,8.4268
610.93,8.29266666666,12.2092666667,9.77066666667,11.2386,7.78819999999,7.87493333334,62.2306666667,9.14026666667,9.87500000001,8.35626666667
611.27,8.25793333333,12.1252,9.75393333332,11.2001333333,7.7652,7.8608,62.0012666667,9.07773333333,9.84426666667,8.32813333333
611.60,8.2662,12.0988,9.76886666667,11.1875333333,7.73139999999,7.83533333333,61.9669333333,9.0846,9.79406666667,8.30933333334
611.93,8.25586666667,12.0991333333,9.75133333333,11.2198666667,7.74506666666,7.84386666667,61.9799333333,9.10053333333,9.81046666667,8.3322
612.27,8.2502,12.1240666667,9.76786666667,11.2021333333,7.75566666667,7.84666666667,62.0822,9.0932,9.81926666665,8.35406666667
612.60,8.3182,12.2294666667,9.86426666666,11.2793333333,7.85813333333,7.9482,62.309,9.19360000001,9.93066666666,8.4602
612.94,8.327,12.2404,9.86239999999,11.2948666667,7.87720000001,7.99246666667,62.5064,9.24066666667,9.94799999998,8.47793333333
613.27,8.38246666667,12.3169333333,9.95679999999,11.3765333333,7.92919999999,8.0264,62.8448,9.30286666667,10.0002,8.5626
613.61,8.31993333333,12.2746666667,9.90753333333,11.3139333333,7.86413333333,7.93766666667,62.9323333333,9.22866666666,9.92186666666,8.52393333333
613.94,8.36686666667,12.3333333333,9.97566666667,11.3675333333,7.89540000001,8.02026666667,63.3026,9.27653333334,9.98866666667,8.55093333333
614.28,8.3902,12.4095333333,10.0557333333,11.449,7.95173333333,8.08453333333,63.4506,9.33886666666,10.0722666667,8.61573333333
614.61,8.41026666667,12.4744666666,10.1150666667,11.5098666667,7.9716,8.11,63.7072666667,9.3994,10.0966,8.632
614.94,8.48946666667,12.6022666667,10.2282666667,11.6209333334,8.06033333334,8.20566666667,63.9746,9.49519999999,10.1918,8.73020000001
615.28,8.50133333333,12.6579333333,10.2704,11.6944,8.12213333333,8.249,64.1998666667,9.53659999999,10.2544666667,8.79306666667
615.61,8.44973333333,12.6361333333,10.1959333333,11.6199333333,8.06993333334,8.20713333333,64.3012666667,9.4436,10.1991333333,8.72700000001
615.95,8.5538,12.7192,10.3074666667,11.7342,8.13286666667,8.2734,64.4627333333,9.52613333333,10.2782,8.81286666667
616.28,8.64693333333,12.7821333333,10.3708666666,11.8283333333,8.1816,8.34446666667,64.6092,9.56913333333,10.3225333333,8.87013333334
616.61,8.6664,12.8101333333,10.3904666667,11.8554,8.18273333333,8.33553333333,64.6924666667,9.53646666668,10.344,8.89866666668
616.95,8.7048,12.8398,10.4253333333,11.8808666666,8.1926,8.39073333333,64.7803333333,9.54546666667,10.3903333333,8.90526666667
617.28,8.76766666667,12.9066,10.4994666667,11.9640666667,8.23533333333,8.44473333333,65.0659333333,9.58546666668,10.4518,8.9442
617.62,8.83093333333,12.9572666667,10.5452,12.0540666667,8.29273333333,8.46133333333,65.1793333333,9.67106666668,10.5072,9.01813333333
617.95,8.85553333333,12.9762666667,10.5357333333,12.0967333333,8.30446666666,8.4996,65.1499333333,9.71413333333,10.4922666667,9.03613333333
618.28,8.92786666667,13.0709333333,10.5648666667,12.1873333333,8.39746666666,8.56553333333,65.3298666667,9.78026666667,10.5922666667,9.11626666665
618.62,8.96906666666,13.089,10.5608666667,12.2250666667,8.41526666666,8.56973333333,65.3431333333,9.79826666667,10.6272666667,9.13473333333
618.95,9.01853333333,13.1301333333,10.5803333333,12.2187333333,8.42073333333,8.59933333334,65.3553333333,9.80093333333,10.6452,9.15399999999
619.28,9.03353333333,13.1025333333,10.6208,12.2363333333,8.40766666666,8.5816,65.3986666667,9.81460000002,10.619,9.16113333333
619.62,9.08586666667,13.1868,10.6699333333,12.2834666666,8.44833333333,8.63426666667,65.5101333334,9.86826666667,10.7053333333,9.18826666667
619.95,9.0536,13.1574666667,10.6643333333,12.2531333333,8.4124,8.61773333333,65.4547333333,9.87966666665,10.6814,9.14573333334
620.28,9.06666666667,13.1959333333,10.6660666667,12.262,8.44086666667,8.65193333334,65.5004666667,9.90593333334,10.6578,9.13360000001
620.62,9.13206666667,13.2894,10.6953333333,12.3318,8.49333333333,8.6908,65.5608666667,9.97139999999,10.6804666667,9.219
620.95,9.21440000001,13.3805333333,10.7754666667,12.3634666667,8.56073333333,8.77286666667,65.6727333334,10.0463333333,10.7694666667,9.26706666667
621.28,9.15646666666,13.3142666667,10.7054,12.2582,8.46100000001,8.7076,65.4216,9.95813333334,10.6748,9.23486666666
621.62,9.06806666667,13.2237333333,10.6477333333,12.1656666667,8.39426666668,8.62906666667,65.537,9.84486666668,10.5856,9.14326666666
621.95,9.0398,13.1729333333,10.6324666667,12.1018666667,8.36400000001,8.62146666667,65.3665333333,9.82393333333,10.5399333333,9.13866666668
622.28,8.90966666667,13.0669333333,10.4966,11.9536,8.23293333334,8.5132,65.3482,9.70699999999,10.4056666667,9.01853333333
622.62,8.82546666667,12.9862666667,10.4154666667,11.9042666667,8.16659999999,8.45726666667,65.3936,9.63806666667,10.3928666666,8.92986666667
622.95,8.8536,13.0384,10.4085333333,11.8576,8.17806666666,8.478,65.4369333333,9.65746666666,10.4214,8.94006666665
623.28,8.80773333333,12.9556,10.354,11.7487333333,8.13273333333,8.42526666666,65.2655333333,9.59953333333,10.3300666667,8.89166666666
623.62,8.8674,13.0174666667,10.4114,11.7894,8.16579999999,8.443,65.3860666667,9.63113333334,10.3904,8.94213333333
623.95,8.96513333333,13.1241333333,10.5285333333,11.8945333333,8.242,8.52366666667,65.5960666667,9.73906666667,10.5214666667,9.03593333333
624.28,8.95446666667,13.0848,10.5550666667,11.8798666667,8.24806666667,8.53833333333,65.6555333333,9.73166666667,10.5412,9.04760000001
624.62,8.94906666667,13.1004666667,10.556,11.9261333333,8.29993333333,8.5882,65.6398,9.78746666665,10.5845333333,9.08593333333
624.95,8.95606666667,13.1504666667,10.6144,12.0035333333,8.38060000001,8.63293333333,65.8495333333,9.84153333334,10.6526,9.10686666667
625.28,8.97333333333,13.1894,10.6408666667,12.0388,8.40440000001,8.64066666667,65.8235333334,9.89066666666,10.6787333333,9.13933333332
625.61,8.9166,13.1327333333,10.5992,12.0051333333,8.35719999999,8.59153333333,65.9774,9.84186666665,10.657,9.08986666667
625.95,8.97206666666,13.1819333333,10.6806,12.0905333334,8.43366666667,8.6686,66.1418,9.90073333335,10.7428666667,9.14373333333
626.28,9.01673333333,13.2332666667,10.6888,12.1352666667,8.43513333334,8.7022,66.3190666667,9.92646666668,10.7519333333,9.19213333333
626.61,9.00913333333,13.2409333333,10.7099333333,12.1918,8.44039999999,8.70773333333,66.3370666667,9.93966666667,10.7610666667,9.2306
626.94,8.99226666667,13.2564666667,10.699,12.2387333333,8.43293333334,8.714,66.6414666666,9.94806666665,10.7764666667,9.25186666667
627.28,8.9526,13.2242,10.6397333333,12.2139333333,8.40653333333,8.7044,66.6604,9.92199999999,10.7546,9.25380000001
627.61,8.9276,13.1936666667,10.6225333333,12.2000666667,8.40533333334,8.69193333333,66.6598666667,9.91913333332,10.7500666667,9.25980000001
627.94,8.87746666666,13.1544666667,10.5660666667,12.1936666667,8.34626666666,8.63146666667,66.5306666667,9.87453333334,10.6840666667,9.14919999999
628.27,8.8526,13.1116,10.528,12.1674666667,8.28633333333,8.56013333333,66.5064666667,9.81540000001,10.6153333333,9.06486666667
628.61,8.89333333333,13.1422,10.5218,12.1486,8.3076,8.57566666666,66.52,9.82526666667,10.6614666666,9.06186666667
628.94,8.911,13.163,10.5542,12.1528666667,8.31393333333,8.6222,66.6939333334,9.84866666667,10.733,9.10466666666
629.27,8.97046666667,13.2027333333,10.6156,12.2131333333,8.36253333333,8.67353333333,66.5574,9.88493333332,10.7739333333,9.15253333333
629.60,8.95066666667,13.1645333333,10.5943333333,12.1532,8.31433333333,8.61326666667,66.4098666667,9.82906666666,10.7210666667,9.13033333333
629.94,8.92986666667,13.1278,10.6420666667,12.1078,8.3378,8.56733333333,66.2017333333,9.83566666668,10.7183333333,9.10073333334
630.27,8.8812,13.0928,10.642,12.0852666667,8.32859999999,8.57686666667,66.1914666667,9.8172,10.7180666667,9.05986666667
630.60,8.83646666667,13.0660666667,10.5897333333,12.0202,8.29526666667,8.55473333333,65.9362666667,9.76066666667,10.6750666667,8.97919999999
630.93,8.8086,13.0516666667,10.6208666667,11.9837333333,8.30013333334,8.5416,65.8968666667,9.72413333333,10.6268666667,8.96213333333
631.26,8.76753333333,13.0127333333,10.6012666667,11.9542,8.24346666667,8.501,65.8455333333,9.65593333334,10.5847333333,8.92746666667
631.60,8.81906666667,13.0695333333,10.6908,11.9394666667,8.3292,8.55446666667,66.0201333333,9.7264,10.7056,9.02366666667
631.93,8.91213333333,13.1805333333,10.7934,12.0422,8.42826666666,8.65333333333,66.1658,9.83213333332,10.8440666667,9.17973333333
632.26,8.86066666667,13.1006,10.7768,12.0280666667,8.37906666667,8.64473333333,66.1538,9.77046666666,10.781,9.14820000001
632.59,8.88133333333,13.1386666667,10.7781333333,12.0500666667,8.40559999999,8.64913333333,66.1797333333,9.77353333333,10.7956666667,9.15659999999
632.92,8.9834,13.2812666667,10.8934666667,12.1841333333,8.53459999999,8.76253333334,66.4578,9.89933333335,10.9325333333,9.23506666665
633.26,9.0966,13.4387333333,11.0146666667,12.3659333333,8.70973333333,8.93773333333,66.6120666667,10.0561333333,11.0793333333,9.36439999999
633.59,9.08453333333,13.4375333333,11.0186,12.4274,8.76993333334,8.9788,66.6152666667,10.0449333333,11.0933333333,9.40820000001
633.92,9.13793333333,13.5,11.0570666666,12.5061333333,8.85246666666,9.03993333333,66.6948666667,10.1039333333,11.1350666667,9.46086666667
634.25,9.15833333333,13.4577333333,11.1043333333,12.5547333333,8.85279999999,9.03,66.7518,10.0938666667,11.1562,9.4956
634.58,9.19433333333,13.4446,11.0997333333,12.5760666666,8.86346666667,9.05026666667,66.863,10.1023333333,11.2229333333,9.47406666667
634.91,9.14113333333,13.3807333333,11.0828666667,12.5243333333,8.81340000001,9.00926666667,66.8419333333,10.0404,11.191,9.42013333332
