wavelength,Back_SalMulm,Belly_SalMulm,Breast_SalMulm,Crissum_SalMulm,Crown_SalMulm,DorTail_SalMulm,Patch10_SalMulm,Patch11_SalMulm,Patch12_SalMulm,Patch13_SalMulm,Rump_SalMulm,Throat_SalMulm,WingTip_SalMulm
799.78,40.0012388889,71.1717,35.4141333333,57.9798,37.9999333334,17.3738333333,68.4142,12.2474,60.5151666667,50.6121641026,32.29045,61.1917333334,28.4948666667
800.08,40.4938288889,72.1973666667,37.0734666667,58.4126,39.0773333333,19.1468333333,68.4523333333,13.9732666667,60.8530333333,51.4232564103,33.42875,61.7163333333,30.1636666667
800.39,39.7389477778,70.7722666667,36.8011333333,57.5984,38.1862666667,18.3730833333,67.0752666667,13.5726,59.9402666667,50.6849538462,32.7192833333,60.5978,30.5233
800.70,40.9911633333,71.8541,38.0309333333,59.3402666667,39.6600666667,19.003,68.2359333333,15.1124666667,60.7346333333,51.801051282,33.9491833333,60.9794666667,32.0139
801.00,41.9705111111,73.1419666667,38.9626666667,60.6344666667,40.5035333334,21.1355,69.0836,15.7401666667,61.8328333333,52.2874461539,34.6197666667,61.2185333333,33.7009
801.31,42.6853533333,73.9195333334,39.7758,60.8562,41.0194666667,22.6299166667,70.2752666667,16.5545333333,62.7524666667,52.8253076923,35.6651,61.9062666667,34.0725
801.62,43.9929844444,75.2487666667,41.6464666667,61.4938666667,42.4490666667,24.1490833333,71.3009333333,18.1605666667,64.0396666667,53.8625846154,37.00845,63.4247333333,35.3708666667
801.92,44.4328488889,73.9863666667,41.8949333333,61.1782666667,42.7294666667,25.184,70.427,19.4109333333,63.3186666667,53.4776615385,37.2312083333,63.1026666667,36.4112
802.23,43.7597233333,72.4418,41.6666666666,60.436,42.1706666667,25.3999166667,69.2733333333,19.2101,61.4196666667,53.0174410257,36.5068333333,62.3257333333,36.2837666667
802.54,44.2238311111,72.6724,41.6326,60.9814666667,43.139,26.4820833333,69.5530666667,19.5820666667,61.8221,53.6160615385,37.4708916667,62.3907333333,36.8417
802.84,44.7334155556,72.8979666667,41.7031333333,61.6061333333,44.3154,27.1286666666,69.8404,20.8273,62.5933666667,54.5680153846,38.0103916667,63.2994,37.7116
803.15,45.8531366667,73.9296666667,41.8377333333,62.3167333333,45.4642,27.6271666666,70.6353333333,20.7383333333,63.9051666667,55.5906,38.7535916667,63.9491333333,37.5907
803.46,46.2927455556,73.6476333334,41.8654666667,62.8473333333,45.351,28.0558333333,70.4172,20.3535,63.9811333333,55.9654102564,38.7652666667,63.7112666667,37.6237666667
803.76,47.0658822222,74.4777,41.99,63.3433333333,45.6916,29.7886666667,71.6119333333,20.1891666667,64.8360666667,56.3956666667,38.78985,64.4577333333,37.1194666667
804.07,45.68496,73.9364666667,40.8998666667,62.4028,44.0080666667,29.0261666666,70.7667333333,18.1185,63.6606,55.3200564103,37.5460083333,63.4048,35.3119333333
804.38,43.8649355555,71.6819666667,39.1820666667,60.3374,42.3415333333,26.879,69.1104,16.8507666667,61.8813,53.6565333333,35.6173666667,62.1676,33.3690666667
804.68,43.8230455555,71.2055666667,38.9362666667,60.5878,42.5733333333,26.6338333333,68.3688,17.5076333333,61.4638333333,53.6878974359,35.3280416666,61.7832666667,33.926
804.99,42.5060811111,70.0967666667,37.9948666667,59.3688666667,41.6590666667,25.6234166667,67.8882,17.0787,60.6055666667,53.1611384615,34.3028583333,60.7024,33.3484666667
805.30,42.5497166667,70.6398333333,38.3384666667,59.1020666667,41.8886,24.75475,67.9876,16.5325,60.7688333333,53.4636410256,34.3937666667,60.8979333333,32.7140333333
805.60,42.9144022222,71.0992333333,38.2229333333,58.9933333333,42.1161333333,24.2939166667,67.9611333333,16.5536333333,61.4946333333,53.5404512821,34.9011916667,60.6164,32.1776333333
805.91,42.1686788889,70.2222333333,37.5917333333,58.3462666667,41.0336,23.0230833333,66.6666666667,15.3901,60.3202666667,52.8149179487,33.4289833333,59.9586,31.0438666667
806.21,40.3544488889,69.7694666667,36.3451333333,57.0632666667,39.3034,20.2304166667,65.6698,12.6687333333,58.762,51.6522871795,31.1508,59.3462,28.4457333333
806.52,40.5339055555,70.3235333333,36.7529333333,57.0981333333,39.536,20.24025,65.8252666667,12.0118,58.3818,51.8329435897,30.8333,59.5791333334,28.1608666667
806.83,39.41096,70.8966,35.6322,57.2069333333,38.6896666667,17.8734166667,66.9195333333,9.87923333333,58.2127333333,51.4297128205,29.5674916667,59.9885333333,26.6666333333
807.13,39.8944877778,71.3207333333,36.3407333333,57.5756666667,39.9772,18.2103333333,67.0326,10.9776,58.5249666667,52.2910974359,30.3630416667,60.2286,28.0274333333
807.44,40.2747055556,71.2331666667,36.5653333333,57.0495333333,40.0336666667,19.0595833333,66.8131333333,12.8098333333,58.4741333333,51.8233948718,31.0953333333,59.9211333334,29.0821666667
807.74,40.72472,72.0393,36.7879333333,57.3542,39.4222666667,18.32775,67.2676,12.7324,58.6079,51.5132358974,31.1901333333,60.1848,28.7811
808.05,39.6500788889,71.9495333333,36.0770666667,57.0518,37.7136,16.6366666667,66.775,9.62693333333,57.93,50.7980205128,29.905175,60.2166666667,26.7511333333
808.35,39.19965,71.1967,34.7740666667,56.9352,36.3736666667,15.7355833333,65.4823333333,7.73516666667,57.1184666667,49.4280666667,28.933175,59.4629333333,26.0256333333
808.66,37.6976811111,70.2161333333,33.1482,56.2469333333,35.8394,15.0771666667,64.5186,7.18513333333,55.5925,48.5032410256,28.1727416667,58.2222666667,25.0987666667
808.97,37.6771344445,70.7027333333,33.372,56.6860666667,35.8606,14.6518333333,64.8614666667,6.2217,55.8928666667,48.4798512821,27.5758666667,58.8265333333,24.5388666667
809.27,38.3312144445,71.0376666667,34.3320666667,57.3281333333,37.4708666667,15.5155,65.9791333333,7.38643333333,56.5177,49.4911435897,28.9072,60.1166666667,26.4851333333
809.58,39.8623588889,71.7183,36.2274,58.5012,38.4366666667,18.2491666667,67.6614666667,9.9546,58.1588666667,50.3685948718,30.7234833333,60.2712666667,28.2494
809.88,39.9638944444,71.8686666667,35.9842,59.6554666667,38.1047333333,19.185,68.6016,11.4581333333,59.6155333333,50.81,31.4977666667,60.8878666667,29.7747333333
810.19,41.88088,72.5717333333,37.3436,60.664,39.5443333333,21.3378333333,68.3204,14.375,61.1328333333,51.881051282,33.2616916667,61.6666666667,31.3605666667
810.49,41.57657,72.5821333333,36.9012666667,60.8987333333,38.5782,20.1375833334,67.8336666667,13.709,60.7444,51.1645179487,33.0030166667,61.7976,30.2682666667
810.80,43.2432211111,74.7124,38.6556,63.3402,40.5266,20.5648333334,69.7297333333,13.4096,63.0909,53.6787076923,33.8756083333,64.3381333333,31.2058
811.10,43.4080555555,75.5156666667,39.0455333334,64.028,41.5159333333,21.4913333333,70.8772666667,13.1930666667,64.1684,55.2692,34.2736833333,64.5756,31.6562
811.41,43.0495866667,74.3304333333,38.9070666666,63.4834666667,42.1176,22.5068333333,69.9043333333,15.3347333333,63.4016,55.4320410257,34.5082916666,63.5384,33.0874666667
811.71,43.5890133333,75.0101,39.852,63.7980666667,43.3131333333,24.4445,70.505,16.7811333333,63.3869666667,56.5947641026,35.7625916666,64.0133333333,34.3904333333
812.02,45.5429377778,77.0780666667,41.3716666667,65.5282,44.3620666667,25.8916666667,72.4280666667,17.1262333333,64.9794333333,58.5479435898,37.5428416667,66.2688,35.0137
812.32,46.3617855556,76.6196666667,41.371,65.43,44.4220666667,27.2008333333,71.922,17.957,64.6101666667,59.0426051282,37.91665,66.0618,35.3226
812.63,46.57106,77.2509,41.2922,65.6219333333,43.7526,27.6804166667,72.6598,17.2028,65.1271666667,59.0038974359,37.6649416667,65.8832,35.4362666667
812.93,46.0615555556,76.2,40.6933333333,64.4933333333,43.2,27.55,70.6266666667,16.7333333333,64.0266666667,57.9343589744,37.63,65.0266666667,35.4533333333
813.24,45.1581922222,75.0393333333,40.8234666666,63.5948666667,42.9412,27.07525,68.9542,16.4182666667,62.4641333333,56.7340974359,37.1503166667,63.6993333333,34.8108666667
813.54,44.3596133333,72.3783333333,40.7639333333,61.5281333333,41.6882666667,27.3874166667,68.1331333333,17.2826666667,61.1090333333,54.6500923077,37.0132,61.7622,34.3930666667
813.85,45.3094233333,73.2398,42.0848,62.347,42.5344666667,28.2771666667,69.3259333333,18.2336333333,62.2285333333,55.9205230769,37.8839166667,62.9088666667,35.6240333333
814.15,44.3938244444,71.5226333333,40.2128666667,60.8645333333,41.3031333333,27.2399166667,68.2581333333,16.8483333333,60.4825666667,54.838974359,37.0441916667,61.7169333333,33.7404
814.46,44.7695766667,70.8382,39.9874,61.2350666667,41.7769333333,26.5595,67.7630666667,16.8557,60.1764333333,54.7108974359,37.0510166667,61.5248666667,32.7410666667
814.76,45.8456433333,72.5001666667,40.9301333333,61.9767333333,42.1962666667,26.4374166667,69.1470666667,16.5954666667,61.0465,55.1430461538,37.5808666667,62.2739333334,33.1976
815.07,46.0486455555,72.0498,40.524,61.9646,42.0955333333,25.9496666667,69.3384666667,15.9988333333,62.0627333333,55.0077230769,37.4639,62.4099333333,32.7833
815.37,44.73351,70.2893,38.7244666667,60.4866,40.6968666667,24.6711666667,67.6134666667,15.0426666667,61.1571666667,53.4830820513,35.8695583333,61.2755333334,32.4721333333
815.68,45.1292622222,72.4182333333,38.8387333333,61.9399333333,41.1066,24.5731666667,68.8251333333,15.2391,62.8209666667,54.008974359,36.142425,62.4316,33.5861
815.98,44.3055433333,71.0395,38.1355333333,60.9119333333,40.2549333333,23.5245,67.1496,15.1306666667,61.6566333333,52.6297333333,35.5098583333,61.0194666667,32.5621666667
816.29,43.6653,70.9994333333,37.4264,60.9035333333,39.4252,22.5701666666,67.3785333333,14.3600666667,61.1088,52.0708615385,34.1786166667,61.0131333333,31.1908333333
816.59,44.4179266667,71.5875666667,37.2921333333,61.3195333333,39.6426666667,22.8178333333,68.055,13.8488333333,61.6082666667,53.0616358974,34.1494083333,62.3643333333,32.2885666667
816.89,44.1883422222,72.7175666667,36.6029333333,60.9484,39.264,21.5498333333,67.8132,12.2364333333,60.9272,53.4705333333,33.204125,63.114,33.3050333333
817.20,43.6465411111,70.9384,35.9974,59.4357333333,39.987,21.9818333334,66.3910666667,13.2151,59.8752666667,53.1960717949,33.48745,61.7584,33.2742666667
817.50,42.5638344444,70.4933,36.7615333333,58.8362666667,39.2156666667,21.7265833333,65.8316666667,13.5292666667,59.4309666667,52.0653333333,33.1562916667,60.7969333333,33.6434333333
817.81,42.3327566667,69.8084,37.1753333333,58.5038,38.8751333333,22.3816666667,64.9790666667,13.7702333333,58.7373,51.9782153846,33.2720583333,60.8259333333,34.6019
818.11,42.9925588889,69.9255333333,37.5528,58.8336666667,39.8400666666,23.242,65.5689333333,14.5797333333,60.04,52.5163487179,34.3010916667,61.7038,34.9284333333
818.41,43.2583077778,69.7800666667,38.317,58.9218666667,39.802,23.391,65.2805333333,14.8458666667,59.1198,52.5895179487,34.1707583333,62.0022666667,34.2795
818.72,44.2705822222,71.1474666667,39.3976666667,59.8961333334,41.1317333333,24.5585833333,66.6665333333,15.9761666667,60.1765333333,54.1177076923,34.9260333333,62.5026,34.3820666667
819.02,43.7092666667,70.2136333333,38.8128666667,59.3922666667,41.0730666666,24.10975,66.1728,15.8689,59.2972666667,53.4011794872,34.59645,61.6144666667,33.4473333333
819.33,44.1066922222,70.6692666667,38.6700666667,59.6545333333,41.1916,24.6223333333,66.6062666667,16.2693333333,59.5855333333,53.8227794872,34.818625,61.9170666667,33.4067333333
819.63,44.8660966667,71.0744333333,39.0857333333,60.3580666667,42.2096666667,25.1048333333,67.7104,17.1885666667,60.6935333333,54.8045897436,36.0838583333,62.621,33.7941666667
819.93,44.3381888889,71.5670666667,38.9814,60.5615333333,42.0634,24.7550833334,67.8616,17.0029666667,60.9305666667,54.4403384615,36.0234833333,62.5726666667,33.232
820.24,44.0073944445,70.969,38.7566666667,60.5646666667,42.1660666667,24.69475,67.8175333333,17.2176666667,60.6949,54.2678820513,36.0198083333,62.1659333333,32.6900666667
820.54,43.6143544444,70.8276333333,38.3998,60.5029333333,41.6368,24.50275,67.3572,16.9136,60.3704,53.5597333333,35.5973666667,61.7009333333,32.8485666667
820.85,43.2462633333,69.9940333333,37.5856,59.9419333333,41.18,24.1051666667,66.6280666667,16.6918666667,59.7658333333,53.0790666667,35.06135,61.1724666667,32.3914333333
821.15,42.9710411111,69.8173333333,37.2970666667,59.6244,40.9021333333,23.8890833333,66.6398666666,16.2409666667,59.7704666667,52.7055538462,34.93005,61.0161333334,32.2032
821.45,42.7945444444,69.8089,37.1941333333,59.6326,40.7142,23.789,66.5393333333,16.0266333333,59.4786333333,52.6564564103,34.79525,60.9008666667,31.8176333333
821.76,42.4224111111,69.5420333333,36.8314666667,59.3438,40.5276666667,23.3394166667,66.3076,15.8629333333,59.3064,52.3270923077,34.6302333333,60.5597333333,31.6352666667
822.06,42.2844733333,69.344,36.7980666667,59.4544666667,40.258,23.13375,66.0912666667,15.8332666667,59.0712333333,51.9088,34.6218416667,60.2257333333,31.6157333333
822.36,42.5762555556,69.4974666667,37.2736666667,59.6806666667,40.4882666667,23.5441666667,66.2886666667,16.2204666667,59.3589666667,52.1411128205,35.0026583333,60.4954666667,32.0558
822.67,42.5031722222,69.3906666667,37.3383333333,59.6193333333,40.6139333333,23.624,66.1819333333,16.4298,59.2070333333,52.2354717949,35.0161916667,60.4439333333,32.23
822.97,42.2711788889,69.1814666667,37.2746,59.411,40.4456666667,23.7209166667,65.8851333333,16.4618333333,58.9071333333,51.9048205128,34.7865416667,60.2306666667,32.5594333333
823.27,42.21398,68.8182,37.1527333333,59.1825333333,40.3314666667,23.6630833333,65.6086,16.2966666667,58.5912,51.7035128205,34.6603416667,59.9182,32.5375
823.58,42.2096177778,68.8367333333,37.1032666667,59.0912,40.2792666667,23.6391666666,65.4478,16.1553333333,58.5752333333,51.6396564102,34.5423583333,59.8982,32.6055666667
823.88,42.0952877778,68.6098666667,37.04,59.0537333333,40.0935333333,23.3396666667,65.4243333333,15.9355333333,58.4769333333,51.4983846154,34.4703333333,59.8153333333,32.1089
824.18,42.3959822222,69.1121,37.5006666667,59.5526666667,40.3453333333,23.4259166667,65.946,15.8906666667,59.0017333333,51.7677538462,34.8329583333,60.1962,32.3528333333
824.49,42.58302,69.4870666667,37.6528,59.9572666667,40.5875333333,23.516,66.146,16.0701,59.1475666667,52.0553282051,34.9061333333,60.408,32.3836666667
824.79,42.3419111111,69.0551,37.2977333333,59.5704,40.2518666666,22.9986666667,65.8476666667,15.6830666667,58.8772,51.7028153846,34.5616416667,60.0705333333,32.1485
825.09,42.8062,69.4578666667,37.8168,59.8175333333,40.5146,23.5166666666,66.254,16.2359666667,59.2843333333,52.0756666667,34.95205,60.2956666667,32.7144333333
825.39,43.0814722222,70.0691,38.1510666667,59.8029333333,41.0724,24.0290833333,66.8242666667,16.4538333333,59.9743666667,52.6204,35.2837416667,61.0606,33.3174
825.70,42.8129588889,69.7748666667,37.7513333333,59.4743333333,40.8802,23.3729166666,66.8542666667,16.1242666667,59.8852333333,52.3271794872,34.95095,60.6007333333,32.9975666667
826.00,42.93884,70.1557,37.883,59.895,40.938,22.9399166666,67.2100666667,15.7505666667,60.4997666667,52.2740205128,35.1408666667,60.8678666667,32.9739333333
826.30,42.5853733334,69.6532,37.4451333333,59.4273333333,40.4162,22.0974166666,66.8054,14.7339333333,60.3780333333,51.9872512821,34.7931,60.5279333333,31.8142666667
826.61,43.0697377778,70.1404333333,37.7506666667,59.6831333333,40.8145333333,22.3635,67.2414666667,15.2410666667,60.7694,52.4391897436,35.0362166667,61.0318666667,32.1248
826.91,43.3795777778,70.7503,37.8532,60.1061333333,40.9742666667,22.1376666667,67.6961333333,15.3137333333,61.3249,52.7300871795,35.3497666667,61.5004666667,32.1676333333
827.21,43.834,71.0743666667,38.2232,60.1836,41.616,22.8420833333,67.8880666667,16.3291333333,61.5356666667,53.2809076923,35.7862166667,61.8412,33.1656
827.51,44.10334,71.4686333333,38.4433333333,60.4493333333,42.0894666667,23.43075,67.8480666667,17.0628333333,61.6284666667,53.6273846154,36.0846333333,62.0291333333,33.8246333333
827.82,44.1911555555,71.0718,38.5458666667,60.1086,41.8649333333,23.5779166666,67.6816666667,17.1649666667,61.4919666667,53.3907641026,36.009075,61.577,33.8644333333
828.12,45.2519977778,72.1772,40.0734666667,61.5414,43.1124666667,24.9816666666,68.5762,18.7948666667,62.6263666667,54.2559897436,37.2766583333,62.4989333333,35.3165666667
828.42,46.0868233333,73.0520333333,40.673,62.776,43.7539333333,25.52575,69.1850666667,18.9722,63.7171,55.103625641,37.9344666667,63.2649333333,35.5414666667
828.72,45.8417577778,72.7280666667,40.0851333333,62.461,42.7962666667,24.872,68.5536666667,18.3917333333,63.3417,54.3440615385,37.3451416667,62.7565333333,34.9532
829.02,46.0879711111,73.5764666667,40.3597333333,63.1124,42.9355333333,25.1343333333,68.9520666667,18.1850333333,63.9236,55.0654871795,37.4739416667,63.8888666666,35.2052333333
829.33,46.7343944445,73.8402,40.8472666667,63.3818666667,43.2429333334,26.0155,69.1665333333,18.9027,64.4164333333,55.5152923077,38.0408166667,64.2984666667,35.6699666667
829.63,48.0248888889,75.6004333333,41.8786666667,64.9546,44.3756666667,26.88275,70.6857333333,19.7622,65.8265,56.7436871795,38.7118083333,65.6917333333,37.055
829.93,47.9911833333,76.1523333333,41.6596666667,65.4488,44.249,26.7140833333,71.3125333333,19.8693,66.3194333333,56.9480461538,38.590375,65.8096,36.4999333333
830.23,49.0973511111,76.9941333333,42.8349333333,66.8425333333,44.8388,28.6778333334,72.0332,21.1777333333,67.4094333333,57.2833641026,39.258325,65.9727333333,37.0918
830.54,49.7617877778,78.4991666667,43.4257333333,68.1022666667,44.7417333333,29.3366666667,72.9744,20.8320666667,68.3306333333,57.4476102564,39.8192666667,66.5361333333,37.0856
830.84,49.90788,78.1181,43.5457333333,68.1469333333,44.3028,29.7904166667,73.9759333333,20.9294666667,68.6919666667,57.0351846154,39.6715166667,66.9878666667,36.3168666667
831.14,49.1301533333,77.5893333333,43.6448,67.7739333333,44.1062,29.1955,72.9182,21.4416333333,67.7335,56.1814307692,39.6006,66.8628,36.1764
831.44,47.32077,75.4223,41.6554666667,65.0562666667,42.6577333333,28.0264166667,71.3063333333,19.6903666667,65.7262666667,55.0242769231,38.1320916667,65.1803333333,34.7859666667
831.74,44.5968655556,73.2462666666,39.1504,61.7973333334,40.0436666667,25.1360833334,69.0087333333,18.0772666667,62.6468333333,52.584348718,35.8361166667,63.3443333333,33.3714333333
832.04,45.2202455555,72.3269,40.3142666667,61.9146,41.4236666667,25.7854166667,68.9249333333,19.8576333333,62.2631333333,53.4163282051,37.172175,63.2694,34.2956333333
832.35,45.2009366667,72.1200333333,40.2886666667,61.0826,41.5877333333,25.44,68.2724,20.1217666667,62.2056,53.0577641026,37.5575,62.6430666667,34.3257666667
832.65,44.5981211111,72.5273333333,40.5823333333,61.2068666667,41.3586666667,25.0105,68.1686666667,19.4263,62.4727333333,52.9776512821,37.5337833333,62.9704666667,34.4599666667
832.95,44.5132644445,72.5392,40.6572666667,61.5414666667,41.5491333333,25.3813333333,68.1925333333,20.0118,62.2651666667,53.0617230769,37.932225,62.9499333333,34.5931666667
833.25,44.5501966667,72.7938,41.1751333333,61.3304,41.8774,24.4733333333,68.1152666667,19.9594333333,62.5572,53.1525435898,38.07,63.1337333333,35.2254666667
833.55,44.1539488889,71.8245,41.2069333333,60.6526,41.7542666667,23.96475,67.6281333333,19.5894333333,61.8175666667,53.2647794872,37.9676583333,62.9824666667,35.235
833.85,45.41744,72.2921,42.1298,61.8052,42.9547333333,24.9830833333,68.8101333333,20.9837,62.8497,54.6112615385,39.0610083333,64.0231333333,36.5652333333
834.16,45.8903966667,72.9707666667,42.2960666667,62.2961333333,43.4642666667,24.6559166667,69.0231333333,20.9735,63.3905333333,55.2221230769,39.3899166667,64.3035333333,37.7136666667
834.46,46.4681811111,74.2510333333,42.3917333333,63.1270666667,44.0619333333,24.45875,70.0961333333,21.2062666667,64.4982666666,56.3902410257,40.0206166667,65.2920666667,38.8108
834.76,47.0001611111,74.4468666667,42.6568,63.4672,44.5806,23.8635833333,70.2395333333,21.6210333333,64.8872,56.7863333333,40.2792833333,65.5530666667,39.8414666667
835.06,48.1279955556,75.0217333333,43.9840666667,64.6276,45.8423333333,24.9998333334,71.1712666666,22.7513666667,65.8315,57.7028666667,41.4379166667,65.6614,40.5893666667
835.36,49.1364744444,76.1982333333,44.9648,65.7377333334,46.7916,25.1755833333,72.4512666667,23.4388,67.1975,58.9359846154,41.99565,66.5651333333,41.6472
835.66,50.4495933333,76.9310333333,46.1214,67.4926666667,48.2363333333,26.518,73.4654666667,25.1097,67.976,60.3000307692,42.6095166667,67.2616,42.9325666667
835.96,51.0916855556,76.8992666667,46.3982,67.7226,49.2349333334,26.745,74.3804,25.8389333333,67.8031666667,61.2901128205,42.8691416667,67.6153333333,43.1319666667
836.26,52.0661944445,76.6373666667,46.6276,67.5048,49.7562,26.66925,74.4444666666,26.1645666667,67.9045,62.1914307692,43.7524833333,67.7388666667,43.6697333333
836.57,52.6307611111,75.6984333333,46.9596,67.7340666667,50.246,28.23125,74.5369333334,27.2579666667,67.4726333333,62.4771025641,44.4374083333,67.6191333333,44.8299666667
836.87,52.6278266666,76.0976,46.5738,67.7932,50.9754666667,28.4409166667,74.9014,27.4507333333,67.3693666667,63.0251333333,45.0218833333,68.014,44.8257
837.17,50.5025555556,74.5459333333,44.5914666667,65.6032,49.0660666667,25.8105833333,73.2295333333,24.4876333333,65.9532,61.7628615385,42.8291083333,66.6018,43.0218333333
837.47,48.8222222222,73.1180333333,43.0,64.25,47.7361333333,25.104,71.3749333333,23.8193333333,65.0137666667,60.4231384615,42.22405,65.1806666667,41.2707
837.77,47.5327455555,71.0057333333,42.2413333333,62.9597333333,46.2642,25.521,70.0432,23.6278333333,64.066,58.4869025641,41.2859916667,62.6437333333,38.9007666667
838.07,46.6140333333,70.4571,41.4603333333,62.7581333333,45.0149333333,25.7191666667,69.6018,23.7537,62.4557333333,57.3327487179,40.5402583333,62.2566666667,37.9129333333
838.37,45.6325033333,70.2046333333,41.0757333333,62.3484,44.7272666667,25.6061666667,69.3636,23.2423666667,61.8559333333,56.5197948718,39.6610416667,61.9394666667,38.4697
838.67,44.60543,69.9541,41.1647333333,62.0994666667,44.5362666667,26.8200833333,69.0268666667,23.4175333333,60.8353,55.8549128205,39.6341583333,61.8696666667,38.0844
838.97,41.64205,67.1607666667,38.7136,58.9804,40.9726666667,24.3529166667,66.8391333333,19.5138666667,58.5884333333,52.3994,37.7921583333,59.5295333333,35.5766
839.27,41.2268866666,66.1497333333,37.4860666666,58.5840666667,39.8092,23.58775,65.8233333333,19.0692333333,58.0431,50.8134307692,36.8855333333,58.4725333333,34.2881333333
839.57,41.3723977778,67.0226333333,37.2008,58.9644,40.0162,23.2201666666,66.6504666667,19.3931666667,58.7458666667,50.7766871795,36.0882,59.1747333333,34.8463
839.87,43.4674722222,68.8971333333,37.9448,61.203,41.8712666667,23.9975,68.7886,19.5989333333,61.6626,53.6339179487,37.6671833333,61.4369333333,35.1462
840.17,46.0538888889,70.5568666667,39.5716,63.8217333333,43.856,25.2568333333,71.2768666667,20.4113333333,64.0187333333,55.9752410257,38.8239333334,63.0162666667,37.3949
840.47,48.7569366667,72.2251,41.489,65.8544,45.6684666667,26.8613333333,72.4704666667,23.5194333333,65.8292,56.8295794872,40.3976583333,63.2827333333,39.0102333333
840.77,52.7940077778,75.4687666667,44.8784666667,68.6805333333,48.6632,29.5788333333,76.2672666666,25.7377333333,68.2466333333,60.7332,42.5347666667,65.9722666667,41.0763666667
841.07,53.8255566667,76.7382666667,45.7706666667,69.2652666667,49.0682,28.71875,76.6487333333,26.0843,68.414,61.4751589744,43.0622333333,67.5628,42.4193666667
841.37,54.9642677778,78.2535,47.2865333333,70.6479333333,49.9154,29.5071666667,77.5774666667,26.3004666667,70.8263,62.9222410256,44.8122333333,68.0562666667,42.2442666667
841.67,56.4128544444,79.1788,47.8592,71.4760666667,51.0068666667,31.6470833334,77.9081333333,27.1065333333,72.5612666667,64.9266564102,46.7791083333,70.0488,44.4478
841.97,56.8726844445,77.8514333333,47.0282,70.5822666667,51.1646666667,30.1958333333,76.506,26.3655666667,72.4799666667,64.697374359,46.6442166667,69.9598,43.6444333333
842.27,59.8316688889,80.8387,49.4055333333,72.9935333333,53.6306666667,31.55525,78.9596666667,28.9914666667,74.8088666666,66.5753025641,48.503125,72.3354666666,46.8364
842.57,62.1423544444,83.5708666667,52.0388666667,74.1749333333,55.2320666667,33.5219166667,80.1295333333,30.9169,76.0410666667,69.0019025641,51.1759083333,74.2612666667,49.9676666667
842.87,63.6699255555,85.0614666667,54.8048666667,76.2986666667,56.076,35.3959166667,81.6275333333,31.3489,77.6143333333,70.8464461538,53.2915583333,74.6712,51.9955666667
843.17,62.78742,87.6277666667,55.2799333333,77.8832666667,55.9612,36.73975,82.8710666666,32.4331333333,77.5061,71.6171948718,54.4860916667,76.6667333333,53.0293666667
843.47,61.6935677778,88.4024666667,55.9496666667,78.6917333333,55.547,37.23275,82.1886666667,35.1825,76.9183,71.4909589744,55.61335,76.8554,54.1887666667
843.77,56.3354566667,83.4731333333,52.9262,73.3077333333,51.8065333333,32.8879166667,77.3536666667,31.3994333333,71.5395666667,66.9366820513,52.7735166667,72.85,49.5417333333
844.07,50.5447255556,77.1697333333,48.7548,67.7485333333,49.1320666667,29.937,71.1194,29.1949333333,66.9559666667,61.1572358974,48.9465583333,68.1258,44.2641
844.37,50.2708177778,76.4543,49.1634666667,67.3041333333,49.6682666667,30.0133333333,70.8631333333,28.0344666667,67.1845666667,60.7704,48.3334833333,67.729,42.749
844.67,51.5198866666,78.5168,49.9717333333,69.7739333333,52.3446,30.12,71.5254666667,28.0365,69.1243666667,62.4967384615,48.9124333333,70.0000666667,46.1158
844.97,49.8674966666,77.9971,49.2396,69.035,51.7835333334,27.0466666667,69.8829333333,25.8917333333,66.7398333333,60.3979589744,46.3193916667,67.924,43.5673
845.27,48.0565155555,79.9840666667,46.2221333333,68.8255333333,48.6984,24.9205833333,69.1429333333,21.3175,65.3808666667,58.6251128205,42.8412833333,65.0794666667,43.0795
845.57,48.5606877778,79.3702,46.2978666667,67.8033333333,48.8171333333,25.9983333333,69.2166666667,23.8095333333,63.5944666667,59.7400820513,44.1705333333,65.3762666667,42.6728333333
845.87,47.3368166667,77.5909333333,45.0908666667,66.2726666666,47.5455333333,25.8711666667,67.8787333333,25.3788666667,61.9697666667,58.0093538462,41.94315,63.1817333333,43.8334333333
846.17,45.2390555556,75.5506,43.75,63.8096,46.5773333333,23.9583333333,64.0476,24.0923666667,59.4494,55.4075333333,39.5721083333,63.125,38.7946333333
846.47,47.1182022222,72.2884,44.8677333333,62.2752,46.3490666667,26.02525,62.0633333333,25.9654333333,59.5636666667,52.8489641025,39.0674083333,60.3704,40.754
846.77,48.1382022222,72.0713,44.5268,62.9354666667,45.6516,25.44575,62.2222,24.7050333333,59.3965333333,52.9367128205,38.8444166667,60.4938,40.0273333333
847.07,51.5517533334,75.7679666667,45.6231333333,65.3044,47.2463333334,28.40575,65.1015333333,26.2463333333,61.9420666667,55.821625641,40.336975,64.4056666666,42.6812666667
847.37,52.5312822222,77.6254333333,46.5143333333,65.997,45.0532666667,26.3319166667,65.7534,25.5097333333,61.7961666667,55.4384871795,39.9428416667,64.7488666667,43.7901
847.67,51.7673488889,76.3396,45.3895333333,65.8566666667,43.4268666667,26.0125833333,65.4519333333,23.5203,61.4174,55.2000820513,39.2055416667,63.8318666667,44.2677
