wavelength,Back_TanParm,Belly_TanParm,Breast_TanParm,Crissum_TanParm,Crown_TanParm,DorTail_TanParm,Patch10_TanParm,Patch11_TanParm,Patch12_TanParm,Patch13_TanParm,Rump_TanParm,Throat_TanParm,WingTip_TanParm
765.07,12.6399333333,50.4822666667,47.4169333333,44.7778666667,51.1186,16.9158,17.4140666667,65.924,18.6644,42.1520666667,59.4771333333,13.2784666667,19.3184323232
765.39,13.1905333333,50.9808666667,47.829,45.3119333333,51.5104666667,17.4094666667,17.8815333333,66.5179333333,19.2185333333,42.656,59.9643333333,13.7499333333,19.8098565657
765.70,13.5171333333,51.3354,48.2277333333,45.7095333333,51.8371333333,17.9247333333,18.3135333333,66.836,19.5924666667,43.0699333333,60.4492,14.1086666667,20.2595616162
766.01,13.9713333333,51.8084666667,48.6182,46.2486,52.1342,18.4399333333,18.6799333333,67.1154,19.9978666667,43.4565333333,60.9682,14.5411333333,20.7813515151
766.32,13.8730666667,51.9307333333,48.8718,46.1804666667,52.3076,18.381,18.4554666667,67.0784,19.9580666667,43.4519333333,60.9350666667,14.4963333333,20.7979858586
766.64,13.9398,52.0469333333,49.2712,46.3241333333,52.4846,18.3712666667,18.5252,67.4174,20.0389333333,43.7759333333,61.1837333333,14.4606666667,21.0002626263
766.95,14.5625333333,52.3758666667,49.7980666667,46.5956,52.9675333333,18.9257333333,18.9639333333,67.6876666667,20.5739333333,44.335,61.7015333333,15.0272666667,21.7362626263
767.26,14.8136666667,52.1762,49.4737333333,46.5988666667,52.6452666667,19.1529333333,19.0044,67.3990666667,20.4846,44.3497333333,61.3029333333,15.1264666667,21.951220202
767.57,14.6575333333,52.1963333334,49.4424666667,46.5744,52.6496,19.0638,18.7219333333,67.5296,20.2606,44.5013333333,61.3674666667,15.0671333333,21.9162666667
767.88,15.0334666667,52.2734666667,49.6561333334,46.949,52.763,19.3233333333,19.0157333333,67.8886,20.5760666666,44.6952666667,61.661,15.3635333333,22.3853171717
768.20,15.361,52.6140666667,50.078,47.3078,53.1716,19.4712666667,19.2779333333,68.4575333333,20.9502,45.0809333333,62.0046,15.7538666667,22.6914040404
768.51,15.8617333333,52.6828666666,50.4518,47.3996666667,53.3392,19.8910666667,19.7704,68.3532666667,21.3480666667,45.0625333333,61.9837333333,16.2736,23.213220202
768.82,15.9054666667,52.497,50.5114666667,47.2864666667,53.1528666667,19.8887333333,19.7744,68.2371333333,21.4290666667,45.0932666666,61.9403333333,16.4619333333,23.3611272727
769.13,15.7016666667,52.4381333333,50.5237333333,47.223,53.0754,19.3286,19.4902,68.5873333333,21.2368666667,44.8889333333,61.9144,16.171,23.1714181818
769.44,15.9935333333,52.7212,50.8717333333,47.4166,53.4262666667,19.375,19.8396,69.3013333334,21.4905333333,45.4006,62.5128,16.3494,23.4506646465
769.76,16.3435333333,52.9056,51.2438666667,47.7701333333,53.7903333333,19.8073333333,20.4831333334,69.6702666667,21.9197333333,45.8962,62.8991333333,16.7809333333,23.9623818182
770.07,16.3218666667,52.8155333333,50.8691333333,47.5506,53.6170666667,19.8086,20.6893333333,69.4145333333,22.0451333333,45.6936,62.54,16.9651333333,24.0162282828
770.38,16.0683333333,52.6462666666,50.8229333333,47.5480666667,53.4774,19.6816,20.6502,69.4018,21.944,45.4432666667,62.1416666667,16.8226666666,23.8799838384
770.69,15.9218,52.8356666667,51.119,47.4630666667,53.7831333333,19.6945333334,20.6418666667,69.5399333333,21.9978666667,45.582,62.5884,16.8624,23.7265333334
771.00,15.8876,52.8652666667,51.1144666667,47.3514666667,53.9447333333,19.7135333333,20.7094,69.738,22.0475333333,45.5416,62.8616,16.7994666667,23.4797939394
771.32,15.8026,53.1586666667,51.4413333333,47.6073333333,54.1955333333,19.9214666667,20.7162,70.0874,22.177,45.7650666667,62.9717333333,16.8218,23.2551717172
771.63,15.0650666667,52.6537333333,50.8026666667,46.8872,53.5212666667,19.4108,20.159,69.2191333333,21.6557333333,45.0542666667,62.4872666667,16.0051333333,22.5687717172
771.94,14.7057333333,52.5828666667,50.5261333333,46.8432,53.315,19.1722,19.8198,69.2534,21.4497333333,44.8344,62.3324666667,15.5371333333,22.2448060606
772.25,14.2202666667,52.4764,50.4885333333,46.6404,53.3259333333,18.7261333333,19.5940666667,69.1621333333,20.9319333333,44.7313333333,62.4052,15.0319333333,21.7726828283
772.56,14.1718,52.1901333333,50.0545333333,46.2980666667,53.1454,18.7928666667,19.7367333333,68.4113333333,20.7708,44.5459333333,61.9176666667,15.0218,21.5619393939
772.87,13.5582666667,51.9077333333,49.6474666667,45.6642666666,52.7159333333,18.4370666667,19.2566666667,67.9664666667,20.2440666667,44.0593333333,61.4140666667,14.5722,21.0774060606
773.18,13.5976666667,51.7672,49.3011333333,45.5714666667,52.3914,18.5296,19.0579333333,67.5205333333,20.1188666667,43.6262666667,61.0033333333,14.5087333334,20.8587252525
773.50,13.8494,51.7812,49.5653333333,45.9370666667,52.5262666667,18.731,18.9832666667,67.6872,20.0854,43.7952666667,61.1524666667,14.6527333333,20.7882707071
773.81,13.9918,51.9534666667,49.6945333333,46.2486666667,52.6315333334,18.6793333333,18.9987333333,68.1017333333,20.0198666667,44.0016,61.3405333333,14.7446666667,20.9411535354
774.12,14.5774666667,52.7512,50.2911333333,46.9697333333,53.405,19.1309333333,19.7448,68.9195333333,20.4824,44.4816,61.9975333333,15.2550666667,21.458149495
774.43,14.9611333333,52.8517333333,50.3164666667,47.2436666667,53.3451333333,19.6338,20.0677333333,68.5851333333,20.6885333333,44.6406,61.5801333334,15.6538,21.8404040404
774.74,14.9620666667,52.5308,49.8410666667,46.941,53.0116,19.5629333333,20.2463333333,67.9738,20.6514666667,44.3942,61.3864666667,15.6376666667,21.832810101
775.05,15.4508666667,53.281,50.6522,47.8381333333,53.5868666667,20.2296,20.8012666667,68.9894,20.8898666667,45.161,62.1014,16.1433333333,22.3804080808
775.36,15.523,53.8390666667,50.9928666667,48.4647333333,54.0592,20.4771333333,21.1050666667,69.4434666667,20.9908666667,45.6066,62.6178,16.2773333333,22.5305858586
775.67,15.7749333333,53.8087333333,50.8024,48.5274666667,53.9428,20.7271333333,21.0765333333,69.1326666667,21.0154666667,45.5495333334,62.4212666666,16.5468,22.7457939394
775.98,15.6444666667,54.0202666667,51.0342666667,48.7929333333,54.1148,20.7402666667,20.6415333333,69.3318,20.8474,45.8480666667,62.6814,16.5452666667,22.7449676768
776.30,15.8542666667,54.1642,51.3304,49.0520666667,54.5136666667,21.0240666667,20.7650666666,69.4757333333,21.061,46.1814,62.7474,16.6440666667,22.943230303
776.61,15.5706666667,53.9340666667,51.2327333334,48.9,54.3817333333,20.8536,20.522,69.4716666667,20.8330666667,46.0203333333,62.8009333333,16.3082666667,22.8417151515
776.92,15.673,54.1548666667,51.3462,48.8986,54.6484,21.1656666667,20.5973333333,69.6245333333,21.2155333333,46.2475333333,63.0822666667,16.4488666667,23.2377535354
777.23,15.7194,54.2994,51.4886666667,48.8612,54.9489333333,21.449,20.633,69.7106666667,21.3492,46.5666,63.4104,16.4687333333,23.2793414141
777.54,15.238,53.7593333334,51.1360666667,48.5296,54.3401333333,21.0274666667,20.0962666667,69.0852,20.9523333333,46.5955333334,62.7944,16.086,23.124410101
777.85,15.2640666667,54.2501333333,51.4278666666,48.6312,54.5120666666,20.8490666666,20.0548,69.5015333333,21.073,46.8737333333,63.2615333333,16.2779333333,23.2923636363
778.16,15.7125333333,55.0234,52.0709333333,49.0585333333,55.3401333333,21.0654666667,20.2568,70.2439333333,21.305,47.4968666666,63.9452666667,16.7865333333,23.7838323232
778.47,16.1580666667,54.8111333333,51.6613333333,48.8494666667,55.1572666667,21.1441333333,20.5108,69.5588,21.7774666667,47.4478666667,63.5213333333,17.2176666667,23.9221010101
778.78,16.6285333333,54.8646,51.9373333333,48.7564666667,55.351,21.5439333334,20.7446,69.6996,22.2124,47.9316,63.9634666667,17.7454666667,24.0913353535
779.09,16.4507333333,55.0652,51.9222,48.5652666667,55.0523333333,21.2788,20.7782666667,69.8268666667,22.2236,47.8642,63.9172,17.6951333333,23.969149495
779.40,16.6454,54.8252,51.6965333333,48.2352666667,54.7827333333,21.3811333333,21.0911333333,69.5098666667,22.1654666667,47.7579333333,63.508,17.8857333333,24.0381393939
779.71,16.4066666667,54.6163333333,50.9591333333,48.052,54.0066666667,21.0016666667,20.8312,68.8363333333,21.8713333333,47.4594666667,62.9625333333,17.9156,23.7224585859
780.02,16.6559333333,55.2838666667,51.4132666667,48.3580666667,54.2825333333,21.1348666667,21.1089333333,69.3247333333,22.0711333333,47.9481333333,63.2448666667,18.1964,23.9909313131
780.33,16.1898666667,55.0264,51.0848666667,48.0664,53.5782666667,20.4637333333,20.6212,68.9107333333,21.4961333333,47.5677333333,62.9001333333,17.4889333333,23.2380040404
780.64,16.1295333333,54.8348,50.7442,48.0008,52.8886,20.1364,20.2686666667,68.23,21.2682,46.9838666667,62.5891333333,17.4239333333,22.7093434344
780.95,16.0044,54.4533333333,50.3822,47.6844666667,52.5334,20.0045333333,19.8534,67.9288666667,20.9866666667,46.16,62.3644,17.2355333333,21.8854606061
781.26,15.7970666667,53.7806,49.9978,47.5117333333,52.3628666667,19.7585333333,19.7406,67.6414,20.626,45.5578666667,62.0612,17.0401333333,21.3934929293
781.57,15.3616666667,52.9304,49.4112666667,46.9127333333,51.4126666667,19.3732666666,19.4628666667,66.8234,20.179,44.7146666667,61.0924,16.4987333333,20.8661737374
781.88,15.4329333333,53.5032,50.0298,47.7509333333,52.1295333333,19.8482666667,19.8484,67.8613333333,20.4594,45.2561333333,61.8332,16.7378666667,21.2259838384
782.19,14.6825333333,53.1372,49.4024,47.5352,51.6714,18.9308666667,19.2809333334,67.479,19.6498666667,44.5330666667,61.3585333333,15.9616666667,20.9679515152
782.50,14.3215333333,52.7660666667,49.1299333333,47.6028666667,51.8252,18.8228,18.818,67.4279333333,19.4941333333,44.4682666667,61.2862,15.5271333333,20.6795232323
782.81,14.2077333333,53.3670666667,49.4976666667,48.1788,51.8888666667,18.7439333333,18.4396,68.1353333333,19.6086666667,44.5796666667,61.8454666667,15.2560666666,20.8114080808
783.12,14.1536,53.7458666667,50.082,48.4712,52.5976,18.6428,18.5135333333,69.0130666667,19.6220666667,44.8868666667,62.7392,15.113,20.9574323233
783.43,14.4276666667,53.7131333333,50.2048666667,48.7256,52.7884666667,18.7856666667,18.7505333333,69.1604,19.8200666667,45.0874,62.8084666667,15.5172,21.1812686869
783.74,15.3219333333,53.8504,50.435,49.1473333333,53.2886,19.5925333333,19.667,69.3612,20.5617333333,45.5231333333,63.0324666667,16.6842,22.089189899
784.05,15.836,54.6757333333,51.2360666667,50.142,54.5135333333,20.456,20.5218,70.846,21.2158666667,46.5856,64.0425333333,17.1682666667,23.1121474748
784.36,16.5474,55.2474666667,51.8811333333,51.1550666667,55.1205333333,20.8936,21.4824666667,71.7542,22.0665333334,47.5398666667,64.5899333333,17.9943333333,24.3348080808
784.67,16.7500666666,55.4846,52.0628666667,51.4452666667,54.9835333333,21.2806666667,21.8274666667,71.8298666667,22.6678,47.9726666667,64.5507333333,18.1168666667,24.9467535353
784.98,17.9264666667,56.6945333333,52.9937333334,52.6388,55.9086,22.2459333333,22.5398666667,72.7453333333,24.0862666667,49.3131333333,65.7187333333,19.2647333333,26.0906262626
785.29,18.3345333333,56.1771333333,52.4732,51.9959333333,55.1728666667,22.0184666666,22.4659333333,71.6928,24.0814,49.0432,65.225,19.329,25.9974707071
785.60,18.9564,55.8888,52.7090666666,51.885,55.2889333334,22.2871333333,22.5653333333,71.568,24.355,49.144,64.9403333334,19.8536666667,26.1024545455
785.91,19.7692666667,56.3374,53.1650666666,51.978,55.5300666667,22.8696,23.1868666667,71.7328,24.7296666667,49.4496666666,65.2632,20.5334,26.6710040404
786.22,19.6745333333,55.8432,52.5124666667,51.2337333333,55.2252666667,22.8118,23.1705333333,71.1488666666,24.7604,48.955,64.8220666667,20.5519333333,26.539559596
786.53,19.5956666667,55.4652666667,52.2676,51.0178,54.6796,22.968,22.9543333333,70.4157333333,24.6587333333,48.6149333333,64.1351333333,20.4226666667,26.6190222222
786.84,19.4462666667,55.4581333333,52.2529333333,51.1502,54.5128,23.2365333333,23.097,70.0742,24.587,48.4402666667,64.1774,20.4141333333,26.5767515151
787.14,19.2018666667,55.67,52.4770666667,51.1928666667,54.6354666667,23.389,23.1393333333,70.0511333333,24.5530666667,48.5262666667,64.3924,20.2052,26.7269919192
787.45,18.2927333334,55.0626,51.6701333333,50.2392,53.8161333333,22.4576666666,22.5015333333,69.1814,23.555,47.5093333333,63.6427333333,19.3943333333,25.8052343434
787.76,18.0756,54.8564666667,51.3700666667,49.821,53.4068,22.3170666667,22.3948,68.5522,23.2880666667,47.1371333333,63.4433333334,19.1758666666,25.5216868687
788.07,17.8931333333,55.012,51.3217333333,49.9113333333,53.4544,22.0550666667,22.081,68.6956,22.8638,47.1814666667,63.634,18.9098,25.2107272727
788.38,17.197,54.6978,51.03,49.5002,53.2768666667,21.5298666667,21.495,68.7658666667,22.1120666667,46.7275333333,63.268,18.2138666667,24.6593535354
788.69,16.7716,54.6544,50.9360666666,49.2825333333,53.1058666666,21.238,21.1548,68.8538666666,21.9597333333,46.3080666667,62.9046,17.8784666667,24.4610080808
789.00,16.7412,55.057,51.0525333333,49.3772666667,53.1315333333,21.6491333333,21.5526,68.8729333333,22.3158666667,46.5922,62.9518,17.9913333333,24.6566707071
789.31,16.1387333333,54.9106,50.8017333333,49.0788,52.6970666667,21.2414666667,21.3562666666,68.3940666667,22.1560666666,46.079,62.2178666666,17.5392,24.2922141414
789.62,16.4793333333,55.3592,51.2985333333,49.6742,53.1816,21.9099333333,22.0348666667,68.7192666667,22.2579333333,46.5685333333,62.6105333333,18.0188666667,24.6752868687
789.92,16.6804,55.5646,51.5164666667,50.0728666667,53.5792666667,22.1494,22.5182666667,69.4170666667,22.5592,46.6121333333,63.0236666667,18.3378,24.8756262626
790.23,16.4462666667,55.3866666667,51.2984666667,49.9344,53.4271333333,21.7019333333,22.1848,69.6717333333,22.391,46.4556666667,62.8409333333,17.909,24.7068383838
790.54,16.0827333333,55.5620666667,51.3818666667,50.0632666667,53.7373333333,21.1094,21.8977333333,70.4282666667,21.9951333333,46.5304,63.0266666667,17.6351333333,24.3596909091
790.85,16.4955333333,55.757,51.891,50.4485333333,54.0470666667,21.4423333333,22.1265333333,70.5528,22.5181333333,47.0136666667,63.1276,17.9579333333,24.4963757576
791.16,16.1381333333,55.9834,52.1578666667,50.6882,54.4264,21.4230666667,21.6293333333,71.369,22.2891333333,47.3936666667,63.5833333334,17.7984,24.2064242424
791.47,16.489,56.1808,52.5862666667,50.6583333333,54.697,21.907,21.9802,71.604,22.8578666667,47.5862,63.9028666667,18.2497333333,24.6195070707
791.78,15.9586,55.6816,52.4228,50.2130666667,54.1428666667,21.6241333334,21.8211333333,71.0596,22.2950666667,47.2044666667,63.4718,17.6358666667,24.1212161616
792.08,15.3360666667,54.9958666667,52.0053333333,49.9487333333,53.8676666667,21.2470666667,21.3710666667,70.6612,21.5599333333,46.8394,63.0768666667,17.1174,23.5149454545
792.39,15.3372,54.7038666667,51.6843333333,49.6314666667,53.6554,21.0812,21.3049333333,70.3576666667,21.1902666667,46.4318,62.9592,16.877,23.3091919192
792.70,15.5610666667,54.4444,51.6281333333,49.4553333333,53.6744,20.8416666667,21.0781333333,70.297,21.0948,46.5676666666,63.2178,16.8261333333,23.3837313131
793.01,16.3098,55.1592,52.4314,50.224,54.2570666667,20.9738,21.6707333333,70.8934,21.9862,47.4302,63.9502,17.4994,24.0136606061
793.32,17.1988,55.1736666667,52.5787333333,50.0868,54.1530666667,21.4984,22.2638,70.0214666667,22.2584,47.6819333333,63.9414,18.2519333333,24.5943353536
793.62,17.8282666667,55.7596,53.1870666667,50.3168666667,54.7684666667,21.8954,22.4912666667,70.1814666667,22.7891333333,48.3401333333,64.7441333333,18.7218666667,25.0604161616
793.93,17.6990666667,55.7413333333,53.0974,50.3352666667,54.5185333333,21.8826,22.2150666666,69.5576,22.7193333333,48.1415333333,64.6124666667,18.4607333333,25.0091636363
794.24,18.0323333333,55.8472666667,53.0522,50.5542666667,54.5002,22.1744,22.2858,69.7266666667,22.7790666667,48.1092666667,64.9110666666,18.8226666667,25.5001535354
794.55,17.7847333333,55.6692666667,52.693,50.2676666667,54.0892666667,21.8268,22.252,69.3333333333,22.2677333333,47.6377333333,64.5302666667,18.1838,25.3860484849
794.86,17.1830666667,55.1642666667,51.8726666667,49.8069333333,53.4585333333,20.9337333333,21.7109333333,68.7167333333,21.4970666667,47.0161333333,63.9853333333,17.3290666667,24.9734949495
795.16,17.5712,55.7312,51.9792666667,50.1240666667,53.8294,21.2454666667,21.969,69.0542666667,21.9484,47.4006,64.5271333333,17.8966666667,25.4024767677
795.47,17.8672,56.3852,52.4346666667,50.7410666667,54.4797333333,21.5232,22.1742,69.6515333333,22.0293333333,47.7304,65.0451333333,18.1409333333,25.9762020202
795.78,17.0726666667,56.1933333333,52.1593333333,50.4112,53.8712,20.8481333333,21.4998666667,69.5940666667,21.717,47.3080666667,64.722,17.6415333333,25.5841212121
796.09,17.1673333333,56.633,52.4202,50.9986,54.2308666667,21.157,21.8573333333,70.4175333333,21.7691333334,47.7666666667,65.24,18.0131333333,25.8272363636
796.40,16.6667333333,55.6275333333,51.4352,50.0361333333,53.3539333333,20.6379333333,21.0391333333,69.573,21.0750666667,46.9034,64.2439333333,17.1965333333,25.1593858586
796.70,16.3520666667,55.5005333334,51.3054666667,49.8452,53.0907333333,20.4075333333,20.5366,69.5252666667,21.1146,46.873,63.9164,16.7078666667,24.7714585858
797.01,16.224,55.2006666667,50.8776,49.3732666667,52.5863333333,20.394,20.6190666667,69.0201333333,20.8851333333,46.4620666667,62.9828666667,16.6232,24.6689818182
797.32,16.1278666667,54.5236666667,50.2837333333,48.7613333333,51.8672,20.0306,20.4393333333,68.5825333333,20.8122,45.6859333333,62.1201333334,16.521,24.4118888889
797.63,16.3054,54.0506666667,49.9104,48.5626,51.591,19.9948666667,20.6354,68.327,20.9736666667,45.5392,61.7884,16.4898,24.5962
797.93,16.6667333333,54.0142666667,49.8360666666,48.4075333333,51.6232,20.3123333333,21.0139333333,68.1668666667,21.6282,45.5198666667,61.7152,17.061,24.9660707071
798.24,16.4194,53.8432666667,50.0233333333,48.2956666667,51.8864666667,20.5567333334,20.9263333333,68.1394666667,21.3011333333,45.5424666667,61.6392,17.1637333333,24.5442949495
798.55,15.6184666667,52.7764,49.4247333333,47.6492,51.1216666667,19.9842,20.1523333333,67.3128,20.3256666667,44.8331333333,60.6725333333,16.3698666667,23.5390686869
798.85,14.6517333333,51.9935333333,48.5454666667,46.8054,49.9066,18.735,19.1512,66.2823333333,19.4982,43.7630666666,59.9572666667,15.2442,22.1361616162
799.16,14.5966,51.9837333334,48.502,47.023,50.0944666667,18.7584666667,19.0715333333,65.9812,19.498,43.7410666667,59.9083333333,15.3792,21.9995434343
799.47,14.2435333333,51.6654,48.351,46.8246666667,49.9536666667,18.9315333333,18.8390666667,65.4618,19.3348666666,43.407,59.2804,15.2792666667,21.728989899
799.78,13.9203333333,51.7497333333,48.3998,46.8050666666,50.1606,19.0974666667,19.1971333333,65.5758,19.2746,43.5326666667,59.2027333333,15.3266,21.7317151515
800.08,13.3787333333,51.6497333333,47.8402666667,46.7346666667,50.4818666667,18.7642,18.9568666667,65.6916,18.8491333333,43.3672666667,59.3367333334,15.0623333333,21.3772282828
800.39,12.9658666667,51.0708666667,47.3212666667,46.3738,50.5540666667,18.1338666667,18.6564,65.3976,18.6678666667,42.6989333333,59.0353333333,14.7802666667,21.0477333333
