wavelength,Back_PhrFruf,Belly_PhrFruf,Breast_PhrFruf,Crissum_PhrFruf,Crown_PhrFruf,DorTail_PhrFruf,Patch10_PhrFruf,Patch11_PhrFruf,Rump_PhrFruf,Throat_PhrFruf,WingTip_PhrFruf
393.16,9.24719999999,20.1606666667,6.0724,15.0752910074,5.74386666667,5.95443333333,5.1196,8.12846666667,10.24476,5.7286,7.16076666667
393.52,9.25686666667,20.2047333333,6.085,15.1234082488,5.76526666667,5.99186666667,5.11173333333,8.138,10.25952,5.7539,7.21793333333
393.88,9.17646666667,20.1363333333,5.99263333333,15.0252445571,5.69573333333,5.8825,5.0276,8.06973333333,10.1897511111,5.67373333333,7.10543333333
394.24,9.20693333334,20.2174,6.02723333333,15.0838271805,5.75046666667,5.9107,5.06966666667,8.10626666667,10.2357733333,5.73746666667,7.14766666667
394.60,9.21559999999,20.2652,6.0292,15.106296687,5.76666666667,5.8719,5.04933333333,8.11366666667,10.2190888889,5.75736666667,7.14583333333
394.96,9.22819999999,20.3040666667,6.0346,15.126828668,5.7796,5.89173333333,5.03406666667,8.12793333333,10.2182577778,5.73913333333,7.1511
395.32,9.19280000001,20.2427333333,6.0079,15.1199517917,5.7542,5.8408,5.01186666667,8.10133333333,10.2071911111,5.70916666667,7.1035
395.68,9.15146666666,20.2168,6.0004,15.0840677485,5.72106666667,5.78613333333,4.9782,8.02533333333,10.1523866667,5.6624,7.06546666667
396.04,9.19066666666,20.3326,6.03583333333,15.1523272481,5.75566666667,5.79553333333,5.02486666667,8.0366,10.2017244444,5.7129,7.0957
396.40,9.20346666667,20.4007333333,6.0183,15.2104678837,5.75006666667,5.78543333333,5.08573333333,8.0028,10.2165955556,5.7543,7.12593333333
396.76,9.15206666667,20.4398666667,5.95,15.1982414469,5.70833333333,5.7547,5.05553333333,7.97766666667,10.2020844444,5.73883333333,7.0956
397.12,9.12513333334,20.4386666667,5.9403,15.2125323191,5.67333333333,5.783,5.046,7.99006666667,10.17604,5.72436666667,7.07506666667
397.48,9.12846666668,20.4603333334,5.91386666667,15.2165202164,5.67653333333,5.76283333333,5.03733333333,7.99253333333,10.1749777778,5.73026666667,7.04923333333
397.84,9.12646666667,20.5148,5.88276666667,15.2614817444,5.6592,5.76023333333,5.05706666667,8.00573333333,10.1757022222,5.7499,7.04213333334
398.20,9.09033333333,20.5002666667,5.83436666667,15.2458532116,5.6258,5.7265,5.045,7.96946666667,10.1515022222,5.72106666667,7.0136
398.56,9.11526666667,20.5616666667,5.86113333333,15.3031465179,5.6546,5.7723,5.09333333333,8.012,10.1897422222,5.72506666667,7.04446666667
398.92,9.11900000001,20.6628666667,5.87086666667,15.3787135226,5.66513333333,5.74206666667,5.11813333333,8.04,10.2184577778,5.7486,7.04816666667
399.28,9.17686666665,20.7891333333,5.91146666667,15.443378499,5.7042,5.8045,5.13033333333,8.10726666667,10.2394266667,5.7886,7.1078
399.64,9.19773333332,20.8136666667,5.91246666667,15.4748917512,5.7044,5.79073333333,5.1184,8.11666666667,10.2540977778,5.8024,7.08473333334
400.00,9.15326666667,20.8170666667,5.8496,15.4821612576,5.6452,5.79046666667,5.0928,8.10846666667,10.2258711111,5.75883333333,7.05476666667
400.36,9.14406666667,20.8182666666,5.86833333333,15.5109402975,5.66693333333,5.8263,5.0672,8.14606666667,10.2148177778,5.75043333333,7.0257
400.72,9.16159999999,20.8485333333,5.88526666667,15.541403313,5.67913333333,5.82146666667,5.06373333333,8.14706666667,10.1905644445,5.76906666667,7.0095
401.08,9.18180000001,20.9057333333,5.93806666667,15.5683446924,5.7212,5.8197,5.10086666667,8.1594,10.2256533333,5.8172,7.03573333333
401.44,9.14126666665,20.9555333333,5.94053333333,15.581353144,5.6766,5.77576666667,5.0818,8.1376,10.2055466667,5.7715,6.9915
401.80,9.1804,21.0881333333,6.0031,15.6723269101,5.73153333333,5.84393333333,5.10706666667,8.1952,10.2394977778,5.80853333333,7.06833333333
402.16,9.17426666667,21.1348666667,5.98526666667,15.679132522,5.67993333333,5.82293333333,5.05053333333,8.18786666667,10.1926844444,5.75676666667,7.0419
402.52,9.15253333333,21.2022666667,5.9838,15.736274645,5.675,5.8043,5.04526666667,8.17093333333,10.1864311111,5.75723333333,7.06276666667
402.88,9.1166,21.1886,5.95016666667,15.7086553076,5.6364,5.7923,5.01486666667,8.15413333333,10.1566577778,5.69903333333,7.04723333333
403.24,9.02273333333,21.1617333333,5.84416666667,15.6598450304,5.55693333333,5.6902,4.9518,8.0428,10.08732,5.6028,6.95803333333
403.60,9.01340000001,21.2082,5.82263333333,15.6836946585,5.553,5.7044,4.9322,8.02133333333,10.09244,5.58693333333,6.9559
403.95,9.022,21.2342,5.78593333333,15.6755672076,5.54753333333,5.66736666667,4.90186666667,7.99006666667,10.0526088889,5.5709,6.93453333333
404.31,9.02940000001,21.2834,5.79546666667,15.6857225152,5.5632,5.64716666667,4.914,7.99513333334,10.0709688889,5.56806666667,6.94656666667
404.67,9.03026666667,21.3246,5.80163333333,15.7100342799,5.54846666667,5.64156666667,4.89906666667,7.97466666667,10.0656888889,5.53873333333,6.95443333333
405.03,9.02493333333,21.3422666667,5.77693333333,15.6937594321,5.5364,5.62026666667,4.8856,7.93586666667,10.0221822222,5.485,6.95296666667
405.39,9.08386666665,21.4047333333,5.827,15.7572794456,5.61473333333,5.68786666667,4.9504,7.99726666667,10.0651111111,5.5383,7.0076
405.75,9.05673333332,21.3674,5.8155,15.7341839757,5.58506666667,5.6788,4.94406666667,7.96513333333,10.0367288889,5.51733333333,6.96686666667
406.11,9.04633333333,21.39,5.82473333333,15.7682529412,5.59286666666,5.70393333333,4.9496,7.9578,10.0609466667,5.55053333333,6.978
406.47,8.98873333334,21.3466666667,5.79493333333,15.7164616633,5.5442,5.64846666667,4.89446666667,7.9378,10.0100133333,5.51873333333,6.90746666667
406.83,8.92433333333,21.2976,5.75053333333,15.6746943205,5.50086666667,5.6008,4.83366666667,7.896,9.95260000001,5.4788,6.8367
407.19,8.99446666667,21.4041333333,5.82033333333,15.7789895199,5.5712,5.6615,4.90093333333,7.9816,10.0026933333,5.55493333333,6.90023333333
407.55,8.99546666667,21.4022666667,5.85306666667,15.802671332,5.58206666667,5.64116666667,4.94546666667,8.01326666667,9.97912888889,5.55826666667,6.90346666667
407.90,8.94119999999,21.4024666667,5.84696666667,15.7701604463,5.5774,5.61016666667,4.92346666667,8.024,9.96033777779,5.54813333333,6.8966
408.26,8.97286666667,21.4800666667,5.8498,15.825543881,5.58586666667,5.65586666667,4.93733333333,8.04666666667,9.96799111111,5.5694,6.9198
408.62,8.98346666666,21.494,5.86716666667,15.8491757944,5.6268,5.67583333333,4.9862,8.08873333333,9.99937777777,5.6074,6.93943333333
408.98,9.01133333333,21.5622666667,5.91736666667,15.9324127113,5.6552,5.71716666667,4.9948,8.1674,10.0503955555,5.65813333333,6.9424
409.34,8.9548,21.5473333333,5.86053333333,15.8900093306,5.5816,5.6435,4.89633333333,8.097,9.98970222223,5.5814,6.8958
409.70,8.91979999999,21.55,5.82363333333,15.8542475997,5.55653333333,5.58426666667,4.841,8.05846666667,9.94874666667,5.52816666667,6.857
410.06,8.92833333333,21.6021333333,5.8371,15.8739592968,5.56786666667,5.5561,4.85566666667,8.10373333333,9.92563111111,5.52136666667,6.8437
410.42,8.93513333333,21.6479333333,5.81313333333,15.8886926302,5.55466666667,5.54763333333,4.86853333333,8.09553333333,9.90985777778,5.53543333333,6.8579
410.77,9.04433333333,21.8023333333,5.91556666667,16.0199085869,5.66286666667,5.61263333333,4.97133333333,8.20626666666,10.0261066667,5.65073333333,6.9652
411.13,9.03046666666,21.793,5.8891,16.0081870859,5.64946666667,5.6007,4.94286666667,8.17953333333,10.0064311111,5.6396,6.94183333333
411.49,9.04393333333,21.8792666667,5.89573333333,16.0587340771,5.6582,5.6157,4.92206666667,8.20833333333,10.0065822222,5.65373333333,6.94463333333
411.85,9.07673333333,21.9385333333,5.9416,16.1253889114,5.68093333333,5.61516666667,4.938,8.2336,10.0343733333,5.65163333333,6.9584
412.21,9.01853333332,21.9320666667,5.91763333333,16.1018118999,5.6324,5.5467,4.90633333333,8.21086666667,10.0033733333,5.6111,6.92563333333
412.57,8.9926,21.9906666667,5.8927,16.1159186613,5.5976,5.49526666667,4.87453333333,8.21073333334,9.96676444446,5.5628,6.88483333333
412.92,8.97313333332,22.0082666667,5.86396666667,16.1336044625,5.6028,5.4878,4.86906666667,8.20133333333,9.95925333333,5.5431,6.86853333333
413.28,8.97979999999,22.0324,5.87923333333,16.1574896552,5.62726666667,5.49026666667,4.927,8.24313333333,9.96478666666,5.57713333334,6.8616
413.64,8.98493333332,22.095,5.89713333333,16.2364521298,5.66013333333,5.48223333333,4.95946666667,8.28166666667,9.99592888889,5.60776666667,6.8673
414.00,8.99900000001,22.1508666667,5.89056666667,16.2853618661,5.66613333333,5.4894,4.95106666667,8.25253333333,10.0184488889,5.59563333333,6.8835
414.36,9.10733333333,22.2641333333,5.99223333333,16.41216119,5.7682,5.58616666667,5.03813333333,8.36153333333,10.1461866667,5.6529,6.97376666667
414.72,9.04566666666,22.2512,5.93126666667,16.3725609872,5.70046666667,5.5528,4.9832,8.29726666667,10.0842444444,5.57696666667,6.9074
415.07,9.0388,22.3204,5.9741,16.4113494253,5.7212,5.56393333333,5.0072,8.32186666667,10.1085244444,5.5841,6.93946666667
415.43,9.01413333333,22.2956,5.91756666667,16.3758930358,5.71046666667,5.55983333333,4.97726666667,8.31206666666,10.1058533333,5.55046666667,6.92456666667
415.79,9.01493333334,22.3181333333,5.9046,16.397836714,5.72746666667,5.58606666667,5.0174,8.32646666667,10.1237822222,5.54736666667,6.9307
416.15,9.04773333333,22.355,5.92056666667,16.4229894523,5.76713333333,5.59516666667,5.02866666667,8.37006666667,10.1323377778,5.55596666667,6.9398
416.51,9.04726666667,22.3614,5.90006666667,16.4489694388,5.76033333333,5.5618,5.03,8.36253333333,10.1372977778,5.5347,6.93906666667
416.86,9.02399999999,22.3892666667,5.85006666667,16.4359048005,5.73073333333,5.5182,5.01693333333,8.34266666667,10.1268355556,5.49306666667,6.91833333333
417.22,9.04120000001,22.4708,5.86373333333,16.5051104124,5.77013333333,5.55703333333,5.03413333333,8.37866666667,10.1655555556,5.5108,6.94546666667
417.58,9.05886666667,22.5000666667,5.86363333333,16.5165027045,5.77473333333,5.56023333333,5.0544,8.3858,10.1691911111,5.51706666667,6.9645
417.94,9.07193333334,22.545,5.87133333333,16.5396649087,5.80406666667,5.5784,5.0938,8.4176,10.1962,5.5458,6.98936666667
418.29,9.02853333333,22.5339333334,5.82493333333,16.4885427316,5.7702,5.54266666667,5.04233333333,8.37953333334,10.1354933333,5.4927,6.9438
418.65,9.04359999999,22.5455333333,5.82443333333,16.5006001352,5.78473333333,5.54063333333,5.06153333333,8.38526666667,10.1211466667,5.4819,6.9521
419.01,9.03253333334,22.5285333333,5.8023,16.490564503,5.7754,5.51686666667,5.0464,8.38066666667,10.1182977778,5.4607,6.9347
419.37,9.04146666665,22.5618,5.83146666667,16.5175638945,5.77666666667,5.51606666667,5.07126666667,8.39806666667,10.1308844444,5.46853333333,6.95756666667
419.73,9.02593333333,22.5684666667,5.82803333333,16.5145796484,5.74866666667,5.4999,5.053,8.37193333333,10.1124844445,5.4521,6.9469
420.08,9.03166666667,22.5998666667,5.81283333333,16.5293887762,5.7456,5.4991,5.04753333333,8.37273333333,10.1154977778,5.44536666667,6.95116666667
420.44,9.04866666667,22.6483333333,5.8474,16.5616989182,5.7766,5.53273333333,5.04926666667,8.40106666667,10.1349288889,5.45276666667,6.96796666667
420.80,9.06613333334,22.6748,5.87106666667,16.5989036511,5.80186666667,5.5463,5.05913333333,8.4134,10.1389777778,5.47356666666,6.9947
421.16,9.0594,22.6628,5.86363333333,16.5827361055,5.78473333333,5.5222,5.0298,8.401,10.1155688889,5.45356666667,6.9749
421.51,9.07573333333,22.7002,5.8863,16.6255016903,5.8058,5.5418,5.0332,8.42233333333,10.1385688889,5.466,6.9996
421.87,9.07453333332,22.7112666667,5.90206666667,16.6332479378,5.8046,5.54686666667,5.02173333333,8.4244,10.1323288889,5.4636,6.99946666667
422.23,9.10566666667,22.7703333333,5.93453333333,16.6811536849,5.83553333333,5.57566666667,5.06926666667,8.46386666667,10.1759511111,5.5019,7.04336666667
422.58,9.1248,22.8355333333,5.9726,16.7278980392,5.8684,5.59343333333,5.08486666667,8.4976,10.2259511111,5.53843333333,7.07036666667
422.94,9.15693333332,22.9095333333,6.0094,16.7821933739,5.8936,5.63296666667,5.1174,8.5394,10.2540666667,5.55716666667,7.10456666667
423.30,9.15246666667,22.9376666667,6.00296666667,16.8118795132,5.89713333333,5.6251,5.11966666667,8.54173333333,10.2666977778,5.5529,7.1033
423.66,9.16086666667,22.96,6.01163333333,16.8569488844,5.91713333333,5.6396,5.1264,8.57033333333,10.2848222222,5.5673,7.12236666667
424.01,9.14473333334,22.9732666667,6.01256666667,16.8845424611,5.9088,5.62386666667,5.12513333333,8.56226666667,10.2907644445,5.5644,7.11406666667
424.37,9.12673333334,22.9735333333,6.00283333333,16.8856912103,5.88453333333,5.61726666667,5.12326666667,8.54906666667,10.2794711111,5.55816666667,7.1094
424.73,9.10126666665,22.9874666667,5.9936,16.8912448952,5.86533333333,5.5995,5.11793333333,8.5452,10.2680044444,5.53883333333,7.10153333333
425.08,9.1052,23.0531333333,6.00386666667,16.9519545639,5.88,5.61813333333,5.13113333333,8.55086666667,10.3017466667,5.5496,7.13073333333
425.44,9.09366666666,23.0672,6.00223333333,16.948953144,5.8586,5.60093333333,5.125,8.54806666667,10.2845911111,5.52726666667,7.12123333333
425.80,9.10760000001,23.1074666667,6.02006666667,17.0084968898,5.88313333333,5.61423333333,5.14733333333,8.58566666667,10.30876,5.54056666667,7.14513333333
426.16,9.10560000001,23.1328666667,6.02646666667,17.0586028397,5.8964,5.6237,5.152,8.5958,10.3057155555,5.53693333333,7.1442
426.51,9.10499999999,23.1498,6.00923333333,17.0879241379,5.8858,5.62196666667,5.1546,8.59786666667,10.2895066667,5.5288,7.14356666667
426.87,9.09086666667,23.1703333333,5.9938,17.1173421231,5.87446666667,5.5997,5.13766666667,8.57633333333,10.2814844444,5.5251,7.1315
427.23,9.11146666666,23.2052,6.00736666667,17.1568660581,5.89366666667,5.62283333333,5.14453333333,8.60606666667,10.2871333333,5.53203333333,7.14413333333
427.58,9.1382,23.2897333333,6.02836666667,17.1968739013,5.92046666667,5.6368,5.1578,8.6174,10.3036355556,5.55213333333,7.14623333333
427.94,9.16073333333,23.3456,6.04843333333,17.2327087221,5.94166666667,5.6586,5.1578,8.64106666667,10.30072,5.56386666667,7.1681
428.30,9.20493333333,23.441,6.0827,17.324382353,6.0096,5.67726666667,5.1926,8.69553333333,10.3500088889,5.6105,7.2209
428.65,9.23413333333,23.4776,6.11083333333,17.3639670047,6.04246666667,5.70873333333,5.20173333333,8.7222,10.3912755556,5.63753333333,7.24006666667
429.01,9.26900000001,23.5071333333,6.12576666667,17.4033891819,6.07886666667,5.71533333333,5.23113333333,8.7702,10.4041955556,5.6572,7.2524
429.37,9.26946666667,23.5587333333,6.1225,17.4708422583,6.11226666667,5.73146666667,5.25,8.7906,10.4389066667,5.67703333333,7.26476666667
429.72,9.26473333335,23.579,6.11093333333,17.477031643,6.11006666667,5.71703333333,5.2386,8.78826666667,10.4293022222,5.6578,7.26263333333
430.08,9.25373333334,23.6155333333,6.0835,17.488056119,6.0968,5.70043333333,5.21326666667,8.77253333333,10.4308666667,5.64623333333,7.25403333334
430.44,9.24293333332,23.6477333333,6.0713,17.5008390129,6.08873333333,5.6894,5.20026666667,8.7788,10.42644,5.62776666667,7.25613333333
430.79,9.2684,23.6920666667,6.0824,17.5406486139,6.12286666667,5.7059,5.23493333333,8.84146666667,10.4687644444,5.63473333333,7.2913
431.15,9.27693333333,23.7687333333,6.1082,17.5887864774,6.14653333333,5.71646666667,5.23766666667,8.859,10.4970044444,5.65106666667,7.3149
431.50,9.29773333333,23.8029333333,6.1316,17.6350170385,6.16673333333,5.736,5.2598,8.9338,10.5220622222,5.66373333333,7.34943333333
431.86,9.30213333333,23.8147333333,6.12573333333,17.66713286,6.177,5.742,5.27713333333,8.9624,10.5407066667,5.65816666667,7.3608
432.22,9.3316,23.8632666667,6.14543333333,17.6946513185,6.18646666667,5.77426666667,5.3034,8.99,10.5546355556,5.67956666667,7.37883333333
432.57,9.36273333333,23.9256666667,6.16363333333,17.7411684246,6.2098,5.78153333333,5.3306,9.01606666667,10.5809288889,5.69263333333,7.4035
432.93,9.36780000001,23.9781333333,6.18,17.7729968898,6.20513333333,5.79633333333,5.34606666667,9.025,10.5887288889,5.70356666667,7.41893333334
433.29,9.39119999999,24.0156666667,6.20366666667,17.8005338742,6.21453333333,5.81073333333,5.3582,9.05693333333,10.5997333333,5.7214,7.4394
433.64,9.38546666667,24.0391333333,6.20043333333,17.8173612576,6.19906666667,5.81326666667,5.3696,9.0644,10.6011955556,5.72163333333,7.43956666667
434.00,9.38206666667,24.0532,6.21416666667,17.8386695064,6.1892,5.80643333333,5.37046666667,9.06746666667,10.5990088889,5.70426666667,7.43356666667
434.35,9.39893333333,24.0706666667,6.23533333333,17.8702478026,6.2106,5.8377,5.39133333333,9.0788,10.6108933333,5.71516666667,7.4634
434.71,9.40526666666,24.0986,6.25653333333,17.9075265044,6.20926666667,5.83966666667,5.39213333333,9.0674,10.6048488889,5.72536666667,7.4539
435.07,9.41973333334,24.1426666667,6.26493333333,17.9521019608,6.24113333333,5.86163333333,5.41573333333,9.0998,10.6323911111,5.75426666667,7.46863333333
435.42,9.41960000001,24.1658,6.26163333333,17.9563792427,6.25106666666,5.867,5.42853333333,9.0644,10.6341244444,5.7594,7.47643333333
435.78,9.4346,24.2452666667,6.28353333333,18.0009488168,6.2692,5.89143333333,5.451,9.07073333333,10.66768,5.7853,7.50293333333
436.13,9.39900000001,24.2255333334,6.25116666667,17.9913079107,6.23933333333,5.86366666667,5.41726666667,9.05033333333,10.6523466667,5.7631,7.4774
436.49,9.41246666666,24.2788666666,6.2533,18.0343864773,6.25733333333,5.8902,5.4302,9.09646666667,10.6544977778,5.77526666667,7.4952
436.84,9.42453333332,24.2813333333,6.26723333333,18.039976403,6.2764,5.90146666667,5.4396,9.12313333333,10.6631022222,5.77736666667,7.51163333333
437.20,9.41853333333,24.307,6.23266666667,18.0551144016,6.272,5.89496666667,5.4228,9.11833333333,10.6488666667,5.76083333333,7.50326666667
437.56,9.47180000001,24.3476,6.2779,18.1065805274,6.3188,5.92466666667,5.4414,9.156,10.6880711111,5.79853333333,7.52363333333
437.91,9.5136,24.4094666667,6.31746666667,18.1626565247,6.36913333333,5.94543333333,5.47013333333,9.20226666667,10.73588,5.8486,7.56563333333
438.27,9.54200000001,24.4664,6.35296666667,18.2131315754,6.3992,5.94846666667,5.49853333333,9.2504,10.77384,5.87363333333,7.58416666667
438.62,9.51866666666,24.4668666667,6.3083,18.1940800541,6.38766666667,5.93203333333,5.4732,9.2458,10.7503644444,5.85363333333,7.57046666667
438.98,9.52993333332,24.4624666667,6.31436666667,18.212443002,6.38,5.93413333333,5.479,9.25233333333,10.7342977778,5.8408,7.58143333333
439.33,9.5596,24.5134,6.35216666667,18.2822831643,6.4058,5.9404,5.4966,9.31433333333,10.7756533333,5.86076666667,7.61026666667
439.69,9.5778,24.5466,6.3856,18.3239425287,6.44086666667,5.95816666667,5.51386666666,9.36053333333,10.7789333333,5.8773,7.61966666667
440.04,9.60453333332,24.5814666667,6.42773333333,18.3745681542,6.4772,5.98376666667,5.5466,9.4026,10.8072444445,5.89756666667,7.65266666666
440.40,9.61226666667,24.601,6.45733333333,18.3959603786,6.483,5.99026666667,5.54573333333,9.39786666667,10.8194666667,5.90713333333,7.64896666667
440.75,9.61659999999,24.6397333333,6.4673,18.4479000676,6.4894,5.99743333333,5.54626666667,9.40253333333,10.8447377778,5.92733333333,7.667
441.11,9.64886666667,24.6896,6.516,18.493100879,6.53253333333,6.03146666667,5.57406666667,9.44086666667,10.8905022222,5.9593,7.70196666667
441.47,9.61846666666,24.7009333333,6.48133333333,18.5043586207,6.51913333333,6.00716666667,5.55406666667,9.42046666667,10.8722444444,5.93493333333,7.68043333333
441.82,9.6188,24.7172666667,6.47446666667,18.509510142,6.51186666667,6.01666666667,5.55106666667,9.42513333333,10.8640755555,5.92486666667,7.67693333333
