wavelength,Back_PooMelf,Belly_PooMelf,Breast_PooMelf,Crissum_PooMelf,Crown_PooMelf,DorTail_PooMelf,Patch10_PooMelf,Rump_PooMelf,Throat_PooMelf,WingTip_PooMelf
206.50,54.4827666667,5.40243333334,4.36786666667,-29.9998666667,5.86220000001,33.5708422222,15.4023333333,7.24140000002,-35.0574666666,65.7471
206.87,57.8651444445,29.2885,30.5618,8.61426666666,31.2359333333,45.96262,31.086,27.7152666667,-3.37053333332,69.2509333333
207.25,59.3333555555,28.6666666667,21.2444,-0.177733333346,25.2443333334,45.2739688889,32.2665333333,28.8000666667,-22.1334666667,73.9556
207.63,57.8671444444,28.1225333333,20.9962,5.44053333334,32.2604666667,46.1148911112,31.954,31.6475333333,-12.7204666667,71.954
208.01,63.2270333333,32.8724,28.5815333333,13.7589333333,35.7446666667,50.5532622222,35.0352666667,39.2197333333,-5.95753333334,72.5179
208.39,55.8823333333,26.7320333333,26.2744,11.0458,30.3921333333,41.6403155556,25.7514666667,32.0261333333,-9.86926666666,68.0392333333
208.77,67.3377111111,36.1716666667,31.7493333333,18.1518,38.3498666667,53.1486533333,34.7857333333,39.5380666667,-1.51819999998,76.2046999999
209.14,75.8696000001,40.1450666667,34.4927333333,24.203,48.4059333333,60.7295733334,42.1736666667,48.1884,4.20306666665,82.4275666666
209.52,85.028511111,44.7864333333,36.8376,27.3504,61.6239333333,70.5071355555,43.7606666667,58.6325333334,-5.04266666667,93.1199333332
209.90,82.9355222222,45.3086333333,36.6256666667,28.3949333333,64.0327999999,67.2401088889,46.7489333333,59.9999999999,-1.97533333333,94.7734666666
210.28,89.9842222222,43.8094,36.2858,23.9048666667,72.8569999999,72.5967777779,49.8096666667,64.2856000001,-14.5713333333,99.3332333334
210.66,85.4937888888,21.6666,12.4690666667,4.93820000012,69.8765333334,69.9999755555,42.7158666667,49.3827333333,-40.0,91.7901333334
211.03,118.589811111,-10.7692333333,-30.7691333333,-49.7436666667,91.2820666667,83.2989844445,36.4102,45.3846666667,-107.692133333,123.589833333
211.41,118.055655555,-6.90466666668,-15.2379333334,-34.7617999999,91.4286000002,85.6984088889,37.8572,39.5238000001,-77.619,121.547533333
211.79,144.309933333,33.0304333335,25.4545333333,5.6566,112.727333333,115.44088,63.2324,74.9494666667,-25.4543999999,134.1413
212.17,118.015777778,-6.78573333334,-14.9998666667,-37.8572000001,87.381,100.261811111,36.4285333333,55.2381333334,-78.8095333333,120.714333333
212.55,126.752222222,-5.64093333334,-32.0512,-42.5642666667,84.6154666667,113.478686667,22.5642,65.8974666667,-81.2820666667,132.436
212.92,100.672477778,12.8069,10.8772,-9.47366666666,82.2807333334,84.0349666667,28.7722,62.9825333333,-28.5964,108.333533333
213.30,89.9741666668,12.5583,16.7441333333,-7.2869333332,74.7286666667,80.3668933333,28.682,65.1163333334,-16.2790666667,99.5349666668
213.68,91.0858000001,26.8181666667,31.3635333334,-2.72726666674,80.3031333334,85.8031711112,45.6061333333,79.6969999999,4.39393333334,103.484933333
214.06,92.5146444444,31.4912666667,26.1402666667,-18.2457333333,81.7544000001,86.7602222223,28.9473333333,82.9825333334,8.77199999992,113.1579
214.44,92.3583555555,42.3810333333,37.0067999999,2.17686666673,74.6937333333,89.2425822221,36.7348,85.9863333333,29.7959333333,110.340033333
214.81,89.2778222223,48.0556666667,38.4443999999,15.5556,67.4444666666,82.6148622221,33.8888666667,89.4445333332,36.1111333333,103.3889
215.19,89.7883555556,51.5871333333,37.3544,24.2328666667,69.9470666667,86.7901844444,38.7302,93.1216666667,30.2644666667,105.185133333
215.57,92.627811111,58.5185333333,39.1534666667,30.2646,75.8729333333,90.9101644445,51.0052666667,105.502666667,38.2008666667,111.640333333
215.95,68.0952333334,43.545,19.3650666667,13.9684,57.3544666667,71.64726,33.545,83.492,20.4234,93.7036666666
216.32,91.2170333334,60.7142333333,14.9207333333,17.7776666667,75.5554666667,88.0846155557,37.3016,114.127,18.0952666667,121.587233333
216.70,134.444377778,67.4075999999,-47.7777333333,-52.2221999999,97.4074666666,122.975315555,2.59260000006,178.888866667,-62.2222666667,188.518533333
217.08,109.259322222,11.3333,-144.444333333,-119.555666667,46.2222666665,104.518568889,-40.0,167.1112,-145.777866667,167.777666667
217.46,90.3333333332,5.66666666666,-294.0,-239.333333333,30.0000000001,89.0000000001,-116.666666667,157.333333333,-314.666666667,185.0
217.83,48.5714777777,-54.7620333333,-592.380866666,-411.428533334,-29.5239333334,45.2063177777,-267.6192,74.2856666667,-663.8096,148.571333333
218.21,82.361111111,-22.0833333334,-455.0,-310.833333333,-5.8333333334,81.722222222,-175.0,98.3333333333,-635.833333333,106.666666667
218.59,1.35761920586e+14,-8.7427833676e+13,-1.17707717534e+15,-7.7832095833e+14,2.13238618722e+13,7.02976646376e+13,-3.94491444632e+14,2.34562480592e+14,-1.74215951494e+15,2.36694866779e+14
218.97,3.24068888886,76.6665999999,330.000066667,256.111,37.2222,21.6480800001,128.889,-1.66660000008,545.5554,-6.9444333334
219.34,3.51843720891e+14,-4.24344851254e+14,-2.10253278058e+15,-1.88076461711e+15,8.9560219862e+13,2.26601572161e+14,-5.92803360042e+14,1.27943171233e+14,-3.51843720889e+15,2.00444301596e+14
219.72,74.4444444446,9.58333333327,-145.833333333,-148.333333333,67.5000000001,84.6666666666,-15.0,54.5833333333,-314.166666667,63.9583333334
