wavelength,Back_DonAlbm,Belly_DonAlbm,Breast_DonAlbm,Crissum_DonAlbm,Crown_DonAlbm,DorTail_DonAlbm,Patch10_DonAlbm,Patch11_DonAlbm,Patch12_DonAlbm,Rump_DonAlbm,Throat_DonAlbm,WingTip_DonAlbm
637.23,16.7644259259,44.1241333333,31.0259386667,34.1267333333,13.1345333333,11.7047,14.892375,16.2228,13.2322666667,19.7488666667,47.8712666667,17.5481666667
637.56,16.5592333333,44.0272,30.9428826667,34.0116666667,12.9225333333,11.4735333333,14.59,15.9987333333,12.9925333333,19.5557666666,47.7389,17.4074
637.90,16.4363407407,44.0476666667,30.8939813333,34.0675333333,12.852,11.3319666667,14.443625,15.9118,12.9160666667,19.4730333333,47.8502,17.2888666667
638.23,16.4395333333,44.0725333333,30.8909413333,34.0722666667,12.9152,11.3541666667,14.4738333334,15.9305333333,12.9714,19.5439666666,47.8095333333,17.3251666667
638.56,16.4309111111,44.2975333333,30.9822,34.1484666667,12.8739333333,11.3203666667,14.4265,15.8764,12.9568,19.5336666667,47.9566,17.4048
638.89,16.4505185185,44.2772,30.9724053333,34.1384,12.8587333333,11.3571666667,14.4507083333,15.9037333333,12.9658666667,19.5807,47.9843,17.4422
639.22,16.5257444444,44.3267333333,30.9678373333,34.2418666667,12.9172666667,11.4233333333,14.5274583334,15.9825333333,12.9866,19.6432,48.0305,17.4317
639.55,16.5067814815,44.3250666667,30.93796,34.2500666667,12.8228,11.4204333333,14.5109583334,15.9909333333,12.9433333333,19.6528,48.0825,17.4878
639.88,16.2809333333,44.1336,30.7182853333,34.1332666667,12.586,11.2256,14.3169583333,15.7462666667,12.7153333333,19.5008666667,48.0074333333,17.2795666667
640.21,16.2006074074,44.1051333334,30.6625146667,34.1296666667,12.5274666667,11.1361333333,14.245,15.7100666667,12.5651333333,19.4187,47.9097666667,17.1827333333
640.54,16.2853888889,44.0407333333,30.7964906667,34.1662666667,12.6188,11.2720333333,14.3397916667,15.7870666667,12.7026666667,19.5061333333,47.9954666667,17.2255333333
640.87,16.2665666667,44.0096666667,30.7632293333,34.1603333333,12.5444666667,11.2451333333,14.3431666667,15.775,12.7215333333,19.5234,47.9289,17.2014
641.20,16.3523148148,44.0058,30.811264,34.2136,12.6683333333,11.3632,14.4315,15.9136666667,12.7887333333,19.6313,48.0321333333,17.2728666667
641.53,16.6047925926,44.2532,31.0925893333,34.3222,12.8833333333,11.6078,14.6512916667,16.1258,12.9297333333,19.8614,48.2340333333,17.5381666667
641.87,16.6729148148,44.1697333333,31.143408,34.3758666667,12.9770666666,11.6292666667,14.6975,16.2158666667,12.9501333333,19.8457,48.2545666667,17.5418333333
642.20,16.7589037037,44.2437333334,31.1209066667,34.4223333333,13.0777333333,11.7595666667,14.8131666666,16.3208666667,13.0448,19.9316,48.2846333333,17.5823333333
642.53,16.7580740741,44.3619333333,31.2193626667,34.4473333333,13.0672666667,11.7983666667,14.833625,16.2811333333,13.0846666667,19.9599333333,48.3968333333,17.6459666667
642.86,16.7351592592,44.5193333333,31.3456,34.4599333333,13.0752,11.8440666667,14.8595833333,16.3052666667,13.0961333333,20.0005,48.5241,17.625
643.19,16.7614185185,44.5834666667,31.384208,34.4285333333,13.1582666667,11.8107666667,14.8757083333,16.2852666667,13.1458666667,20.0431666667,48.5562333333,17.566
643.52,16.8929333333,44.7782,31.5502506667,34.5142,13.2928666667,11.9342,14.9089166667,16.4506666667,13.2432666667,20.1174,48.6153666667,17.6791
643.85,16.8776777778,44.6962666667,31.595992,34.4311333334,13.2604666667,11.9053333333,14.7173333333,16.3914,13.2478,20.0964,48.5915333333,17.6646666667
644.18,16.8364777778,44.7322666667,31.539712,34.3450666667,13.2351333333,11.9071,14.6817916667,16.3990666667,13.2192,20.1143333333,48.5224666667,17.6979666667
644.51,16.9089111111,44.8162,31.617192,34.43,13.3503333333,12.0167,14.705,16.429,13.2754666667,20.1023333333,48.6271,17.7131
644.84,16.9228814815,44.9164666667,31.629752,34.4539333333,13.2985333333,12.0431666667,14.7292083333,16.372,13.2567333333,20.1039666667,48.6672333333,17.7173666667
645.17,16.8387370371,44.7953333333,31.5056293333,34.4210666667,13.2003333333,11.9403333333,14.663125,16.3111333333,13.2514,20.0374666667,48.6079,17.5564
645.50,16.8603851852,44.9084,31.543328,34.465,13.1378,11.943,14.6862083333,16.3036666667,13.2634,20.08,48.5929333333,17.6152
645.83,16.8540185185,44.887,31.6039253333,34.3862666667,13.0422666667,11.9373,14.6482083333,16.2674666667,13.1592,20.0886666667,48.5239666667,17.5910333333
646.16,16.9642703704,44.9566666667,31.626064,34.4526,13.1959333333,12.0787,14.6894166667,16.4739333333,13.2454,20.1666666667,48.5459,17.6140666667
646.49,17.053562963,44.8640666667,31.6448826667,34.5734666667,13.3093333333,12.1841,14.705125,16.5896666667,13.3392,20.2236333334,48.4905,17.7475666667
646.82,17.1412111111,44.9745333334,31.7199306667,34.6923333334,13.3452666667,12.3697333333,14.8102083333,16.637,13.4293333333,20.2855333333,48.4544,17.8520333333
647.15,17.0825925926,44.9326666667,31.6953706666,34.6975333333,13.2748,12.3586666667,14.855125,16.5248,13.3996,20.2736,48.4671333333,17.8347666667
647.48,17.2143740741,45.1064666667,31.756496,34.8732,13.3478666667,12.4356,15.035375,16.6212666667,13.5051333333,20.3720333333,48.6422,17.8983666667
647.81,17.2056962963,45.1092666667,31.722384,34.9276666667,13.2866,12.3691,14.9656666667,16.5412666667,13.4619333333,20.2765,48.6090666667,17.8242
648.14,17.1557259259,45.1246666667,31.736752,34.9025333333,13.2104,12.2717333333,14.9558333333,16.4800666666,13.3854666667,20.2867,48.6364333333,17.8601333333
648.47,17.1519037037,45.0860666667,31.7593413333,34.8447333333,13.1704666667,12.1917,14.9397083334,16.4978,13.3709333333,20.2520333333,48.6245666667,17.8279666667
648.80,17.0825444444,45.0754666667,31.7218346667,34.8316666667,13.11,12.1824666667,14.94825,16.4382666667,13.2522666667,20.2399,48.5693666667,17.8442333333
649.13,16.997037037,45.0,31.685648,34.7599333333,13.0001333333,12.0722,14.7703333333,16.3138,13.1556666667,20.1336666667,48.6545333333,17.7671666667
649.46,17.1585296296,45.0926666667,31.839936,34.9808666667,13.1765333333,12.1870333333,14.88675,16.4774666667,13.3930666667,20.2614,48.9395666667,17.8915666667
649.79,17.0277851852,45.0030666667,31.8375493333,35.0208666667,13.0068,12.0513666667,14.8267916667,16.3214,13.3025333333,20.2004,48.9785333333,17.8206
650.11,17.0239148148,45.071,31.8139706667,34.9782666667,12.9840666667,12.0566333333,14.8513333333,16.2596,13.3171333333,20.1712333333,49.0802,17.7955666667
650.44,16.9235666667,44.8804,31.7770506667,34.8351333333,12.904,11.92,14.7719166667,16.2184,13.1995333333,20.1101333333,49.0751666667,17.6783333333
650.77,17.0517074074,44.9402,31.835272,34.8714,12.9872666667,11.9695666667,14.7858333333,16.3344666667,13.2235333333,20.2110333333,49.0747333333,17.7842
651.10,16.9590740741,44.8086,31.754976,34.8162,12.9456666667,11.9763,14.6823333333,16.2856,13.1600666667,20.1262333333,48.9221333333,17.8229333333
651.43,16.9954148148,44.8482666667,31.8077946667,34.7739333333,13.0420666667,12.0474666667,14.7542083333,16.3816,13.1654,20.2753333333,48.9405333333,17.9949333333
651.76,16.9437296296,44.7447333333,31.7914933333,34.6894666667,13.0420666667,12.0832333333,14.6919583333,16.3712,13.1637333333,20.2393,48.8782333333,17.9428
652.09,17.0157111111,44.81,31.9224426667,34.8306,13.1672,12.1978333333,14.7402916667,16.4316666667,13.3061333333,20.3774666667,48.9522666667,18.0044666667
652.42,17.2120777778,45.0656,32.2147786667,35.0676666667,13.3708,12.4101333333,14.8455833333,16.6323333333,13.5238,20.5377333333,49.1628666667,18.2009666667
652.75,17.1648259259,45.0325333333,32.180704,35.0761333333,13.377,12.4235,14.81,16.6564,13.5336,20.5281333333,49.1533333333,18.1147
653.08,16.9172703704,44.8852666667,31.998848,34.8819333333,13.2005333333,12.2037,14.56175,16.4261333333,13.3274,20.3257,48.875,17.9337
653.41,17.0859518519,45.1042,32.1128906667,34.9498,13.3351333333,12.2670666667,14.6142083333,16.5424666667,13.3934,20.4246666666,48.9387,18.0093333333
653.74,17.1301777778,45.1654,32.1741973333,34.948,13.3677333333,12.2730666667,14.592125,16.6094,13.4145333333,20.4698,48.9196333333,18.0566333333
654.06,17.1995592593,45.2286666667,32.203632,34.9362666666,13.5342666667,12.4132333333,14.6685416667,16.7233333333,13.5636666667,20.5407,48.8209,18.2509333333
654.39,17.2081185185,45.2059333333,32.292,34.9753333333,13.6364,12.381,14.67825,16.7303333333,13.6944666667,20.5385333333,48.9269,18.1875666667
654.72,17.3528444444,45.3886666667,32.4636426667,35.1268666667,13.8110666667,12.5303,14.9065,16.8519333333,13.9101333333,20.7025666667,49.1059,18.2820666667
655.05,17.4557592593,45.5197333333,32.5853093333,35.277,13.8276666667,12.5781666667,14.9797916667,16.8839333333,14.0222,20.6916666667,49.2748666667,18.3075333333
655.38,17.5299444445,45.6119333333,32.568384,35.4344666667,13.8382666667,12.5608666667,14.976875,16.8918666667,14.059,20.7119333333,49.2939666667,18.3239333333
655.71,17.4401555556,45.5953333333,32.5039946667,35.3922666667,13.7287333333,12.5326666667,14.911125,16.7687333333,13.9439333333,20.5738333333,49.2844666667,18.2924666667
656.04,17.3508037037,45.3746666667,32.3973386667,35.2218666666,13.6289333333,12.4457666667,14.86975,16.6789333333,13.8697333333,20.4846333333,49.1264333333,18.2650666667
656.37,17.5796777778,45.6160666667,32.552288,35.333,13.8588,12.7379333333,15.1294583333,16.855,14.0609333333,20.7628666667,49.2248,18.5998
656.69,17.7464407407,45.7316,32.727296,35.5496,13.966,12.9184333333,15.2658333334,17.0156666667,14.2370666667,20.9416666667,49.4077,18.7808666667
657.02,17.6563037037,45.6338,32.7219626667,35.5066666667,13.9015333333,12.9110333333,15.3010416667,16.9600666667,14.1822666667,20.906,49.3611,18.7938333333
657.35,17.6259518519,45.6208666667,32.78244,35.5010666667,13.8941333333,12.8347,15.2979583333,16.9264666667,14.1568,20.9153333333,49.4140666667,18.7755333333
657.68,17.7254925926,45.7804666667,32.9434186667,35.7880666667,13.8383333333,12.8292666667,15.2778333333,16.9349333333,14.169,20.9993,49.6476333333,18.7843666667
658.01,17.6124666667,45.7728,32.87896,35.7282666667,13.7363333333,12.7823333333,15.2774583334,16.8793333333,14.0683333333,20.955,49.5625333333,18.7836666667
658.34,17.5220074074,45.7394,32.8108506667,35.6456,13.6273333333,12.673,15.2129166667,16.8045333333,13.9455333333,20.9153333333,49.4724333333,18.7398666667
658.66,17.414,45.7439333333,32.808752,35.62,13.5328666667,12.6382,15.1844583333,16.7262,13.8865333333,20.8863666667,49.5389666667,18.7003666667
658.99,17.4672185185,45.8024,32.95224,35.6424,13.6188,12.6965333333,15.3087083333,16.8214,13.9502666667,20.9593333333,49.6459666667,18.8419
659.32,17.5346037037,45.8982,33.0444106667,35.7678666667,13.7214666667,12.7209333333,15.4202916666,16.9324,14.0634,21.0485333333,49.7524333333,18.8980333333
659.65,17.5856777778,45.9836,33.0606,35.8477333333,13.7974,12.7849333333,15.4792916667,16.9795333333,14.1142,21.0889,49.8412,18.9179666667
659.98,17.5168296296,45.8417333333,33.023512,35.7798666667,13.7058,12.6958,15.418625,16.8711333333,14.0317333333,20.9624666667,49.732,18.7846
660.31,17.4817740741,45.7728666667,32.938736,35.6446666667,13.6414666667,12.6516666667,15.4096666667,16.8196,13.9486,20.8827,49.6442333334,18.6804333333
660.63,17.5371185185,45.865,32.9161306667,35.6314666667,13.6601333333,12.7259333333,15.40325,16.8553333333,13.9874,20.9322333334,49.6826666667,18.7033666667
660.96,17.5702185185,45.8564,32.921864,35.6643333333,13.6379333333,12.8461333333,15.4434583333,16.8504,13.9342666667,20.9471666667,49.7050666667,18.7401333333
661.29,17.3351333333,45.6236,32.688776,35.4103333333,13.5172,12.7059666667,15.300125,16.705,13.7430666667,20.7578333333,49.4613333333,18.5777333333
661.62,17.4158037037,45.6478666667,32.719912,35.4771333333,13.5399333333,12.707,15.27075,16.7019333333,13.6992,20.7548666667,49.5828333333,18.5724666667
661.94,17.5213851852,45.6168,32.8360586667,35.5360666667,13.6484666667,12.8508666667,15.29525,16.7737333333,13.8035333334,20.8119,49.6595333333,18.6741666667
662.27,17.6176888889,45.5267333333,32.8694533333,35.5813333333,13.7826666667,12.9556666667,15.2970416667,16.835,13.8486666667,20.9036333333,49.6265666667,18.7588
662.60,17.5590111111,45.4588666667,32.8170533333,35.5508,13.7721333333,12.9269333333,15.1914583333,16.7968666667,13.8561333333,20.8924,49.5909,18.6601666667
662.93,17.4937851852,45.4274666667,32.801856,35.4954666667,13.697,12.9141,15.1379583333,16.7973333333,13.7656666667,20.953,49.5343333333,18.6693
663.26,17.4230555556,45.366,32.802016,35.4934666667,13.5916666667,12.7921,15.0042083333,16.6820666667,13.6524666667,20.9009,49.5423333333,18.5525666667
663.58,17.3542925926,45.5072666667,32.8654,35.5983333333,13.5502,12.6660666667,14.9782916667,16.6253333333,13.6633333333,20.9042333333,49.6548666667,18.5547333333
663.91,17.3298925926,45.5968,32.9062426667,35.666,13.6111333333,12.6867,15.0052916666,16.6608666667,13.6802,20.9792666667,49.7038666667,18.5716
664.24,17.2267333333,45.3828,32.8327813333,35.6731333333,13.5611333333,12.6181,14.948625,16.6109333333,13.639,20.9067333333,49.5231333333,18.552
664.57,17.1346925926,45.3798,32.8918826667,35.6978666667,13.6046,12.4949,14.958375,16.5889333333,13.7101333333,20.9508666667,49.4892,18.576
664.89,17.3198666667,45.5922666667,33.1169493334,35.985,13.8152666667,12.6683666667,15.2225,16.7788,13.8896,21.1693,49.7531,18.89
665.22,17.2258481481,45.559,33.12548,35.9922666667,13.7156666667,12.6114,15.2477083333,16.7789333333,13.8511333333,21.1231333333,49.6988,18.8186666667
665.55,17.0037518518,45.5254666667,32.9997066667,35.9286666667,13.4689333333,12.3666,15.0800833333,16.6080666667,13.6238,20.9947666667,49.6466333333,18.5782
665.87,17.0132814815,45.7460666667,33.14688,36.0904,13.48,12.2920666667,15.1971666667,16.6512,13.7118666667,21.0577333333,49.7944333333,18.596
666.20,16.9882851852,45.6854666667,33.062848,35.9947333333,13.3612,12.2608333333,15.1999166667,16.5129333333,13.4984,20.9389,49.7367666667,18.4982
666.53,17.1457814815,45.6947333333,33.1475786667,36.0703333333,13.4733333333,12.3537333333,15.3252916667,16.5710666667,13.6593333333,20.9535,49.8854666667,18.5946666667
666.86,17.2116962963,45.7987333333,33.1903493333,36.0590666667,13.475,12.3662666667,15.3673333333,16.5641333333,13.6388666667,21.0502,49.9953333333,18.657
667.18,17.2314592593,45.7201333333,33.1338053333,36.0989333333,13.4790666667,12.4030333333,15.378,16.5934,13.6144666667,21.0727666667,49.9267666667,18.6702666667
667.51,17.2924185185,45.8554,33.2688613334,36.2301333333,13.495,12.4209,15.500375,16.5868666667,13.6799333333,21.1472333333,50.1237333333,18.8092
667.84,17.3155925926,46.0089333333,33.3469946667,36.2029333333,13.4844,12.3865666667,15.4775833333,16.5706,13.698,21.1541666667,50.2397,18.7657666667
668.16,17.3476259259,46.1517333334,33.3195546667,36.2308,13.3864666667,12.3750666667,15.4707083333,16.5635333333,13.6358666667,21.0465666667,50.2469,18.6939666667
668.49,17.3812111111,46.1293333333,33.387888,36.1608,13.2964,12.3617666667,15.39475,16.5392666667,13.7000666667,20.9846666667,50.3122,18.4828666667
668.82,17.477462963,46.1698666666,33.4982453333,36.1975333333,13.4061333333,12.5082666667,15.4272083333,16.6088666667,13.8572666667,21.0791666667,50.3904666667,18.6327
669.14,17.6599814815,46.2646,33.6471333333,36.3925333333,13.6095333333,12.728,15.607375,16.8146666667,14.1308666667,21.2395666667,50.6038666667,18.8472
669.47,17.7253222222,46.1875333333,33.605816,36.3397333333,13.6691333334,12.8902,15.6000833333,16.8473333334,14.1372666667,21.2563,50.4904,18.8458666667
669.80,17.6827444444,46.1586,33.6159546667,36.4226,13.6329333333,12.8873666667,15.5042083333,16.7926,14.1904666667,21.2846333334,50.4577666667,18.9080666667
670.13,17.5210259259,46.1054,33.4554186667,36.2515333333,13.453,12.7476666667,15.2452916667,16.6502,13.9636,21.0761333333,50.2417666667,18.7294666667
670.45,17.4559111111,46.0098,33.38092,36.1685333333,13.4705333333,12.8577333333,15.19375,16.6781333333,14.0442,20.9957,50.1485,18.7024666667
670.78,17.4591740741,46.1251333333,33.4326613333,36.1772,13.4666666666,12.8610666667,15.1501666667,16.7166,14.067,21.0040666667,50.2750333333,18.6837
671.10,17.3588814815,46.0027333333,33.3387466667,36.07,13.3923333333,12.7857333333,14.9969583333,16.6563333333,14.0012,20.8944666667,50.1816,18.5517333333
671.43,17.4447888889,45.9440666667,33.4475653333,36.1746,13.4450666667,12.8966,15.0156666667,16.7311333333,14.0221333333,21.0117666667,50.2332666667,18.6957333333
671.76,17.6068888889,46.0128,33.560712,36.316,13.6738,13.0715666667,15.1750833333,16.8756,14.2046666667,21.2606,50.3812333333,18.8589333333
672.08,17.6092074074,45.9861333333,33.5381973333,36.3166666667,13.6916666667,13.1039,15.1545416667,16.8032666667,14.1470666667,21.2489,50.3328666667,18.9564
672.41,17.5676888889,45.9243333333,33.543192,36.2986,13.6897333333,13.0592,15.1568333333,16.7642666667,14.1534666667,21.2625,50.2743,18.8429333333
672.74,17.5585333334,45.9058,33.4665786667,36.2206666667,13.65,13.0187666667,15.0613333333,16.6799333333,14.0360666667,21.1746333333,50.1498,18.7531
673.06,17.3856074074,45.8126666667,33.3532693333,36.1005333333,13.4599333334,12.827,14.949,16.5213333333,13.8560666667,21.0196333333,50.0627,18.5118666667
673.39,17.5789481482,46.0148,33.5336133333,36.1975333333,13.6614666667,13.0131666667,15.1395416667,16.734,14.0098,21.2204333333,50.2533666667,18.6582333333
673.72,17.8628666667,46.1518666667,33.764128,36.4504,13.9874666667,13.3425666667,15.487875,16.9352666667,14.3790666667,21.5655666667,50.4415,18.9852333333
674.04,18.0453962963,46.2554,33.9470693333,36.6057333333,14.1439333333,13.4827333333,15.6662083333,17.1163333333,14.5006,21.7224333333,50.3965666667,19.2371
674.37,18.0795444444,46.1758666667,33.929936,36.4964666667,14.1622,13.4195666667,15.6384583334,17.1234,14.4434666667,21.7078,50.2963333333,19.2720333333
674.69,18.252537037,46.3619333333,34.0250666667,36.6623333333,14.2817333333,13.5432666667,15.7373333333,17.2146666667,14.4949333333,21.7761333333,50.3909333333,19.4056333333
675.02,18.3209333333,46.3842666667,34.04964,36.6968666667,14.4194666667,13.5894,15.8895833333,17.2254,14.5562666667,21.8079666667,50.4896,19.4225333333
675.35,18.1640518519,46.1717333333,33.9218133333,36.5949333333,14.238,13.4336,15.6423333333,17.0563333333,14.3944666667,21.5790666667,50.3542666667,19.3049
675.67,18.2124185185,46.3014666667,34.0815093333,36.6114666667,14.2896,13.4592666667,15.6832916667,17.1302666667,14.4073333333,21.6676666667,50.4062,19.3734333333
676.00,18.3286703704,46.5510666667,34.162552,36.719,14.3052,13.4920666667,15.8054166667,17.1576,14.4714666667,21.7658,50.6319666667,19.5792666667
676.32,18.3893481481,46.5827333333,34.28124,36.7096666667,14.3594,13.5174666667,15.9214166666,17.2301333333,14.5266,21.9017666667,50.7078666667,19.7779666667
676.65,18.7025,46.7483333333,34.4836933333,36.8967333333,14.6266666667,13.7996666667,16.1448333333,17.4963333333,14.7879333333,22.1277,50.9082,20.2010666667
676.97,18.5751259259,46.8099333333,34.5128346667,36.9136666667,14.5598666667,13.7086333333,16.0823333333,17.4304666667,14.7986666667,21.9706333333,50.9110666667,20.1511333333
