wavelength,Back_HemPium,Belly_HemPium,Breast_HemPium,Crissum_HemPium,Crown_HemPium,DorTail_HemPium,Patch10_HemPium,Rump_HemPium,Throat_HemPium,WingTip_HemPium
797.93,9.29266666666,33.4713333333,32.2547777778,28.9188888889,6.34566666667,10.9856666666,30.6245555555,14.5159444444,0.877888888888,10.2582222222
798.24,9.57955555554,33.1575555555,32.2537777778,29.0021111111,6.95544444443,10.8852222222,30.5461111111,14.5762222222,0.464555555556,10.408
798.55,9.49833333334,33.6507777778,32.3302222222,29.2063333333,7.13644444443,10.4381111111,30.438,14.7935555555,0.228444444443,10.2221111111
798.85,7.54733333334,31.806,31.1314444444,28.3951111111,6.03288888889,9.27822222223,29.057,13.4083888889,-0.547222222224,9.06188888889
799.16,7.17833333332,31.2586666666,30.635,28.4077777778,6.72011111112,9.66022222221,28.2168888889,13.6184444445,-0.432777777777,9.24022222222
799.47,6.59522222222,30.9223333333,30.7946666667,28.2945555556,6.86311111111,9.80999999999,28.2177777778,13.3945555556,-0.318888888889,8.90422222222
799.78,6.70777777779,30.6552222222,30.4493333333,28.5053333333,7.23555555554,10.0295555556,28.1575555556,13.4543333333,-0.167333333334,8.18844444444
800.08,6.59833333334,30.6967777778,30.3556666667,28.6371111111,7.17566666666,9.4188888889,28.2303333334,12.8033888889,-0.931444444446,7.38555555555
800.39,7.36400000001,31.636,31.2966666667,29.7296666667,8.38211111111,10.2755555556,28.8416666667,13.7353888889,0.914,8.04288888889
800.70,7.21066666667,31.55,31.0752222222,29.3045555555,8.30133333332,10.6107777778,27.9831111111,14.0365,1.65511111111,8.44233333333
801.00,7.47666666667,31.4314444444,30.9886666667,29.7643333333,9.19611111112,10.9025555556,28.5008888889,14.7911111111,2.16222222222,9.00088888888
801.31,7.25944444443,30.6566666667,30.526,29.0377777778,8.98299999999,10.9935555556,27.7058888889,14.2774444444,2.089,8.26488888888
801.62,6.63733333333,30.3684444444,30.569,28.8727777778,8.60044444446,11.0978888889,28.0047777778,14.1892777778,1.86966666667,8.15966666666
801.92,7.48788888888,30.636,30.958,29.2807777778,9.2191111111,12.4933333333,28.8378888889,14.7611111111,2.724,9.31299999999
802.23,8.51422222221,31.205,31.3787777778,29.9196666666,10.0133333333,13.5072222222,29.3976666667,15.6225,3.146,10.8967777778
802.54,7.671,31.3082222222,31.1831111111,29.7961111111,9.59911111112,12.6508888889,29.4632222222,15.5291666667,2.44144444444,10.695
802.84,8.45555555555,31.2646666667,31.027,29.9092222222,9.74144444443,12.5504444444,29.6156666667,15.5066666667,2.15233333334,11.4465555556
803.15,7.99944444443,32.0546666667,31.1735555556,29.8665555555,9.27822222221,12.2335555556,29.5253333333,15.1532777778,1.20777777778,11.8641111111
803.46,8.89455555554,33.1216666667,31.5686666667,29.8883333333,9.65677777778,13.3134444444,29.479,15.9747777778,2.23066666667,13.3841111111
803.76,8.33699999999,32.561,30.5304444445,29.2722222222,7.90788888888,12.6984444444,28.9004444445,15.4511111111,1.287,12.627
804.07,8.80922222221,33.2888888889,30.7214444445,30.146,7.95344444444,12.7047777778,29.5117777778,15.5896666667,0.782,13.1032222222
804.38,8.79955555557,33.6016666667,30.1863333333,30.246,7.4721111111,12.4383333333,29.6047777778,15.1975555555,0.44722222222,13.1095555556
804.68,9.08677777778,34.1706666667,30.7458888889,30.2738888889,6.78844444446,11.9938888889,29.5585555556,15.4337222222,0.0608888888867,12.8918888889
804.99,8.08355555557,34.2567777778,29.9123333333,29.3974444444,5.94911111111,11.1717777778,28.1258888889,14.4339444444,-0.560222222223,11.5955555556
805.30,6.808,33.5022222222,29.7678888889,28.9842222222,4.70266666667,9.68200000001,26.9861111111,13.3472222222,-1.59844444445,10.5116666667
805.60,5.68977777777,33.4754444445,30.109,28.1175555555,3.58777777778,8.12388888889,26.4264444444,12.2016666667,-3.03455555557,9.16711111112
805.91,6.19655555554,32.9062222222,29.1514444444,27.7321111111,3.09855555555,8.2571111111,25.702,11.9046666667,-2.44211111111,9.11177777778
806.21,5.82088888889,33.1666666667,28.8768888889,27.7551111111,2.59211111111,8.57955555555,25.1174444444,11.9522777778,-1.77366666667,8.44322222223
806.52,7.46155555554,32.9196666667,29.9497777778,28.561,3.51655555555,10.1357777778,25.8127777778,12.9655555556,0.650222222223,10.1802222222
806.83,6.75355555555,32.4798888889,29.7842222222,28.212,2.89011111111,9.23922222221,25.7561111111,12.6010555556,-0.119888888889,9.16455555556
807.13,5.29466666667,31.2155555556,28.6985555556,26.9335555556,1.33511111111,7.65777777778,24.2941111111,11.042,-2.31733333333,7.24366666667
807.44,6.69122222223,32.0288888889,29.5273333333,27.4095555555,2.13322222222,8.14911111112,25.1382222222,11.9706666667,-1.44266666667,7.7041111111
807.74,8.74199999999,33.0785555556,31.7737777778,29.2847777778,4.46844444444,10.0765555556,26.4806666666,13.6601111111,0.989555555556,9.28177777778
808.05,8.36333333332,32.0788888889,30.9885555555,28.9576666667,4.97311111111,9.76711111111,26.6278888889,13.4258888889,0.926,9.37877777777
808.35,9.15044444445,31.5854444444,31.6462222222,28.8494444444,5.10722222222,9.10466666667,27.3446666666,13.7786666667,1.21611111111,9.59099999999
808.66,9.38277777779,31.5431111111,31.3578888889,28.9662222222,5.46311111111,8.59555555556,27.8702222222,13.4105,1.09566666667,9.01233333332
808.97,9.07277777777,30.82,30.7892222222,29.2874444444,5.47122222222,9.01144444444,27.295,12.9118888889,1.30255555556,8.91933333334
809.27,9.11066666668,30.661,31.3486666667,29.2233333333,6.23533333333,9.314,27.5981111111,12.2910555556,1.21911111111,8.86077777778
809.58,7.08811111111,29.2306666667,30.5556666667,27.0275555555,4.374,7.69488888889,25.9898888889,9.74627777778,-0.367222222223,7.32755555556
809.88,6.46933333333,28.9018888889,30.406,26.5405555556,4.69011111111,7.98977777778,25.9905555555,9.52611111112,-0.954444444443,6.63088888889
810.19,5.84277777778,27.5071111111,30.2148888889,26.0627777778,4.29988888889,7.45122222222,25.5046666667,8.92827777779,-1.838,5.69522222221
810.49,5.87355555554,27.7608888889,31.0407777778,26.4055555556,4.98644444445,7.56355555556,26.5562222222,9.47116666667,-1.255,6.97788888888
810.80,4.55933333332,26.5452222222,29.4326666667,25.7176666667,4.77866666667,6.92344444444,25.8864444445,7.53133333332,-2.48244444445,5.64000000001
811.10,1.34722222222,23.6916666667,26.9642222222,22.4672222222,1.50488888889,3.37711111111,22.8346666666,4.37455555554,-6.10666666666,2.01211111111
811.41,0.651555555557,23.7967777778,27.2167777778,22.7471111111,0.687666666667,3.04011111111,22.313,3.32983333334,-6.42411111111,2.35244444445
811.71,0.993666666667,24.8961111111,27.281,23.3242222222,1.24644444444,4.31777777778,22.5473333333,3.98388888888,-5.34788888889,2.457
812.02,2.34688888889,25.8893333333,29.5378888889,24.6424444444,2.43866666667,5.13388888889,23.6156666667,5.3906111111,-4.30855555556,3.42866666667
812.32,3.12944444446,25.4074444444,29.3888888889,24.7594444445,2.85177777778,5.38888888889,24.574,6.49072222222,-3.00011111111,3.68511111111
812.63,3.6341111111,26.6935555556,30.9741111111,25.7041111111,2.79677777778,5.51755555556,26.1225555556,8.08605555555,-2.94888888889,4.94666666667
812.93,3.81188888889,26.6437777778,31.3512222222,26.2817777778,3.06844444446,5.43177777778,26.4722222222,8.91944444444,-3.25911111111,5.06955555556
813.24,2.52966666666,25.6275555556,30.6867777778,26.0946666667,1.693,3.40533333333,25.6276666667,8.70783333334,-5.215,3.61933333333
813.54,5.01833333333,28.471,32.5912222222,28.7834444444,4.02266666668,6.34633333333,27.9828888889,10.8768333333,-2.40188888889,6.95177777778
813.85,6.60922222223,29.0805555555,33.4291111111,29.2911111111,5.01899999999,7.27966666665,28.2756666667,11.6953333333,-0.421333333332,7.89277777777
814.15,7.50288888888,30.0305555555,34.9751111111,30.6606666667,5.63211111111,7.9991111111,28.6177777778,13.5166111111,0.935444444443,9.77488888889
814.46,8.43966666668,31.688,35.7723333333,32.1332222222,7.06533333332,9.09788888888,30.3328888889,14.5567222222,1.93566666666,11.5564444444
814.76,10.2433333333,32.8052222222,36.3892222222,32.7106666667,8.73411111111,11.0355555556,31.0884444444,16.3271666667,3.16911111111,11.9601111111
815.07,9.9908888889,31.7173333333,35.4451111111,32.1395555556,8.85233333333,11.2763333333,30.6335555556,16.538,2.80988888889,12.7273333333
815.37,8.22311111111,30.0956666667,32.9654444444,30.666,6.84322222223,10.2833333333,28.6423333333,14.6891111111,1.25088888889,11.387
815.68,8.39222222222,30.3971111111,34.2937777778,30.3063333333,6.76088888889,10.7304444444,28.1856666667,14.6456111111,0.634444444443,11.4011111111
815.98,8.58266666668,29.5404444444,34.3305555556,30.324,7.60344444445,10.8085555555,27.8312222222,14.0581111111,0.462777777778,11.7342222222
816.29,8.73911111112,28.8925555555,33.3692222222,30.123,7.75822222222,11.1112222222,27.7866666667,14.4105555555,0.588666666667,12.0921111111
816.59,9.747,29.6357777778,33.8897777778,30.4433333333,7.70055555557,11.524,28.3073333333,14.5843333333,1.02311111111,12.924
816.89,7.9238888889,27.493,32.3184444444,28.4722222222,5.73344444443,9.36644444444,26.7628888889,12.7938333333,-0.872444444443,10.6303333333
817.20,6.20655555554,26.5561111111,30.997,26.8948888889,3.51344444444,8.27533333334,25.3611111111,10.6384444445,-2.87155555555,9.02444444446
817.50,5.9868888889,26.2901111111,30.6042222222,25.9553333333,3.02866666667,8.43455555555,25.9377777778,10.3010555555,-3.23988888889,8.27588888888
817.81,7.01577777778,27.1901111111,30.8325555555,26.0825555556,2.85344444444,9.34866666665,26.4014444445,11.0607222222,-2.4,8.29133333334
818.11,5.31833333332,26.1005555556,30.0443333333,25.2003333333,1.24377777778,8.231,25.6587777778,9.94922222222,-3.60011111111,7.47822222222
818.41,5.59555555555,26.3628888889,30.5994444445,25.2118888889,1.055,7.91366666667,25.9793333333,9.92005555557,-3.59711111111,7.36988888889
818.72,7.72244444443,27.7252222222,32.7934444444,27.2155555556,3.40377777778,10.2715555555,27.8303333333,12.1382777778,-0.854666666667,9.28166666664
819.02,7.42177777778,28.4046666667,32.3391111111,27.3958888889,2.93988888889,9.49722222223,28.174,11.7668888889,-0.951222222222,9.49711111109
819.33,6.50822222221,28.5291111111,30.8912222222,26.5298888889,1.62377777778,8.61511111111,28.3278888889,11.4533333333,-1.26122222222,8.40044444446
819.63,7.75033333332,30.4628888889,32.8547777778,28.4176666667,3.79166666667,10.4892222222,29.5538888889,12.5285,0.0476666666633,9.6281111111
819.93,9.17588888889,31.9467777778,33.7421111111,29.4035555556,6.11411111112,12.0885555555,30.8198888889,14.2878888889,1.94488888889,11.0412222222
820.24,11.7757777778,34.7036666667,35.4424444445,31.5034444444,9.01033333332,14.5413333333,33.0215555556,17.0686111111,4.66922222222,13.6878888889
820.54,13.2713333333,35.9254444444,36.4924444445,32.9956666667,11.0773333333,16.1132222222,34.157,18.9112222222,6.29133333333,15.0872222222
820.85,14.7253333333,37.5414444445,37.9982222222,34.418,12.6584444444,17.5003333333,35.5886666667,20.4924444444,7.93666666668,16.661
821.15,15.2612222222,38.197,38.8322222222,35.4945555555,13.5726666667,18.3232222222,36.4004444444,21.3583333333,8.77777777779,17.6584444444
821.45,16.0918888889,39.2988888889,39.915,36.6133333333,14.6427777778,19.0246666666,37.4551111111,22.205,9.56655555556,18.7254444444
821.76,16.5047777778,40.0141111111,40.3803333333,37.292,15.3622222222,19.6171111111,38.0366666667,22.6765555556,10.1438888889,19.3087777778
822.06,16.8788888889,40.6952222222,40.688,37.572,15.778,19.9807777778,38.5218888889,23.0984444444,10.395,19.8654444445
822.36,17.1784444444,41.0174444445,40.96,37.9125555556,16.1685555555,20.3985555556,38.9058888889,23.4612222222,10.7551111111,20.0663333333
822.67,17.4108888889,41.2683333333,41.2456666667,38.2981111111,16.4316666667,20.7794444445,38.9346666667,23.7498888889,10.9773333333,20.2963333333
822.97,17.5247777778,41.2744444445,41.1975555556,38.3027777778,16.3078888889,20.7107777778,38.972,23.8631111111,11.2423333333,20.3937777778
823.27,17.204,41.2043333333,40.9925555556,38.2276666667,16.025,20.4865555556,38.8106666666,23.5396666667,10.9874444444,20.0632222222
823.58,16.9458888889,40.8838888889,41.016,38.18,15.7442222222,20.2964444445,38.4878888889,23.2462222222,10.6507777778,19.8056666667
823.88,16.9421111111,40.9314444445,41.0214444444,38.3867777778,15.765,20.3794444444,38.6458888889,23.23,10.6717777778,19.9042222222
824.18,16.2858888889,40.575,40.4623333333,38.0108888889,15.2252222222,19.7978888889,37.9603333333,22.6186111111,10.1321111111,19.3161111111
824.49,16.0091111111,40.6143333334,40.2638888889,37.7187777778,14.9884444445,19.5106666667,37.8043333333,22.3928888889,9.87277777779,18.9598888889
824.79,15.4771111111,39.9383333333,39.3135555556,36.9717777778,14.4884444445,19.1763333333,37.065,21.9492222222,9.43188888889,18.0472222222
825.09,14.837,38.9298888889,38.776,36.2801111111,13.6838888889,18.4091111111,36.2495555555,21.087,8.405,17.2715555556
825.39,14.1363333333,38.3885555556,38.1937777778,35.68,13.1407777778,17.7011111111,35.6578888889,20.4261666667,7.60755555557,16.4997777778
825.70,13.5511111111,37.6034444445,37.6273333333,35.2582222222,12.5561111111,16.9923333333,34.9026666667,19.8946111111,6.69277777778,15.9145555556
826.00,13.4702222222,37.0797777778,37.1775555556,34.5738888889,12.352,16.6913333333,34.5924444444,19.5637777778,6.55188888889,15.7378888889
826.30,13.1096666667,36.5573333333,36.7774444445,34.0812222222,12.0412222222,16.4216666667,34.32,19.2213888889,5.86355555556,15.2651111111
826.61,13.605,36.9438888889,37.1976666667,34.4755555556,11.9993333333,16.8792222222,34.558,19.5763333333,6.10455555555,15.9022222222
826.91,13.089,36.7915555556,36.9981111111,34.1284444444,11.4924444445,16.4694444444,34.4581111111,19.2683333333,5.86266666667,15.4224444444
827.21,12.3345555556,36.4516666666,36.7606666667,33.4584444444,10.5584444444,15.7491111111,33.9582222222,18.5875,5.151,14.7885555556
827.51,11.6104444444,35.6473333333,36.5108888889,32.8071111111,9.809,15.1386666667,33.4816666667,17.7899444444,4.25033333333,14.0998888889
827.82,11.381,35.2775555556,36.1767777778,32.3438888889,9.53355555558,14.9853333333,33.1741111111,17.2270555556,3.76366666667,13.9684444444
828.12,10.894,34.7594444444,35.5627777778,31.5382222222,8.72955555556,14.021,32.5442222222,16.3336666667,3.22111111111,13.203
828.42,11.0427777778,35.014,35.4856666666,31.2953333333,8.746,14.4421111111,32.7553333334,16.7465,3.89388888889,13.2254444444
828.72,10.6972222222,34.3885555555,35.0864444445,30.7037777778,8.17311111111,14.2438888889,32.1971111111,16.492,3.39244444444,12.6938888889
829.02,9.66277777777,33.3507777778,34.199,29.3412222222,7.31333333332,13.4251111111,31.4256666667,15.5670555556,2.64966666667,11.5526666667
829.33,9.42866666665,32.7172222222,34.1744444444,29.2252222222,7.17922222222,13.2824444444,31.4652222222,15.5027222222,2.52344444444,10.7787777778
829.63,9.83355555557,33.3225555556,34.2427777778,29.5213333334,7.93800000002,13.8401111111,31.9687777778,16.1361111111,2.58822222222,11.1435555556
829.93,8.83611111112,31.669,32.9141111111,28.0531111111,8.01011111113,13.0268888889,30.7948888889,15.2657222222,2.07133333333,10.213
830.23,8.44433333332,30.9672222222,32.0258888889,27.3725555556,8.17000000002,12.9282222222,30.0783333333,15.1501666667,2.06533333333,10.4181111111
830.54,8.70911111111,30.9734444444,32.3781111111,27.4336666666,9.42555555554,13.7938888889,30.6503333333,16.4068333333,3.17455555556,10.9144444444
830.84,10.3175555556,31.3274444445,32.41,27.9365555556,10.7215555556,14.9926666667,31.3276666667,17.2943888889,4.77633333333,12.0202222222
831.14,9.58422222223,30.0028888889,31.2392222222,27.1088888889,10.1513333333,14.1506666667,30.4394444444,16.7467222222,3.88311111111,11.1837777778
831.44,10.5454444444,30.229,31.9844444444,28.3578888889,11.1691111111,15.7526666667,31.8392222222,17.8272777778,4.076,12.3583333333
831.74,11.6476666667,31.4414444445,32.7544444444,29.3802222222,12.6783333333,16.1794444444,32.9662222222,18.8055555555,4.84277777778,13.8077777778
832.04,11.2994444444,31.356,32.8894444444,29.4053333333,11.918,15.389,32.6606666667,18.079,5.23255555555,13.4384444445
832.35,12.6067777778,33.5845555556,34.0875555555,30.6937777778,12.5942222222,16.4153333333,33.6225555556,19.0989444444,6.47299999999,14.9823333333
832.65,13.0592222222,35.0216666667,34.8091111111,30.9244444445,12.3154444444,16.6017777778,34.4786666667,19.3942222222,6.82477777778,15.5625555556
832.95,13.922,35.8565555556,36.2771111111,31.7064444444,12.2842222222,16.9211111111,35.0485555556,19.6436666667,8.33333333334,16.2017777778
833.25,14.391,37.0621111111,37.4465555555,32.7991111111,12.1687777778,17.4144444445,35.9081111111,20.2778888889,8.40822222223,16.6133333333
833.55,14.5008888889,37.3986666667,37.409,33.1693333333,11.9404444444,17.7573333333,36.0574444444,20.1738888889,8.13111111111,16.3953333333
833.85,15.2976666667,38.0951111111,37.7381111111,34.1467777778,12.0437777778,18.125,36.2402222222,20.1041666667,8.11511111112,17.0933333333
834.16,15.4581111111,38.577,38.002,34.5126666667,12.1833333333,18.5772222222,36.5692222222,20.8966111111,8.16766666667,17.2806666667
834.46,16.0951111111,39.5583333333,38.9523333333,35.1901111111,12.6647777778,18.9582222222,36.9197777778,21.2645,9.00988888889,17.8246666667
834.76,15.9102222222,39.7954444445,39.7954444445,35.287,11.9827777778,18.3748888889,36.1987777778,20.6693333333,9.24766666666,17.7638888889
835.06,14.4858888889,39.1172222222,38.9823333333,34.4342222222,9.89622222223,17.5908888889,34.3823333334,19.3613333333,8.12066666666,16.3344444445
835.36,14.4391111111,38.9694444444,38.701,34.2888888889,10.4671111111,17.9603333333,34.4173333333,19.6241666666,8.79233333332,16.8223333333
835.66,14.8714444445,39.2681111111,39.2117777778,34.7492222222,11.1111111111,18.5184444444,34.8963333333,19.9341111111,9.79733333332,17.148
835.96,14.0043333333,38.6943333333,38.6213333333,34.7798888889,11.1112222222,18.247,33.8196666666,19.1952222222,9.43355555557,16.6545555555
836.26,11.4498888889,37.5473333334,36.5582222222,33.4824444444,9.66133333331,16.4904444444,31.9513333333,18.2588888889,6.53122222222,14.5526666667
