wavelength,Back_AniMelf,Belly_AniMelf,Breast_AniMelf,Crissum_AniMelf,Crown_AniMelf,DorTail_AniMelf,Patch10_AniMelf,Patch11_AniMelf,Patch12_AniMelf,Patch13_AniMelf,Patch14_AniMelf,Rump_AniMelf,Throat_AniMelf,WingTip_AniMelf
771.00,11.2613333333,61.6,64.4923333333,52.8613333333,13.0256666667,12.349,13.7843333333,8.61533333333,9.169,45.3333333333,8.882,11.692,49.6823333333,13.9486666667
771.32,10.2806666667,61.2646666667,64.7196666667,52.701,13.0026666667,12.1233333333,13.8186666667,7.99833333333,8.56366666667,45.3933333333,8.45866666667,11.2646666667,49.7276666667,13.023
771.63,9.383,61.0323333333,65.3816666667,53.513,13.2393333333,12.4036666667,14.353,7.73333333333,8.63333333333,45.7796666667,8.462,11.6323333333,49.6573333333,12.2963333333
771.94,9.92366666667,62.1636666667,66.7976666667,54.7323333333,14.2513333333,12.6993333333,15.41,8.262,10.0983333333,46.776,9.68333333333,12.2843333333,50.448,12.5683333333
772.25,9.65033333333,62.1513333333,66.4456666667,54.6923333333,14.055,12.461,15.2056666667,7.37033333333,9.429,46.7243333333,9.385,11.4873333333,50.0003333333,12.085
772.56,9.768,62.5026666667,66.824,54.1973333333,13.9996666667,12.1766666667,15.44,7.315,8.95833333333,47.2656666667,9.29533333333,11.4563333333,50.394,12.5143333333
772.87,10.0366666667,62.8033333333,66.5523333333,54.5266666667,14.2893333333,12.117,14.7693333333,7.453,8.71033333333,47.6453333333,9.00733333333,11.477,50.6173333333,12.8026666667
773.18,9.39833333333,62.5463333333,65.3933333333,53.958,13.727,11.7823333333,14.074,7.06033333333,8.37966666667,46.4353333333,8.148,11.088,50.463,12.4073333333
773.50,9.95466666667,64.1723333333,66.8333333333,54.9063333333,14.3026666667,12.117,14.0413333333,7.31766666667,8.64833333333,46.9946666667,8.41066666667,11.3566666667,51.3423333333,12.806
773.81,9.72333333333,64.1876666667,67.0273333333,54.657,13.6946666667,11.7206666667,13.7186666667,7.38866666667,8.279,46.8113333333,8.03833333333,11.793,51.5763333333,12.7796666667
774.12,9.21366666667,63.917,66.1843333333,53.859,13.3623333333,11.2396666667,13.676,7.54933333333,8.128,46.1406666667,7.57366666667,12.277,51.399,13.1936666667
774.43,10.1606666667,64.766,66.7153333333,55.0196666667,14.108,12.5976666667,14.5466666667,8.382,8.285,46.467,8.699,12.987,51.8516666667,14.3763333333
774.74,10.7306666667,64.3603333333,66.1326666667,54.9403333333,14.7123333333,12.503,14.081,8.44833333333,8.27833333333,46.419,9.24966666667,13.547,51.979,14.2506666667
775.05,11.176,64.5726666667,65.4493333333,54.322,14.171,12.1743333333,14.0246666667,8.40033333333,7.74266666667,46.3843333333,9.13066666667,13.611,51.5706666667,14.2683333333
775.36,11.192,64.462,65.068,54.1423333333,13.7113333333,12.4756666667,13.1786666667,8.382,7.8,46.342,8.842,13.372,51.1383333333,14.608
775.67,11.005,64.804,66.0046666667,54.093,13.603,12.5486666667,13.2106666667,9.142,8.039,46.7403333333,8.57833333333,13.799,51.2256666667,14.804
775.98,9.914,63.616,64.846,53.481,12.8166666667,11.6603333333,11.931,8.61,6.78966666667,45.6333333333,7.085,12.915,49.9386666667,13.6036666667
776.30,9.531,64.2713333333,65.7683333333,53.792,12.126,11.2276666667,11.8763333333,8.78233333333,6.487,45.7583333333,7.23566666667,12.7996666667,49.9253333333,12.8996666667
776.61,9.91466666667,64.056,66.1646666667,54.4676666667,12.6756666667,10.8936666667,12.4746666667,9.739,6.37566666667,46.335,8.23266666667,13.253,50.8536666667,13.2026666667
776.92,9.32633333333,62.5706666667,64.3226666667,53.4666666667,12.5093333333,10.56,12.1143333333,9.598,6.41466666667,45.349,7.57466666667,13.0026666667,50.0616666667,12.978
777.23,10.0223333333,63.5486666667,64.9593333333,53.7493333333,13.3133333333,11.3833333333,13.0416666667,10.5666666667,7.47333333333,45.7806666667,8.092,13.2146666667,50.1606666667,14.229
777.54,10.6963333333,63.8056666667,65.2486666667,54.2783333333,13.433,11.4926666667,13.4326666667,11.0943333333,7.51233333333,46.4926666667,8.607,13.1093333333,50.224,14.3533333333
777.85,10.6056666667,64.217,65.707,54.091,12.879,10.7826666667,13.6613333333,10.6816666667,7.60066666667,46.7676666667,8.10566666667,12.7523333333,50.707,13.8636666667
778.16,10.2153333333,63.9543333333,64.8666666667,53.2573333333,12.218,10.4436666667,14.2203333333,11.052,7.93433333333,46.464,7.326,12.37,50.3676666667,14.2966666667
778.47,9.70666666667,63.3713333333,64.5466666667,52.2606666667,12.1586666667,9.91066666667,13.4613333333,10.7026666667,7.68833333333,45.645,7.40733333333,11.4433333333,50.677,14.4826666667
778.78,9.68,63.284,64.247,52.459,11.9436666667,9.524,13.869,10.7466666667,6.86966666667,45.303,6.974,11.267,51.106,14.6236666667
779.09,10.4586666667,63.8756666667,64.267,52.8433333333,12.4413333333,10.2503333333,14.4496666667,11.0066666667,6.834,45.6966666667,8.19,11.763,51.9043333333,15.1016666667
779.40,11.3646666667,64.331,64.803,52.9923333333,13.097,10.6033333333,14.9083333333,10.8663333333,7.48066666667,46.3256666667,9.764,12.2836666667,52.7296666667,14.987
779.71,11.1636666667,63.4806666667,63.797,52.185,12.7436666667,10.611,14.1126666667,9.87333333333,6.951,45.761,9.268,11.427,52.001,14.3233333333
780.02,11.023,64.2556666667,63.6723333333,51.6166666667,12.586,10.572,14.1233333333,9.59166666667,6.57133333333,45.1513333333,8.50566666667,11.4206666667,51.1926666667,14.626
780.33,11.4436666667,64.7776666667,64.1563333333,51.687,12.6313333333,10.0133333333,14.2776666667,9.096,6.31566666667,44.9123333333,9.258,11.012,51.417,14.845
780.64,11.2996666667,64.1643333333,63.465,52.031,13.4246666667,9.90033333333,14.7163333333,9.33566666667,7.02166666667,44.9556666667,10.1423333333,11.2726666667,51.4126666667,14.9043333333
780.95,11.5963333333,64.1313333333,63.7,51.996,13.619,9.97833333333,14.833,9.30433333333,7.82133333333,44.6873333333,10.4096666667,11.2726666667,51.3756666667,14.8056666667
781.26,11.811,64.348,63.939,52.455,13.6386666667,9.62933333333,15.0576666667,9.22,8.047,44.7083333333,10.5566666667,11.8383333333,51.5003333333,14.4573333333
781.57,12.2776666667,65.1946666667,65.0836666667,53.6943333333,13.6943333333,10.0553333333,15.5553333333,9.167,8.24966666667,45.583,11.361,12.5553333333,51.4443333333,14.167
781.88,12.5346666667,64.3776666667,64.573,54.2713333333,13.456,9.65966666667,15.9966666667,8.90566666667,7.70533333333,45.673,10.6086666667,12.3673333333,51.005,14.238
782.19,13.1496666667,63.4136666667,64.0536666667,53.6003333333,13.9283333333,9.86933333333,16.0686666667,8.20133333333,7.47866666667,45.51,10.4253333333,12.427,49.7916666667,14.151
782.50,13.339,63.818,64.2976666667,53.638,13.931,9.842,16.4973333333,7.95266666667,7.699,45.544,10.1803333333,12.3236666667,49.5486666667,14.0723333333
782.81,13.4816666667,64.6673333333,64.61,54.4413333333,14.1386666667,10.4826666667,17.1096666667,9.083,8.34033333333,45.8153333333,10.3686666667,12.9103333333,49.9856666667,15.3956666667
783.12,14.1623333333,65.7456666667,65.256,55.2963333333,14.709,10.9383333333,18.7393333333,10.42,9.23966666667,47.0063333333,11.1973333333,14.5366666667,50.7196666667,17.386
783.43,14.0703333333,65.7383333333,65.2743333333,55.2943333333,14.8243333333,10.85,19.2336666667,10.763,9.77666666667,47.4323333333,11.7493333333,13.838,51.117,16.8846666667
783.74,13.5383333333,64.9416666667,64.854,54.883,14.532,11.2863333333,19.0353333333,10.848,9.29866666667,47.6313333333,11.0233333333,13.772,51.374,16.4616666667
784.05,14.357,64.872,64.46,55.0456666667,13.857,11.5623333333,19.2706666667,10.5913333333,8.50233333333,47.2196666667,11.003,13.1806666667,51.133,16.4166666667
784.36,14.486,64.0683333333,63.829,54.9583333333,13.2913333333,10.8123333333,18.9663333333,10.5436666667,7.82533333333,47.1926666667,10.3346666667,12.724,51.344,16.3083333333
784.67,14.2603333333,62.8873333333,62.6216666667,53.853,12.7546666667,10.7173333333,17.9213333333,10.9833333333,8.23733333333,46.6786666667,10.0386666667,12.2526666667,49.867,16.9473333333
784.98,13.4336666667,62.3266666667,61.8836666667,52.8196666667,12.4593333333,10.5993333333,17.1536666667,10.747,8.35566666667,45.4976666667,9.448,12.0163333333,50.31,17.5673333333
785.29,13.209,63.2093333333,62.2636666667,53.0733333333,13.1206666667,10.845,17.051,11.5543333333,8.98366666667,45.3306666667,10.52,12.5886666667,50.1476666667,17.169
785.60,12.5183333333,63.2716666667,61.9426666667,53.2326666667,12.784,10.2743333333,16.918,12.8136666667,8.91666666667,45.4093333333,10.9536666667,12.489,50.31,16.3566666667
785.91,11.88,61.7043333333,60.9456666667,52.7146666667,12.7556666667,8.72733333333,15.7323333333,12.96,8.31866666667,44.279,10.3033333333,12.084,49.5623333333,16.229
786.22,10.9366666667,61.5183333333,60.384,52.2686666667,12.5073333333,7.56266666667,14.9506666667,12.129,7.621,43.3393333333,9.62766666667,11.1403333333,49.389,15.416
786.53,11.4073333333,60.5903333333,60.4186666667,52.8516666667,13.0983333333,7.65266666667,14.6463333333,11.694,7.653,42.935,9.60166666667,11.006,50.1863333333,14.5886666667
786.84,12.303,60.3036666667,60.1913333333,53.5193333333,13.063,8.446,14.5553333333,11.768,8.418,43.3276666667,9.14966666667,12.1056666667,50.1406666667,14.8646666667
787.14,13.3936666667,60.5336666667,61.221,53.7953333333,13.6413333333,8.801,15.429,12.5413333333,9.90133333333,43.812,9.76333333333,13.2013333333,50.11,15.869
787.45,12.7033333333,59.9623333333,60.8033333333,53.176,13.4906666667,8.279,14.468,12.4863333333,9.935,43.7566666667,8.55066666667,13.301,49.973,14.848
787.76,11.738,60.2473333333,60.5963333333,52.7263333333,13.994,8.54166666667,13.7253333333,11.657,9.66966666667,43.8893333333,7.97766666667,13.3223333333,49.476,13.8866666667
788.07,11.6813333333,60.652,61.6946666667,53.6486666667,14.8893333333,9.997,14.5146666667,11.7883333333,9.54266666667,44.6136666667,8.34033333333,13.7663333333,50.7083333333,13.9536666667
788.38,12.5396666667,61.4813333333,61.746,54.0736666667,15.6876666667,10.7936666667,15.3443333333,12.1163333333,9.55,45.106,8.83633333333,13.73,50.0526666667,13.9946666667
788.69,12.875,61.901,62.059,53.6336666667,16.456,11.3216666667,15.4553333333,11.98,9.61066666667,44.9973333333,8.847,13.9283333333,49.8156666667,14.1126666667
789.00,13.4503333333,62.8653333333,62.9716666667,53.9603333333,17.0653333333,12.015,15.896,11.616,10.2073333333,45.5876666667,9.09066666667,14.3536666667,50.8506666667,14.7526666667
789.31,12.8456666667,63.7666666667,63.0893333333,54.1193333333,16.3416666667,11.7343333333,15.5823333333,10.569,10.054,46.2603333333,8.42833333333,13.6583333333,50.9213333333,14.065
789.62,13.0706666667,62.8383333333,63.1666666667,53.924,16.4616666667,12.3326666667,15.3406666667,9.73466666667,11.1293333333,46.9783333333,8.231,14.0006666667,50.5606666667,13.5903333333
789.92,13.102,62.7856666667,62.8956666667,53.124,16.5153333333,13.102,16.02,9.799,12.276,47.399,8.533,13.7076666667,49.4356666667,14.3133333333
790.23,12.4406666667,62.96,63.3533333333,52.766,16.428,13.002,16.4283333333,9.21066666667,12.019,47.4866666667,8.81766666667,13.2546666667,49.256,14.715
790.54,11.8986666667,63.6993333333,63.267,52.838,16.3353333333,13.224,16.5943333333,8.75833333333,11.726,47.8823333333,8.72933333333,13.0223333333,48.891,14.3476666667
790.85,12.262,64.9106666667,64.7323333333,53.601,16.518,13.9286666667,17.381,8.869,12.202,49.0473333333,9.55333333333,13.0356666667,49.4346666667,14.6133333333
791.16,13.177,65.5236666667,65.6136666667,53.911,16.817,14.26,18.592,10.349,12.9363333333,48.6463333333,10.77,13.207,50.1506666667,15.7636666667
791.47,13.9873333333,65.4553333333,64.85,53.5876666667,17.348,13.7453333333,18.8316666667,10.5056666667,12.897,48.3803333333,11.1716666667,13.8056666667,49.7426666667,15.9553333333
791.78,14.5813333333,65.662,64.7186666667,54.2463333333,17.9603333333,14.3376666667,19.4216666667,11.3546666667,13.699,48.7976666667,11.5373333333,14.1856666667,50.0456666667,16.956
792.08,14.0883333333,64.6713333333,63.2596666667,54.021,16.1756666667,14.3646666667,19.5213333333,10.5896666667,14.242,48.189,10.8043333333,13.536,49.325,16.1446666667
792.39,14.1273333333,63.373,62.1113333333,53.955,15.697,14.5273333333,18.8976666667,10.557,14.835,46.6916666667,10.434,13.389,48.5996666667,15.4816666667
792.70,14.9266666667,63.0953333333,62.1183333333,53.8156666667,16.2393333333,15.9646666667,19.292,11.386,16.0256666667,46.734,11.2023333333,14.0113333333,48.84,16.117
793.01,15.9316666667,62.946,61.716,53.8553333333,16.1416666667,16.6816666667,19.892,12.8413333333,16.262,46.2643333333,11.971,14.0116666667,48.965,17.582
793.32,16.1403333333,63.3903333333,62.038,54.8543333333,16.411,16.772,19.838,14.397,16.5013333333,45.4163333333,11.9326666667,14.788,50.526,17.884
793.62,15.999,63.995,61.5613333333,54.853,16.5923333333,16.8593333333,19.531,15.049,16.3846666667,45.1766666667,12.2886666667,15.494,50.9053333333,17.8393333333
793.93,16.6666666667,63.0183333333,60.1866666667,54.4366666667,16.842,16.9586666667,19.4106666667,15.4116666667,15.9953333333,45.184,12.872,15.7033333333,51.255,18.2136666667
794.24,17.2553333333,62.7906666667,59.4603333333,54.7516666667,17.3416666667,16.968,19.6096666667,15.82,16.6236666667,45.306,14.0393333333,16.796,51.737,19.8963333333
794.55,18.43,62.8553333333,59.8406666667,55.6316666667,17.918,18.2876666667,20.4776666667,16.24,17.833,45.8476666667,14.9316666667,17.8046666667,52.19,20.8476666667
794.86,18.4206666667,63.073,60.13,55.9143333333,18.1663333333,18.1663333333,20.9113333333,16.865,18.6473333333,45.7273333333,15.3933333333,17.77,53.1976666667,21.166
795.16,18.0426666667,63.0353333333,60.9646666667,56.227,18.468,17.6453333333,20.9643333333,17.4753333333,19.433,45.6453333333,15.4326666667,18.3543333333,53.872,20.9933333333
795.47,19.2863333333,63.835,62.6733333333,57.0376666667,19.768,18.097,21.2403333333,18.748,19.8526666667,47.182,16.3126666667,19.2863333333,55.7636666667,22.232
795.78,18.9393333333,63.6363333333,62.626,56.4536666667,19.4723333333,17.0873333333,21.044,18.1816666667,19.136,47.4186666667,16.1896666667,18.3503333333,54.826,22.3903333333
796.09,19.1606666667,63.8773333333,63.4826666667,56.9456666667,20.0056666667,17.413,21.8656666667,18.6533333333,19.2446666667,47.3656666667,16.5396666667,19.0193333333,55.1986666667,22.908
796.40,18.1563333333,63.6596666667,63.858,56.7943333333,20.3973333333,17.1916666667,21.6453333333,18.1563333333,19.035,46.8933333333,15.8583333333,19.0353333333,54.752,22.1843333333
796.70,18.0946666667,63.3873333333,64.0936666667,56.4603333333,20.6953333333,17.2746666667,22.2223333333,17.7836666667,18.4903333333,48.035,16.37,19.0273333333,53.916,22.3353333333
797.01,19.0233333333,62.862,64.594,57.24,21.8343333333,18.2566666667,22.7143333333,18.1996666667,19.8753333333,48.41,16.9786666667,18.938,54.429,23.2536666667
797.32,18.6816666667,63.7016666667,65.5443333333,57.5703333333,21.5026666667,17.8756666667,22.5963333333,18.2786666667,20.668,48.1286666667,16.609,17.9906666667,54.145,22.884
797.63,18.113,64.0083333333,65.9363333333,57.318,21.268,18.434,23.0206666667,18.0253333333,20.0116666667,48.2616666667,15.8633333333,17.4113333333,53.8416666667,22.6703333333
797.93,17.711,64.4603333333,64.9306666667,57.7816666667,21.5943333333,18.27,22.624,17.417,19.5936666667,48.4256666667,15.681,17.0936666667,53.8686666667,22.624
798.24,17.4773333333,64.5946666667,64.715,58.7986666667,21.5613333333,18.4683333333,22.943,16.937,19.8803333333,48.739,14.9853333333,16.787,53.4233333333,22.1923333333
798.55,17.6273333333,64.6236666667,64.8063333333,57.792,21.6226666667,18.39,22.842,15.6756666667,18.6643333333,48.46,15.2483333333,16.5293333333,53.492,21.47
798.85,16.529,64.279,64.4016666667,57.086,21.5793333333,17.692,23.2326666667,15.3353333333,17.998,47.6583333333,14.8146666667,15.9473333333,52.3113333333,20.416
799.16,16.5116666667,64.8663333333,65.8596666667,58.0076666667,22.067,18.1253333333,24.364,16.1703333333,18.4356666667,48.8206666667,15.208,17.008,53.3826666667,20.7013333333
799.47,16.4153333333,64.2766666667,65.9123333333,58.3646666667,21.7923333333,17.453,24.5913333333,15.6603333333,17.7986666667,49.1506666667,14.9056666667,16.6983333333,53.239,19.7796666667
799.78,16.956,65.2856666667,65.9923333333,59.12,21.5796666667,17.2766666667,24.8876666667,15.35,17.1163333333,50.2246666667,14.74,15.9923333333,53.757,19.7493333333
800.08,16.0976666667,66.3323333333,66.566,59.605,21.0843333333,16.633,23.5943333333,13.8556666667,17.2016666667,49.5316666667,13.7886666667,15.629,54.15,18.4406666667
800.39,15.2173333333,66.9426666667,66.2873333333,59.006,19.6343333333,14.7686666667,22.3943333333,12.4566666667,15.6313333333,49.1026666667,12.112,14.527,53.3816666667,16.6663333333
800.70,14.6033333333,66.561,65.5376666667,58.8363333333,19.8236666667,14.8853333333,21.4816666667,11.358,14.956,49.0303333333,11.1816666667,14.603,53.1566666667,16.4723333333
801.00,14.1336666667,66.2416666667,64.931,58.413,19.837,13.4963333333,20.475,10.627,15.3383333333,48.4593333333,10.06,13.8153333333,52.7096666667,15.4803333333
801.31,13.717,65.21,65.032,57.1783333333,19.5096666667,12.4733333333,20.7176666667,10.6963333333,15.1033333333,47.406,9.275,14.0366666667,51.6346666667,15.3516666667
801.62,14.9216666667,65.9903333333,65.6693333333,56.446,19.7293333333,13.426,20.9046666667,11.3603333333,15.3846666667,47.5426666667,10.4343333333,14.779,51.852,17.3076666667
801.92,16.1346666667,65.5673333333,64.929,56.844,19.6453333333,13.759,20.8863333333,12.234,16.4183333333,47.872,10.7446666667,15.142,52.021,18.4043333333
802.23,16.4133333333,66.1953333333,64.7463333333,57.8986666667,19.5653333333,13.732,21.051,12.319,16.449,47.8263333333,10.5796666667,15.4346666667,53.2973333333,19.7103333333
802.54,16.703,66.8483333333,63.428,57.4233333333,19.396,13.719,22.0523333333,12.6273333333,16.63,47.0156666667,10.9896666667,15.0656666667,53.5663333333,19.8693333333
802.84,17.3113333333,67.8823333333,63.0203333333,57.0903333333,18.8583333333,13.8123333333,22.2463333333,12.7073333333,16.8326666667,47.072,11.897,15.0276666667,54.144,20.3316666667
803.15,18.7106666667,69.429,64.53,57.9743333333,20.847,15.838,23.941,14.77,18.674,47.9556666667,13.628,17.532,56.059,21.3256666667
803.46,20.1963333333,68.8503333333,63.901,57.642,21.2153333333,17.249,25.3276666667,15.7206666667,19.1773333333,48.8716666667,14.9203333333,17.7946666667,56.259,22.234
803.76,20.2836666667,68.0843333333,63.5403333333,57.2153333333,21.0466666667,18.1026666667,24.7906666667,15.9213333333,19.4113333333,48.7823333333,15.3763333333,18.9383333333,56.3433333333,23.2283333333
804.07,19.4566666667,67.355,62.9346666667,56.087,19.9273333333,17.21,23.8406666667,15.29,19.1306666667,47.7173333333,15.3986666667,18.7683333333,55.5073333333,22.3913333333
804.38,19.9856666667,68.0086666667,64.2366666667,55.8576666667,20.5656666667,18.3533333333,24.6646666667,16.286,19.8043333333,47.8783333333,16.9023333333,19.9493333333,55.4226666667,23.0326666667
804.68,19.2403333333,67.689,64.7316666667,56.1883333333,19.752,18.912,23.622,16.612,20.0806666667,47.8276666667,16.8673333333,20.4453333333,56.5536666667,22.928
