wavelength,Back_TanChif,Belly_TanChif,Breast_TanChif,Crissum_TanChif,Crown_TanChif,DorTail_TanChif,Patch10_TanChif,Patch11_TanChif,Rump_TanChif,Throat_TanChif,WingTip_TanChif
450.33,14.084975,5.07073333333,60.0912,2.8822,2.30693333333,3.85226666667,32.8742,63.7318,6.40966666667,30.5910666667,7.22337142858
450.69,14.0895833333,5.07633333333,60.151,2.9,2.32293333333,3.8717,32.6020666667,63.7808,6.42573333333,30.4052,7.23056190476
451.04,14.094675,5.09406666667,60.2114666667,2.9146,2.33913333333,3.89346666667,32.3572666667,63.8121333333,6.44966666667,30.2410666667,7.24795238095
451.40,14.0872666667,5.09093333334,60.3104,2.9296,2.3356,3.89813333333,32.0994666667,63.8302,6.45660000001,30.0764,7.2278
451.75,14.093,5.0848,60.4154,2.92826666667,2.3312,3.8939,31.8445333333,63.89,6.46133333333,29.9140666667,7.22132380952
452.10,14.0622916667,5.08846666667,60.4006666666,2.92246666667,2.31993333333,3.89013333333,31.5628,63.8076666667,6.45233333333,29.7264,7.20361904762
452.46,14.049,5.07713333333,60.4729333333,2.91933333333,2.31126666667,3.89416666667,31.3403333333,63.8257333333,6.45786666667,29.5645333333,7.18756666667
452.81,14.0596916667,5.07973333333,60.5672,2.9272,2.3086,3.90846666667,31.1353333333,63.9134666667,6.47760000001,29.4256666667,7.19321904761
453.17,14.0511416667,5.06753333333,60.6062,2.9224,2.3,3.90486666667,30.9256,63.9162,6.48300000001,29.2848,7.18766190476
453.52,14.0274083333,5.044,60.6326666667,2.89686666667,2.27966666666,3.8857,30.6824,63.8896,6.45346666666,29.1276666667,7.1732904762
453.87,13.998625,5.01706666667,60.6540666667,2.8724,2.2514,3.8645,30.4543333333,63.8898,6.44266666667,28.9676666667,7.16275238096
454.23,13.9936916667,5.00373333333,60.6848,2.84833333333,2.23486666667,3.86046666667,30.2513333333,63.896,6.4412,28.8082666667,7.15529047619
454.58,13.992325,5.00453333333,60.7374666667,2.84073333333,2.2226,3.86603333333,30.0501333333,63.8937333333,6.44113333333,28.6731333333,7.14668571428
454.93,13.982625,4.99546666667,60.7528,2.8332,2.20733333333,3.85703333333,29.8059333333,63.8998,6.4286,28.5228666667,7.11740952381
455.29,13.9787083333,5.00026666667,60.8062,2.83926666667,2.21153333333,3.8688,29.6142,63.9333333333,6.43326666667,28.4137333333,7.1283904762
455.64,13.9596666667,4.98666666667,60.8616,2.82666666667,2.19073333333,3.85696666667,29.3954666666,63.9293333333,6.42713333334,28.2655333333,7.10493809525
456.00,13.9607,4.9586,61.0166,2.82373333333,2.18186666667,3.8563,29.2186666667,64.0436666667,6.42966666666,28.1426,7.0994
456.35,13.9294083333,4.92193333333,61.0505333333,2.79946666666,2.15153333333,3.8324,28.9627333333,64.024,6.39779999999,27.9555333333,7.07835238096
456.70,13.92995,4.91206666667,61.1560666667,2.78286666667,2.1338,3.81313333333,28.7446666667,64.0776666667,6.397,27.8112666667,7.07390952381
457.06,13.9267833333,4.9096,61.2416666667,2.7856,2.1388,3.80553333333,28.5038,64.1242666667,6.39686666667,27.6662,7.07431904761
457.41,13.9249166667,4.89513333333,61.3628666667,2.78586666667,2.12093333333,3.80156666667,28.2758,64.2120666667,6.39786666667,27.5234,7.06655238096
457.76,13.9339666667,4.90493333333,61.4868666667,2.78773333333,2.12193333334,3.8031,28.044,64.2822666667,6.41079999999,27.3564,7.06622380953
458.12,13.9484333333,4.917,61.6351333333,2.8086,2.13546666667,3.81526666667,27.8356666667,64.3792,6.42506666666,27.2426,7.08204285713
458.47,13.9258,4.90166666667,61.7121333333,2.7996,2.12273333333,3.79753333333,27.6288666667,64.4117333333,6.4202,27.1175333333,7.07303333333
458.82,13.930425,4.88553333333,61.8326,2.79453333334,2.11846666666,3.78116666667,27.4752666667,64.4954666667,6.42653333333,27.0067333333,7.08375714285
459.18,13.8986083333,4.85186666667,61.8475333333,2.76626666667,2.08886666667,3.7465,27.2836,64.4724,6.40553333334,26.8339333333,7.0521047619
459.53,13.8836583333,4.8408,61.8238,2.7606,2.0922,3.7406,27.1074666667,64.4314666667,6.40006666667,26.7044666667,7.04385238096
459.88,13.8560083333,4.83093333333,61.7488666667,2.74593333333,2.0892,3.7235,26.9072,64.3438666667,6.38606666666,26.5565333333,7.02923809524
460.24,13.866475,4.84933333333,61.7674,2.76426666666,2.10446666666,3.73573333333,26.7639333333,64.3454666667,6.40506666667,26.4672666667,7.03978571428
460.59,13.86445,4.8608,61.7808,2.78126666666,2.1202,3.75546666667,26.6271333333,64.3569333333,6.41679999999,26.3860666667,7.04881904762
460.94,13.853,4.853,61.8447333334,2.776,2.10786666667,3.75306666667,26.5065333333,64.3996,6.41493333333,26.2934666667,7.04035714286
461.29,13.83975,4.8446,61.8150666667,2.78533333333,2.1196,3.7491,26.3481333333,64.3451333333,6.42659999999,26.1679333333,7.02811428571
461.65,13.8267333333,4.83513333333,61.8274666667,2.79946666667,2.128,3.7393,26.1888666667,64.3375333333,6.41626666667,26.0951333333,7.02024761905
462.00,13.8082916667,4.81413333333,61.8867333333,2.78573333333,2.10993333333,3.7219,26.0472,64.3942666667,6.4068,26.0004666667,6.99552857142
462.35,13.8078666667,4.811,61.8651333333,2.8026,2.12146666666,3.72146666667,25.8722,64.379,6.40619999999,25.8566666667,6.98570000001
462.71,13.7881833333,4.8208,61.8741333333,2.8118,2.13786666667,3.73653333333,25.6924,64.3124,6.41153333333,25.7316666667,6.97437619047
463.06,13.8218166667,4.85806666667,61.9379333333,2.85306666667,2.18446666667,3.77823333333,25.5301333333,64.3672,6.45333333333,25.6566,7.00947142857
463.41,13.8436583333,4.86246666667,62.0416666667,2.87226666667,2.1978,3.79796666667,25.3536,64.4347333333,6.47773333333,25.5565333334,7.02442857143
463.76,13.8758083333,4.88453333333,62.2449333333,2.87713333333,2.21526666667,3.80833333333,25.2219333333,64.5863333333,6.50486666666,25.4782666667,7.03436666667
464.12,13.88645,4.85746666667,62.4625333333,2.85466666667,2.2168,3.795,25.0871333333,64.7643333333,6.51333333333,25.3967333333,7.02555238096
464.47,13.88555,4.8176,62.5913333333,2.823,2.20086666667,3.75676666667,24.9062,64.8354666667,6.50773333333,25.2671333333,6.99492380953
464.82,13.8964333333,4.8142,62.6461333333,2.8182,2.2158,3.7486,24.71,64.8581333333,6.5184,25.1438666667,6.99075238095
465.17,13.9105583333,4.82206666667,62.8056666667,2.811,2.23166666666,3.7564,24.5681333333,64.9881333333,6.51466666667,25.066,6.98466666666
465.53,13.9372583333,4.85313333333,62.9304666667,2.81706666667,2.25573333333,3.78883333333,24.4299333333,65.0782666667,6.54233333334,24.9592666667,7.00261904762
465.88,13.9324,4.8668,62.9351333333,2.8348,2.28286666667,3.80723333333,24.2772666667,65.0323333333,6.55573333333,24.839,7.01862380953
466.23,13.9735416667,4.91086666667,63.1428,2.85473333333,2.327,3.83663333333,24.1897333333,65.1483333333,6.60200000001,24.7976,7.06125238096
466.58,13.9691416667,4.89773333333,63.1822,2.84726666667,2.33726666667,3.82793333333,24.0208,65.2348,6.59706666666,24.6840666667,7.04702380953
466.94,13.9793083333,4.89606666667,63.3240666667,2.84453333333,2.3562,3.8275,23.8969333333,65.3094666667,6.60673333333,24.6224,7.04946666667
467.29,13.9794,4.9196,63.4430666667,2.8592,2.39073333333,3.836,23.8062,65.3787333333,6.62259999999,24.5688666667,7.07516190475
467.64,13.98345,4.925,63.5233333333,2.8734,2.41546666667,3.84856666667,23.6964,65.4526,6.63293333334,24.5159333333,7.08697142858
467.99,13.9703083333,4.9376,63.5981333333,2.88666666666,2.42693333333,3.84493333333,23.5528,65.4794666667,6.63646666667,24.4146,7.08969999999
468.35,13.9521333333,4.94086666667,63.6586,2.89653333333,2.44053333333,3.84023333333,23.4107333333,65.4921333333,6.63320000001,24.3161333333,7.08159047619
468.70,14.0004333333,4.981,63.8261333333,2.93513333333,2.48913333333,3.8802,23.3411333333,65.6018,6.6832,24.2813333333,7.11438095238
469.05,14.000025,4.97193333333,63.9565333333,2.91506666667,2.49513333333,3.8594,23.2227333333,65.6900666667,6.68939999999,24.2071333333,7.12771904763
469.40,14.0001166667,4.98193333334,64.0278,2.92806666667,2.5372,3.86903333333,23.1058666667,65.7000666667,6.711,24.125,7.1396095238
469.75,14.013675,4.97026666667,64.1693333333,2.91446666667,2.5544,3.8619,22.9706,65.804,6.71846666667,24.0410666667,7.13041428571
470.11,13.97915,4.93746666667,64.1719333333,2.88693333333,2.553,3.8384,22.7882666667,65.7751333333,6.68506666667,23.9214,7.09645238095
470.46,13.9912,4.93866666667,64.2824,2.89593333333,2.57133333333,3.84256666667,22.6915333333,65.7914,6.70006666666,23.8400666667,7.11197619047
470.81,13.9945,4.93026666667,64.3774,2.90006666667,2.59153333333,3.84386666667,22.5637333333,65.8412,6.70773333333,23.7272,7.11422380953
471.16,14.0144416667,4.9304,64.5128666667,2.88793333333,2.60306666667,3.83406666667,22.4606666667,65.9613333333,6.71753333333,23.6440666667,7.10808571429
471.51,14.0508416667,4.94426666667,64.6453333333,2.92086666667,2.6304,3.85416666667,22.3698666666,66.0434,6.75326666667,23.5827333333,7.12935714285
471.87,14.0633916667,4.94066666667,64.7024,2.9208,2.64753333333,3.86163333333,22.2616666667,66.1088666667,6.76120000001,23.5018666667,7.12872857143
472.22,14.096775,4.97993333334,64.7358,2.94733333333,2.6964,3.89903333333,22.1615333333,66.1092,6.79626666667,23.4331333333,7.15878571429
472.57,14.0765416667,4.9828,64.8028,2.94393333333,2.71026666667,3.89143333333,22.0359333333,66.1447333333,6.77500000001,23.3446,7.15927619047
472.92,14.0916,5.00306666667,64.8828,2.9746,2.7418,3.9216,21.9397333333,66.2042,6.7974,23.267,7.17698095239
473.27,14.1035,4.98553333333,65.0459333333,2.95813333333,2.7398,3.90536666667,21.8348,66.3518,6.80200000001,23.1962,7.16832380952
473.62,14.1307666667,5.0276,65.1712666667,2.9976,2.7818,3.94186666667,21.7583333333,66.4053333333,6.84960000001,23.1551333333,7.19374285713
473.98,14.1178583333,4.99026666667,65.2784,2.97946666667,2.76813333333,3.92463333333,21.6335333333,66.4926666667,6.85286666667,23.0675333333,7.17859523809
474.33,14.085625,4.94706666667,65.4009333333,2.93813333333,2.7402,3.88416666667,21.4949333333,66.5852666667,6.8258,22.9648666667,7.13572380953
474.68,14.0604833333,4.94526666667,65.4654666667,2.92686666667,2.73693333333,3.8591,21.3559333333,66.6049333333,6.81779999999,22.877,7.11166190476
475.03,14.0580916667,4.93733333333,65.6090666667,2.91973333333,2.73346666667,3.8518,21.2254666667,66.7004666667,6.82506666666,22.7988,7.10131904762
475.38,14.0288916667,4.90573333333,65.7093333333,2.897,2.72846666667,3.83063333333,21.0821333333,66.7588666667,6.80793333333,22.6883333333,7.07800476191
475.73,14.0604333333,4.92986666667,65.8947333333,2.92366666667,2.76626666666,3.85663333333,20.9898,66.8506666667,6.84446666666,22.6446666667,7.09416190476
476.08,14.0489583333,4.89666666667,66.1112666667,2.9022,2.75146666667,3.84023333333,20.8700666667,66.9927333333,6.83733333333,22.5676666667,7.0678952381
476.44,14.015625,4.8448,66.1687333333,2.864,2.7248,3.79806666667,20.7144666667,66.9984,6.8166,22.4343333333,7.01885714286
476.79,13.9718,4.79233333333,66.2439333333,2.8172,2.68786666667,3.76846666667,20.5456,66.9707333334,6.78813333333,22.3169333333,6.97318571429
477.14,13.9407,4.7624,66.2413333333,2.80466666667,2.6718,3.73343333333,20.3957333333,66.9056,6.75833333334,22.1904,6.93453333333
477.49,13.9455666667,4.746,66.3502666667,2.7794,2.66753333333,3.7197,20.2943333333,66.9835333333,6.74813333333,22.1087333333,6.92640952381
477.84,13.9822666667,4.76886666667,66.5362,2.7966,2.6904,3.73616666667,20.2135333333,67.1154666667,6.77139999999,22.0747333333,6.93746190475
478.19,14.0212,4.8076,66.6458666667,2.83826666667,2.7374,3.77486666667,20.1356666667,67.1634,6.81160000001,22.0354666667,6.97384285714
478.54,14.0229166667,4.78386666667,66.7596,2.80986666667,2.70826666667,3.76593333333,20.0337333333,67.2505333333,6.80293333333,21.9614666667,6.9655952381
478.89,14.015275,4.77493333333,66.7962666667,2.81933333333,2.70306666667,3.7671,19.9200666667,67.2420666667,6.79820000001,21.8582,6.96728571428
479.24,14.03855,4.78713333333,66.9118,2.83953333333,2.703,3.7756,19.8271333333,67.2905333333,6.81286666666,21.802,6.98436190477
479.60,14.0538,4.7786,67.0201333333,2.84606666667,2.69486666667,3.77436666667,19.7276,67.342,6.82800000001,21.7198,6.98881428571
479.95,14.0738666667,4.78193333333,67.1581333334,2.8496,2.68706666667,3.77363333333,19.6208,67.457,6.84119999999,21.6407333333,7.00118571428
480.30,14.0903416667,4.77546666667,67.3856666667,2.85446666667,2.66533333333,3.7692,19.5222666667,67.6356,6.84400000001,21.5993333333,7.01443809525
480.65,14.1356166667,4.7948,67.6128666667,2.881,2.65733333333,3.78196666667,19.4391333333,67.825,6.86713333333,21.5346,7.0302047619
481.00,14.1703833333,4.78326666667,67.9469333334,2.87126666667,2.61813333333,3.77953333333,19.3235333333,68.1042666667,6.88699999999,21.4736,7.03857619048
481.35,14.190525,4.7596,68.2402,2.84926666667,2.56006666667,3.76353333333,19.1966666667,68.3417333333,6.89573333333,21.3866,7.02539523809
481.70,14.2318333333,4.75686666667,68.5847333333,2.84086666667,2.52366666667,3.7585,19.1199333333,68.6165333333,6.91646666666,21.3430666667,7.02865238095
482.05,14.2637416667,4.75073333333,68.8744666667,2.8314,2.4824,3.74736666667,19.0458666667,68.872,6.92379999999,21.3067333333,7.02685238095
482.40,14.2798583333,4.75166666666,69.0970666667,2.83566666667,2.46933333333,3.74856666667,18.9835333333,69.0404,6.94006666666,21.2766666667,7.02795238096
482.75,14.3009166667,4.74406666667,69.2648666667,2.82806666667,2.45113333333,3.7474,18.9211333333,69.1990666667,6.94826666667,21.2455333333,7.02233809524
483.10,14.3059333333,4.7446,69.3453333333,2.8212,2.43773333333,3.74533333333,18.8624,69.2878666667,6.95886666667,21.1999333333,7.01859523809
483.45,14.296825,4.73546666666,69.4014666667,2.80453333333,2.41573333334,3.7319,18.7976,69.3452,6.95380000001,21.1454,7.0121
483.80,14.2872416667,4.73033333333,69.4221333333,2.79966666667,2.40073333334,3.726,18.737,69.3654,6.95393333334,21.096,7.00689047619
484.15,14.2948083333,4.73006666667,69.4549333333,2.79706666667,2.39746666667,3.72886666667,18.6756,69.4001333333,6.96233333333,21.0427333333,7.00624761905
484.50,14.2924083333,4.73646666667,69.5241333333,2.79373333333,2.39446666667,3.73056666667,18.6212666667,69.4599333333,6.9728,21.0109333333,7.0094952381
484.85,14.283675,4.72886666667,69.5824,2.77766666667,2.38033333333,3.7215,18.5580666667,69.5027333334,6.97060000001,20.9596,6.99850952381
485.20,14.2773583333,4.72966666667,69.6207333333,2.7812,2.37726666667,3.71976666667,18.4876,69.5249333334,6.97006666667,20.8968,6.99207142858
485.55,14.26515,4.7234,69.6577333333,2.77586666667,2.37,3.71796666667,18.402,69.5422666667,6.97313333334,20.8238,6.98916666666
485.90,14.2666166667,4.72933333333,69.7503333333,2.777,2.3684,3.72446666667,18.3218666667,69.6114666667,6.98960000001,20.7627333333,6.99616190476
486.25,14.2767583333,4.732,69.8568,2.7784,2.36166666667,3.72233333333,18.2408666667,69.703,7.00766666667,20.6939333333,6.99956190477
486.60,14.2787666667,4.73286666667,69.9621333333,2.77753333333,2.35993333333,3.7216,18.1701333333,69.7722,7.01986666666,20.6326,7.00504285714
486.95,14.2913083333,4.73326666667,70.0944,2.77873333333,2.36106666667,3.72803333333,18.0909333333,69.8508,7.03220000001,20.5763333333,7.01295238095
487.30,14.2938166667,4.7316,70.1963333334,2.7724,2.3562,3.72113333333,18.011,69.9127333333,7.03633333334,20.5222666667,7.00537619048
487.65,14.3091333333,4.7364,70.3329333333,2.77513333333,2.35886666667,3.72783333333,17.9554,70.0221333333,7.05606666666,20.4842666667,7.01537142857
488.00,14.3214916667,4.75306666667,70.4458666667,2.78913333333,2.3714,3.7409,17.9114,70.102,7.08466666667,20.4476,7.02644285713
488.35,14.3518833333,4.75526666667,70.5434,2.79713333333,2.3736,3.74596666667,17.8481333333,70.2,7.10066666666,20.3949333333,7.03231428572
488.70,14.3686333333,4.76473333333,70.6389333333,2.8172,2.38773333334,3.75706666667,17.7873333333,70.2664,7.12320000001,20.341,7.04812857142
489.05,14.3806,4.76133333333,70.7998,2.8156,2.39813333333,3.7576,17.7148,70.3862,7.14006666668,20.3026666667,7.05579047619
489.40,14.3985583333,4.76466666667,70.9431333333,2.826,2.40533333333,3.7565,17.6431333333,70.493,7.15786666666,20.2487333333,7.06223333334
489.75,14.4079916667,4.7566,71.0799333333,2.8206,2.40713333333,3.75083333333,17.5664666667,70.5940666667,7.16626666667,20.1814666667,7.05338571429
490.10,14.41085,4.75046666667,71.1692,2.81766666667,2.4118,3.7535,17.4728666667,70.6434,7.1618,20.114,7.04701428571
490.45,14.4366333333,4.75706666667,71.3673333333,2.82493333333,2.42793333333,3.76366666667,17.4012666667,70.7868666667,7.18259999999,20.069,7.05591428571
490.80,14.4437916667,4.7594,71.4934,2.82233333333,2.43313333333,3.75793333333,17.3328,70.8754,7.19246666666,20.0129333333,7.04933333333
491.15,14.4685083333,4.77466666667,71.6295333333,2.8426,2.46133333333,3.7777,17.2887333333,70.9838666667,7.22500000001,19.9815333333,7.07264285713
491.50,14.4773333333,4.77226666667,71.7435333333,2.848,2.4706,3.7731,17.2316666667,71.0537333333,7.23413333333,19.9338,7.06932857143
491.85,14.4935083333,4.77973333333,71.8673333333,2.85833333333,2.47653333333,3.78196666667,17.1855333333,71.1454666667,7.24346666667,19.8934,7.0792047619
492.20,14.4953916667,4.7798,71.9984,2.85846666667,2.4942,3.786,17.1493333333,71.2379333333,7.26286666666,19.868,7.0893
492.55,14.5339916667,4.80933333333,72.1712,2.88013333333,2.531,3.81366666667,17.1332666667,71.3956,7.30273333333,19.872,7.11404285714
492.90,14.5685666667,4.82893333333,72.2652,2.90086666667,2.55753333333,3.826,17.1088,71.5051333333,7.3304,19.8500666667,7.13122380953
493.25,14.5810916667,4.846,72.3285333333,2.91406666667,2.59173333333,3.85003333333,17.0733333333,71.5750666667,7.35879999999,19.8208666667,7.14849999999
493.60,14.6235583333,4.889,72.4136666667,2.95693333334,2.6622,3.89236666667,17.0482666667,71.6499333333,7.41193333334,19.8208,7.19346666667
493.95,14.6533083333,4.91606666667,72.5356,2.9816,2.7208,3.9122,17.0088666667,71.7676666667,7.4568,19.7915333333,7.21875238095
494.30,14.664575,4.9348,72.598,3.001,2.7582,3.9282,16.9440666667,71.8420666667,7.48099999999,19.7335333333,7.23204761905
494.65,14.670025,4.92013333333,72.7827333333,3.00346666667,2.78813333333,3.9276,16.8729333333,72.0117333333,7.49593333334,19.6802,7.23071428571
495.00,14.7012416667,4.91373333333,73.0704,3.01253333334,2.82473333333,3.93576666667,16.8277333333,72.2706666667,7.51579999999,19.6629333333,7.24275238095
495.34,14.756125,4.94113333333,73.3916666667,3.04066666667,2.88713333333,3.96213333333,16.7913333333,72.5322,7.5562,19.6742666667,7.27232380952
495.69,14.79265,4.91793333333,73.7338666667,3.02073333333,2.91726666667,3.93266666667,16.729,72.8224,7.57566666667,19.6587333333,7.25317619048
496.04,14.8063,4.8946,74.0486,3.00046666667,2.92266666667,3.90066666667,16.6593333333,73.0722,7.57066666666,19.6152666667,7.22468571429
496.39,14.818225,4.85586666667,74.282,2.975,2.92593333333,3.86733333333,16.5884,73.2682666667,7.56206666667,19.5574666667,7.2021047619
496.74,14.8325666667,4.8516,74.5051333333,2.96613333333,2.9598,3.86396666667,16.5264666667,73.4530666667,7.57626666667,19.5148666667,7.20601904762
497.09,14.8824666667,4.85793333333,74.7907333333,2.96673333333,3.00626666667,3.8624,16.4983333334,73.7228666666,7.60826666666,19.5007333333,7.22660952381
497.44,14.8654416667,4.81646666667,74.9086666667,2.93233333333,3.00946666667,3.82336666667,16.4166,73.8268666667,7.59373333333,19.4187333333,7.19377142857
