wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
777.54,25.6563333333,51.7978666667,32.1794,44.0316,20.4655333333,19.3362,46.9934666667,45.3491333333,25.0204666667,42.9669333333,26.2654666667
777.85,24.7360666667,51.2821333333,31.2319333333,43.3333333333,19.5476,18.7430666667,46.3649333333,44.8166,24.2482444444,41.7395333333,25.3846
778.16,24.0368666667,50.3444,30.5390666667,42.5348,18.8422666667,17.9242,45.4043333333,43.6376,23.4879555556,40.4641333333,24.6707333333
778.47,23.6104,49.9824666666,30.0075333333,41.9675333333,18.8164666667,17.7328666666,45.1286666667,43.3707333333,23.0812444444,40.2248,24.1648
778.78,23.7692,50.3434,30.046,42.2306666667,18.9486,17.7641333333,45.2564666667,43.9435333333,23.0051333333,40.7282666667,23.9025333333
779.09,24.1783333333,50.6272,30.083,42.4105333333,19.2224666667,17.9109333333,45.5832666667,44.3028666667,23.0069333333,40.7206666667,24.0694
779.40,24.3498666666,50.302,29.8554666667,42.1170666667,19.3328,17.9405333333,45.5896666667,44.5126666667,22.9788444444,40.5253333333,23.9193333333
779.71,24.1184,49.8704,29.9498666667,41.7711333333,19.1753333333,17.7055333333,45.3978666667,44.2243333333,23.0222666667,40.0475333334,23.8964
780.02,25.0161333333,50.9247333334,30.9193333333,42.7204,19.9303333333,18.8333333333,46.285,45.2096666667,23.7813333333,41.0268,24.5644666667
780.33,25.6310666667,51.2729333333,31.5804666667,43.069,20.3720666667,19.3959333333,46.4996,45.4692666667,23.8995777778,41.4454666667,24.7357333333
780.64,26.153,52.1747333333,32.5136666667,43.4753333333,21.0438,20.2131333333,47.0492,46.1202666667,24.7141111111,42.3606,25.4482
780.95,26.8978,52.5737333333,33.1296,43.8369333333,21.5468666667,20.8367333333,47.3105333333,46.5232666666,25.1417333334,42.725,26.1987333333
781.26,26.6776,51.6612,32.7014666667,43.0882,21.4978,20.3867333333,46.672,45.4196,24.8202666667,42.6906666667,25.8388666667
781.57,26.8480666667,51.5363333333,32.7893333333,42.8470666666,21.7586,20.5,46.8149333333,45.5948666667,25.1002888889,43.2098,25.8478
781.88,26.0514,51.0795333333,32.226,42.142,20.5927333333,19.1554666667,46.0066666667,45.017,24.4054444445,42.4106,25.4640666667
782.19,25.4276,50.3672666667,31.6792,41.1998,19.9664666667,18.5533333333,45.2872666667,44.3512,23.7847333333,41.4578,25.063
782.50,25.2236666667,50.0056666667,31.5845333333,40.8827333333,19.7906,18.6304666667,44.6633333333,44.0522,23.9445111111,41.1432666667,24.7198
782.81,24.5271333333,49.8166666666,31.9051333333,40.7113333334,19.6217333333,18.3854666667,44.3917333333,43.2118,23.8045555555,40.9032,24.5779333333
783.12,23.9578666667,49.5807333333,31.2062666667,40.536,19.0934,18.2948,43.6554666667,42.8116666667,23.2506222222,40.5416666667,24.2201333333
783.43,21.9846,47.9498,29.427,38.6541333333,17.4564666667,16.2133333333,41.8993333333,41.1518666667,21.7829777778,38.6826666667,22.4807333333
783.74,20.9723333333,47.3130666666,28.8151333333,38.1892,16.4075333333,15.2546,41.4264666667,40.5299333333,21.3003777778,38.4338,21.642
784.05,20.113,46.8746,28.2650666667,37.9085333333,15.1871333333,14.7296,40.8556,39.8158666667,20.5446222222,37.6056,20.7665333333
784.36,19.3606,45.8140666667,27.1698666667,37.1462,14.3398666667,14.2569333333,40.0238,38.8632666667,19.7652,36.7318666667,19.9704666667
784.67,19.6857333333,46.2098666667,27.9835333333,37.6986666667,14.6442,14.8932,40.4566666666,39.4366,20.2214888889,37.4732666667,20.8125333333
784.98,19.7475333333,46.7268666667,28.3558666667,38.0764,14.7039333333,15.1546666667,40.4389333333,39.5912666667,20.0721777778,37.7937333333,21.2084
785.29,20.3975333333,46.8713333333,28.4614,38.368,15.3868,15.6218,40.7528,39.9158666667,20.3493333333,38.0666666667,21.4152
785.60,20.783,47.2716,29.0864666667,38.5645333333,16.0438,16.2514,41.4294,40.2372666667,21.1130444444,38.4698,22.0818666667
785.91,20.5142,46.8828666667,29.0506,37.9901333333,16.0794,16.0444666667,40.9932666667,39.8654666666,20.6388888889,38.5217333334,22.0274666667
786.22,21.6769333333,48.0973333333,30.1025333333,38.9739333333,16.8572666667,16.8632666667,41.8763333333,41.4190666667,21.2098222222,39.4077333334,22.5152666667
786.53,22.4696666667,49.1186,30.9046666667,39.6228,17.5302666667,16.8112,42.794,42.2515333333,21.5541555555,40.1414,22.9649333333
786.84,23.6895333333,49.8407333333,31.9838666667,40.6254666667,18.6042666667,17.8628,43.9618,42.8728,22.5157777778,41.4248,24.1992666666
787.14,24.2408666667,50.1712,32.5227333333,41.0958666666,19.3723333333,18.4531333333,44.4578666667,43.0365333333,23.0042222222,41.5183333333,24.9316
787.45,24.7324,49.9050666667,32.1068,40.6242,19.5875333333,18.0712666667,44.4314666667,43.1883333333,23.0359777778,41.5106666667,24.9943333333
787.76,24.4698666667,49.3311333333,31.9468,40.0218666667,19.6900666667,17.6563333333,43.7899333333,42.7188666667,22.8204222222,41.0386,24.7036666667
788.07,23.6291333333,48.672,30.9731333333,39.2634666667,18.9247333333,16.6668,42.9838666667,41.9516666667,22.1379555556,39.6881333333,23.344
788.38,23.6232,48.8245333333,30.5742,39.4847333333,18.7064,16.3822,43.3279333333,41.6959333333,22.0217111111,39.533,23.0596
788.69,23.6155333334,48.8336666667,30.6018,39.3825333333,18.5462666667,16.2886,43.0724,41.789,21.8512444445,39.4782,22.7582666667
789.00,22.5108,48.1981333333,29.2586666667,38.7933333333,17.3972666667,15.0864666667,42.1808,40.893,20.6710888889,38.8204666667,21.4394
789.31,22.3844666667,48.6250666667,28.9681333333,39.0319333333,17.1784,14.7220666667,42.4232,40.8960666667,20.5219111111,38.9212666667,21.1673333333
789.62,22.6948666667,48.9507333333,29.0464,39.336,17.2826666667,14.9254,42.7003333333,41.3445333333,20.9507555556,39.2124,21.4797333334
789.92,22.4073333333,48.109,28.7933333333,38.5802,16.9753333333,14.8484666667,42.2558,40.8303333333,20.6732888889,38.7428666667,21.0380666667
790.23,22.2954666667,48.1758666667,28.6904,38.6874666667,16.9356666667,14.8078,42.07,41.1331333333,20.6534,38.8206,20.9309333333
790.54,21.8332666667,47.8218666667,28.1696666667,38.3081333333,16.1922,14.0406666667,41.285,40.9312,20.1119333333,38.4732666667,20.1769333333
790.85,21.28,47.4916666667,28.2620666667,38.5077333333,16.3238666667,13.8126,41.3528,40.9099333333,19.8827333333,38.3864,20.0181333333
791.16,20.9552,48.0329333333,28.0265333333,38.8678,16.0151333333,13.4597333333,41.9354666667,41.5624,19.7490888889,38.4060666667,19.842
791.47,20.8614666667,48.9064,28.3364666667,39.5626666667,15.8250666667,13.4793333333,42.823,42.5248,19.7769333333,39.0722,20.0928
791.78,20.3806,48.746,28.3722666667,39.5514,15.6167333333,13.3876,42.8339333333,43.1939333333,19.7914,39.4632666667,20.2106
792.08,20.4889333333,49.2494,28.6019333333,40.124,16.3016,14.0564,43.3678,43.2575333333,20.3443111111,40.1032666667,20.9986
792.39,20.916,49.1599333333,28.8222666667,40.3098,16.9835333333,14.6902666667,43.5742666667,43.2851333333,20.7530666666,40.2274,21.1984666667
792.70,20.3653333333,48.3350666667,28.6934666667,39.9034,16.4908,14.2156666667,43.185,42.6887333333,20.3746888889,39.3726666667,20.7996666667
793.01,19.2161333333,46.5712666667,27.3688666667,38.848,15.4941333333,13.2719333333,41.5474,41.1725333333,19.1137333333,38.4662666667,19.8226
793.32,18.7072,46.4581333333,26.9864,38.9643333333,15.3006666667,12.7494666667,41.7796666666,41.1609333334,18.751,38.7624666667,19.4994666667
793.62,18.9760666667,45.9681333333,27.1210666667,38.7724666667,15.7478,13.7131333333,41.2343333333,40.9766,19.1861555556,38.4060666667,19.5728
793.93,18.664,45.538,26.8872666667,38.2298666667,15.5242666667,14.0614,41.0688,40.648,19.1204666667,38.1362666667,19.7729333333
794.24,18.3334,45.6283333333,26.7855333333,37.7910666667,15.1322666667,14.0344,40.3438666667,40.0462666667,18.8027777778,37.9101333333,19.4444666667
794.55,19.2664,45.7399333333,27.4260666667,38.3204666667,15.7465333333,15.3603333333,40.6692,40.1352666667,19.7233111111,38.6552666667,20.5275333333
794.86,19.352,45.6784666667,27.3468666667,38.5756,15.5919333333,15.2454666667,40.6479333334,40.1861333333,19.5721777778,38.9028666666,20.706
795.16,19.7210666667,45.659,27.8264,38.6186,15.7857333333,14.8669333333,40.9444666667,40.0697333333,19.8732444444,38.7007333333,20.7414666667
795.47,20.2032,46.2922,28.0126666667,39.1746,16.0952,14.9523333333,41.5683333333,40.3682666667,20.2349777778,39.0729333334,20.8699333333
795.78,20.8694,46.6666,28.7241333333,39.6372666666,16.5728666667,14.8529333333,42.045,40.6316666667,20.7273555555,39.1246,21.4696
796.09,21.3859333333,47.1265333333,29.1691333333,39.6320666666,16.9270666667,15.3572,42.1342,41.0672,21.2775777778,39.1596666667,22.0298666666
796.40,21.0491333333,47.1631333333,29.3049333333,39.4475333333,16.7288,15.3818666667,42.5884,40.8319333333,21.4668888889,38.8888,21.8373333333
796.70,21.5556,47.1850666667,29.8334,39.8949333333,16.8270666667,15.7408,42.3578666667,41.1172666667,21.6461111111,38.8456666667,22.0184666667
797.01,21.8619333333,48.0598666667,30.4029333333,40.6747333333,16.9447333333,15.8014,43.2363333333,41.612,21.6681111111,39.4314,22.3617333333
797.32,23.352,49.4144,31.6324666667,41.6448666666,18.6790666667,16.9408666667,44.2429333333,42.7414,22.7123555556,40.3864,23.3644666667
797.63,23.5299333333,48.6998,31.3190666667,41.1974666667,18.5718666667,16.6633333333,44.1597333333,42.6069333333,22.5092222222,40.2432666667,22.9684666667
797.93,23.8750666667,48.9482666667,31.6954666667,41.1217333333,18.6806666667,16.6092,44.7034666667,43.2504,22.5706222222,40.4396,22.4155333333
798.24,25.2016,49.8017333333,32.7190666667,41.5418,20.0320666667,17.9974666667,45.2206666667,44.1012,23.8238222222,41.2346666667,23.3717333333
798.55,24.4314666667,49.1424,31.8259333333,40.5784,19.1683333333,17.3295333333,43.9116666667,42.9954,22.8112666667,40.3702666666,22.4496666667
798.85,24.6678666667,48.4879333333,31.8212,40.1644,19.0072,17.4229333333,43.6094666667,43.0636666667,22.6386222222,40.3156666667,22.4588666667
799.16,24.7266666667,48.42,32.1466666667,40.4933333333,19.3066666667,18.3333333333,43.5,43.4266666667,22.9244444445,40.9533333333,23.0666666667
799.47,25.5074666667,48.7974,32.717,41.3802,20.2143333333,19.1826666667,44.1541333333,44.2078,23.6806,41.4674666667,23.7856
799.78,26.0875333333,48.8616666667,32.9898,41.5354666667,20.4782,19.1381333334,44.1077333333,44.5723333333,23.5735333333,41.4478,24.1547333333
800.08,26.4042666667,49.3507333333,32.9432,41.5607333333,21.2982666667,19.8521333333,44.8974,44.541,24.4153555555,41.6953333334,25.0252
800.39,26.3132,49.0042,32.5926,41.1757333333,21.2571333333,19.7418,44.5938,44.1046,24.2089111111,41.6172,25.0425333333
800.70,25.1400666667,47.997,31.6386,40.9102666667,19.9299333333,18.8864,44.2295333333,43.0184,23.3216444445,41.2254666667,23.9636
801.00,25.7002,48.4718666666,32.1179333333,41.8904666667,20.1492666667,19.4598666667,44.7832,43.5680666667,23.9847555556,41.6845333333,24.6837333333
801.31,25.8245333333,48.7046666667,32.5266,42.3497333333,20.5378,19.7312,44.0622666667,43.1848,24.2061111111,41.8614666667,25.3503333333
801.62,25.3588,47.9886,32.2814666667,42.1038666667,19.9928666667,19.3602666667,43.9018666667,42.7646666667,23.6200666667,41.3928666667,25.1386
801.92,25.8395333333,47.9037333333,32.7748,42.5239333333,20.5090666667,20.3322,44.5458666667,43.4712,24.1593555555,41.8522666667,25.585
802.23,24.2974,47.2785333333,32.0882666667,41.4942,19.1744666666,19.1675333333,43.7211333333,41.985,22.8981555555,40.498,24.2689333333
802.54,24.6660666667,47.6562,32.0116666667,41.5890666667,18.8155333333,19.0683333333,43.8714666667,42.1742,22.6845555556,40.3538666667,24.182
802.84,24.3093333333,47.6124666667,31.1936666666,41.4414666667,18.0706,18.5811333333,44.0165333333,41.7867333333,21.9745777778,40.7358666667,23.4008
803.15,24.0498,47.8507333333,30.92,41.5837333333,18.0543333334,18.5294666667,44.0347333333,41.3800666667,21.8627777778,41.2972,23.1373333333
803.46,23.4414666667,47.3766,30.9566666667,41.5045333333,17.4922666667,18.0556,43.4490666667,41.3657333334,21.2602222222,41.0880666667,22.4537333333
803.76,23.2182666667,46.6973333333,30.4148,40.7142666667,16.9662,17.8110666667,42.8574,40.9754666667,21.1929777778,40.1076,22.0891333333
804.07,23.5980666667,46.9581333333,30.349,40.6982,17.3073333333,18.0131333333,42.547,41.1354,21.3655555556,40.0231333333,22.1326666667
804.38,23.7327333333,47.8571333333,30.9063333333,41.0905333333,17.9952666667,18.6021333333,42.9724,41.5743333333,21.682,40.4377333333,22.6497333333
804.68,23.5674666667,47.9625333333,31.1320666667,41.3270666667,17.8688666667,18.2202,43.6455333333,41.9671333333,21.8424,40.8352,22.6698
804.99,23.2354,48.0688,30.6382666667,40.9086666667,17.8066,17.7437333333,43.5331333333,41.6138,22.0496666667,40.7364,22.0446666667
805.30,23.2779333333,48.3452,30.6334,40.6730666667,17.5058666667,17.2842666667,43.3333333334,41.7180666667,21.7155333333,40.8551333333,21.9398
805.60,24.7087333333,49.1239333333,31.4466,41.8865333333,18.8823333333,18.3114666667,43.9793333333,43.2422666667,22.7428444444,41.7202,23.3054666667
805.91,24.267,49.0822666667,31.6090666667,41.6368666667,18.8874666667,18.1804666667,44.0762,42.7491333333,22.9055333333,41.772,23.2022666666
806.21,24.7212,49.4108666667,32.4160666667,42.159,19.4306666667,18.6636666667,44.4286,43.5903333333,23.3820222222,42.3092666667,24.0174
806.52,25.7477333333,50.0926666667,33.2123333333,42.9343333333,19.9758666667,18.9842666667,45.7235333333,44.6918,24.2026222222,42.8618,24.7401333333
806.83,26.4605333333,50.1545333333,33.3412666667,42.7902666667,20.2774,19.0884666667,45.5726,44.8274666667,24.3148888889,42.5682666667,25.1842
807.13,25.3414,49.6546666667,32.4337333333,42.0723333333,19.0682666667,17.9438666667,44.9479333333,44.0400666667,22.9156222222,42.0642,23.9839333333
807.44,24.5013333333,49.2714,32.0472,41.2374,18.1033333333,17.1184,44.3630666667,43.2151333333,22.2276444444,41.1804,23.3292
807.74,24.5527333333,49.7378666667,32.2762666667,40.9904,18.1107333333,17.2534,44.769,43.2711333333,22.0862222222,41.2734,23.5622666667
808.05,25.174,50.5324,32.3523333333,40.8636,18.5996,17.5344666667,45.2075333333,43.3039333333,22.0990888889,40.9895333333,23.8742
808.35,25.0838666667,49.933,31.8174666667,40.5361333333,18.5678666667,17.5461333333,44.6232,42.898,21.5438666667,40.5277333333,24.0452666667
808.66,26.4516,50.364,32.9942666667,41.6377333334,20.4880666667,19.1233333333,45.2356,43.474,22.8095555555,41.282,25.3102
808.97,26.7326,50.4114,33.6294666667,41.5392,20.7408,19.745,45.6378666667,43.4156666667,23.4320888889,41.7942666667,25.8434666667
809.27,26.2401333333,49.7698666667,33.3500666667,40.7862666667,20.092,19.1718666667,45.1946,43.4714,23.0669777778,41.4388,25.2781333333
809.58,25.3469333333,49.0167333333,32.6353333333,39.668,19.3188666667,18.3312,44.0952666667,42.6054666667,22.5429777778,40.4001333333,23.9762
809.88,24.5823333333,48.7003333333,32.0338,38.92,19.1813333333,18.557,43.232,41.7806666667,22.3939111111,39.5862666667,23.9999333333
810.19,23.9230666667,48.3847333333,31.3590666667,38.2393333333,18.4102666667,18.2393333333,43.1368,41.0257333333,22.2393555556,39.1367333333,23.4700666667
810.49,24.4181333333,49.5277333333,32.5458,39.0025333333,19.7288,18.8712,44.252,42.056,22.9805111111,40.3412,24.7157333333
810.80,24.5205333333,49.3843333333,32.5064666666,39.49,20.3165333333,18.6542,44.8372,41.8554666667,22.8495777778,40.6332666667,25.365
811.10,23.9480666666,47.7662,31.6798666667,38.7878666667,19.6363333333,17.2727333333,43.2295333334,41.1080666667,22.4502888889,39.4286,24.4416666667
811.41,22.1248666666,46.1,30.4824,37.6449333333,17.7866666667,15.8211333333,41.6821333333,39.6634666667,21.1775555556,38.5127333333,22.8598
811.71,22.5400666667,47.3451333333,31.756,38.4777333333,18.4134666667,16.5427333333,42.8060666667,40.4401333333,21.7086666667,39.6330666667,23.4021333333
812.02,21.8409333333,47.8104666667,31.3715333333,38.4378666667,17.8520666667,16.7179333333,43.3658666667,40.5857333333,21.7357333333,39.6652666667,23.2728666667
812.32,21.448,47.8890666667,30.5312666667,38.4390666667,17.621,16.4927333333,43.1593333333,40.6394,21.9087111111,39.4358,22.7928
812.63,22.6353333333,48.6823333333,31.2620666667,39.5655333333,18.7054666667,18.0398,43.6986,41.4701333333,22.8047111111,39.5931333333,23.5968
812.93,22.2006666667,48.5899333333,30.6334666667,39.3066,18.1968666667,17.448,43.6616,39.9168,22.2345333333,38.9643333333,23.7078
813.24,20.6939333333,46.4416666667,28.8420666667,37.5620666667,16.2494666667,15.2650666667,41.7722666667,37.7684666667,20.0187777778,37.0651333333,21.4439333334
813.54,20.3162666667,46.2931333333,28.5824666667,37.8832666667,16.092,14.8370666667,41.3601333334,38.0269333333,19.5051555555,37.2412666667,20.6418
813.85,20.8788,45.979,28.8254666667,38.3859333333,16.0553333333,15.2340666667,41.0504666667,38.2044,20.2357111111,36.8864,20.4585333333
814.15,22.0628666667,46.7698,30.408,39.0061333333,17.1870666667,16.4369333333,41.2657333333,39.5406666667,21.7690666667,37.7683333333,21.3126
814.46,21.9962,46.705,30.2770666667,39.2454666667,16.533,16.7812666667,41.6142666667,39.5606666667,21.6491777778,37.6408666667,21.0697333334
814.76,22.7926,47.1557333333,31.3212,39.5768666666,17.9030666667,17.8466,42.3600666667,40.1690666667,22.053,38.3168666667,21.7302
815.07,21.9597333333,45.9614666667,30.339,38.4156666667,16.63,16.7765333333,41.2363333333,39.1302,21.2088444445,37.3260666667,20.7144
815.37,21.1544,45.2326,29.5066666667,37.7560666667,15.894,15.4281333333,40.0558,38.0912,19.6647555556,36.052,19.3668
815.68,21.3657333333,45.9598666667,30.7830666667,38.6436,16.0936,15.4632666667,40.4299333333,38.3858666667,19.6848222222,36.7142666667,19.2359333334
815.98,21.4299333333,46.1449333333,31.0531333333,38.6859333333,16.1159333333,15.1014666667,40.3477333333,38.6474666667,19.3559111111,36.8503333334,19.2656
816.29,24.0397333333,47.6907333333,33.0582666667,40.1138,18.293,17.1456,41.6501333333,41.0051333333,21.1980888889,38.8904,20.9483333333
816.59,25.9207333333,49.8276666667,35.3473333333,42.7133333333,20.2983333333,19.9720666667,44.1398666667,43.4032666667,23.8756444444,41.1562,23.5244
816.89,26.8041333334,50.7473333333,36.9829333333,43.7872666667,21.4947333333,20.9262,45.8414666667,43.8973333333,25.0282888889,41.8431333333,24.9977333333
817.20,26.6387333333,51.0213333333,36.676,43.9183333333,20.9563333333,20.0556666667,46.0166,44.3638,24.6579555556,41.8755333333,24.6796
817.50,26.4142,51.1454,35.8954,43.9083333333,20.2337333333,19.8223333333,46.4143333333,44.5909333333,24.2263777778,41.8419333333,24.2168
817.81,25.7182,51.4273333333,35.8140666667,43.4290666667,20.2736666667,19.7172,46.0738666667,43.6660666667,23.8182666667,42.3804,23.9307333333
818.11,25.3134,52.1617333333,35.2952,43.6149333333,19.4188,19.1282,46.0309333333,43.6513333333,23.5301111111,42.6612666667,23.5875333333
818.41,26.0496666667,52.2208,35.3236666667,44.0592,20.6258,19.5131333333,46.0148,44.6328666667,24.3661333333,42.7639333333,24.1548
