wavelength,Back_LopPusf,Belly_LopPusf,Breast_LopPusf,Crissum_LopPusf,Crown_LopPusf,DorTail_LopPusf,Patch10_LopPusf,Patch11_LopPusf,Rump_LopPusf,Throat_LopPusf,WingTip_LopPusf
819.02,11.6008571429,35.4399222222,19.4051666667,35.0672222222,4.43922222222,1.82566666667,33.8982222222,32.6765555555,13.3240555556,25.637,11.5315881226
819.33,11.7835079365,36.1257222222,19.7961666667,35.6623333333,4.48811111111,2.54722222222,34.1217777778,32.3751111111,13.8463888889,25.3518888889,11.7381111111
819.63,14.0820952381,38.2456222222,21.8181666667,37.7778888889,5.48644444445,5.06122222222,36.6827777778,34.8432222222,16.2521111111,27.4108888889,13.4326283525
819.93,16.0520793651,39.9305111111,23.9295,40.701,6.43433333333,7.06566666667,38.7515555555,37.0493333333,17.9114444444,29.3243333333,15.3112739464
820.24,17.3712380952,41.5999444444,25.8373333333,43.3741111111,7.76933333333,9.18611111112,40.964,39.6166666666,20.0663333333,32.2323333333,17.0661168582
820.54,19.8317936508,44.1168333333,28.3896666666,45.9168888889,9.82977777779,11.7358888889,43.5327777778,42.4044444444,22.5662777778,35.5707777778,19.4542413793
820.85,21.3843968254,45.5927333333,30.4495,47.9351111111,11.5835555556,14.0055555556,45.1478888889,44.0791111111,24.2198333333,37.8443333333,21.514848659
821.15,22.4472063492,47.0201666667,31.9531666666,49.4398888889,12.8445555556,15.4004444445,46.2011111111,45.374,25.2615,39.2815555556,22.8435268199
821.45,22.9038888889,47.7534888889,32.7865,50.2068888889,13.3882222222,16.1238888889,46.8196666667,46.1727777778,25.8775,40.2713333333,23.337591954
821.76,23.3942380952,48.4454888889,33.4716666667,50.7377777778,14.0918888889,16.7442222222,47.0931111111,46.6357777778,26.6711666667,40.9844444445,24.2614750958
822.06,23.7370476191,48.8581,33.8596666666,51.242,14.5045555556,17.2713333333,47.5995555555,47.0341111111,27.1285555556,41.5413333333,24.7837011494
822.36,23.8062222222,48.9582,34.112,51.3801111111,14.5966666667,17.392,47.5011111111,47.0304444444,27.1506111111,41.6004444444,24.7605268199
822.67,24.1327777778,49.3206222222,34.4433333333,51.8091111111,14.9293333333,17.6454444444,47.8347777778,47.3291111111,27.475,41.897,25.1379176245
822.97,23.9515873016,49.2415222222,34.4435,51.8675555556,14.8832222222,17.629,47.7625555556,47.3302222222,27.355,41.9967777778,25.2300957854
823.27,23.8042380952,49.3945111111,34.4218333333,51.9076666667,14.9546666667,17.675,47.7863333333,47.2531111111,27.4985555556,42.1125555555,25.2245957854
823.58,24.0840793651,49.6588111111,34.663,51.9438888889,15.1136666667,17.8291111111,48.0068888889,47.1664444444,27.6333333333,42.3297777778,25.5296417624
823.88,23.7923650793,49.3978888889,34.6345,51.8962222222,14.9107777778,17.7482222222,47.8508888889,46.8182222222,27.451,42.053,25.3653295019
824.18,23.3283174603,48.9779,33.8953333333,51.2925555556,14.3917777778,17.0336666667,47.5454444444,46.341,27.0706666667,41.6342222222,24.7933965517
824.49,23.2386190476,48.6822666666,33.509,50.8442222222,14.0331111111,16.9258888889,47.1826666667,45.9285555556,27.015,41.7275555556,24.5088831418
824.79,23.2967301587,48.3179222222,33.2228333333,50.7201111111,13.7843333334,16.853,47.1358888889,45.4381111111,26.7815555555,41.6287777778,24.3922624521
825.09,22.6454444444,47.6023555555,32.7113333333,50.2707777778,13.0127777778,16.2595555555,46.9732222222,44.7531111111,25.7447777778,41.1215555555,23.6870536398
825.39,22.1998730159,47.1404333333,32.0073333333,49.4115555555,12.6511111111,16.0513333334,46.2067777778,43.9887777778,25.4297222222,41.0934444444,23.4412337165
825.70,22.4019206349,47.4915222222,31.7303333333,49.5977777778,12.5301111111,16.3104444445,46.7253333333,44.14,25.7727777778,41.4453333333,23.6297854406
826.00,22.1576349206,47.1412666666,31.2753333334,49.0784444444,12.2416666667,16.3515555556,46.2815555556,43.7261111111,25.5551111111,41.3061111111,23.626091954
826.30,21.8067142857,47.0308222222,30.8906666666,48.6448888889,12.1687777778,15.9546666666,46.217,43.4651111111,25.5903333333,40.851,23.1776551724
826.61,21.5958730159,46.7680222222,30.5675,48.041,12.0086666667,15.6598888889,46.0635555556,42.7403333333,25.2668333333,40.8357777778,23.3951628352
826.91,21.2443174603,46.5073111111,30.2163333333,47.5706666667,12.0077777778,15.5035555556,45.7347777778,42.4997777778,25.2211111111,40.1853333333,23.4303831418
827.21,20.5551111111,46.0488333334,29.132,47.0608888889,11.3444444444,14.5753333333,45.0463333333,41.8646666667,24.4210555555,39.4262222222,22.7735363985
827.51,20.877047619,46.4781444444,29.7878333334,47.4595555556,11.6818888889,15.0504444444,45.2633333333,41.8884444444,24.6076111111,39.6302222222,23.2751915709
827.82,20.0652539683,46.1884444445,29.4258333333,46.9022222222,11.0215555556,14.3176666666,44.8347777778,41.4361111111,24.0238888889,38.94,22.7227088123
828.12,19.9981428571,46.3243333333,29.6876666667,46.5524444445,10.9968888889,13.9777777778,44.8675555556,41.2154444445,24.1926666667,38.7242222222,22.7951034483
828.42,19.7692539683,45.8733777778,29.2968333333,45.8854444444,10.659,13.6467777778,44.2818888889,40.5806666667,23.9173333333,38.0236666667,22.4886915709
828.72,19.073,45.2631444445,29.1435,45.3115555555,9.78366666665,12.6152222222,43.9534444445,40.2547777778,23.074,36.4335555555,21.741591954
829.02,17.617015873,43.6991555556,27.9576666666,43.7577777778,8.38988888888,11.153,42.4684444445,38.7088888889,21.5650555555,34.4888888889,20.8288544061
829.33,16.4746666667,42.7749333333,27.397,43.1191111111,7.01244444444,9.99255555553,42.1508888889,37.6104444444,20.3845,33.5215555555,20.1480076628
829.63,15.9383333333,42.0577,27.1476666667,42.1743333333,6.23766666667,9.778,41.5806666667,36.572,19.7907222222,33.4581111111,20.1617145594
829.93,15.3349365079,41.2988444444,26.4426666666,41.1681111111,5.15333333333,9.26888888888,40.9001111111,36.0382222222,18.8293333333,32.6455555556,19.0597547893
830.23,14.6221428572,40.2775666667,25.4031666667,40.5785555556,4.24988888889,8.49977777776,39.6953333333,34.6516666667,17.3578888889,32.0786666667,17.8118984674
830.54,14.5411587302,39.2977111111,25.5851666667,38.889,4.224,8.97222222221,39.1713333333,33.3468888889,17.1107222222,31.114,17.5439731801
830.84,13.6732222222,37.7721111111,24.5693333333,37.3546666667,3.29266666667,8.50499999999,38.2792222222,31.8761111111,16.1202777778,29.7043333333,16.1507164751
831.14,13.5126349206,36.6132666667,24.3706666667,36.6173333333,2.73433333334,8.33333333333,37.7461111111,31.5537777778,15.7262777778,29.1523333333,15.3248256705
831.44,11.6968730159,35.1725444444,22.7948333333,35.4394444444,1.69633333333,7.16699999999,35.8497777778,30.916,13.8393333333,27.4666666667,14.3797605364
831.74,12.4406825397,35.7389333333,22.56,36.1593333333,1.80588888889,7.74733333334,36.6693333333,31.8445555555,15.24,28.6047777778,15.0926666667
832.04,14.1803015873,37.1325777778,24.0358333333,38.1061111111,3.5,10.0418888889,37.8006666667,33.2442222222,17.3794444445,30.5203333333,16.4202490422
832.35,16.1982222222,38.9369777778,26.4343333333,39.857,6.07766666667,11.9792222222,39.8333333333,35.152,19.5647222222,33.2392222222,18.5450632184
832.65,16.3106666667,39.5572777778,26.9216666667,40.1918888889,6.97855555556,12.1033333333,39.6576666667,35.8412222222,20.0306666667,33.5843333333,18.303118774
832.95,16.0128571429,39.3131888889,26.0581666667,40.593,6.333,11.3274444444,39.3265555556,35.5781111111,19.5087777778,33.0347777778,17.7922796935
833.25,16.5774126984,40.2678,27.133,41.6984444445,6.77088888889,11.8786666667,40.3601111111,36.8861111111,20.5542222222,33.3527777778,18.455881226
833.55,17.4604126984,41.1848555556,27.7681666666,42.4285555555,7.59988888889,12.7861111111,41.3022222222,38.2357777778,21.6921666667,34.0051111111,19.0235038314
833.85,17.3694761905,41.3144888889,27.8421666667,42.752,7.61588888889,12.5184444445,41.124,38.4014444444,21.7760555556,34.014,18.9373888889
834.16,16.7098412699,41.0362333334,27.6738333334,42.4045555556,7.582,11.9145555555,40.5812222222,38.2436666667,21.5316666666,33.4325555556,18.6607950192
834.46,16.9286507937,41.6737333333,27.9788333333,42.843,8.27544444443,12.1935555556,40.9643333333,38.3431111111,21.8866666667,33.539,19.4331283525
834.76,17.2650634921,42.0249,28.4888333334,43.6004444445,8.60622222221,12.5607777778,41.3707777778,38.4347777778,22.8601111111,34.5903333333,19.7424789272
835.06,17.046,41.9322888889,28.517,43.3237777778,9.03022222222,12.6365555555,40.8663333333,37.9284444444,22.2175,34.5857777778,19.4287126437
835.36,16.0773015873,40.7785333333,27.0926666667,41.7832222222,8.18177777778,11.4486666666,39.321,36.3221111111,21.1002222222,34.0382222222,18.4709310345
835.66,14.9827619048,40.1461111111,25.5925,41.069,7.21622222223,10.1155555556,37.7474444444,35.2915555556,20.0151666667,32.1215555556,17.4743045977
835.96,14.0103333333,38.6995,24.3916666667,39.6003333333,6.00811111111,9.50033333333,36.8253333333,33.5685555555,19.4414444444,30.4762222222,16.8818045977
836.26,13.7788730159,38.8010444445,24.429,38.947,6.09122222222,9.898,36.5982222222,33.2172222222,19.0800555556,29.7845555556,16.5204386973
836.57,11.8885873016,36.8296888889,22.2578333333,36.5928888889,5.08777777778,7.76644444444,34.6514444444,30.6407777778,17.1132222222,27.4516666667,14.6545210728
836.87,8.99396825398,34.4273777778,20.88,34.373,3.13466666667,5.67977777778,31.9987777778,27.8863333333,15.2312777778,24.9535555556,13.4747624521
837.17,6.37876190476,32.8555666667,19.133,32.7968888889,1.43633333333,4.03255555556,30.4603333333,25.822,13.6378888889,23.1395555555,12.6327605364
837.47,5.7965873016,31.9132888889,17.8615,31.7973333333,0.246555555557,3.31822222222,29.3325555556,24.3647777778,12.3151666667,21.4635555556,12.4969137931
837.77,6.10423809522,32.0464444444,18.0453333334,32.4345555556,0.0817777777767,3.69688888889,28.9012222222,23.4068888889,11.1316111111,21.1804444444,12.7527471264
838.07,3.64020634921,29.9518555556,15.1573333333,29.2212222222,-2.42777777778,1.85911111111,26.7714444444,20.3848888889,7.76461111111,17.9788888889,10.455862069
838.37,-1.089,25.6549333333,10.8108333333,24.6707777778,-7.09166666667,-3.11833333332,23.1926666667,16.2393333333,3.41872222222,12.3122222222,6.28394061302
838.67,-4.50268253967,24.2853666667,7.34533333333,23.1418888889,-11.111,-6.83577777779,21.4268888889,14.4171111111,-0.24861111111,8.62544444444,4.37890804598
838.97,-7.13036507937,20.9587888889,5.3185,20.5742222222,-15.356,-9.58799999999,19.7255555556,11.9852222222,-3.48305555557,6.81655555556,1.1708908046
839.27,-4.88801587301,22.9210888889,6.25466666665,22.6146666667,-13.5393333333,-8.24133333332,21.0203333333,14.8393333333,-2.9066111111,8.65822222223,2.33620114942
839.57,-6.1716984127,21.5571,4.788,21.5157777778,-15.3265555555,-9.81977777779,20.1998888889,13.231,-3.60611111111,8.43077777779,1.20213984674
839.87,-6.78912698412,21.4049666667,4.7265,20.9904444444,-15.8256666667,-9.68955555557,19.1895555556,12.6984444444,-4.22872222222,8.38644444444,1.16977011494
840.17,-7.50207936508,20.2658,2.87366666667,19.7318888889,-18.247,-10.6801111111,18.9655555555,10.6322222222,-6.80072222221,7.66288888888,-1.01307279694
840.47,-6.62612698413,20.8795555556,3.40433333333,20.0236666667,-17.6596666667,-10.0473333333,19.3616666667,10.5911111111,-6.77305555555,8.46333333333,-0.623739463603
840.77,-7.06633333335,22.5389555556,3.9475,20.8333333333,-17.2271111111,-10.1122222222,20.1512222222,10.5505555556,-5.84783333332,10.6725555556,-0.50703256705
841.07,-11.2977460317,18.8638,1.50816666667,17.8228888889,-20.6385555556,-13.1974444444,19.1303333334,8.42122222222,-7.74255555554,8.34588888889,-3.93191762452
841.37,-10.3554603175,19.3795555556,2.93683333333,19.2474444444,-19.2218888889,-12.7892222222,21.1544444444,10.3228888889,-5.75883333334,9.53477777778,-2.77736015326
841.67,-11.5505555556,19.4961888889,3.57983333333,19.0932222222,-19.3583333333,-12.3044444445,20.9493333333,9.75866666668,-5.15788888889,10.342,-3.80043295019
841.97,-11.9067777778,18.6491888889,4.43633333333,18.4918888889,-18.039,-11.4842222222,22.1955555555,8.68644444443,-5.1825,10.7113333333,-3.64255938697
842.27,-13.3307936508,17.9161222222,2.24133333333,17.1417777778,-16.6258888889,-11.763,20.5105555556,6.92733333332,-5.28388888889,10.5133333333,-4.2074118774
842.57,-16.7246349206,14.3128777778,0.167833333335,14.3857777778,-18.3316666667,-13.8818888889,17.9121111111,2.21122222222,-6.8571111111,8.39611111111,-7.01560727969
842.87,-19.7126031746,13.3184666667,-0.946166666666,11.8617777778,-20.2101111111,-15.5555555556,16.3064444445,-0.30011111111,-9.02399999999,6.15588888889,-7.79086590038
843.17,-23.415,9.94683333332,-4.04183333334,10.0798888889,-24.0851111111,-19.0952222222,14.4045555556,-4.59088888889,-12.4583888889,4.55755555556,-11.6336360153
843.47,-26.4516349206,7.24728888888,-7.1505,6.81,-25.6632222222,-22.975,12.0428888889,-7.67033333335,-13.8711666667,0.75288888889,-14.142210728
843.77,-27.1830793651,5.63473333332,-8.2485,6.32766666668,-26.2901111111,-23.7663333333,11.6008888889,-8.81355555556,-15.4238333333,-1.69488888889,-15.7111666667
844.07,-35.3766507937,-3.2229111111,-16.6076666667,-1.77311111111,-35.1852222222,-31.6782222222,3.27022222222,-15.6816666667,-24.6453888889,-11.5445555555,-23.7765229885
844.37,-35.5306984127,-4.44428888889,-21.0556666666,-3.32144444444,-34.7963333333,-33.1356666666,-0.276777777778,-17.3585555556,-26.3147777778,-14.9467777778,-24.3894482759
844.67,-35.5943492063,-5.20377777777,-23.3811666666,-5.75544444443,-35.0918888889,-32.6138888889,-2.83777777778,-18.5454444444,-29.2367777778,-16.5068888889,-24.527894636
844.97,-28.4211904762,-1.73484444443,-21.7543333334,-1.63733333334,-30.4092222222,-27.3294444445,2.22211111111,-12.9043333333,-25.2437222222,-13.0995555556,-16.486637931
845.27,-34.6408888889,-6.54756666668,-27.3306666667,-4.12933333333,-37.633,-32.2688888889,-1.66033333333,-16.4751111111,-31.6305555556,-19.4975555556,-21.6658850575
845.57,-35.2342380952,-6.0574111111,-25.6048333334,-4.39066666667,-38.7095555556,-29.3906666667,-0.447999999998,-15.233,-33.1540555556,-19.2204444444,-21.7014176245
845.87,-36.7895079365,-7.62376666665,-29.0763333334,-5.19488888888,-41.2698888889,-30.8803333333,-1.5391111111,-13.1794444444,-36.0989444445,-20.2983333333,-21.8606551724
846.17,-31.6891269841,-5.59088888888,-23.7716666667,-1.37233333334,-35.3695555556,-25.985,-0.221333333333,-8.80911111111,-30.611,-15.272,-18.8428333333
846.47,-32.8433968254,-7.09203333335,-25.5208333333,-4.47066666667,-36.9792222222,-26.1283333333,-1.82288888889,-10.1994444444,-30.9460555556,-15.9722222222,-17.4770670498
846.77,-35.2982063492,-7.9437,-25.8738333333,-4.48022222222,-39.8297777778,-27.5986666666,-3.13622222221,-9.90155555553,-33.4902222222,-16.2635555556,-18.3459846743
847.07,-39.4181111111,-10.4084444444,-30.4133333333,-8.02455555555,-45.3943333333,-32.3361111111,-6.36277777777,-12.7255555555,-37.2507777778,-18.8034444445,-22.1043314176
847.37,-35.2526190476,-7.19663333334,-26.6386666666,-4.37022222222,-40.7717777778,-26.4526666667,-1.81311111111,-9.85577777778,-32.7521111111,-15.3882222222,-17.6493180077
847.67,-36.2057301587,-5.37284444446,-23.9538333333,-2.98222222222,-41.8471111111,-23.521,-0.577222222222,-8.2251111111,-33.0449444444,-16.3057777778,-16.7870766284
847.97,-44.9833333333,-12.6254222222,-29.9225,-7.02855555555,-51.628,-31.0077777778,-6.51166666666,-15.6072222222,-41.8605555555,-25.2712222222,-26.836802682
848.26,-61.7533809524,-24.4091444445,-39.2416666667,-16.402,-67.6072222222,-45.1497777778,-17.8718888889,-25.2792222222,-57.2018333333,-37.5661111111,-43.3345957854
848.56,-58.231,-22.7663222222,-35.7388333334,-16.6666666667,-64.7766666667,-43.929,-16.0938888889,-25.0857777778,-52.3482222222,-35.0514444444,-41.6162356322
848.86,-62.6361269841,-28.0976222222,-41.274,-20.7096666667,-70.9713333333,-50.2617777778,-21.1751111111,-32.5771111111,-57.3298888889,-42.4083333333,-46.6221590038
849.16,-57.4712063492,-23.5850888889,-33.9078333333,-18.336,-62.7804444444,-42.2551111111,-17.0772222222,-30.9251111111,-53.0651666667,-36.6721111111,-40.7565114942
849.46,-68.5230317461,-31.1298888889,-41.243,-23.5402222222,-72.7557777778,-52.8563333333,-22.4105555556,-40.1758888889,-64.2813333333,-50.0315555555,-50.5778256705
849.76,-64.7315714286,-28.0774666667,-38.9513333334,-20.5366666667,-66.3545555556,-51.8102222222,-19.2883333334,-36.5167777778,-62.266,-48.7516666667,-49.2531781609
850.06,-65.6951269841,-31.2992888889,-41.53,-23.8008888889,-66.9702222222,-53.2482222222,-21.7365555555,-41.4085555556,-62.6290555555,-51.6695555555,-51.8310498084
850.36,-60.9460952381,-30.0164555555,-38.2838333334,-21.7821111111,-61.0561111111,-49.3948888889,-19.1418888889,-37.3487777778,-56.9306111111,-47.0846666667,-45.6443122605
850.65,-59.2142857143,-28.9277777778,-36.6666666667,-20.3333333333,-60.1111111111,-49.8333333334,-16.7777777778,-35.5,-55.4722222222,-45.0555555556,-45.122605364
850.95,-61.7759047619,-34.2526666667,-41.709,-24.3091111111,-64.4104444444,-57.3042222222,-20.7556666667,-37.6197777778,-59.3060555555,-48.1668888889,-47.7302337165
851.25,-59.6453968254,-33.1632888889,-42.0066666666,-25.4534444445,-62.9817777778,-58.22,-19.1611111111,-36.0543333333,-56.5476111111,-47.0523333333,-44.3817298851
851.55,-62.3652857143,-34.9738888889,-47.8411666667,-29.3608888889,-66.8971111111,-61.9458888889,-21.0708888889,-42.5447777778,-58.7796111111,-49.7987777778,-46.6418908046
851.85,-66.0832698413,-37.5855,-53.063,-32.2522222222,-71.4714444444,-66.907,-26.1262222222,-46.8468888889,-64.7447222222,-56.5164444445,-51.1369750958
852.15,-59.5777142857,-31.3844666667,-46.7713333334,-25.7706666667,-61.6637777778,-61.3728888889,-19.8952222222,-37.6381111111,-56.8353333333,-47.993,-43.4995747126
852.45,-64.205015873,-36.3103777778,-50.178,-27.9858888889,-66.5476666667,-66.6666666666,-23.1134444444,-42.1271111111,-60.7842777778,-53.0005555556,-46.9932413793
852.74,-56.2819365079,-32.5979666667,-46.1856666667,-23.4937777778,-60.5305555556,-58.4854444444,-19.9003333333,-35.3786666667,-54.3947777778,-43.4495555555,-39.85448659
853.04,-47.4861111111,-24.4858222222,-35.5815,-16.5893333333,-54.0052222222,-48.2172222222,-14.057,-26.305,-45.6588333333,-34.4703333333,-33.401940613
853.34,-42.5914920635,-19.8995333333,-30.3923333333,-13.4742222222,-49.8742222222,-42.0312222222,-10.8596666667,-20.7642222222,-39.9948333333,-29.5626666667,-27.378197318
