wavelength,Back_AniIgnm,Belly_AniIgnm,Breast_AniIgnm,Crissum_AniIgnm,Crown_AniIgnm,DorTail_AniIgnm,Patch10_AniIgnm,Patch11_AniIgnm,Rump_AniIgnm,Throat_AniIgnm,WingTip_AniIgnm
611.60,5.79336666667,46.7424,38.7283333333,32.2376377778,11.3634,7.09226666667,13.3581333333,32.3815333333,13.2112666666,4.355,6.24533333333
611.93,5.78653333333,46.8234,38.73,32.2378266667,11.3670666667,7.0794,13.3189333333,32.4016666667,13.1821333334,4.3338,6.21326666667
612.27,5.70756666667,46.8007333333,38.6938666667,32.2265177778,11.2954666667,7.00326666667,13.2020666667,32.4000666667,13.0937333334,4.2814,6.12653333333
612.60,5.6881,46.8220666667,38.727,32.2559666667,11.2856666667,6.99426666667,13.1688666667,32.488,13.1147333333,4.26206666667,6.1346
612.94,5.66793333333,46.9414666667,38.814,32.2817177778,11.2679,6.96526666667,13.1404666667,32.5342,13.0887333333,4.26366666667,6.11186666667
613.27,5.70316666667,47.0719333333,38.9258666667,32.4215488889,11.2795666667,6.9704,13.1542666667,32.6528,13.1235333333,4.2652,6.12593333333
613.61,5.7454,47.1396,38.9748,32.5060977778,11.2986333333,7.00179999999,13.1679333333,32.7122,13.1212,4.2478,6.1628
613.94,5.8214,47.2412666667,39.0412666666,32.6511377778,11.3678666667,7.09513333333,13.2114666667,32.8543333334,13.1826666667,4.32013333333,6.25113333333
614.28,5.87166666667,47.3021333333,39.0942,32.6771111111,11.4103333333,7.13313333333,13.2092,32.9452,13.2032666667,4.3608,6.2978
614.61,5.97063333333,47.4684666667,39.2703333333,32.8597888889,11.4968,7.22333333333,13.2572,33.1148666667,13.2767333333,4.45486666667,6.3748
614.94,5.93463333333,47.4542666667,39.2389333333,32.8593933333,11.4855666667,7.1924,13.2082666667,33.1097333333,13.2175333333,4.43326666667,6.3492
615.28,5.88023333333,47.4532666667,39.2348666667,32.8077577778,11.4298,7.11666666666,13.1622,33.0583333333,13.1186,4.3656,6.30386666667
615.61,5.9372,47.5202,39.3338,32.9135777778,11.5135666667,7.19246666667,13.2269333333,33.1378,13.164,4.46106666667,6.4038
615.95,6.01243333333,47.6499333333,39.4322666667,32.9878555555,11.6134,7.27613333333,13.2662,33.2184666667,13.1919333333,4.52266666667,6.48433333333
616.28,6.02973333333,47.7326,39.5068666667,33.05438,11.6501,7.29739999999,13.2836,33.2271333333,13.1687333333,4.52033333333,6.50926666667
616.61,6.03706666667,47.714,39.5234666667,33.1204622222,11.6830666667,7.33826666666,13.2576,33.2773333333,13.1726666667,4.5148,6.52846666667
616.95,6.05686666667,47.7288,39.5332,33.1063955556,11.7465333333,7.39120000001,13.3154,33.3012,13.183,4.56113333333,6.56593333333
617.28,5.99943333333,47.831,39.5903333333,33.1290644445,11.7342,7.36166666667,13.2920666667,33.3774,13.1609333333,4.53533333333,6.5242
617.62,5.96766666667,48.0322,39.7622666667,33.2565511111,11.7948,7.37513333334,13.3226666666,33.5100666667,13.1687333333,4.53006666667,6.5288
617.95,5.9097,48.0786666667,39.7776,33.2783244444,11.7883666667,7.36206666666,13.2819333334,33.5357333333,13.1024,4.46533333333,6.48186666667
618.28,5.87656666667,48.0804,39.763,33.2503777778,11.7663333333,7.35893333334,13.2625333334,33.5153333333,13.0568,4.4154,6.474
618.62,5.87346666667,48.1896,39.8319333333,33.3030066667,11.7576333333,7.35186666666,13.2707333333,33.5674,13.0556,4.36953333333,6.45393333333
618.95,5.8178,48.2846666667,39.8642,33.3448777778,11.7179666667,7.35173333334,13.2090666667,33.6276,13.0195333333,4.30826666667,6.4296
619.28,5.85163333333,48.3726666667,39.9514,33.4334511111,11.7583666667,7.40433333333,13.2013333334,33.7393333333,13.008,4.313,6.4414
619.62,5.81983333333,48.4265333333,39.9679333333,33.4463333333,11.7344666667,7.40039999999,13.1664,33.7642,12.9600666667,4.26953333333,6.41753333333
619.95,5.7637,48.4456,39.9635333333,33.45474,11.7056,7.41573333334,13.1076666667,33.8227333333,12.9097333333,4.23246666667,6.3834
620.28,5.75643333333,48.5565333333,40.0017333333,33.4838155556,11.7293,7.43266666667,13.1142666667,33.8517333333,12.8922,4.236,6.40966666667
620.62,5.785,48.7434,40.1114,33.6023111111,11.7737,7.48753333333,13.1338,33.9852666667,12.9314,4.26286666667,6.43946666667
620.95,5.8908,48.8206,40.2018,33.6552355556,11.9068333333,7.59266666666,13.1927333333,34.0996666667,13.0013333333,4.36766666667,6.53746666667
621.28,5.9743,48.9092666667,40.2297333333,33.7097533333,11.9538,7.65026666667,13.2152666667,34.1724666667,13.0459333333,4.40806666667,6.6346
621.62,6.01483333333,48.9631333333,40.3065333333,33.7882355556,12.0042,7.68966666667,13.2619333333,34.2504666667,13.084,4.46366666667,6.7196
621.95,6.0661,48.9934,40.3246666667,33.8272866667,12.0855666667,7.75440000001,13.2901333333,34.3523333333,13.1246666666,4.53186666667,6.76213333333
622.28,6.14073333333,49.1370666667,40.4423333333,33.9624422222,12.1945333333,7.87126666666,13.3290666667,34.4927333333,13.1695333333,4.6334,6.88073333333
622.62,6.2289,49.24,40.5046666667,34.0841244444,12.3205,7.96780000001,13.4100666667,34.5965333333,13.2472,4.73106666667,6.94913333334
622.95,6.142,49.3062,40.4986666667,34.0859688889,12.2275666667,7.87733333334,13.3484,34.614,13.1902666667,4.66026666667,6.86266666667
623.28,6.18273333333,49.3840666667,40.6012666666,34.1552111111,12.2706333333,7.91420000001,13.4052666667,34.7134,13.2576,4.75606666667,6.928
623.62,6.21463333333,49.5337333333,40.7244666666,34.2526666667,12.3207666667,7.92886666667,13.4310666667,34.8155333333,13.2835333333,4.78173333333,6.9674
623.95,6.26763333333,49.5726666667,40.7784666667,34.3307,12.3537666667,7.98613333333,13.4696666667,34.8870666667,13.3136,4.84466666667,7.02646666667
624.28,6.30146666667,49.5673333333,40.8354,34.3600977778,12.3728333333,7.99919999999,13.4485333333,34.9344,13.2734,4.85126666667,7.06166666667
624.62,6.2948,49.5388666667,40.8728,34.4172622222,12.3642333333,8.00079999999,13.4476666667,34.9468666667,13.2476,4.8482,7.07326666667
624.95,6.28733333333,49.4986,40.8872,34.3653133333,12.3552666667,7.98966666666,13.4416666667,34.9351333333,13.1778666667,4.83606666667,7.0098
625.28,6.3684,49.637,41.0044,34.4835844444,12.4268333333,8.07099999999,13.5196666667,35.0268,13.25,4.8912,7.04113333334
625.61,6.34323333333,49.7816666667,41.0888666667,34.5632555556,12.4332333333,8.07233333333,13.5266,35.0821333333,13.2217333333,4.87746666667,7.0412
625.95,6.28173333333,49.7446,41.0532,34.5326088889,12.3959,8.01386666666,13.4609333333,35.0673333333,13.1364,4.8092,6.96533333333
626.28,6.27826666667,49.8143333333,41.1108666667,34.5474866667,12.3965333333,8.01126666667,13.4506666667,35.0809333334,13.1370666667,4.7992,6.98613333333
626.61,6.29863333333,49.8544,41.1858666667,34.5805488889,12.4731333333,8.0834,13.4909333333,35.1470666667,13.1398666667,4.83573333333,7.0186
626.94,6.28216666667,49.9152666667,41.2096666667,34.59152,12.4773333333,8.07486666666,13.5175333333,35.1466,13.107,4.81033333333,6.98813333333
627.28,6.28923333333,49.9606666667,41.2230666667,34.6063044445,12.4924333333,8.1074,13.5336,35.1366,13.1033333333,4.82886666667,6.97893333333
627.61,6.3089,50.061,41.3226666667,34.6505733333,12.544,8.13259999999,13.5368666666,35.2052666667,13.0970666667,4.83826666667,6.98893333333
627.94,6.29753333333,50.1612,41.3610666667,34.7031955556,12.5798,8.16080000001,13.558,35.2472,13.107,4.86153333333,6.9854
628.27,6.30733333333,50.2363333333,41.3634,34.7241888889,12.6078,8.19193333333,13.5499333333,35.3108666667,13.1018,4.8678,7.00273333333
628.61,6.36493333333,50.3143333333,41.4008,34.78416,12.6608,8.26613333333,13.5576666667,35.3609333333,13.1555333333,4.9422,7.063
628.94,6.3663,50.3685333333,41.3866666667,34.78688,12.6797666667,8.26966666667,13.5292,35.3991333333,13.1128666667,4.96293333333,7.06633333333
629.27,6.38023333333,50.3993333333,41.4432,34.8462511111,12.7012333333,8.28746666667,13.525,35.4548,13.1163333333,4.98913333333,7.08233333333
629.60,6.47156666667,50.5652,41.5886,34.9758533333,12.8,8.3924,13.6298666667,35.6168,13.1928666667,5.06953333333,7.17713333333
629.94,6.50713333333,50.6296,41.6826,35.0433088889,12.833,8.426,13.6418666667,35.7304,13.1766,5.08093333333,7.212
630.27,6.53713333333,50.6848,41.6754,35.0539288889,12.8269666667,8.42793333333,13.6504666667,35.7747333333,13.1670666667,5.0936,7.26453333333
630.60,6.54376666667,50.7114666667,41.719,35.1445777778,12.8407,8.42993333334,13.599,35.8544,13.1798,5.08413333333,7.2878
630.93,6.50696666667,50.7104666667,41.7328666667,35.1691644444,12.8232666667,8.36079999999,13.5318666667,35.9267333334,13.0928,5.0212,7.2546
631.26,6.49703333333,50.7833333333,41.7704666667,35.2174333333,12.8339666667,8.35873333333,13.5322666667,35.9835333333,13.0640666667,4.98493333333,7.23073333333
631.60,6.47023333333,50.7202,41.7754666667,35.1802155555,12.789,8.3298,13.4504666667,35.9643333333,13.0224666666,4.96033333333,7.2316
631.93,6.3742,50.7745333333,41.8573333333,35.1959977778,12.6937,8.22866666667,13.3546666667,35.972,12.9055333333,4.8554,7.09646666667
632.26,6.2215,50.7408,41.8060666667,35.1440688889,12.6116333333,8.12519999999,13.2426,35.9394666666,12.7691333333,4.72273333334,6.96906666666
632.59,6.2425,50.7526666667,41.8858,35.1797,12.6387333333,8.16539999999,13.2399333333,35.9740666667,12.785,4.74426666667,7.00506666667
632.92,6.25826666667,50.8515333333,41.9422,35.1937555556,12.6817666667,8.22206666667,13.2492,36.0346,12.8147333333,4.7476,7.04473333333
633.26,6.17333333333,50.7897333333,41.8852666667,35.1182977778,12.5963,8.12120000001,13.1302,35.9419333333,12.736,4.6866,6.94566666667
633.59,6.1653,50.8378666667,41.9317333333,35.1648333333,12.6247333333,8.10746666666,13.1050666667,35.9896666667,12.7484,4.69466666667,6.89893333334
633.92,6.147,50.8872,41.9533333333,35.23518,12.6088666667,8.0944,13.0284,35.9840666667,12.7238666667,4.6698,6.85346666666
634.25,6.1656,50.9730666667,42.0318,35.2685644444,12.6591333333,8.11966666667,13.0412666667,36.0546666667,12.7153333333,4.66953333333,6.852
634.58,6.22803333333,51.1659333333,42.1842,35.4136977778,12.7223666667,8.19066666666,13.1028666667,36.198,12.7882,4.75306666667,6.92
634.91,6.19256666667,51.1667333333,42.1428,35.4012488889,12.6771,8.15026666667,13.0283333333,36.206,12.7826,4.7482,6.89493333333
635.25,6.2218,51.2430666666,42.1666666667,35.48832,12.7401333334,8.16426666666,13.036,36.2928,12.7854,4.74333333333,6.89353333333
635.58,6.2728,51.3294,42.1956,35.5965977778,12.8314666667,8.22620000001,13.1176,36.3526666667,12.8852666667,4.82093333333,6.97653333333
635.91,6.35003333333,51.4012,42.2644,35.7299244445,12.8625666667,8.26259999999,13.157,36.3965333333,12.9444,4.88566666666,7.0554
636.24,6.21836666667,51.4904666667,42.2713333333,35.7621111111,12.7537666667,8.14746666666,13.0561333333,36.4152666667,12.847,4.77033333334,6.93233333333
636.57,6.21916666667,51.438,42.2349333333,35.7943911111,12.7051,8.08473333333,13.0136666667,36.3860666667,12.8004666667,4.73973333333,6.8954
636.90,6.2738,51.5626666667,42.3495333333,35.8676022222,12.7692333333,8.11979999999,13.0265333333,36.517,12.8259333333,4.79406666667,6.9616
637.23,6.21376666667,51.4432666667,42.2262,35.7794622222,12.6648333333,8.04746666667,12.9221333333,36.4332666667,12.7159333333,4.7498,6.91253333333
637.56,6.21753333333,51.4588,42.2462,35.7831377778,12.6792333333,8.08593333333,12.9322,36.4750666667,12.7534,4.7882,6.9388
637.90,6.24423333333,51.5043333333,42.3288666667,35.8660711111,12.6686333333,8.15973333333,12.9656666666,36.5288,12.7934,4.86053333333,6.99346666667
638.23,6.22953333333,51.4185333333,42.2934,35.8008733333,12.6102666667,8.12886666666,12.9260666667,36.4778666667,12.7671333333,4.82873333333,6.95573333333
638.56,6.2496,51.4014,42.3652666667,35.80862,12.6028333333,8.17106666667,12.9585333333,36.5057333333,12.7621333333,4.85153333333,6.95546666667
638.89,6.16583333333,51.3698666667,42.3607333333,35.7716822222,12.4925666667,8.08986666666,12.9087333334,36.4482,12.6635333333,4.796,6.88886666667
639.22,6.1694,51.4031333333,42.3706,35.7275155555,12.4571333333,8.082,12.8351333333,36.4781333334,12.6080666667,4.7602,6.85833333333
639.55,6.17123333333,51.5767333333,42.5093333333,35.7717866667,12.4913333334,8.102,12.8932666667,36.6045333333,12.6387333333,4.74713333333,6.8728
639.88,6.25516666667,51.5762666667,42.5391333333,35.8219044445,12.5463333333,8.17066666666,12.9418,36.6752,12.6518666667,4.78706666667,6.9584
640.21,6.18863333334,51.4591333333,42.4912666667,35.7625044444,12.496,8.12066666667,12.904,36.6561333334,12.6047333333,4.7752,6.89833333333
640.54,6.1813,51.5407333333,42.5645333333,35.8814444445,12.4734,8.11073333333,12.9561333334,36.7076,12.6326666667,4.75386666667,6.89426666667
640.87,6.1797,51.6806666667,42.6588,35.9584644445,12.4727666667,8.1266,13.0006,36.7886,12.6534,4.758,6.89293333333
641.20,6.14356666667,51.7001333333,42.6510666667,35.9269044445,12.4197,8.05393333333,12.9831333333,36.7924666667,12.599,4.689,6.83833333333
641.53,6.06176666667,51.7523333333,42.582,35.8924533333,12.3435666667,7.93946666666,12.8802666667,36.8070666667,12.5061333333,4.58606666667,6.75486666667
641.87,5.9647,51.7694,42.6098,35.9107733333,12.2824,7.87986666667,12.8081333333,36.7805333333,12.4474666667,4.5064,6.67646666667
642.20,5.87403333333,51.7222,42.5402666667,35.8602066667,12.2311333333,7.76793333333,12.7471333333,36.7568666667,12.3466,4.4062,6.58313333333
642.53,5.845,51.829,42.6422666666,35.94642,12.2030333333,7.72626666667,12.7030666667,36.8586,12.3501333333,4.36666666667,6.557
642.86,5.8374,51.7914,42.6766666667,35.9358666667,12.2255666667,7.70540000001,12.7137333333,36.8622,12.3494666666,4.38613333333,6.57253333333
643.19,5.76053333333,51.6694,42.6312666666,35.8901777778,12.1526,7.64613333333,12.5715333333,36.8070666666,12.2202,4.3422,6.48126666667
643.52,5.68526666667,51.7232666667,42.6299333333,35.8862533333,12.1215,7.56499999999,12.554,36.7819333333,12.2024,4.33933333333,6.4012
643.85,5.682,51.9059333333,42.7574666667,35.9349466667,12.1041666667,7.56853333333,12.541,36.8452,12.1864,4.32033333333,6.3692
644.18,5.65456666667,51.8675333333,42.7321333333,35.9042177778,12.0955,7.59053333334,12.5015333333,36.8385333333,12.1382,4.29746666667,6.3776
644.51,5.73483333333,51.8417333333,42.8570666667,35.9610733333,12.2308,7.6796,12.5650666667,36.9429333333,12.2146,4.37866666667,6.496
644.84,5.76286666666,51.9649333333,43.0016666667,36.0490022222,12.3144,7.72386666666,12.5871333333,37.0187333333,12.2426,4.3954,6.52073333333
645.17,5.78476666667,51.9536666667,43.0000666667,35.9956733333,12.3287666667,7.70526666667,12.5572,36.9874,12.2227333333,4.3824,6.5094
645.50,5.7678,51.9634666667,42.9253333333,35.8937044444,12.3335,7.67813333334,12.5373333333,36.9634,12.1934666667,4.3932,6.5034
645.83,5.77963333333,52.1140666667,43.0382,36.0265088889,12.354,7.65120000001,12.5065333333,37.0512666666,12.2317333333,4.39393333333,6.51106666667
646.16,5.74836666667,52.0982,43.0467333333,35.9325488889,12.3252333333,7.59486666667,12.4664,36.9456666667,12.1876666667,4.37206666667,6.4596
646.49,5.7104,52.2102,43.0804666667,35.96454,12.2788,7.58286666667,12.3936,36.9844,12.1338,4.349,6.42406666667
646.82,5.6824,52.2518,43.0587333333,35.9179555555,12.2808,7.55080000001,12.3801333333,37.0018666667,12.1096666667,4.3224,6.41773333333
647.15,5.65673333333,52.2335333333,43.0892,35.9140133333,12.242,7.49839999999,12.2846666667,37.0276,12.0292,4.251,6.38433333333
647.48,5.66733333333,52.2642666667,43.1718,35.9801955555,12.2581333333,7.48640000001,12.2664,37.0569333333,12.0248,4.2898,6.44086666667
647.81,5.58166666666,52.2659333333,43.1106,35.8880155555,12.1887666667,7.3722,12.172,36.978,11.9629333333,4.209,6.34646666667
648.14,5.52986666667,52.3509333333,43.103,35.8945066667,12.0874666667,7.32713333333,12.0753333333,36.9251333333,11.9090666667,4.1534,6.277
648.47,5.5017,52.3102,43.1177333334,35.9200822222,12.0800333333,7.291,12.0625333333,36.9452666667,11.8464666667,4.158,6.3032
648.80,5.43863333333,52.329,43.1551333333,35.9096511111,12.0547666667,7.24886666666,12.0278,36.9568666667,11.7495333333,4.15593333333,6.2626
649.13,5.55173333333,52.4372,43.3211333333,36.0352311111,12.1261333333,7.33626666666,12.11,37.1336,11.7911333333,4.2104,6.32626666667
649.46,5.61113333334,52.4773333333,43.3336,36.0553711111,12.1496666667,7.42366666666,12.1622,37.1438666667,11.8106666667,4.24526666667,6.42026666667
649.79,5.71963333333,52.5437333333,43.4097333333,36.1590711111,12.2462666667,7.55106666666,12.1992,37.3036666667,11.8906,4.34633333333,6.50133333333
650.11,5.79996666667,52.5592,43.4055333333,36.18028,12.2960333333,7.59860000001,12.2606,37.3358666667,11.9435333333,4.41513333333,6.5608
650.44,5.87423333333,52.5689333333,43.5011333333,36.2331533333,12.2961666667,7.65753333333,12.3315333333,37.3746,12.0192,4.49746666667,6.62973333334
650.77,5.99756666667,52.6465333333,43.5594666666,36.2644622222,12.3617666667,7.75946666666,12.428,37.4252666667,12.1310666666,4.61353333333,6.76066666667
651.10,5.98976666667,52.6009333333,43.4724666667,36.1320622222,12.3405333333,7.73186666666,12.3704,37.3912,12.0836,4.55733333333,6.70966666667
651.43,6.00716666667,52.5694,43.4918666667,36.0810666667,12.3086333333,7.74839999999,12.3110666667,37.3758666667,12.0226,4.5818,6.68446666667
651.76,6.02193333333,52.5230666667,43.481,36.05848,12.3364333333,7.74026666666,12.3057333333,37.3668666667,11.9848666667,4.614,6.66173333333
652.09,6.0324,52.5227333333,43.4074666667,35.9907022222,12.304,7.7492,12.2783333333,37.2989333333,12.0043333333,4.6082,6.6254
652.42,6.0026,52.5458666667,43.4232666667,36.0366244444,12.2704,7.70953333333,12.2344666667,37.3072666666,12.0348,4.56446666667,6.61546666667
652.75,5.93393333333,52.4428666667,43.2422666667,35.9499777778,12.2452,7.64360000001,12.1284,37.1819333333,11.9577333333,4.5434,6.5614
653.08,5.85973333333,52.3722,43.1858,35.7914222222,12.1595333333,7.57573333333,12.0092,37.0878,11.8084666667,4.47,6.44746666667
653.41,5.7358,52.3085333333,43.0233333333,35.6247066667,12.007,7.40773333333,11.8680666667,36.9213333333,11.6504,4.34046666667,6.31833333333
653.74,5.66766666666,52.2822,43.0522666667,35.6711711111,11.9864,7.37713333333,11.847,36.9031333333,11.5858666667,4.2274,6.273
654.06,5.7233,52.2977333333,43.0054666667,35.7289244444,12.1173,7.41119999999,11.8465333333,36.9100666667,11.5914666667,4.288,6.3064
654.39,5.63866666667,52.1194666667,42.8496666667,35.6135177778,12.04,7.35719999999,11.7304666667,36.7527333333,11.4684,4.22533333333,6.21153333333
654.72,5.6741,52.1481333333,42.8542,35.6596133333,12.0521333333,7.36320000001,11.7549333333,36.7621333333,11.4639333333,4.2684,6.24566666667
655.05,5.61663333333,51.9746,42.7232666667,35.5578066667,11.998,7.32926666667,11.7476,36.652,11.4031333333,4.24766666667,6.18153333333
655.38,5.6957,52.2062666667,42.8046666667,35.6654711111,12.0699333333,7.39399999999,11.8251333333,36.7930666667,11.4767333333,4.27986666667,6.25546666667
655.71,5.669,52.3518666667,42.9171333333,35.7830822222,12.0546333333,7.38213333333,11.8114,36.9153333333,11.4718666667,4.2494,6.27473333333
656.04,5.80826666667,52.3742,42.9452666667,35.7767066667,12.1577666667,7.53979999999,11.9385333333,36.9314,11.542,4.39033333333,6.42073333333
656.37,5.9189,52.5126666667,43.0897333333,35.8880844444,12.24,7.66026666666,12.0444,37.0524666667,11.6647333333,4.47633333333,6.57186666667
656.69,5.9943,52.5371333333,43.1678666666,36.0196044445,12.3130666667,7.74393333334,12.1002,37.1750666667,11.7794,4.5554,6.68986666667
