wavelength,Back_TanCucm,Belly_TanCucm,Breast_TanCucm,Crissum_TanCucm,Crown_TanCucm,DorTail_TanCucm,Patch10_TanCucm,Patch11_TanCucm,Rump_TanCucm,Throat_TanCucm,WingTip_TanCucm
789.00,42.8579333333,35.9064,32.7154,40.7144666667,18.8656,13.1764666667,17.7840666666,14.5258,47.7336666667,22.5465333333,17.7819
789.31,43.1146666667,35.7434,33.3188,40.8844666667,19.3488666667,13.6856,17.9396666667,15.2235333333,48.3284666667,23.0684666667,18.2798666667
789.62,43.0068666667,35.7504666667,33.3821333333,40.9356666667,19.5078,14.1278,18.3139333333,15.302,48.0360666667,23.1067,18.3967666667
789.92,42.8593333333,35.5441333333,33.3382,40.4962666667,19.7248,14.3797,18.3592,15.4752666667,47.7574,23.0507,18.2805666667
790.23,43.0891333333,35.8648666667,33.7478,40.9278,20.0789333333,15.0187,18.9934,16.0671333333,47.8016666667,23.6023333333,18.5664
790.54,43.3835333333,36.4056666667,34.1164666667,41.5512666667,20.6526,15.4544333333,19.3875333333,16.3454,47.9117333333,24.0840333333,18.9458
790.85,43.0262,36.2929333333,33.7634,41.2085333333,20.3278,14.913,19.2627333333,16.2467333333,47.2709333333,23.9349333333,18.4536666667
791.16,43.0058,36.3753333333,34.0351333333,40.8580666667,20.723,14.8520333333,19.3502,16.3654,47.0412,23.8846,18.578
791.47,43.2796666667,36.8701333333,34.5766666666,41.3077333333,20.9967333333,15.2143333333,19.5016,16.3666666667,47.5830666667,24.1291333333,18.8504
791.78,43.3064,37.423,34.7055333334,41.3722,21.3183333333,15.6292333333,19.665,17.0500666667,47.8931333333,24.5409,19.3356333333
792.08,43.3954666667,37.6141333333,34.4994,41.6196666667,21.6194,15.8892666667,19.7354666666,17.5816666667,47.9351333333,24.5668666667,20.0755666667
792.39,43.8306,38.1365333333,34.6886666667,42.1092,22.0709333334,16.1284,20.3552,18.1090666667,48.3115333333,25.2157666667,20.2923666667
792.70,43.8174666667,37.9536,34.2739333333,41.9031333333,22.0022,15.7562666667,20.4840666667,17.8713333333,48.0254,25.0879,20.0936
793.01,44.2014666667,38.5309333333,34.7022,41.8975333333,22.6210666667,15.6399666667,20.6678666667,18.2747333333,48.759,25.4202,20.6649333333
793.32,44.6576,38.738,35.1953333333,42.5522666667,22.8071333333,15.3623333333,20.9280666666,17.9626,49.5472,25.6252,21.0865666667
793.62,44.1253333333,38.3076,34.7521333333,41.6864666667,22.0627333333,14.7122666667,20.3988,17.3560666667,48.9231333333,25.0169,20.7264666667
793.93,43.8037333333,38.1356666667,34.684,41.4604,21.6566,14.0750666667,20.0866,16.8946,48.9466,24.5685,20.3348333333
794.24,44.1365333334,38.5426666666,35.2896,41.6063333333,22.1628666667,14.4950666667,20.2696666667,17.1370666667,49.3861333333,25.0774,20.7747
794.55,44.8158,39.1006,35.6657333333,42.5936,22.2163333333,14.6098,20.1568,17.4586,50.4148666667,25.541,21.0472666667
794.86,44.6481333333,38.6561333333,35.0230666667,42.1280666667,21.5109333333,13.8033333333,19.5502,17.2492,50.0404,24.9396,20.8562666667
795.16,44.9359333333,38.6052,34.9331333333,42.0779333333,21.6453333333,13.8713333333,20.0056666667,17.1592,49.9858666667,24.9103666667,20.6946333333
795.47,45.3093333333,38.826,34.8626666667,42.1420666667,21.5980666667,13.7313333333,20.1602666667,16.9530666667,50.3264666667,24.9857666667,20.2890333333
795.78,45.2015333333,38.5633333333,34.9800666667,41.9534666667,21.6184,13.7479333333,20.017,16.8598666667,50.2328,24.8721666667,20.3830666667
796.09,44.9606,38.8457333333,35.2195333333,42.089,21.6385333333,14.1610666667,20.1239333333,16.9369333333,50.2478,24.9323666667,20.3856666667
796.40,44.6248666667,38.1088,34.7002,42.0919333333,21.0656,13.9916333333,19.7991333333,16.6860666667,49.4728,24.4269,19.8327333333
796.70,43.5271333333,37.2425333333,33.7542666667,41.3622666667,20.1938666667,13.4052666667,18.8538,16.3122,48.2944666667,23.9146666667,19.1556333333
797.01,44.0488666667,37.7593333333,34.143,42.152,20.6544666667,13.9350666667,19.1569333333,16.6888,48.9407333333,24.5008666667,19.7254666667
797.32,44.1502,37.4506666667,34.057,41.9902,20.5426666667,14.5478,19.375,17.1107333333,48.9582,24.7147666667,20.1315
797.63,43.9724666667,37.4876666667,33.7576,41.9173333334,20.4626666667,14.3636333333,19.3057333333,17.1901333333,48.8816666667,24.5536333333,20.212
797.93,43.9063333333,37.6378,33.8298,41.495,20.6764666667,14.9318333333,19.6998666667,17.5450666667,48.5324666667,24.8718,20.7392333333
798.24,43.8032666667,37.6420666667,34.0124666667,41.5214,21.1299333334,15.7971666667,20.0378666667,17.7287333333,48.6172,25.3978333333,20.8909666667
798.55,43.3006,36.8578666667,33.5028666667,41.2843333333,20.6066666667,15.8334,19.3661333333,17.2569333333,47.8797333333,25.0822,20.6338666667
798.85,42.4613333333,36.0871333333,32.7372666666,40.6844,19.724,15.2124333333,18.6754666667,16.479,46.8873333333,24.5059666667,20.1434
799.16,42.2147333333,35.6484666667,32.0223333333,40.3178,19.1576666667,14.6053666667,17.9972,15.9665333333,46.4266666667,24.053,19.8103
799.47,41.6780666667,35.2259333333,31.6329333333,39.9942666667,18.4745333333,13.8728,17.3445333333,15.7175333333,45.8644,23.5509,19.6950333333
799.78,41.936,35.9320666667,32.3825333333,40.6048666667,18.8592,14.4366666667,17.5569333333,16.1852666667,46.4765333333,24.0737666667,20.2855
800.08,41.9574,36.3248666667,32.5504666667,40.853,18.7554666667,14.4174,17.7037333333,16.0503333333,46.5729333333,23.8679666667,20.3913666667
800.39,41.209,35.4050666667,31.8721333333,40.1702666667,18.1924,13.6825333333,16.7078,15.5751333333,45.6689333333,22.8286666667,19.6332666667
800.70,41.4822,35.7602666667,32.3589333334,41.0688,19.0966,14.1216666667,17.1480666667,16.15,45.8102666667,23.2683666667,19.7372333333
801.00,41.4522,35.5084666667,32.6336666667,41.1524,19.4062,14.4858333333,17.2369333333,16.2669333334,45.5556,23.4922333333,19.8884
801.31,41.4205333333,35.4849333334,32.5961333333,41.2027333333,19.1537333333,14.1886333333,16.8812666667,15.896,45.5364666667,23.3423666667,19.3171333333
801.62,40.9971333334,35.1061333333,32.0898666667,40.6892666667,18.3934,13.4442,16.3558,15.3462,45.177,22.6007333333,18.9410333333
801.92,41.9490666667,36.5715333333,32.8889333333,41.4286,19.2381333333,13.6475333333,16.9968,15.7396666667,46.4760666667,23.3206,19.6031
802.23,42.3077333333,36.9849333333,33.1727333333,41.7486666667,19.7557333333,13.7736,17.0234,15.8020666667,47.1168,23.4298333333,20.151
802.54,41.9365333333,36.9512666667,32.9932,41.5112,19.516,13.2678666667,17.0232666667,15.3746,47.2030666667,22.5973333333,19.6272
802.84,42.5475333333,37.1447333333,33.3072,41.8729333333,19.9869333333,14.1880666667,17.8060666667,15.7300666667,47.6489333333,23.0288666667,20.3373333333
803.15,43.3102666667,37.7383333333,33.9429333333,42.4452666667,20.9702666667,14.5657333333,18.82,16.2765333333,48.0564666667,23.7461666667,20.4426666667
803.46,44.6896,38.5878,35.4745333333,43.4220666667,22.5418,15.9770333333,20.1444666667,17.4974666667,49.202,25.169,21.2053
803.76,45.0263333333,39.328,36.1134,43.6494666667,23.1751333333,16.3208666667,20.9882666667,17.9050666667,50.0198666667,26.2712666667,21.6864666667
804.07,44.8152,39.4470666667,35.964,42.9704666667,22.6573333333,15.3981,20.7058666667,17.4491333333,50.0366666667,25.8941666667,21.3653
804.38,44.9510666667,39.5271333333,36.0149333333,43.2827333333,22.5261333334,15.2008,20.7699333333,17.2644,50.51,25.8020666667,21.2192666667
804.68,44.4421333333,38.9313333333,35.4772666667,43.1182666667,21.9958666667,14.8823666667,20.6652666667,17.0228666667,50.0,25.0570666667,20.7661333333
804.99,45.1821333333,39.3045333333,36.0079333333,43.6576,22.5744,15.667,21.2636666667,17.5794666666,50.3244,25.3126,21.1
805.30,45.1678,38.9348,35.9696666667,43.4583333333,22.4984666667,15.9894,21.4333333333,17.9355333333,49.8488666667,25.1019666667,21.2953
805.60,44.967,38.5714,35.9128,43.1482666667,21.9048,15.7439666667,21.4814666667,17.5926666667,49.6097333333,25.3242333333,20.5687333333
805.91,44.6838666667,38.5441333333,36.0803333333,43.004,21.7852,16.1494666667,21.4030666667,17.3057333333,49.5784,25.7675,20.4381
806.21,44.4445333333,38.7684,35.9103333333,42.9317333333,21.573,15.4518,20.8500666666,16.6332666667,49.6452666667,25.5456333333,19.3609666667
806.52,43.8182,38.2103333333,34.5970666667,41.9535333334,20.3074,14.2964666667,19.6720666667,15.3688666667,49.2280666667,24.4228666667,18.3879333333
806.83,42.8294666667,37.6673333334,33.3471333334,40.9594,19.3581333333,13.1366666667,18.6196666667,14.6652,48.6956666667,23.6682666667,17.8675
807.13,43.723,38.0516,33.8344666666,41.9902,20.0068666667,13.9457666667,19.2624,15.4628666667,48.7821333333,24.1162,18.6987333333
807.44,44.5903333333,38.3819333333,34.5694,42.6666,20.9305333334,15.0312333333,19.8472,16.1388,48.9722,25.0069,19.6910333333
807.74,44.9071333333,38.8316666667,34.9620666667,42.969,21.7112,15.7457333333,20.7078666667,16.9622,49.2852666667,25.4295666667,20.3332
808.05,44.8106,38.5540666666,35.0156666667,42.7250666667,21.7934666667,15.3354333333,20.6325333333,16.7882666667,49.364,25.6412,20.0555666667
808.35,43.9657333334,38.2350666667,34.441,42.1794,21.4434666667,13.9157333333,19.8642666667,16.1557333333,49.1748,25.3912333333,19.2213
808.66,43.4584,37.4392666667,34.15,41.9352666667,21.1112,12.8733666667,19.1318666667,15.8427333333,49.3009333333,25.1215333333,18.5945333333
808.97,43.8524,38.0263333333,34.7587333333,42.4706666667,22.1199333333,13.8560333333,19.7733333333,17.0832666667,49.7002666667,25.5629,19.4005333333
809.27,44.3128,38.2347333333,34.5178,42.6518,22.458,13.7952,19.7021333333,17.5493333333,49.8398666667,25.7728666667,19.4449
809.58,45.6649333333,39.3069333333,35.2540666667,43.6761333333,23.4502666667,14.6702333333,20.7533333333,18.644,50.8926,27.1526666667,20.5800666667
809.88,46.1833333333,39.6828666666,36.4364666667,44.3487333333,24.3413333333,15.4701666667,21.6082666667,19.6980666667,51.627,28.0145,21.3892333333
810.19,46.7341333333,39.88,37.2702666667,44.9495333333,24.9868,16.1079333333,22.5497333334,20.4125333333,51.6160666666,28.4063333333,21.9870666667
810.49,45.9028666667,38.8734666667,36.6820666667,43.8272666667,23.7113333333,14.8958666667,21.7516,18.9893333333,51.3580666667,26.7669333333,20.0811
810.80,44.9440666667,38.3335333333,35.8054666667,42.8706,22.3684,13.728,20.7336666667,17.9984,51.4672,25.5662,18.7798666667
811.10,44.9706,38.1612666667,35.8186,42.7874666667,21.6372666667,12.6111333333,19.7732,17.1873333333,51.5198,25.0252,17.4854666667
811.41,45.7142,38.8436666667,36.4114666667,43.3758666667,22.4745333333,12.9338,20.1784666667,17.5850666667,51.8454,25.6504,17.9464333333
811.71,46.448,39.504,37.1501333333,44.1192666667,23.3544,14.2791333333,21.5216,18.3941333333,51.8621333333,26.4816666667,19.0711333333
812.02,46.8233333333,40.0495333334,37.5742666667,44.6699333333,23.8036,15.6063666667,22.4752,18.6304,51.6584,27.3185,19.8804
812.32,47.064,40.2566666667,37.731,44.8116666667,24.5218,16.1822333334,22.7412,18.7578,52.0745333333,27.4408333333,20.3603333333
812.63,47.5733333334,40.3276,38.4634666667,45.4156,24.8782,16.5534333333,23.0477333333,19.1518666667,52.7206,27.5609666667,21.0705666667
812.93,47.0854,39.2964,38.3584666667,44.8241333333,24.6818,16.6585,22.9231333333,19.2293333334,52.0854666667,26.8633333333,20.9338333333
813.24,45.9111333333,38.2648666667,37.2935333333,43.6363333333,23.6529333333,16.4841,22.0589333333,18.5720666667,50.9839333333,25.7618,20.274
813.54,44.8048666667,37.2114666667,35.3495333333,42.0766,22.042,15.2466333333,20.4032,16.6023333333,50.2016,24.0026333333,18.6488
813.85,45.2766,38.1896666667,35.2382,42.6083333333,22.8744,15.8559666667,20.8924,17.0485333333,50.4419333333,24.5988333333,19.5797
814.15,45.81,38.6174666667,35.5132,42.8838,23.5453333333,16.0857,21.6879333333,17.2688666667,50.0508666667,25.2121,20.1909666667
814.46,45.4490666667,38.1697333333,34.9204,42.5694,23.4088666666,15.9237,21.7294666667,17.1032,49.8908,25.0839666667,19.8238666667
814.76,45.2828666667,38.0880666667,34.3228666666,42.2977333333,23.1278666667,15.4883,21.3249333333,16.9812,49.7611333333,24.6288666667,19.8616
815.07,44.2506,36.6874666667,32.6108666667,40.9547333333,21.9261333333,14.0847,19.3856,15.7741333333,48.3022,23.3000666667,18.4472666667
815.37,43.6302666667,36.1188,31.8278,39.7575333333,21.2380666667,12.8608666667,18.1932666667,15.0395333333,47.6286666667,22.2459666667,17.2816666667
815.68,43.1533333333,35.2185333333,30.7796666667,39.0574666667,20.1370666667,11.0069,17.4378,13.6933333333,47.0950666667,21.0325666667,16.0623666667
815.98,42.6411333333,35.0234666667,30.0978,38.5478666667,20.0848,10.5096666667,17.2398,13.3332666667,46.2675333333,20.7558666667,15.2740666667
816.29,41.6945333333,34.2061333334,29.0372,37.9888666667,18.9730666667,8.84046666667,16.0203333333,12.0924,45.4172,19.3626333333,14.0136666667
816.59,42.3408666667,34.8176666667,29.296,38.5495333333,19.2366,8.86769999999,16.6751333333,12.3834,45.6743333333,20.2161666667,14.9957
816.89,42.0970666667,34.7614666667,29.8408666667,38.5310666667,19.9182,9.04539999999,16.8583333333,13.6108666667,45.8752,20.4692666667,15.8057
817.20,41.5556,34.4287333333,29.9444,38.0634666667,19.5556,8.50800000001,16.6508,13.6984,45.5477333333,20.3372666667,15.8374666667
817.50,41.1674666667,34.4777333333,29.6237333333,37.8956666667,19.3855333333,9.02846666667,16.2288,13.9938,45.0308,20.2649333333,15.7335333333
817.81,41.0448666667,34.7755333333,29.6762,38.0645333333,19.323,9.69473333333,16.1368,14.1942666667,45.0256666667,20.5262666667,16.5896
818.11,41.0574,34.7128666667,30.2310666667,38.2702,19.6988,10.3782,16.2466,14.1806666667,45.1400666667,21.1065,17.1671666667
818.41,42.347,36.0340666667,32.1022,39.8842666667,20.8366666667,11.881,17.8095333333,15.4558,46.9728,22.6972666667,18.7347333333
818.72,42.3474,36.3077333333,32.3311333333,40.0711333333,20.6855333333,11.9979,17.834,15.5513333333,47.0093333333,23.0422666667,18.8071
819.02,42.5136666667,36.4737333333,32.6462,40.1325333334,20.3376,12.1187,17.5466,15.5636,46.6968,23.0802666667,18.6377
819.33,43.3801333333,37.3782666667,33.5972,40.9288,20.6375333333,12.9240333333,18.0324666667,15.8999333333,47.8757333333,23.6466333333,19.3927333333
819.63,43.9980666667,38.1137333333,34.2882666667,41.3918,21.1278666667,13.4798,18.6176666667,16.2707333333,48.5002,24.159,19.9856
819.93,43.8673333333,37.7668666667,34.2274,41.1166666667,21.2904666667,13.3353666667,18.2443333333,16.0234666667,48.2928666667,23.8833666667,19.6115333333
820.24,43.8704666667,37.949,34.3234666667,41.3025333333,21.6616666667,13.6504666667,18.6372,16.0994,48.0496666667,24.1809,19.8021
820.54,44.0142,38.0794666667,34.3206666667,41.4838,21.912,13.8241333333,18.7602666667,16.1532,48.4340666667,24.2781,19.7874
820.85,44.2136,38.1223333333,34.4720666667,41.8289333333,22.0751333333,13.9234,19.0222,16.2667333333,48.8613333333,24.4331,19.944
821.15,44.5176,38.1852666667,34.7070666667,42.0342,22.2726,13.8743333333,19.1905333333,16.3407333333,48.8755333333,24.5539,19.8776
821.45,44.396,38.1429333333,34.6765333333,41.9532666667,22.2614,13.8583666667,19.2293333334,16.4051333334,48.5784666667,24.3154333333,19.7799333333
821.76,44.3384,38.2478,34.6150666667,41.9149333333,22.2572666667,13.7977,19.1990666667,16.3258,48.5556,24.3116,19.6972666667
822.06,44.2756666666,38.1859333333,34.5288,41.9882,22.3168,13.8617333333,19.3137333333,16.3186666667,48.5276,24.254,19.7511666667
822.36,44.1143333333,38.0995333333,34.4142,41.914,22.2817333333,13.9353666667,19.3264666667,16.2560666667,48.4656,24.2920333333,19.6839333333
822.67,44.1722666667,38.0914666667,34.4225333333,42.0044666667,22.376,13.9331666667,19.4817333333,16.34,48.4284666667,24.4096666667,19.6996333333
822.97,44.0602666667,37.9706,34.3518,41.9533333333,22.4425333333,14.0476666666,19.4483333333,16.4078666667,48.2426,24.4329666667,19.6658666667
823.27,43.9296,37.8472,34.2014,41.8016,22.2599333333,13.9295333334,19.3113333333,16.3244,48.1078666667,24.3161333333,19.4953333333
823.58,44.0978666667,38.0159333333,34.2435333333,41.9694666667,22.2756666667,13.9514,19.391,16.4156666667,48.2669333334,24.3820666667,19.4710333333
823.88,44.0625333333,38.0396,34.3438666667,42.0019333333,22.322,14.111,19.5536,16.5153333333,48.0629333333,24.5662666667,19.5805666667
824.18,44.0610666667,38.1116666666,34.4328666667,42.0012666667,22.3063333333,14.1617,19.646,16.5584,48.0541333333,24.6972666667,19.6233333333
824.49,43.7334666667,38.022,34.2099333333,41.7678666667,22.1369333333,14.1738333333,19.575,16.4913333333,47.8940666667,24.4617,19.5710333333
824.79,43.6462,38.0162666667,34.0008666667,41.6878666667,21.6947333333,13.9066,19.4037333334,16.1310666667,48.0793333333,24.3767333333,19.3096666667
825.09,43.5867333333,37.8346666667,33.9933333333,41.4831333333,21.6016,13.9984333333,19.3622666667,16.1316,47.9348,24.3753,19.3301666667
825.39,43.8584666667,38.1146,34.2774,41.6034666667,21.7818,14.1298,19.5506666667,16.2398666667,48.2782666667,24.5992,19.391
825.70,44.1882666667,38.3954666667,34.7248,41.848,22.105,14.3251666667,19.9115333333,16.6444666667,48.3984,24.8145,19.8118333333
826.00,44.0648666667,38.2019333333,34.64,41.6418666667,22.0254,14.2962666667,19.7558666667,16.6738,48.1324,24.6826666667,19.8411
826.30,44.6332,38.5795333333,35.0355333333,42.1525333333,22.3993333333,14.5228,20.2180666667,16.9498666667,48.6914,25.0441666667,20.2874333333
826.61,44.9516,39.1294666667,35.4806,42.7257333333,23.047,15.0584333333,20.85,17.4554,49.2287333333,25.5946,20.9802
826.91,45.1586666667,39.1559333333,35.7710666667,42.9156666667,23.2196666667,15.3386666667,20.9710666667,17.5269333333,49.7624,25.6782,21.1759333333
827.21,45.6716,39.2857333333,35.9749333333,43.0868,23.4782666667,15.4952333333,21.0549333333,17.7379333333,50.1956,25.8403,21.5941666667
827.51,45.96,39.2874,36.0132666667,43.1369333333,23.7366,15.5231333333,21.0262,17.7585333333,50.2147333333,25.7865333333,21.6598333333
827.82,46.0651333333,39.0678,35.9722,42.9160666667,23.675,15.4496333333,20.9856666667,17.6097333333,50.0802666667,25.6872666667,21.5035333333
828.12,46.1428,39.0538666667,36.1590666667,42.8978,24.0505333333,15.9251,21.1854666667,17.9043333333,50.0360666667,25.8006333333,21.7568333333
828.42,46.277,39.1502,36.0787333333,43.0261333333,24.1706666667,15.8049,21.2569333333,17.7986666666,50.0051333333,25.5678333333,21.7764666667
828.72,46.5312666667,39.3345333333,36.2813333333,43.1846666667,24.4294,16.1478333333,21.3950666667,18.1688,50.1785333333,25.9466333333,22.0698
829.02,46.8393333333,39.7368,36.2327333333,43.3478666667,24.6062,16.5288333334,21.6038666667,18.4454666667,50.6149333333,26.0067333333,22.4634666667
829.33,46.8746,40.0046666667,36.3028666667,43.3672,24.7954666667,17.0372666667,21.7085333333,18.7525333333,50.7118,26.0382333333,22.8248666667
829.63,46.7408666667,40.2427333334,36.632,42.9718666667,25.0222,17.5655666667,21.6987333333,19.0985333333,50.9212666667,26.3672,23.1970333333
829.93,47.0301333333,40.6780666667,36.9514666667,43.0973333333,25.4625333333,18.0688,22.1317333333,19.3762,51.0008,26.6531333333,23.4878
830.23,47.6857333333,41.6536,37.7641333333,43.6972,26.1135333333,19.089,23.0800666667,20.2387333333,51.3246,27.4322666667,24.5239666667
830.54,47.0155333333,41.4386,37.5144666666,43.5690666667,26.0606,19.2745,23.1467333333,20.3550666667,50.7071333333,27.3032666667,24.2912666667
830.84,46.5336,41.4118,37.4423333334,43.5265333333,25.9070666667,19.2055,23.2352,20.5826,50.3008666667,26.9895666667,24.3654333333
831.14,46.7566,42.0656666667,37.8120666667,44.2986,26.2869333333,19.6459333333,23.6294666666,20.8366,51.0168666667,27.5288666667,24.8937333333
831.44,47.724,42.7414666667,38.3600666667,45.1154666667,27.0908666667,19.9271,24.4824,21.684,51.5731333333,28.4234333333,25.4827333333
831.74,48.0158,42.4908666667,38.547,45.0488666667,26.8437333333,19.8168,24.4628666667,21.8130666667,51.9290666667,28.7088,25.2624666667
832.04,47.549,41.9573333333,38.2414,44.5573333333,26.4446666667,19.2258333333,23.8912666667,21.2153333333,51.5747333333,27.8732666667,24.9635333333
832.35,47.6419333333,42.1156,39.0634,45.0853333333,26.8266,19.4048,23.9835333333,21.4270666667,52.0110666667,28.2949666667,24.9091666667
832.65,47.2942,41.8776666666,38.7344,45.0771333333,26.8672,19.0226333333,23.9403333333,20.9978666667,52.0935333333,28.6266333333,24.6991
832.95,47.4064,42.0048666667,38.5255333333,45.4208666667,26.7736666667,18.54,23.9658666667,20.7105333333,52.0292,28.5377,24.3040666667
833.25,47.1851333334,41.4583333333,38.2638666667,45.1388,26.4028,18.2546666667,23.5277333333,20.2268,51.8427333333,28.1389333333,23.6897333333
833.55,47.2009333334,40.9872,37.9302,44.8323333333,25.9601333333,17.5134666667,22.8895333333,19.6648,51.7708666667,28.0591666667,23.1182333333
833.85,47.5434666667,41.2328,38.2910666667,45.5318,26.0214,17.7012666667,23.053,19.7240666667,52.2742666667,28.3867,23.3533333333
834.16,47.7354666667,41.3227333333,38.5326666667,45.5234666667,26.2854666667,18.0705666667,23.2852,19.8467333333,52.5186666667,28.6224666667,23.3968666667
834.46,48.3662,41.9456,39.0468666667,46.1088666667,26.8994,18.5243333333,23.7064666667,20.6456,53.0918,29.0557,24.0514
834.76,48.0958,41.8594,39.0366666667,46.0574,26.8191333333,18.4655,23.4542666666,20.569,53.0734,28.9157666667,24.4849
835.06,47.9582666667,42.3925333333,39.1218666666,46.4343333333,27.2149333333,18.8315,23.5446666667,20.9664,53.2590666666,29.3103666667,25.1685666667
835.36,47.605,41.9358666667,38.5702666667,46.359,26.7658666667,17.9424,22.8890666667,20.2630666667,52.9412666667,28.8138,24.5793666667
835.66,47.8735333333,41.9146,38.5948666667,46.7901333333,26.9830666667,17.7498666667,23.0303333333,20.0697333333,53.4727333333,28.9781666667,24.7789
835.96,48.3258,42.2654666667,39.3646,47.0256,27.0490666667,17.7729,23.0422,20.3295333333,53.8274666667,28.8495333333,24.9338666667
836.26,48.4193333333,42.3304,39.6105333333,47.16,26.9912666667,17.78,22.9860666667,20.4934,54.1188,28.7180666667,24.8653333333
836.57,48.3422666667,42.4204,39.3126,47.2610666667,26.6738666667,17.5546333333,22.7927333333,20.6158,53.9492,28.6324333333,24.7584333333
836.87,47.6659333333,42.1546,38.9772666667,47.0179333334,26.2998,17.5566333333,22.42,20.3982,53.1772,27.748,24.2816333333
837.17,48.7768666667,42.9455333333,39.5951333333,46.9250666667,26.8304666666,17.7735,22.5924666667,20.6115333333,53.7726,27.3513333333,24.0311333333
837.47,48.4917333333,42.8652666667,39.4326666667,47.3570666667,26.2694666667,17.1724333333,21.8061333333,20.227,53.6832666667,27.0023333333,23.9289666667
