wavelength,Back_MelXanm,Belly_MelXanm,Breast_MelXanm,Crissum_MelXanm,Crown_MelXanm,DorTail_MelXanm,Patch10_MelXanm,Rump_MelXanm,Throat_MelXanm,WingTip_MelXanm
793.32,25.1963333333,37.2113694444,27.3754583334,56.444,21.0530833333,22.3579166666,49.6634166667,24.3594166666,13.0237638889,22.301875
793.62,25.7551666667,37.8864638889,28.0388333333,56.2454166667,21.3088333333,22.93075,49.77625,25.2050833334,14.1281388889,23.0519166667
793.93,25.5853333334,38.4663601852,28.4468333333,56.1686666666,21.3305,23.6436666667,49.8235833333,25.673625,14.44625,23.0909583333
794.24,26.87375,39.664962963,29.5675833333,57.1403333334,22.1756666666,24.7530416666,51.6593333333,26.3982083333,15.2778194444,23.886125
794.55,26.3635833333,39.9808898148,29.51475,57.2273333333,21.4721666667,24.4516666667,51.907,25.929625,14.6787222222,23.6841666667
794.86,25.5196666667,39.5166648148,28.93575,56.76475,20.3234166667,23.9272083333,51.5974166667,24.9374166667,13.9225694444,22.8685
795.16,24.5851666667,38.3346509259,28.24275,56.16525,19.67375,23.79325,49.8963333334,24.4345,13.5305555556,21.7761666667
795.47,24.70275,37.4159444444,27.9775,55.7135,20.2804166667,23.98275,49.684,24.6469166667,14.2125833333,21.9063333333
795.78,24.3094166667,36.4292046297,27.4355416667,55.0254166667,20.0836666667,23.8594583333,49.0185833333,24.7092083333,14.2721944444,21.5605
796.09,23.709,35.4524240741,26.2955,54.0064166667,19.46225,23.9672916667,47.9521666667,24.4257083333,13.9823333333,21.3407916667
796.40,24.16125,35.9466675926,26.722,54.8001666667,19.3520833333,24.379875,48.3225833333,24.6742916666,14.1165555556,21.3464583333
796.70,25.3624166666,36.3683351852,26.8204166667,55.2225833333,20.4841666667,25.1897916667,49.0190833333,25.198625,15.4222222222,21.946875
797.01,24.5051666667,35.318062963,25.7424166667,54.772,19.9806666667,24.0146666667,48.427,24.0853333334,14.3040972222,21.500625
797.32,25.2279166667,34.9248925926,25.9725,54.5040833333,20.0753333333,24.1807083333,48.0985,23.9178333333,15.1740416666,21.7445
797.63,24.4891666667,34.6353787037,25.2599166666,53.79025,19.0861666667,23.248125,47.4283333333,23.526,14.3146527778,20.34475
797.93,24.488,34.4762851852,25.4282083333,53.2574166667,19.2356666667,23.29625,47.1574166667,23.6184583333,14.7348194444,20.1624583333
798.24,26.0965833333,35.307662037,27.2588333334,54.3333333333,20.8859166667,24.8201666666,47.8948333334,25.0834583333,16.4925972222,21.842125
798.55,26.8616666667,36.0409537037,27.9655,55.461,21.773,25.3279583334,48.8828333333,25.4698333333,17.4807222222,22.5399166667
798.85,26.3163333333,36.0788574074,27.3738333333,55.2921666666,20.7244166667,24.3055416667,48.67475,24.7367916666,17.0010694444,21.8272916667
799.16,26.1560833333,35.8848527778,27.0949583334,54.9945,20.1350833333,24.121125,48.3074166666,24.0844166667,16.2165555555,21.6472916667
799.47,26.7795833333,36.7520444445,28.1497083333,55.5838333333,20.58375,23.9454583334,49.0771666667,24.2560833333,16.7826666667,22.3635833333
799.78,26.1688333333,36.1480416667,27.594,55.4825833334,20.6671666666,23.3466666667,48.56525,24.0594166667,16.8378472222,22.0921666667
800.08,26.3483333334,36.7832740741,27.9795,56.5064166667,20.4180833333,23.7007083333,49.1208333333,23.9839583333,16.4305833333,22.4305416667
800.39,26.4995833333,36.9864462963,28.0645,56.9141666667,20.6219166667,23.9634166667,49.8994166666,23.656375,16.1280972222,22.22725
800.70,25.2595,36.9399064815,27.7813333333,56.9946666667,19.7386666667,22.84675,50.1763333333,23.1735,14.9040555555,21.4974583333
801.00,23.9545,35.4094509259,26.9463333333,55.9626666667,19.03725,21.94625,48.9235,22.0599583333,13.9459722222,21.5784583333
801.31,24.7041666666,36.1980037037,27.719625,56.6856666667,19.9303333333,22.296125,49.7043333334,22.2222083334,14.015625,21.937125
801.62,25.1181666667,36.802037037,28.023,57.2486666666,20.5325833334,22.5299166666,50.623,22.0575416667,14.2952638889,22.3584583333
801.92,24.6529166667,36.1353055556,27.105125,56.0114166667,19.81325,21.5224583333,50.0325833333,21.479,13.1292777778,22.2384166667
802.23,25.787,36.6716074074,28.3744583333,56.79175,20.9895,22.5475,50.6144166667,22.7252083333,14.2717361111,23.0432916667
802.54,26.57275,37.2599388889,28.8062083333,57.63425,21.9635833334,22.9085416666,51.3980833333,23.6839166667,14.9026111111,23.6566666667
802.84,27.1791666667,37.5953722222,29.1994583333,58.90275,23.1274166666,24.0201666666,51.9601666667,25.2573333333,15.2394861111,24.1621666667
803.15,26.7656666667,36.857937963,28.52075,57.4074166667,21.86675,23.5249583333,50.9366666667,24.5800416667,14.3805555556,23.6702916667
803.46,24.8085,35.121499074,27.123125,55.332,20.3915,21.8657083333,48.93575,23.5048333333,14.2224305555,22.8024583333
803.76,25.7678333334,35.7079333333,27.942,55.29275,20.3506666666,23.0125833333,48.58875,24.3461666666,15.9576388889,24.11775
804.07,27.2706666667,36.0355175926,28.0928333333,55.7235,21.2801666667,24.722375,48.88,25.4213333333,17.1223333333,25.5959166667
804.38,29.6524166667,37.9337685185,29.89275,57.6890833333,23.0980833333,27.4388333334,50.4295,27.2904166667,19.2893472222,27.321125
804.68,30.0639166667,38.0623870371,29.971125,58.6840833334,23.6594166667,28.233375,50.9179166667,28.3622916667,20.1163888889,28.5065833333
804.99,30.03775,38.1269157408,30.3454166666,59.0633333333,23.6023333333,28.3165833333,50.7405,29.1562083333,20.2839722222,29.0258333333
805.30,30.381,38.4263861111,31.6425833334,60.2283333333,24.9371666667,29.0568333333,51.4238333333,29.763375,21.3024583333,29.5803333333
805.60,30.2916666667,38.5231481481,31.7760416667,60.1458333333,25.21875,29.0989583333,51.1354166667,29.671875,21.3628472223,30.1979166667
805.91,29.8508333333,37.9672740741,31.612625,59.1501666666,24.6731666667,29.039,50.6025833333,29.5854166667,20.9048888889,29.7590833333
806.21,28.66,37.3650861111,30.9657916666,58.0231666667,23.5939166667,28.0189583333,50.031,28.6599583333,20.3732361111,29.032125
806.52,30.0720833333,38.7666981481,32.417375,59.9110833333,25.286,28.907375,51.9059166667,30.2943333334,22.1957777778,30.8450416667
806.83,30.3146666667,38.898562037,32.7296666667,60.6295833333,25.6683333333,29.7489166667,52.2961666667,30.293125,21.7908055556,30.8862083333
807.13,30.6555833334,39.1159,32.789,61.7000833333,26.36675,29.9443333333,53.189,30.783375,21.9684583333,31.3554166667
807.44,28.4799166666,37.8493148148,31.5540833334,60.259,25.2251666667,27.6970833334,51.66675,29.0202083333,20.3658055556,29.949375
807.74,27.8151666667,37.3144722222,31.0844166667,59.2754166666,24.9215833333,26.46925,51.20025,28.560875,19.9247222223,29.8565833333
808.05,27.2664166667,37.3501333333,31.1965416667,59.3368333333,24.5828333333,26.1952083333,51.1164166666,28.3378333334,20.4801666666,29.98975
808.35,26.2820833334,36.4139787037,29.8863333333,58.052,23.6954166667,25.3148333333,50.0786666667,27.1929583333,19.7762222222,28.289625
808.66,25.5781666667,35.7352972222,28.3560416667,56.97275,23.0270833333,24.410625,49.6031666666,26.5589166666,18.9797222222,28.05
808.97,25.2325,35.4680462963,28.0335833333,57.1593333333,22.7800833333,24.4244166667,49.7211666667,26.3424166667,18.2454722222,27.8357083333
809.27,24.9390833333,36.2533907407,28.3246666666,58.84575,23.37725,24.7376666667,50.3416666667,26.18975,18.8974305555,28.6053333333
809.58,26.04025,36.9853296296,29.5399583334,59.2144166666,24.5470833334,25.520125,50.66075,26.670375,20.3948333334,29.435625
809.88,25.57475,36.6308935185,29.2665,59.1954166667,23.9255833334,25.1001666667,49.7125833333,25.5185416667,20.2919583333,28.8666666667
810.19,27.24075,38.220725,30.87225,60.4608333333,25.4154166666,27.058125,51.0950833333,26.5799166667,21.7354722222,29.594875
810.49,27.1956666667,38.2540453703,31.4309583333,60.0923333333,25.5614166667,27.563625,50.5365,26.2662916667,21.2117361111,29.4787083333
810.80,29.2418333333,39.4339870371,33.345875,61.4206666667,26.8951666667,29.6182916667,52.7234166666,28.7461666667,23.0924305556,31.2812916667
811.10,29.1144166667,39.4606888889,33.1039583333,61.9235,26.4150833333,29.605625,53.3805833334,28.7014583333,22.8794583333,31.1452916667
811.41,27.61675,38.3130842593,31.5082916667,61.0976666667,25.2416666667,27.972375,52.5226666667,26.9927083333,20.5894722222,29.1397916667
811.71,28.2353333333,38.3657472222,31.702,61.33775,25.5299166667,28.1608333333,53.4529166667,27.75275,20.6067777778,30.3563333333
812.02,29.5855,39.7108842593,33.7930833333,62.4518333333,25.6453333333,29.9082083333,54.77775,29.0567916667,22.1031805556,31.3907916667
812.32,30.5086666667,40.2820425926,34.52675,63.8276666667,25.66375,30.783875,56.2146666667,29.533875,23.0579444445,32.1893333333
812.63,31.596,40.5580898148,35.5720833333,63.8983333334,26.2851666667,31.9632916667,56.822,30.190625,23.6794305555,33.1920833333
812.93,31.5038333333,40.1437157407,35.2842916667,64.1081666667,25.5431666667,32.904375,56.33225,29.467,23.094125,33.012
813.24,31.704,40.2534074074,34.8542916667,64.04275,25.7784166667,33.5858333334,56.6896666666,29.6064583333,22.3037777778,32.44675
813.54,30.67125,38.5065527777,33.9627083333,62.8905,24.6671666667,31.3079166667,55.7725833333,28.9208333334,21.7978194444,31.8649583333
