wavelength,Back_TanMexf,Belly_TanMexf,Breast_TanMexf,Crissum_TanMexf,Crown_TanMexf,DorTail_TanMexf,Patch10_TanMexf,Patch11_TanMexf,Rump_TanMexf,Throat_TanMexf,WingTip_TanMexf
804.38,3.8348,57.7987333333,11.3327333333,50.5475333333,0.7052,4.94119999999,2.94066666667,9.48119999999,15.6664,7.97353333334,6.94179999999
804.68,4.85406666666,57.8532666667,12.2627333333,51.1469333333,1.654,6.20793333332,3.77233333333,10.4842666667,16.4032666667,8.85873333333,7.5956
804.99,5.82986666667,57.9836666667,13.0862,51.3902,2.24666666667,6.85206666667,4.50433333333,10.7666,16.7536666667,9.44106666668,8.22813333334
805.30,6.6442,59.0780666667,13.763,52.2588666667,2.90086666666,7.18693333334,5.0154,11.456,17.3368,10.0310666667,8.78706666667
805.60,6.50806666665,58.6178666667,13.2880666667,51.923,2.917,6.61006666667,4.58213333333,11.266,16.947,9.58933333335,8.46786666667
805.91,5.61033333333,58.5744666667,12.3348666667,51.7634,1.95666666666,5.70840000001,3.417,10.5800666667,15.9538,8.84853333335,7.30159999999
806.21,5.20139999999,58.2046,12.2385333333,51.5376666667,1.6796,5.23620000001,3.03499999999,10.3099333333,15.5517333333,8.80973333335,6.93313333334
806.52,5.61419999999,59.0416666667,12.3338666667,52.0224666667,1.99306666667,5.66133333333,3.0924,10.8053333333,15.8730666667,9.24740000001,7.23673333333
806.83,5.4604,58.9115333333,12.3448,51.5622,2.08286666667,5.44860000001,2.90673333333,10.7148666667,15.7635333333,9.09079999999,7.11973333333
807.13,6.51973333334,60.0764,13.5978666667,52.5044,3.22753333333,6.53733333333,4.0916,12.0223333333,16.9429333333,10.2704,8.13646666666
807.44,7.77960000001,60.6294,14.5162666667,53.3682666667,4.69706666667,7.79706666665,5.65259999999,13.1877333333,18.1178,11.2237333333,9.4114
807.74,7.26839999999,60.8400666667,14.0184666667,53.4882,4.18239999999,7.08366666668,5.20706666666,12.5232,17.6408666667,10.5451333333,8.65053333332
808.05,6.35306666667,60.1508,12.7783333333,51.9638,2.79946666667,5.59266666667,4.25946666666,11.1492666667,16.6938,9.29126666665,7.57773333334
808.35,5.54946666667,59.5988666667,11.9444666667,51.8764666667,1.87039999999,4.716,3.25293333333,10.5,16.1111333333,8.537,6.62353333334
808.66,5.37593333333,59.8996666667,12.0363333333,52.4622666667,1.83586666667,4.80579999999,3.37093333333,10.3320666667,15.9585333333,8.50253333333,6.44093333334
808.97,4.66146666667,61.3998,11.6081333333,53.2682666667,1.48433333334,4.5638,3.13146666667,9.81773333335,15.9570666667,8.18373333333,5.91153333334
809.27,4.7908,61.3334,12.0654,52.6143333333,2.03273333333,4.64053333333,3.79733333333,9.73846666667,16.0850666667,8.43126666665,6.50333333335
809.58,4.89953333333,62.2623333333,12.4096,53.4403333333,2.23566666667,5.07366666667,4.05626666667,10.1539333333,16.5596,8.49400000001,6.86746666667
809.88,4.71786666667,61.3079333333,12.2724,52.4590666667,2.24893333333,4.88479999999,4.26426666667,9.58293333333,16.3496,8.04146666665,6.80026666668
810.19,5.30913333333,62.2964,12.7726,53.3671333333,2.71546666667,5.46433333334,5.2618,10.1114,16.9808,8.55106666666,7.72040000002
810.49,5.09513333333,62.5960666667,12.0734666666,53.2157333333,2.4922,5.42753333333,4.83913333333,9.61580000001,16.5870666667,8.27966666667,7.53193333333
810.80,4.08339999999,62.2080666667,11.5357333333,52.2576,1.42953333334,4.93273333333,4.06220000001,8.73313333333,15.8599333333,7.60786666666,6.96380000001
811.10,4.3426,62.054,12.1392666667,52.4093333333,2.22466666667,5.38733333333,4.59833333333,9.33180000002,16.6524,7.82520000001,8.08093333331
811.41,3.79613333333,62.3355333333,12.5597333333,53.2466666667,2.52340000001,5.75560000002,4.81546666667,9.45773333334,16.8112666667,7.61386666667,8.19959999999
811.71,3.43693333333,63.0599333333,12.4906666667,53.3110666667,2.136,5.54319999999,4.77453333334,9.28306666665,16.748,7.35400000001,7.94539999997
812.02,3.06546666666,62.9671333333,11.9518666667,52.6010666667,1.3214,4.79426666664,4.55273333332,8.61453333334,16.5798666667,7.08193333333,7.51993333333
812.32,3.64839999999,61.6313333333,12.7919333333,51.5684666667,1.62400000001,5.13906666665,4.9018,9.08413333335,16.4998666667,7.44513333332,8.00893333335
812.63,4.173,61.5687333333,13.511,51.8904666667,2.35300000001,5.93426666668,5.20906666667,9.90753333333,17.0846,8.1464,8.5682
812.93,4.33653333332,61.1686666667,13.8626,51.7164,2.85186666667,6.32866666666,5.31433333333,10.0111333333,17.0966666667,8.43793333333,8.77620000002
813.24,4.11686666667,60.7390666667,13.5625333333,51.759,2.32080000001,5.81673333333,5.21073333333,9.82986666667,16.8145333333,8.47006666668,8.42566666667
813.54,3.77266666667,59.6602666667,13.2078,51.2219333333,1.9932,5.66260000001,4.33373333334,9.2432,16.1903333333,8.65253333333,7.60420000001
813.85,2.82393333333,59.1012,12.5544666667,50.6292,0.651733333327,4.93633333335,3.66313333334,8.56173333333,15.5430666667,7.70786666665,6.74153333335
814.15,2.07113333333,58.6318666667,11.6326,50.4384,0.188933333339,3.94553333333,2.9856,8.23126666667,15.034,6.93866666668,5.96373333334
814.46,2.10940000001,58.6893333333,11.4576666667,49.8378666667,-0.075133333332,3.71393333333,2.52366666666,8.03753333332,14.5460666667,6.88519999999,5.40873333333
814.76,2.44986666667,57.8468666667,10.8167333333,48.9384666667,-0.185600000001,3.45206666667,2.21986666666,7.86926666667,14.5212,6.68153333333,5.57526666668
815.07,2.78019999999,58.2226666666,11.0620666667,49.4836666666,0.4498,3.65039999999,2.47773333333,8.09000000002,14.8819333333,7.14619999999,6.26846666667
815.37,2.49366666666,57.4700666667,10.6433333334,48.7386,0.37073333334,3.48973333333,2.2466,8.32419999998,14.3657333333,6.696,6.25953333333
815.68,1.64113333334,57.0970666667,9.84673333335,48.2058,-0.554333333333,2.74980000001,1.42959999999,7.76086666666,13.8292,5.88626666666,5.65273333331
815.98,1.51053333334,56.7610666667,9.63693333333,48.1046,-0.537466666667,2.75953333333,1.329,7.57446666665,13.682,5.83153333334,5.49740000001
816.29,0.29493333334,56.3863333333,8.39253333333,47.8022666666,-1.72566666666,1.23900000001,-0.0073333333274,6.32013333335,12.6252666667,5.07366666665,4.0708
816.59,-0.04393333334,56.5166666667,8.33506666667,47.7716666667,-1.86613333333,1.69773333333,-0.365866666666,6.03726666667,12.4917333333,4.66146666667,4.02480000001
816.89,-0.838800000008,56.3020666667,7.16266666667,47.3013333333,-2.58933333333,0.627333333332,-1.16699999999,5.3174,11.9183333333,3.22400000001,3.27493333333
817.20,0.349399999994,57.3974666667,8.67013333333,48.6845333333,-1.09093333333,1.24066666666,-0.4278,6.20326666667,13.1693333333,4.52766666668,4.47773333333
817.50,1.21219999999,57.3623333333,9.35946666666,49.0359333333,-0.785199999999,1.72860000001,0.027466666666,6.54280000001,13.6087333333,5.29620000001,5.29606666667
817.81,1.82546666666,57.6529333333,10.2306666666,49.9230666667,-0.327599999995,2.50093333334,0.5952,7.10126666667,14.1958,5.92433333333,6.0448
818.11,2.52913333333,58.3980666667,11.2581333333,50.7654,0.337133333334,3.24246666667,1.30993333333,7.85986666667,14.8312666667,6.95200000001,6.48506666667
818.41,4.07473333334,58.9766666667,12.9228,51.5074,2.04046666667,4.9386,2.91673333333,9.64466666667,16.4338,8.35780000001,7.73280000001
818.72,4.25599999999,58.9908,13.143,51.8915333333,2.20306666666,5.06906666667,3.11993333333,9.71746666667,16.7417333333,8.50060000001,7.73933333333
819.02,4.63146666667,58.9156,13.2959333334,52.0406,2.2704,5.32593333333,3.4134,9.80753333332,17.1315333333,8.65913333333,7.9968
819.33,4.52213333333,59.2334,12.9355333333,52.1738,1.58166666667,5.11400000001,3.28006666667,9.81559999999,17.0112,8.15626666666,7.89913333332
819.63,5.24026666667,60.2455333333,13.5238666667,53.2275333334,1.86233333333,5.73113333333,3.93646666667,10.6666666667,17.6254,8.62213333335,8.52486666667
819.93,6.1666,61.5685333333,14.5481333333,54.4445333333,2.97953333333,6.74180000001,5.28759999999,12.0936666667,18.6818,9.69640000001,9.42466666666
820.24,7.35986666666,62.8626666667,15.9241333333,55.6044,4.28506666667,8.19959999999,6.82813333334,13.665,19.9969333333,11.128,10.7814666667
820.54,8.15906666668,63.9772666667,16.6288,56.5606,5.14393333333,9.12880000001,7.78533333334,14.6539333333,20.7802666667,11.8257333333,11.6515333333
820.85,8.69666666667,64.7300666667,17.1762666667,57.0873333333,5.77533333333,9.79613333333,8.3606,15.361,21.3989333333,12.3530666667,12.1275333333
821.15,8.9656,65.2068,17.2767333333,57.4222,5.984,10.0386666667,8.72606666666,15.7642666667,21.6200666667,12.6714666667,12.3526666667
821.45,9.19539999999,65.5793333333,17.468,57.6642,6.15146666667,10.2138666667,8.92526666668,16.0165333333,21.7854,12.8618666667,12.6101333333
821.76,9.1876,65.8921333333,17.3633333333,57.8848,5.97226666667,10.1968,8.92846666665,15.9548,21.5999333333,12.8442666667,12.6052
822.06,9.55533333335,66.5174666667,17.6763333333,58.4035333333,6.3218,10.6386666667,9.30893333333,16.4101333333,21.8964,13.219,13.0045333333
822.36,10.0748,67.0532,18.1740666667,58.9026666667,6.90493333333,11.1748666667,9.87939999999,17.0476,22.2749333333,13.7462666667,13.4925333333
822.67,10.2258,67.3529333334,18.3547333333,59.2607333333,7.11433333333,11.2812,10.0034666666,17.2682666667,22.348,13.9911333333,13.7104666667
822.97,10.3804,67.5522666667,18.4909333333,59.4418,7.35666666667,11.5212666667,10.2185333333,17.4613333333,22.4788666666,14.1253333333,13.9798666666
823.27,10.3760666667,67.4162,18.4244,59.3523333333,7.296,11.4535333333,10.1598666667,17.3749333333,22.3516666666,14.0102666667,13.9851333333
823.58,10.2193333333,67.3282666667,18.2062,59.3250666667,7.0902,11.313,9.91773333335,17.1768666667,22.0453333333,13.8069333333,13.8258666667
823.88,9.8944,66.8700666667,17.8287333333,58.9467333333,6.7566,10.9934,9.48913333333,16.8212,21.6020666667,13.4420666667,13.4893333333
824.18,9.34879999999,66.5328,17.2592666667,58.5739333333,6.23886666667,10.3812666667,8.90220000001,16.2800666667,20.9484666667,12.9278,12.9742
824.49,9.26246666667,66.5946666667,17.2526,58.6233333333,6.22106666667,10.2920666667,8.79973333333,16.2172666667,20.8931333333,12.8459333333,12.9693333333
824.79,9.02266666667,66.5973333333,17.0556,58.8546,5.99,10.1660666667,8.5836,16.0887333333,20.6453333333,12.7533333334,12.8120666666
825.09,8.82959999999,66.4342666667,16.9481333333,58.6529333333,5.83253333333,10.0353333333,8.46033333332,16.0434,20.5742,12.5196,12.6609333333
825.39,8.49433333335,65.9418666667,16.7398,58.4894,5.43926666667,9.70466666667,7.99419999999,15.5954,20.3295333333,12.1913333333,12.3376666667
825.70,7.62493333333,65.3318,15.8979333333,57.8427333333,4.45046666667,8.82653333333,7.09966666667,14.5476666667,19.5772,11.3605333333,11.5092
826.00,7.36373333333,64.6908666667,15.545,57.2222666667,4.18773333333,8.58486666667,6.94966666667,14.1298666667,19.4443333333,11.0352,11.0561333333
826.30,7.42766666666,64.0786666667,15.4686666667,56.6324,4.3656,8.62046666667,7.13006666667,14.2392666667,19.4760666667,11.1005333333,10.9530666667
826.61,7.6202,64.4506,15.7784,56.9796666667,4.5094,8.85333333332,7.24746666667,14.4572666667,19.7896666667,11.4237333333,11.2051333333
826.91,7.57386666665,64.2526666667,15.8972,56.9572,4.38646666667,8.765,7.35446666668,14.4573333333,19.8581333334,11.436,11.2832666667
827.21,7.51826666667,64.139,15.7907333333,56.8910666667,4.1498,8.54559999999,7.42360000001,14.3607333333,19.6970666667,11.3220666667,11.1544
827.51,8.3312,64.5366666667,16.6242,57.503,4.82953333333,9.369,8.27919999999,15.0636666667,20.3805333333,11.9424666667,11.9316
827.82,8.38113333333,64.1736666666,16.6046,57.3266,4.78286666667,9.43613333334,8.32199999999,14.8870666667,20.0931333333,11.8612,11.864
828.12,8.63873333334,64.0501333333,16.6918,57.0360666667,5.0096,9.35966666667,8.49446666667,14.8698666667,20.0324,11.8056666666,11.9410666667
828.42,8.44793333333,63.6348666667,16.4654666667,56.7956,4.9764,9.10473333333,8.3348,14.4894,19.6982666667,11.6116,11.7782
828.72,8.36006666668,63.2023333333,16.3776666667,56.1727333333,5.06046666667,8.85766666667,8.51153333333,14.2876666667,19.3514666667,11.4483333333,11.6398
829.02,8.38506666667,62.6666,16.4287333333,55.8402,5.3116,9.10440000002,8.67553333333,14.3977333333,19.3388,11.4804666667,11.7748
829.33,8.83720000002,62.3694,16.8396666667,55.8020666667,5.637,9.54079999999,9.11953333335,14.5736666667,19.4951333333,11.8226,12.2878666667
829.63,8.49366666666,62.0704,16.722,55.6115333333,5.1758,9.17926666667,8.53786666666,14.0766,18.9782,11.4310666667,12.0149333333
829.93,7.70306666666,60.9148666667,15.8539333333,54.438,4.35033333333,8.39906666665,7.70806666667,13.0609333333,17.8490666667,10.4817333333,11.1434666667
830.23,7.06173333333,59.5946,14.6234666666,52.9384666667,3.76513333333,7.49859999999,7.04573333332,11.8904,16.5667333333,9.4576,10.058
830.54,7.0274,59.4026666667,14.3478,52.7360666667,3.9222,7.64166666667,6.89206666667,11.6822,16.692,9.38293333333,9.89573333334
830.84,6.77953333334,59.1622,14.0523333333,52.8164,3.85033333333,7.54600000002,6.74999999999,11.6042666667,16.4824,9.38806666667,9.69106666666
831.14,7.64266666667,59.0122666667,14.6288,52.8955333333,4.63760000001,8.18100000001,7.05133333333,12.3218,17.3085333333,9.90246666669,10.2158666667
831.44,7.42493333333,59.2825333333,14.459,53.1758666667,4.36866666666,8.44573333334,6.85920000002,12.1900666667,17.3343333333,10.0262,9.96206666667
831.74,7.9846,59.2289333333,14.9466,52.9778666667,5.01513333333,9.05679999999,7.3558,12.9888,18.1568666667,10.8502666667,10.6754
832.04,7.5912,60.4014666667,14.6646,54.1838,4.62753333333,8.78513333333,6.72986666666,13.143,18.3623333334,10.8873333333,10.3962666667
832.35,8.20980000001,61.1126666667,15.1682,54.7774666667,5.12846666666,9.15920000001,7.18100000001,13.7734666667,18.8722666667,11.4884666667,10.7072
832.65,7.5506,61.796,15.0165333333,55.1904666667,4.612,8.64600000001,6.47853333335,13.5636666667,18.7211333333,11.086,10.0612
832.95,7.48820000001,62.1524,15.1148666667,55.4096666667,4.2242,8.12233333333,6.39426666667,13.3914666667,18.6202666667,10.9399333333,9.8684
833.25,7.94793333335,62.8956,15.5156666667,56.3699333333,4.77466666667,8.54573333333,6.94006666667,14.0593333333,19.4619333333,11.6932666667,10.3864666667
833.55,8.99746666666,64.2698666667,16.547,57.6278,5.7426,9.57106666667,7.97846666667,15.4578666667,20.8334,12.7887333333,11.4768666667
833.85,9.46193333333,64.7632,17.1968666667,57.9357333333,6.02006666667,9.96793333335,8.5582,15.9036,21.2088,13.3653333333,11.9759333333
834.16,9.18999999999,64.6646666667,16.8040666667,57.5919333333,5.61186666667,9.58813333334,8.15506666667,15.4347333333,20.828,12.9870666667,11.5502
834.46,8.02693333334,64.4852666667,15.6127333333,57.3161333333,4.56286666666,8.46399999999,7.2426,14.4688,19.9550666667,12.1241333333,10.6698666667
834.76,7.62146666667,64.1683333333,15.327,57.1902,4.35753333333,8.00433333334,6.86013333334,14.3301333333,19.7139333334,11.5415333333,10.5572666667
835.06,7.39106666668,64.7038666667,15.1754666667,57.7196,3.92126666667,7.55213333333,6.30906666667,13.8922666667,19.2757333333,10.9679333333,10.2302666667
835.36,7.46120000001,63.9728666667,14.9130666666,56.9112666667,3.8504,7.41426666665,6.44093333333,13.4320666667,18.9091333333,10.5737333333,10.3431333333
835.66,6.54386666666,63.2333333333,14.0815333333,56.5359333333,2.8492,6.34893333333,5.37019999999,12.0882,17.8682666667,9.38260000001,9.67466666667
835.96,6.82159999999,62.165,14.0087333333,55.6534,2.97333333333,6.06319999999,5.48173333333,11.6223333333,17.4750666667,9.16386666669,9.75093333335
836.26,7.04333333335,61.4171333333,13.9192,54.8520666667,3.67706666667,6.61893333333,5.87746666667,11.6233333333,17.6262666667,9.44106666667,10.027
836.57,6.75126666668,60.3320666667,13.4244666667,53.4633333333,3.45053333333,6.25006666666,5.5664,10.6378666667,16.4452666667,8.71733333335,9.73946666666
836.87,5.19226666667,58.2976666667,12.2008,52.0584666667,2.15093333333,4.92179999999,4.11693333333,8.48279999999,14.3874,7.25786666667,8.39033333334
837.17,3.43360000001,56.1803333333,10.5170666667,50.4552666667,0.771666666662,3.64199999999,2.47679999999,6.50466666667,12.5075333333,5.37800000001,7.17593333333
837.47,3.45719999999,55.3877333333,10.8251333333,49.9588,0.94046666666,3.76246666667,2.69799999999,6.58413333333,12.533,5.66000000001,7.72273333333
837.77,4.68446666667,55.0444666667,12.3337333333,49.1741333333,2.02446666667,5.02333333333,3.94746666665,7.46293333333,12.9944,6.91219999999,8.79286666668
838.07,5.27493333334,53.9604,12.8006,48.1959333334,2.30239999999,5.75606666668,4.63066666666,7.44840000002,13.0928666667,7.67193333335,9.05506666668
838.37,5.08973333334,53.2195333334,12.4398666667,47.7616666666,1.73446666666,5.52766666665,4.97600000001,7.09586666665,12.5625333333,7.69173333333,8.68153333332
838.67,3.66806666667,52.1196,11.7358666667,46.8987333333,0.249733333335,4.58713333334,3.82859999999,5.83660000001,11.4948,6.73826666667,7.29146666667
838.97,4.2148,53.5839333333,12.5280666667,47.7854,1.34226666667,5.92393333333,5.2438,6.79186666667,12.5548666667,7.46299999999,7.54353333334
839.27,4.32106666667,54.9842,12.1786666667,49.0392666667,1.5426,6.67579999999,5.52086666666,7.36119999999,13.0084666667,7.6318,7.47859999999
839.57,4.82940000001,55.5252,12.242,49.9772,1.33700000001,6.82126666667,5.86640000001,7.58526666668,13.2150666667,7.74906666667,7.7308
839.87,4.45366666668,55.7201333333,12.0987333333,50.1600666667,0.658533333333,6.1728,5.5326,7.59033333332,13.1596,7.18786666666,6.75813333336
840.17,4.80006666667,56.5424666667,12.3218666667,50.5654666667,0.799800000001,6.09653333335,5.52666666667,8.20219999999,13.6828666667,7.58620000001,6.93333333333
840.47,3.81213333333,56.0562666667,11.3144666666,49.9249333333,-0.309933333325,4.85453333333,3.94366666666,7.24899999999,12.3473333333,6.37546666666,5.23006666665
840.77,1.24273333333,55.8186666667,8.88559999999,49.3195333333,-2.7712,2.51466666667,1.31153333335,4.39840000001,9.99013333333,4.10246666665,2.60353333334
841.07,-0.185333333338,55.559,7.53199999999,48.9848666667,-3.864,1.34966666666,-0.504933333328,2.5244,8.92333333333,2.78206666666,1.07166666667
841.37,-1.2358,56.1192,6.56906666667,49.0947333333,-4.81299999999,0.314333333324,-1.91866666666,1.22493333335,8.01093333334,1.91860000001,0.260199999994
841.67,-3.44660000001,54.4104666667,4.61453333334,48.1066,-6.0998,-1.474,-4.51240000001,-0.5896,6.06580000001,-0.045266666672,-1.83673333333
841.97,-3.00873333334,54.5131333333,4.36573333333,47.9644666667,-5.1918,-1.34513333334,-4.932,0.0826,6.19479999999,0.401266666666,-1.81693333334
842.27,-3.59926666667,53.2344,3.20339999999,46.3822,-6.20906666667,-2.91906666667,-6.2214,-0.49480000002,5.13293333331,0.48226666666,-2.25106666667
842.57,-4.46180000001,52.4592666667,2.59626666668,45.4402666667,-6.92759999999,-3.93973333333,-6.83613333334,-1.39593333334,4.70973333331,0.078133333314,-2.73973333334
842.87,-5.26253333334,51.8337333333,1.74486666666,44.7170666667,-7.48460000001,-4.45819999999,-7.55273333333,-1.96313333334,4.15800000001,-0.872600000006,-3.85833333333
843.17,-5.35646666666,51.3318,1.91493333334,44.1182666667,-6.94026666666,-3.91659999999,-7.83306666667,-3.26853333332,3.95953333333,-0.964666666674,-3.97399999999
