wavelength,Back_DigGlom,Belly_DigGlom,Breast_DigGlom,Crissum_DigGlom,Crown_DigGlom,DorTail_DigGlom,Patch10_DigGlom,Rump_DigGlom,Throat_DigGlom,WingTip_DigGlom
402.88,5.664,4.29875,4.25624666667,6.29441666667,3.4738,5.71093333333,14.83,8.5264,4.11383333333,8.2076
403.24,5.62713333333,4.29508333333,4.25852666667,6.28275,3.4692,5.69883333333,14.8254666667,8.50373333333,4.09193333333,8.1762
403.60,5.67793333333,4.323625,4.30322,6.321,3.5038,5.76693333333,14.8902666667,8.53126666667,4.13383333333,8.2272
403.95,5.66886666667,4.32008333333,4.27565333333,6.30191666667,3.47073333334,5.75323333333,14.9278,8.53986666666,4.1193,8.1948
404.31,5.68793333333,4.32670833333,4.29246,6.30816666667,3.52266666667,5.7775,14.9361333333,8.53100000001,4.13856666667,8.20633333333
404.67,5.64606666666,4.29866666667,4.2574,6.24575,3.49626666667,5.7293,14.9198666667,8.48346666667,4.09863333333,8.182
405.03,5.64506666667,4.324375,4.2541,6.24666666666,3.5132,5.73026666667,14.9686666667,8.51546666666,4.1061,8.1712
405.39,5.6316,4.28425,4.25635333333,6.25291666667,3.5058,5.72723333333,14.9717333333,8.50899999999,4.07566666667,8.13393333333
405.75,5.6304,4.28720833333,4.24855333333,6.272,3.51153333333,5.697,14.9923333333,8.52113333333,4.08626666667,8.1282
406.11,5.64266666667,4.30416666667,4.26866666667,6.31316666667,3.53793333333,5.70926666667,15.0217333333,8.52986666667,4.118,8.18673333333
406.47,5.71853333333,4.37533333333,4.36091333333,6.41033333334,3.6308,5.768,15.0884666667,8.61206666667,4.23246666667,8.2634
406.83,5.7174,4.386375,4.37909333333,6.39108333334,3.63733333333,5.7496,15.0425333333,8.59686666667,4.2226,8.24333333333
407.19,5.6972,4.37095833333,4.34055333333,6.35808333333,3.60533333333,5.69986666667,15.0369333333,8.57326666666,4.19386666667,8.23346666667
407.55,5.68026666667,4.39233333333,4.32728666667,6.36475,3.60053333333,5.69733333333,15.0191333333,8.59433333333,4.19,8.24146666667
407.90,5.67873333333,4.38591666667,4.34754666667,6.34616666667,3.60793333333,5.6861,15.0026,8.59946666667,4.191,8.2454
408.26,5.74606666667,4.46458333333,4.40761333333,6.43341666667,3.683,5.74513333333,15.0907333333,8.68073333333,4.24713333333,8.31213333333
408.62,5.79553333333,4.482875,4.47288666667,6.51083333334,3.73373333333,5.7803,15.14,8.74873333334,4.32206666667,8.37386666666
408.98,5.81773333333,4.465375,4.47464666667,6.54375,3.76006666666,5.7505,15.1316666667,8.7338,4.31376666667,8.384
409.34,5.8752,4.524125,4.52441333333,6.60225,3.81113333333,5.804,15.2066,8.80393333334,4.35896666667,8.44613333333
409.70,5.89566666667,4.5255,4.56750666667,6.62141666666,3.85313333333,5.86486666667,15.2304,8.86226666666,4.3937,8.48893333333
410.06,5.93913333333,4.559125,4.5955,6.6385,3.84866666667,5.908,15.2846,8.90973333334,4.39886666667,8.51393333333
410.42,5.91513333333,4.54333333333,4.56644,6.60066666667,3.80306666667,5.88346666667,15.249,8.87546666667,4.36846666667,8.50186666667
410.77,5.9136,4.52454166667,4.57410666667,6.62366666667,3.80066666667,5.8848,15.2868,8.90873333333,4.37816666667,8.523
411.13,5.95613333333,4.55045833333,4.61082,6.70441666667,3.82766666667,5.9444,15.2892,8.96759999999,4.41483333333,8.54626666666
411.49,5.9418,4.49983333333,4.59916,6.69491666667,3.79353333333,5.92666666667,15.2819333333,8.94940000001,4.3801,8.528
411.85,5.98713333333,4.52075,4.62553333333,6.76541666667,3.82446666667,5.98393333333,15.3216,8.97073333334,4.40846666667,8.56066666667
412.21,5.93166666667,4.45516666667,4.57628666667,6.71058333333,3.7584,5.9569,15.264,8.94466666667,4.37076666667,8.50593333333
412.57,5.9192,4.44154166667,4.54396666667,6.682,3.74546666667,5.94723333333,15.2401333333,8.94120000001,4.35366666667,8.4554
412.92,5.93946666667,4.46979166667,4.5847,6.704,3.7718,6.0094,15.2716666667,9.00006666666,4.4062,8.49866666667
413.28,5.9236,4.46725,4.59691333333,6.70475,3.7896,6.00286666667,15.2758,9.01286666667,4.41573333333,8.5034
413.64,5.94853333333,4.50816666667,4.62474,6.73741666667,3.81666666667,6.0233,15.3080666667,9.01453333334,4.44683333333,8.49393333333
414.00,5.9242,4.50116666667,4.61579333333,6.71566666666,3.8472,5.99566666667,15.3098666667,9.01186666666,4.44533333333,8.49366666667
414.36,5.94093333333,4.5075,4.63009333333,6.74975,3.87946666667,6.0159,15.3956666667,9.05006666667,4.44076666666,8.53773333333
414.72,5.9788,4.550125,4.64894666667,6.78,3.91113333333,6.06273333333,15.4356666667,9.08593333334,4.46756666667,8.55826666667
415.07,5.99473333333,4.570625,4.68082,6.78208333333,3.9392,6.06826666667,15.5263333333,9.09733333333,4.50386666667,8.59726666667
415.43,5.9936,4.61058333333,4.70264,6.78541666667,3.966,6.0725,15.5514,9.12746666667,4.53383333333,8.6204
415.79,5.9848,4.631125,4.72242,6.795,3.95206666667,6.07176666667,15.5789333333,9.13073333333,4.54433333333,8.6238
416.15,5.97733333333,4.632125,4.73097333333,6.78341666667,3.96146666667,6.06203333333,15.5909333333,9.11526666667,4.5407,8.64786666667
416.51,5.93353333333,4.61691666667,4.70560666667,6.75583333333,3.92306666667,6.027,15.5701333333,9.07986666667,4.50263333333,8.61853333333
416.86,5.93133333333,4.61966666667,4.70495333333,6.7585,3.91626666667,6.03126666667,15.6234,9.08646666667,4.4925,8.59993333333
417.22,5.95146666667,4.610625,4.71095333333,6.771,3.8946,6.06056666667,15.6412,9.09479999999,4.4994,8.6022
417.58,5.909,4.549875,4.67031333333,6.7335,3.83973333333,6.00526666667,15.61,9.06433333334,4.4514,8.55126666667
417.94,5.8484,4.48004166667,4.61646,6.68191666667,3.7626,5.9461,15.5747333333,8.99286666667,4.3872,8.4784
418.29,5.79913333333,4.42966666667,4.58997333333,6.63633333334,3.7254,5.90546666667,15.5409333333,8.95173333333,4.34373333333,8.42813333333
418.65,5.7882,4.39108333333,4.57290666667,6.60991666667,3.7072,5.88656666667,15.5254666666,8.92059999999,4.31483333333,8.40466666667
419.01,5.77446666667,4.36941666667,4.56666666667,6.59483333333,3.68033333333,5.88363333333,15.501,8.89639999999,4.2915,8.39086666667
419.37,5.76953333333,4.36291666667,4.56748,6.60066666667,3.67253333333,5.88713333333,15.5099333333,8.88613333334,4.27323333333,8.38073333333
419.73,5.74353333333,4.332625,4.54116,6.57333333333,3.64886666667,5.87566666667,15.4962666667,8.87799999999,4.23626666667,8.3656
420.08,5.77653333333,4.35204166667,4.58464,6.60025,3.66313333333,5.9113,15.5249333333,8.89720000001,4.26166666667,8.3852
420.44,5.81306666667,4.38133333333,4.63405333333,6.64033333333,3.6916,5.9534,15.5770666667,8.93726666667,4.29213333334,8.4468
420.80,5.8096,4.37933333333,4.62373333333,6.62466666667,3.68526666667,5.94793333333,15.5496,8.92613333333,4.27776666667,8.44666666667
421.16,5.80026666667,4.37966666667,4.62144666667,6.62608333333,3.67953333333,5.9492,15.5299333333,8.93180000001,4.27083333333,8.44093333333
421.51,5.8326,4.421375,4.65262,6.66258333334,3.6978,5.97876666667,15.5488666667,8.95033333333,4.2829,8.4732
421.87,5.86813333333,4.449625,4.68522666667,6.69425,3.739,6.031,15.5858,8.99500000001,4.314,8.51546666667
422.23,5.91553333333,4.50004166667,4.71787333333,6.73891666667,3.7816,6.0892,15.6222,9.03106666666,4.35163333333,8.55346666667
422.58,5.92993333333,4.52970833333,4.74957333333,6.76283333333,3.80226666667,6.11453333333,15.6451333333,9.05473333334,4.3676,8.5732
422.94,5.9256,4.53045833333,4.74544666667,6.77516666667,3.80566666667,6.109,15.6582,9.07113333333,4.35393333333,8.56786666667
423.30,5.93353333333,4.53883333333,4.7462,6.77775,3.80993333333,6.10973333333,15.6536,9.06653333334,4.35376666667,8.56126666667
423.66,5.9194,4.52808333333,4.73340666667,6.75491666667,3.80053333333,6.08623333333,15.6300666667,9.04079999999,4.33386666667,8.5524
424.01,5.923,4.54041666667,4.73446666667,6.76308333333,3.80846666666,6.07886666667,15.6417333333,9.04860000001,4.34453333333,8.54793333333
424.37,5.91633333333,4.53308333333,4.71927333333,6.76716666667,3.80386666667,6.07476666667,15.6427333333,9.03520000001,4.33163333333,8.51726666667
424.73,5.9394,4.55104166667,4.7515,6.79058333333,3.82806666667,6.09036666667,15.6637333333,9.06259999999,4.35226666667,8.5354
425.08,5.94073333334,4.54804166667,4.75556,6.78391666667,3.838,6.0698,15.6784666667,9.0542,4.34883333333,8.52586666667
425.44,5.9204,4.54025,4.7408,6.7615,3.8278,6.06196666667,15.6787333334,9.03706666667,4.3384,8.50446666667
425.80,5.91126666667,4.54745833333,4.73494666667,6.76558333333,3.82526666666,6.0368,15.6587333333,9.02566666667,4.32073333333,8.4782
426.16,5.8866,4.53195833333,4.72179333333,6.73875,3.7988,6.0014,15.6365333334,9.01133333333,4.29123333333,8.43666666667
426.51,5.89006666667,4.53875,4.7275,6.75275,3.80886666667,6.00493333333,15.6562666667,9.02053333334,4.30523333333,8.4462
426.87,5.9148,4.553875,4.75620666667,6.77258333333,3.84366666667,6.0383,15.6853333333,9.04413333334,4.3413,8.45626666667
427.23,5.92313333333,4.57125,4.77293333333,6.77741666667,3.86126666667,6.0468,15.7102666667,9.06166666667,4.35393333333,8.45866666667
427.58,5.9634,4.613375,4.79568666667,6.81966666667,3.89293333333,6.0751,15.7478666667,9.09633333334,4.38866666667,8.46546666667
427.94,5.9234,4.57354166667,4.73455333333,6.7805,3.86153333333,6.0456,15.7146,9.05680000001,4.3342,8.39386666667
428.30,5.89586666667,4.55029166667,4.69527333333,6.7435,3.8318,6.0264,15.6748,9.02526666666,4.302,8.3614
428.65,5.85986666667,4.51720833333,4.66617333333,6.72883333333,3.78566666666,6.00366666667,15.6383333333,8.9828,4.26543333334,8.3134
429.01,5.8402,4.50975,4.64955333333,6.73208333333,3.7654,6.00513333333,15.6281333333,8.963,4.2419,8.30653333333
429.37,5.81846666667,4.46370833333,4.62270666667,6.7185,3.7486,5.9802,15.6095333333,8.9344,4.21783333333,8.28673333333
429.72,5.82986666667,4.47533333333,4.63394666667,6.72533333333,3.74826666667,6.00426666667,15.6320666667,8.92846666666,4.23106666666,8.29733333333
430.08,5.834,4.46654166667,4.61624666667,6.72175,3.75766666667,6.0134,15.6308666667,8.905,4.23676666667,8.2976
430.44,5.8514,4.50420833333,4.62494,6.75225,3.7554,6.01776666667,15.6504,8.91013333334,4.2325,8.32593333333
430.79,5.86106666667,4.525,4.61659333333,6.75008333333,3.74053333333,6.0148,15.6353333333,8.90086666667,4.22273333333,8.32233333333
431.15,5.8714,4.50866666667,4.61560666667,6.76541666667,3.75266666667,6.03196666667,15.6464666667,8.908,4.22103333333,8.34373333333
431.50,5.859,4.50429166667,4.6304,6.79291666667,3.75126666667,6.03566666667,15.653,8.91726666666,4.22286666667,8.3698
431.86,5.85353333334,4.49620833333,4.64270666667,6.80325,3.73686666667,6.0418,15.657,8.93080000001,4.21703333333,8.392
432.22,5.8572,4.50033333333,4.65637333333,6.81841666667,3.74373333333,6.02983333333,15.6572,8.94233333334,4.22076666667,8.40846666667
432.57,5.8626,4.50204166667,4.66325333333,6.818,3.7486,6.0326,15.6677333333,8.93713333333,4.22306666667,8.42006666667
432.93,5.83993333333,4.484,4.62458,6.77825,3.71673333333,5.99783333333,15.6412,8.89959999999,4.1991,8.39026666667
433.29,5.86933333333,4.52720833333,4.66778666667,6.81616666667,3.7428,6.02683333333,15.676,8.94779999999,4.2281,8.4266
433.64,5.86186666667,4.523,4.66566666667,6.80408333333,3.72946666667,6.01676666667,15.6495333333,8.94746666667,4.2396,8.4246
434.00,5.85526666667,4.531625,4.67453333333,6.80583333333,3.71293333333,6.00806666667,15.6441333333,8.94700000001,4.23593333333,8.41966666667
434.35,5.7934,4.47079166667,4.60724666667,6.7345,3.65626666667,5.96313333333,15.5697333333,8.89326666667,4.18036666667,8.33066666667
434.71,5.77913333333,4.456,4.60307333333,6.72458333333,3.64746666667,5.95856666667,15.5584,8.87386666666,4.1733,8.3406
435.07,5.7696,4.46725,4.60038,6.71925,3.62466666667,5.93416666667,15.5383333333,8.86139999999,4.1742,8.3216
435.42,5.769,4.463875,4.60388,6.70383333333,3.62526666667,5.92186666667,15.5327333333,8.84646666666,4.163,8.29346666667
435.78,5.8072,4.50354166667,4.64296,6.72766666666,3.64993333333,5.94003333333,15.5628666667,8.87506666666,4.1944,8.32593333333
436.13,5.81133333333,4.52204166667,4.64419333333,6.729,3.64473333333,5.94226666667,15.5808,8.88219999999,4.20583333333,8.32613333333
436.49,5.80746666667,4.53,4.64006666667,6.72175,3.63953333333,5.93083333333,15.5858666667,8.8718,4.20036666667,8.31246666667
436.84,5.79953333333,4.5395,4.65620666667,6.73475,3.64186666666,5.93346666667,15.5869333333,8.88339999999,4.1953,8.326
437.20,5.77486666667,4.52004166667,4.61526666667,6.699,3.6076,5.88913333333,15.5473333333,8.84313333334,4.16446666667,8.28573333333
437.56,5.76586666666,4.507875,4.58078,6.7065,3.596,5.8562,15.5593333333,8.82993333334,4.12763333333,8.27313333333
437.91,5.75846666667,4.49804166667,4.58949333333,6.70983333334,3.58893333333,5.85103333333,15.5691333333,8.83600000001,4.12006666667,8.27726666667
438.27,5.8212,4.57404166667,4.66163333333,6.79333333333,3.6492,5.89783333333,15.6238,8.89246666667,4.1974,8.3692
438.62,5.77486666667,4.57220833333,4.62961333333,6.77016666667,3.61933333333,5.8542,15.5812,8.86246666667,4.17296666667,8.3354
438.98,5.74873333333,4.563,4.61357333333,6.77858333333,3.58886666667,5.8301,15.5872666667,8.8486,4.15256666667,8.3308
439.33,5.75786666667,4.58304166667,4.61806666667,6.79133333333,3.57813333333,5.84023333333,15.5912666667,8.85446666667,4.17593333333,8.3466
439.69,5.74613333333,4.59095833333,4.61137333333,6.794,3.56826666667,5.83466666667,15.566,8.82986666666,4.17913333333,8.33446666667
440.04,5.7472,4.61120833333,4.62688666667,6.80691666667,3.57913333333,5.8432,15.5732,8.82506666667,4.18333333333,8.33653333333
440.40,5.77346666667,4.6555,4.66243333333,6.84091666667,3.61733333333,5.87616666667,15.5953333333,8.86133333334,4.21413333333,8.377
440.75,5.79926666667,4.68179166667,4.68867333333,6.86433333333,3.65,5.8946,15.6186666667,8.88233333333,4.2367,8.39786666667
441.11,5.8058,4.69283333333,4.70510666667,6.88716666667,3.65726666667,5.90513333333,15.6436666667,8.89340000001,4.24626666667,8.4202
441.47,5.80046666667,4.712625,4.72739333333,6.898,3.65326666666,5.9135,15.6559333333,8.89360000001,4.26996666667,8.43466666667
441.82,5.82546666667,4.752,4.73753333333,6.94425,3.68146666667,5.92956666667,15.6748666667,8.90246666667,4.29853333333,8.4628
442.18,5.82126666667,4.74391666667,4.73734666667,6.92191666667,3.682,5.92936666667,15.6990666667,8.905,4.2868,8.44666666667
442.53,5.87666666667,4.78633333333,4.78382,6.967,3.73206666667,5.9742,15.7611333333,8.94846666667,4.32213333333,8.487
442.89,5.88933333333,4.806,4.79796,6.96208333334,3.75026666667,5.99473333333,15.7566,8.94719999999,4.33116666667,8.50013333333
443.24,5.87126666667,4.80075,4.79468,6.9505,3.75366666667,6.0023,15.7525333333,8.92846666666,4.3146,8.4862
443.60,5.87366666666,4.81820833333,4.80124666667,6.95608333333,3.75393333333,6.01193333333,15.7757333333,8.93786666667,4.32343333333,8.51613333333
443.95,5.858,4.81404166667,4.79806,6.95475,3.74433333333,6.001,15.7658,8.93053333333,4.31433333333,8.51253333333
444.31,5.80633333333,4.75816666667,4.74057333333,6.91416666667,3.678,5.9539,15.6960666667,8.86146666666,4.2641,8.46066666667
444.66,5.82573333333,4.79175,4.76320666667,6.93783333333,3.68826666667,5.952,15.7164666666,8.87580000001,4.28083333333,8.48533333333
445.02,5.8366,4.82183333333,4.78577333333,6.97625,3.7108,5.9801,15.7470666667,8.90246666667,4.30693333333,8.50666666667
445.37,5.83593333333,4.835625,4.80235333333,6.97491666666,3.72773333333,5.99516666667,15.7359333333,8.91233333333,4.3096,8.5176
445.72,5.83406666667,4.8285,4.80278666667,6.969,3.72406666666,5.98386666667,15.7336666667,8.91640000001,4.29693333333,8.5186
446.08,5.80626666667,4.82320833333,4.76982666667,6.95841666667,3.702,5.95193333333,15.6935333333,8.8792,4.27043333333,8.5024
446.43,5.80146666667,4.84316666667,4.77963333333,6.97075,3.70306666667,5.951,15.7127333333,8.89359999999,4.2781,8.50986666666
446.79,5.78353333333,4.83729166667,4.76625333333,6.98866666667,3.6954,5.93883333333,15.7216,8.89566666667,4.28206666667,8.50286666667
447.14,5.76913333333,4.82591666667,4.74402666667,6.98266666667,3.6762,5.90506666667,15.7036666667,8.88233333333,4.25593333333,8.47373333333
447.50,5.74706666667,4.81270833333,4.73198666667,6.97516666667,3.66786666667,5.87123333333,15.6897333333,8.86786666667,4.22266666667,8.44193333333
447.85,5.7514,4.80658333333,4.72663333333,6.97041666666,3.6632,5.86503333333,15.693,8.8694,4.21983333333,8.4336
448.21,5.75666666667,4.82008333333,4.73488666667,6.9975,3.67133333333,5.86213333333,15.7321333333,8.89373333333,4.22786666667,8.44793333334
448.56,5.72786666667,4.79854166667,4.69656,6.97541666666,3.63706666667,5.84586666667,15.6992666667,8.85959999999,4.20343333333,8.40426666667
448.92,5.7268,4.78716666667,4.68094,6.95541666667,3.6238,5.82356666667,15.6768,8.83559999999,4.176,8.38273333333
449.27,5.72753333333,4.78066666667,4.66879333333,6.97475,3.617,5.8007,15.6948666667,8.82486666666,4.1697,8.35546666667
449.62,5.71246666667,4.79279166667,4.66443333333,6.96291666666,3.60933333333,5.80466666667,15.6900666667,8.79926666667,4.1676,8.32886666667
449.98,5.71893333333,4.78729166667,4.68324666667,6.98308333334,3.61426666667,5.80116666667,15.7056666667,8.81093333333,4.18343333333,8.31473333333
450.33,5.6854,4.7405,4.65394,6.96775,3.5816,5.77133333333,15.6644666667,8.7682,4.15393333333,8.28226666667
450.69,5.7336,4.77366666667,4.69454,6.98766666667,3.6196,5.80336666667,15.6861333333,8.78966666667,4.17813333333,8.30473333333
451.04,5.748,4.79725,4.71828666667,7.01858333334,3.64606666667,5.81906666667,15.7114666667,8.80726666667,4.2079,8.35013333334
451.40,5.7508,4.79541666667,4.70554666667,7.0295,3.64873333333,5.8343,15.7122666667,8.80859999999,4.21673333333,8.35693333333
451.75,5.7852,4.83508333333,4.72618666667,7.08408333333,3.6848,5.86723333333,15.7552,8.85106666667,4.24543333333,8.40773333333
452.10,5.8186,4.87020833333,4.76306,7.10858333333,3.71106666667,5.89436666667,15.7729333333,8.87379999999,4.27783333333,8.423
452.46,5.8364,4.89033333333,4.79605333333,7.15741666667,3.75586666667,5.93863333333,15.8198,8.91386666666,4.31073333333,8.46593333333
452.81,5.8204,4.88654166667,4.80043333333,7.16833333333,3.7448,5.9247,15.8122,8.92386666667,4.3182,8.4582
453.17,5.8336,4.905125,4.81756,7.17891666666,3.75266666667,5.93913333333,15.8152,8.93946666667,4.33606666667,8.49526666667
453.52,5.8218,4.87904166667,4.81458,7.18241666667,3.736,5.91436666667,15.8146666667,8.94586666666,4.33116666667,8.51293333333
453.87,5.82553333333,4.88816666667,4.82034666667,7.17325,3.738,5.92583333333,15.8294,8.95126666666,4.3315,8.5374
454.23,5.8432,4.90466666667,4.83255333333,7.18575,3.7418,5.93436666667,15.8324666667,8.93773333333,4.3364,8.5454
454.58,5.8328,4.89629166667,4.83027333333,7.18125,3.7332,5.91716666667,15.8431333333,8.94326666667,4.3247,8.54253333333
454.93,5.84053333333,4.89820833333,4.83816,7.1835,3.73066666667,5.91973333333,15.8522,8.9624,4.3299,8.54946666667
455.29,5.83693333333,4.906,4.86876,7.1685,3.73806666667,5.92523333333,15.858,8.96386666667,4.3291,8.54673333333
455.64,5.81726666667,4.903125,4.88866,7.15783333333,3.73013333333,5.9115,15.8515333333,8.9402,4.31793333333,8.53686666667
456.00,5.798,4.90116666667,4.88607333333,7.15858333334,3.72386666667,5.9013,15.8652666667,8.95673333334,4.31266666667,8.54026666667
456.35,5.797,4.90929166667,4.89114666667,7.14708333333,3.7148,5.8906,15.8620666666,8.94553333333,4.3168,8.53433333333
456.70,5.79873333333,4.92670833333,4.89147333333,7.13383333333,3.7136,5.8971,15.8583333333,8.94946666667,4.31526666667,8.5478
457.06,5.82153333333,4.947375,4.90365333333,7.14525,3.73426666667,5.9349,15.879,8.9822,4.3292,8.55546666667
457.41,5.81246666667,4.94641666667,4.90515333333,7.125,3.7316,5.9327,15.8278666667,8.96646666667,4.30926666667,8.5338
