wavelength,Back_SpoRuff,Belly_SpoRuff,Breast_SpoRuff,Crissum_SpoRuff,Crown_SpoRuff,DorTail_SpoRuff,Patch10_SpoRuff,Rump_SpoRuff,Throat_SpoRuff,WingTip_SpoRuff
595.49,16.2039333333,45.0664,35.5916666667,40.4554666667,15.8575333333,13.1732,34.0229333333,18.2408666667,40.0122666667,14.1306666667
595.82,16.2657333333,45.1832666667,35.7175333333,40.5677,15.9071333333,13.2557333333,34.1269333333,18.3616,40.1174,14.1928
596.16,16.2304,45.1888666667,35.6776666667,40.5399666666,15.8576666667,13.2405333333,34.0758666667,18.3342,40.0918666667,14.1463333333
596.50,16.2524,45.1674666667,35.7108,40.5358666667,15.8463333333,13.2372333333,34.1046,18.3297333333,40.1046666667,14.1348
596.83,16.2902,45.2218,35.7739333333,40.5793333333,15.8947333333,13.2892666667,34.1775333333,18.3746,40.115,14.1452
597.17,16.3245333333,45.2372,35.8032666667,40.5893666667,15.9282666667,13.3263,34.194,18.3846666667,40.1483333333,14.2026
597.51,16.3841333333,45.3303333333,35.8802,40.6644333333,16.0056666667,13.4096,34.2390666667,18.4824,40.2049333333,14.2452
597.84,16.3937333333,45.3750666667,35.9216,40.6308666667,16.0056,13.3981333333,34.2576666667,18.4754,40.2445333333,14.2181333333
598.18,16.4177333334,45.5364,36.0338666667,40.7120666667,16.0478,13.3971,34.2892,18.5473333333,40.3578666667,14.2650666667
598.52,16.4968,45.5936,36.0997333333,40.8395,16.1083333333,13.4458,34.3224,18.618,40.4502666667,14.3006666667
598.85,16.5454,45.6327333333,36.17,40.8207666667,16.1108666667,13.5289333333,34.3635333333,18.6146666667,40.4998666667,14.3469333333
599.19,16.5148666667,45.6484666667,36.1582,40.8040333333,16.0750666667,13.4902,34.322,18.5632,40.5147333333,14.3304666667
599.53,16.5498,45.7074666667,36.2126,40.8301666667,16.0984,13.5131333333,34.3181333333,18.6145333333,40.4741333333,14.4056
599.86,16.6680666667,45.8514666667,36.4352,41.0029,16.2222,13.6278666667,34.4388666667,18.7218,40.6564,14.5546666667
600.20,16.8013333333,46.0208,36.6080666667,41.1816333333,16.3471333333,13.7593333333,34.6297333333,18.8708,40.8337333333,14.6807333333
600.53,16.7823333334,46.0217333333,36.6424666666,41.2195333333,16.3132,13.7164,34.5757333333,18.8628666667,40.8562666667,14.6422666667
600.87,16.8671333333,46.1824,36.7924,41.3696666667,16.3928666667,13.7358666667,34.6849333333,19.0122666667,41.0108666667,14.6923333333
601.21,16.9198666667,46.2764,36.9145333333,41.4072666666,16.4086,13.7781666667,34.7265333333,19.0461333333,41.0838,14.7378666667
601.54,16.9490666667,46.2720666667,36.9154,41.4657,16.4961333333,13.8418333333,34.7283333333,19.0703333333,41.0740666667,14.8177333333
601.88,17.0308666667,46.3118666667,36.9902,41.5191666667,16.5151333333,13.9137666667,34.8334,19.0626,41.1079333333,14.8445333333
602.21,16.9865333333,46.3264666667,36.9938666667,41.5027333333,16.474,13.8797666667,34.8511333333,19.0421333333,41.1262666667,14.8365333333
602.55,16.9561333333,46.3108666667,37.0061333333,41.5043,16.4316666667,13.7955,34.8554666667,19.0398666667,41.0820666667,14.7718
602.88,16.9928,46.3580666667,37.0666666667,41.5514,16.5076,13.8131,34.8811333333,19.1104,41.0967333333,14.8428
603.22,16.9706666667,46.3243333333,37.0510666667,41.5268,16.4324666667,13.7452,34.8270666667,19.0287333333,41.1353333334,14.7664666667
603.56,16.9217333333,46.3429333333,36.9970666667,41.4945,16.3836,13.6781666667,34.7760666667,19.0067333333,41.0628666667,14.7140666667
603.89,16.8824,46.3782666667,36.9549333333,41.4605666667,16.3552,13.6255333333,34.7276,18.9564666667,41.0795333333,14.6698
604.23,16.9010666667,46.4072666667,36.9945333333,41.4786333333,16.3682,13.6373,34.8053333333,18.9638666666,41.1062,14.693
604.56,16.8515333334,46.3988,36.9622666667,41.4165666667,16.3362,13.6511333333,34.7525333334,18.9153333334,41.0332,14.6764666667
604.90,16.7728,46.3838,36.897,41.4198333333,16.3003333333,13.5607,34.7040666667,18.8478,41.0032,14.6049333333
605.23,16.8029333333,46.461,36.9389333333,41.4408666667,16.2742,13.5124666667,34.7124,18.9050666666,41.0512,14.6062666667
605.57,16.7798,46.5457333333,36.9472666666,41.4619333333,16.2653333333,13.5158333333,34.7027333333,18.9279333333,41.0662,14.5908
605.90,16.729,46.5149333334,36.9270666667,41.4243,16.2207333333,13.472,34.6204666667,18.9071333334,41.0360666667,14.5352666667
606.24,16.7535333334,46.6168,36.9677333333,41.5022333333,16.2518666667,13.5028333333,34.6444,18.9507333334,41.0992,14.5872666667
606.58,16.7238666667,46.6286666667,36.9440666667,41.4774,16.2192666667,13.5341666667,34.6204666666,18.9363333333,41.075,14.5466
606.91,16.7716666667,46.7430666667,37.0092,41.5648,16.284,13.5822,34.6933333334,19.0052666667,41.1486,14.6458
607.25,16.7988666667,46.7349333333,37.0178,41.5554333333,16.3071333333,13.6120333333,34.7242666667,19.0135333333,41.206,14.6548666667
607.58,16.7438666667,46.6358,36.9473333333,41.5066,16.2777333333,13.6122,34.5942,18.9526666667,41.1574,14.634
607.92,16.8003333333,46.6928,37.0083333333,41.5389333333,16.3322666667,13.7160333333,34.5609333333,19.0207333333,41.1866666667,14.6984
608.25,16.8628666667,46.6712666667,36.9644,41.5484333333,16.3605333333,13.7563666667,34.5381333334,19.0545333333,41.2354666667,14.7368
608.59,16.9239333333,46.6390666667,36.9245333333,41.4964,16.3886,13.8742666667,34.5147333333,19.1444,41.257,14.8333333333
608.92,16.8986666667,46.5382,36.8518666667,41.4470666667,16.3866,13.9767666667,34.4353333333,19.1036666667,41.2057333333,14.8592
609.26,16.8714,46.3701333333,36.7613333333,41.3158,16.3871333333,13.9673333333,34.3394,19.0452,41.1251333333,14.8962666667
609.59,16.8984,46.3154,36.7275333333,41.2873,16.4248,14.088,34.2830666667,19.0225333333,41.1052666667,14.9244
609.93,16.9049333333,46.2496,36.6668,41.2096,16.4527333333,14.1023333333,34.1942,19.0080666667,41.0533333333,14.973
610.26,16.8946,46.1916666667,36.5749333333,41.1885333333,16.4457333333,14.1000333333,34.1208,18.9652,41.0534,14.9766666667
610.60,16.9282666667,46.1363333333,36.4911333333,41.1238666667,16.5166,14.1830333333,34.0568,19.0113333333,41.0129333333,15.0271333333
610.93,16.9156666667,46.1380666667,36.4181333333,41.0879,16.4996666667,14.1938,33.9831333333,19.0135333333,40.9969333333,15.0436666667
611.27,16.9795333333,46.2382666667,36.4359333333,41.1348333333,16.5542,14.2360666667,34.0200666667,19.0927333334,41.0242666667,15.0928666666
611.60,16.9826666667,46.2104,36.3657333333,41.1590666667,16.5582666667,14.2445333333,33.9970666667,19.0446666667,41.031,15.1132666667
611.93,16.9254666667,46.2152666667,36.4026,41.2014666667,16.5569333333,14.2679,34.004,19.0469333333,40.9970666667,15.0943333333
612.27,17.0178666667,46.2750666667,36.4817333333,41.3077666667,16.6632,14.325,34.0647333333,19.1054,41.0668666667,15.1304666667
612.60,17.0907333333,46.3606,36.5616666667,41.4221666667,16.7757333333,14.3544666667,34.1614666667,19.2134,41.1512,15.1944
612.94,17.113,46.5115333333,36.6103333333,41.5868666667,16.8092,14.3677666667,34.1984666667,19.2596,41.2322666667,15.1605333333
613.27,17.1599333333,46.6322666667,36.6614,41.6614,16.8521333333,14.2939333333,34.2896666666,19.3070666667,41.2508,15.1892666667
613.61,17.1926,46.8054666667,36.7553333333,41.8131,16.9116,14.3405666667,34.4081333333,19.4072,41.3578666667,15.1824
613.94,17.3076,46.9267333333,36.9403333333,41.9402,16.9930666667,14.3339666667,34.5384666667,19.4848666667,41.4077333333,15.2460666667
614.28,17.2573333333,46.9508,37.0070666667,42.0347333333,16.9215333334,14.2901333333,34.5131333333,19.3854666667,41.4059333333,15.1110666666
614.61,17.2714666667,47.0252666667,37.1540666667,42.1651333333,16.9934,14.3046666667,34.6107333333,19.4571333333,41.4854,15.1594666667
614.94,17.3122,47.156,37.3055333333,42.2912,17.0302666667,14.3842,34.761,19.5387333333,41.5874,15.2506
615.28,17.4068,47.3296,37.4540666667,42.454,17.1481333333,14.447,34.8322666667,19.7089333333,41.7072666667,15.3276
615.61,17.5110666666,47.3737333333,37.5329333333,42.4774,17.2192666667,14.4434666667,34.8428666667,19.7335333333,41.8258,15.4380666666
615.95,17.5150666667,47.4386,37.5913333333,42.5414666667,17.2226666667,14.4161333333,34.869,19.7102,41.7682,15.4678666667
616.28,17.5855333333,47.5877333333,37.695,42.6438666667,17.2500666667,14.4236,34.9316,19.7382666667,41.8818666667,15.4815333333
616.61,17.601,47.6156,37.7310666667,42.6621,17.2493333333,14.3718,34.9320666667,19.7968666667,41.9016,15.5158
616.95,17.7036666667,47.7378666667,37.9003333333,42.8350666667,17.3512666667,14.4389333333,35.038,19.9033333334,42.1040666667,15.6225333333
617.28,17.6234666667,47.5885333333,37.7917333333,42.758,17.2658666667,14.3551,34.9528666667,19.8036666667,42.0697333333,15.5349333333
617.62,17.5785333333,47.5702666667,37.7525333333,42.7416666667,17.2246666667,14.3758,34.9160666667,19.7901333333,42.0928,15.49
617.95,17.57,47.6261333333,37.7697333333,42.7530666667,17.2317333333,14.3117666667,34.9504,19.8340666667,42.1316,15.4939333334
618.28,17.6128,47.6060666667,37.6817333333,42.7982,17.2267333333,14.3335666667,34.8667333333,19.795,42.0629333333,15.4563333333
618.62,17.6258,47.5241333333,37.6647333333,42.7799,17.2239333333,14.2726666667,34.7850666667,19.8066666667,41.9768,15.3913333333
618.95,17.6052,47.5356666666,37.6816666667,42.8195666667,17.1642,14.2319,34.8020666667,19.7692,41.9284666667,15.4062666666
619.28,17.5941333333,47.6466,37.6726,42.9994,17.1845333334,14.2429333333,34.8364,19.8034666667,41.9906,15.3856
619.62,17.5716,47.6382,37.6785333333,43.0882,17.1841333333,14.2497,34.8431333334,19.8242,42.1372,15.406
619.95,17.594,47.7982666667,37.7542,43.2038666666,17.219,14.2740666667,34.9581333333,19.8857333333,42.2648,15.4470666667
620.28,17.659,47.7792,37.8582666667,43.2502666667,17.254,14.3554333333,35.0419333334,19.8794,42.3315333333,15.479
620.62,17.6209333333,47.8000666667,37.8816,43.3015333333,17.1880666667,14.3853333333,35.035,19.9102,42.284,15.4361333333
620.95,17.8792,48.0909333333,38.1836,43.5476666667,17.3726,14.5824,35.284,20.1243333333,42.4796,15.6751333333
621.28,17.9715333333,48.2748,38.2940666667,43.6815666667,17.4306666667,14.6078666667,35.4011333333,20.2378666667,42.5824,15.7439333333
621.62,17.9703333333,48.304,38.3446666667,43.7186666667,17.4532,14.6631,35.4256666667,20.2752666667,42.5799333333,15.7949333333
621.95,18.0638,48.4187333333,38.4796,43.7706666667,17.4988,14.7061,35.5874,20.3323333333,42.7022,15.8619333333
622.28,18.0917333333,48.4871333333,38.5257333333,43.9123333333,17.5334666667,14.7114,35.5992,20.333,42.7672666667,15.9132666667
622.62,17.9924666667,48.4358,38.4728,43.8180666667,17.5014666667,14.6522333333,35.5828666667,20.2354,42.6572,15.8036
622.95,17.9799333333,48.4718,38.5946666667,43.8582333333,17.4545333333,14.6817333333,35.618,20.2515333333,42.6082666667,15.7498666667
623.28,18.0177333333,48.6285333333,38.7305333333,43.9521,17.5000666667,14.6881666667,35.6991333333,20.3375333333,42.6518666667,15.8066
623.62,17.9340666667,48.482,38.6013333333,43.8193666667,17.4202,14.5638,35.5258,20.2569333333,42.5146666667,15.6503333333
623.95,17.9284,48.6838666667,38.6092,43.9601,17.4824,14.5854666667,35.5576666667,20.3253333333,42.5994666667,15.6646666667
624.28,17.9374666667,48.7025333333,38.5852,43.9638,17.5044,14.5644,35.5034,20.3076,42.5576666667,15.6763333333
624.62,17.8224666667,48.5328,38.4984666667,43.8475,17.435,14.4837,35.3546,20.2128666667,42.381,15.5656666667
624.95,17.6947333333,48.3854,38.3966,43.7509333333,17.3550666667,14.4273,35.2532,20.1501333333,42.2876666667,15.488
625.28,17.7584666667,48.5486666667,38.5254666667,43.8708333333,17.4025333333,14.4242,35.3719333333,20.1593333334,42.4426,15.4966666667
625.61,17.6566666667,48.5121333333,38.5536666667,43.8519333333,17.3786666667,14.3617666667,35.2352,20.1176666667,42.3622,15.4514666667
625.95,17.6832666667,48.6023333333,38.6482,43.8463666667,17.4062,14.4185666667,35.2555333333,20.1440666667,42.425,15.4418
626.28,17.7542666667,48.7177333334,38.7429333333,43.9618,17.4928,14.5003,35.2608,20.2012666667,42.5910666667,15.464
626.61,17.7530666667,48.6770666667,38.6876666667,43.9074666667,17.5197333333,14.4428666667,35.2,20.16,42.5605333333,15.4956
626.94,17.7532666667,48.6859333333,38.7160666667,43.8872333333,17.5028666667,14.4805666667,35.1781333333,20.1406666667,42.5324666667,15.4744666667
627.28,17.7834666667,48.7152666667,38.8122,43.9869,17.5000666667,14.5354666667,35.2563333333,20.1636666667,42.5525333333,15.5358666667
627.61,17.8501333333,48.6478666667,38.8492,43.9595333333,17.5472666667,14.6032,35.2514,20.1749333333,42.5159333333,15.5622
627.94,17.86,48.66,38.835,43.9098666667,17.5593333333,14.6081333333,35.2361333333,20.1387333333,42.5914666667,15.5486666667
628.27,17.8980666667,48.7534,38.9046,44.0616,17.5670666667,14.6226,35.2590666666,20.1436666667,42.6401333333,15.5515333333
628.61,17.9662666667,48.8776,39.0149333333,44.1581333333,17.5741333333,14.6745666667,35.2642,20.1723333333,42.7114666667,15.5736
628.94,17.9820666667,48.7956,38.9481333334,44.0859,17.5663333333,14.7172333333,35.2124,20.1939333333,42.6528666667,15.5706666667
629.27,18.0530666667,48.8601333333,38.9707333333,44.1591,17.6173333333,14.7844,35.3008666667,20.2556,42.7278,15.5788666667
629.60,18.0449333333,48.8446,38.9604,44.1798333333,17.5783333333,14.7959333333,35.3564666667,20.2246666667,42.7458666667,15.593
629.94,18.0868666667,48.8031333333,38.9783333333,44.1343666666,17.544,14.8008333333,35.3492,20.2041333333,42.7491333333,15.6217333333
630.27,18.0988,48.9391333333,39.0424666667,44.2483333333,17.5496,14.9092,35.4184666667,20.2922,42.884,15.6022666667
630.60,18.0649333333,48.9273333333,39.0928,44.2643666667,17.5145333333,14.8692,35.3530666667,20.211,42.88,15.5491333333
630.93,18.0639333334,48.9548666667,39.1152666667,44.2337666667,17.4893333333,14.8512666667,35.2802666667,20.1782666667,42.8615333333,15.4906
631.26,17.9385333333,48.9129333333,39.0926,44.1852,17.3520666667,14.767,35.2317333333,20.0889333333,42.7928666667,15.4166666667
631.60,17.9232666667,48.9904666667,39.2228,44.2247666666,17.3704666667,14.7958666667,35.3304,20.1286666667,42.717,15.4333333333
631.93,17.9548666667,49.0841333333,39.2742,44.1993333333,17.4086666667,14.8747,35.3804,20.1902,42.7744666667,15.4623333333
632.26,17.9882,49.174,39.2748,44.2126666667,17.4781333333,14.8644,35.4718,20.1518,42.8078,15.4742
632.59,17.9694,49.2691333333,39.4010666667,44.3498666667,17.4950666667,14.9155,35.4735333333,20.1884666667,42.8762666667,15.4823333334
632.92,17.9928666667,49.3011333333,39.4959333333,44.3233,17.4803333333,14.9611666667,35.4916666666,20.2244,42.8397333333,15.5498666667
633.26,17.9697333333,49.375,39.5590666667,44.3499,17.4865333333,14.8984333333,35.4550666667,20.2358666667,42.8241333333,15.5350666667
633.59,17.9389333333,49.3674,39.5289333333,44.3067333333,17.4716,14.8121666667,35.4738,20.3005333333,42.7782,15.5382
633.92,17.9871333333,49.3216666667,39.6188666667,44.2326333333,17.4761333333,14.7825666667,35.4395333333,20.2799333333,42.7135333333,15.5285333333
634.25,17.9817333333,49.3350666667,39.5878,44.2426,17.4645333333,14.759,35.4072666667,20.2914,42.6828666667,15.5037333333
634.58,18.0352,49.3974,39.6535333333,44.2884,17.5447333333,14.8296,35.4751333333,20.3452,42.8278,15.6176666667
634.91,18.2036666667,49.632,39.9219333333,44.4756666667,17.6903333333,14.9243,35.6117333333,20.5289333333,43.0057333333,15.7767333333
635.25,18.201,49.6398666667,39.9124666667,44.5114333333,17.7350666667,14.8940333333,35.5821333333,20.5208,42.9812666667,15.8036666667
635.58,18.2051333333,49.6902666667,39.9482666667,44.5490333333,17.8163333333,14.9468,35.5792,20.5989333333,43.022,15.8593333333
635.91,18.2642,49.7394666667,40.1270666666,44.6566,17.9062,15.0152,35.5550666667,20.7002,43.1370666667,15.9701333333
636.24,18.2710666666,49.6924666667,40.0774666667,44.6061,17.8635333333,14.9688333333,35.5071333333,20.6736,43.0733333333,15.9946666667
636.57,18.2524666667,49.7518,40.0872666667,44.7079333333,17.9073333333,14.9624333333,35.4524666667,20.7248666667,43.1744,15.9176666667
636.90,18.4112,49.7735333333,40.165,44.7906,18.0720666667,15.0977333333,35.5040666667,20.8988,43.2458,16.0636666667
637.23,18.4503333333,49.9492,40.3256666667,44.9448333333,18.1536666667,15.1649666667,35.5660666667,20.9227333333,43.3331333333,16.081
637.56,18.4269333333,49.9417333333,40.3710666667,45.0434333333,18.1900666667,15.2055666667,35.6418,20.9808666667,43.3242,16.1339333333
637.90,18.4776,50.0032,40.4336666667,45.0909,18.2648666667,15.2682333333,35.7016,21.0961333333,43.3856666667,16.1830666667
638.23,18.4529333333,50.0325333333,40.4688666666,45.1901333333,18.2497333333,15.2308,35.6605333333,21.0524,43.3368,16.126
638.56,18.3492,49.928,40.3741333333,45.0469333333,18.2258,15.2142333333,35.5500666667,20.9651333333,43.2201333333,16.0689333333
638.89,18.5358,50.1316,40.5648,45.2434333333,18.3177333333,15.4268666667,35.6121333334,21.1472666667,43.4649333333,16.1939333333
639.22,18.5096,50.1068,40.5652,45.2579,18.2522666667,15.3304333333,35.5622,21.0608,43.4566,16.1276
639.55,18.5217333333,50.0988666667,40.6454666667,45.3215666667,18.2849333333,15.304,35.6636666667,21.1048666667,43.3773333333,16.1917333333
639.88,18.4951333333,50.2674,40.8328666667,45.4354333333,18.3452666667,15.2850666667,35.7484666667,21.1224,43.3839333333,16.1907333333
640.21,18.5418,50.3844,40.9726666667,45.498,18.3611333333,15.2995,35.8778666667,21.0924,43.474,16.2668666667
640.54,18.4932,50.3854,40.9851333333,45.4431666667,18.306,15.2748,35.8712666667,20.9823333333,43.4436,16.2132666667
640.87,18.5346666667,50.3803333333,41.0496666666,45.4980333333,18.2485333333,15.2637333333,35.8694666667,21.0288,43.4188666667,16.2440666667
641.20,18.6524,50.5868666667,41.1416666667,45.5596,18.3222,15.2799,35.9924,21.0435333333,43.5485333333,16.3222666667
641.53,18.5678666667,50.5731333333,41.1297333333,45.5417666667,18.2752,15.2752666667,36.028,20.9508,43.5640666667,16.2716
641.87,18.6095333333,50.5762666667,41.1283333333,45.5465333333,18.2543333333,15.2696333333,36.0895333333,21.0254,43.4889333333,16.2874
642.20,18.6698,50.7444666667,41.2473333333,45.6460666667,18.2286,15.2556,36.1798666667,21.0683333333,43.5637333333,16.2838
642.53,18.6037333333,50.7292,41.2471333333,45.5963666667,18.2575333333,15.1941333333,36.2395333333,21.1123333333,43.4404,16.2848666667
642.86,18.5713333333,50.7301333333,41.3768666667,45.568,18.2382666667,15.1934,36.2669333333,21.0648,43.4813333333,16.2238
643.19,18.6175333333,50.808,41.4022666667,45.5655,18.2737333333,15.3409333333,36.2340666666,21.0907333333,43.5648666667,16.1429333333
643.52,18.7423333333,50.7227333333,41.4384666667,45.5763333333,18.3327333333,15.4164,36.1734666667,21.1889333334,43.6047333333,16.2076
643.85,18.7952,50.876,41.6074666667,45.6778,18.4110666667,15.5315,36.2774,21.2824,43.6782,16.3929333333
644.18,18.6496,50.8928666666,41.5504,45.7064666667,18.3076,15.4318,36.2077333333,21.2254666667,43.5673333333,16.2724666667
644.51,18.7251333333,51.0576666667,41.5973333333,45.7679333333,18.3656666667,15.5996333333,36.2623333333,21.2684,43.7466,16.3238
644.84,18.6844,51.0488666667,41.6112,45.7949,18.299,15.5431333333,36.1628,21.2250666667,43.7893333333,16.2334666667
645.17,18.8601333333,51.1216,41.8156,45.9504333333,18.4405333333,15.6393,36.1830666667,21.3579333333,43.8921333333,16.3674
645.50,18.8972,51.2271333333,41.9270666667,45.9856333333,18.5618666667,15.7413333333,36.1868,21.479,44.0305333333,16.512
