wavelength,Back_HemFlam,Belly_HemFlam,Breast_HemFlam,Crissum_HemFlam,Crown_HemFlam,DorTail_HemFlam,Patch10_HemFlam,Rump_HemFlam,Throat_HemFlam,WingTip_HemFlam
629.94,5.7446,59.6033666667,33.6532666667,48.4378,4.51133333333,7.80833333333,35.5611333333,58.3750666667,44.0476,8.19246666667
630.27,5.7496,59.6607,33.6993333333,48.5084666667,4.54026666667,7.84013333333,35.6115333333,58.4071333333,44.071,8.24846666667
630.60,5.7908,59.7889,33.8056666667,48.6314,4.5814,7.91013333333,35.7168,58.5172,44.1825333334,8.28693333334
630.93,5.91173333333,59.8968333333,33.9106666667,48.7154666667,4.69913333333,8.0036,35.8248,58.6028666667,44.3203333333,8.38826666667
631.26,5.93926666667,59.9733,33.9631333333,48.7736666667,4.7416,8.0406,35.8655333333,58.6588,44.3714666667,8.40793333333
631.60,5.98313333333,59.9807666667,34.0227333333,48.8164666667,4.77126666667,8.078,35.8423333333,58.6692666667,44.397,8.445
631.93,6.02673333333,59.9828,34.0522666667,48.8297333334,4.7976,8.08993333334,35.8391333333,58.6374666667,44.4245333333,8.4874
632.26,6.06133333333,59.9662333333,34.0526666667,48.7854666667,4.84006666667,8.1358,35.8458666667,58.5535333333,44.4168,8.52366666667
632.59,6.05993333333,59.9524,34.0438,48.7534666667,4.83646666667,8.11686666666,35.8430666666,58.5733333333,44.4473333333,8.49993333333
632.92,6.0976,60.0642,34.1110666666,48.8051333333,4.87526666667,8.19313333333,35.9171333333,58.6752666667,44.5746,8.54913333333
633.26,6.07313333333,60.1151666666,34.1400666666,48.8705333333,4.84866666667,8.18366666667,35.9232,58.7440666667,44.6084666667,8.55026666667
633.59,6.07566666667,60.1736,34.1492666667,48.9138666667,4.82566666667,8.19086666667,35.9567333333,58.8168,44.6402666667,8.5608
633.92,6.11113333333,60.1554333333,34.1482666667,48.9062666667,4.84813333333,8.20866666667,35.9559333333,58.8355333333,44.6295333333,8.56033333333
634.25,6.0774,60.0889666667,34.1052,48.8406666667,4.82046666667,8.16226666667,35.8947333333,58.7728666667,44.5593333333,8.5516
634.58,6.048,60.0910666667,34.0766666667,48.7977333333,4.78573333333,8.1652,35.8435333333,58.7254,44.5213333333,8.5198
634.91,6.0516,60.0483333333,34.0366666666,48.74,4.78506666667,8.16413333333,35.8045333333,58.675,44.4799333333,8.5174
635.25,6.07146666667,60.1890333333,34.0839333333,48.8280666667,4.81593333333,8.2068,35.9033333333,58.7634666667,44.5684,8.5356
635.58,6.03146666667,60.1902333333,34.0402,48.8238,4.79353333333,8.20073333333,35.9071333333,58.8004,44.5419333333,8.50693333333
635.91,6.0424,60.2457,34.08,48.8945333334,4.77253333333,8.19313333333,35.9308666667,58.9024666667,44.588,8.50033333334
636.24,6.04026666667,60.3564333333,34.1590666667,48.9941333333,4.7732,8.2274,35.9885333333,58.9791333333,44.6148666667,8.5422
636.57,6.05373333333,60.3864666667,34.1974666667,49.07,4.7762,8.23213333333,36.0402,59.0442666667,44.6799333333,8.60213333333
636.90,6.03533333333,60.2977666667,34.1164666667,48.9524666667,4.726,8.18426666666,35.9791333333,58.9251333333,44.5854,8.56446666667
637.23,6.0608,60.3228,34.1533333334,48.9748666667,4.76046666667,8.22460000001,36.0157333333,58.944,44.6131333333,8.58513333333
637.56,6.06266666667,60.3930666667,34.1567333333,48.9985333333,4.73633333333,8.2282,36.0590666667,58.9557333333,44.6762666667,8.61033333333
637.90,6.0914,60.4506333333,34.196,49.0740666667,4.75493333333,8.26846666667,36.1198,59.0481333333,44.7678,8.64493333333
638.23,6.11293333333,60.5051666666,34.2494,49.1505333333,4.77926666667,8.28886666667,36.1644666667,59.0617333333,44.8454666667,8.68633333333
638.56,6.101,60.532,34.2471333333,49.1727333333,4.74326666667,8.29393333333,36.1472666667,59.0521333333,44.8703333333,8.69966666667
638.89,6.08733333333,60.4793333333,34.2365333333,49.1644666667,4.75266666667,8.27206666667,36.1274666667,59.024,44.8359333333,8.69986666667
639.22,6.09433333333,60.5648,34.2835333333,49.2122666667,4.73973333334,8.2782,36.1487333333,59.0627333334,44.8904666667,8.6994
639.55,6.14053333333,60.6061333334,34.3324666666,49.3072666667,4.77373333333,8.3436,36.2191333333,59.134,44.9523333333,8.75733333334
639.88,6.20473333333,60.6693333333,34.3400666667,49.3152666667,4.81426666667,8.39,36.2131333333,59.1732666667,44.9938666667,8.81873333333
640.21,6.24653333333,60.664,34.3172666667,49.2765333333,4.83793333333,8.41986666668,36.1522,59.1100666667,44.9258666667,8.82306666667
640.54,6.21326666666,60.5851333333,34.2748,49.2280666667,4.8356,8.4108,36.0752666667,59.0148,44.884,8.8024
640.87,6.19526666667,60.5358,34.2498666667,49.2245333333,4.79806666667,8.37399999999,36.0333333333,58.972,44.8736666667,8.78473333333
641.20,6.2052,60.5100333333,34.2576,49.2187333334,4.80193333333,8.38513333333,35.9668,58.9828,44.8581333333,8.80213333334
641.53,6.2108,60.4660333334,34.1972666667,49.1674666667,4.77993333333,8.3478,35.9125333333,58.9324,44.8262666667,8.78166666667
641.87,6.2102,60.4424333333,34.1512,49.1246666667,4.7468,8.33233333333,35.9130666666,58.965,44.7904,8.78046666667
642.20,6.24906666667,60.3901666667,34.1532666667,49.0822666667,4.75073333333,8.30793333334,35.9007333333,58.997,44.7556666667,8.77246666667
642.53,6.17753333333,60.2934666667,34.0817333333,49.0078666667,4.6664,8.26140000001,35.8122666667,58.9529333333,44.7041333333,8.73240000001
642.86,6.18586666667,60.2736,34.0638,49.0163333333,4.6742,8.2538,35.7655333333,58.9579333333,44.7126666667,8.76193333333
643.19,6.13786666666,60.2826333333,34.0729333334,48.9625333333,4.67826666667,8.22213333333,35.6985333333,58.9130666667,44.7186,8.76106666667
643.52,6.08806666667,60.2413333333,34.0694,48.985,4.66386666667,8.20006666666,35.7029333334,58.8987333334,44.7448,8.69513333333
643.85,6.09333333333,60.2529333333,34.1173333333,49.0422666667,4.66373333333,8.1992,35.7622666667,58.9651333333,44.8296,8.6906
644.18,6.15426666667,60.3026,34.1622666667,49.1105333333,4.68333333333,8.2232,35.8198666667,59.0626666667,44.8522,8.72833333333
644.51,6.16026666667,60.3507,34.1762666667,49.1158,4.68406666667,8.22286666667,35.8194,59.0972,44.8852,8.74333333333
644.84,6.21606666666,60.3772,34.2509333334,49.1662,4.7704,8.308,35.9262,59.1366,44.9736666667,8.80613333333
645.17,6.17386666667,60.3009333333,34.1807333333,49.1270666667,4.72426666667,8.27533333333,35.8506,59.1034666667,44.8850666667,8.75473333333
645.50,6.0882,60.3109666667,34.1616,49.1077333333,4.63973333333,8.19533333333,35.7858666667,59.1016,44.8522,8.6382
645.83,6.07213333333,60.4210333333,34.2813333333,49.2618,4.64606666667,8.21126666667,35.8622666667,59.2484,44.9922666667,8.66673333333
646.16,6.1568,60.5401666667,34.3542,49.379,4.71373333333,8.28806666667,35.9904666667,59.338,45.1274,8.73066666666
646.49,6.1384,60.5072666667,34.3137333333,49.2792,4.6778,8.2594,35.9848666667,59.3219333333,45.1145333333,8.70766666667
646.82,6.19286666667,60.4325666667,34.2855333333,49.2321333333,4.72853333333,8.29733333333,35.989,59.2664666667,45.0676,8.72693333333
647.15,6.23926666667,60.4804,34.32,49.2258666667,4.76253333333,8.3064,36.0207333333,59.2609333334,45.0958666667,8.78273333333
647.48,6.25726666667,60.4774333333,34.3468666667,49.2322666667,4.7856,8.32813333333,36.0514,59.2853333333,45.1003333333,8.8278
647.81,6.2888,60.5845666667,34.3882666667,49.2796666667,4.81246666667,8.37886666667,36.1163333333,59.3932666667,45.2228,8.8614
648.14,6.34746666667,60.6099666667,34.4248666667,49.3161333333,4.8782,8.4422,36.1342666667,59.4180666666,45.2590666667,8.91686666667
648.47,6.27726666667,60.5123333333,34.2718,49.2135333333,4.77773333333,8.33086666667,36.0435333333,59.3339333333,45.1284,8.8216
648.80,6.27106666667,60.4247333333,34.2535333333,49.1212666667,4.76,8.2978,35.9934666667,59.2284666667,45.0948,8.8126
649.13,6.3988,60.4193666667,34.2788,49.1895333333,4.8782,8.41486666667,36.0807333333,59.2857333333,45.1352666667,8.934
649.46,6.41713333333,60.4506,34.2937333333,49.1527333334,4.91213333333,8.44139999999,36.0991333333,59.2372,45.1278666667,8.94073333333
649.79,6.37326666667,60.4492333333,34.2252666667,49.0558666667,4.86393333333,8.38113333333,36.0440666667,59.21,45.0580666667,8.92733333333
650.11,6.43826666667,60.4992333333,34.289,49.1325333333,4.9554,8.45579999999,36.1029333333,59.2892666667,45.081,8.9786
650.44,6.51446666667,60.5959666667,34.3553333333,49.2025333333,4.98853333333,8.50833333333,36.1990666667,59.3784666667,45.1896,9.04233333333
650.77,6.5444,60.6302,34.3944666667,49.2909333333,5.00806666667,8.5414,36.2248,59.4830666667,45.2412666667,9.04320000001
651.10,6.42606666667,60.5997,34.2593333333,49.1680666666,4.904,8.43539999999,36.1166666666,59.373,45.1518,8.89426666667
651.43,6.39666666667,60.5449,34.2126,49.1592,4.87833333333,8.41933333333,36.0550666667,59.2874666667,45.0631333333,8.87893333333
651.76,6.3718,60.5177666667,34.1899333334,49.1442,4.851,8.44453333333,36.0782,59.2616,45.0114666667,8.8604
652.09,6.3706,60.4995666667,34.1995333333,49.12,4.8734,8.48186666667,36.0105333333,59.1895333334,44.9916666667,8.86246666667
652.42,6.44586666667,60.6822,34.3082666667,49.2866,4.9702,8.57626666667,36.1553333333,59.3368,45.1570666667,8.94659999999
652.75,6.414,60.6453333333,34.2922,49.2206,4.95306666667,8.56,36.0938666667,59.2690666667,45.1671333333,8.93146666667
653.08,6.4426,60.5670666667,34.2436,49.2334666666,5.0086,8.61853333334,36.0710666667,59.2738666667,45.1602,8.97826666667
653.41,6.5156,60.606,34.3503333333,49.3290666667,5.06526666667,8.67573333332,36.1088,59.3686666667,45.2228,8.98659999999
653.74,6.46313333333,60.5039666667,34.298,49.2509333333,4.9952,8.60833333333,36.0402666667,59.2329333333,45.157,8.94566666667
654.06,6.4134,60.4918333334,34.2111333333,49.17,4.96073333333,8.54926666667,35.9619333333,59.1594,45.0784,8.9118
654.39,6.38146666667,60.3177,34.1027333333,49.0166,4.91433333333,8.4798,35.8957333333,58.9704666667,44.9253333333,8.90593333333
654.72,6.4798,60.3635333333,34.2024666667,49.1044666667,4.98113333333,8.57453333334,35.9761333333,59.087,45.0120666667,8.99979999999
655.05,6.52033333333,60.3301,34.2316,49.1032,4.98893333333,8.62046666666,35.9839333333,59.0229333333,45.035,9.0278
655.38,6.56473333333,60.3334333333,34.2541333333,49.1241333333,5.00633333333,8.599,35.9392,59.0607333333,45.0529333333,9.02873333334
655.71,6.62973333333,60.3317333333,34.3157333333,49.1559333333,5.0516,8.64166666667,36.0312,59.1125333333,45.0864,9.10913333333
656.04,6.666,60.3977333333,34.4020666667,49.2141333333,5.05393333333,8.70680000001,36.1082666667,59.2080666667,45.1507333333,9.12606666667
656.37,6.64946666667,60.4402,34.4553333333,49.2437333333,5.0456,8.74113333333,36.19,59.2867333333,45.1570666667,9.12646666667
656.69,6.7146,60.4873666667,34.4878666667,49.2460666667,5.07653333333,8.78039999999,36.2219333333,59.2788666667,45.1961333333,9.18013333333
657.02,6.67426666667,60.4250333333,34.4468666667,49.1808666667,5.06573333333,8.76706666667,36.1689333333,59.1863333333,45.156,9.17766666667
657.35,6.74753333333,60.4797,34.5119333333,49.2339333333,5.13653333333,8.85246666667,36.2521333333,59.2219333334,45.2205333333,9.25093333333
657.68,6.81453333334,60.4917333334,34.6128666667,49.3522666667,5.18686666667,8.96373333333,36.3712666667,59.3092666667,45.3371333333,9.32353333333
658.01,6.826,60.5954666667,34.6343333333,49.3788666667,5.2276,9.0028,36.3902666667,59.339,45.3854,9.32473333335
658.34,6.87726666667,60.4998,34.6222,49.3421333334,5.2718,9.03340000001,36.3691333333,59.2338666667,45.3018666667,9.38060000001
658.66,6.84326666667,60.4762666667,34.5652,49.264,5.27133333333,8.98633333333,36.3406666667,59.2732666667,45.2969333333,9.36306666667
658.99,6.73766666667,60.3978666667,34.4829333333,49.1947333333,5.20913333333,8.93026666667,36.309,59.1779333333,45.2473333333,9.29233333334
659.32,6.64966666667,60.4396,34.4693333333,49.2050666667,5.13586666667,8.84986666666,36.2577333333,59.2008,45.2678,9.2082
659.65,6.5682,60.4098,34.3688666667,49.1688666667,5.088,8.79239999999,36.1956666667,59.12,45.1833333333,9.16926666667
659.98,6.57613333333,60.41,34.3394,49.1788666667,5.11026666667,8.78866666667,36.1526,59.0745333333,45.1994666667,9.14859999999
660.31,6.59686666666,60.4424333333,34.3690666667,49.2081333333,5.13586666667,8.81633333333,36.1889333333,59.1426666667,45.2195333333,9.14553333333
660.63,6.6708,60.4362666667,34.3686666667,49.2195333333,5.17106666667,8.87013333333,36.1890666666,59.1278,45.2454666667,9.18553333333
660.96,6.6376,60.4535,34.3586666667,49.2432666667,5.14006666667,8.86153333334,36.1626,59.1825333333,45.2546,9.16653333333
661.29,6.56646666667,60.3477,34.238,49.1469333333,5.0742,8.76913333333,36.0232666667,59.0896,45.1313333333,9.09959999999
661.62,6.54133333333,60.2507666667,34.1562666667,49.085,5.03086666667,8.71086666666,35.9549333333,59.0311333333,45.0536,9.05186666666
661.94,6.38586666667,60.1985333333,34.0615333333,49.0233333333,4.92273333333,8.564,35.8366,58.9737333333,45.0201333333,8.91246666667
662.27,6.35786666667,60.2631,34.121,49.0786,4.9398,8.55873333333,35.9180666667,59.0178,45.0652,8.89526666667
662.60,6.42766666667,60.3094,34.1702,49.1789333333,4.9978,8.59906666667,35.9817333333,59.0642,45.1262666667,8.96079999999
662.93,6.4808,60.2607666667,34.1650666667,49.1881333333,5.0372,8.64893333334,35.9792666666,59.0238666667,45.0914,8.99166666666
663.26,6.4714,60.3277,34.1943333333,49.2286666666,5.00566666666,8.62840000001,36.0312,59.0749333333,45.1844666666,8.97166666667
663.58,6.57473333334,60.3783,34.2832666666,49.3341333333,5.09693333333,8.71599999999,36.1242666667,59.1909333333,45.2452666667,9.10493333333
663.91,6.54293333333,60.3622,34.2643333333,49.3172,5.0484,8.68953333333,36.1038,59.1304,45.2228666667,9.09166666666
664.24,6.62886666667,60.5977333333,34.4040666667,49.5226666667,5.1606,8.77739999999,36.2895333333,59.3406666667,45.3430666667,9.20193333334
664.57,6.65333333334,60.6165666667,34.4164,49.5431333333,5.21386666666,8.7854,36.3276666667,59.3285333333,45.3554,9.2178
664.89,6.6906,60.6697666667,34.4818,49.5728666667,5.28646666667,8.81559999999,36.3898,59.3549333333,45.4004666667,9.21553333333
665.22,6.68953333333,60.6464666667,34.5462,49.5646666667,5.349,8.91293333333,36.4243333333,59.384,45.4716666667,9.27680000001
665.55,6.78073333333,60.8268333333,34.6822666667,49.6973333333,5.45106666667,9.04206666667,36.6018,59.5308,45.5676,9.39653333334
665.87,6.83926666667,60.898,34.7500666667,49.7593333333,5.49213333333,9.09633333333,36.6340666667,59.5698666667,45.6418,9.47886666668
666.20,6.8396,60.886,34.7604666667,49.6373333333,5.52133333333,9.17473333333,36.6174666667,59.5627333333,45.649,9.50726666667
666.53,6.9666,61.1090333333,34.9229333333,49.8108,5.6708,9.33993333335,36.7651333333,59.7618,45.8632666667,9.69313333332
666.86,6.99833333333,61.0901,34.8863333333,49.7827333333,5.74913333333,9.40186666667,36.7573333333,59.7896,45.8612,9.74653333332
667.18,7.0216,61.1112,34.8598666666,49.7395333333,5.76973333333,9.41146666667,36.7314,59.7173333333,45.8852666667,9.78706666668
667.51,7.03566666667,61.1496333333,34.8333333333,49.7598666667,5.804,9.42686666665,36.7435333334,59.7368666667,45.9215333333,9.80059999999
667.84,6.964,60.9484333333,34.7611333333,49.5978666667,5.79826666667,9.42086666667,36.6740666667,59.5927333334,45.8398666667,9.79960000001
668.16,7.00613333333,60.9899333333,34.8042666667,49.6262,5.83286666667,9.46606666667,36.7220666667,59.6159333333,45.8944666667,9.84399999999
668.49,6.99453333333,61.0577666667,34.8710666667,49.6316,5.80226666667,9.48559999999,36.7318666667,59.7134666667,45.9244666667,9.84773333333
668.82,7.07826666667,61.1310666667,34.917,49.7639333333,5.8334,9.54973333333,36.7921333333,59.8188666667,45.9709333333,9.88133333333
669.14,7.11153333333,61.0839,34.8984666667,49.7243333333,5.8262,9.56386666667,36.7673333333,59.815,45.9784,9.90899999999
669.47,7.13,60.9392666667,34.8366666667,49.6228666667,5.83973333333,9.57559999999,36.6730666667,59.6929333333,45.8892,9.90060000001
669.80,7.1522,60.9483333333,34.837,49.6774,5.82486666667,9.49333333332,36.6569333333,59.6810666667,45.8635333333,9.8586
670.13,7.1112,60.893,34.7696666667,49.5672,5.76793333333,9.44213333333,36.6415333333,59.6442666667,45.7920666667,9.76086666667
670.45,7.1942,60.8032333333,34.8693333333,49.5464666667,5.8596,9.51973333333,36.6082,59.5892,45.7434666667,9.85106666665
670.78,7.1684,60.8294333334,34.8971333333,49.5881333333,5.8708,9.52633333333,36.6722,59.6606,45.7634666667,9.83153333334
671.10,7.082,60.7435333333,34.8482666667,49.5476,5.80686666667,9.43379999999,36.5843333333,59.5798,45.6474666667,9.76886666667
671.43,7.05926666667,60.8129666667,34.8292666667,49.5883333333,5.72893333333,9.38333333334,36.6125333333,59.6506666667,45.6378,9.68846666667
671.76,6.97606666667,60.7352666667,34.7712,49.5498,5.68006666667,9.34880000001,36.5437333333,59.6160666667,45.5478,9.63173333334
672.08,7.12786666666,60.7429,34.7826,49.6291333333,5.8212,9.49546666667,36.6188,59.5972666667,45.6277333333,9.7904
672.41,7.1108,60.7219,34.7836,49.5275333333,5.78293333333,9.47586666667,36.5707333333,59.4724,45.5712,9.79546666666
672.74,7.1076,60.7669666667,34.805,49.5808,5.80593333333,9.514,36.5818666667,59.4638,45.6058666667,9.80200000001
673.06,7.13586666666,61.002,34.9212666667,49.781,5.79693333333,9.52853333334,36.7519333333,59.6736,45.7348,9.82513333332
673.39,7.11746666666,61.0885333333,34.9599333333,49.8093333333,5.82066666667,9.62400000001,36.8189333333,59.7071333333,45.8435333333,9.90053333334
673.72,7.1622,61.1326666667,35.0567333333,49.885,5.86953333333,9.69886666666,36.9228,59.7922,45.9481333333,9.9774
674.04,7.1652,61.2046,35.0278666667,49.9264666667,5.83406666667,9.69433333334,36.9782,59.8431333333,45.9597333333,9.94559999999
674.37,7.177,61.1068666666,35.0037333333,49.8661333333,5.82126666667,9.73126666667,36.9122666667,59.7858,45.9222666667,9.98826666666
674.69,7.2634,61.2378333333,35.0776666667,49.9682,5.8986,9.86199999999,37.0076,59.9701333333,46.0696666667,10.0908666667
675.02,7.39426666667,61.2274,35.1960666667,50.0007333333,6.05693333333,10.0019333333,37.0794666667,59.9766666667,46.106,10.263
675.35,7.49793333333,61.1622333333,35.2074,49.9334,6.14766666667,10.0601333333,37.0648,59.9656,46.1462666667,10.3432
675.67,7.34913333333,61.1088666667,35.1295333333,49.8629333334,6.04366666667,10.001,36.9637333333,59.8816666667,46.0404,10.2070666667
676.00,7.39086666667,61.1518333333,35.1774666667,49.9072,6.1538,10.0652,37.0378666667,60.0316666667,46.117,10.2627333333
676.32,7.39693333334,61.0103333333,35.1074,49.786,6.15426666667,10.0738,36.9701333333,59.9189333333,46.0048666667,10.2446666667
676.65,7.3524,60.8421,35.0018666666,49.5650666667,6.12646666667,10.0942666667,36.8215333333,59.7656666667,45.8788,10.2278
676.97,7.4106,60.8204,35.0073333333,49.5640666666,6.15286666667,10.0874666667,36.8362666666,59.7946666667,45.8584,10.2454
677.30,7.40913333334,60.8840333333,34.9397333333,49.5350666667,6.14273333333,10.039,36.7934,59.7382666667,45.8076,10.2378666667
677.63,7.42826666667,60.8369,34.9068666667,49.4611333333,6.1782,10.0392666667,36.7682,59.6789333333,45.7797333333,10.246
677.95,7.3858,60.8561333333,34.8444,49.3701333333,6.13553333333,10.0114,36.7545333333,59.6205333333,45.7400666667,10.1704666666
678.28,7.31886666666,60.6890666667,34.8492666667,49.2688666667,6.11033333333,9.95999999999,36.7138,59.4813333333,45.6664666666,10.119
678.60,7.14866666667,60.5841333333,34.6808,49.1122,5.9206,9.79099999999,36.5468666667,59.2516,45.5479333333,9.9672
678.93,7.07366666667,60.6450666667,34.6506666666,49.1135333333,5.825,9.75900000001,36.5174,59.1938,45.5416666666,9.89879999999
