wavelength,Back_ThrCyam,Belly_ThrCyam,Breast_ThrCyam,Crissum_ThrCyam,Crown_ThrCyam,DorTail_ThrCyam,Patch10_ThrCyam,Patch11_ThrCyam,Rump_ThrCyam,Throat_ThrCyam,WingTip_ThrCyam
768.51,14.8306,24.2316666667,17.2263333333,25.918,14.2335,16.8429416952,19.1266,8.24776666667,16.4876666667,19.5864,18.4367666667
768.82,14.9247333333,24.3284666667,17.1505333333,25.8219333333,14.0801666667,16.7021495443,19.0609333333,8.3162,16.6380533333,19.6229333333,18.3542333333
769.13,14.9336666667,24.3718,16.8514,25.7022,14.0373333333,16.5235769538,19.0280666667,8.44973333334,16.6354933333,19.3126666667,18.2777333333
769.44,14.7813333333,24.208,16.9154666667,25.5467333333,14.1213,16.4738051948,19.1102,8.66146666667,16.65924,19.4872,18.3352333333
769.76,15.1885333333,24.4152666667,17.1238,25.7790666667,14.5923666667,16.9102584302,19.261,9.23430000001,16.8388533333,20.0115333333,18.6572333333
770.07,15.1536666667,24.2318666667,17.0899333333,25.5536666667,14.5817,16.8538968102,19.0182666666,9.18639999999,16.6068666667,20.0812666667,18.8561
770.38,15.0845333333,24.0832666667,17.024,25.2848,14.5072666667,16.5424699818,18.7476,9.12843333333,16.3769733333,19.8664666667,18.7575
770.69,14.4936666667,23.6817333333,16.6244,24.7976,13.7986,16.0739291638,18.3564666667,8.63259999999,15.7631466667,19.4803333333,18.3263666667
771.00,14.9237333333,24.2382,17.0957333333,24.8118,14.2261333333,16.5558327068,18.6331333333,9.21293333333,16.1138533333,19.9308666667,18.8691333333
771.32,14.8887333333,24.3625333333,17.172,24.7784,14.1984333334,16.6088294828,18.5610666667,9.1537,15.9484,19.9626666666,18.7439333333
771.63,15.1836,24.7410666667,17.6254666667,25.2526,14.6549666667,17.0966932331,18.5566666667,9.67479999999,16.2702933333,20.0712,18.9638333333
771.94,15.6241333333,25.2450666667,18.3257333333,25.7504666667,15.1466666667,17.6341498063,18.8738,9.9594,16.5523466667,20.6165333333,19.3406666667
772.25,15.3099333333,24.8244666667,18.2142,25.4441333333,15.117,17.6237293689,18.5825333333,9.76796666667,16.2072266667,20.1864,19.0918333333
772.56,14.7174,24.3468,17.8531333333,24.8436,14.5286666666,17.173596309,18.0396,9.20610000001,15.6024933333,19.6938666667,18.3853666667
772.87,14.8740666667,24.4207333333,17.8209333333,24.7154666667,14.3492333334,17.2755991798,17.9995333333,9.2007,15.7446533333,19.5669333333,18.6315
773.18,14.7828,24.3034666667,17.9788,24.6454666667,14.0492333333,17.3938904534,18.0735333333,8.9672,15.8369733333,19.4958,18.5325666667
773.50,15.3116666667,24.6975333333,18.5048666667,25.1038666667,14.6363666667,17.8985552973,18.9385333333,9.65239999999,16.5066266667,20.0000666667,19.0966
773.81,15.8685333333,25.4104,19.0294666667,25.6688666667,15.4490333333,18.6287073251,19.8413333333,10.1246666667,17.35244,20.7846,19.9524333333
774.12,16.0774666667,25.8110666667,19.0853333333,26.066,15.8271333333,19.0073406129,20.2685333333,10.3527333333,17.8804133333,20.9966,20.2478666667
774.43,15.5432,25.3998666667,18.5066666667,25.8622,15.3976666667,18.2180430052,19.8982666667,9.73426666667,17.5783466667,20.4854,19.8267333333
774.74,15.2540666667,25.1448666667,17.7916666667,25.4093333333,15.0383333333,17.4745100023,19.3504666667,9.31333333333,17.3555733334,19.9444,19.4061333333
775.05,15.3002,25.0502,17.4866,24.9568,15.1413333333,17.2493292094,19.3647333333,9.07976666667,17.3538933333,19.9346,19.2315
775.36,14.6966666667,24.3018,16.7278666667,24.3066666667,14.4570333333,16.4056027911,19.1208666667,8.3828,16.7296933333,19.0926666667,18.6482666667
775.67,14.6902666667,24.3404666667,16.6996666667,24.4208,14.3096,16.163177136,19.2528666667,8.30489999999,16.7026266667,19.338,18.7115
775.98,14.9597333333,24.8881333333,17.1898,25.1308,14.7812333333,16.7495270335,19.8384,8.69006666667,17.4036933333,20.019,19.5149
776.30,15.2223333333,25.3704666667,17.494,25.667,15.3372333333,17.2691827979,20.2392666667,9.13673333333,17.5112666667,20.3682,19.9927666667
776.61,15.1967333333,25.6142,17.4656666667,25.7494666667,15.8002333333,17.5657252563,20.3524,9.33153333334,17.5873066667,20.4200666667,20.1109666667
776.92,15.3299333333,26.2723333333,17.6236,26.0968666667,16.1846,17.8876737526,20.5065333333,9.51559999999,17.9381333333,20.8376,20.3361333333
777.23,14.5148,25.5736,17.049,25.7157333333,15.2205666667,17.2264039531,19.75,8.96343333334,17.06168,19.8578666667,19.2034
777.54,14.0845333333,24.8976,16.427,25.1296666667,14.6973,16.5060187286,18.9326,8.5001,16.24412,19.2092666667,18.4483333333
777.85,13.7398,24.3122,15.8315333333,24.4610666667,14.0520666667,16.3450018455,18.5774,8.09659999999,15.59364,18.5774666667,17.7598
778.16,13.8448666667,23.9627333333,15.7010666667,24.4545333333,13.8825333333,16.5164079175,18.5804666667,8.03106666666,15.4151466667,18.5052666667,17.5796666667
778.47,13.4095333333,23.4374,15.3084666667,24.0011333333,13.2115333334,16.0673743791,18.2128,7.63903333333,14.9368,17.9538666667,17.2303333333
778.78,13.7612,23.7228666667,15.6508,24.2780666667,13.4224,16.2750321599,18.3092,8.03153333333,15.2798933333,18.4874,17.2474
779.09,13.8209333333,23.8593333333,15.1090666667,24.1109333333,13.1844666667,16.2885924584,17.8547333333,7.88823333334,15.1449333333,18.3886,17.0875
779.40,13.2570666667,23.1732,14.2843333333,23.2342,12.4052,15.401103486,16.9539333333,7.2489,14.24884,17.5796,16.3106
779.71,13.0129333333,22.7104,13.7808,23.0512,11.9247666667,14.6287540784,16.4608,6.7966,13.9324,17.1014666667,15.7335333333
780.02,12.905,22.4738666667,13.6752666667,23.2030666667,11.9154333333,14.298967316,16.0877333333,6.5544,13.65664,16.9088666667,15.5701
780.33,12.1212,21.3986666667,12.7946666667,22.3258,10.9349666667,13.1557915698,14.8304666667,5.483,12.5160533333,15.8975333333,14.7889666667
780.64,12.4093333333,21.5327333333,12.7086666667,22.6771333333,11.2283,13.3263329574,14.7716,5.8162,12.6478933333,16.2204666667,15.0158666667
780.95,13.4276666667,22.1332666667,13.3911333333,23.5693333333,12.0049,14.2447394965,15.6760666667,6.6168,13.6562266667,16.9759333333,15.9041
781.26,13.6634,22.2896666667,13.5516666667,24.0786666667,12.3591,14.2308338346,15.8467333334,6.87163333333,13.82112,17.3748666667,16.1447666667
781.57,14.195,22.9658666667,14.2848666667,24.7633333333,13.0927,14.8443277968,16.6534666667,7.76363333334,14.4646666667,17.8799333333,16.7193666667
781.88,14.5822666667,23.5816,14.8973333333,25.6526666667,13.9445333334,15.9187825929,17.5233333333,8.32679999999,15.00312,18.7723333333,17.5475666667
782.19,14.4834,23.7918,15.1070666667,26.2111333333,14.4127666667,16.5233261905,17.6566666666,8.42416666667,15.2437866667,19.0399333333,18.1828
782.50,14.1151333333,23.6293333333,15.2484,26.3484666667,14.5672666667,16.3599226703,17.7274666667,8.29706666667,15.1166933333,18.727,18.1267333333
782.81,14.0113333333,23.4301333333,15.2422666667,26.3020666667,14.527,16.4089547391,17.5042666667,7.94876666667,14.9789866667,18.3418666667,18.2565
783.12,13.7529333333,23.6421333333,15.5012,26.1131333333,14.4113666667,16.6643684552,17.3194,7.57286666667,14.90096,18.2752666667,18.2983666667
783.43,13.1378,23.443,15.0104,25.2444,13.5288666667,15.9760853497,16.8177333333,6.98383333333,14.3028133333,18.0149333333,17.7216333333
783.74,13.2258666667,23.3572,15.209,25.1911333333,13.6798666667,16.5165665755,17.1027333333,7.2133,14.4719333333,18.3991333333,17.5986333333
784.05,13.9268,24.0528666667,16.2648666667,25.5576666667,14.2865,17.11985401,17.9556,7.64993333333,15.2710266667,18.8249333333,18.4351
784.36,13.7978666667,24.4645333333,17.4178,25.5808,14.8235666667,17.3464892117,18.3650666667,7.88826666667,15.5427866667,19.0407333333,18.8417333333
784.67,13.994,24.883,18.0179333333,25.5136,15.054,17.8322409661,18.5525333333,8.04813333333,15.9255866666,19.1352666667,19.4203333333
784.98,14.0842666667,25.2074,18.5346,25.6737333333,15.2406666667,18.1797584757,18.5952,7.95646666667,16.2179733333,19.3037333333,19.8030666667
785.29,14.0992666667,25.0808666667,18.3362,25.3680666667,14.9879333333,17.7682881636,18.3782666667,8.0131,16.2813066667,18.8868,19.3716
785.60,13.9953333334,24.9409333333,18.1028666667,24.8050666667,14.5006666667,17.3458167123,17.955,8.0585,16.1466533333,18.4634,18.8829
785.91,14.9593333333,25.5264666667,18.5648666667,25.5034666667,14.9479333333,17.9546901572,18.7789333333,8.69226666667,16.8588,19.2188,19.4734666667
786.22,15.8190666667,26.115,19.1581333333,26.5870666667,15.6144,18.3824625997,19.7838,9.67286666667,17.5893466667,19.9771333333,20.0740333333
786.53,16.1817333333,25.9173333333,18.9972666667,26.6612,15.8677333333,18.3747079061,20.2259333333,10.0689,17.5261066666,20.0826666667,20.2699
786.84,16.6502,26.3012,19.3071333333,26.9776666667,16.2085333333,18.6670315789,20.7419333333,10.281,18.05452,20.0107333333,20.8783666667
787.14,16.8322666666,26.5704666667,19.6154,27.1795333333,16.445,18.6236909661,20.9668,10.2911333333,18.42948,20.0428,21.2714
787.45,15.9253333333,25.5466666667,18.2666666667,26.2826666667,15.4133333333,17.5601093643,19.936,9.04799999999,17.232,19.2533333333,20.24
787.76,16.1190666667,25.5924,17.7408,26.1454666667,15.1422,17.2990668831,19.7103333333,8.98366666666,16.8416266667,19.1468,20.3080333333
788.07,16.3426,25.6706666667,18.0184,26.6877333333,15.1699666667,17.2732799271,19.9051333333,9.03823333333,16.82412,19.2937333333,20.3346666667
788.38,16.2450666667,25.1269333333,17.4496,26.2372,14.7209333333,17.0621919458,19.7223333333,8.66723333333,16.4304133333,19.1777333333,19.9475666667
788.69,16.0243333333,24.8393333333,17.0721333333,25.9190666667,14.2759,16.7041371269,19.4207333333,8.17806666667,16.0284666667,19.1099333333,19.7339666667
789.00,15.8306,24.5162666666,16.7403333333,25.7412666667,13.8327666667,16.2824185691,19.1692666667,7.88923333334,15.6151066667,18.8905333333,19.7634333333
789.31,14.8144666667,23.9225333333,16.2792666667,25.1539333333,13.0946,15.7146182046,18.5191333333,7.5,14.8949466667,18.2324666667,19.2834
789.62,14.6914666667,24.0850666667,16.3082666666,24.9528666667,13.3279,16.0378903509,18.4262,7.4266,14.9457733333,18.2591333333,19.3398333333
789.92,14.0586666667,23.7212,16.0780666667,24.7808666667,12.8172666667,15.8018494532,17.7797333333,6.8228,14.4983333333,17.8745333333,18.7781333333
790.23,13.8212,23.268,15.8920666667,24.4597333333,12.3744333333,15.5226542834,17.5036,6.66096666667,14.1380133333,17.5716,18.1674333333
790.54,13.6866,23.2038,15.4416666667,24.6113333333,11.8669333334,15.3169885851,17.1967333333,6.53996666667,13.7821733333,17.073,17.9063333333
790.85,13.6633333333,22.9404,15.5114666667,24.6863333333,11.5992333333,15.3059875826,16.8978,6.3848,13.53144,16.7297333333,17.7348333333
791.16,13.577,22.7604666667,15.6794666667,25.0638666667,11.6514,15.6490180907,17.1176666667,6.48993333333,13.9719733333,17.0200666667,17.4406
791.47,12.9180666667,21.8192,14.7558,24.1941333333,11.0805333333,15.0843644908,16.3798,5.93406666667,13.6020933333,16.4224666667,16.6148333333
791.78,12.7488,22.2326666666,14.8758,24.6082,11.6884,15.0386339713,16.673,6.35263333333,13.75868,16.4428666667,17.1828333333
792.08,13.3838666667,22.8235333333,15.5175333334,25.2737333333,12.4977,15.5907412395,17.0371333333,7.08456666667,14.4477333333,16.8660666667,17.7873
792.39,14.2902666667,23.8866666666,16.4127333333,26.1392666667,13.8574333333,16.5143147756,18.1380666667,7.75389999999,15.5978,18.3072666667,18.5091666667
792.70,15.3111333333,24.6236666666,17.3738666667,26.7779333333,14.6955333333,17.0732550125,18.8998,8.37923333334,16.4334266667,19.1224666666,19.0929
793.01,14.9373333333,24.0198666667,17.0957333333,26.2902666667,14.0891333333,16.4870348827,18.8186,8.20796666666,16.1057066667,18.9241333333,18.6567
793.32,15.5024666667,24.7761333333,17.4262,26.4212666667,14.5374,16.7735932787,19.4162,8.8225,16.58232,19.4824666667,19.2304666667
793.62,15.2221333333,24.699,17.4530666667,26.8046666667,14.6396666667,16.6067149009,19.3814666667,8.99316666667,16.6317066667,19.5723333333,19.2202
793.93,15.7552,25.0912,17.9946666666,27.0768666667,15.1985,17.1120258601,19.8502,9.77866666667,17.34116,20.026,19.5832
794.24,16.7246666667,26.4539333333,19.2264,27.8465333333,16.2185666667,18.2730189451,20.9477333333,10.9444,18.5273866667,21.2894666667,20.3481
794.55,15.4734,25.5837333333,17.9311333333,26.5045333333,14.9708,17.0048847004,19.7081333333,9.64326666665,17.3216133333,20.1426,19.2865666667
794.86,16.3384666667,26.6086666667,18.6488,26.969,15.8075333333,17.7566792208,20.3603333333,10.1994333333,17.7618,21.0166666667,20.2511
795.16,16.9279333333,26.5973333333,18.829,26.8806666667,15.9269,18.030710082,20.4972666667,10.3177666667,18.1415733333,21.4856,20.2800666667
795.47,16.3717333333,26.3528,18.2798666667,26.6478666667,15.5711333333,17.5289704147,20.3578666666,9.77413333333,17.8480133333,20.8914,19.5480666667
795.78,15.9183333333,25.6957333333,17.8788666667,26.2152666667,15.2256666667,17.3496514468,20.1299333334,9.7372,17.3035466667,19.8392,19.2857333333
796.09,15.2036666667,24.8394666667,16.9999333333,25.4382666667,14.6172333334,16.65702054,19.2408,9.11106666667,16.63704,18.9381333333,18.8487333333
796.40,15.5678,25.3888666667,16.7653333333,25.6728666667,14.8148666667,16.9238758601,19.0308,8.97533333333,16.7395733333,18.9938,18.9785666667
796.70,14.7191333333,24.3054,15.7925333333,25.1395333333,14.2777333333,16.2014437229,18.2641333333,8.14483333333,16.2525466667,18.3192666667,18.3806666667
797.01,14.7125333333,24.4859333334,15.2097333333,24.7222,14.0943333334,16.3596594668,18.3597333333,7.68553333333,16.0793466667,18.3658,18.3690333333
797.32,14.8903333334,24.6401333333,15.1436666667,24.8564666666,14.2292,16.6481741969,18.2144,7.59966666667,16.06788,19.0363333333,18.8849
797.63,13.7584,23.432,14.1159333333,24.3068,13.6197666667,15.8681617567,17.5662666667,6.9348,15.39388,18.2440666667,18.3424666667
797.93,13.952,23.6362666667,14.4391333333,24.9359333333,13.8987333333,15.9775631693,17.8381333333,7.21023333333,15.9350666667,18.1817333333,18.8316
798.24,13.0517333334,23.2566,14.0818666667,24.7216666667,13.2982333333,15.1789904648,17.2618,6.78183333333,15.5316533333,17.4921333333,18.0005333333
798.55,12.1200666667,23.0926,13.5047333333,24.3454,12.5716666667,14.3899762246,16.3666666667,6.18206666667,14.6588,16.8346666667,17.1547
798.85,11.7147333333,22.4411333333,13.393,24.0064666667,11.8507666667,13.8289917977,15.7942,5.77776666667,13.97012,16.3316,17.1475333333
799.16,12.4310666667,22.6798666667,13.8241333333,24.1924,12.1724,14.1345524151,16.1458,5.79443333333,14.3389066667,17.1342,17.4792
799.47,12.7314666667,22.9546,13.8268666667,24.1447333333,12.3361666667,14.3656360902,16.3963333334,5.4699,14.2826533333,17.4035333333,17.451
799.78,12.9204666667,22.9237333333,14.6938,24.2437333333,12.8358333333,14.6459001709,16.6766666667,6.1794,14.73564,17.6919333333,17.9662
800.08,13.525,23.4086666666,15.4484,24.3257333333,13.2340666667,15.1357620301,17.2689333333,6.50243333333,15.0322666667,18.0492,18.3025
800.39,13.3056666667,22.9161333333,15.4912666667,24.1020666667,13.1506333333,14.6019299385,16.8010666667,6.19443333333,14.8002933333,17.5387333333,17.9041333333
800.70,12.2737333333,22.1052666667,14.7087333333,23.3124,12.3437,13.3910104466,16.2666,5.3018,14.17392,16.3648666667,16.4702
801.00,13.6054666667,23.2939333333,15.6033333333,23.9384,13.3654333333,14.2457258829,17.4508666667,6.40166666667,15.0962266667,17.5581333333,17.4973666667
801.31,13.9146666667,23.2004,15.7806,23.3368666667,13.5343,14.3996770335,17.3950666667,6.3687,14.4570933333,17.8041333333,17.7108
801.62,13.8788,22.7987333333,15.5148666667,22.8274666667,13.4480666667,14.3899659148,17.3018,6.4945,14.17576,17.4523333333,17.8901
801.92,15.0836666667,23.4080666667,16.6062,23.4507333333,14.5143333333,15.4417772158,18.0291333333,7.28923333333,14.9555866667,18.0504,19.0893333333
802.23,15.3105333333,23.4118666667,16.5168,23.3117333333,14.5860333333,15.5635650376,17.7802,7.0949,14.78656,18.3939333333,18.7865333333
802.54,14.4845333333,23.2276666667,15.876,22.6595333333,13.7741666667,14.85287635,17.0783333333,6.3569,14.1507333333,17.4790666667,17.9927
802.84,15.2007333333,24.3286,16.5906666667,23.4022,14.2055333333,15.708406391,17.7198,7.45196666667,15.16604,18.0891333333,18.5450333333
803.15,15.9708666667,25.2167333333,16.9544,24.2550666667,14.8051,16.4018818068,18.4770666667,7.74493333333,15.8294933333,18.7177333334,18.8234
803.46,15.9516666667,25.3832666667,16.8022666667,24.6570666667,14.8515,16.1696320802,18.2766666667,7.6532,15.6861733333,18.6578,18.7934666667
803.76,16.5896666667,25.8086666667,17.3304666667,25.0163333333,15.3061666667,16.862303429,18.8486,8.60653333333,16.1159733333,19.1418666667,19.4682
804.07,16.5432,25.8884,17.3812,24.9458,15.1140666667,16.8325087947,18.9672666666,8.04336666667,15.2786266667,18.8776,19.5884333333
804.38,15.5854,24.6682666667,16.5101333333,23.9896,13.9709333333,15.4346277056,17.9717333333,6.59583333333,14.1476666667,17.2706666667,18.3034666667
804.68,15.9504,25.1594,16.6255333333,24.6796,14.3044666667,15.7777844725,18.2378,6.88053333333,14.9320533333,17.6378,18.1213
804.99,16.0872,25.2219333333,16.3356,25.1992666667,14.2926666667,15.8147207678,18.4875333333,6.68163333333,15.0670666667,17.7201333333,18.2618
805.30,14.897,24.1724666666,15.3242,24.7825333333,12.9594666667,14.9875157325,17.8260666667,6.0105,14.38756,16.9870666667,17.1967
805.60,15.0508,24.7463333333,15.4566666667,25.0195333333,13.0328,15.3843376623,18.1577333333,6.06173333334,14.62764,17.299,17.7674666667
805.91,15.6162666667,25.0495333333,15.2991333333,25.5964666667,13.3848333333,15.6579712919,18.1450666667,6.25436666667,14.8996533333,17.7487333333,18.2403
806.21,14.3795333333,23.455,14.2253333333,24.8988,12.3276,14.5902408635,17.3154666667,4.78493333333,13.2667733333,16.3909333333,17.1248333333
806.52,12.9699333333,21.9248666667,13.3415333333,23.3951333333,11.0821,13.0686259513,16.1833333333,3.04016666667,11.5308133333,15.2911333333,15.9481
806.83,13.2758,22.0879333333,14.0648666667,23.4196,11.4756333333,13.4196849396,16.4406,3.6169,11.8158933333,15.4542,16.1366
807.13,12.536,21.5013333333,13.2316,23.1806666667,10.4792,12.6993723172,15.6828,1.9932,10.9872266667,15.1229333333,15.3013333333
807.44,12.1652666667,21.3128666667,12.9839333333,22.6512,10.2428666667,12.3019592048,15.1237333333,1.9776,11.0382266667,15.1405333333,15.2131666667
807.74,12.7126,22.3384,13.9371333333,23.3588,11.3265333333,13.5440267829,15.8502666667,3.05273333333,12.2296533333,16.1141333333,16.2033
808.05,12.1072666667,21.7114,13.8442,22.8608,10.9792,12.9907926521,15.3682666667,2.9715,11.5077466667,15.5216666667,16.0665333333
808.35,14.1238,23.6857333333,15.9792666667,24.0809333333,12.4785,14.5081196058,16.9242666667,4.8925,13.3298533334,17.0705333333,17.4054
808.66,15.5556,24.6960666667,17.1788666667,24.4790666667,13.6284333333,15.293315311,17.7170666666,5.82456666667,14.5242,18.0729333333,18.5545666667
808.97,16.1226666667,24.672,17.7115333333,24.7323333333,14.0674,15.5927558897,18.5406666667,6.52843333333,15.0950133333,18.0742666666,18.7522333333
