wavelength,Back_TanNivf,Belly_TanNivf,Breast_TanNivf,Crissum_TanNivf,Crown_TanNivf,DorTail_TanNivf,Patch10_TanNivf,Patch11_TanNivf,Patch12_TanNivf,Rump_TanNivf,Throat_TanNivf,WingTip_TanNivf
553.40,5.79055555556,50.7941111111,89.6315555555,41.1837777778,74.7308888889,6.66488888889,15.1343333333,48.5203333333,6.37177777778,81.4405555556,38.6381111111,7.92988888889
553.74,5.836,50.8803888889,89.7907777779,41.3112222222,74.9694444445,6.71055555556,15.1475555556,48.6093333333,6.41622222222,81.7063333333,38.6628888889,7.979
554.09,5.86722222222,50.887,89.7765555554,41.3707777778,75.0422222222,6.73022222222,15.1281111111,48.6222222222,6.44744444444,81.7937777778,38.6378888889,8.00555555556
554.43,5.88927777778,51.0056111111,89.8554444443,41.46,75.2555555555,6.76822222222,15.1283333333,48.6715555556,6.48877777778,82.0262222222,38.6662222222,8.05522222222
554.77,5.91722222222,51.0997222222,89.956888889,41.581,75.4668888889,6.78455555555,15.1428888889,48.7458888889,6.50544444445,82.2973333333,38.7012222222,8.08966666666
555.11,5.94983333333,51.1048333333,89.9062222223,41.6305555555,75.551,6.82522222222,15.1301111111,48.7603333333,6.53455555555,82.4038888889,38.6535555556,8.09155555555
555.45,5.98311111111,51.104,89.8142222223,41.6606666667,75.5947777778,6.86,15.1572222222,48.7264444445,6.56822222222,82.461,38.6245555556,8.12188888889
555.80,5.98555555556,51.1062777778,89.8128888889,41.7404444444,75.7063333333,6.908,15.1343333333,48.746,6.58533333333,82.6224444444,38.6018888889,8.13088888889
556.14,5.99205555556,51.0997222222,89.7752222223,41.8032222222,75.7456666667,6.92888888889,15.1218888889,48.7231111111,6.60166666667,82.7554444445,38.5595555556,8.15677777778
556.48,6.02644444445,51.1575,89.8631111112,41.9216666667,75.9574444444,6.97211111111,15.1091111111,48.7962222222,6.64244444444,83.0202222222,38.5608888889,8.17411111111
556.82,6.064,51.1592777778,89.8224444443,41.9627777778,75.9957777778,6.991,15.083,48.7671111111,6.64511111111,83.1671111111,38.5297777778,8.23088888889
557.16,6.04655555555,51.1825555556,89.8173333335,42.0531111111,76.1143333333,6.96666666667,15.0354444445,48.7726666667,6.63388888889,83.3385555555,38.4732222222,8.22933333333
557.50,6.00111111111,51.186,89.7784444446,42.0835555555,76.1964444445,6.93422222222,14.9725555556,48.7094444444,6.588,83.4485555555,38.442,8.20344444444
557.85,5.98972222222,51.2566666667,89.8373333333,42.15,76.3393333333,6.91977777778,14.9391111111,48.7046666667,6.57744444444,83.6768888889,38.4191111111,8.19277777778
558.19,5.97533333333,51.2417222222,89.8094444443,42.2066666667,76.3047777778,6.88966666667,14.8505555555,48.6605555556,6.56477777778,83.7626666667,38.3585555555,8.15877777778
558.53,5.94527777778,51.1936111111,89.7145555556,42.2432222222,76.3043333333,6.87711111111,14.7583333333,48.5702222222,6.52988888889,83.8493333334,38.2443333333,8.13222222222
558.87,5.91927777778,51.2143888889,89.7052222221,42.258,76.3456666667,6.84577777778,14.713,48.5097777778,6.50588888889,84.0331111111,38.1707777778,8.11133333333
559.21,5.90888888889,51.1951111111,89.7414444443,42.3382222222,76.4213333333,6.79411111111,14.6393333334,48.4906666667,6.47822222222,84.1791111111,38.1102222222,8.10922222222
559.55,5.89883333333,51.2451666667,89.7587777777,42.4133333333,76.504,6.75522222222,14.5864444444,48.4733333333,6.46322222222,84.3233333334,38.0698888889,8.10777777778
559.89,5.91672222222,51.3906111111,89.8873333335,42.4874444444,76.6714444444,6.76055555556,14.572,48.4963333333,6.45022222222,84.5916666667,38.0715555556,8.13288888889
560.23,5.88377777778,51.3189444445,89.7678888889,42.4952222222,76.5664444444,6.72844444444,14.4807777778,48.3612222222,6.423,84.5832222222,37.9475555555,8.11322222222
560.58,5.84977777778,51.3301666667,89.7003333332,42.4961111111,76.5895555556,6.70788888889,14.3911111111,48.272,6.40244444444,84.6307777778,37.8388888889,8.05733333333
560.92,5.88105555556,51.3677777778,89.7303333333,42.5438888889,76.6223333333,6.74633333333,14.3825555556,48.225,6.42211111111,84.8143333333,37.8401111111,8.09322222222
561.26,5.91416666666,51.3797777778,89.7112222222,42.5917777778,76.6083333334,6.76744444444,14.3671111111,48.2038888889,6.46777777778,84.9273333334,37.7477777778,8.13122222222
561.60,5.93794444444,51.3903333333,89.702888889,42.6306666667,76.6272222222,6.80066666667,14.3574444444,48.1675555555,6.51888888889,85.042,37.6915555555,8.18388888889
561.94,5.94605555555,51.4241111111,89.7296666668,42.7237777778,76.7537777778,6.83066666667,14.3758888889,48.1876666667,6.53544444444,85.2176666667,37.674,8.20988888889
562.28,5.92466666667,51.4602222222,89.7452222221,42.7372222222,76.8078888889,6.78533333333,14.3126666667,48.178,6.53344444444,85.3385555556,37.6236666667,8.18777777778
562.62,5.90033333333,51.4533333333,89.6217777778,42.7727777778,76.7941111111,6.759,14.2394444445,48.0913333333,6.53766666667,85.3438888889,37.5354444444,8.19466666667
562.96,5.92072222222,51.4619444444,89.5041111111,42.7886666667,76.7258888889,6.78244444444,14.1983333333,48.027,6.58644444444,85.4144444444,37.4506666667,8.21622222222
563.30,5.93294444445,51.4666111111,89.4491111112,42.7948888889,76.7077777778,6.80177777778,14.1602222222,47.9431111111,6.591,85.5098888889,37.3668888889,8.225
563.64,5.92038888889,51.4200555556,89.3301111111,42.8191111111,76.6616666667,6.79944444444,14.096,47.8458888889,6.60411111111,85.542,37.2532222222,8.20655555555
563.99,5.93505555556,51.5079444445,89.3475555556,42.906,76.7676666666,6.81877777778,14.0703333334,47.8543333333,6.63366666667,85.7755555556,37.2066666667,8.22777777778
564.33,5.95622222222,51.4942222222,89.3274444445,42.9622222222,76.7782222222,6.83011111111,14.0648888889,47.8416666667,6.66888888889,85.9016666667,37.1456666667,8.25188888889
564.67,5.88544444444,51.396,89.1256666667,42.9337777778,76.6873333333,6.77477777778,13.9851111111,47.7196666667,6.61188888889,85.8446666667,36.9546666667,8.21144444444
565.01,5.87027777778,51.4126666667,89.0736666666,42.9772222222,76.7156666666,6.80022222222,13.9357777778,47.6713333333,6.594,85.9821111111,36.8871111111,8.21922222222
565.35,5.84538888889,51.3839444444,88.9304444444,43.0315555556,76.6738888889,6.78633333333,13.8567777778,47.5988888889,6.56022222222,85.9835555556,36.7895555556,8.17155555556
565.69,5.815,51.3762222222,88.9000000001,43.0604444444,76.7193333334,6.78055555555,13.787,47.5366666667,6.53444444444,86.056,36.6941111111,8.15577777778
566.03,5.85522222222,51.3927777778,88.8391111112,43.1191111111,76.7558888889,6.82733333333,13.7917777778,47.4897777778,6.55944444444,86.1618888889,36.6436666667,8.18522222222
566.37,5.87488888889,51.3563333333,88.8008888889,43.1463333333,76.7564444445,6.83044444444,13.7605555556,47.464,6.54644444444,86.2487777778,36.568,8.16911111111
566.71,5.86616666666,51.4041111111,88.7813333333,43.228,76.8311111111,6.81744444444,13.7263333333,47.4457777778,6.529,86.3924444445,36.4903333334,8.17111111111
567.05,5.85144444444,51.4125,88.7232222221,43.2415555555,76.8601111111,6.788,13.6781111111,47.4261111111,6.51844444444,86.4932222222,36.4202222222,8.15688888889
567.39,5.848,51.3790555556,88.625111111,43.3071111111,76.8461111111,6.76911111111,13.6425555556,47.3786666666,6.50977777778,86.5318888889,36.3428888889,8.16111111111
567.73,5.86361111111,51.3412777778,88.4295555557,43.3054444444,76.757,6.75533333333,13.619,47.2757777778,6.50744444444,86.4712222222,36.272,8.18166666667
568.07,5.85811111111,51.3028888889,88.2744444443,43.3476666666,76.6782222222,6.75644444444,13.5706666667,47.1738888889,6.49755555556,86.5227777778,36.1734444444,8.18633333333
568.41,5.88216666666,51.3594444444,88.2474444445,43.4696666667,76.7428888889,6.775,13.5294444445,47.1672222222,6.52511111111,86.6412222222,36.1144444445,8.19022222222
568.75,5.87961111111,51.3266111111,88.0821111112,43.5304444444,76.6781111111,6.73444444444,13.4812222222,47.0971111111,6.53277777778,86.6917777778,36.0085555555,8.18011111111
569.09,5.88422222222,51.3677777778,88.0787777777,43.5897777778,76.7346666667,6.72944444445,13.4662222222,47.0894444444,6.538,86.8803333333,35.9645555555,8.20522222222
569.43,5.90961111111,51.3507777778,87.8775555555,43.5884444444,76.6326666667,6.71433333333,13.4498888889,46.9404444444,6.54133333333,86.8812222222,35.859,8.20911111111
569.77,5.8905,51.3105555555,87.6986666667,43.6403333333,76.5315555555,6.70444444444,13.376,46.8418888889,6.52566666667,86.8915555556,35.7475555555,8.22155555556
570.11,5.89111111111,51.3506111111,87.6502222221,43.7244444445,76.5436666666,6.71666666667,13.3477777778,46.7821111111,6.53855555555,86.9974444444,35.6891111111,8.24577777778
570.45,5.86894444444,51.3163888889,87.4612222223,43.6918888889,76.4407777778,6.71444444444,13.285,46.6475555555,6.51188888889,86.9528888889,35.6107777778,8.22911111111
570.79,5.86438888889,51.2958888889,87.2922222222,43.7657777778,76.3576666667,6.72322222222,13.2352222222,46.5446666667,6.50244444444,86.9097777778,35.4855555556,8.23911111111
571.13,5.84816666666,51.2593888889,87.0972222221,43.7235555555,76.2792222222,6.734,13.1875555556,46.4227777778,6.484,86.8762222222,35.368,8.22333333333
571.47,5.83366666666,51.2278888889,87.0414444443,43.7695555555,76.2867777778,6.75355555556,13.1496666667,46.3473333334,6.46555555556,86.9631111111,35.2773333333,8.23066666666
571.81,5.83994444445,51.2962777778,87.0112222221,43.8592222222,76.3425555556,6.77822222222,13.1361111111,46.2907777778,6.46966666666,87.0723333333,35.238,8.25744444445
572.15,5.8775,51.2406666667,86.8243333332,43.8735555556,76.1938888889,6.79611111111,13.1345555556,46.1741111111,6.48944444444,87.0186666667,35.1784444445,8.29944444445
572.49,5.87311111111,51.2147222222,86.664888889,43.8794444445,76.1198888889,6.77755555556,13.0781111111,46.0377777778,6.48255555556,86.9268888889,35.0908888889,8.30144444445
572.83,5.8915,51.1822777778,86.4499999999,43.906,76.015,6.78022222222,13.0301111111,45.89,6.50333333334,86.8626666667,34.9624444444,8.31555555556
573.17,5.89683333333,51.1841111111,86.3063333332,43.9487777778,75.934,6.78122222222,12.9648888889,45.8298888889,6.52777777778,86.8763333333,34.8777777778,8.31888888889
573.51,5.89538888889,51.1381111111,86.111888889,43.9181111111,75.8018888889,6.77288888889,12.9273333333,45.685,6.52455555555,86.7416666667,34.7244444444,8.32211111111
573.85,5.89588888889,51.1374444444,85.9590000001,43.9673333333,75.7474444444,6.77811111111,12.9012222222,45.5834444444,6.53088888889,86.7623333333,34.6152222222,8.30977777778
574.19,5.91644444444,51.0898333333,85.8392222223,44.0247777778,75.7004444445,6.79155555556,12.8727777778,45.4984444444,6.54522222222,86.7855555555,34.5291111111,8.33766666667
574.53,5.95977777778,51.0958888889,85.7498888889,44.1028888889,75.6767777778,6.84166666667,12.8717777778,45.4288888889,6.59155555556,86.866,34.4924444444,8.40522222222
574.87,5.9865,51.0943888889,85.6042222223,44.2091111111,75.6202222222,6.87311111111,12.8587777778,45.3493333333,6.63922222222,86.8933333333,34.4473333333,8.45277777778
575.21,5.973,51.0235555555,85.2693333333,44.1823333333,75.4035555555,6.85655555555,12.7744444444,45.2046666666,6.63588888889,86.7472222222,34.3065555556,8.45033333333
575.55,5.97238888889,50.9979444444,85.0724444444,44.2027777778,75.2988888889,6.82711111111,12.7076666667,45.1043333333,6.62533333333,86.6872222222,34.2072222222,8.43833333334
575.89,5.93077777778,50.9708888889,84.9042222221,44.1926666667,75.2356666667,6.81255555555,12.6071111111,45.0028888889,6.576,86.6822222222,34.0821111111,8.39433333334
576.22,5.92344444444,50.9871111111,84.7624444446,44.23,75.1838888889,6.83733333333,12.562,44.9582222222,6.56433333333,86.7554444444,34.0074444444,8.38855555555
576.56,5.91355555556,50.9854444445,84.6006666668,44.2701111111,75.1242222222,6.87788888889,12.5511111111,44.875,6.55133333333,86.7422222222,33.956,8.4
576.90,5.90266666667,50.9096666667,84.3488888889,44.289,75.009,6.90133333333,12.5377777778,44.7605555556,6.54477777778,86.6651111111,33.8483333333,8.43322222222
577.24,5.88088888889,50.9183333333,84.2158888889,44.3861111111,74.9925555556,6.90411111111,12.4984444445,44.6962222222,6.52533333333,86.7957777778,33.8036666666,8.43211111111
577.58,5.86216666667,50.7929444444,83.8426666668,44.3478888889,74.7506666667,6.91744444445,12.4336666667,44.5196666667,6.50866666667,86.5822222222,33.6791111111,8.45888888889
577.92,5.84311111111,50.7560555556,83.5883333332,44.4081111111,74.6355555556,6.92833333334,12.3854444444,44.3783333333,6.49155555555,86.5191111111,33.541,8.46077777778
578.26,5.82422222222,50.6499444445,83.2976666668,44.4195555556,74.4596666666,6.91966666667,12.33,44.2087777778,6.47566666667,86.3711111111,33.4098888889,8.42133333334
578.60,5.81544444444,50.5927222222,83.0512222221,44.3727777778,74.2752222222,6.89777777778,12.232,44.0701111111,6.42222222222,86.2494444444,33.2481111111,8.39266666667
578.94,5.81738888889,50.6096111111,82.9236666666,44.4425555555,74.2355555556,6.90077777778,12.2287777778,43.9747777778,6.43355555556,86.2637777778,33.1828888889,8.38344444444
579.28,5.78972222222,50.484,82.5510000001,44.4177777778,73.9968888889,6.90211111111,12.1715555556,43.8064444445,6.39955555555,86.0871111111,32.9975555555,8.359
579.61,5.812,50.425,82.2582222223,44.434,73.792,6.92066666667,12.1926666667,43.6671111111,6.46266666667,85.9863333333,32.886,8.41211111111
579.95,5.82655555556,50.2151666667,81.8209999999,44.3672222222,73.4341111111,6.92122222222,12.1627777778,43.4087777778,6.484,85.6758888889,32.6683333334,8.43677777778
580.29,5.75627777778,50.0662222222,81.4578888889,44.3107777778,73.1883333333,6.82411111111,12.0233333333,43.1847777778,6.42566666667,85.4793333333,32.446,8.36244444444
580.63,5.75444444444,49.9072777778,81.0855555554,44.2186666666,72.8718888889,6.81688888889,11.9483333333,42.9385555555,6.40766666666,85.1955555556,32.2948888889,8.32577777778
580.97,5.73083333334,49.7894444445,80.743,44.1532222222,72.6155555556,6.81088888889,11.8791111111,42.7262222222,6.39277777778,84.9702222222,32.133,8.30022222222
581.31,5.73605555556,49.8075555555,80.5657777778,44.2334444445,72.5281111111,6.81022222222,11.8225555555,42.6283333333,6.40222222222,84.9683333333,32.0321111111,8.30211111111
581.65,5.75111111111,49.8039444445,80.4296666668,44.2784444444,72.4683333333,6.81655555555,11.806,42.5477777778,6.414,84.9222222222,31.9732222222,8.32188888889
581.98,5.71455555555,49.667,80.003111111,44.1554444445,72.2006666667,6.78411111111,11.718,42.3078888889,6.38688888889,84.6675555556,31.8023333333,8.32311111111
582.32,5.75027777778,49.573,79.689111111,44.128,71.9855555556,6.81133333333,11.7262222222,42.1552222222,6.44477777778,84.5254444444,31.6755555556,8.34833333333
582.66,5.79788888889,49.5240555555,79.4043333334,44.1692222222,71.7863333333,6.854,11.7123333333,42.0201111111,6.48033333334,84.3752222222,31.577,8.40555555556
583.00,5.83827777778,49.5348888889,79.274,44.2101111111,71.7276666667,6.89033333333,11.7198888889,41.9373333333,6.54033333333,84.3277777778,31.5315555555,8.466
583.34,5.84055555556,49.5337222222,79.0866666667,44.2937777778,71.6362222222,6.92566666667,11.6695555556,41.7988888889,6.53877777778,84.2732222222,31.4594444444,8.48988888889
583.68,5.80405555556,49.5357777778,78.8875555555,44.2832222222,71.573,6.94266666667,11.5975555556,41.6797777778,6.50922222222,84.1934444444,31.3683333333,8.47733333333
584.01,5.83438888889,49.5045,78.6326666667,44.2867777778,71.299,6.98955555555,11.5843333334,41.566,6.51277777778,83.9996666666,31.2797777778,8.53311111111
584.35,5.85122222222,49.4966666667,78.4267777778,44.3425555555,71.1563333333,7.03166666667,11.5366666667,41.4635555556,6.52166666667,83.9594444444,31.1685555556,8.57522222222
584.69,5.90966666667,49.4874444444,78.2244444444,44.4278888889,71.0572222222,7.09877777778,11.5794444444,41.4153333333,6.59022222222,83.9436666667,31.1274444445,8.654
585.03,5.94011111111,49.4258888889,77.9764444444,44.4422222222,70.8697777778,7.13766666667,11.5982222222,41.2975555556,6.62777777778,83.7824444444,31.0804444445,8.69344444444
585.37,5.92216666667,49.3012222222,77.62,44.3638888889,70.5563333333,7.15144444444,11.5127777778,41.1128888889,6.61833333333,83.5732222222,30.934,8.68077777778
585.70,5.94027777778,49.3559444444,77.5325555556,44.509,70.4735555556,7.19633333334,11.4892222222,41.0491111111,6.62644444445,83.5806666666,30.8668888889,8.69433333333
586.04,5.91661111111,49.3818333333,77.4127777778,44.6365555556,70.4452222222,7.19211111111,11.4371111111,40.9511111111,6.61244444444,83.5883333333,30.827,8.72055555556
586.38,5.848,49.2488333333,77.178,44.5536666666,70.2506666667,7.13911111111,11.3337777778,40.7597777778,6.548,83.4386666667,30.6546666667,8.63133333333
586.72,5.91694444445,49.2531111111,77.0136666667,44.6538888889,70.1225555556,7.20322222222,11.3476666667,40.6646666667,6.59644444444,83.4163333333,30.6113333333,8.68255555556
587.06,5.90644444444,49.0865,76.6796666666,44.5618888889,69.8567777778,7.15166666667,11.2672222222,40.4354444444,6.56311111111,83.1503333333,30.4028888889,8.64022222222
587.39,5.94194444444,49.0517777778,76.452,44.6193333333,69.5961111111,7.15188888889,11.272,40.2917777778,6.59544444444,82.9331111111,30.2921111111,8.65577777778
587.73,5.99766666667,49.0368333333,76.2565555555,44.6891111111,69.4953333333,7.18722222222,11.2896666667,40.1765555556,6.65411111111,82.867,30.2224444444,8.67611111111
588.07,5.94927777778,49.0518333333,76.1218888889,44.7591111111,69.4311111111,7.13844444444,11.2618888889,40.0721111111,6.63766666667,82.815,30.1355555555,8.67788888889
588.41,5.91727777778,48.951,75.7941111111,44.7404444444,69.116,7.071,11.1525555556,39.844,6.59922222222,82.4882222222,29.9381111111,8.62488888889
588.74,5.94016666667,48.8518888889,75.5766666667,44.7476666667,68.9384444444,7.08322222222,11.1143333334,39.7108888889,6.60511111111,82.2905555555,29.8027777778,8.66222222222
589.08,6.01683333333,48.8093888889,75.2971111111,44.7332222222,68.7075555555,7.12055555556,11.1505555555,39.5843333333,6.67455555556,82.0625555556,29.7081111111,8.69977777778
589.42,6.00805555555,48.7018333333,74.9998888889,44.648,68.3987777778,7.09366666667,11.1127777778,39.4141111111,6.67677777778,81.7967777778,29.5412222222,8.67455555555
