wavelength,Back_GeoConm,Belly_GeoConm,Breast_GeoConm,Crissum_GeoConm,Crown_GeoConm,DorTail_GeoConm,Patch10_GeoConm,Rump_GeoConm,Throat_GeoConm,WingTip_GeoConm
814.76,13.4784666666,14.7654,9.97586666667,16.0232666667,8.07926666667,16.3618666667,23.5365333333,15.9844,13.7010666667,19.3130666667
815.07,14.4156,15.6179,11.1208,16.6762,8.86013333333,17.7682666667,24.5018,16.8294,14.5018,20.1724666667
815.37,14.0093333333,15.1361,11.4365333333,15.7465333333,8.87333333332,17.3802666667,23.8309,16.7230666667,14.244,19.6902
815.68,13.3048,13.8698666667,10.7409333334,14.0456,7.66393333334,15.9638666667,22.5546666667,15.4892,12.849,19.0788666667
815.98,12.8502,14.0386333333,10.8501333333,14.203,7.72953333333,15.942,22.4782,15.3429333333,12.9758,19.5652666667
816.29,11.8359333333,13.6051,10.4910666667,13.6956,7.65853333333,15.3362,21.6739,14.7926,12.3891333333,19.1701333333
816.59,13.2311333333,15.137,11.6689333333,14.8955333333,9.00959999999,16.1599333333,22.1338333333,15.6020666667,13.8540666667,20.5207333333
816.89,14.6779333333,17.1180333333,13.5683333333,17.245,10.409,17.7432666667,24.1655,17.0758,15.1481333333,21.8429333333
817.20,13.6377333333,16.0672,12.9368666667,15.9612,9.36846666668,17.3905333333,23.2965666667,16.321,13.8222,20.9128666667
817.50,14.9868666667,16.6406,14.6736,16.9625333333,10.4960666667,18.8599333333,23.9556333333,17.0930666667,14.6736,21.5318666667
817.81,14.7775333333,16.1755,14.5843333333,16.969,10.6380666667,18.5979333333,23.4551666667,16.6919333333,14.4920666667,21.864
818.11,15.8466666667,17.9722333333,15.92,18.2210666667,11.6197333333,19.9591333334,24.4431666667,17.7967333333,15.4386666667,22.8804666666
818.41,16.0436666667,17.7727,15.7632666667,18.2944,12.0249333333,20.2724666667,24.1473,18.0451333333,15.6152666667,23.1932
818.72,16.5262666667,18.688,15.5359333333,19.1574666667,12.875,20.8572666667,24.6527,18.6697333334,15.9128,24.1538
819.02,17.4332666667,20.1812,17.0774666667,20.5818,14.5722666667,22.4366,25.7702,20.1984666667,17.1322,25.1267333333
819.33,17.9691333333,19.9431666667,17.3574,20.4982,14.9478666667,22.1634666667,26.058,20.309,16.9914666667,25.2537333333
819.63,17.6174,19.5303,17.2794,20.0286666667,14.6220666667,21.7124666667,25.8705333333,19.9026,16.1454666667,25.1374666667
819.93,16.3016666667,18.1705,16.0454666667,18.6980666666,13.8758,20.4882,25.0173666667,19.1814666667,15.1133333334,24.2504
820.24,15.1658666667,17.0257,15.0867333333,17.6038666667,13.3584,19.5866666667,24.2537333333,18.3760666667,14.3185333333,23.7695333333
820.54,14.6469333333,16.2948666667,14.5404666667,17.2773333333,12.8977333333,19.1185333333,23.7316333334,17.7412,13.7085333333,23.5935333333
820.85,14.9415333333,16.4747333333,14.6926,17.5308666667,13.4082,19.5019333333,23.9423666667,18.1457333333,14.0863333333,23.8612666667
821.15,14.6450666667,16.4412333333,14.4517333333,17.2836666667,13.336,19.4148666667,23.9723333333,18.1368,13.9750666667,23.7416666667
821.45,14.1136,15.9276333333,14.0288666667,16.8893333333,12.9844,19.0384,23.4429333333,17.757,13.5994666667,23.3345333333
821.76,14.1658,16.1505,14.2896,17.1189333333,13.1614,19.1576,23.5826,17.9292,13.7534,23.5293333333
822.06,13.9633333333,15.8625666667,14.1870666667,17.0404,12.9971333333,19.0415333333,23.5840333333,17.7068666667,13.5205333334,23.2774666666
822.36,13.8590666667,15.5794333333,13.9558666667,16.9339333333,12.8211333333,18.8739333333,23.4672,17.6152,13.3350666667,23.2247333333
822.67,14.2140666667,15.9021666667,14.3857333333,17.3988,13.2706,19.3468666667,23.8857666667,18.0504,13.8017333333,23.6152666667
822.97,14.2843333333,16.0276333333,14.4658,17.4888,13.4306,19.5609333333,24.0859333333,18.2746666667,13.9926,23.7943333333
823.27,14.3712,16.1438,14.7735333333,17.7549333333,13.5939333333,19.9007333333,24.2570666667,18.4668666667,14.2050666667,23.9963333333
823.58,14.7034,16.4777333333,15.1478,18.0885333333,13.9264666667,20.1872,24.4553,18.7786,14.5246,24.2974
823.88,15.303,17.1109,15.8454,18.6758,14.5088666667,20.7032,24.9250666667,19.4033333333,15.1981333333,24.7844
824.18,15.1434666666,17.1740333333,15.8337333333,18.6644666667,14.4494666667,20.559,24.8603333333,19.4166,15.0890666667,24.8022
824.49,15.5371333333,17.4268,16.2635333333,19.1180666666,14.7901333333,20.8389333333,25.0634,19.7054,15.3570666667,25.1238666667
824.79,16.1108666667,17.9595666667,17.0194,19.5603333333,15.3602,21.321,25.6162333333,20.1713333333,15.9148,25.7964666667
825.09,16.4594,18.3876333333,17.4172,19.8988,15.6963333333,21.6568,26.0123333333,20.5234666667,16.2050666667,26.2740666667
825.39,17.0546666667,18.9137666667,18.1540666667,20.289,16.1662666667,22.1051333333,26.2493,21.0139333333,16.7684,26.9502
825.70,17.6388666667,19.7095,19.0137333333,20.8786,16.7545333333,22.9364666667,26.831,21.4938,17.5028,27.7464666667
826.00,17.444,19.7650333333,18.7323333333,20.6886,16.454,22.5974,26.4892333333,21.383,17.2310666667,27.8309333333
826.30,17.573,19.7277333333,18.735,20.8049333333,16.4502666667,22.6903333334,26.2355333333,21.3012,17.1826666667,27.8286
826.61,18.1695333333,20.277,19.0909333333,21.2550666667,16.6818666667,22.8772,26.3819666667,21.5672,17.5758666667,28.2645333333
826.91,17.9122666667,20.2470333333,18.7512,20.963,16.3964,22.6965333333,26.3654666667,21.426,17.4494666667,28.046
827.21,17.6137333333,20.0110666667,18.4006666667,20.392,16.1115333333,22.3706666667,26.2448333333,20.903,17.0492666667,27.6136666667
827.51,17.835,20.0955,18.5610666667,20.5158,16.4629333333,22.633,26.5061,20.8786666667,17.2716666667,27.7332
827.82,18.2252,20.5421666666,19.019,20.9744,17.012,23.1106,26.9023666667,21.4455333333,17.7574,28.251
828.12,18.4392666667,20.7770666667,19.0929333333,21.4774,17.2052666667,23.1482,26.9602333333,21.7042,17.8556666667,28.5742666667
828.42,18.6841333333,20.7155666667,19.3822,21.5112666667,17.4066666666,23.1936666667,27.1692666667,21.7346666666,18.0244666666,28.6909333333
828.72,18.61,20.8659666667,19.5772,21.6436666667,17.6356,23.291,27.2661666667,21.9599333333,18.0659333333,28.6744
829.02,18.4738666667,20.5884,19.1967333333,21.4458,17.4698,22.7428666667,26.9318,21.9800666667,17.7511333333,28.498
829.33,19.7185333333,21.5831333333,20.4573333333,22.467,18.8082666667,24.1952,28.0958333333,22.9287333333,19.0368666667,29.4942666667
829.63,20.5072,22.5242333333,21.5458666667,23.1400666667,19.7440666667,24.9516,29.0941333333,23.9904,20.0578666667,30.4298666667
829.93,22.084,23.8596,22.9346666667,24.5667333333,21.5417333333,26.4646666667,30.6194333333,25.4279333333,21.3024,31.9406
830.23,23.7678666667,24.8512333333,24.4482,25.6317333333,23.0359333333,27.7528666667,31.0948,26.4779333333,22.6986666667,32.9502
830.54,24.7759333333,26.327,25.6288,26.9570666667,24.9182,29.2988,32.1530666667,27.8899333333,24.0716,34.7112
830.84,25.3956,26.7477333333,26.5240666667,27.5226666667,25.4733333333,29.7990666667,32.4578,28.8068,24.9610666667,35.3502
831.14,25.0117333333,26.6767333334,26.6532,27.1510666667,25.2203333333,29.4652,32.2233333333,28.3284,24.7897333333,35.1296
831.44,25.7944,27.2717333333,27.1196666666,27.6336,25.7538,30.3718666666,32.7788333333,28.8911333333,25.3347333333,35.6322666667
831.74,25.2853333333,27.0004,26.3197333333,27.1938,25.0383333333,29.5228666667,31.4749333333,28.2082,24.5846666667,34.5079333333
832.04,24.8718,26.1891333333,25.4552,26.8140666667,24.0706,28.6859333333,30.9871666667,27.25,24.2050666667,34.1859333333
832.35,24.5055333333,26.0172333333,25.3024666667,26.4953333333,23.9622,28.6626,30.8355666667,26.7668666667,24.0036,33.7822
832.65,23.2388,24.8887666667,24.2,25.5944,22.7389333333,27.2720666667,29.8445333333,25.8112,22.7334,32.7166666667
832.95,21.8764,23.7607666667,22.919,24.4462,21.543,25.8276,28.3894333333,24.4410666667,21.3135333333,31.4934666667
833.25,20.8958,22.7903666667,22.032,23.2782,20.6658,25.06,27.3723,23.3332,20.4003333333,30.7107333333
833.55,19.9664,22.0336666667,20.9592,22.5180666666,19.7552666667,24.2015333333,26.9640333333,22.5514666667,19.4774,30.1007333333
833.85,19.7960666666,21.6273,20.6769333333,22.3086,19.2813333333,23.7506666667,26.4534666667,22.0584666666,18.9337333333,29.5966666667
834.16,20.0089333334,21.8095333333,20.4399333333,22.4353333333,19.2108666667,23.9682,26.7528,22.1769333334,18.8889333333,29.737
834.46,19.9238,21.6879666667,20.0672666667,22.2641333333,19.0898,23.6808,26.6174333333,22.1161333333,18.8209333333,29.5494666667
834.76,19.7014666667,21.7593666667,19.7603333333,22.189,19.0367333333,23.3376666667,26.3297333333,21.8498,18.7516666667,29.3668666667
835.06,20.1561333333,22.141,20.0873333333,22.7246,19.3750666667,23.8687333334,26.7677333333,22.2788666667,19.3336666667,29.8645333333
835.36,20.9558666667,22.8094333333,20.6902666667,23.3646,20.2462666667,24.4991333334,27.2435,23.0074666667,19.7249333333,30.7072666667
835.66,21.4289333333,23.4371333333,21.1069333333,24.2348666667,20.9352,24.7544,27.7604666666,23.6686666667,20.2078666667,31.3171333333
835.96,21.6139333333,23.4331333333,21.1147333333,24.4924666667,20.9816666667,24.7974666667,27.6233666667,23.7161333333,20.0665333333,31.1868666667
836.26,22.8504,24.4503333333,22.1156,25.8665333333,22.2756,25.6474,28.6370333333,24.5272666667,20.7171333333,31.8280666667
836.57,22.0162,24.1288,21.4879333333,25.7392,21.4234666667,24.8889333333,28.4605333333,24.0064666667,20.3478,31.0982666667
836.87,21.9372666667,24.0027,21.3104666666,26.2678666666,21.2322,24.7722,28.3581333333,24.1097333333,20.5057333333,31.1466
837.17,21.7662,23.6263666667,20.7268,26.9638,20.719,24.4471333333,28.347,24.2594666667,20.3280666667,31.2154
837.47,20.5710666667,22.3955333333,19.7017333333,26.5132666667,19.7016,23.5208666667,27.3998,22.8218666667,19.0025333333,30.2899333333
837.77,20.2828666667,21.9188,18.8307333333,26.5439333333,19.3304666667,23.3475333333,27.0532666667,22.2347333333,18.5479333334,30.0236
838.07,20.7813333333,21.5879333333,19.0058,26.8289333333,19.9593333333,24.3328,28.5033,23.2368666667,19.046,30.482
838.37,21.0214666667,21.219,19.0005333333,27.2595333333,20.9115333333,24.8872666667,29.7418666667,23.9536666667,19.6046,30.8401333333
838.67,18.6526,18.7112333333,15.7938,25.2607333333,18.4298666667,22.812,28.0257333333,21.57,17.5981333333,28.0374
838.97,19.2902,18.7609666667,16.1372,25.573,18.8481333333,24.0256,28.3304666667,21.6869333333,17.7660666667,27.7486
839.27,20.4872666667,20.2258333333,17.754,26.4409333334,20.7842666667,26.0724666667,30.3149,23.054,19.9643333333,29.5306
839.57,21.1535333333,20.8257,18.3242666667,26.9339333333,21.0079333333,28.0994666667,31.5239333333,24.2257333333,21.7486666667,30.6861333333
839.87,23.2028666666,22.4554666667,20.071,28.0664,22.8587333333,29.3596666667,32.7817666667,25.6228666667,23.1789333333,32.1232666667
840.17,21.6877333333,21.3078666667,17.9868,26.8234666667,22.2423333333,27.7637333333,31.1995666667,23.8698,20.88,30.5486
840.47,21.8891333333,21.6271666667,17.9036666667,26.5936666667,22.6447333333,27.4223333333,31.4443666667,24.034,20.9628666667,30.3717333333
840.77,23.7037333333,23.9013,19.2715333333,28.4074,24.6542666667,28.2346,32.0865,26.0492,23.3087333333,31.5802
841.07,24.8054666667,24.9390666667,20.3527333333,29.5134,25.6082666667,29.3066,33.0778666667,26.7031333333,24.1119333333,32.7738
841.37,24.2334,24.3674666667,20.2188,29.3188,24.9756,29.1483333333,32.3356,25.9366666667,23.4308,31.618
841.67,23.8388,23.8707333333,19.6928,29.8145333333,24.0307333333,28.9314666667,32.8151,25.0416,22.4184666667,31.5291333333
841.97,26.0738,26.8971333333,22.0686,32.6613333333,26.3636666667,31.7656666667,34.9604333333,27.1935333333,24.4926666667,34.664
842.27,24.9212666667,26.7096,20.6724666667,31.5881333333,24.5352,29.7996666667,33.8626333333,25.279,23.0902666667,34.2632666667
842.57,22.7334666667,24.776,17.3272666667,30.0682666667,21.7918666667,27.2892666667,31.6933,22.855,20.1669333333,31.9210666667
842.87,20.7246666667,22.6811666667,14.3799333333,28.8407333333,19.6456666667,25.008,28.9050666667,20.0323333333,18.454,30.0644
843.17,17.1612,18.5806333333,8.84613333334,26.1168666667,15.5676666667,21.337,27.033,16.8316,14.0293333333,26.9781333333
843.47,19.0338,20.4736,11.8648,28.4252,17.6812,24.2126666667,30.1256,19.8454666667,17.0435333333,29.7005333333
843.77,18.2654,19.7596333333,11.3687333333,27.7325333333,16.9488,25.1829333333,30.4703,19.5820666667,17.492,29.258
844.07,19.6066,20.0621666667,13.3540666667,27.6810666667,18.8405333333,26.7286666667,33.1988333333,20.7247333334,17.3499333333,31.1593333334
844.37,20.0434,21.0641666667,14.3106,28.8164666667,19.4788,27.2748,34.3322,20.8686666667,18.3062,31.2486
844.67,17.5913333333,18.2968666667,11.3382,27.0315333333,15.7664,24.1360666667,32.6399,18.2481333333,15.8636666667,30.0242666667
844.97,14.8584666667,15.2889,7.74906666666,23.8128,13.0872,21.1315333333,28.7698666667,15.0306,14.0712,26.6910666667
845.27,11.6859333333,12.1106333333,3.34619999999,21.2355333333,10.116,17.8634,27.2072333333,14.1826666667,12.2008666667,21.7761333333
845.57,12.6866,11.9154333333,5.04980000001,22.6118666667,12.7862666667,20.5224,29.1294,17.6119333334,14.8009333333,22.1394
845.87,10.8299333333,9.31486666667,1.94993333333,20.448,10.8564,18.4717333334,27.8129,16.1528,13.4388,20.7642666667
846.17,8.1258,5.49353333335,-2.48906666668,16.5093333333,8.84106666667,15.8512,27.3677666667,13.9342,11.0444666667,17.9972
846.47,10.3914,7.92179999999,1.07966666668,18.7314666667,12.1188,18.2456666667,27.8407,16.923,13.2254,19.8381333333
846.77,9.44906666666,6.40490000001,-2.39666666668,18.6225333334,10.2203333333,16.0331333333,25.5647666667,14.5453333334,11.8182666667,18.4848666667
847.07,8.67233333334,4.50586666666,-4.20913333335,17.5139333333,9.06766666667,14.6044666667,24.3362,13.8418,9.54793333333,19.0113333333
847.37,4.36993333334,-1.02069999999,-11.0686,15.5022666667,3.54066666666,10.941,22.3765333333,12.1532,7.55973333335,15.343
847.67,2.1538,-5.41896666667,-14.7008666667,15.8974666667,2.35893333333,9.09413333334,23.1110666667,14.5299333333,6.01713333333,14.4272666666
847.97,3.86480000001,-3.25289999999,-12.8501333333,16.9403333333,5.50726666667,9.98373333332,24.0417333333,15.5232666667,7.66506666667,15.2335333333
848.26,8.38286666667,2.31013333333,-5.70953333331,22.8382666667,10.9900666667,16.7656666667,30.2476,24.2904666667,14.4555333333,20.5610666667
848.56,5.12826666667,-2.01689999999,-5.19653333333,19.8974666667,9.29906666667,13.7777333333,27.4188333333,21.5384,11.7264666666,18.5298666667
848.86,11.2499333333,1.9096,-0.7292,22.6735333333,12.8818666667,17.3263333333,33.7848,25.1734666667,15.9722,22.0833333333
849.16,17.7436666667,7.24783333333,7.82899999999,28.3762,17.5726666667,23.0427333333,38.5813333333,30.7350666667,22.3247333333,27.3163333333
849.46,24.6698,14.6851333333,16.8663333333,35.0538,24.086,29.3393333333,43.656,37.358,28.6021333333,33.0568666667
849.76,26.6994,16.7972333333,20.719,36.7973333333,26.5359333333,33.1044666667,45.9803666667,39.6077333333,32.5818,36.1764666667
850.06,23.492,13.0335,18.201,31.4992666667,20.7054666667,31.1816,45.4322333333,36.8252666667,29.2064,31.9929333333
850.36,25.382,15.4166,20.2778,33.1597333333,21.7362,33.0556,47.8299,37.7778666667,31.7014666667,32.3264
850.65,21.4364666667,12.5598,17.9742666667,30.2026,17.8637333333,29.7236666667,45.4511,34.5488,28.2872,27.7715333333
850.95,17.5517333333,10.6779,14.9152666667,24.0678666667,13.7852666667,28.9265333333,39.4537666667,28.1733333333,23.9924666667,23.5028
851.25,17.7011333333,9.52113333333,15.2107333333,23.5632,13.2566666667,27.8161333333,39.9616666667,26.6283333333,24.0614,22.452
851.55,16.2522666667,8.52256666667,10.8108,18.6667333333,11.1712666667,24.1800666667,33.7837666667,21.0451333333,20.1441333333,20.1801333333
851.85,17.7193333333,8.89476666667,10.4911333333,19.7193333333,9.92973333333,25.3683333333,32.1052333333,19.1228,21.263,19.9649333333
852.15,12.6297333333,5.59253333334,4.81486666667,17.4444,5.55553333333,22.9258666667,25.5555666667,14.2591333333,17.1110666667,17.0741333333
852.45,8.86273333333,2.294,-0.588200000006,13.1764666667,3.29393333333,21.2941333333,24.8040333333,11.4902666667,12.7450666667,13.2549333333
852.74,2.48946666666,-1.20253333334,-6.7934,7.04639999999,-2.91146666667,15.9072666667,21.6033666667,4.51473333333,7.42626666666,8.52320000001
853.04,8.66666666668,2.08333333333,-3.5,12.0,1.20833333333,19.4166666667,25.875,10.0833333333,11.2916666667,13.0
853.34,21.4493333333,12.9890666667,12.5001333333,23.7679333333,16.1232,29.5652666667,36.9565,24.7827333333,22.3550666667,24.9636666667
853.64,22.1722666667,13.3708,14.0449333333,25.0936,17.1911333333,30.749,39.7566666667,26.4795333334,23.9700666667,26.7042666667
853.94,26.5900666667,17.6246,20.1916,30.0,22.1457333334,36.5134666667,43.774,30.8429333333,28.8122,31.341
854.23,30.0577333333,17.9384333333,22.7746,32.8708,24.0848,38.5356666667,47.7263333334,35.4527333333,29.9037333333,33.8728
854.53,34.9301333333,23.3332333333,28.9820666666,37.0458666667,29.7006,47.1058,55.2694666667,43.473,36.5668666667,41.2374666667
854.83,34.8945333333,19.6202333333,30.0422,35.0632666667,28.4809333333,46.2024,57.4895333333,44.3037333333,34.4304,40.7594
855.13,38.1892666667,26.502,36.5843333333,35.8024,33.2098666667,49.6707333333,61.2139,48.6008666667,38.4362666667,45.5555333333
855.43,38.0201333333,25.4748,37.8585333333,32.3232,31.7171333333,47.4747333333,59.8990333334,49.5352666667,37.9797333333,43.798
855.72,37.1428666667,26.5142666667,38.0190666667,33.3714,30.5522666667,45.5618666667,57.1619666667,46.8572666666,39.0856666667,43.4285333333
856.02,43.2072,31.1532,42.0541333333,37.6215333333,35.2793333333,50.4146,58.2343,51.5674666667,42.0179333333,45.8738
856.32,39.1136666667,25.8959666667,37.996,34.7976666667,30.9056,45.819,56.0306666667,47.8998,37.6493333333,42.1965333334
856.62,36.3102,23.7736,36.1424666667,33.5849333333,29.5177333333,46.8344,54.4025333333,46.6667333333,37.6100666667,43.7316
856.91,35.4139333333,22.9936666667,36.0085333333,30.7007333333,28.9173333333,46.0298666667,52.7601333333,43.6518666667,35.7961333333,43.6517333333
857.21,36.6474666667,27.2445333333,38.6513333333,30.212,28.8248,46.7821333333,55.6648,44.2774666667,35.7611333334,45.896
857.51,43.4264,33.5195666667,46.6666666667,36.0894,34.8974666667,52.2905333333,60.3910666666,50.3537333333,43.2402666667,51.769
857.81,45.8418666667,37.4226,51.2028,39.0034,36.8729333333,51.8900666667,59.0377333333,51.0996,44.6735333333,51.1685333333
858.10,49.4703333333,42.3052333333,54.1744,44.6417333333,42.3050666666,56.6977333333,60.8409,54.9842666667,48.9721333333,54.9844
858.40,53.3022666666,45.3116,57.6323333333,48.9097333333,47.2586,61.433,65.4827666667,58.4735333333,52.2742666667,57.6011333333
858.70,55.1961333333,46.4052333333,61.3072,50.7517333333,49.6405333333,63.4314,69.9511,59.1503333333,53.8562666667,60.2288
858.99,58.439,49.2519666667,64.6828666666,51.6423333333,52.7480666667,65.8211333333,71.7885,61.2032666667,56.0650666667,63.5120666667
859.29,55.8732,46.3176,64.2222,49.492,49.3332666667,61.6189333333,68.7936,58.5396666667,54.0,61.6824666667
859.59,55.7575333333,50.2552666667,65.9968666667,48.421,48.8675333333,61.9777333333,68.2455666667,58.6284666667,55.7894,61.8182
