wavelength,Back_SalFulm,Belly_SalFulm,Breast_SalFulm,Crissum_SalFulm,Crown_SalFulm,DorTail_SalFulm,Rump_SalFulm,Throat_SalFulm,WingTip_SalFulm
463.06,8.4392,9.13481159421,5.60173333333,7.96593333333,8.54006666666,7.2842,8.0696,5.91003333333,9.18943333334
463.41,8.49719999999,9.18441449275,5.65033333333,8.01533333333,8.58426666666,7.34356666667,8.1234,5.95683333333,9.23643333333
463.76,8.50240000001,9.19104347826,5.6545,8.04873333333,8.60306666667,7.3519,8.16246666667,5.9579,9.25679999999
464.12,8.51966666666,9.23005217391,5.67706666667,8.07393333333,8.61933333333,7.3787,8.18546666667,5.98846666667,9.28083333333
464.47,8.50946666666,9.21600869565,5.658,8.05713333333,8.62206666666,7.37143333333,8.1782,5.97853333333,9.28746666667
464.82,8.54826666666,9.27615072463,5.68463333333,8.1074,8.67173333333,7.40896666667,8.22666666667,6.02823333333,9.34486666667
465.17,8.6102,9.31176521739,5.7261,8.1544,8.71246666667,7.4475,8.2724,6.06996666667,9.405
465.53,8.59506666667,9.30527536232,5.6968,8.12346666667,8.7208,7.42786666667,8.25146666667,6.06756666667,9.40799999999
465.88,8.59746666667,9.29231594202,5.7207,8.14626666667,8.73639999999,7.46346666667,8.2658,6.06066666667,9.42266666667
466.23,8.60559999999,9.29644057972,5.73136666667,8.1598,8.7366,7.47796666667,8.27926666667,6.06806666667,9.42539999999
466.58,8.59260000001,9.28286086956,5.71843333333,8.1468,8.72173333333,7.4454,8.2738,6.06136666667,9.41669999999
466.94,8.62406666666,9.33491014493,5.73003333333,8.18526666667,8.76086666667,7.51126666667,8.31846666667,6.1016,9.45993333333
467.29,8.58526666666,9.29958260869,5.69433333333,8.1566,8.7204,7.47566666667,8.28613333333,6.07033333333,9.43706666667
467.64,8.57193333333,9.28968115943,5.70833333333,8.14766666667,8.70979999999,7.46223333333,8.26113333333,6.0727,9.411
467.99,8.56433333334,9.29953623188,5.69526666667,8.1548,8.71566666666,7.46296666667,8.2638,6.06123333333,9.42720000001
468.35,8.57760000001,9.31249275363,5.7175,8.16926666667,8.73460000001,7.47473333333,8.2838,6.07673333333,9.45073333334
468.70,8.55693333333,9.29840579709,5.71046666667,8.13946666667,8.71446666667,7.4555,8.2586,6.04273333333,9.42720000001
469.05,8.57313333333,9.32871594203,5.7315,8.19286666667,8.74626666667,7.47266666667,8.2818,6.06973333333,9.45653333333
469.40,8.56226666667,9.31933043479,5.7353,8.2178,8.74226666667,7.48936666667,8.27926666667,6.05103333333,9.45053333334
469.75,8.54333333333,9.3287942029,5.71823333333,8.22646666667,8.72240000001,7.47386666667,8.26926666667,6.0483,9.45473333333
470.11,8.5326,9.32242608696,5.69706666667,8.2062,8.72866666666,7.4619,8.2316,6.0397,9.44896666667
470.46,8.5354,9.33386666667,5.7,8.2018,8.75873333333,7.49013333333,8.23106666667,6.048,9.45883333333
470.81,8.4978,9.30960289855,5.6626,8.16946666667,8.73166666667,7.4273,8.2026,6.0123,9.43660000001
471.16,8.50400000001,9.33640869566,5.66843333333,8.19073333333,8.74779999999,7.44843333333,8.21373333334,6.0181,9.42753333335
471.51,8.53240000001,9.35437971015,5.68086666667,8.21346666667,8.78419999999,7.4778,8.2586,6.04783333333,9.47823333333
471.87,8.58366666666,9.37753913043,5.72106666667,8.236,8.80393333333,7.518,8.28173333333,6.0981,9.48726666665
472.22,8.5586,9.35812753623,5.6925,8.23506666667,8.77466666666,7.50306666667,8.2564,6.0915,9.45299999999
472.57,8.59280000001,9.38526956522,5.72393333333,8.27393333333,8.81779999999,7.5452,8.29393333333,6.13276666667,9.49423333333
472.92,8.56433333334,9.33537391304,5.69146666667,8.21686666667,8.77973333333,7.50713333333,8.2768,6.09043333333,9.45270000001
473.27,8.60946666666,9.39432173914,5.73276666667,8.26386666667,8.81346666667,7.52833333333,8.3336,6.14313333333,9.46616666667
473.62,8.63820000001,9.42238550724,5.7587,8.25973333333,8.84693333333,7.534,8.36286666667,6.1732,9.46943333335
473.98,8.66933333333,9.4439826087,5.79733333334,8.2962,8.85473333333,7.5737,8.40466666667,6.20076666667,9.48226666667
474.33,8.66519999999,9.42157681159,5.787,8.28366666667,8.82253333333,7.54686666667,8.40273333333,6.1854,9.47889999999
474.68,8.7256,9.46026666666,5.82996666667,8.31686666667,8.87100000001,7.5988,8.44273333333,6.24153333333,9.50906666668
475.03,8.72993333333,9.45196811595,5.84746666667,8.31806666667,8.88379999999,7.57903333333,8.46366666667,6.25126666667,9.54546666668
475.38,8.7058,9.45370434783,5.8342,8.3044,8.86886666667,7.55486666667,8.42906666667,6.23516666667,9.52446666667
475.73,8.68860000001,9.42814782609,5.8116,8.2954,8.85513333334,7.52493333333,8.4216,6.20553333333,9.52306666667
476.08,8.68166666666,9.4274463768,5.81403333333,8.27633333333,8.84073333334,7.4929,8.4272,6.18,9.52903333333
476.44,8.66613333333,9.40282318841,5.79783333333,8.26826666667,8.79946666667,7.4624,8.4052,6.16953333333,9.50569999999
476.79,8.65719999999,9.4088463768,5.78556666667,8.2622,8.7906,7.48163333333,8.39273333334,6.1667,9.5014
477.14,8.62340000001,9.35856231884,5.7426,8.2182,8.75559999999,7.45226666667,8.35453333333,6.1201,9.50266666666
477.49,8.62279999999,9.3534173913,5.74123333333,8.22373333333,8.74586666667,7.44793333333,8.32633333333,6.0965,9.49823333333
477.84,8.58900000001,9.30747536231,5.70513333333,8.18733333333,8.72433333333,7.41,8.29586666667,6.07426666667,9.48946666667
478.19,8.6494,9.36771014493,5.7672,8.23273333333,8.77773333334,7.4729,8.34653333333,6.1363,9.52739999999
478.54,8.62786666667,9.34149855072,5.75906666667,8.21286666667,8.75573333334,7.43896666667,8.323,6.0971,9.514
478.89,8.63393333332,9.34281449275,5.77353333333,8.21546666667,8.75406666667,7.44863333333,8.31653333333,6.10686666667,9.53106666666
479.24,8.68013333333,9.36989855072,5.81433333333,8.2426,8.77893333333,7.48516666667,8.35993333333,6.13333333333,9.56233333334
479.60,8.69906666667,9.40780579711,5.8554,8.25633333333,8.79900000001,7.5174,8.37693333333,6.16466666666,9.58266666667
479.95,8.75826666667,9.45624927537,5.91486666667,8.29966666667,8.85613333333,7.58873333333,8.4154,6.22756666667,9.62903333333
480.30,8.75313333333,9.45697391304,5.91773333333,8.29346666667,8.86826666666,7.60216666667,8.40453333333,6.23233333333,9.63970000001
480.65,8.74153333334,9.44289275363,5.92163333333,8.28933333333,8.85853333333,7.58156666667,8.40113333333,6.2369,9.63156666667
481.00,8.73946666668,9.45374202899,5.92826666667,8.27713333333,8.8484,7.5773,8.38933333333,6.24866666667,9.62713333332
481.35,8.72813333334,9.44067826088,5.91826666667,8.2706,8.8366,7.58756666667,8.38266666667,6.26266666667,9.62520000001
481.70,8.69393333333,9.41805217391,5.8992,8.24206666667,8.80020000001,7.55813333333,8.3542,6.2388,9.60249999999
482.05,8.64046666666,9.36526666667,5.85693333333,8.2056,8.75300000001,7.52176666667,8.30613333333,6.19883333333,9.56216666666
482.40,8.64066666667,9.3626231884,5.85753333333,8.21286666667,8.74413333334,7.53426666667,8.30526666667,6.21733333334,9.56426666666
482.75,8.6376,9.35787246376,5.84123333333,8.21146666667,8.73600000001,7.52803333333,8.293,6.21176666667,9.55313333333
483.10,8.62120000001,9.34271014493,5.82576666667,8.2054,8.72100000001,7.52633333333,8.272,6.20743333333,9.54973333332
483.45,8.6164,9.33653333334,5.81976666667,8.20906666667,8.71386666666,7.52156666667,8.27253333333,6.20633333333,9.54836666666
483.80,8.60553333333,9.32468985508,5.80423333333,8.2032,8.70033333333,7.5133,8.25946666667,6.19223333333,9.53626666667
484.15,8.60553333333,9.32457971014,5.8049,8.19986666667,8.69746666667,7.5075,8.26093333333,6.19056666667,9.53346666666
484.50,8.60473333333,9.32691884057,5.79936666667,8.19606666666,8.69006666666,7.5121,8.2556,6.18946666667,9.53639999999
484.85,8.60599999999,9.32640289854,5.7993,8.20366666667,8.69300000001,7.51836666667,8.25813333333,6.18763333333,9.53216666667
485.20,8.59766666667,9.31468115941,5.79183333333,8.2002,8.67639999999,7.51026666667,8.25306666667,6.18086666667,9.52766666667
485.55,8.61340000001,9.32769855073,5.80006666667,8.21593333333,8.68853333334,7.52336666667,8.26593333333,6.19946666667,9.53433333333
485.90,8.62473333333,9.33419710146,5.80376666667,8.22113333333,8.68786666666,7.5239,8.267,6.21023333333,9.54083333333
486.25,8.61933333333,9.33453043479,5.79496666667,8.21586666667,8.68180000001,7.51416666667,8.2594,6.1994,9.53793333334
486.60,8.60266666666,9.32176521739,5.78613333333,8.2088,8.6644,7.5103,8.25326666667,6.18543333333,9.52479999999
486.95,8.58686666667,9.3005826087,5.7663,8.1928,8.64626666667,7.48303333333,8.22766666667,6.1604,9.50109999999
487.30,8.58319999999,9.29413913044,5.76753333333,8.18593333333,8.64513333333,7.4783,8.2206,6.16076666667,9.49849999999
487.65,8.5702,9.28484347827,5.7608,8.17993333333,8.63833333333,7.46633333333,8.21493333333,6.15773333333,9.49860000001
488.00,8.5634,9.27872173914,5.75303333333,8.18126666667,8.63073333334,7.47323333333,8.21226666667,6.15143333333,9.49583333335
488.35,8.56886666667,9.28704927535,5.75866666667,8.1888,8.64013333333,7.48043333333,8.2168,6.15623333333,9.50236666666
488.70,8.56719999999,9.28184057971,5.75413333333,8.1834,8.63406666667,7.48136666667,8.21506666667,6.15563333333,9.50226666666
489.05,8.56900000001,9.2969768116,5.75526666667,8.18286666667,8.64740000001,7.47853333333,8.21806666667,6.1588,9.50896666668
489.40,8.57746666666,9.31387536231,5.76586666667,8.19566666667,8.65473333333,7.49853333333,8.22793333333,6.16153333333,9.52
489.75,8.58233333333,9.32897101448,5.7748,8.2122,8.67773333333,7.51446666667,8.2416,6.15963333333,9.53630000001
490.10,8.5914,9.34147246377,5.78956666667,8.22753333333,8.69466666667,7.5344,8.2492,6.16686666667,9.54639999999
490.45,8.59553333333,9.34703188405,5.78836666667,8.2206,8.69046666667,7.54296666667,8.25326666667,6.17306666667,9.55583333333
490.80,8.60366666667,9.3606347826,5.79216666667,8.232,8.7074,7.5538,8.26973333334,6.18253333333,9.57246666665
491.15,8.61160000001,9.37596231883,5.79543333333,8.24293333333,8.71766666666,7.55926666667,8.27406666667,6.1792,9.58536666667
491.50,8.63866666667,9.40757391304,5.80943333333,8.26266666667,8.73753333333,7.58106666667,8.29853333333,6.2034,9.60913333333
491.85,8.62560000001,9.39589275362,5.7955,8.25333333333,8.72219999999,7.56196666667,8.2858,6.2003,9.59323333333
492.20,8.61453333334,9.39383188405,5.7879,8.23806666667,8.71266666666,7.5525,8.2776,6.1963,9.57853333333
492.55,8.6204,9.40891594204,5.8055,8.26213333333,8.7234,7.5503,8.28713333333,6.2158,9.59743333333
492.90,8.63980000001,9.41625507247,5.82253333333,8.27893333333,8.73893333333,7.5618,8.30446666667,6.23073333333,9.61190000001
493.25,8.64826666667,9.41326956522,5.82816666667,8.2788,8.75653333333,7.5625,8.30266666666,6.22933333333,9.62096666665
493.60,8.63519999999,9.40286666667,5.8123,8.2712,8.74326666667,7.5553,8.29933333333,6.22523333333,9.6164
493.95,8.63360000001,9.39329565217,5.79806666667,8.2676,8.73973333333,7.54596666667,8.30693333333,6.23606666667,9.61476666668
494.30,8.65806666667,9.41299420291,5.80913333333,8.30146666667,8.7828,7.5533,8.32613333333,6.26313333333,9.63356666667
494.65,8.68506666667,9.44005797101,5.82363333333,8.31053333333,8.7948,7.57776666667,8.35106666667,6.2814,9.65886666667
495.00,8.68079999999,9.43358550724,5.80633333333,8.30373333333,8.77700000001,7.576,8.34593333333,6.27793333334,9.63859999999
495.34,8.6812,9.43647246377,5.82003333333,8.29566666667,8.7876,7.5767,8.34333333333,6.27093333333,9.63466666667
495.69,8.71073333333,9.48150724638,5.8424,8.3146,8.82846666667,7.59103333333,8.36813333333,6.2843,9.6671
496.04,8.72666666667,9.4643768116,5.8487,8.32773333333,8.85073333334,7.58263333333,8.37266666667,6.2745,9.67779999999
496.39,8.73260000001,9.47006376812,5.84306666667,8.30873333334,8.85853333334,7.60073333333,8.37953333333,6.2666,9.67443333332
496.74,8.71479999999,9.45120289856,5.8121,8.2946,8.83413333333,7.58736666667,8.34273333333,6.25026666667,9.66019999999
497.09,8.69793333333,9.44814492754,5.79523333334,8.2982,8.80100000001,7.5621,8.34033333333,6.2395,9.65643333333
497.44,8.71686666666,9.4612115942,5.819,8.306,8.81606666667,7.5615,8.3386,6.24976666667,9.6786
497.79,8.70446666667,9.46239710145,5.8274,8.3092,8.80893333333,7.5608,8.33453333333,6.237,9.67733333332
498.14,8.70153333333,9.47849855073,5.8504,8.30066666667,8.81966666667,7.5733,8.3266,6.23883333333,9.6763
498.48,8.669,9.45262608696,5.834,8.26926666667,8.79126666666,7.53586666667,8.312,6.22586666667,9.65346666667
498.83,8.67273333333,9.4583942029,5.8454,8.28213333333,8.81046666667,7.53746666667,8.32553333333,6.2455,9.65499999999
499.18,8.66553333334,9.45155652174,5.8407,8.2844,8.81446666667,7.5533,8.3228,6.24956666667,9.64223333333
499.53,8.72313333333,9.48695072463,5.91116666667,8.34286666667,8.87686666666,7.61603333333,8.37993333333,6.31393333333,9.69723333333
499.88,8.72293333333,9.5166115942,5.91056666667,8.37126666667,8.88886666666,7.6357,8.40573333333,6.35346666667,9.72149999999
500.23,8.73160000001,9.53016811595,5.8985,8.38606666667,8.89900000001,7.6327,8.3964,6.3698,9.73426666666
500.58,8.73293333333,9.5321826087,5.90536666667,8.40266666667,8.91300000001,7.63543333333,8.4126,6.36033333333,9.71613333333
500.92,8.74193333333,9.52389565217,5.906,8.41973333333,8.94639999999,7.6612,8.41693333333,6.39343333333,9.71826666666
501.27,8.74406666667,9.54889565217,5.91833333333,8.44206666667,8.94086666666,7.6677,8.43466666667,6.42356666667,9.71446666667
501.62,8.75373333333,9.58008115943,5.93793333333,8.47226666667,8.97133333333,7.68723333333,8.4338,6.45723333333,9.74266666667
501.97,8.72853333333,9.53678550725,5.91946666667,8.4546,8.94026666666,7.66496666667,8.4254,6.4403,9.73733333333
502.32,8.78506666667,9.59046086956,5.97363333333,8.51646666667,9.01026666667,7.72266666667,8.4758,6.49116666667,9.79199999999
502.67,8.77753333333,9.5689710145,5.9507,8.48813333333,9.00173333334,7.73706666667,8.46933333333,6.4695,9.80826666667
503.01,8.76673333333,9.56407536233,5.9338,8.48086666667,8.9694,7.70836666667,8.44886666667,6.46806666667,9.8076
503.36,8.74019999999,9.54183768116,5.90376666667,8.4532,8.92180000001,7.69336666667,8.4306,6.44656666667,9.77733333333
503.71,8.73360000001,9.51566376812,5.91676666667,8.4578,8.90826666667,7.68233333333,8.411,6.4331,9.77696666665
504.06,8.7114,9.47351304348,5.9116,8.4402,8.88366666667,7.67436666667,8.4112,6.419,9.77426666667
504.41,8.71573333334,9.48146666667,5.9225,8.41333333333,8.87820000001,7.6888,8.42626666667,6.43963333333,9.8032
504.75,8.70133333334,9.48928985507,5.91073333333,8.39093333333,8.84613333333,7.66473333333,8.41493333333,6.41113333333,9.79206666667
505.10,8.69073333334,9.46269855073,5.90253333333,8.37293333333,8.85140000001,7.6499,8.41246666667,6.3922,9.79153333333
505.45,8.70740000001,9.46885797102,5.8974,8.35093333333,8.84586666666,7.64433333333,8.4252,6.3817,9.78879999999
505.80,8.75799999999,9.50543478262,5.91973333333,8.40133333333,8.88660000001,7.66056666667,8.45813333333,6.4038,9.84783333333
506.15,8.71519999999,9.47608405797,5.8882,8.37493333333,8.83653333334,7.6313,8.4324,6.3806,9.79716666665
506.49,8.76373333333,9.52754782608,5.96553333333,8.4398,8.89513333334,7.68666666667,8.48866666667,6.4354,9.84473333333
506.84,8.79986666667,9.54206376812,6.00996666667,8.4844,8.94513333333,7.7198,8.5378,6.4615,9.90526666666
507.19,8.79100000001,9.54555072464,6.00093333333,8.47273333333,8.94613333333,7.69616666667,8.52726666667,6.44923333333,9.92476666667
507.54,8.78126666666,9.54934492754,5.99456666667,8.45146666667,8.93199999999,7.6976,8.523,6.4334,9.90193333332
507.88,8.79060000001,9.5759710145,6.03166666667,8.47733333333,8.95279999999,7.72,8.52353333333,6.45226666667,9.9081
508.23,8.77093333333,9.58604347827,6.02513333333,8.48,8.94966666666,7.7088,8.51773333333,6.43263333333,9.9044
508.58,8.77559999999,9.59162318841,6.03026666667,8.50653333333,8.97406666667,7.72753333333,8.5238,6.43966666667,9.9256
508.93,8.80646666667,9.63270434783,6.04976666667,8.52586666667,8.99946666667,7.76083333333,8.53933333333,6.4568,9.95033333333
509.27,8.785,9.62365217391,6.02786666667,8.51886666667,8.98586666667,7.76273333333,8.5404,6.44823333333,9.94603333332
509.62,8.765,9.61398550725,6.009,8.51073333333,8.94979999999,7.75596666667,8.51386666667,6.4354,9.89563333334
509.97,8.80613333333,9.65530434783,6.04753333334,8.55046666666,8.9984,7.79396666667,8.54373333333,6.47806666667,9.9273
510.32,8.77940000001,9.63011884059,6.01996666667,8.535,8.97846666667,7.75156666667,8.5136,6.45843333333,9.9097
510.66,8.74613333333,9.60883188405,5.9873,8.50873333333,8.94906666666,7.7222,8.46593333333,6.43393333333,9.86036666666
511.01,8.74853333334,9.60474202899,5.97943333333,8.50926666667,8.93786666667,7.7101,8.43673333333,6.4262,9.83689999999
511.36,8.77979999999,9.64202898551,5.99233333333,8.53573333333,8.96033333334,7.7243,8.4576,6.4537,9.86466666665
511.70,8.77153333334,9.63775942029,5.9778,8.52633333333,8.95413333333,7.69436666667,8.45133333333,6.46013333333,9.85966666666
512.05,8.786,9.61710724638,5.97763333333,8.53933333333,8.96319999999,7.69863333333,8.44306666667,6.47176666667,9.87726666666
512.40,8.77793333334,9.63356231883,5.99356666667,8.516,8.95999999999,7.68446666667,8.45933333333,6.47403333333,9.87293333333
512.75,8.74053333333,9.58029855072,5.95546666667,8.5062,8.92426666667,7.65066666667,8.44386666667,6.44693333333,9.83106666666
513.09,8.76166666667,9.5776115942,5.9737,8.5246,8.95926666666,7.66186666667,8.45246666666,6.4518,9.83870000001
513.44,8.77160000001,9.60014782609,6.00463333333,8.5422,9.00133333333,7.67463333333,8.47573333334,6.47133333333,9.86730000001
513.79,8.73813333333,9.56407536232,5.97453333333,8.50453333333,8.96900000001,7.6465,8.44793333333,6.43563333333,9.84076666667
514.13,8.73786666667,9.56399420289,5.97683333333,8.49553333333,8.95253333333,7.6399,8.45133333333,6.42503333333,9.82060000001
514.48,8.74533333334,9.57667826088,5.988,8.49613333333,8.95480000001,7.6448,8.47326666667,6.42903333333,9.8435
514.83,8.76006666667,9.60311304349,6.02263333333,8.51773333333,8.99039999999,7.69543333333,8.52626666667,6.4505,9.89500000001
515.17,8.78479999999,9.6296,6.06383333333,8.565,9.03940000001,7.74543333333,8.56366666667,6.4765,9.95323333335
515.52,8.83426666667,9.67355652173,6.1027,8.60773333333,9.08653333333,7.7969,8.60533333333,6.49016666667,10.0116666667
515.87,8.87060000001,9.75316521739,6.14533333333,8.6626,9.12806666666,7.85366666667,8.67426666667,6.5306,10.0577
516.21,8.8756,9.72798550725,6.12243333333,8.66113333333,9.08986666667,7.838,8.64386666667,6.52083333333,10.0557666667
516.56,8.8884,9.74046086956,6.13076666667,8.658,9.10280000001,7.85703333333,8.64093333333,6.53766666667,10.0786333333
516.91,8.88393333334,9.74962608695,6.14483333333,8.66993333333,9.08073333334,7.84076666667,8.64306666667,6.54416666667,10.1068333333
517.25,8.86853333334,9.73047536232,6.1326,8.6334,9.05873333333,7.8349,8.6172,6.52956666667,10.1062333333
517.60,8.85613333333,9.72919420289,6.11386666667,8.6296,9.04820000001,7.82676666667,8.5952,6.51266666667,10.1095
517.95,8.86226666667,9.74351884059,6.1168,8.65106666667,9.05953333333,7.8606,8.59533333333,6.529,10.1323
518.29,8.89106666666,9.75717391304,6.13523333333,8.67153333333,9.07333333333,7.88566666667,8.61413333334,6.54346666667,10.1607333333
518.64,8.88906666666,9.75378840581,6.1263,8.65846666667,9.05646666667,7.87106666667,8.6066,6.54903333333,10.1598666667
518.99,8.86619999999,9.71759999999,6.0925,8.6262,9.01846666667,7.8446,8.5772,6.53166666667,10.1249333333
519.33,8.85966666667,9.7175826087,6.0755,8.62373333333,9.00019999999,7.85036666667,8.57166666667,6.51473333333,10.1013333333
519.68,8.82259999999,9.64075072463,6.0322,8.5742,8.96519999999,7.8145,8.50433333333,6.47546666667,10.0597666667
520.02,8.82693333333,9.64635362318,6.0395,8.58773333333,8.98793333334,7.8419,8.50853333334,6.4934,10.0571
