wavelength,Back_CyiCyim,Belly_CyiCyim,Breast_CyiCyim,Crissum_CyiCyim,Crown_CyiCyim,DorTail_CyiCyim,Patch10_CyiCyim,Rump_CyiCyim,Throat_CyiCyim,WingTip_CyiCyim
803.46,7.34116666667,62.1923166667,65.9723333334,59.2163333334,6.86516666666,6.15083333333,4.22616666667,14.286,9.36499999999,9.84133333334
803.76,8.89283333334,63.8471333334,67.2065,61.1608333333,8.17366666666,7.19433333334,5.5355,15.088,10.4315,11.3108333333
804.07,8.64199999998,63.9306333334,66.8656666667,60.55375,8.20399999999,7.1885,5.49583333333,14.8745,9.71733333333,10.9916666667
804.38,10.2636666667,64.3151333334,67.2485,61.68025,10.4385,9.255,7.52833333334,16.977,12.0293333333,13.0576666667
804.68,10.4923333333,64.8416333334,68.5228333334,62.5734166667,9.8475,8.94866666666,7.32716666665,17.038,12.798,13.2278333333
804.99,10.8848333333,64.7886,68.4711666666,62.9316666667,10.3801666667,9.119,6.40300000002,17.2098333333,13.2908333333,13.6398333334
805.30,11.3993333333,63.7176833333,67.8391666667,62.1395,10.0731666667,8.67,5.17116666667,16.3975,13.1105,12.6873333334
805.60,10.6596666667,64.4974166666,68.6885,62.0535,9.01066666666,7.6755,4.18133333334,15.7441666666,12.5048333333,12.2496666667
805.91,8.88866666665,63.91685,68.4721666666,61.6665833334,8.09516666666,6.42833333333,3.90866666667,14.4641666667,11.6268333333,10.8335
806.21,8.42133333333,63.3450833334,67.2345,61.7801666667,8.48016666665,6.50216666666,4.4065,14.2773333334,11.2808333333,10.9285
806.52,9.08916666665,63.7534833334,67.5106666666,62.9369166667,9.28533333335,7.93083333333,5.53583333333,14.7623333333,11.7978333333,11.857
806.83,8.98366666667,63.5599166667,67.6321666666,62.74625,9.31849999999,7.7225,5.47666666667,14.9725,12.372,12.2731666666
807.13,8.62066666666,63.2522666667,67.3006666666,62.7724166667,9.1755,8.42249999998,5.62816666666,14.8235,12.4256666666,12.6436666666
807.44,7.86083333334,62.6477333334,66.2646666667,62.093,8.2025,7.519,4.74433333333,14.1736666667,11.922,12.324
807.74,5.40816666667,62.0306166667,65.1936666667,61.0795,5.4505,4.5875,1.7675,11.7425,9.11183333333,10.5008333333
808.05,4.0705,60.1428,63.1928333334,59.4629166667,4.71,3.1545,0.191833333335,9.80383333333,7.3955,9.69716666665
808.35,4.29616666667,60.76635,63.126,59.6828333334,5.22466666667,3.56216666667,0.863333333335,11.0103333333,7.34016666667,10.5568333333
808.66,3.74833333333,62.0548333334,62.4053333334,59.9840833334,4.016,2.722,1.1155,10.8435,6.38083333333,10.4865
808.97,4.16116666667,60.7481833333,61.266,59.1413333333,3.5635,2.16916666666,1.43883333333,11.1331666667,5.68833333334,10.8898333333
809.27,6.275,61.9692666667,62.5501666667,60.8144166667,4.851,4.07216666667,2.98183333333,12.7726666667,7.05366666667,12.8618333333
809.58,6.77883333333,64.74755,64.6563333334,61.81625,5.30633333333,4.2545,3.64633333333,13.207,6.98916666666,12.9268333334
809.88,7.0485,64.9811333333,65.4643333333,62.4939166666,6.41216666667,4.597,4.6205,14.0265,7.26066666666,13.7905
810.19,8.47533333331,66.3115333333,66.4775,63.2339166667,8.26233333334,4.94783333333,5.91866666667,15.1751666667,7.43383333334,14.0625
810.49,9.14283333335,66.63105,66.7616666667,63.2143333333,8.69049999999,4.30933333334,5.92866666667,15.5238333333,7.381,13.619
810.80,9.09550000001,68.6331,69.4441666667,64.577,9.24300000001,4.20366666666,5.53083333333,15.1916666667,7.84166666666,13.594
811.10,10.4166666667,70.4289833334,70.8331666667,66.4309166667,11.359,5.30766666667,6.91966666665,17.237,9.57349999998,14.6078333334
811.41,10.0101666667,70.55555,71.0211666667,66.4788333333,11.7615,4.855,7.63266666665,18.4685,9.13416666667,14.4141666667
811.71,11.0771666666,71.8828333333,73.4246666666,67.74625,12.8048333333,5.4625,8.73999999998,18.4196666667,9.73066666668,15.2186666667
812.02,10.2718333333,70.6066166666,72.5075,66.7925,13.7965,5.564,9.26483333331,17.9253333334,9.6675,15.1813333334
812.32,10.4516666667,70.9714166667,72.3493333333,66.5268333333,15.7028333334,6.57033333334,10.3753333333,18.8988333333,10.959,14.5611666666
812.63,11.0945,70.2357666666,71.7366666666,64.8340833333,17.1938333333,7.32933333333,11.5713333333,19.6036666667,12.249,14.9346666666
812.93,11.3981666667,69.3993666667,72.1318333333,64.15575,17.2575,8.56733333333,12.8755,20.2855,12.9983333334,15.6816666667
813.24,11.722,69.9974,73.0671666666,63.868,16.5411666666,8.50883333333,11.5711666667,20.3313333333,12.8515,15.7126666667
813.54,11.1026666666,68.9423666667,72.556,63.4209166667,15.263,8.82216666666,11.1026666667,19.9998333333,13.4586666667,15.9898333333
813.85,10.2505,69.0778333334,73.534,63.7595833334,15.6891666667,8.59633333334,11.8295,20.1251666666,13.9346666666,16.7918333333
814.15,12.7135,69.2360333333,73.1576666667,64.4946666667,17.6181666667,10.4198333333,15.276,22.7916666667,15.471,19.1315
814.46,12.1833333333,68.7865333333,72.8068333333,63.88875,16.6421666667,10.2096666667,15.0341666667,22.1248333334,15.5458333333,18.348
814.76,12.6005,67.4869333333,71.7021666667,62.707,17.2105,11.2295,15.3666666667,22.0568333333,16.0283333333,17.3996666666
815.07,10.9211666667,66.7451333333,69.6818333333,61.8826666666,15.5745,10.5413333333,14.3161666667,21.1303333333,14.5536666667,15.717
815.37,11.5386666667,66.60035,69.1833333333,62.8798333334,15.4558333334,11.3485,14.2926666666,21.0113333334,14.791,16.1916666667
815.68,11.3898333333,66.1581333333,69.699,64.4819166666,14.7803333334,11.4138333333,13.2523333334,20.5826666666,14.5895,16.2606666666
815.98,10.4608333333,65.6769,68.124,64.56275,13.8693333333,10.9075,12.2238333334,20.757,14.5981666667,15.9615
816.29,10.2618333333,65.4392166666,65.8018333334,64.5863333334,13.5811666666,9.58383333335,10.472,19.986,15.1941666667,16.7133333333
816.59,10.408,64.8141,64.535,64.0026666667,13.9,9.932,11.2015,20.2493333333,15.7143333333,16.3493333333
816.89,10.8923333333,63.6590166666,63.3421666667,63.7904166667,14.8513333334,10.8486666667,11.4395,20.8445,16.3168333333,17.2793333333
817.20,11.2758333334,63.63605,62.7146666666,63.3164166666,15.3781666666,11.5978333333,11.1036666667,20.7475,16.495,17.5473333334
817.50,9.19033333333,62.1679833333,62.2966666666,62.6821666667,13.2818333334,10.1328333333,8.76166666667,18.4875,14.8671666667,15.3596666666
817.81,8.59533333333,62.0816333333,62.8725,62.1276666667,13.2705,10.3775,9.16133333334,18.0713333333,14.5281666667,15.3668333333
818.11,9.62883333335,62.99455,63.5048333333,62.40325,13.4841666667,10.8528333333,9.85300000001,18.2985,15.5445,16.9728333333
818.41,9.60183333335,62.8277666666,64.3833333334,62.2949166666,13.0756666667,10.7728333333,9.38716666665,18.0718333333,15.7495,17.2523333333
818.72,9.9045,62.4752333333,65.0865,61.4296666667,13.4325,10.8601666667,9.7205,18.4675,15.9316666667,17.567
819.02,10.4036666667,62.7452,65.4245,60.516,13.3196666666,11.0248333333,10.0758333333,18.5298333334,15.5453333334,17.719
819.33,10.1421666667,62.67285,66.5375,60.55425,12.5808333333,10.336,9.44766666668,17.4905,14.5835,17.2643333333
819.63,10.9725,63.2658833334,67.9573333333,61.3308333334,13.0523333333,11.0871666666,10.2411666666,17.7855,14.2141666666,16.6808333334
819.93,10.4475,63.4321666667,67.3341666666,60.8989166667,11.9435,10.1756666667,9.5575,16.37,13.1428333334,15.5538333333
820.24,9.83266666669,63.6998333333,68.2878333333,60.79675,11.1358333333,9.21783333334,9.31316666668,15.2785,12.4071666666,14.431
820.54,10.016,63.8913333333,68.4518333333,61.41725,10.623,8.98066666667,9.35549999998,15.069,12.4263333333,14.3188333333
820.85,10.3675,64.4247166666,68.1766666666,61.49425,10.7316666666,9.03166666667,9.89666666667,15.2321666666,12.3863333334,14.5493333333
821.15,11.2073333334,65.1434166666,69.0656666667,62.66875,11.2008333333,9.36566666666,10.3683333333,15.7228333333,12.8915,14.871
821.45,11.6391666667,65.43295,69.3215,63.2055833333,11.472,9.55433333335,10.6195,16.1195,13.119,14.7835
821.76,12.0495,65.6254166667,69.3103333334,63.2958333334,11.6183333333,9.57199999998,10.8546666667,16.355,13.3011666667,14.6825
822.06,12.0413333333,65.91895,69.3526666667,63.4540833333,11.438,9.45133333334,10.8685,16.274,13.248,14.56
822.36,11.8541666667,66.06525,69.4126666667,63.7215833333,11.4328333333,9.457,10.8935,16.259,13.3361666666,14.4688333334
822.67,12.288,66.4449166667,69.5671666666,64.1580833333,11.6405,9.65433333332,11.2865,16.3868333333,13.6131666666,14.8555
822.97,12.217,66.4594,69.7898333334,64.31225,11.6123333333,9.62066666666,11.189,16.2866666666,13.6466666666,14.8695
823.27,12.5208333333,66.5657,70.135,64.7466666667,11.9523333333,9.86183333335,11.5018333333,16.6315,13.9508333333,15.2541666667
823.58,12.6075,66.4791666667,69.8446666666,64.8519166666,11.9838333333,9.9765,11.5088333333,16.703,13.9498333333,15.3376666667
823.88,12.5226666667,66.6882666667,70.2418333334,64.9535,12.0601666666,9.94516666666,11.4676666667,16.898,13.7565,15.1631666666
824.18,12.6426666667,66.4888,70.1833333333,64.8719166667,12.088,9.97516666665,11.2388333333,16.8218333333,13.6108333333,14.9728333333
824.49,12.223,65.9610666666,69.3408333333,64.3458333334,11.8046666667,9.61666666667,10.6571666667,16.3556666667,13.0878333333,14.7218333334
824.79,11.8843333333,66.2599166667,69.6066666666,64.7736666667,11.577,9.314,10.38,15.9833333333,12.7991666667,14.8113333333
825.09,11.3401666667,65.8823166666,69.299,64.7595,11.457,8.90033333332,9.91766666665,15.3403333334,12.3023333333,14.9483333333
825.39,11.6606666667,65.6186333334,69.3183333333,65.1478333334,12.0395,9.28399999998,9.87816666666,15.508,12.4035,14.9211666666
825.70,11.6171666667,64.9075833334,68.4515,64.5490833333,11.9381666667,8.7755,9.43316666667,14.9601666667,11.9461666667,14.5845
826.00,10.829,64.6604333333,67.9121666666,63.9064166667,11.4556666667,8.32083333333,8.53283333335,14.4766666667,11.2766666667,13.8905
826.30,10.9285,64.25045,67.156,63.3335,11.4095,7.99333333334,8.57366666665,14.6518333334,11.1111666667,14.096
826.61,10.809,64.1471833333,66.8345,63.0748333333,11.2033333333,8.0395,8.61850000002,14.6358333333,10.9935,13.8806666667
826.91,10.5035,64.4872166666,67.103,62.8958333333,11.0083333333,7.70416666666,8.269,14.3813333333,10.5718333333,13.645
827.21,10.9348333333,64.53865,66.6326666666,62.92225,11.4551666667,8.12866666666,8.84500000002,14.722,11.0456666666,14.2696666667
827.51,10.9213333333,64.48235,66.6065,63.3325,11.62,8.43683333334,9.12683333332,15.019,11.3873333333,14.5616666666
827.82,11.2325,64.69625,67.0661666666,63.5989166666,11.7031666667,8.542,9.21666666669,14.9085,11.5698333334,14.3311666667
828.12,11.1845,64.2514833333,66.7953333334,63.1266666666,11.8365,8.64099999999,9.21933333331,14.775,11.4048333334,14.371
828.42,11.818,64.3366833333,66.9076666666,63.0518333334,12.0106666667,9.26350000002,9.938,15.7991666666,12.0685,14.4496666667
828.72,10.9491666667,64.0666833333,66.584,62.2591666667,11.0833333334,8.2455,9.20866666666,15.082,11.4253333334,14.0975
829.02,10.8716666667,64.5689333334,67.7503333333,63.256,11.0085,8.03116666667,8.93199999998,15.0013333333,11.3165,14.3738333333
829.33,10.9313333334,64.52055,68.3733333334,63.5101666667,12.0356666667,8.09483333333,9.88949999999,15.6375,11.521,14.6711666667
829.63,9.31899999998,64.4270833333,68.4396666666,63.305,11.5461666667,7.3475,8.79433333334,14.8366666667,10.6383333333,12.7376666667
829.93,8.07116666667,63.996,68.2398333333,61.7335833333,11.3916666667,5.91016666667,7.56266666666,13.9658333333,9.80283333332,11.535
830.23,9.19766666668,64.68195,69.0353333333,62.63825,13.2606666667,6.95033333333,8.50633333335,15.9578333333,11.0475,12.2925
830.54,9.07883333335,64.5260833334,69.1131666666,61.7640833334,12.8823333333,6.38383333333,7.89399999999,15.5006666666,10.2828333334,11.678
830.84,9.15516666667,66.3984166667,70.412,63.1605833334,14.1696666667,6.11716666667,8.17716666669,15.9383333333,11.0695,12.2556666667
831.14,8.397,64.9976333333,68.7815,62.1295833333,14.2131666667,5.77416666667,7.974,16.5398333333,9.94083333334,12.3306666667
831.44,7.5815,65.55845,68.6425,61.7695833333,13.1015,4.38166666667,6.91566666665,16.4303333333,9.40733333335,11.555
831.74,6.68333333333,66.1117666666,68.8105,62.4004166667,12.5893333333,3.657,6.55733333335,15.4895,9.2055,11.3703333333
832.04,7.07433333333,65.8271833334,68.625,62.9295833333,12.3303333333,4.5765,7.03433333335,15.6875,9.85233333332,11.7903333333
832.35,7.08366666666,66.5915,68.5458333334,63.1435,12.42,5.01683333333,7.55349999999,15.84,10.3343333333,11.8565
832.65,7.033,65.49735,67.8708333333,62.2860833333,10.7155,4.83416666667,6.28266666666,14.747,9.51133333335,11.0996666667
832.95,8.79883333332,65.8335,68.1763333334,62.69275,11.1433333334,6.00516666666,7.85166666665,15.4463333333,10.3726666667,12.733
833.25,9.21049999999,66.1902666667,69.374,64.5870833333,11.5546666667,6.79066666667,8.81733333332,15.9556666666,10.9043333333,13.7476666667
833.55,9.87433333334,66.1159166667,68.5358333333,64.8045833333,11.1018333334,7.306,9.2035,15.639,11.2158333333,14.0981666667
833.85,9.11966666668,65.8844166666,67.8805,65.1353333333,10.3613333334,6.88483333334,8.19533333334,15.0385,10.8581666667,13.7141666667
834.16,8.461,64.41845,67.3515,63.93375,9.26666666669,6.19116666666,7.31933333334,14.2628333333,10.3545,12.8256666667
834.46,9.27416666668,65.4908333333,68.2663333333,64.80525,9.67716666665,6.613,7.67483333333,14.368,11.5188333333,13.1855
834.76,9.28800000001,64.9944,68.249,65.4324166666,10.0655,7.17416666667,7.71966666667,14.4981666667,11.811,12.7795
835.06,10.2695,66.08525,69.1063333333,66.20575,11.0213333333,8.0285,8.36850000002,15.4468333333,12.4823333333,13.8016666667
835.36,11.2301666667,67.40945,69.3553333333,66.8003333333,12.3886666667,9.00183333333,9.26916666669,16.5925,13.3391666666,14.8246666666
835.66,12.2243333333,66.84665,68.7171666667,65.76575,12.8455,9.78583333333,9.8325,17.0393333334,13.591,15.0821666667
835.96,12.8066666667,67.1071333333,68.3066666667,66.0950833334,13.9331666667,10.5038333333,11.1995,17.7766666667,14.2478333334,15.6726666667
836.26,12.8218333333,67.9140166666,68.9663333334,67.0529166666,14.2198333333,10.1915,11.7181666667,17.6785,14.3673333333,15.6181666666
836.57,13.2515,68.4764666666,68.4866666666,66.8403333334,13.9673333333,9.734,11.0631666667,17.6483333333,14.724,15.0713333334
836.87,12.024,68.9252166667,69.4523333333,66.7015833334,13.7421666667,8.8905,10.5616666667,17.015,14.4383333334,14.3455
837.17,11.9155,69.1500833334,69.6456666667,66.3713333334,14.5095,8.39749999999,11.7103333333,17.3858333333,15.126,14.5865
837.47,12.5283333333,70.57655,70.7191666667,67.36575,14.726,8.8185,12.6711666667,18.5786666667,14.612,14.3831666666
837.77,12.284,70.3612833333,71.6053333334,66.9445833334,14.074,8.33333333332,12.994,19.0125,14.4443333334,13.7961666666
838.07,12.8505,71.9309,71.135,66.1774166667,14.7425,8.67583333331,13.9268333334,19.2106666666,14.9378333333,15.362
838.37,10.909,69.4918333333,69.8318333334,64.78125,13.7711666667,8.14816666665,11.5486666666,17.5081666666,13.6365,13.0978333333
838.67,8.7065,67.7115166667,69.0828333333,63.6281666667,11.6916666667,5.75683333333,7.99583333335,13.7883333333,11.4071666667,10.4478333333
838.97,7.19016666667,68.8275166666,69.727,65.3023333333,10.8036666667,4.83033333334,6.26816666667,13.8641666667,11.6151666667,9.55016666666
839.27,7.66266666667,72.3371666667,73.7546666666,67.70125,11.1876666666,6.2835,5.517,15.1723333334,12.8735,10.1533333333
839.57,6.697,70.5365,73.2116666667,66.3621666667,9.55116666665,7.192,2.66383333333,14.6116666667,12.8236666667,8.94200000001
839.87,7.12733333331,69.6930166667,73.282,65.8443333333,12.0248333333,9.68583333331,4.89766666667,15.6066666666,14.7661666667,10.782
840.17,8.12166666666,69.8657666666,73.7285,65.2013333333,14.0536666666,10.805,5.75566666667,16.0665,16.949,12.3586666667
840.47,8.31633333334,67.7285333334,71.7523333333,63.02425,12.9551666666,11.2026666667,5.15466666667,14.7423333334,16.0483333333,10.7563333333
840.77,9.71666666665,68.7449833333,71.6263333334,63.6473333334,15.0471666666,13.3605,7.01766666668,16.0595,18.1846666667,13.0566666666
841.07,10.3748333334,67.3024166667,69.612,62.6505,16.3653333333,15.8635,7.12849999999,15.6961666667,18.4403333333,13.8891666667
841.37,10.7841666667,66.1629833333,70.3851666667,62.4914166666,16.1258333334,16.7341666666,6.96399999998,16.43,18.2893333334,13.6915
841.67,11.1795,66.2517833334,68.5873333334,61.9,16.8723333333,16.6325,7.7845,17.8668333334,18.7243333333,14.5748333333
841.97,11.7296666667,66.0507833333,68.5573333334,61.2744166666,17.962,17.367,9.62899999999,20.1683333333,19.328,16.4915
842.27,12.0488333333,65.6891333333,68.4346666667,61.36375,19.1918333333,18.4343333334,11.4718333333,21.4286666667,19.8053333333,18.2538333334
842.57,10.3611666667,63.0642166666,64.528,59.29225,19.2846666667,17.736,10.9883333333,20.6491666667,19.174,17.146
842.87,10.7843333333,65.1547833333,65.2716666666,59.4645833333,20.8145,19.721,13.4616666667,21.9081666667,20.3618333333,20.89
843.17,10.4016666667,66.1205333333,63.3736666666,60.06025,19.7591666667,20.6826666667,13.2128333333,23.0525,18.1125,22.1283333333
843.47,9.38849999998,65.2974166667,63.0921666667,60.4865,16.7956666666,20.6718333334,13.4365,22.8681666667,16.1498333333,21.7915
843.77,10.411,67.39945,64.343,61.3715,19.5711666667,22.5198333334,13.8965,25.0223333333,16.22,22.8776666667
844.07,9.22866666669,63.9670333333,61.4323333334,58.37925,17.6768333334,21.3041666666,11.4785,22.773,13.4986666667,19.9266666667
844.37,9.49650000002,65.9499,61.9185,59.0693333334,19.1833333333,20.5605,13.7703333333,25.5461666667,13.0578333333,20.3226666667
844.67,10.18,64.40805,58.1438333334,56.77075,19.6968333333,19.839,13.3048333333,25.1893333333,12.8786666667,19.7443333333
844.97,8.60700000001,63.7264666666,57.214,55.3234166667,17.6616666667,18.6568333333,11.4426666667,21.4925,10.0498333333,15.5223333334
845.27,10.0995,64.5522833334,57.1141666667,55.846,18.6068333333,18.8558333333,14.328,22.587,10.2986666667,15.97
845.57,11.9865,61.4518,54.8231666666,53.2470833333,18.0995,18.4338333333,14.5176666666,21.3945,10.1721666666,15.1385
845.87,16.1863333333,62.4448666667,58.2613333334,55.57175,19.4043333333,19.2603333334,15.4176666666,23.2468333333,11.3833333333,16.9066666667
846.17,16.7158333333,61.1650833334,56.4896666666,56.4651666666,20.4523333334,17.4533333333,15.3391666667,24.828,11.013,14.3066666667
846.47,16.2746666667,59.1079833333,53.0388333333,54.5835833334,19.4608333334,15.049,13.9213333333,22.255,11.4705,10.5391666667
846.77,13.3436666666,56.60015,49.7441666667,52.7863333334,18.9673333333,11.145,10.8383333334,19.3253333334,8.02649999999,6.544
847.07,14.3988333333,58.6602833333,51.6878333333,54.7469166667,20.7278333333,12.131,14.1878333333,20.1476666667,10.3901666666,8.54416666666
847.37,15.1561666667,60.9115833333,56.0951666667,55.8521666666,23.7323333333,12.0816666667,15.8038333333,22.1143333333,13.9696666666,11.8663333333
847.67,11.8885,58.4016,54.2093333334,53.7826666667,20.4776666667,9.04433333334,11.2628333333,18.2025,10.0115,9.67016666667
847.97,12.9955,62.0047,56.7016666666,56.5560833334,21.7365,10.4893333334,15.676,20.2213333333,11.3053333333,13.3451666666
