wavelength,Back_DigAlbf,Belly_DigAlbf,Breast_DigAlbf,Crissum_DigAlbf,Crown_DigAlbf,DorTail_DigAlbf,Patch10_DigAlbf,Rump_DigAlbf,Throat_DigAlbf,WingTip_DigAlbf
813.54,28.6728666667,61.3992,53.3332333333,40.9568666667,27.9422666667,30.7716666667,69.7736,29.1254666667,43.7859333334,32.7879333333
813.85,28.5318,60.5256,53.3283,40.5975333333,27.2744666667,30.7367333333,69.4178,28.1916,42.6687333333,32.4574666667
814.15,29.0871333333,61.3588666667,54.4161,41.3693333333,27.2186666667,30.2866,70.3504,28.3333333333,43.1317333333,32.3672
814.46,29.0170666667,61.8269333333,55.0748333333,41.7842666667,27.2756666667,30.2030666667,70.641,28.7821333333,42.9915333333,32.094
814.76,29.2028,61.9474666667,55.3718,41.6800666667,28.0578,30.4333333333,71.2253333333,29.1063333333,43.2316666667,32.0278
815.07,28.7713333333,63.4160666667,56.6501,41.785,28.8375333333,31.0743333333,72.8154666667,29.719,44.0881333333,32.1984
815.37,28.1854,62.8476,56.6163666667,41.5523333333,28.219,30.9994666667,72.9872,29.6371333333,44.2770666666,31.4685333333
815.68,28.3057333333,62.1121333333,55.9901666667,41.298,28.0308,31.2210666667,72.6513333333,29.56,43.8503333333,31.8152
815.98,28.5714,63.2941333333,56.3977,41.1092666667,28.2688,31.6750666667,73.7141333333,29.2437333333,44.0560666667,32.0448
816.29,28.4211333333,63.1806666667,55.4896333333,40.747,27.1533333333,30.9565333333,73.0617333333,28.0814666667,43.2711333333,30.5942
816.59,28.8851333333,63.9502,55.914,39.8528,27.0967333334,30.6280666667,72.9033333333,28.3530666667,42.7051333333,30.7527333333
816.89,27.9392,64.0878666667,56.3062333333,39.0652,26.5314666666,29.6620666667,72.3987333333,28.6825333333,41.813,29.955
817.20,27.6922666667,65.3847333333,56.7837333333,39.1528,27.3356,30.2231333333,72.9320666666,29.4425333333,42.9654,29.4314
817.50,27.3118666667,65.0644666667,56.4462,38.8493333333,26.9248,30.5484,72.5377333333,29.6238666667,42.7957333333,29.3224666667
817.81,26.9959333333,64.3416,55.7253333333,38.1789333333,26.3991333333,30.9054,71.7694666666,29.0432,42.6131333334,29.3620666667
818.11,26.2214666667,63.9862,55.5094,37.9624,25.8555333333,30.9592666667,71.5034666667,28.8723333333,42.631,29.2186
818.41,27.3425333333,63.6852,54.8843,38.0556,25.8704,31.0278666667,70.8056,28.9814666667,43.2684666667,29.6758
818.72,26.8881333333,63.8209333333,54.4282333333,37.6506666667,25.6824666667,30.0798,71.2234,28.431,42.9522,29.4946666667
819.02,26.8602666667,64.7222,54.6801333333,38.1818,25.8080666667,29.7306666667,72.0959333333,28.6028,43.4764,29.2424666666
819.33,26.9950666667,63.8522666667,54.1508666667,38.4696,25.5096,29.7349333333,71.4295333333,28.7272,43.6282666667,28.8614666667
819.63,25.4782,61.8938666667,52.3767,37.0131333333,24.3470666667,28.1158,69.4248,27.3657333333,41.9954666667,27.8042
819.93,24.3387333333,61.1451333333,51.2554,36.2310666667,23.4353333333,27.4624,69.0215333333,26.2364666667,41.2474666667,26.6881333333
820.24,24.2883333333,60.5356,50.4395666667,35.8008666667,23.2976666667,27.2244666667,68.4694666667,25.926,40.6782666667,26.4346
820.54,23.7316,60.1554666667,49.7896,35.6009333333,22.5445333333,26.3442666667,68.2518666667,25.2029333333,39.9203333333,25.912
820.85,23.3413333333,59.3253333333,49.0504333333,35.1068,22.3004,25.9534,67.4216,24.6200666667,39.2419333333,25.5292666667
821.15,23.3696666667,59.2000666667,48.8476,35.1003333333,22.1934,25.6355333333,67.121,24.6516666667,39.1582666667,25.4655333333
821.45,23.4979333333,59.1724,48.7347,35.2256666667,22.0394666667,25.3377333333,67.0780666667,24.4727333333,38.9030666667,25.3901333333
821.76,22.9024,58.966,48.4834333333,35.0826,21.6736,24.9496666667,66.7766666667,24.1312,38.5236,25.1788
822.06,22.7851333333,58.6364666667,48.3041,34.8978666667,21.5583333333,24.8948,66.2969333333,23.9284666667,38.2879333333,25.1364
822.36,22.6768666667,58.436,48.0561666667,34.783,21.5028666667,24.7983333333,65.9376666667,23.8019333333,38.1318,25.0760666667
822.67,22.7310666667,58.5896,48.1670666667,34.7297333334,21.6283333333,24.7647333333,65.8856,23.8438,38.08,25.2181333333
822.97,22.9468666667,59.0056,48.5646666667,34.9417333333,21.9545333333,25.0361333333,66.2499333334,24.1666,38.3575333333,25.4770666667
823.27,23.1359333333,59.1236,48.6987333333,35.0822666667,22.1726666667,24.9942666667,66.0694,24.3184,38.3751333333,25.6269333333
823.58,23.3714,59.3066,48.8522333333,35.3244666667,22.3954,25.167,66.1210666667,24.4039333333,38.5676666667,25.8753333333
823.88,23.6158666667,59.5214666667,49.1899333333,35.5346,22.808,25.4832,66.1740666667,24.6592666667,38.7862666667,26.2931333333
824.18,23.9609333333,60.3004,49.7805333333,36.0442,23.2499333333,25.8092,66.8105333333,25.1058666667,39.3454666667,26.8207333333
824.49,24.2748,60.7735333333,50.2574666667,36.6581333333,23.7031333333,26.2685333333,67.4090666667,25.5148666667,39.6984,27.2695333333
824.79,24.1822,60.7956666667,50.1800666667,36.4818,23.6999333333,26.1844,67.3370666667,25.5638666667,39.8058,27.193
825.09,24.6708,61.003,50.5033666667,36.6120666666,23.9372,26.5882666667,67.8232,25.9160666667,39.8807333333,27.4002
825.39,25.2998,61.3666666667,50.8991,36.8932,24.3212,27.0546,68.269,26.4347333333,40.3734666667,27.8737333333
825.70,25.5605333333,61.8712666667,51.3977,37.1290666667,24.5833333333,27.4848,68.875,26.8484666666,40.6136,28.2159333333
826.00,25.2803333333,61.5809333333,50.8197333333,37.0754666667,24.3224,27.1223333333,68.6955333333,26.4408666667,40.2142666667,27.9205333333
826.30,25.2471333333,61.7264666667,50.7318333333,37.2209333333,24.3262,26.8262,69.2026,26.4114666667,40.3508,27.8789333333
826.61,25.0788,61.1291333333,50.3630666667,36.9400666667,23.8460666667,26.5709333333,68.7292,26.2198,40.0518666667,27.7198666667
826.91,24.7463333333,61.1805333333,50.5357333333,36.7374666667,23.4849333334,26.3228666667,68.8134,25.9955333333,40.0364,27.5964666667
827.21,24.2796,60.4498,49.8825333333,36.1702666667,22.7802,25.7467333333,68.0081333334,25.3900666667,39.4042666667,27.0354
827.51,23.8522666667,59.4566,49.0197333333,35.6496,22.0792,25.1757333333,66.9771333333,24.7916666667,38.8808,26.589
827.82,23.8602666667,59.3015333333,48.9793666667,35.4076,22.2627333333,25.1693333333,66.5161333333,24.9017333333,38.6992666667,26.6916666667
828.12,24.4704666667,59.5529333333,49.453,36.007,23.1206,26.0112666667,66.8315333333,25.5338666667,39.0494666667,27.5868
828.42,24.3364666667,59.0972666667,49.0993666667,36.0920666667,23.0916666667,26.0055333333,66.197,25.3853333333,39.0606,27.5558666667
828.72,24.163,59.0962666667,49.0024,36.2173333333,22.9037333333,25.8371333333,66.0741333333,25.3777333333,39.0122666667,27.2444
829.02,23.7864666667,58.6461333333,48.5140333333,36.0787333333,22.5889333333,25.5124,65.5500666667,25.0052666667,38.7487333333,26.8608
829.33,24.4780666667,59.4838,49.2052,36.7436666667,23.3808666667,26.3997333333,66.3107333333,25.9311333333,39.8992,27.6038
829.63,25.3566666667,59.9415333333,49.4584666667,37.341,23.6770666667,27.2114,66.4072666667,26.0894666667,40.5188666667,28.275
829.93,26.4051333333,61.104,50.6536333333,38.5622,24.8584,28.2353333334,68.1336666667,27.4364666666,41.8155333333,29.2447333333
830.23,27.1294666667,61.2392666667,50.6234666667,39.5608666667,26.0236,28.9176666667,68.3999333333,28.6039333333,42.0705333333,29.9294
830.54,28.6793333333,62.4152,51.2075333334,40.8972,27.2872,29.9790666667,69.9035333333,30.0546666667,43.5975333333,30.9686
830.84,30.1237333333,64.0672,52.4359,42.1308,28.6826666667,31.2024,71.3174,31.4765333333,44.7657333333,32.0159333333
831.14,30.0856666667,63.8700666667,52.0343,42.0478,28.3086,31.2585333333,71.3395333333,31.0689333333,44.4834666667,31.7907333333
831.44,28.8233333334,62.7829333333,50.6085333333,40.5906666667,26.5322666667,29.396,69.8076,29.5124,43.1499333333,30.1656666667
831.74,30.0517333333,63.8515333333,51.7185666667,41.1400666667,27.3229333333,29.9309333333,70.7426666667,29.8358666667,43.9464666666,30.9413333333
832.04,30.2438666667,64.3252,51.5326666667,41.3820666667,27.8699333333,29.8779333333,70.8292666667,29.6666,44.2196,31.3333333333
832.35,30.071,63.5614666667,51.4441666667,41.0099333333,27.6691333334,29.5023333333,70.2580666667,29.7119333333,44.25,31.5150666667
832.65,29.2111333333,62.978,51.5032666667,40.3908666667,26.8442666666,28.9339333333,70.4547333333,29.1542666667,43.5678666667,30.7249333333
832.95,28.2566,62.0106666667,50.9184666667,39.8263333333,26.0855333333,28.5038,69.8329333333,28.6908,42.7522666667,29.8999333334
833.25,27.4801333333,61.6588666667,50.6339,39.5522666667,25.6386,28.685,69.1769333333,28.092,42.2770666667,29.5742
833.55,27.538,62.0780666666,51.2584666667,39.9268,25.3260666667,29.1102666667,69.5125333333,27.7758666667,42.6691333333,29.7685333333
833.85,27.2634666667,62.0351333333,51.8085,39.6716666667,25.0612,29.0301333333,69.2928,27.3231333333,42.3813333333,29.5196666667
834.16,27.1412,62.2182,52.1707666667,39.6560666667,25.1543333333,29.1814666667,69.6323333333,27.2302,42.5208666667,29.4364666667
834.46,26.8592,62.2982666667,52.2382,39.4103333333,25.006,29.3021333333,69.8135333333,27.0998,42.9122666667,29.0613333333
834.76,27.1348666667,62.9588666666,53.2459666667,40.1185333333,25.3183333333,30.3434,70.7802,27.4906,44.1135333333,29.3382666667
835.06,27.0562,63.0316,53.1450666667,40.2401333333,25.5372,30.6783333333,70.8989333333,27.9194666666,44.265,29.2438
835.36,26.6459333333,62.5200666667,53.1984666667,40.1314,25.1022,30.6057333334,70.8757333333,27.622,43.6968666667,28.9234666667
835.66,27.164,63.6912,53.9698666667,40.904,25.665,31.7362666667,71.8040666667,27.9624,44.2636,29.3559333333
835.96,27.0513333333,63.0048,53.3132333333,40.9775333333,25.569,31.8350666667,70.4086666667,27.7645333333,43.7338666667,29.1667333333
836.26,27.1876,63.6026,54.4238333333,41.5099333333,25.8277333333,32.4062,70.7461333333,28.3000666667,44.2560666667,29.5629333333
836.57,27.7586666666,63.3811333333,53.9702333333,41.6188666667,26.1494,32.3277333333,70.4982,28.1896,44.4348666667,29.4923333334
836.87,27.5924666667,62.3972,53.2562666667,40.8847333333,26.0082,31.6666666666,69.2695333333,28.2612,43.9404,28.6008666667
837.17,26.9289333333,60.787,51.6229,40.3386666667,25.4862,31.2787333333,67.705,27.9344,43.2131333333,27.9562
837.47,26.8408,60.2206666667,51.6551,40.4761333333,25.5400666667,31.0917333333,66.9455333333,27.8165333333,42.9384666667,27.654
837.77,26.7401333333,59.9633333333,51.6758,40.6973333333,25.2966,30.7034,66.7156666667,27.5350666667,42.5320666666,27.6698
838.07,26.6163333333,60.3648666667,51.4529,40.3019333333,26.0628666666,30.4275333333,66.8679333333,27.9622,41.8491333333,28.6540666667
838.37,26.3958666667,60.6962666667,51.599,40.5544666667,26.6926,30.5093333333,67.0276666667,27.7884666666,41.4828666667,29.2843333333
838.67,26.9138666666,60.8985333333,51.7448,40.1172,26.888,30.8593333333,67.6432,28.1639333333,42.2916,29.7267333333
838.97,29.0430666667,61.323,52.7167666667,40.745,28.8118,32.2029333334,68.4778666667,29.6852666667,43.404,30.944
839.27,29.7647333333,62.1307333333,53.5359,40.7974,29.3203333333,33.0326,69.3464,30.2222666667,43.5946666667,31.6470666667
839.57,29.6135333334,62.7112666667,52.5737,40.6025333333,29.4826,33.4643333334,69.1028,29.9410666667,43.4970666667,31.5520666667
839.87,29.8745333333,63.3662666667,53.5115333333,41.5971333333,30.2839333333,34.0461333333,69.8086666667,31.1816,43.9340666667,32.6338
840.17,30.0600666667,64.0747333333,53.3467,42.3647333333,31.0756,34.9766666666,70.5144,31.6098,44.302,33.8410666666
840.47,29.2176666667,63.4451333333,52.0646,41.4726666667,31.098,34.5299333333,69.4410666667,31.3873333333,43.3924666667,34.0565333333
840.77,28.2725333333,62.5508,50.8166333333,39.8516,29.8381333333,33.7788666667,68.4751333333,30.351,41.9567333333,33.6844
841.07,30.0412666667,63.8843333333,51.3017,41.1294,31.1294666667,34.752,70.0552,30.9644,42.6584,35.3856666667
841.37,29.8151333333,61.1635333333,49.4456666667,40.0958,30.0206,33.6071333334,67.9259333333,29.9932,41.2457333333,33.9083333333
841.67,31.2821333333,60.8316666667,49.8128666667,40.5404,30.0624666667,34.0124,67.4706,30.7138,41.7741333333,34.65
841.97,31.2508666667,61.692,50.5423333333,40.5206666667,30.8170666667,34.2298666667,67.6066,31.0484,42.039,35.2420666667
842.27,29.0606,59.9849333333,49.6061,38.6969333333,28.7726666667,32.8788666667,66.3484,29.697,40.7879333334,33.8181333333
842.57,29.4432,60.6431333333,49.6236,38.9332666666,29.2235333333,33.6314,67.2158,30.0862666667,41.9607333334,34.5882
842.87,31.0466666667,60.9982,50.7649,39.3398,30.5958666667,34.0096,67.5200666667,31.6264,42.7858666667,36.0869333333
843.17,31.9171333333,62.2799333333,51.7357,38.981,30.6562666667,34.6978,69.4818666667,31.8824666667,43.886,36.3385333333
843.47,33.6582,63.975,53.7670666667,38.8976,31.3456666667,36.0068666667,70.5693333333,32.9356,45.2030666667,37.3257333334
843.77,36.065,65.9791333333,56.3037666667,40.0764,32.2445333333,37.9368666666,72.8748,34.5558,47.2779333333,38.7392666667
844.07,37.7650666667,67.0455333333,56.5434333333,41.5151333333,33.6553333333,38.9962,73.75,35.8333333333,48.8258666667,38.8448
844.37,37.3794666667,66.6666,56.4932666667,40.6742666667,34.2582666667,39.0365333333,72.4470666667,36.1270666667,48.998,38.131
844.67,36.7516,70.0,59.4479333333,41.9107333333,34.7134,40.4458666667,73.9703333333,36.7304666667,50.4246,38.9598
844.97,36.1905333333,73.4494,61.9279666667,43.1591333333,35.7955333333,42.4622666667,75.7724666667,38.2579333333,52.59,39.0476
845.27,37.5364666667,76.3526,63.7558666667,45.4348,37.4156,45.7972,78.2124666666,41.0869333333,54.7101333333,40.0482666667
845.57,39.4912666667,83.1326,67.6708,49.5313333333,39.4912666667,48.5140666667,83.186,42.838,58.8754,42.008
845.87,39.1205333333,84.7659333333,69.9716666667,50.0709333333,40.0,47.6596,85.2766666666,43.2056666667,60.3404666667,40.8794666667
846.17,35.0296,82.9166666667,67.366,47.7381333333,35.5058666667,43.8394,84.8809999999,39.3750666667,57.113,36.8154666667
846.47,33.5715333333,82.9165333333,67.2917333333,49.0178666667,35.9821333333,44.3451333333,84.0176666666,38.7796666667,56.4285333333,36.4880666667
846.77,30.8588666667,79.4178,62.7366333334,48.4134666667,35.2547333333,43.1440666667,80.6987333333,36.6810666667,54.4104666667,33.7700666666
847.07,30.8979333333,80.4871333333,63.8508666667,49.8631333334,36.8645333333,43.9879333333,82.0393999999,37.9908666667,55.7382,33.3638666667
847.37,27.2066,79.0475333333,63.8411666666,48.8253333333,35.4285333333,43.2698,79.4921333333,36.9524666667,54.6032666667,32.9524
847.67,29.9998666667,81.9365333333,66.9999333333,52.7936666667,36.2221333333,46.1905333333,81.1746,39.9683333333,56.603,35.873
847.97,34.6666666667,81.4518666667,66.4592666667,54.5777333333,38.5778666667,47.2296666667,80.8592666667,42.3110666667,58.1036666667,38.1036
848.26,33.7518,74.8396,61.1158,50.3208,36.4296666667,42.9567333333,75.9275333333,39.1910666667,52.4407333333,35.1744
848.56,31.5414,68.9856666667,56.548,48.1686,33.1488666667,38.9196,70.5929333333,36.4426666667,47.8260666667,33.4124
848.86,31.0944,65.5354,53.8623666667,46.1992666667,32.9886,38.5974666667,67.5033333333,35.9652666667,45.9040666667,34.194
849.16,31.7011333333,63.5402666667,51.1264666667,46.1379333333,33.0805333333,38.7815333333,64.3677333333,36.6666,44.6667333333,35.6092666667
849.46,31.7646,63.6678,51.2110333333,46.0898666667,32.7334666667,39.9539333334,63.2294666667,37.2088,44.7751333333,35.8477333333
849.76,30.4798666667,64.7727333333,51.4142333333,44.8484666667,30.1516666667,38.3585333333,63.4848666667,35.6566,43.7626,35.5554
850.06,32.314,68.4572666667,56.6667,47.8789333333,31.1295333333,40.8815333333,68.2920666667,39.036,47.5482,38.2092666667
850.36,33.3334666667,70.5293333333,57.3246333333,49.7854666667,31.9598666667,41.774,71.1302666667,39.9714,49.1273333333,39.0558
850.65,35.2181333333,71.1672666667,56.2868666666,51.8986,34.0928666667,41.8847333333,73.4176666667,41.0127333333,50.3516666667,39.3249333333
850.95,33.4758666667,68.6326,53.9743666667,48.8318666667,33.1054,39.829,72.678,40.4843333333,49.4872,38.1197333333
851.25,29.9006666667,65.9858,51.4609,45.2766666667,29.9858,37.5036,71.1771333333,38.2127333333,45.9858666667,36.539
851.55,27.0495333333,68.8357333333,53.0143333333,46.0925333333,26.8578666667,36.5869333333,75.4068,36.906,49.0908666667,36.5868666667
851.85,27.0506,73.438,55.8813666667,46.8411333333,27.26,37.2426,80.1745333333,35.9859333333,51.4136666667,35.3577333333
852.15,25.8908,72.9805333333,53.6331666667,45.5732666667,24.903,34.7443333334,79.7883333334,33.3686666667,49.6648666667,32.7336666667
852.45,24.6061333333,78.9091333333,58.7675666666,45.6161333333,22.4646,35.9999333333,85.5353333333,31.3132,51.2323333333,32.808
852.74,28.218,82.0964666666,62.1173666667,48.6372666667,26.7505333333,38.9099333333,91.5303333333,33.1656,54.3815333333,35.5137333333
853.04,24.5653333334,72.5002,53.7681,43.3694666667,24.2752,34.5290666667,80.1810666667,30.2536,49.5288666667,29.0217333333
853.34,22.6798,66.4052666667,47.3366,38.1371333333,24.0194666667,29.9019333333,72.9411333333,25.5228,44.6406,25.6208666667
853.64,23.8094,65.4377333333,48.2950333333,39.1091333333,24.301,31.8278,71.3056666667,26.3286666667,44.762,28.1104666667
853.94,20.9570666667,64.9174666667,48.2012666667,36.4686,19.8021333333,30.5610666667,71.4190666667,24.1252666667,42.2443333333,25.9076666667
854.23,17.8571333333,62.4830666667,45.6122,35.6462666667,17.1428666667,28.3333333333,68.6734,20.272,40.4082,22.5850666667
854.53,20.2792,64.0489333333,48.7085333333,37.6614666667,20.7678666666,29.2147333333,67.0854666667,21.7451333333,43.5602,23.1064
854.83,23.2076,63.0188666667,50.1099666667,39.3397333333,25.849,31.8867333334,64.9371333333,27.2955333333,43.0816666667,26.3836666667
855.13,24.1555333333,62.601,50.5978666666,40.3288666667,27.414,32.8250666667,63.647,30.1047333333,43.8864,28.61
855.43,24.3946666667,60.5380666667,52.1525666667,40.0,27.6232666667,32.1375333333,62.1524666667,31.1809333333,42.5112,28.3108666667
855.72,23.7322666667,56.0684,49.6153333333,39.1737333333,27.1510666667,30.2278666667,60.5982,30.9402,40.7977333333,26.4957333333
856.02,23.0577333333,54.5454666667,48.4710333333,37.7962,26.8871333334,30.0551333333,58.8429333333,31.8732,39.7795333333,25.8403333333
856.32,29.4650666667,58.8478,53.5666333333,42.4965333333,32.0438666667,35.0891333333,63.6214666667,36.6527333333,44.0603333333,32.0165333333
856.62,34.1814666667,63.9474,60.1317,47.8070666667,33.9473333333,39.9124,68.3626,41.6666666667,46.1111333334,35.8772
856.91,37.4429333333,67.032,64.612,50.563,36.9558666667,42.0091333333,71.5068666667,45.0836666667,49.376,38.5082
857.21,40.3160666667,67.4138,65.0143666667,52.2126,39.2816,44.138,70.8908,46.3793333333,51.5804,41.4368
857.51,36.7786666667,64.874,62.3949,48.3753333333,36.3585333333,41.5125333333,67.479,42.577,46.4705333333,38.9634666667
857.81,37.4702666667,66.1309333333,62.1429666667,49.2262,35.8034666667,42.9464666667,71.9047333333,42.4107333333,46.1013333334,40.5653333333
858.10,41.8182666666,70.3987333333,65.5024,50.8771333333,36.874,45.0080666666,76.9378,42.839,48.5168,42.7752
858.40,40.2106,69.9299333333,64.6491,48.9824,33.8948,43.9648,77.6843333333,39.3683333333,46.2104666667,42.0702666667
