wavelength,Back_OryCram,Belly_OryCram,Breast_OryCram,Crissum_OryCram,Crown_OryCram,DorTail_OryCram,Patch10_OryCram,Rump_OryCram,Throat_OryCram,WingTip_OryCram
821.15,6.79086666667,9.4062,4.77726666667,6.97886666667,15.3971,13.0227,41.3968666667,13.4150666667,8.35142,19.2409333333
821.45,7.18153333333,9.69746666667,5.19636666667,7.35926666667,15.6448333333,13.1449,41.4914666667,13.7154666667,8.71100666666,19.5196
821.76,7.36606666667,9.90813333334,5.48036666667,7.66206666667,15.9327333333,13.2152333333,41.7114,14.1401333333,8.94455333334,19.6588333333
822.06,7.58246666667,10.0650666667,5.6162,7.75686666667,16.0465666667,13.3478,41.814,14.3572666667,9.02925333333,19.8443333333
822.36,7.86133333333,10.2216666667,5.98913333333,7.99240000001,16.1255,13.4624,41.9294,14.653,9.31052666667,20.0426
822.67,8.02326666667,10.5123333333,6.1815,8.01326666666,16.2624666666,13.5184,41.8487333333,14.7799333333,9.57389333333,19.9659666667
822.97,8.3482,10.8606,6.5285,8.41579999999,16.6586666667,13.9105666667,42.3056666667,15.1103333334,9.93930666667,20.4005666667
823.27,9.08540000001,11.4182666667,7.1945,9.04939999999,17.3343333333,14.4428333333,42.6586666667,15.7821333333,10.6508533333,21.0885333333
823.58,9.11126666666,11.3244,7.02306666667,9.03406666667,17.2074333333,14.2993333333,42.6279333333,15.6110666667,10.54134,20.8827666667
823.88,9.36206666667,11.5844,7.13876666667,9.33106666665,17.4538666667,14.5241666667,42.8170666667,15.9513333333,10.6459466667,21.0900666667
824.18,9.35206666668,11.5678,7.1063,9.51006666667,17.5410333333,14.5621666667,42.9464666667,15.9538666667,10.6470866667,21.0816
824.49,9.66979999999,11.9261333333,7.43706666667,9.87413333333,17.8486,14.6685666667,43.0058666667,16.0875333333,11.0734266667,21.1621333333
824.79,9.63000000001,11.9334,7.32353333333,9.91960000001,17.7066,14.5697,42.7166,16.0154666667,10.9302266667,21.0529
825.09,9.55473333334,11.7592,7.0837,9.89013333335,17.5384,14.4182666667,42.5774666667,15.7792666666,10.8705333333,21.0175333333
825.39,9.72100000001,12.0969333333,7.47043333333,10.2923333333,17.8814666667,14.5998333333,42.4996666667,16.0033333333,11.36426,21.1695666667
825.70,9.30080000001,11.9949333333,7.09043333333,10.0459333333,17.9254,14.3854333333,42.4788666667,15.7697333333,11.1464666667,21.01
826.00,9.08513333333,11.7453333333,7.071,10.2524666667,17.6181333333,14.3028,42.5981333333,15.8506,10.8078133333,20.9496
826.30,8.60453333333,11.1448,6.70576666667,9.79806666667,17.0125666667,13.9318333333,42.3343333333,15.5518,10.3786266667,20.6004333333
826.61,7.41946666667,9.94033333333,5.72866666667,8.74746666667,15.9350666667,13.0514333333,41.8683333333,14.5338666667,9.21750666667,19.664
826.91,7.2414,9.64606666666,5.63623333333,8.75073333333,15.5698333333,12.7448666667,41.8728,14.5494666667,8.89073333333,19.6072333333
827.21,6.7586,9.17913333333,5.1627,8.31633333333,14.9592,12.2328333333,41.5178666667,14.0084666666,8.13103333334,18.8897333333
827.51,7.5852,9.9038,6.01686666667,8.74846666667,15.4953666667,12.8158333334,41.8652666667,14.5208,8.61357333333,19.5605666667
827.82,7.795,9.92373333333,6.0758,8.6596,15.5199,12.9031,42.1000666667,14.7704,8.52282000001,19.6664666667
828.12,8.24726666667,10.3317333333,6.6754,9.04820000001,16.0271,13.2449666667,42.8681333333,15.2972,9.10325333333,20.2088666667
828.42,8.6152,10.7610666667,7.20096666667,9.48179999999,16.316,13.6842,43.5260666667,15.8779333333,9.30484,20.6580333333
828.72,8.379,10.4308,6.73003333333,9.06293333333,16.0207333333,13.1890666667,44.2604,15.6738,8.54465333334,20.4889
829.02,8.85746666667,10.5878,7.1548,9.45093333334,16.1037,13.4803,44.5201333334,16.1730666667,8.5336,20.8541666667
829.33,8.6146,10.3462666667,6.7657,8.94859999999,15.7916,13.2900333333,44.3352,15.8133333333,8.14283333334,20.5813
829.63,8.28793333333,9.9022,5.98886666667,8.44859999999,15.7477333333,12.4389,44.3048666667,15.2411333333,7.38507999999,20.0177
829.93,8.79313333334,10.8964666667,6.59293333333,8.83973333333,16.3018666667,12.7046333333,44.8506666667,15.6616,7.59484000001,20.1280666667
830.23,8.71213333333,11.0055333333,6.3628,8.2756,16.1359666667,12.6057666667,44.7838666667,15.5755333333,7.75010666666,19.7645333333
830.54,9.80180000001,12.3099333333,7.312,9.12866666667,17.7502333333,13.1812333333,46.5930666667,16.9110666667,8.94805333333,21.0420666667
830.84,7.2012,9.8942,4.74036666667,6.8482,15.0731666667,10.8470666667,45.5572666667,15.1084666667,6.95394000001,19.1527666667
831.14,5.65713333333,8.84326666667,3.22826666667,5.9306,14.0062333333,9.38476666666,44.7106666667,13.5961333333,5.41946666667,17.9073333333
831.44,5.22546666667,8.47073333333,2.789,5.33966666667,14.0021333333,9.00973333335,43.9501333334,13.3021333333,5.25236,17.0762333333
831.74,4.1754,7.46406666666,1.43496666667,3.67706666667,12.9945,7.61826666667,42.1124666667,11.6392666667,4.68455333334,15.172
832.04,4.44453333333,7.41353333333,2.09916666667,4.0346,13.1512333333,8.16470000001,40.6375333333,11.8760666667,5.55845333333,14.8407666667
832.35,5.3798,8.88340000001,3.81493333333,5.79486666667,14.4541666667,9.77159999999,41.5026,12.8268666667,7.25372666667,15.5998333333
832.65,5.14846666667,8.53180000001,3.8574,5.84966666667,14.4778333333,9.57229999999,41.3025333333,12.6474,7.23632,16.1773
832.95,5.7998,9.05553333333,4.54546666667,6.26493333333,14.4715333333,10.1339333333,41.0008,13.0373333333,7.60051999999,16.8041
833.25,6.74613333333,9.92400000001,5.29296666667,7.40133333333,15.5842666667,11.1717333333,41.8603333333,14.0881333333,8.69696,18.1727333333
833.55,7.2244,10.5196666667,5.99806666667,8.25726666667,16.2420666667,11.8664666667,42.877,14.6767333333,9.40097333334,19.1286
833.85,6.62986666667,10.098,5.82103333333,7.6408,15.5269666667,11.4767,42.1384,13.9828666667,9.19180666666,18.7071666667
834.16,7.048,10.5116,6.30936666667,7.99286666666,15.9823666667,11.7438666666,42.3796666667,14.3082666667,9.34780666666,18.7466
834.46,6.95553333333,10.0570666667,6.3745,8.0338,15.5374,11.7315,41.9391333333,14.1041333333,9.39938666666,18.7353333333
834.76,6.98833333333,10.2598,6.61413333333,8.33653333333,15.2102,12.0902666667,42.0408,14.2114666667,9.42539333333,18.8436
835.06,6.70526666667,10.3439333333,7.02643333333,8.35106666666,15.262,12.5649666666,42.0766,14.4262,9.38859333333,18.8782333333
835.36,5.9366,10.1331333333,7.06936666667,8.05179999999,14.8686666667,12.0879666667,42.3063333333,13.8790666667,8.94925333333,18.3588666667
835.66,4.98693333333,9.65133333333,6.51656666667,7.10160000001,14.1694666667,11.1436,42.1447333333,13.4608666667,7.93337333333,17.9752666667
835.96,4.74773333333,9.83466666668,6.53433333333,6.93966666666,13.8833333333,11.0629333333,42.7046666667,13.4491333333,7.93649999999,17.8453333333
836.26,5.58326666666,11.1110666667,8.32856666667,8.06473333333,15.2777,12.3426666666,44.6665333333,14.6204,9.24900666665,19.3886333333
836.57,3.18706666667,9.16400000001,6.0032,5.4754,12.6697666667,10.2717666667,43.1660666667,12.1002,7.10764000001,16.8651666667
836.87,-0.359800000001,5.97126666667,3.58506666667,1.9544,9.4363,7.4461,40.9951333333,9.53226666667,3.70028666666,14.1007333333
837.17,-1.62646666667,4.95966666667,3.0645,1.3574,8.17199999999,6.36426666667,40.8602,9.15313333333,2.88438,13.0980333333
837.47,-1.645,5.35353333333,3.39106666667,1.89053333333,9.1919,7.00573333334,42.0056666667,9.92773333334,4.83843333333,13.9683
837.77,-1.50433333333,6.17566666666,4.33083333333,1.88446666667,10.6570666667,7.74329999999,44.0222,11.3222666667,5.51694000001,14.5525666667
838.07,-3.0462,5.1,2.66313333333,-0.452599999999,11.0444666667,6.423,45.7962666667,10.7919333333,4.01739333333,13.0112333333
838.37,-1.75726666667,6.14133333333,2.9983,0.9964,11.9383,7.23726666667,46.9022,11.9022666667,5.17752000001,13.8950333333
838.67,-1.31426666667,6.74279999999,1.94296666667,1.59993333333,12.7713666667,7.49533333333,48.4951333333,12.8952,5.70839999999,15.1048
838.97,1.63553333333,7.27126666668,2.59553333333,2.77326666667,14.0711333333,8.5422,46.5066666667,12.8000666667,7.80623333333,15.7245666667
839.27,3.35013333333,7.60940000001,3.468,3.51853333333,15.9595333333,9.02359999999,45.3536,13.1313333333,8.43953333334,17.2055
839.57,0.884466666665,5.57826666667,1.23293333333,1.88786666667,14.6854666667,7.27886666667,43.8436,11.8708,6.32654666667,14.4218333333
839.87,0.409266666667,5.13219999999,1.39816666667,1.73926666667,14.2626333333,6.64959999999,43.0690666666,12.3445333333,5.70499333333,13.8705
840.17,3.85866666667,8.86699999999,5.1395,5.33653333333,17.1427666667,9.95903333333,45.2871333333,15.0247333333,8.60912666667,17.0114333333
840.47,3.71473333333,8.25873333333,4.49416666667,5.0248,17.0396666667,9.98336666667,45.8043333333,14.9584666667,8.44435999999,16.9982666667
840.77,2.0748,6.07140000001,2.34693333333,3.14633333333,14.8128333333,8.30789999999,42.9930666667,12.8911333333,5.61223999999,15.2636333333
841.07,3.8734,9.12700000001,4.47213333333,5.48633333334,16.6083666667,8.78629999999,43.8902,14.3474,8.16298666665,17.0906
841.37,5.1924,10.3029333333,5.65913333333,6.91226666667,16.5519666667,9.0991,42.7190666667,15.217,9.918,18.6241666667
841.67,5.32660000001,10.8851333333,6.3027,6.65026666667,16.4019,8.4532,42.2662,15.0372,10.36728,19.4623333333
841.97,4.27346666667,10.0513333333,5.8462,5.77773333333,14.9144333333,8.25629999999,40.6495333333,14.2564,9.68727999999,19.0257666667
842.27,4.57753333333,12.534,7.42033333334,7.72026666666,15.8401666667,9.47323333333,41.9254,15.8765333333,10.374,21.2262333333
842.57,7.38426666667,18.3191333333,11.0103666667,11.5958666667,18.9046,13.3051333333,45.4768,19.6412,14.0623466667,24.1171333333
842.87,9.80379999999,21.5883333333,14.0587333333,13.1373333333,20.7254333333,14.8235,47.7254,21.6078666667,17.6489,27.3136
843.17,14.1269333333,25.7936666667,19.1369,17.1428666667,25.5357666667,19.7422333333,51.151,24.8215333333,22.6925466667,31.4780333333
843.47,15.7218,26.9988666667,19.3353666667,17.4246666667,27.3209666667,20.7477333333,51.5057333333,25.2958666667,23.3956533334,32.2325
843.77,17.7208666667,30.4366666667,21.6720333333,19.936,29.7549666667,22.2256333333,52.6091333333,27.5612666666,25.5591733333,34.8454666667
844.07,18.4927333333,32.9511333333,23.5032333333,21.0402666667,31.3906333333,23.1209333333,53.5456,28.2378,27.3608933333,35.7113666667
844.37,14.5517333333,29.3104,19.4138,16.2069333333,27.9770666667,20.6896333333,50.8736,24.8736,24.4920066667,33.6554
844.67,13.0158666667,29.1576,20.4272333333,16.2148666667,27.8388333333,21.4775666667,51.2331333333,24.9817333333,24.1050066667,33.9195
844.97,11.6666,28.6978,19.9739666667,15.4167333333,27.0311666667,21.5625,51.6666666667,24.6614666667,23.34366,33.1769666667
845.27,15.0322,32.7412666667,23.7195333333,18.0695333333,31.0425333333,24.4272666667,54.1569333333,26.9755333333,26.0310066667,36.7568333333
845.57,13.2485333333,31.0734666667,22.9095,15.7908666667,29.2656333333,22.4716333333,55.0565333333,26.2147333333,25.6017333333,34.0113
845.87,8.52853333333,24.3242,17.7026666667,9.6396,23.7688,16.9820333333,49.5796,20.4205333333,20.8708666667,28.0631333333
846.17,5.45459999999,20.4147333333,13.397,5.64606666667,20.8452666667,14.1944666667,46.7304,17.6394666667,15.8628333333,24.1946
846.47,2.63159999999,18.0704,9.73676666666,2.56133333333,17.4562,9.49129999999,45.193,16.3158666667,12.6246666667,21.1754
846.77,-0.621866666664,15.5786,6.61493333333,-0.103733333334,13.2987666667,3.9723,39.7236,14.1278666667,10.5077266667,18.6873333333
847.07,-12.4260666667,2.95873333334,-4.73370000001,-14.2406,1.36100000001,-7.73163333333,30.4930666667,2.99806666667,-1.12398000001,8.4415
847.37,-17.0995333333,-3.63626666666,-8.29006666668,-20.0,-4.45893333333,-14.8919333333,28.1385333334,0.606066666652,-6.33761333333,6.9262
847.67,-13.4568666667,0.987599999999,-5.69966666667,-14.6502,-1.13173333333,-9.34156666666,28.7654,5.679,-2.71603999999,10.1029
847.97,-3.25920000001,6.00000000001,0.314766666673,-7.25933333332,7.62963333333,-1.87019999998,31.3704,10.6667333333,5.01109333333,15.5000666667
848.26,-1.2612,7.89186666667,1.13503333333,-5.36926666667,10.5584333333,-0.91876666668,31.0631333333,10.3782666667,6.52966,17.4774666667
848.56,3.77313333333,10.7326,5.75093333333,0.109800000001,13.6996333333,1.57513333332,34.1026,13.5165333333,11.9891066667,22.3627666667
848.86,8.02653333334,14.3284,8.8392,4.942,19.3698333333,7.01486666665,36.7164666667,16.4178,15.3961466667,28.292
849.16,12.0060666667,19.321,13.9507,10.9260666667,23.0710666667,12.3304,40.2469333333,20.9568666667,19.4629933333,31.6975666667
849.46,13.7068666667,20.8908666667,16.2355,13.477,23.1609,14.0086333333,39.6264666667,22.0688666667,21.2586,33.7643333333
849.76,12.9796666667,19.3196666667,14.2585,12.8434,21.7141666667,13.8504333333,37.7687333333,20.7347333333,20.04624,33.4283666667
850.06,15.2092666667,20.5772666667,16.9119666667,15.0648666667,23.925,17.4457,42.482,22.1068666667,23.0505,37.2584666667
850.36,21.8476666667,26.1173333333,22.5842333333,20.9987333333,29.6504,24.1948,45.0436666667,25.8178,27.2035066667,39.3760666667
850.65,27.2748666666,33.4268666667,28.7133333333,27.3217333333,35.7778333333,32.4326666667,49.9181333333,31.9064,33.5298333333,44.0585
850.95,29.6608666667,36.6314666667,31.6841666667,30.2690666667,38.269,34.6200333333,53.2396666666,32.6080666667,35.70772,45.6725333333
851.25,26.6666,36.0253333333,28.8678333333,27.4212666667,35.0313666667,32.4528666667,52.7043333333,29.5345333333,33.2754866667,44.0753666667
851.55,29.8474,38.5751333333,32.7354666667,30.458,38.2061666667,34.8346,56.4122,32.2138666667,35.6361733333,47.2900666667
851.85,22.963,32.3115333333,25.9003333333,23.3205333333,33.0014333333,30.1532333333,49.9619333333,26.7177333333,29.0625533333,40.7663
852.15,21.3492666667,31.0582666667,25.4498333333,22.9366,31.2037333333,29.7619,48.1481333333,25.1851333333,29.2460466667,37.7645
852.45,21.3934666667,29.8906666667,24.9863666667,22.8413333333,30.9563,30.2322,47.5408666667,25.7104,30.90442,38.3197666667
852.74,21.5912,31.0563333333,24.0740333333,23.978,32.6749333333,29.808,47.1054666667,25.1852,31.5856333333,37.2288333333
853.04,23.9676666667,35.1958,28.9068,27.8542666667,37.7326666667,32.4157,49.6356,28.2861333333,35.4521,41.1335333333
853.34,23.7636,35.1044666667,29.1387,28.782,38.1794666667,32.9149333333,47.6012666667,28.2162666667,35.5470933333,40.7624
853.64,25.7179333333,38.1794,31.6280666667,32.4358,41.923,36.2053,52.8204666666,32.1794666667,39.8334533333,43.6667
853.94,23.3985333333,33.6209333334,27.7516,29.3334,38.4314666667,32.1961333333,49.5948666667,28.3136,36.4260333333,39.9738666667
854.23,19.7997333333,28.6982,25.0644,26.2946666667,36.5523,29.1846,47.754,25.9799333333,34.4435466666,37.3963333333
854.53,21.1952666667,28.1008666666,25.8035333333,28.5525333333,36.9056666667,29.2562,47.3572,28.3398666666,34.3265866667,37.3573
854.83,18.7835333333,25.2312,23.2725666667,27.3964666666,32.9075666667,27.275,42.7492666666,26.7882666666,32.9366666667,31.7882
855.13,21.4841333333,26.5488,25.3240666667,28.7632666667,33.6278333333,28.4923,43.9811333334,28.2213333333,34.4334133333,32.5322666667
855.43,21.0386,25.773,25.5073,27.4397333333,34.2271333333,26.8599666667,43.9614666667,28.4542,34.8431,33.0313666667
855.72,20.8771333333,24.7619333333,24.1227666667,25.1378666667,34.2230666667,25.9022,43.0576,27.1678,33.0501666667,31.2782666667
856.02,22.8461333333,26.359,26.5000666667,27.3846,36.1539,28.0255666667,47.0513333333,30.5896666666,35.99992,34.8847333333
856.32,23.5488,24.6388666667,26.4258333333,27.0216,35.5259666667,27.5793333333,47.7313333333,31.4320666667,35.1661066667,34.4107666667
856.62,25.9114666667,25.3906,27.4870333333,28.9584666667,37.4870666667,27.6824,48.7499333333,34.1406666667,35.66654,35.8986
856.91,24.8147333333,25.0864666667,27.2592666667,28.7654,36.0126,25.7406333333,46.7655333333,33.7530666667,34.7480933333,36.9260666667
857.21,24.7073333333,26.2604666667,27.4791,28.5066,35.2449,25.1494666667,45.8064666667,33.7395333333,33.8733333333,38.3035
857.51,24.7058666667,26.5512666667,26.5397666667,28.1432,33.91,24.2213,44.2212666667,33.1258,32.8882,37.4048666667
857.81,23.5378666667,26.0408666667,26.8834,28.592,34.5969,23.4658,44.5246666667,33.0686666667,33.4511866667,37.2564666667
858.10,23.6317333333,25.1361333333,25.6938666667,27.2374,36.4461666667,22.5681333334,46.6406666667,33.4629333333,32.5785,39.8832
858.40,24.0164,25.9834666667,24.9455,28.4425333333,36.9945333333,21.4070666667,48.9342666667,34.2349333333,33.36344,41.9945666667
858.70,24.0309333333,25.0387333333,22.6098,27.2868666667,34.0956666667,20.1809,46.8476,32.0672,29.7441,39.9354666667
858.99,27.2596666667,27.5445333333,26.4532,31.6726,36.2277,23.7128333333,49.3712,34.2348666667,33.08654,42.0519333333
859.29,27.0904,26.2206,27.1016,31.059,34.816,24.1805666667,46.7334666667,32.5528666667,32.5195,40.2006333333
859.59,26.6185333333,26.5944,25.9686666667,31.1433333333,34.2960333334,24.4405666667,47.2924666667,31.1914666667,32.4332466667,38.3633333333
859.89,22.1245333333,22.0268666667,21.3919666667,26.3491333333,29.5971333333,20.0122666667,44.0782666667,26.6178,29.4751533333,34.4812666667
860.18,21.9518,20.5322666667,19.9618666667,24.6641333333,28.3142333333,19.4549666667,42.3321333333,24.5882,28.8389533333,32.7122333333
860.48,20.6616,18.0406666667,17.8243333333,23.8677333333,28.1042333333,18.7150666667,41.9591333333,23.4097333333,28.7328866667,29.3893
860.78,22.303,18.5453333333,19.9394333333,25.9878,29.9515,20.3394,42.7394,24.8241333333,29.5732,30.3393333333
861.07,20.2696666667,17.5490666667,18.4559,22.7696,27.8186333333,19.3382,41.3726,21.8626666667,26.8088333333,29.2035
861.37,19.9248,17.0677333333,18.6217333333,23.1829333333,26.4661,18.8220333334,40.5263333333,20.6515333333,26.24316,30.1001666667
861.67,17.9468666667,16.4493333333,19.2754333333,21.4975333333,26.1232,19.1788666667,38.8164666667,19.2994666667,25.1641733333,29.2029333333
861.96,16.9249333333,15.9948,19.4704,21.6797333333,26.1886333333,19.4315,40.7236,19.2504666667,25.98186,28.5013333333
862.26,10.0157333333,8.84673333333,13.8229666667,16.2085333333,22.8752333333,12.1168333333,40.537,13.1755333333,21.0900533333,27.0773666667
862.56,4.66299999999,4.33520000001,7.32246666666,10.8198,20.9836333333,5.86529999999,40.3279333333,8.67026666667,16.57552,25.2459333333
862.85,1.36046666667,0.680333333334,3.5374,4.28573333333,15.6121666667,0.238133333346,32.4831333333,5.91833333335,11.3741866667,22.534
863.15,5.07613333334,6.02366666667,8.27416666667,7.07266666667,18.7647333333,3.24866666667,35.5668,10.3554,13.5906133333,24.0946333333
863.45,5.26333333333,6.31580000001,9.03510000001,6.35079999999,19.7718,2.63163333333,37.0876666667,11.2280666667,14.37192,25.9825
863.74,5.62486666667,5.76386666667,9.58336666667,5.65979999999,18.5589666667,0.01743333334,33.8888666667,10.3471333334,11.0137266667,24.8782333333
864.04,6.04733333333,5.3552,8.23326666667,4.29873333333,17.0491,-1.02013333334,35.1912666667,10.7104,9.44255333332,26.0475
