wavelength,Back_TanGutm,Belly_TanGutm,Breast_TanGutm,Crissum_TanGutm,Crown_TanGutm,DorTail_TanGutm,Patch10_TanGutm,Patch11_TanGutm,Patch12_TanGutm,Patch13_TanGutm,Rump_TanGutm,Throat_TanGutm,WingTip_TanGutm
393.16,10.4403,29.948,33.6825333333,19.4074666667,7.578,9.06346666667,12.8847333333,10.2096666667,8.04279999999,11.1926,13.5113333333,27.0609333334,7.1232
393.52,10.3935666667,29.941,33.6996,19.3920333333,7.51813333333,9.09173333333,12.9134666667,10.1214666667,8.04373333333,11.178,13.3688666667,27.0481333333,7.08383333333
393.88,10.4211,30.1190666667,33.8552,19.4716666667,7.5466,9.12626666667,13.0216666667,10.1808666667,8.10280000001,11.2718666667,13.3587333333,27.1954,7.15176666667
394.24,10.3817666667,30.1585333333,33.9106,19.4304333333,7.4968,9.11173333333,13.0259333333,10.1325333333,8.06380000001,11.2524,13.2662,27.2064666667,7.13703333333
394.60,10.2851666667,30.0971333333,33.8534666666,19.3531333333,7.37173333333,9.02793333333,13.0055333333,10.0096666667,7.9896,11.1972666667,13.1420666667,27.1754,7.05346666667
394.96,10.3039333334,30.1877333333,33.9878,19.4540333333,7.385,9.12506666667,13.1398666667,10.0425333333,8.04873333334,11.2524666667,13.1254666667,27.2542666667,7.14033333333
395.32,10.2314,30.2008,34.0119333333,19.3474666667,7.27746666667,9.0998,13.1466666667,9.93366666665,7.9854,11.1956666667,13.0042666667,27.2275333334,7.04503333333
395.68,10.1862333333,30.2698666667,34.1168,19.3577,7.27113333333,9.11753333333,13.1864666667,9.88686666667,7.9868,11.2712,12.8605333333,27.3106,7.03346666667
396.04,10.1929666667,30.3327333334,34.2153333333,19.3401666667,7.19566666667,9.16733333334,13.2574,9.83140000001,8.01673333334,11.3477333333,12.7571333333,27.3618,7.01876666667
396.40,10.1226333333,30.3145333333,34.1744666667,19.2169333333,7.09353333333,9.11526666667,13.2432666667,9.70393333334,7.97066666667,11.2806,12.6261333333,27.3293333333,6.97266666667
396.76,10.0806,30.3712666667,34.1972,19.2515333333,7.06746666667,9.1924,13.294,9.65746666667,7.98666666666,11.2982666667,12.542,27.384,7.0437
397.12,9.9934,30.4255333333,34.3734,19.1454333333,6.9536,9.15406666667,13.289,9.53533333334,7.86786666667,11.2305333333,12.3902666667,27.4606666667,6.91916666667
397.48,10.0489,30.5714666667,34.514,19.1750333333,7.00253333333,9.2182,13.4340666667,9.56666666667,7.95606666667,11.3300666667,12.3739333333,27.617,6.98903333333
397.84,9.90089999999,30.4834,34.4471333333,18.9900666667,6.85953333333,9.16713333333,13.4316666667,9.3828,7.83413333333,11.2458666667,12.1634,27.5432,6.89273333333
398.20,9.84996666666,30.3797333333,34.3618666667,18.8768333333,6.8224,9.201,13.4826,9.35366666666,7.86226666667,11.2202666667,12.0504,27.4987333333,6.91153333333
398.56,9.88973333333,30.4515333333,34.4188,18.9149666666,6.8802,9.27146666667,13.5701333333,9.41180000001,7.92206666667,11.2810666667,12.0297333333,27.5582666667,7.0525
398.92,9.81990000001,30.4425333333,34.3674666667,18.8328,6.8402,9.23673333333,13.5689333333,9.377,7.90846666667,11.302,11.94,27.5588,7.05036666667
399.28,9.73543333333,30.3540666667,34.3052,18.7623666667,6.77673333333,9.14606666667,13.5612,9.2668,7.88413333333,11.2978666667,11.8328,27.5332666667,7.02843333333
399.64,9.78603333333,30.4445333333,34.3808666667,18.789,6.80273333333,9.19486666667,13.6868666667,9.29039999999,7.9124,11.3361333333,11.8110666667,27.5758666667,7.1215
400.00,9.69953333333,30.3936666667,34.3434,18.7316333333,6.79173333333,9.11473333333,13.7056,9.22880000001,7.8392,11.2769333333,11.7521333333,27.5949333333,7.06856666667
400.36,9.60859999999,30.3947333333,34.3746,18.6404333333,6.72786666666,9.0914,13.7023333333,9.1328,7.79186666667,11.2450666667,11.6117333333,27.5799333333,7.01933333333
400.72,9.51123333333,30.3586666667,34.3450666667,18.5171333333,6.66486666667,8.95366666667,13.6931333333,9.05646666667,7.75053333333,11.1771333333,11.5044666667,27.4852,6.9381
401.08,9.56086666667,30.3914666667,34.3637333333,18.5995,6.77366666667,9.01513333333,13.8162666667,9.1512,7.904,11.3225333333,11.5820666667,27.5476,7.0727
401.44,9.47606666667,30.3306666667,34.2869333334,18.5054,6.6774,8.91786666667,13.8173333333,9.07573333333,7.82960000001,11.2546,11.4710666667,27.4954666667,7.06903333333
401.80,9.51683333333,30.3972666667,34.4,18.5493,6.68726666666,8.9212,13.9104666667,9.13313333333,7.88253333333,11.2812,11.4669333333,27.6052,7.12686666667
402.16,9.42366666667,30.4235333333,34.4484666667,18.5085,6.654,8.80733333333,13.8930666667,9.03713333333,7.82506666667,11.2399333333,11.3790666667,27.6168666666,7.11546666667
402.52,9.3348,30.4702,34.5218,18.4164,6.58253333333,8.7492,13.9347333333,8.96553333333,7.77613333333,11.2177333333,11.2868,27.6236666667,7.02496666667
402.88,9.32636666666,30.4789333333,34.5678666667,18.3833,6.56653333333,8.71773333333,13.9719333333,8.92226666667,7.78586666667,11.1506666667,11.2622666667,27.659,7.00046666667
403.24,9.45786666666,30.7157333333,34.7634,18.5165,6.68613333333,8.89466666667,14.1748,9.04746666667,7.89319999999,11.2766666667,11.3232666667,27.819,7.11776666667
403.60,9.39093333333,30.7322,34.7588,18.4972333333,6.64113333333,8.8334,14.2078666666,9.00873333333,7.89939999999,11.27,11.2794666667,27.8765333333,7.09086666667
403.95,9.44090000001,30.7771333333,34.7942666667,18.5238666667,6.67586666667,8.91393333333,14.3080666667,9.027,7.96746666666,11.2992,11.281,27.8818666667,7.15263333333
404.31,9.48393333334,30.7696,34.7893333333,18.5626666667,6.729,8.92426666667,14.4118666666,9.091,8.02266666667,11.3608666667,11.3039333333,27.8886,7.2112
404.67,9.53179999999,30.8265333333,34.8698,18.5992,6.7526,9.00806666667,14.5194,9.1394,8.04540000001,11.4039333333,11.3162666667,27.9494,7.25023333333
405.03,9.44946666666,30.7878666666,34.7906666667,18.4894666667,6.6556,8.9548,14.5146666667,9.0314,7.93506666667,11.2866,11.2007333333,27.8682,7.17693333333
405.39,9.38553333333,30.7354,34.7985333333,18.4303666667,6.59913333333,8.92326666667,14.4832,8.96493333333,7.87659999999,11.2270666667,11.1292666667,27.8106666666,7.12463333333
405.75,9.38239999999,30.6940666667,34.7476666667,18.3875333333,6.6188,8.92713333333,14.4996,8.9304,7.89153333333,11.2444666667,11.1036666667,27.7752,7.11796666667
406.11,9.39413333333,30.7786666666,34.7932666667,18.4049333333,6.59453333333,8.97353333333,14.5917333333,8.93186666667,7.88613333334,11.2909333333,11.0788,27.826,7.10306666667
406.47,9.35203333333,30.7538666667,34.7911333333,18.4147666667,6.55253333333,8.94893333333,14.5922666667,8.896,7.83513333334,11.2851333333,11.0359333333,27.8264666667,7.0767
406.83,9.32093333333,30.7668666667,34.8045333333,18.4159666667,6.56686666667,9.02306666667,14.6447333333,8.89913333333,7.82333333333,11.3533333333,11.0121333333,27.811,7.10146666667
407.19,9.21016666667,30.6531333333,34.6955333333,18.3371333333,6.47393333333,8.93806666667,14.6010666667,8.83453333333,7.7674,11.2603333333,10.9262,27.7447333333,7.08056666667
407.55,9.21243333333,30.677,34.7317333333,18.3408,6.49026666667,8.99033333333,14.6287333333,8.82773333333,7.7634,11.2618666667,10.921,27.7371333334,7.098
407.90,9.11086666667,30.6746666667,34.6906,18.2340333333,6.3824,8.87526666667,14.5674,8.76633333333,7.68873333333,11.1998666667,10.8386,27.6869333333,7.00503333333
408.26,9.05506666667,30.7659333333,34.7546,18.2406333333,6.33846666667,8.86713333333,14.6102666667,8.72246666666,7.64846666667,11.1835333333,10.8038666667,27.7317333333,6.96946666667
408.62,8.98193333333,30.7675333333,34.7103333333,18.2148333333,6.2846,8.7904,14.5899333333,8.64,7.59053333333,11.1550666667,10.7505333333,27.7036666667,6.9411
408.98,8.90516666667,30.8628,34.818,18.2273,6.22546666667,8.725,14.5821333333,8.63613333333,7.55813333333,11.1645333333,10.7002,27.7845333333,6.91396666667
409.34,8.9635,30.9708,34.9033333333,18.3209666667,6.27486666667,8.7614,14.6910666667,8.68073333333,7.62793333333,11.2411333333,10.7267333334,27.8793333333,6.95966666667
409.70,8.98833333333,31.1,35.0253333333,18.4175666667,6.28146666667,8.76066666667,14.7802666667,8.6968,7.64266666667,11.2922666667,10.7656,27.9903333333,7.03253333333
410.06,8.99856666667,31.1219333333,35.0789333333,18.4534333333,6.30006666667,8.79733333333,14.834,8.71866666667,7.67946666667,11.3058,10.7772,28.0148,7.05133333333
410.42,9.15083333333,31.2995333333,35.1954,18.5557,6.4876,8.9194,15.0126,8.8396,7.85193333333,11.4117333333,10.8878,28.1506,7.1974
410.77,9.11916666667,31.319,35.2135333333,18.5548666667,6.4358,8.85093333333,15.038,8.81453333333,7.79753333333,11.3664,10.8418,28.1690666667,7.17103333333
411.13,9.0506,31.2818666667,35.201,18.4667333333,6.35953333333,8.74913333333,14.9924666667,8.70626666667,7.71193333333,11.2896,10.7753333333,28.1389333333,7.08246666667
411.49,9.0414,31.2788666667,35.1772666667,18.4252666667,6.3494,8.72373333333,15.0378,8.70846666667,7.6806,11.2981333333,10.7463333333,28.1354,7.0627
411.85,9.16453333333,31.3811333333,35.3029333333,18.5502,6.47906666667,8.85186666667,15.1996666667,8.79506666667,7.78126666667,11.4345333333,10.8247333334,28.2606666667,7.19243333333
412.21,9.19056666667,31.3847333333,35.3331333333,18.5633333333,6.51033333333,8.8856,15.2297333333,8.79826666667,7.84459999999,11.4591333333,10.808,28.286,7.1964
412.57,9.22846666667,31.4380666667,35.3786666667,18.5884333333,6.53573333333,8.89786666667,15.2849333333,8.8282,7.89686666667,11.5040666667,10.8162666667,28.3514,7.21256666667
412.92,9.3865,31.4924666667,35.4206666667,18.6758666667,6.69153333333,9.05666666667,15.4569333333,8.9194,8.05033333333,11.6551333333,10.9260666667,28.4290666667,7.33493333333
413.28,9.36966666667,31.5311333333,35.4484,18.6540666667,6.72313333333,9.06953333333,15.5345333334,8.94566666667,8.06226666666,11.6858666667,10.9406666667,28.4746,7.36136666667
413.64,9.30996666667,31.5377333333,35.4557333334,18.5853666667,6.69546666667,9.06946666667,15.5478666667,8.91393333333,8.03493333333,11.6323333333,10.8735333333,28.4266666667,7.29763333333
414.00,9.24133333333,31.5517333333,35.4896666667,18.5420666667,6.6464,9.032,15.5610666667,8.8586,7.97193333334,11.6183333333,10.8198,28.4328666667,7.26733333333
414.36,9.08216666667,31.4533333333,35.3954,18.4085333333,6.47693333333,8.9054,15.4814666667,8.69373333333,7.8492,11.5018666667,10.6760666667,28.2788666667,7.17013333333
414.72,9.08203333333,31.5088666667,35.4391333333,18.3980666667,6.47206666667,8.90433333333,15.5388,8.67133333333,7.88253333333,11.4944,10.6494666667,28.316,7.19086666667
415.07,9.15253333333,31.6661333334,35.5924,18.5355333333,6.5728,9.00853333333,15.6947333333,8.7868,7.99246666667,11.6287333333,10.6822,28.4122666667,7.313
415.43,9.10266666666,31.6827333333,35.6444,18.5161666667,6.5206,8.98226666667,15.7228666667,8.72346666667,7.97706666667,11.5911333333,10.6174666667,28.4093333333,7.271
415.79,9.0112,31.669,35.6704666667,18.4567,6.43746666667,8.9224,15.7499333333,8.63553333333,7.9034,11.5328666667,10.5432666667,28.4133333333,7.19786666667
416.15,8.96463333333,31.6253333333,35.628,18.3706666667,6.36386666667,8.87246666667,15.7739333333,8.57613333333,7.84973333334,11.4963333333,10.4891333333,28.3732,7.22143333333
416.51,8.95943333333,31.6244666667,35.7095333333,18.3492,6.3632,8.88993333333,15.8621333333,8.53946666667,7.83346666667,11.4936,10.4396666667,28.4198666667,7.24233333333
416.86,8.8962,31.6804666667,35.774,18.3048666667,6.25293333333,8.83293333333,15.8887333333,8.47233333333,7.78566666667,11.4418666667,10.3716666667,28.4164,7.20373333333
417.22,8.90413333333,31.7155333333,35.8362,18.3302666667,6.2426,8.8642,15.9426666667,8.45093333333,7.7876,11.4597333333,10.3628666667,28.4654,7.22263333333
417.58,8.8791,31.7272,35.9020666667,18.2904,6.218,8.85306666667,15.9876666667,8.41746666667,7.75246666667,11.4814666667,10.3116666667,28.5092666667,7.22413333333
417.94,8.91716666667,31.7097333333,35.9062666667,18.26,6.26066666667,8.86393333333,16.0632666667,8.4476,7.81326666667,11.5084666667,10.3143333333,28.5013333334,7.2489
418.29,8.9289,31.7664,36.0320666667,18.2876666667,6.294,8.9224,16.1634,8.48273333334,7.8356,11.553,10.3316666667,28.6112,7.25703333333
418.65,8.96553333333,31.765,36.0651333333,18.2895666667,6.345,8.97933333333,16.2454,8.5434,7.9028,11.6234,10.3592,28.6442666667,7.3119
419.01,8.97206666667,31.7796,36.1101333333,18.2417666667,6.34013333333,8.97313333333,16.2924666667,8.52553333333,7.92686666666,11.6384666667,10.3497333333,28.6830666667,7.3009
419.37,9.00693333333,31.8077333333,36.1529333333,18.2458,6.36313333333,9.01273333333,16.3702666667,8.541,7.96193333333,11.6934666667,10.3860666666,28.7450666667,7.36433333333
419.73,8.97726666667,31.7834,36.1241333333,18.1904333333,6.335,8.98413333333,16.3744666667,8.50806666667,7.9612,11.6831333333,10.3359333333,28.7072,7.36823333333
420.08,8.98266666666,31.8373333334,36.202,18.1975666667,6.36813333333,9.0132,16.4410666667,8.52646666667,7.98086666667,11.7278,10.3461333333,28.7735333333,7.37283333333
420.44,8.97003333333,31.8623333333,36.2138666667,18.1654666667,6.36693333333,9.00533333333,16.4669333333,8.53826666667,7.98913333333,11.7508666667,10.3432,28.7805333333,7.37506666667
420.80,8.97063333333,31.8390666667,36.2234666667,18.1376666667,6.4168,9.01653333333,16.5026666667,8.5342,8.0038,11.768,10.3418,28.7959333333,7.40253333333
421.16,8.9724,31.8156666667,36.2138,18.0736,6.43866666666,9.0264,16.527,8.52993333333,8.02266666666,11.7781333333,10.3462,28.7774666666,7.42186666667
421.51,8.97346666667,31.8093333333,36.1999333333,18.0656,6.44693333333,9.03153333333,16.5566666667,8.5208,8.05973333333,11.7912,10.343,28.7654666667,7.4331
421.87,8.9522,31.8155333333,36.2318666667,18.0451666667,6.41726666667,9.02606666667,16.5907333333,8.49186666667,8.03366666667,11.79,10.3244,28.7827333333,7.44116666667
422.23,8.8904,31.7587333333,36.2042,17.9519666667,6.36433333333,8.96893333333,16.5678,8.42966666667,7.9882,11.76,10.2470666667,28.7326,7.40673333333
422.58,8.82293333333,31.7762666667,36.2389333333,17.8816666667,6.2992,8.89693333333,16.5592,8.338,7.92613333333,11.7288666667,10.179,28.7448666667,7.33643333333
422.94,8.79896666667,31.7214,36.2181333333,17.8381,6.28206666667,8.89093333333,16.5656666667,8.30786666667,7.90226666666,11.7234666667,10.1456,28.7034,7.33873333333
423.30,8.72116666667,31.667,36.1882666667,17.7486666667,6.23166666666,8.8158,16.5256,8.23733333334,7.84333333333,11.6534666667,10.0421333333,28.6456666667,7.2503
423.66,8.72393333333,31.7058666667,36.2744,17.7525333333,6.2478,8.8484,16.5760666667,8.24486666667,7.85786666667,11.67,10.0526666667,28.6830666666,7.29393333333
424.01,8.7159,31.7076,36.2824,17.7176,6.2332,8.83286666667,16.5752,8.21986666667,7.84893333333,11.6588666667,10.0330666667,28.665,7.28186666667
424.37,8.7087,31.7134,36.3065333333,17.7083,6.23806666667,8.85553333333,16.6098666667,8.21433333333,7.85553333333,11.6506,10.0232,28.6719333333,7.30106666667
424.73,8.7032,31.7287333333,36.3084,17.6861,6.23233333333,8.83946666667,16.6188,8.20533333333,7.8554,11.6452,9.99600000001,28.668,7.28993333333
425.08,8.6602,31.7555333333,36.3203333333,17.6694333333,6.18593333333,8.7892,16.6256666667,8.16466666667,7.82733333333,11.6149333333,9.92413333333,28.6702,7.2522
425.44,8.65443333333,31.7826666667,36.3713333334,17.6611333333,6.19226666667,8.79206666667,16.6644,8.16646666667,7.83926666667,11.6257333333,9.92186666666,28.6938,7.26283333333
425.80,8.65156666667,31.8292,36.3911333333,17.6518666667,6.2154,8.78506666667,16.6721333333,8.15706666667,7.86453333334,11.6414,9.90833333332,28.7181333333,7.27066666667
426.16,8.70053333333,31.8995333333,36.4521333333,17.7024666667,6.26793333333,8.82646666667,16.742,8.19206666666,7.92133333334,11.6896,9.96173333334,28.78,7.33103333333
426.51,8.7334,31.9542,36.4912666667,17.7556666667,6.31833333333,8.8696,16.7951333333,8.23946666667,7.95753333334,11.7184,9.97420000002,28.7916666667,7.3941
426.87,8.74606666667,32.0635333333,36.5837333333,17.8068333333,6.3456,8.88453333333,16.8487333333,8.28086666667,7.98440000001,11.7453333333,10.0106,28.8851333334,7.42566666667
427.23,8.76966666667,32.123,36.641,17.8391,6.3628,8.91766666667,16.907,8.298,8.00266666666,11.7827333333,10.0238,28.9416,7.49066666667
427.58,8.77646666667,32.1847333333,36.6843333333,17.8603333333,6.37333333333,8.91613333333,16.9506,8.30706666667,8.02773333333,11.8006666667,10.0344,29.01,7.49346666667
427.94,8.7764,32.2114,36.6987333333,17.8801,6.38953333333,8.9176,16.9962666667,8.34013333333,8.03726666667,11.8221333333,10.0406,29.0482666667,7.5259
428.30,8.77416666667,32.2354666667,36.7075333333,17.8670666667,6.36746666667,8.8878,17.0049333333,8.3344,8.03206666667,11.8185333334,10.0267333333,29.0465333333,7.50993333333
428.65,8.77203333334,32.2550666667,36.7766666667,17.8948333333,6.356,8.90446666666,17.0558666667,8.3474,8.03446666667,11.8237333333,10.0326666667,29.0562666667,7.5205
429.01,8.79676666667,32.2894,36.8639333333,17.9192,6.3754,8.93286666667,17.1007333333,8.3642,8.03459999999,11.8636666667,10.0509333333,29.0933333333,7.55156666667
429.37,8.81643333333,32.3467333333,36.9175333333,17.9435,6.38413333333,8.9448,17.1486,8.39386666667,8.0216,11.8602666666,10.0666,29.1146,7.585
429.72,8.77826666667,32.3683333333,36.96,17.9471,6.32293333333,8.92066666667,17.1680666667,8.36186666666,7.96213333334,11.8446,10.0406666667,29.1428,7.5525
430.08,8.7437,32.3694,36.969,17.9242666666,6.27233333333,8.85633333333,17.1472666666,8.333,7.90333333333,11.8096,9.97593333333,29.1280666667,7.5065
430.44,8.7618,32.3656666667,36.9966,17.9103333333,6.2916,8.8764,17.1842666667,8.3364,7.91466666667,11.8162,9.99740000002,29.133,7.54516666667
430.79,8.74923333333,32.4137333333,37.0159333333,17.8905,6.28226666667,8.85933333333,17.2153333333,8.3026,7.9112,11.8100666667,9.96959999999,29.1387333333,7.53553333333
431.15,8.7702,32.4734666667,37.0540666667,17.9475666667,6.30346666667,8.8766,17.2612666667,8.3318,7.93253333333,11.8347333333,10.0246,29.1805333333,7.5605
431.50,8.7283,32.4626666667,37.0584,17.9193666667,6.26646666667,8.83866666667,17.2379333333,8.3012,7.87846666666,11.7962666667,9.98253333335,29.1522666667,7.50686666667
431.86,8.7683,32.5570666667,37.1854666667,18.0028333333,6.2922,8.889,17.3252666667,8.31766666667,7.93026666667,11.8474666667,10.028,29.2132,7.557
432.22,8.7702,32.5886,37.2351333333,18.0287666667,6.32453333333,8.91753333333,17.3484,8.31986666667,7.95093333333,11.8723333333,10.0402666667,29.2472,7.56933333333
432.57,8.80926666667,32.7072,37.3242,18.0955333333,6.3704,8.9522,17.4214,8.37033333333,7.99360000001,11.9372666667,10.0885333333,29.3415333333,7.62346666667
432.93,8.79603333333,32.7468,37.3430666666,18.0926666667,6.36806666667,8.93946666667,17.4356666667,8.36773333333,8.00613333334,11.936,10.1014666667,29.3606666667,7.6197
433.29,8.79473333333,32.7782666667,37.3498666667,18.1238,6.37926666667,8.93946666667,17.4599333333,8.36846666667,8.012,11.9654,10.1032666667,29.3838666667,7.61206666667
433.64,8.8534,32.8225333333,37.3868666667,18.1602666667,6.44273333333,8.97693333333,17.5064,8.4304,8.07406666666,12.0014666667,10.1469333334,29.3991333333,7.65566666667
434.00,8.8915,32.8904,37.4586666667,18.2246666667,6.48633333333,9.0388,17.5689333333,8.4628,8.11693333333,12.0341333333,10.1789333333,29.4557333334,7.69566666667
434.35,8.89206666667,32.9695333333,37.5180666667,18.2789333333,6.4808,9.02686666667,17.5954666667,8.48366666667,8.13273333333,12.0506,10.1816,29.5250666667,7.67196666667
