wavelength,Back_SicUrof,Belly_SicUrof,Breast_SicUrof,Crissum_SicUrof,Crown_SicUrof,DorTail_SicUrof,Patch10_SicUrof,Patch11_SicUrof,Rump_SicUrof,Throat_SicUrof,WingTip_SicUrof
810.19,23.5515481482,56.1514,32.4395333333,53.3737333333,20.9179333333,23.9451396825,19.4364666667,23.8647333333,21.1272666667,37.6449666667,20.5234
810.49,24.0404740741,56.1368,32.3473333333,53.6756666667,20.6845333333,23.4531238095,19.5192,24.2868666667,21.1328,37.7956666667,20.9615333333
810.80,23.2959925926,54.7482,31.1110666667,52.494,20.1038666667,22.6736222222,19.3125333333,23.8688666667,21.1590666667,36.6945333333,20.3597333333
811.10,24.860162963,56.2981333333,32.2964666667,53.7546,21.2718666667,23.5684285714,20.3404,25.5812,22.1708666667,38.0397666667,21.6606666667
811.41,26.0827037037,57.3157333333,33.4462,54.6311333333,22.7408666667,24.9122507937,21.7736,27.0456,23.6920666667,39.5404333333,23.1117333333
811.71,26.5024,57.7863333333,33.6692,54.949,23.0666,25.0799111111,22.2548,27.4044,23.7554,39.9915333333,23.4602
812.02,26.2145703704,57.4442,33.1430666667,54.5079333333,22.6880666667,24.4274666667,21.7370666667,26.8899333333,22.9859333333,39.1397333333,22.6138666667
812.32,25.5666666667,57.0916666667,33.0916666667,54.55,22.5,23.876984127,21.6666666667,26.85,22.3666666667,39.0083333333,21.8583333333
812.63,24.9818444444,56.4650666667,32.8464,53.8876,21.864,22.7906412698,21.293,26.5744,21.5786666667,38.0940333333,20.9236
812.93,24.3091555556,55.6407333333,32.0306666667,53.0182666667,20.6728,21.9872920635,20.6642,25.6874666667,20.7492666667,37.0113666667,19.6339333333
813.24,24.4387925926,55.3627333333,32.2624,53.0916,20.3972666667,21.6180634921,20.3194666666,25.449,20.6736,37.0423,19.1191333333
813.54,24.7760740741,54.4094,32.6524666667,52.6185333333,21.1013333334,22.2275777778,20.6810666667,25.4476666667,21.1265333333,37.3055666667,19.6302666667
813.85,25.2851851852,55.5525333333,33.7618666667,53.5047333334,21.6537333333,22.9733777778,21.4909333333,25.9296666667,21.7993333333,38.1576,19.9572666667
814.15,24.9751629629,55.2836,33.5652,53.0754666667,21.4518666667,23.1737174603,21.2457333333,25.4982666667,21.0395333333,37.3711333333,19.5618
814.46,23.6180074074,53.9495333333,32.9909333333,51.6304,20.6674,22.3550222222,20.1540666667,24.0308666667,19.8887333333,35.9649,18.5108666667
814.76,23.6683333333,53.9846666667,32.9477333333,51.9794,20.9338666667,22.7389714286,20.7026666667,24.0703333333,20.0514666667,35.9726333333,18.8002666667
815.07,23.5316,54.155,32.9994666667,52.0924,21.0526,22.897968254,20.6760666667,23.5686666666,20.3594,35.7551333333,18.8873333333
815.37,23.4456518519,54.4992,33.1346,52.6511333333,21.3472666667,22.837352381,20.3627333333,23.8081333333,20.6908,35.9716666667,18.7564666667
815.68,22.4324814815,53.8064666667,32.6795333333,51.8624,20.3354666667,21.9701238095,19.071,22.8215333333,19.8452666667,34.9678333333,17.8151333333
815.98,21.8098592593,53.5218,31.6109333333,51.3796,19.623,21.6293587302,18.4146666667,21.9451333333,19.1517333333,34.7385666667,17.3862666667
816.29,22.4513407407,53.6952666667,32.2726666667,51.8014666667,20.6228,22.2081968254,18.9648,22.4242666667,19.6548666667,35.0211666667,18.1397333333
816.59,22.8734222222,54.4292,32.4118,52.8104,21.5276,22.6534888889,19.5185333333,23.0136666667,19.9999333333,35.7119,18.7296666667
816.89,22.3792444444,54.2858666667,31.7077333333,52.1594,21.0837333333,22.1631904762,19.1298666667,23.3333333333,19.8686666667,34.8481,18.1856
817.20,22.6785259259,54.0784666667,31.4784666667,51.5974,21.6172,22.1260317461,19.564,23.8128666667,20.0792,34.7483,18.7554
817.50,24.0298222222,55.7511333333,32.5038666667,53.0046666667,22.9342,22.553215873,20.3209333333,24.6791333333,21.4554666667,36.2127666667,19.8434
817.81,25.4046666667,57.055,33.7486,54.6712666667,24.3983333334,23.5178412698,21.3763333333,25.79,22.7450666667,37.6471,20.9304666667
818.11,25.7943629629,57.7208,34.3164666667,54.8081333333,24.1788,23.4272222222,21.4078,25.9664,23.2626,38.0818666667,21.095
818.41,27.1107925926,58.3528,35.3708666667,55.6549333333,24.9911333333,23.6641269841,22.5204666667,27.6534666667,24.622,39.2083666666,22.3572
818.72,27.8466296296,57.9669333334,35.7953333333,55.6765333333,25.8218,24.7437555555,23.2474,28.396,25.0362666666,39.914,23.0692666667
819.02,28.5829185185,58.1505333333,36.215,55.9816666667,26.3594,25.5373873016,24.2519333333,29.1368666667,25.702,40.6604666667,23.5145333333
819.33,28.943962963,58.2764,36.8807333333,56.1023333333,26.6833333333,25.7651333333,24.6705333333,29.3523333333,25.9105333333,40.6228666667,23.7976666667
819.63,29.0424740741,58.8000666667,37.0962666667,56.7902666667,26.4048666667,25.6974126984,24.6716666666,29.4322666667,25.8618,41.1334333333,24.0246
819.93,28.3334740741,58.1726,36.6015333333,55.921,25.4400666667,25.2105079365,24.0161333333,28.5066,25.1712,40.462,23.4908666667
820.24,28.1096962963,58.2720666666,36.5017333333,55.8736,25.1906666667,25.0860666667,23.5585333334,28.2241333333,25.1267333333,40.5270333333,23.3847333333
820.54,27.9111703704,58.3393333333,36.2176,56.067,24.7919333333,25.2024222222,23.2129333333,27.9595333333,24.9456666667,40.5107666667,23.2518
820.85,27.3042148148,57.7424,35.7745333333,55.5729333333,24.2022,24.9334888889,22.9118,27.5354666667,24.3340666667,39.965,22.8498666666
821.15,26.8467481481,57.2381333333,35.203,54.8777333333,23.6001333333,24.4886349206,22.4702,27.2316,23.8848,39.5629666667,22.5219333333
821.45,26.7772074074,57.1461333333,35.0804666667,54.8178,23.6377333333,24.4577142857,22.4536666667,27.3074666667,23.8268,39.6418333333,22.6229333334
821.76,26.6073925926,57.0920666667,34.99,54.733,23.5396666667,24.6151714286,22.4045333333,27.1755333333,23.7372,39.5808666667,22.5927333333
822.06,26.297162963,57.0488,34.7100666667,54.5781333333,23.0966,24.3207047619,22.1951333333,26.7766,23.5702,39.3194,22.4218
822.36,26.1152888889,57.0412,34.5384666667,54.5207333333,22.8342,24.1569142857,21.9073333333,26.5518,23.3163333333,39.1872,22.2826
822.67,26.0921851852,57.1710666667,34.489,54.6247333333,22.7532,24.1374476191,21.8486,26.6335333333,23.3783333333,39.3314,22.2654
822.97,25.9773333334,57.0376666667,34.2993333333,54.3840666667,22.6378,24.1121936508,21.8645333334,26.5396666667,23.2368,39.2111333333,22.2424666667
823.27,26.0020296296,57.0639333333,34.2949333333,54.4136,22.6262,24.0604063492,21.8877333333,26.6105333333,23.2716,39.2848,22.2248666667
823.58,26.061637037,56.9214,34.2688666667,54.4199333333,22.6542,24.1952095238,21.903,26.5878666667,23.1941333333,39.3378333333,22.2970666667
823.88,26.1210148148,56.7422666667,34.3048,54.2246,22.7365333333,24.2324698413,21.9890666667,26.6756666666,23.2293333333,39.325,22.3716666667
824.18,26.4211333333,57.061,34.5470666667,54.426,22.9775333333,24.4971269841,22.1408,27.0089333333,23.5526,39.6816333333,22.6774
824.49,26.6289851852,57.4046,34.8429333333,54.6722666667,23.1731333333,24.7953650793,22.3002666667,27.1095333333,23.7340666667,39.9177666667,22.8379333333
824.79,26.7543333333,57.3646666667,34.9140666667,54.6209333334,23.2052,25.0792285714,22.1045333333,27.029,23.8121333333,39.8430666667,22.9628666667
825.09,26.5165407407,57.3762666667,34.601,54.4094666667,23.012,24.9340571429,21.8676666667,26.8682666667,23.4934666667,39.7139666667,22.8128666667
825.39,26.5051925926,57.405,34.5700666667,54.3108,23.0026,25.0648571429,21.7282,26.9934666667,23.3455333333,39.7097666667,22.7784666667
825.70,26.7263851852,57.3384666667,34.8253333333,54.3064666667,23.4105333334,25.3166095238,22.1230666667,27.323,23.8676666667,39.8499,23.1244666667
826.00,26.6635185185,57.0175333333,34.6246666667,53.9459333333,23.4224,25.3629396826,22.065,27.1096,23.8135333333,39.6318333333,23.1434
826.30,26.7319703704,57.0364,34.7060666667,53.8636,23.5116,25.4356539683,21.9648666667,27.1320666667,23.9946666667,39.6040333333,23.2670666667
826.61,26.7819407407,57.1604,34.6458666667,53.8671333333,23.5078,25.504768254,22.0074666667,27.1082,24.0805333333,39.4468333333,23.4421333333
826.91,27.0536,57.1963333333,34.8445333333,53.8000666667,23.5906666667,25.6347809524,22.3608666667,27.2560666667,24.3716666667,39.5347,23.7343333333
827.21,27.1723037037,57.532,35.0856666667,54.0792666667,23.7381333333,25.8814253968,22.5254666666,27.4034666667,24.6082,39.6800666667,24.0078
827.51,27.3211925926,57.826,35.3435333334,54.4018,24.0852,26.1850857143,22.9736,27.5807333333,24.8202,40.0402,24.3754666667
827.82,27.1234444445,57.4575333333,35.0134,54.2114666667,23.8549333333,25.8785333333,22.8848,27.4434666667,24.6283333333,39.7907333333,24.2701333333
828.12,26.8177777778,57.46,34.7866666667,54.3,23.6066666667,25.4174603175,22.8633333333,27.2433333333,24.2866666667,39.6783333333,23.7333333333
828.42,26.7858814815,56.7208666667,34.5149333333,53.9206666667,23.4189333333,25.0477650794,22.5764,26.7960666667,23.9678,39.1994333333,23.4258666667
828.72,26.9485111111,56.6461333333,34.7058,54.1117333333,23.6810666667,25.1677111111,22.8426,26.7531333333,24.0758,39.2686333333,23.6510666667
829.02,27.1121407407,56.6091333333,34.7243333333,54.0864666667,23.7530666667,25.2569365079,22.7202666667,26.5597333333,23.8189333333,39.0740333333,23.6213333333
829.33,27.0829185185,56.6712666667,35.0598,54.1414,23.5445333333,25.3405396825,22.6077333333,26.2947333333,23.5858,39.0611666667,23.5307333333
829.63,26.7966814815,56.5547333333,34.9923333333,54.1221333333,23.1857333334,25.2034285714,22.1883333333,25.9134,23.267,38.9770333333,23.0789333333
829.93,27.2715555556,56.5405333334,35.6322,54.2415333333,23.8183333333,25.7387809524,22.1698666667,25.977,23.2464666667,39.3861333333,23.1344666666
830.23,26.928,56.4357333333,35.7403333333,54.6074666667,23.8966,25.8453206349,21.9268,25.725,22.9609333333,39.1627666667,23.0040666667
830.54,26.340362963,55.9596,35.3602,54.5589333333,23.3400666667,25.1622507936,21.2054,25.111,22.1548,38.7878666667,21.9193333333
830.84,25.812162963,54.4118666667,34.3908666667,53.3403333334,22.2059333333,24.0073079365,19.888,24.2996666667,21.2814666667,37.3494333333,20.6792666667
831.14,26.0941851852,54.5481333333,34.6337333333,53.7048666667,22.4150666667,24.6929142857,20.1644,24.7659333333,21.6148,37.4884,21.0074666667
831.44,26.0430222222,54.4586,34.3736666667,53.4466,22.4062,25.0331079365,20.4670666667,24.7911333333,21.7551333333,37.8379333333,21.6561333333
831.74,25.7718888889,54.8225333333,34.5537333333,53.2093333333,22.2061333334,25.0410285714,20.3586,24.8948666667,21.9509333333,38.0454666667,21.5926
832.04,26.6181037037,55.575,35.4188666667,53.8677333333,23.0954666667,25.5172761905,21.1275333333,26.217,22.9390666667,38.7292666667,21.942
832.35,27.0441407407,56.0812,35.6384666667,54.2796666667,23.8642,25.927768254,22.1231333333,26.8486666666,23.7429333333,39.5026,22.8209333333
832.65,27.3410888889,56.2700666667,35.3024,54.3121333333,24.1407333333,25.7762063492,22.3234666667,27.1674666667,23.9719333333,39.7270666667,23.308
832.95,28.1552296296,56.8608666667,36.1470666667,54.7454666667,24.9185333333,26.4011777778,23.1602666667,27.8163333333,24.7664666667,40.063,24.1260666667
833.25,28.0098296296,56.8791333333,35.9542,54.9938,24.7812,26.4928349206,23.2508,27.9020666667,24.9061333333,40.2250666666,24.2409333333
833.55,28.3909333333,57.7231333333,36.1492,55.302,25.1072,26.6332063492,23.6728,28.4862,25.3285333333,40.8928333333,24.4476666667
833.85,27.9296518519,57.321,35.4578,54.5119333333,24.5143333333,25.9168857143,22.9956,27.9245333333,24.7472666667,40.4355666667,23.9926
834.16,27.7460148148,57.3802666666,35.5018666667,54.4338,24.4568,25.6776253968,22.9234,27.9236,24.8066666667,40.5179666667,23.9918
834.46,28.146637037,58.0041333333,35.9020666667,54.8162666667,24.9804666666,25.9565079365,23.2570666667,28.1312666666,25.2714666667,41.0280666667,24.4398666667
834.76,28.1989703704,57.4003333333,35.9236666667,54.3024666666,25.1385333333,25.598815873,22.8511333333,28.1713333334,25.227,40.41,24.0764666667
835.06,28.9381111111,57.8856,36.423,54.8588,25.6673333333,26.0193873016,23.4999333333,28.7858666667,25.7638666667,40.9122333333,24.4895333333
835.36,28.9160074074,57.8712666667,36.2822,54.4945333333,25.3322666666,26.0024222222,23.2288,28.5154,25.4800666667,40.9498333333,24.5888
835.66,29.3369111111,58.3660666667,36.7650666667,54.8851333333,25.2404666667,26.4021111111,23.2679333333,28.601,25.4919333333,41.1310333333,24.6720666667
835.96,29.2142740741,58.9451333333,37.3298666667,55.4972,24.9728666667,26.4043650794,23.1646,28.6316,25.4430666667,41.2447666667,24.2255333333
836.26,28.5544888889,58.4051333333,36.4766,55.0884666667,24.144,25.5464190476,22.3890666667,27.8011333333,24.3911333334,40.8608333333,23.2098666667
836.57,28.4569185185,58.8619333333,36.3118666667,55.0480666667,23.6141333333,24.8572603175,21.9439333333,27.7236,24.0724,40.6171333333,23.0450666667
836.87,28.1359407408,59.5123333333,35.9562,55.5862666667,22.8752,23.7534126984,21.0089333333,26.8937333333,23.3712,40.4244666667,22.4128
837.17,28.5108444444,59.817,36.4242,56.2506,23.3562666667,24.1648984127,22.021,27.1972,23.7494,40.8778333333,22.9080666667
837.47,28.8888888889,60.8595333333,36.5118666667,56.7517333333,23.6882,24.8837174603,22.0389333333,27.0664666667,23.6781333333,41.3393666667,22.7186666667
837.77,27.9302962963,59.7307333333,35.5088,55.6057333333,22.7678666667,23.9910761905,20.8292,25.8482,22.1325333333,39.9678,20.9262666667
838.07,29.6014296296,62.6529333333,36.8280666667,57.7855333333,23.5178666667,26.5079555555,22.9066,26.3783333333,23.1140666667,41.8453333333,22.5144666667
838.37,30.9140814815,64.9908666667,38.5321333333,60.0366,24.8196,28.5417460317,23.3884,27.1560666667,24.5016,44.0307333333,23.9022
838.67,31.4261555556,66.3091333333,38.7612,61.8392,25.2874,29.0502412698,24.1378666667,27.2668666667,24.8786,44.4124666667,24.023
838.97,30.7720814815,66.0642,37.459,61.4538666667,24.1782,27.2122730159,22.7766,27.1251333333,24.4924666667,44.2568333333,23.0254
839.27,33.2140740741,66.7050666667,38.7355333333,62.5543333333,26.5516,29.0842,24.6232666666,29.3358666667,26.9731333333,45.8876,25.3894666667
839.57,33.9709555556,66.9016666667,40.0248666667,62.9068,27.5078,30.5638539682,25.64,30.7236,28.2622,46.4748666667,26.2214666667
839.87,33.5677259259,65.8108,39.9276666667,62.1216,27.3778666667,31.2053269841,25.9554666666,30.2110666667,28.2942,46.1181,25.8228
840.17,33.6401481482,63.963,39.9885333333,61.063,27.8798,32.0708698413,26.6204,30.3293333334,27.8106,45.5285333333,25.9041333333
840.47,34.1759111111,64.2488666667,40.4343333334,61.1150666667,28.4155333333,32.9196412698,26.4202,30.5163333333,28.3919333334,45.3463333333,26.1972
840.77,32.8829703704,63.4750666667,39.9260666667,61.2939333333,26.7036,31.7353746032,25.0153333333,29.5378666667,27.4553333333,44.3931,25.2496
841.07,32.4358222222,62.8838666667,39.8377333333,60.9612,25.955,31.3791079365,24.5942,29.638,27.5904,43.6516666667,25.4806666667
841.37,30.3573851852,61.1780666667,37.6699333333,59.3009333333,24.3624,29.2231396825,22.7314666667,28.3496,26.5113333333,42.2524333333,24.1683333333
841.67,29.2895407407,61.1338666667,36.4616666666,58.7432,23.1694666667,27.9341365079,22.4454666667,28.2377333333,25.7376,41.1270666667,23.5246
841.97,26.8335259259,58.5122666667,34.7925333333,55.8798666666,21.2304666667,25.2528857143,19.2561333333,26.2518666667,23.8197333333,39.1273,21.3732
842.27,25.7820962963,58.179,34.5522,55.1092,20.7826,25.139431746,19.2775333333,24.8307333333,22.8591333333,37.6675333333,21.0986
842.57,23.7994740741,56.1200666667,32.6712666667,52.8406666667,19.6305333333,23.8380539683,18.1986,22.5712666667,21.3395333333,35.2965333333,20.385
842.87,22.9079555555,55.1815333333,30.9241333333,51.7987333333,18.5146666667,22.8538761905,16.6500666667,21.8646666667,20.6601333334,33.9603666667,19.4224
843.17,20.8212962963,53.5102,29.9557333333,50.2388,16.9406666667,20.6204761905,14.3943333333,20.7249333333,19.4694666667,32.1839,17.3298
843.47,18.3729037037,52.6588666667,28.6319333333,49.5760666667,15.2600666667,18.9184222222,12.2543333333,19.711,18.6898666667,30.8670666667,15.3948666667
843.77,18.2680592593,52.6409333333,29.3768,49.1789333333,15.7072666667,19.2784603175,13.1158,20.5539333333,18.7734666667,31.8496666667,15.9248666667
844.07,21.9113777778,55.0,32.7203333333,50.3448666667,20.9769333333,23.288647619,17.8543333333,24.2336,22.1838666666,35.249,20.5363333333
844.37,22.5487037037,57.5075333333,34.468,51.5502666667,23.3638,23.1274793651,19.6958666667,25.2685333333,23.3231333334,37.7913666667,22.2696
844.67,25.5258814815,59.0307333333,38.3974666667,53.0168,25.9544666667,25.2235174603,22.3936666667,28.3087333333,25.5587333333,39.8417333333,24.8468
844.97,27.6404518519,58.4269333333,40.618,53.5018,27.9214666667,27.100815873,24.0823333333,29.5504666667,27.0038666667,41.0675333333,26.3108
845.27,30.5619111111,61.5916666667,43.1461333333,56.4607333333,30.5431333333,30.5582793651,28.0337333333,32.3782666667,29.6629333333,43.4830666667,29.2134666666
845.57,32.2513777778,62.0037333333,44.1759333333,56.6105333333,32.3407333333,31.9620349206,29.1012,34.0822666667,30.0373333333,45.2059333333,30.5242
845.87,32.9005111111,64.0763333333,44.6386666667,57.8714666667,32.9918666667,32.9766603175,29.0763333333,35.3212,29.7791333333,47.2188333333,28.6746666667
846.17,32.8556888889,66.2098,45.5658666667,58.9408666667,33.8526,32.3512730159,29.2420666667,36.1786,29.7195333333,48.4735333333,28.4113333333
846.47,34.1753555556,68.6349333333,45.9894666667,59.9365333333,35.3016,32.4111809524,31.3228666666,36.6136666667,30.201,50.5503333333,29.2276
846.77,35.0202666667,68.9024,46.2196,58.5975333333,35.6912,32.8319396825,31.3212,36.4432,31.1788666667,50.3252333333,30.5894
847.07,33.207962963,67.0927333333,44.2812666667,57.5505333333,33.7380666667,30.6882539683,27.9446666667,33.6528,28.6688666667,47.7953333333,27.327
847.37,30.9682740741,64.8802,41.5903333333,56.4052666667,30.1088666667,28.263415873,24.9454666667,31.0240666667,25.8388,44.9238,23.2898
847.67,32.8534148148,65.7364666667,41.9711333333,58.4938666667,30.4096666667,30.601584127,25.0940666667,31.3622,26.4894666666,45.3930666667,23.6986666667
847.97,28.6311407407,63.4782666667,37.4394666667,56.0386,26.7391333333,27.8491174603,20.7006666667,27.0774,21.8598666667,41.7995,18.4540666667
848.26,24.0755481482,60.8433333333,32.4374,52.7537333333,23.1884,24.1482888889,15.9155333333,22.1869333333,17.7865333333,37.1805666667,12.9117333333
848.56,23.4849407407,59.6222,32.2536666667,52.3618,22.8879333333,22.8482507936,15.0337333334,20.5398666667,17.5437333333,35.1416,10.3373333333
848.86,15.9372814815,56.0117333333,25.8514666667,49.2286,16.7102,16.8920380953,7.48180000001,14.4686666667,12.6054666667,28.6463666667,1.19346666667
849.16,12.6939851852,50.8437333333,22.047,43.3472666666,12.6970666667,12.3309111111,5.20053333333,10.4566666667,10.4288666667,25.2282,0.885133333333
849.46,11.0365407407,47.0967333333,20.2957333333,40.8334,11.0753333333,13.2246190476,4.32806666667,8.44086666667,9.81179999999,22.6613333333,0.295666666666
