wavelength,Back_ConSpmm,Belly_ConSpmm,Breast_ConSpmm,Crissum_ConSpmm,Crown_ConSpmm,DorTail_ConSpmm,Rump_ConSpmm,Throat_ConSpmm,WingTip_ConSpmm
449.62,16.791,41.0678,30.6363333333,9.93773333333,13.5997333333,10.6391333333,20.1849333333,31.9365333334,10.6505333333
449.98,16.7886,41.0969333333,30.6460666667,9.93753333334,13.6018,10.6001333333,20.1534,31.9280666667,10.6516666667
450.33,16.8026,41.1391333333,30.6731333333,9.9552,13.6106666667,10.5856,20.1535333334,31.9258,10.6626666667
450.69,16.8502666667,41.1776,30.6932666667,9.99733333333,13.6764666667,10.6232,20.1962,31.9626666667,10.6932
451.04,16.8328,41.1789333333,30.6701333333,10.0091333333,13.6417333333,10.5722,20.1835333333,31.9404666667,10.6695333333
451.40,16.8920666667,41.2231333333,30.7266,10.0378,13.6652,10.5866666667,20.2196666666,32.0,10.7152666667
451.75,16.9052,41.2698666667,30.7365333333,10.0545333333,13.6729333333,10.5534,20.2163333333,32.0224,10.7052
452.10,16.9622,41.3778,30.808,10.0970666667,13.732,10.5949333333,20.2557333333,32.0610666667,10.758
452.46,16.9658,41.3866666667,30.8057333333,10.0830666667,13.7202,10.5782666667,20.2145333333,32.0375333333,10.7284
452.81,16.9769333333,41.4762666667,30.8678666667,10.0968666667,13.7514666667,10.5806666667,20.2118666667,32.0628666667,10.7473333333
453.17,16.9905333333,41.4994666667,30.8902666667,10.0730666667,13.7602666667,10.5808,20.2397333333,32.0644666667,10.7552666667
453.52,17.0757333333,41.5907333333,30.9718,10.1409333333,13.8399333333,10.6498666667,20.3063333333,32.1170666667,10.8230666667
453.87,17.1746666667,41.6799333333,31.0462,10.2052666667,13.9171333333,10.7280666667,20.3820666667,32.1998,10.8868666666
454.23,17.3083333333,41.8316,31.1697333333,10.3196,14.0470666667,10.8420666667,20.5072,32.3164666667,11.012
454.58,17.3664666667,41.9255333333,31.2474666667,10.3666,14.0947333333,10.8981333333,20.5389333334,32.3609333333,11.0668
454.93,17.3488666667,41.9222,31.2497333333,10.3650666667,14.1017333333,10.8834666666,20.5096,32.3366666666,11.0818
455.29,17.3268,41.953,31.2222,10.3626,14.0909333333,10.8536,20.5096666667,32.2906,11.0688666667
455.64,17.3374666667,41.9535333333,31.2349333333,10.3836,14.1108666667,10.8913333333,20.5139333333,32.2582,11.0891333333
456.00,17.3328666667,41.9189333333,31.2152666667,10.3814666667,14.0914666667,10.8813333333,20.4917333333,32.2296,11.0695333333
456.35,17.3221333333,41.9052,31.2024,10.4096666667,14.1168666667,10.9014666667,20.5075333333,32.2154666667,11.0906
456.70,17.3834,41.9307333333,31.2304,10.4778666667,14.1779333333,10.9348666667,20.5836666667,32.2348,11.1276
457.06,17.4256666667,42.0266666667,31.3082666667,10.5506666667,14.2178666667,10.9912666667,20.6298,32.2906,11.1572
457.41,17.3933333333,42.0688666667,31.3219333333,10.532,14.1842666667,10.9795333333,20.6154666667,32.3116666667,11.1211333333
457.76,17.3988,42.1227333333,31.3549333333,10.5524,14.2066,11.0092666666,20.6532666667,32.3088666667,11.1459333333
458.12,17.321,42.096,31.333,10.4888,14.1514666667,10.9432666667,20.5938666667,32.2722666667,11.0689333333
458.47,17.2658666667,42.0426,31.2774666667,10.4637333333,14.1188,10.8939333333,20.5717333333,32.2222666667,11.02
458.82,17.2786666667,42.0846,31.2950666667,10.4707333333,14.132,10.9091333333,20.601,32.2412,11.015
459.18,17.2422,42.0797333333,31.3017333334,10.4486,14.1184666667,10.887,20.5893333333,32.2298,10.9906
459.53,17.2716,42.1027333333,31.3069333333,10.4696,14.1316666667,10.8886666667,20.6101333333,32.2442,11.0016
459.88,17.3059333334,42.1552,31.3274666667,10.4993333333,14.1670666667,10.9096,20.6391333333,32.2804666667,11.0173333333
460.24,17.3706666667,42.2161333333,31.3892666667,10.5545333333,14.2127333333,10.9559333333,20.6963333333,32.319,11.0609333333
460.59,17.3915333333,42.2339333333,31.4106,10.5630666667,14.2292,10.9894666667,20.7018666667,32.3212666667,11.0754666667
460.94,17.4071333333,42.2542,31.4052,10.5720666667,14.2424,10.9834,20.7034666667,32.3188,11.1052
461.29,17.4371333333,42.2627333333,31.4112,10.595,14.2714666667,10.9800666667,20.7292666667,32.2928,11.1293333334
461.65,17.5008666667,42.3073333333,31.4382666667,10.6436,14.3039333333,11.0115333333,20.7713333333,32.3188,11.1782
462.00,17.5858,42.3571333333,31.4868666667,10.7345333333,14.3698666667,11.0605333333,20.8474666667,32.3224,11.2540666667
462.35,17.6668666667,42.4170666667,31.5525333333,10.8072666667,14.4301333333,11.1278666667,20.8842666667,32.3444,11.3264666667
462.71,17.7652,42.4918,31.6218666667,10.8835333333,14.5016,11.1835333333,20.9371333333,32.3890666667,11.3975333333
463.06,17.8804666667,42.5871333333,31.6906666667,10.9783333333,14.5773333333,11.2608,20.9998666667,32.4405333333,11.4570666667
463.41,17.9528,42.6872666667,31.791,11.0243333333,14.6364,11.3278666666,21.0796,32.5344666667,11.5435333333
463.76,18.0016666667,42.7668666667,31.884,11.0865333333,14.6920666667,11.3618,21.1284,32.5575333333,11.6133333333
464.12,18.0267333333,42.8220666667,31.8966666667,11.1223333333,14.724,11.383,21.138,32.5892666667,11.6411333333
464.47,18.0528,42.9029333333,31.9490666667,11.1447333333,14.7324666667,11.3752666667,21.1771333333,32.6353333333,11.6638666667
464.82,18.0472666667,42.8993333333,31.9359333333,11.1427333333,14.6908,11.3500666667,21.1605333333,32.6008666667,11.6250666667
465.17,18.1054666667,42.9837333333,31.9998,11.1759333333,14.7172666667,11.3772666667,21.1900666667,32.6654,11.6566
465.53,18.0806666667,42.9892666667,32.0018,11.1472666666,14.7195333333,11.3344,21.1765333334,32.6410666667,11.6208666667
465.88,18.1775333333,43.1136,32.1040666667,11.2108,14.7817333333,11.4312,21.2504,32.7482,11.6838666667
466.23,18.2492,43.2097333333,32.1696,11.2606,14.8238666667,11.4618666667,21.3289333333,32.8172,11.7138666667
466.58,18.3210666667,43.2774666667,32.2551333333,11.3182666667,14.8696,11.5,21.3912,32.8612666667,11.7704666667
466.94,18.3938,43.4044666667,32.3464,11.3786666667,14.943,11.5458666667,21.4844666667,32.9506,11.8562666667
467.29,18.4044,43.3938,32.3364,11.4080666667,14.9588,11.5190666666,21.4835333333,32.9258,11.8492
467.64,18.4729333333,43.4924666667,32.4014,11.4688666667,15.0088,11.5732666667,21.5839333334,32.9932666667,11.8930666667
467.99,18.5112,43.5550666666,32.4796666667,11.4928,15.0402666666,11.5946,21.6286666667,33.0238,11.9318
468.35,18.4829333333,43.5073333333,32.4321333333,11.4843333333,15.0122,11.5725333333,21.5914,32.9784666667,11.9053333333
468.70,18.5858,43.6217333333,32.5538666667,11.5626,15.1266666667,11.6696666667,21.6981333333,33.0973333333,12.0044666667
469.05,18.6492666667,43.6994,32.6266,11.631,15.1708666667,11.7131333333,21.759,33.1588,12.0548
469.40,18.7144666667,43.7782666667,32.7144,11.6739333333,15.1824,11.7364666667,21.767,33.2163333333,12.0941333333
469.75,18.6586666667,43.7798666667,32.6836666667,11.6291333333,15.1442666666,11.6586,21.7405333333,33.1894666667,12.0668666667
470.11,18.6720666667,43.7981333333,32.7109333333,11.6538,15.1784666667,11.675,21.7587333333,33.1871333333,12.1124
470.46,18.6486,43.8191333334,32.7072666667,11.6510666667,15.1747333333,11.6728666667,21.745,33.1707333333,12.0838
470.81,18.6237333333,43.8218666667,32.6792,11.6359333333,15.1346,11.6362,21.7008666667,33.1289333333,12.0368666666
471.16,18.6519333333,43.9353333333,32.7456,11.6482666667,15.152,11.6562,21.7246666667,33.1747333333,12.0424
471.51,18.6304666667,43.9157333333,32.7063333333,11.601,15.1078666667,11.5815333333,21.6435333333,33.1578,11.9999333333
471.87,18.664,43.9431333333,32.7162,11.6068,15.0935333333,11.5891333333,21.6702666667,33.1686,11.9948
472.22,18.6867333333,43.9836,32.7500666667,11.632,15.1102,11.5851333333,21.6784,33.1888,12.0186666667
472.57,18.6474666667,43.9843333333,32.7207333334,11.6384,15.088,11.5477333333,21.6556666667,33.1418666667,12.0016666667
472.92,18.63,43.9546666667,32.6695333333,11.6212666667,15.0733333333,11.5252666667,21.6355333334,33.0838,11.9866
473.27,18.6438,43.9832666667,32.6682666667,11.6607333333,15.1435333333,11.5622,21.6796,33.0782666667,11.9873333333
473.62,18.6549333333,43.9633333333,32.6647333334,11.6931333333,15.1418666667,11.5834666667,21.6577333333,33.0521333333,11.9816666667
473.98,18.6684666667,44.0526666667,32.7017333333,11.6949333333,15.1303333333,11.5852,21.6756,33.0778666667,11.9716
474.33,18.6751333333,44.0852,32.7304666667,11.708,15.1319333333,11.5876,21.6878666667,33.113,11.9964
474.68,18.6426666667,44.1085333333,32.7282,11.6558666667,15.1023333333,11.5528666667,21.6774666667,33.1126,11.9615333333
475.03,18.6314666667,44.1117333333,32.7094666667,11.6645333333,15.0887333333,11.5338,21.6726,33.1183333333,11.9381333333
475.38,18.6359333333,44.132,32.7252,11.7006666667,15.1079333333,11.5716,21.7156,33.1058,11.9561333333
475.73,18.6196,44.1646666667,32.7171333333,11.7088666667,15.0996666667,11.5728,21.6911333333,33.1042,11.9686666667
476.08,18.6198666667,44.2262,32.727,11.7064,15.0967333333,11.5639333333,21.7054,33.1136,11.9393333333
476.44,18.6291333333,44.2458,32.7429333333,11.7135333333,15.0691333334,11.5531333333,21.7138666667,33.1202,11.9188
476.79,18.6166666667,44.2656666667,32.7568666667,11.7303333333,15.0669333333,11.5586666667,21.7336666667,33.1452,11.9077333333
477.14,18.6535333333,44.3378666667,32.8174,11.7897333333,15.0684,11.5632666667,21.7686666667,33.2262666667,11.9226666667
477.49,18.6264,44.3478,32.7800666667,11.77,15.0656,11.5401333333,21.7456,33.2050666667,11.8848666667
477.84,18.5745333333,44.3168,32.7173333333,11.7358,14.9966,11.4700666667,21.7004666667,33.1484666667,11.844
478.19,18.5298,44.3029333333,32.6528666667,11.6967333333,14.9637333333,11.4015333333,21.6633333333,33.1068666667,11.7855333333
478.54,18.5634666667,44.3647333333,32.7192666667,11.7633333333,15.0112666667,11.4391333333,21.6943333333,33.1554666667,11.8249333333
478.89,18.555,44.3336666667,32.7008,11.7540666667,14.9948,11.4364666667,21.6764,33.1076,11.8154666667
479.24,18.5766666667,44.3848,32.7325333333,11.8026,15.0436666667,11.4755333333,21.6920666666,33.1278666667,11.8459333333
479.60,18.595,44.4390666667,32.7562666667,11.8422,15.0663333333,11.4744666667,21.7241333333,33.1463333333,11.8316666667
479.95,18.6056,44.5007333333,32.806,11.8812666667,15.1074,11.5084,21.7598,33.1895333333,11.8574666667
480.30,18.603,44.5604,32.8177333333,11.904,15.1547333333,11.5467333333,21.7805333333,33.2120666667,11.8500666667
480.65,18.5352,44.5384,32.7819333333,11.8654666667,15.1327333333,11.5072666667,21.74,33.169,11.7877333333
481.00,18.4590666667,44.4910666666,32.7259333333,11.8312666667,15.0976666667,11.4864666666,21.7168666666,33.1034,11.7376
481.35,18.4498,44.5359333333,32.7626,11.8807333333,15.1146,11.5077333333,21.7484666667,33.1354666667,11.7398
481.70,18.4239333333,44.5694666666,32.7997333334,11.9084666667,15.1382666667,11.5288666667,21.7598666667,33.1914666667,11.6937333333
482.05,18.4132,44.6299333333,32.8526,11.935,15.1559333333,11.5628666667,21.7884666667,33.2456,11.6732
482.40,18.4026666667,44.673,32.8797333333,11.9607333334,15.1646,11.5803333333,21.8072666667,33.2754,11.6668666666
482.75,18.3904,44.7195333333,32.9141333333,11.9725333333,15.1838666667,11.6000666667,21.8293333333,33.3089333333,11.6529333334
483.10,18.3759333333,44.7358666667,32.9095333333,11.9501333333,15.1736666667,11.5838666667,21.8429333333,33.3324666667,11.6157333333
483.45,18.3466666667,44.7458,32.9052666667,11.9369333333,15.1633333333,11.5644,21.8343333333,33.3342666667,11.5731333333
483.80,18.3224666667,44.754,32.9034,11.9279333334,15.1513333333,11.5504666667,21.8242666667,33.3334666667,11.543
484.15,18.2986666667,44.7404666667,32.8924,11.9241333333,15.1472666667,11.5378666667,21.81,33.3179333333,11.5214666667
484.50,18.3084666667,44.781,32.9184666667,11.9546666667,15.1578666667,11.5558666667,21.8266,33.3394,11.5225333333
484.85,18.3136,44.8322,32.9518666667,11.9679333333,15.1599333333,11.5683333333,21.8360666667,33.3790666667,11.5137333333
485.20,18.3165333333,44.8754,32.9721333333,11.9798,15.1780666667,11.5775333333,21.8556,33.4005333334,11.5051333333
485.55,18.3058,44.8802666667,32.9585333333,11.9787333333,15.1682,11.5719333333,21.8494,33.3824666667,11.4993333333
485.90,18.301,44.8656,32.9373333333,11.9861333333,15.1713333333,11.5700666667,21.8485333333,33.3614,11.5006666667
486.25,18.3066,44.8552,32.9228,11.9934,15.1785333333,11.5708,21.8477333333,33.3437333334,11.4952666666
486.60,18.304,44.8668666666,32.9029333333,12.011,15.1696666667,11.5578,21.8434666667,33.3237333333,11.5013333333
486.95,18.3017333333,44.904,32.9155333333,12.0428,15.1662666667,11.5624,21.8392,33.3227333333,11.506
487.30,18.2954,44.8846,32.905,12.0356666666,15.1494666667,11.5466666667,21.8261333333,33.2857333334,11.5114
487.65,18.3029333334,44.8854,32.8823333333,12.0631333333,15.1455333333,11.5566666667,21.8325333333,33.2746666667,11.5275333333
488.00,18.3274666667,44.9442666667,32.9230666666,12.0971333333,15.1508666667,11.5726,21.8560666667,33.3046,11.5493333333
488.35,18.3446,44.9652666667,32.9259333334,12.1256666667,15.1573333334,11.5812,21.8587333334,33.3114666667,11.5724
488.70,18.3449333333,44.959,32.9086,12.1469333333,15.1621333333,11.5803333333,21.8512,33.2798666667,11.5925333333
489.05,18.3572666667,44.9708,32.9234666667,12.164,15.1590666667,11.574,21.8534666667,33.281,11.5925333333
489.40,18.392,44.9999333333,32.9508666667,12.2072,15.1772666667,11.5926,21.8712,33.2841333333,11.6199333333
489.75,18.4134666667,45.0678666667,32.9832,12.2415333333,15.1845333333,11.5944666667,21.8774,33.3036666667,11.6462666667
490.10,18.4356,45.126,33.0027333333,12.2830666667,15.1904666667,11.6022666667,21.8970666667,33.3318666667,11.6689333333
490.45,18.4587333333,45.1574666667,33.0440666667,12.3162,15.2032,11.6192,21.9072666667,33.3613333333,11.6777333333
490.80,18.4728,45.1405333333,33.0332666667,12.3344,15.1960666666,11.6140666667,21.9025333333,33.3386666667,11.6997333334
491.15,18.5125333333,45.2079333333,33.0768666667,12.3974666667,15.2312,11.6517333333,21.9350666667,33.3833333333,11.7441333333
491.50,18.5488,45.2770666667,33.1359333333,12.4324666667,15.2515333333,11.6678,21.9558666667,33.4155333333,11.7790666667
491.85,18.5774666667,45.3285333333,33.15,12.4566666667,15.259,11.6772,21.9760666667,33.4338,11.8085333333
492.20,18.611,45.3907333333,33.2039333333,12.4842,15.2773333333,11.6933333333,22.0113333333,33.4725333333,11.8358666667
492.55,18.6428,45.4186666667,33.2301333333,12.5164666667,15.2926666667,11.6950666667,22.0282,33.4859333333,11.851
492.90,18.6758666667,45.4533333333,33.2366666667,12.5565333333,15.295,11.7240666667,22.0214,33.4834,11.9058666667
493.25,18.7278666667,45.5246666667,33.2852,12.6018,15.3247333333,11.7557333334,22.0488,33.5293333333,11.9626666667
493.60,18.7571333333,45.5480666667,33.2894666666,12.6429333333,15.3119333333,11.7784,22.0499333333,33.5269333333,11.9803333333
493.95,18.7859333333,45.5886,33.3092,12.6735333333,15.3126,11.7781333333,22.0446666667,33.5288666667,12.0161333333
494.30,18.8557333333,45.6846,33.3394,12.732,15.3407333333,11.8122,22.0921333334,33.557,12.0873333333
494.65,18.8946666667,45.7450666667,33.3718,12.785,15.3587333333,11.8366666666,22.1151333333,33.5874666667,12.1125333333
495.00,18.9268666667,45.7765333333,33.3598666667,12.831,15.3649333333,11.8595333333,22.1338666667,33.5982,12.159
495.34,18.9866,45.8121333334,33.3966666667,12.9264666667,15.4180666667,11.9169333333,22.1802666667,33.625,12.2272
495.69,19.0350666667,45.8224,33.4144666667,13.007,15.4424666667,11.9563333333,22.2008,33.6307333333,12.2704
496.04,19.0342666667,45.8486666666,33.4021333333,13.0507333333,15.4312,11.9440666667,22.2031333333,33.6283333333,12.2827333333
496.39,19.0805333333,45.9591333333,33.4499333333,13.1230666667,15.4802,11.995,22.2654,33.6902666667,12.3553333333
496.74,19.1216666667,46.0231333333,33.5093333333,13.1959333333,15.5126,12.0210666667,22.3299333333,33.7427333333,12.4079333333
497.09,19.1484,46.0954666667,33.5295333333,13.256,15.536,12.0419333333,22.3652666667,33.7768666667,12.4518
497.44,19.1658,46.1724,33.5623333333,13.2863333333,15.5522,12.0449333333,22.3956,33.7846666667,12.4823333333
497.79,19.1702,46.1718666667,33.5794666667,13.3296,15.5590666667,12.0836666667,22.4233333334,33.7637333333,12.505
498.14,19.1560666667,46.1545333333,33.5718,13.3475333333,15.567,12.077,22.4226666667,33.7471333333,12.5128
498.48,19.2125333333,46.2452,33.6633333333,13.4218666666,15.6319333333,12.1289333333,22.5008666667,33.8096,12.6048
498.83,19.2487333333,46.3439333334,33.7257333333,13.4704666667,15.6461333333,12.1580666667,22.5210666667,33.8473333333,12.6421333333
499.18,19.2438666667,46.3488666667,33.7038666667,13.4774,15.6410666667,12.1416,22.4965333333,33.815,12.6496
499.53,19.2418,46.3479333333,33.7034666667,13.5032666666,15.6475333333,12.1675333333,22.5118,33.8358,12.6934
499.88,19.3035333333,46.4199333333,33.7462666667,13.5536,15.689,12.2264,22.5394666667,33.8491333333,12.7586
500.23,19.3504666667,46.4858,33.8113333333,13.6290666667,15.7148,12.2799333334,22.5594,33.9008,12.8347333333
500.58,19.3352666667,46.5017333333,33.7635333333,13.6382666667,15.7006,12.2858,22.5476,33.892,12.8429333334
500.92,19.3022,46.4663333333,33.7535333333,13.627,15.683,12.2552,22.5186,33.8507333333,12.8171333333
501.27,19.3844666667,46.5250666667,33.8147333333,13.7251333333,15.7382,12.3310666667,22.5822,33.9096,12.9029333333
501.62,19.412,46.5629333333,33.8058666667,13.7585333333,15.75,12.349,22.5942,33.9310666667,12.9456
501.97,19.4492666667,46.6765333333,33.8682,13.8222666667,15.7737333333,12.4161333333,22.6291333333,33.9943333334,12.9941333333
502.32,19.4107333333,46.655,33.8118666667,13.8238666667,15.7405333333,12.4183333333,22.5683333333,33.9322666667,12.9604666667
502.67,19.4216666667,46.6720666667,33.868,13.8556666667,15.7538666667,12.4172666667,22.5875333333,33.9608,12.9532666667
503.01,19.375,46.639,33.835,13.8380666667,15.6963333333,12.3826666667,22.5417333333,33.9262666667,12.9256666667
503.36,19.3350666667,46.6392,33.7742,13.8292666667,15.6466666667,12.3216,22.4782,33.8576,12.8873333333
503.71,19.2998,46.6071333334,33.7370666667,13.8402666667,15.6414,12.3230666667,22.4648,33.8255333334,12.8809333333
504.06,19.2657333333,46.5341333333,33.6466666667,13.8266666667,15.5773333333,12.2800666667,22.4250666667,33.7398666666,12.8423333333
504.41,19.2308,46.552,33.6648666667,13.8384,15.5319333333,12.2418,22.4054666667,33.7149333333,12.8317333333
504.75,19.2592666666,46.6386,33.6908666667,13.9235333333,15.5436666667,12.3004,22.4408,33.7564666667,12.8923333333
505.10,19.2958,46.6777333333,33.7323333333,14.0163333333,15.5916666667,12.346,22.4812,33.8176666666,12.9616
505.45,19.3052,46.6936,33.7652,14.0934,15.6073333333,12.3722666667,22.5007333333,33.8326666667,12.9934
505.80,19.3161333333,46.6534666667,33.7547333333,14.1394,15.5992666667,12.3839333333,22.5109333333,33.821,13.0152666667
506.15,19.3634,46.7685333333,33.8297333334,14.2292666667,15.6257333333,12.4554666667,22.5528,33.8873333333,13.0679333333
506.49,19.3502666667,46.7671333333,33.7947333333,14.285,15.6379333333,12.505,22.5636,33.8829333333,13.0948
506.84,19.4274666667,46.9188666667,33.925,14.4043333333,15.7204666667,12.6236,22.6663333333,33.9886666667,13.1731333333
