wavelength,Back_ThlSorf,Belly_ThlSorf,Breast_ThlSorf,Crissum_ThlSorf,Crown_ThlSorf,DorTail_ThlSorf,Rump_ThlSorf,Throat_ThlSorf,WingTip_ThlSorf
414.00,8.49446666667,36.2835111111,18.4074666667,20.0037623188,4.14713333333,10.3649333333,12.6477,13.8273333333,10.6014
414.36,8.47826666667,36.3221851852,18.3761666667,20.0160811594,4.09293333333,10.3576,12.6088333333,13.73,10.5748
414.72,8.46166666667,36.3406148148,18.4286,20.0106550725,4.03173333333,10.3118,12.5988666667,13.6277333333,10.5404
415.07,8.51486666667,36.4452518518,18.5502333333,20.0882086957,4.05226666667,10.3810666667,12.6883,13.6439333333,10.6011333333
415.43,8.57393333333,36.5305407407,18.6269333333,20.1434695652,4.09526666667,10.4549333333,12.7499,13.6436666667,10.6546666667
415.79,8.64673333333,36.6689037037,18.7446333333,20.2591913044,4.14166666666,10.5359333333,12.8297,13.6454,10.7389333333
416.15,8.68126666667,36.7470518519,18.8022,20.3054028985,4.15033333333,10.5672666667,12.8763333333,13.5920666667,10.7726666667
416.51,8.7244,36.7919185185,18.8527,20.3319797102,4.1744,10.6096,12.9207333333,13.5451333333,10.8016
416.86,8.79733333333,36.9138074074,18.9465666667,20.428942029,4.22606666667,10.6844666667,13.0068666667,13.5228,10.8862666667
417.22,8.83866666667,36.953037037,18.9886333333,20.4729362319,4.26,10.7097333333,13.0415666666,13.4646,10.9136
417.58,8.88933333333,37.0339333333,19.0540666667,20.5326637681,4.29126666667,10.7576666667,13.0928,13.4255333333,10.966
417.94,8.8974,37.0435851852,19.0965333333,20.5622927536,4.31186666667,10.7915333333,13.1301,13.3676666667,10.9892
418.29,8.92706666667,37.0842074074,19.1379,20.5777652174,4.32306666667,10.8004666667,13.1698333333,13.3073333333,10.9901333333
418.65,8.95359999999,37.1077851852,19.1621666667,20.6044028985,4.33553333333,10.829,13.1919,13.2543333333,11.0081333333
419.01,8.99746666667,37.1806074074,19.2241,20.6911246377,4.37733333333,10.8708666667,13.2387666666,13.2054666667,11.0372666667
419.37,8.9958,37.2097703704,19.2456333333,20.7276086956,4.37133333333,10.8622,13.2406,13.1384666667,11.0365333333
419.73,8.94133333333,37.1805925926,19.1891666667,20.6830753623,4.31493333333,10.8041333333,13.1983666667,13.023,10.9816
420.08,8.94999999999,37.2166962963,19.2042,20.7002173913,4.30086666667,10.8076666667,13.1887666667,12.9489333333,10.9848666667
420.44,8.96380000001,37.2565185185,19.2266666667,20.7529594203,4.3062,10.7992,13.1974666667,12.8777333333,10.9996
420.80,8.95293333333,37.2211481481,19.2168,20.7488434783,4.29173333333,10.7824,13.1651333333,12.8071333333,10.9780666667
421.16,8.9562,37.2609703704,19.2377333333,20.768,4.2766,10.7781333333,13.1600333333,12.7452666667,10.9848666667
421.51,8.94453333333,37.2733851852,19.2377333333,20.7671275362,4.24786666667,10.7619333333,13.1386666667,12.6687333333,10.9596666667
421.87,8.954,37.3335925926,19.2549,20.7862695652,4.2216,10.7494,13.1212333333,12.6033333333,10.9454
422.23,8.9648,37.419962963,19.3091,20.8340608696,4.21666666667,10.7604666667,13.1326666667,12.5636666667,10.9668666667
422.58,8.94826666667,37.4392592593,19.312,20.8448782609,4.19406666667,10.7374,13.1100666667,12.4824,10.9419333333
422.94,8.91746666667,37.4399851852,19.2898333333,20.8327855072,4.1498,10.7040666667,13.0836666667,12.4030666667,10.9196
423.30,8.9342,37.4926518518,19.3288333333,20.8658028985,4.15653333333,10.7283333333,13.0962666666,12.3629333333,10.9208
423.66,8.94753333333,37.5218666667,19.3775333333,20.9093623188,4.156,10.7372666666,13.1046,12.3199333333,10.9366666667
424.01,8.9466,37.5354,19.4138666667,20.9290086956,4.15286666667,10.7254666667,13.1076,12.2783333333,10.9365333333
424.37,8.9382,37.5909851852,19.4469333333,20.9308666667,4.13746666667,10.7169333333,13.1051,12.2475333333,10.9143333333
424.73,8.9498,37.6495481482,19.4900666667,20.9646434783,4.1396,10.7102666666,13.1202333333,12.2142666667,10.9097333333
425.08,8.93666666667,37.6516666667,19.4936,20.964715942,4.1252,10.6844,13.1076,12.1616,10.8875333333
425.44,8.96259999999,37.7070444445,19.536,21.0154434783,4.13786666667,10.6960666667,13.1274,12.1464,10.9014
425.80,8.97313333333,37.7536370371,19.5807,21.0668318841,4.16886666667,10.7012,13.1602,12.1362,10.9148
426.16,9.01079999999,37.7638518518,19.6048666667,21.1207391305,4.197,10.7286666667,13.1812666667,12.1422,10.9389333333
426.51,9.07173333333,37.892,19.7043666667,21.2289391304,4.25186666667,10.7728666667,13.2404,12.1824,11.0049333333
426.87,9.12026666668,37.9722814815,19.7815666667,21.2901130435,4.2828,10.7850666667,13.2706666667,12.1908,11.0273333333
427.23,9.11693333333,38.013837037,19.8109,21.325484058,4.26246666667,10.7584666667,13.2769333333,12.1486,11.0228
427.58,9.16713333333,38.1575851852,19.8959333333,21.4211971014,4.3006,10.7894666667,13.319,12.1883333333,11.0499333333
427.94,9.18239999999,38.2640518518,19.9494,21.4934,4.30533333333,10.8166666667,13.3474,12.2034,11.0446666667
428.30,9.22199999999,38.3521851852,20.001,21.5817391304,4.3242,10.8707333333,13.3972666667,12.2247333333,11.1058
428.65,9.22599999999,38.4078222222,20.0230333333,21.623857971,4.3162,10.8915333333,13.4049666667,12.2230666667,11.1285333334
429.01,9.27473333333,38.5392888889,20.0907666667,21.7257275362,4.3364,10.9391333334,13.4640666667,12.2733333333,11.1600666667
429.37,9.24546666667,38.5923185185,20.1296666667,21.7516202899,4.31966666667,10.9272666666,13.4642666667,12.2812666667,11.1443333334
429.72,9.25866666667,38.6704296296,20.1739,21.7894,4.29913333333,10.9473333333,13.478,12.299,11.1546666667
430.08,9.2532,38.7353481481,20.2082333333,21.8046115942,4.29333333333,10.9400666667,13.4911333333,12.2915333333,11.1445333333
430.44,9.231,38.7123185185,20.1734666667,21.7632724638,4.262,10.9235333333,13.4906666667,12.2737333333,11.1128666667
430.79,9.26373333333,38.8246592593,20.2508,21.8316956522,4.2692,10.9642666667,13.5407333334,12.3404,11.1567333333
431.15,9.31246666666,38.8982222222,20.3057,21.8944637681,4.3076,11.0110666667,13.5841666667,12.4180666667,11.2008666667
431.50,9.31186666667,38.906037037,20.2926333333,21.8851130435,4.2722,11.0012666667,13.5851666667,12.4118,11.1912
431.86,9.34439999999,38.9428740741,20.3199333333,21.9375826087,4.29593333333,11.0268,13.6086333333,12.4483333333,11.2325333333
432.22,9.36140000001,38.9629555556,20.3850333333,21.9570202899,4.3224,11.0320666666,13.6202666667,12.4879333333,11.2456666667
432.57,9.36846666666,39.0103703704,20.4131333333,21.9789130435,4.32253333333,11.0439333333,13.6256333333,12.5105333333,11.2346666667
432.93,9.34653333334,39.0184962963,20.4214666667,21.9649449275,4.3054,11.0230666667,13.6126666667,12.5122666667,11.2223333333
433.29,9.36433333334,39.0584074074,20.4395666667,22.0058376812,4.31686666667,11.0318666667,13.6233333333,12.5388666667,11.2245333333
433.64,9.37466666666,39.0734962963,20.4547666667,22.0263246377,4.328,11.0219333333,13.6317,12.5679333333,11.2316
434.00,9.36793333333,39.1142444445,20.4795,22.0594318841,4.31966666667,11.0172,13.6373333333,12.5989333334,11.2318666667
434.35,9.36420000001,39.1716888889,20.5156,22.1154086957,4.30513333333,11.0184,13.6442,12.6280666667,11.2294666667
434.71,9.35753333334,39.1938222222,20.5133666667,22.1115246377,4.2922,11.0002666667,13.6281666667,12.6305333333,11.2135333333
435.07,9.35959999999,39.2520962963,20.5250666667,22.1351478261,4.27866666667,10.9927333333,13.6257666667,12.6355333333,11.2094
435.42,9.35533333333,39.2754074074,20.5516333333,22.1575275362,4.2854,10.9924666667,13.6323666667,12.6485333333,11.2082
435.78,9.36419999999,39.3290518519,20.5878,22.1764405797,4.29133333333,10.9833333333,13.6404666667,12.6682,11.2007333334
436.13,9.38693333334,39.3444592592,20.5857333333,22.2110231884,4.29493333333,10.9880666667,13.6447666666,12.6825333333,11.1962666667
436.49,9.40986666666,39.4397037037,20.6407666667,22.2721652174,4.30206666667,11.0028,13.6761,12.7246,11.2260666667
436.84,9.46386666667,39.5283407408,20.697,22.341973913,4.32633333333,11.0386,13.7250666667,12.7737333333,11.2472
437.20,9.46380000001,39.5657037037,20.7322,22.3652376811,4.31073333333,11.0429333333,13.7439666667,12.7688666667,11.2559333333
437.56,9.46600000001,39.6438740741,20.7593666667,22.3789449275,4.28806666667,11.0425333333,13.7612666667,12.7530666667,11.2504
437.91,9.49113333333,39.7086962963,20.8076333333,22.4179971015,4.3026,11.0686,13.8015,12.7689333333,11.2792
438.27,9.53633333333,39.7497333333,20.858,22.4664637681,4.3226,11.0846666667,13.8231666667,12.8048666667,11.3165333333
438.62,9.54153333333,39.7777777778,20.8743666667,22.511031884,4.33466666667,11.0988666667,13.8462666667,12.7987333333,11.3194
438.98,9.56753333333,39.8638222222,20.9371,22.5881565218,4.3436,11.133,13.8733666667,12.8186,11.3430666667
439.33,9.63540000001,39.9440444444,20.9954666667,22.6550753623,4.3894,11.1722666667,13.9150666667,12.8598666667,11.3886666667
439.69,9.64706666666,40.0239037037,21.0366,22.713142029,4.3842,11.1905333334,13.9350333333,12.8654666667,11.4086
440.04,9.61986666666,40.0933333333,21.0479,22.7272434783,4.33493333333,11.1544,13.9217666667,12.8198666667,11.3872
440.40,9.61380000001,40.1072148148,21.0713666667,22.7415275362,4.34233333333,11.1520666667,13.9419,12.8141333333,11.3887333333
440.75,9.61953333334,40.1661555555,21.1196,22.7852985507,4.36006666667,11.176,13.9549666667,12.8061333333,11.4203333333
441.11,9.65446666666,40.2660962963,21.1838333333,22.8511652174,4.38233333333,11.2079333333,13.9867666667,12.8233333333,11.4674
441.47,9.67746666666,40.3032,21.2210666667,22.9074927536,4.40266666667,11.2322,14.0106333333,12.825,11.4903333333
441.82,9.68726666666,40.3413481481,21.2449,22.9533971015,4.40826666667,11.2293333333,14.0110333333,12.7963333333,11.4941333333
442.18,9.66606666666,40.3943037037,21.2564666667,22.9728347826,4.38733333333,11.2220666667,14.0035666667,12.7319333333,11.476
442.53,9.69226666667,40.4807111111,21.318,23.0391246377,4.39646666667,11.2453333333,14.0366333333,12.7075333333,11.5146
442.89,9.67813333334,40.4669185185,21.3168,23.0154231884,4.37933333333,11.219,14.0324666667,12.6436666667,11.5102
443.24,9.63993333332,40.4864592593,21.3245,23.0225304348,4.33226666667,11.2064666667,14.013,12.5526,11.4884
443.60,9.65759999999,40.4921481481,21.3592666667,23.0419536232,4.3248,11.2103333333,14.0259666667,12.4889333333,11.4963333333
443.95,9.68726666667,40.4697555556,21.3970333333,23.0603507246,4.3526,11.2467333333,14.0535666667,12.444,11.5278666666
444.31,9.72266666667,40.5220148148,21.4525,23.1137971015,4.35953333333,11.2646,14.0571,12.3824666667,11.5404
444.66,9.75373333332,40.541562963,21.4976666667,23.1461507246,4.34766666667,11.2716666667,14.0683333333,12.324,11.5617333333
445.02,9.75866666667,40.5206740741,21.5048,23.162573913,4.342,11.2664,14.0745,12.2492666667,11.5524666667
445.37,9.77726666667,40.5147555556,21.5327,23.1725449275,4.34873333333,11.2766,14.0734,12.1958,11.5582666667
445.72,9.77679999999,40.4863851852,21.5444666667,23.1779072464,4.3276,11.2779333333,14.0688333333,12.1282,11.5466
446.08,9.79419999999,40.52,21.5774666667,23.1964782609,4.32546666667,11.2858,14.0846666667,12.083,11.5648666667
446.43,9.79479999999,40.5079629629,21.5798333333,23.2025014493,4.317,11.2872666667,14.0703666667,12.0255333333,11.5573333333
446.79,9.80493333334,40.5379777778,21.6071666667,23.2464927536,4.32853333333,11.3056,14.0839,11.9836666667,11.5682666667
447.14,9.83586666667,40.6015259259,21.6725,23.2990898551,4.35026666667,11.3273333333,14.1108333333,11.9795333333,11.5963333333
447.50,9.85093333333,40.6305185185,21.7016333333,23.3340231884,4.36626666667,11.3316666667,14.1257,11.9458,11.6066666667
447.85,9.88593333334,40.696162963,21.7618666667,23.4124,4.381,11.3618666667,14.1596333333,11.9243333334,11.622
448.21,9.91193333333,40.7290148148,21.7892666667,23.4470724638,4.3954,11.377,14.187,11.8844666667,11.6323333333
448.56,9.92046666665,40.763562963,21.8221333333,23.4880376812,4.4074,11.3809333333,14.2095666667,11.8546666667,11.6396
448.92,9.93739999999,40.8039407407,21.8533666667,23.5147710145,4.41526666667,11.3856666667,14.2089666667,11.8229333333,11.6452666667
449.27,9.94820000001,40.8546518518,21.8942666667,23.5616173913,4.41273333333,11.4022666667,14.2325333333,11.7846,11.6709333333
449.62,10.0086666667,41.0126666667,21.9929333333,23.6617014493,4.4572,11.4559333333,14.2905333334,11.8040666667,11.7198666667
449.98,10.0782666667,41.1020814815,22.0897333333,23.7493913044,4.5098,11.512,14.3497666667,11.8114666667,11.7614666667
450.33,10.1265333333,41.1739777778,22.1607333333,23.8054,4.54,11.5423333333,14.3972333333,11.7983333333,11.7939333333
450.69,10.1719333334,41.2204222222,22.2426666667,23.8526927536,4.569,11.5826,14.4269,11.7881333333,11.8478
451.04,10.2192666666,41.2870740741,22.3005333333,23.9167652174,4.5998,11.6226666667,14.4728333333,11.7757333333,11.8958
451.40,10.2365333333,41.3635555556,22.3426666667,23.9582695652,4.6014,11.6434666667,14.4875333333,11.7512,11.9104
451.75,10.2348,41.4225555556,22.3545666667,23.9635971014,4.59933333333,11.6310666667,14.4812,11.7304666667,11.9152666667
452.10,10.225,41.4318962963,22.3534666667,23.9574666667,4.5744,11.6230666667,14.462,11.7095333333,11.9249333333
452.46,10.2681333333,41.4803111111,22.3931666667,24.0114173913,4.60713333333,11.6636666667,14.4816666667,11.7284666667,11.9575333334
452.81,10.2997333333,41.5521851852,22.4425333333,24.0648405797,4.60546666667,11.6894,14.5087,11.7427333333,11.9782
453.17,10.3107333333,41.6092444444,22.4788333333,24.1060521739,4.60446666667,11.7014666667,14.5107333333,11.751,11.9786666667
453.52,10.2857333333,41.5739851852,22.4574666667,24.0905130435,4.575,11.6665333333,14.4801333333,11.7190666666,11.9573333333
453.87,10.2578666667,41.5563111111,22.4352666667,24.0842,4.53993333333,11.6347333333,14.4672,11.7002,11.9393333333
454.23,10.246,41.5644148148,22.4472333333,24.0990637681,4.52493333333,11.6263333333,14.4567333333,11.7048666667,11.9398666667
454.58,10.2233333333,41.5999259259,22.4353666667,24.1061072464,4.48393333333,11.5788666667,14.4438333333,11.7022,11.8906666667
454.93,10.1864,41.5792518519,22.4026,24.0833391304,4.43933333333,11.5367333333,14.4080666667,11.6791333334,11.8342
455.29,10.2036,41.5932296296,22.4259666667,24.1188202899,4.44466666667,11.5549333333,14.4362333333,11.7198,11.8496666667
455.64,10.212,41.6337851852,22.4552666667,24.1657478261,4.445,11.5633333334,14.4525333333,11.7507333333,11.8567333333
456.00,10.2441333333,41.7124222222,22.5197,24.2324144928,4.462,11.5973333333,14.5021666667,11.8121333333,11.8858
456.35,10.2358666667,41.7622444445,22.5365333333,24.2417333333,4.44993333333,11.6101333333,14.5139333333,11.8377333333,11.8758
456.70,10.2720666667,41.7872222222,22.5839333333,24.2749681159,4.4914,11.6526,14.5577333333,11.9093333333,11.9092666667
457.06,10.2729333333,41.8138296296,22.6131666667,24.2889391304,4.48473333333,11.6633333333,14.5812,11.9679333333,11.9047333333
457.41,10.2942666667,41.8681333333,22.6705333333,24.3213884058,4.49973333333,11.6974666667,14.6233666667,12.0400666667,11.9421333333
457.76,10.3009333333,41.9459407407,22.7176333333,24.3453217391,4.51013333333,11.7244,14.6423333333,12.0966666667,11.9561333333
458.12,10.2944,41.9620148148,22.7328,24.3469942029,4.49993333333,11.7082,14.6491666667,12.1508,11.9437333333
458.47,10.3087333333,41.9642,22.7719,24.3722985507,4.52346666667,11.7329333333,14.6696,12.2123333333,11.9556666667
458.82,10.2990666666,42.0098666667,22.7817,24.3920231884,4.517,11.7161333333,14.6701333333,12.2357333333,11.9576666667
459.18,10.3049333333,42.0445629629,22.8057666667,24.4129884058,4.5286,11.7240666667,14.6784,12.2799333333,11.9678666667
459.53,10.3327333333,42.1275925926,22.8609333333,24.4592811594,4.5594,11.7525333334,14.7152333333,12.3452,11.9988
459.88,10.3422,42.167362963,22.8929666667,24.4930115942,4.58673333333,11.7648666667,14.7310666667,12.3970666667,12.0088666667
460.24,10.3466,42.2023555556,22.9029666667,24.5247188406,4.58433333333,11.7474666667,14.7352,12.4444,12.0032
460.59,10.3322666667,42.2583481481,22.8987,24.5385478261,4.58026666667,11.7361333333,14.7332,12.4749333333,11.9829333333
460.94,10.3639333333,42.3511703704,22.9358666667,24.6118376812,4.6186,11.745,14.7604333333,12.5414,12.01
461.29,10.3866666667,42.4321407407,22.9589,24.6652086957,4.6446,11.7486,14.7877333333,12.6156666667,12.0230666667
461.65,10.4011333333,42.4899851852,22.9819333333,24.7274057971,4.6772,11.7598666667,14.8044,12.705,12.0471333333
462.00,10.428,42.585837037,23.0278,24.788226087,4.70146666667,11.7822666667,14.8267,12.7835333333,12.0566
462.35,10.4796,42.7356148148,23.0886,24.8718289855,4.7488,11.8171333333,14.8668666667,12.9062666667,12.1112
462.71,10.57,42.8506962963,23.1924333333,24.9844666667,4.82646666667,11.8946,14.9557,13.0856666667,12.1734
463.06,10.6061333333,42.9618074074,23.2411333333,25.0438057971,4.853,11.9198666667,14.9869,13.2195333333,12.1988
463.41,10.6294,43.0219703704,23.2772333333,25.0937043478,4.87686666667,11.9368,15.0209333333,13.3653333333,12.2171333333
463.76,10.65,43.0816592593,23.2898666667,25.1411391304,4.87993333333,11.9518,15.0394,13.4862,12.2258
464.12,10.6708666667,43.1625481482,23.3539,25.1900260869,4.91053333333,11.9751333334,15.0826333334,13.6182,12.2601333333
464.47,10.7080666667,43.2522222222,23.4345333333,25.2558695652,4.9368,11.9986,15.1215333333,13.7646666667,12.3095333333
464.82,10.7192,43.3165333334,23.4823333333,25.2785014493,4.9282,12.0096666667,15.1372333333,13.8883333333,12.3096666667
465.17,10.7273333333,43.3333851852,23.5148333333,25.2962898551,4.9412,12.0105333333,15.1324666667,13.9752666667,12.3135333333
465.53,10.7603333333,43.4152592593,23.5922333333,25.3466231884,4.9696,12.0344666667,15.1663666667,14.0958666667,12.3274666667
465.88,10.7712666667,43.5220444444,23.6425,25.4069652174,4.99046666667,12.0606666667,15.1942666667,14.2380666667,12.3633333334
466.23,10.7690666667,43.5593259259,23.6530666667,25.4388173913,5.00226666667,12.0627333333,15.211,14.3325333333,12.3495333333
466.58,10.7582666667,43.6585111111,23.7038333333,25.4832608696,5.00593333333,12.0696666667,15.2208,14.4413333333,12.3635333333
466.94,10.7656666667,43.7055111111,23.7355,25.5190028986,5.03346666667,12.0729333333,15.2370333333,14.5357333333,12.3599333333
467.29,10.7689333333,43.7630296297,23.7519333333,25.5561275362,5.02646666667,12.0735333333,15.2323666667,14.6035333333,12.3499333333
467.64,10.7933333333,43.8686148148,23.8168666667,25.6072028985,5.04733333333,12.0868,15.2608,14.7206,12.3793333333
467.99,10.8117333333,43.9131851852,23.8339333333,25.6249913044,5.0578,12.0965333333,15.268,14.8240666667,12.3888666666
468.35,10.8097333333,43.9533185185,23.864,25.6610086957,5.08373333333,12.1090666667,15.2936,14.9255333333,12.3890666667
468.70,10.8211333333,44.0023481481,23.8705666667,25.6794724638,5.10046666666,12.1130666667,15.3085,15.0051333333,12.4155333333
