wavelength,Back_IncLaef,Belly_IncLaef,Breast_IncLaef,Crissum_IncLaef,Crown_IncLaef,DorTail_IncLaef,Patch10_IncLaef,Patch11_IncLaef,Rump_IncLaef,Throat_IncLaef,WingTip_IncLaef
569.77,13.4258333333,50.303,25.5058333333,39.6374166667,12.0085,6.59308333333,39.5141666667,49.52325,13.1241666667,7.67566666667,10.38825
570.11,13.48125,50.3855833333,25.5351666667,39.7101666667,12.0398333333,6.60650000001,39.5836666667,49.5411666666,13.14975,7.6905,10.42275
570.45,13.4886666667,50.4070833334,25.5285,39.7405,12.0408333333,6.60583333333,39.6020833333,49.47925,13.1455833334,7.68633333333,10.4193333333
570.79,13.5019166667,50.4361666667,25.50525,39.7640833334,12.06825,6.62466666668,39.6150833333,49.4376666667,13.1681666667,7.69608333333,10.4455
571.13,13.5353333333,50.4704166667,25.51575,39.8098333333,12.064,6.63541666666,39.6515,49.4355,13.1860833333,7.698,10.4575
571.47,13.5705833333,50.48825,25.5165833333,39.8249166666,12.0725833333,6.65958333333,39.66625,49.3846666667,13.20625,7.71733333333,10.4730833334
571.81,13.597,50.5581666667,25.529,39.913,12.0966666667,6.68091666667,39.7029166666,49.3685,13.2231666667,7.71575,10.5073333333
572.15,13.6465,50.6243333333,25.55725,39.9819166667,12.143,6.705,39.7701666667,49.4016666667,13.2703333333,7.736,10.5344166667
572.49,13.6381666667,50.6661666667,25.5535833333,40.0078333333,12.1365833333,6.70241666667,39.8018333334,49.3910833333,13.2660833333,7.73083333333,10.5088333333
572.83,13.66525,50.78775,25.6054166667,40.0984166667,12.165,6.71675000001,39.9001666667,49.4623333333,13.2783333333,7.73341666667,10.517
573.17,13.6729166667,50.828,25.6075833333,40.1245,12.1505833333,6.70441666667,39.9411666667,49.4425,13.2884166667,7.70683333333,10.5020833333
573.51,13.6796666667,50.879,25.6109166667,40.1484166667,12.1621666667,6.69541666668,39.9793333333,49.4170833333,13.2795833333,7.71291666667,10.51875
573.85,13.6685,50.8945833333,25.5876666667,40.1583333334,12.1299166667,6.68575,39.998,49.3670833333,13.2598333333,7.69858333333,10.50775
574.19,13.6743333333,50.98825,25.6048333334,40.19575,12.11525,6.66566666667,40.0675,49.40125,13.2725833333,7.68141666667,10.5094166667
574.53,13.7105,51.0318333333,25.6268333333,40.2420833333,12.0946666666,6.64608333334,40.124,49.3908333334,13.275,7.67975,10.4960833334
574.87,13.7393333333,51.1308333333,25.6435833333,40.3029166667,12.1143333333,6.64958333334,40.19675,49.4103333333,13.2750833333,7.68383333333,10.5118333333
575.21,13.7638333333,51.21225,25.6624166667,40.3704166667,12.1165,6.65391666668,40.2363333334,49.4468333333,13.2824166667,7.68716666667,10.5215
575.55,13.7855833334,51.2435833333,25.6603333333,40.3955833333,12.1015,6.64883333334,40.2734166667,49.4525833333,13.2780833334,7.71175,10.5145833333
575.89,13.8375,51.3558333333,25.6925,40.4844166667,12.1190833333,6.67933333333,40.3733333334,49.5060833333,13.3233333333,7.75283333333,10.56075
576.22,13.8964166667,51.4673333333,25.7295,40.576,12.139,6.68683333332,40.46575,49.5611666667,13.346,7.76916666666,10.59825
576.56,13.941,51.5324166667,25.76375,40.6410833333,12.1578333333,6.70825000001,40.5405833333,49.5915833334,13.39,7.786,10.6273333333
576.90,13.9684166667,51.5635,25.7578333333,40.6831666667,12.151,6.71975,40.558,49.553,13.3909166666,7.79083333333,10.6514166667
577.24,14.011,51.6185,25.7939166667,40.76125,12.1680833333,6.7445,40.60725,49.5755,13.4180833333,7.7935,10.6678333333
577.58,14.0496666667,51.70575,25.7898333333,40.8031666667,12.1903333333,6.73758333334,40.6456666667,49.5935,13.43825,7.80191666666,10.66225
577.92,14.1338333333,51.7825833334,25.8260833333,40.8905833333,12.2551666667,6.79391666667,40.7091666667,49.5891666667,13.47625,7.84758333333,10.7094166667
578.26,14.1888333333,51.8953333333,25.8838333334,40.9838333334,12.296,6.83883333333,40.7675833333,49.6556666666,13.5305,7.89083333334,10.74875
578.60,14.21775,51.9408333333,25.91575,41.0235833333,12.3089166666,6.85933333333,40.7905833333,49.6355,13.581,7.91308333333,10.7814166667
578.94,14.1978333333,51.93475,25.8594166666,41.04575,12.2935,6.83591666666,40.7928333334,49.5729166667,13.5673333333,7.88233333334,10.7456666667
579.28,14.2081666667,52.0079166666,25.8833333334,41.0904166667,12.2955833333,6.83725,40.843,49.61025,13.5711666667,7.85075,10.7544166667
579.61,14.1881666667,52.02,25.8675833333,41.1128333333,12.2503333333,6.80758333334,40.8111666667,49.5463333333,13.5218333333,7.793,10.7156666667
579.95,14.1569166667,52.0150833333,25.8231666667,41.0818333333,12.2175833333,6.77233333334,40.78775,49.4665,13.4924166667,7.76891666667,10.6684166667
580.29,14.2138333333,52.05125,25.8275,41.146,12.2269166667,6.77416666666,40.8004166667,49.4686666667,13.4946666667,7.79791666667,10.70925
580.63,14.2583333333,52.1826666667,25.8761666667,41.2318333333,12.2656666667,6.79258333333,40.9128333334,49.5470833333,13.5628333333,7.84141666667,10.74025
580.97,14.3100833334,52.25725,25.9101666666,41.3018333334,12.2825,6.79450000001,41.0075,49.54875,13.5916666666,7.84883333333,10.73975
581.31,14.3294166666,52.3313333333,25.941,41.36325,12.2943333333,6.80474999999,41.0875833333,49.5556666666,13.6133333333,7.86183333333,10.7644166667
581.65,14.3358333333,52.3439166667,25.922,41.3505833333,12.29875,6.80483333332,41.0734166667,49.5135,13.6096666667,7.86891666667,10.766
581.98,14.3874166667,52.4505833333,25.9213333333,41.45225,12.3148333333,6.80666666667,41.17225,49.5431666667,13.6281666667,7.85341666667,10.77925
582.32,14.3724166667,52.4914166666,25.9036666667,41.4730833333,12.29775,6.76833333334,41.20275,49.5214166667,13.5918333333,7.80625,10.7265
582.66,14.4514166667,52.566,25.969,41.5380833333,12.36425,6.80833333334,41.2965833334,49.5875833333,13.649,7.86925,10.786
583.00,14.5118333333,52.6865833333,26.0075833333,41.6411666667,12.4095833333,6.83983333334,41.37475,49.6301666666,13.6713333334,7.89541666666,10.8206666667
583.34,14.5750833333,52.73375,26.0338333333,41.6876666667,12.4635,6.89499999999,41.4219166667,49.635,13.7364166667,7.9465,10.8568333333
583.68,14.6710833333,52.863,26.1313333333,41.82825,12.5451666666,6.96949999999,41.539,49.7263333333,13.8385,7.98991666667,10.9458333333
584.01,14.6299166667,52.90575,26.1049166666,41.8455833333,12.5235833333,6.97008333333,41.55575,49.6799166667,13.84325,7.94775,10.9139166666
584.35,14.6741666667,52.9834166667,26.1510833333,41.9264166666,12.53875,6.96025000001,41.627,49.7204166667,13.8410833333,7.93425,10.9149166667
584.69,14.7128333333,53.0594166667,26.174,42.0059166667,12.5625,6.97666666666,41.6614166666,49.7404166667,13.8621666667,7.97308333333,10.9491666667
585.03,14.77475,53.0725833333,26.2190833333,42.071,12.5940833333,7.01183333334,41.6968333333,49.7561666667,13.9013333333,7.99,10.9898333333
585.37,14.8339166666,53.1145833333,26.2466666667,42.1538333334,12.60625,7.038,41.7655,49.7906666666,13.9483333333,8.02366666666,11.0015833333
585.70,14.8214166667,53.0410833333,26.2036666667,42.1115,12.58375,7.01666666667,41.7453333333,49.7324166667,13.9125,8.01975,10.99575
586.04,14.8959166667,53.09925,26.232,42.2156666667,12.6183333333,7.06183333332,41.8310833333,49.7861666667,13.9445833333,8.063,11.0484166667
586.38,14.93275,53.2058333333,26.2714166667,42.3115833333,12.63175,7.08058333334,41.9125,49.8265833333,13.9778333333,8.04458333333,11.06225
586.72,15.0003333333,53.20775,26.2834166667,42.3445,12.6684166667,7.11174999999,41.944,49.8070833334,14.0546666667,8.09891666666,11.0996666667
587.06,14.952,53.2730833333,26.25125,42.39325,12.6079166667,7.03841666666,41.9639166667,49.80625,13.971,8.03225,11.0303333333
587.39,14.9969166666,53.3269166667,26.2545,42.44075,12.6195,7.05033333334,42.0083333333,49.7995833333,13.9628333333,8.05408333333,11.0255833333
587.73,15.0508333333,53.4195833333,26.26825,42.4740833333,12.6250833334,7.04241666666,42.0643333333,49.8435,13.98075,8.06616666667,11.0274166666
588.07,15.0890833334,53.47,26.2491666667,42.4996666667,12.64175,7.06916666667,42.09275,49.8316666667,14.0020833333,8.07841666667,11.0533333333
588.41,15.1104166667,53.5299166666,26.2465833333,42.51425,12.6335833333,7.07124999999,42.1308333333,49.8420833334,13.9858333333,8.04933333333,11.0530833333
588.74,15.1445833334,53.6079166667,26.2659166666,42.5669166667,12.6608333334,7.10133333333,42.17825,49.878,14.0194166667,8.07766666667,11.0783333333
589.08,15.154,53.6333333334,26.2649166667,42.602,12.6671666667,7.08483333334,42.19975,49.879,14.0105833333,8.06816666667,11.1024166667
589.42,15.1915,53.7208333334,26.28775,42.6621666667,12.675,7.11258333333,42.229,49.8769166667,14.03225,8.07016666667,11.1169166667
589.76,15.2088333333,53.7718333334,26.26425,42.6448333334,12.6705,7.11291666667,42.19675,49.8099166667,14.0374166666,8.08025,11.1271666667
590.09,15.2453333334,53.8343333334,26.273,42.6825,12.6951666667,7.13991666668,42.2028333333,49.7825833333,14.0488333333,8.12358333333,11.1626666667
590.43,15.2196666667,53.8990833333,26.2433333333,42.7195833333,12.6711666667,7.08783333334,42.2544166667,49.7793333333,13.9939166666,8.087,11.11025
590.77,15.2999166667,53.9705833333,26.277,42.79725,12.7230833333,7.11441666667,42.3414166667,49.8621666666,14.068,8.13833333333,11.1905
591.11,15.32475,54.06725,26.3219166666,42.8609166667,12.72225,7.11841666668,42.4131666666,49.9154166667,14.06875,8.14416666667,11.2316666667
591.44,15.33825,54.07575,26.3309166667,42.9061666667,12.7263333333,7.13491666666,42.4128333334,49.8965,14.059,8.13633333333,11.2330833333
591.78,15.3374166667,54.14475,26.3365,42.9698333333,12.7225833334,7.12725000001,42.4209166667,49.9000833333,14.0785,8.14341666667,11.2205
592.12,15.33725,54.1004166667,26.303,42.96375,12.7048333333,7.11716666667,42.3855833333,49.8200833333,14.0723333333,8.13925,11.22425
592.46,15.3685833333,54.1658333333,26.31225,43.0435833333,12.7143333333,7.11741666666,42.4084166667,49.8334166666,14.0801666667,8.13983333333,11.2220833333
592.79,15.3575833333,54.2828333333,26.3266666666,43.1056666667,12.7110833333,7.09591666667,42.4254166667,49.8374166667,14.0830833333,8.11633333333,11.2029166667
593.13,15.41475,54.3489166667,26.3668333333,43.18825,12.7773333334,7.12550000001,42.51,49.8875833333,14.12175,8.17483333333,11.23875
593.47,15.4916666666,54.42725,26.4185,43.2818333333,12.8141666666,7.16283333334,42.5865,49.9499166666,14.1959166666,8.20691666667,11.25525
593.80,15.5570833334,54.4518333333,26.41175,43.3236666667,12.8158333333,7.15266666667,42.64825,49.976,14.19575,8.20566666666,11.2528333333
594.14,15.5895833333,54.4595,26.3825,43.3103333333,12.7591666666,7.15883333333,42.6415833333,49.93725,14.1741666667,8.18233333333,11.24775
594.48,15.6225833334,54.4931666667,26.3680833333,43.3300833333,12.7443333333,7.17291666668,42.6369166667,49.87125,14.1671666666,8.17916666667,11.2303333333
594.81,15.65925,54.5030833333,26.3186666667,43.3421666667,12.7310833333,7.14216666666,42.6264166667,49.81825,14.1628333334,8.14041666667,11.21425
595.15,15.71075,54.51125,26.307,43.3589166667,12.7386666667,7.16233333332,42.65275,49.8059166667,14.19575,8.163,11.2394166667
595.49,15.7545833333,54.5708333333,26.3115,43.42225,12.7221666667,7.15525,42.7039166667,49.8424166667,14.177,8.15616666667,11.2573333333
595.82,15.7790833333,54.6498333333,26.3293333333,43.48625,12.73525,7.17575000001,42.7365,49.85725,14.2020833333,8.17091666667,11.26625
596.16,15.7806666667,54.6998333333,26.3085,43.50425,12.7095833333,7.14466666667,42.7883333333,49.8638333334,14.1696666667,8.14941666667,11.2459166667
596.50,15.8081666667,54.6806666666,26.3040833333,43.4844166666,12.7115,7.18341666667,42.8145833333,49.8163333333,14.1749166667,8.16208333333,11.25525
596.83,15.8215,54.7554166667,26.3139166667,43.543,12.6893333333,7.17416666668,42.8483333333,49.86,14.168,8.12983333334,11.258
597.17,15.7910833333,54.7464166666,26.26675,43.5230833334,12.6665,7.17141666666,42.8326666666,49.8315833333,14.1366666667,8.1205,11.2470833333
597.51,15.7539166666,54.8208333333,26.2535833333,43.5493333333,12.6271666667,7.14225,42.8498333333,49.8399166667,14.1094166667,8.07933333334,11.2195833333
597.84,15.7830833333,54.9244166667,26.301,43.6455,12.66975,7.15191666666,42.90825,49.9161666667,14.1593333333,8.0985,11.2455833333
598.18,15.8181666667,54.9440833333,26.3378333333,43.6685,12.6998333333,7.16266666667,42.9416666667,49.9345833333,14.1874166667,8.10716666666,11.2695833333
598.52,15.8448333333,54.93975,26.3528333333,43.66675,12.728,7.19216666666,42.9838333333,49.9295,14.2253333334,8.15458333333,11.2909166667
598.85,15.8426666667,55.048,26.3690833333,43.7684166667,12.7245833334,7.17416666667,43.05375,49.9681666666,14.21,8.14491666667,11.26975
599.19,15.8266666667,55.0905833333,26.35575,43.7640833334,12.719,7.16674999999,43.054,49.8984166667,14.1890833334,8.11508333334,11.226
599.53,15.87275,55.1325833333,26.35875,43.7974166667,12.723,7.16441666666,43.1200833333,49.9255,14.2034166667,8.12933333333,11.2266666667
599.86,15.89875,55.1285,26.3405,43.7995,12.7155,7.16958333333,43.0969166667,49.8544166667,14.2366666667,8.15125,11.2576666667
600.20,15.9548333333,55.1775833334,26.3298333333,43.8575,12.73175,7.14908333333,43.1385,49.872,14.2420833333,8.16225,11.2810833333
600.53,16.023,55.2581666667,26.3395833333,43.8564166667,12.7581666667,7.16575000001,43.158,49.8296666666,14.2721666667,8.203,11.3154166667
600.87,16.0338333333,55.25575,26.3299166667,43.8730833333,12.75875,7.12891666667,43.1584166667,49.7850833333,14.26625,8.16558333334,11.3156666667
601.21,16.0906666667,55.29425,26.3619166667,43.9105833333,12.7730833333,7.14574999999,43.2349166667,49.7810833333,14.30225,8.19741666667,11.3438333333
601.54,16.1245,55.2830833333,26.3313333333,43.9155833333,12.7803333333,7.14641666667,43.2140833334,49.7044166667,14.3025833333,8.1945,11.3605
601.88,16.1485,55.3611666666,26.31425,43.96125,12.7655,7.13616666667,43.2395,49.68825,14.2993333333,8.18925,11.35375
602.21,16.1579166667,55.4153333333,26.3001666667,44.0253333333,12.7365833333,7.13025000001,43.2556666667,49.6848333333,14.2765,8.1525,11.331
602.55,16.2098333333,55.4485833334,26.2954166666,44.0308333334,12.7533333333,7.139,43.2905833333,49.6796666667,14.2828333333,8.15883333334,11.3558333333
602.88,16.2771666667,55.45125,26.3020833333,44.0814166667,12.7881666666,7.18541666668,43.3483333333,49.7043333333,14.3555,8.212,11.4304166667
603.22,16.26425,55.4928333333,26.2638333333,44.1006666666,12.7665833333,7.17175,43.3666666667,49.6919166667,14.3499166666,8.17716666667,11.4244166667
603.56,16.2616666667,55.52625,26.26725,44.13075,12.7520833333,7.16016666667,43.3794166667,49.6633333333,14.3070833333,8.15108333333,11.3995
603.89,16.2789166667,55.5778333333,26.296,44.172,12.7341666666,7.17183333333,43.4105,49.6949166667,14.3125833333,8.14883333333,11.40575
604.23,16.2921666667,55.61725,26.3040833334,44.24575,12.7296666667,7.17366666667,43.4808333333,49.7315,14.3415833333,8.12266666666,11.4056666666
604.56,16.3836666667,55.7631666667,26.36625,44.3555,12.7823333333,7.21083333333,43.59825,49.81925,14.4015,8.18491666667,11.4425
604.90,16.4238333333,55.8795,26.3848333334,44.4431666667,12.8054166667,7.24666666667,43.6383333334,49.89,14.42375,8.20333333333,11.47875
605.23,16.4540833333,55.9163333333,26.3983333333,44.477,12.79375,7.25866666668,43.6714166666,49.85775,14.4385833333,8.21816666667,11.4841666667
605.57,16.4474166667,55.9575833334,26.391,44.50525,12.792,7.25033333334,43.7308333333,49.8866666667,14.42625,8.19,11.4866666667
605.90,16.4838333333,56.0585,26.404,44.5659166667,12.8028333333,7.22800000001,43.7745,49.9103333333,14.4150833333,8.18941666667,11.4928333333
606.24,16.4908333334,56.1125833334,26.424,44.6485,12.7865,7.22308333334,43.8350833333,49.9481666667,14.4189166667,8.19216666667,11.5080833333
606.58,16.5008333333,56.1308333333,26.4185833333,44.645,12.7886666667,7.21816666667,43.824,49.914,14.3935833333,8.18183333333,11.504
606.91,16.5655,56.2088333333,26.4621666667,44.7069166667,12.79775,7.22391666666,43.8900833333,49.9484166667,14.39825,8.19566666667,11.5228333333
607.25,16.63475,56.2544166667,26.4893333334,44.7285833333,12.8365,7.25750000001,43.9559166666,49.9705833333,14.4554166667,8.19808333333,11.5585833333
607.58,16.6671666667,56.3819166667,26.5086666667,44.8351666667,12.8575,7.27966666666,44.06325,50.0315833333,14.5063333333,8.23858333334,11.58475
607.92,16.6405833334,56.2731666667,26.4451666666,44.7705833333,12.80025,7.24666666666,43.9763333333,49.9125,14.4540833333,8.21675,11.5393333333
608.25,16.5913333333,56.235,26.4153333333,44.7463333333,12.7620833333,7.23400000001,43.9551666667,49.867,14.41525,8.18483333333,11.5119166667
608.59,16.5819166666,56.1445833333,26.37975,44.6789166667,12.7295,7.21000000001,43.9068333333,49.75975,14.39125,8.15966666667,11.4746666667
608.92,16.5510833333,56.086,26.33175,44.6479166666,12.7050833334,7.20225000001,43.9055833333,49.7339166667,14.35625,8.14533333333,11.4521666667
609.26,16.57675,56.1040833333,26.3209166666,44.6781666667,12.6935833334,7.21308333333,43.9240833333,49.7020833333,14.3714166667,8.18333333333,11.4615833333
609.59,16.5643333333,56.0339166667,26.29725,44.6403333333,12.6765,7.21774999999,43.9086666667,49.6390833334,14.3870833333,8.18075,11.4501666667
609.93,16.5525833333,56.00775,26.2625,44.5848333333,12.6609166667,7.20550000001,43.89775,49.5626666667,14.3560833333,8.14341666667,11.43325
610.26,16.5136666667,56.01625,26.2388333334,44.5915833333,12.5880833333,7.14316666667,43.9273333333,49.5306666667,14.2904166666,8.0865,11.3644166667
610.60,16.5071666667,55.9695833333,26.2013333333,44.5628333333,12.6,7.13775,43.9018333333,49.47025,14.2798333334,8.08308333333,11.3520833333
610.93,16.525,56.007,26.1891666667,44.6178333333,12.6140833333,7.15041666666,43.9489166667,49.4745833333,14.28425,8.11133333334,11.3690833333
611.27,16.5511666667,55.9894166667,26.1720833333,44.61275,12.62,7.14041666666,43.9246666666,49.4151666667,14.26775,8.06141666667,11.3495
611.60,16.5954166666,56.12025,26.2145833333,44.7171666667,12.6695,7.16491666666,44.0210833333,49.4776666667,14.298,8.07916666667,11.3845
611.93,16.6086666667,56.0700833333,26.1679166667,44.71825,12.6328333333,7.15125000001,44.0185833333,49.3850833333,14.261,8.05808333333,11.3729166667
612.27,16.5936666667,56.1165833333,26.1491666667,44.7735833333,12.6309166667,7.131,44.0396666667,49.3275833333,14.2490833333,8.04883333333,11.3693333333
612.60,16.65875,56.2048333333,26.1864166667,44.8614166667,12.687,7.15325000001,44.089,49.3321666667,14.3038333333,8.07066666666,11.4015
612.94,16.6851666667,56.2303333333,26.21675,44.8959166667,12.7073333334,7.17683333333,44.0766666667,49.3303333333,14.29275,8.06916666666,11.3889166667
613.27,16.7066666667,56.3076666667,26.2490833334,44.9565,12.75575,7.20499999999,44.12825,49.3335,14.3115,8.07341666667,11.41925
613.61,16.79225,56.3884166667,26.2995,45.0525833334,12.8345,7.27000000001,44.1585833333,49.3625833333,14.3980833333,8.1465,11.4945833333
613.94,16.9139166667,56.515,26.3885833333,45.158,12.9245,7.3505,44.2285833333,49.4261666667,14.508,8.23991666666,11.60725
