wavelength,Back_HemCalf,Belly_HemCalf,Breast_HemCalf,Crissum_HemCalf,Crown_HemCalf,DorTail_HemCalf,Patch10_HemCalf,Rump_HemCalf,Throat_HemCalf,WingTip_HemCalf
620.62,12.2714333333,33.4619333333,33.8956666666,20.2483333333,6.32066666667,15.4058315789,31.5418666667,14.5202,36.4433333333,14.9454666667
620.95,12.2271666667,33.3974,33.8867333333,20.2486666667,6.2832,15.3710614035,31.5129333333,14.4924,36.4471333333,14.8973333333
621.28,12.1675,33.4382666667,33.8674666667,20.1772666667,6.18946666667,15.3235210526,31.5735333334,14.4292666667,36.4649333334,14.8902
621.62,12.1394333333,33.4927333333,33.8650666667,20.1715333333,6.18426666667,15.3188631579,31.6190666667,14.4118666667,36.5247333333,14.8618
621.95,12.0239333333,33.4748,33.8715333333,20.0958,6.07473333333,15.2701421053,31.6382666667,14.3779333333,36.5315333333,14.7746666667
622.28,12.0214666667,33.4869333334,33.8942666667,20.1089333333,6.05773333333,15.272222807,31.6902,14.3584666667,36.5559333333,14.8066666667
622.62,11.9760666667,33.4206666667,33.8212666667,20.073,6.02213333333,15.2314754386,31.6654666667,14.3337333333,36.4693333333,14.7725333333
622.95,12.0212333333,33.4304,33.8041333333,20.1114,6.053,15.2718929825,31.6914666667,14.3935333333,36.4764,14.8424
623.28,11.9862333333,33.4655333333,33.8847333333,20.1359333333,6.01053333333,15.3126789474,31.7445333333,14.3746,36.5496666667,14.8507333333
623.62,11.9163,33.3433333333,33.8014666667,20.0826666667,5.96086666666,15.2557157895,31.6511333333,14.2935333333,36.4763333334,14.7380666667
623.95,11.9273666667,33.295,33.8105333333,20.0879333333,5.9476,15.250822807,31.6954,14.2804666667,36.5164666667,14.7890666667
624.28,11.8579666667,33.2404,33.7530666667,20.0224,5.91233333333,15.196954386,31.6702666667,14.2842,36.4819333333,14.7883333333
624.62,11.9458666667,33.3442666667,33.8312666667,20.0739333333,5.96593333333,15.2657385965,31.8704,14.3783333333,36.5826,14.8602666667
624.95,11.9804666667,33.3358666667,33.8859333333,20.1194666667,6.0238,15.3036719298,31.8869333333,14.4494,36.5576666666,14.8625333333
625.28,12.0474,33.3994,33.9908666667,20.1695333333,6.08326666667,15.3802684211,31.9995333333,14.5063333333,36.6264666667,14.9453333333
625.61,12.1034666666,33.3755333333,33.9984666667,20.1982666667,6.137,15.4006789474,32.0119333333,14.5038666667,36.6164666667,14.9800666667
625.95,12.1481,33.3946,34.0705333333,20.2542,6.2062,15.4547017544,32.0726,14.5694,36.6752,14.9994666667
626.28,12.1912666667,33.4359333333,34.1210666667,20.2726666667,6.25633333333,15.5189087719,32.1488666667,14.5731333333,36.7004666667,15.0643333333
626.61,12.2198,33.4534,34.1395333333,20.3003333333,6.303,15.5518368421,32.2066,14.5868666667,36.7245333333,15.105
626.94,12.2855,33.4306,34.1069333333,20.3239333333,6.3522,15.5896263158,32.1839333333,14.5985333333,36.6793333333,15.133
627.28,12.3727,33.586,34.2366,20.4197333333,6.42466666667,15.7062719298,32.3345333333,14.7094666667,36.8146,15.2716
627.61,12.4070333333,33.5946666667,34.2714666667,20.4578,6.48073333333,15.7342122807,32.3805333333,14.7526,36.8654,15.2791333333
627.94,12.4821666667,33.6473333333,34.3535333333,20.5711333333,6.54093333333,15.8431280702,32.5036666667,14.8212,36.983,15.3672
628.27,12.4421666667,33.6325333333,34.3448,20.5473333333,6.526,15.8073035088,32.4712,14.7848666667,36.9129333333,15.3124
628.61,12.4377,33.6412666667,34.3107333333,20.5658666667,6.55233333334,15.829154386,32.4794666667,14.7768666667,36.9364,15.3471333333
628.94,12.3874333333,33.6395333333,34.3062666667,20.5616,6.5294,15.8036561404,32.5004,14.7814,36.9242,15.3207333333
629.27,12.3931,33.7429333333,34.4072666667,20.6226666667,6.55926666667,15.849445614,32.6284,14.8198666667,37.005,15.337
629.60,12.3840666667,33.7816666667,34.4036,20.6156666667,6.52833333333,15.8234350877,32.6460666667,14.7971333333,36.9866,15.3525333333
629.94,12.3826333333,33.8108666667,34.4263333334,20.6708,6.52566666667,15.8054192982,32.6897333333,14.8148666667,37.0465333333,15.3704
630.27,12.3347,33.7748666667,34.387,20.648,6.48126666667,15.7637614035,32.7146,14.7869333333,37.0605333334,15.3468
630.60,12.3202333333,33.7986,34.4500666667,20.6728,6.49853333333,15.7505087719,32.8542,14.8205333333,37.1382,15.3606666667
630.93,12.3653,33.8223333333,34.5194666667,20.6887333333,6.48326666667,15.7644561403,32.926,14.8167333333,37.2165333333,15.3791333333
631.26,12.2858333333,33.8266,34.4921333333,20.6109333333,6.388,15.7168035088,32.9240666667,14.7640666667,37.1540666667,15.3556
631.60,12.1854666667,33.7776666667,34.4555333333,20.4842666667,6.31033333333,15.5991105263,32.8915333333,14.6506666667,37.0799333333,15.2376
631.93,12.2280666667,33.819,34.5328,20.5641333333,6.34513333333,15.6527842105,32.9719333333,14.6851333333,37.1677333333,15.3616
632.26,12.2203,33.8288,34.5251333333,20.5453333333,6.28273333333,15.6056192982,33.0414,14.6839333333,37.1607333333,15.358
632.59,12.2069,33.7995333333,34.5280666667,20.5428,6.26853333333,15.6118105263,33.0458666667,14.6468666667,37.1796,15.3216666667
632.92,12.2686666667,33.827,34.5655333333,20.5647333333,6.27086666667,15.6397754386,33.0962,14.7025333333,37.2546,15.3528
633.26,12.1996,33.8013333333,34.5555333333,20.5004666667,6.2214,15.5977666667,33.1200666667,14.6366666666,37.3077333333,15.3042666667
633.59,12.1956666667,33.785,34.5866,20.4414666666,6.16786666667,15.581377193,33.1230666667,14.6152,37.3082666667,15.2880666667
633.92,12.1731666667,33.7946,34.6359333333,20.444,6.13693333333,15.6157947368,33.1944666667,14.6006666667,37.3231333333,15.2774
634.25,12.1099666667,33.7576666667,34.5809333333,20.3861333333,6.02553333333,15.551354386,33.1618,14.5204,37.3060666667,15.2144
634.58,12.0748666667,33.7264,34.541,20.3788666667,6.0436,15.5310280702,33.2178666667,14.5449333333,37.279,15.2232
634.91,12.1725666667,33.8593333333,34.6672666667,20.5206,6.09493333334,15.6144491228,33.3473333333,14.5995333333,37.4545333333,15.2683333333
635.25,12.208,33.9439333333,34.7416,20.5703333333,6.0606,15.6637368421,33.4736,14.6557333333,37.5445333333,15.358
635.58,12.1213333333,33.9064,34.6583333333,20.468,5.969,15.6211631579,33.447,14.5826,37.4912,15.2395333333
635.91,12.1777,33.9124,34.6795333333,20.5309333333,6.06066666667,15.6784175439,33.5487333333,14.6450666667,37.5289333333,15.2847333333
636.24,12.2132333333,33.9174666667,34.6362,20.5561333333,6.0932,15.6595087719,33.5528,14.6628,37.5524,15.3286
636.57,12.1697,33.8632,34.5635333333,20.5511333334,6.1044,15.6442719298,33.5680666667,14.6528,37.5291333333,15.3347333333
636.90,12.1826,33.8466,34.5475333333,20.5681333333,6.117,15.6469017544,33.6008,14.6506666667,37.4916666667,15.3081333333
637.23,12.1333666667,33.8227333333,34.5492666667,20.6,6.09866666667,15.6139438597,33.6812666667,14.6153333333,37.53,15.2824666667
637.56,12.1719666667,33.8256666667,34.5629333333,20.6194,6.113,15.5751140351,33.6584,14.6505333333,37.5471333333,15.2840666667
637.90,12.2445333333,33.8831333333,34.6524,20.6946666667,6.20253333333,15.6876175439,33.741,14.7269333333,37.5489333333,15.3631333333
638.23,12.1896333333,33.819,34.6347333333,20.6418666667,6.12553333333,15.6633929824,33.6988666667,14.649,37.4723333333,15.3032666667
638.56,12.1503333333,33.7168,34.5686,20.5566,6.14066666667,15.6376017544,33.6870666667,14.6462666667,37.3767333333,15.3313333333
638.89,12.1645333334,33.6771333333,34.502,20.5117333333,6.17293333333,15.6001807018,33.6772666667,14.6068666667,37.3507333334,15.2888
639.22,12.2029333333,33.6473333333,34.5333333333,20.5471333333,6.2264,15.6242105263,33.7385333333,14.6511333333,37.3774,15.3501333333
639.55,12.1102,33.6418,34.538,20.4780666666,6.11646666667,15.5894,33.684,14.5551333333,37.3310666667,15.2783333333
639.88,12.1479,33.7288666667,34.6732,20.5509333333,6.13186666667,15.6772649123,33.8641333333,14.6054666667,37.4174666667,15.3503333333
640.21,12.1664666667,33.7393333333,34.7047333333,20.5354,6.113,15.6943982456,33.8972,14.612,37.4260666667,15.334
640.54,12.1278666667,33.7668,34.7318,20.5659333333,6.05953333333,15.7153105263,33.9804,14.6637333333,37.4662666667,15.3692666667
640.87,12.1418666667,33.7705333333,34.6717333333,20.5375333333,6.07886666667,15.7356877193,33.9656,14.7353333333,37.4128666667,15.4257333333
641.20,12.1819333333,33.8611333333,34.7818,20.5832666667,6.0652,15.7660298246,34.1034666667,14.7376666667,37.5092,15.43
641.53,12.1896,33.9054666667,34.8564666667,20.5452666667,6.08046666667,15.742254386,34.1791333333,14.7490666667,37.5815333333,15.4283333333
641.87,12.2488,34.0276,34.9261333333,20.5779333333,6.16166666667,15.7877157895,34.2674666667,14.804,37.6921333333,15.5160666667
642.20,12.224,34.0393333333,34.8798,20.6167333333,6.16726666667,15.7677701755,34.2875333333,14.7654666667,37.7175333333,15.5071333333
642.53,12.2967666667,34.1184,34.9702666667,20.7192666667,6.23426666667,15.8923929825,34.3727333333,14.8826666667,37.7624666667,15.6155333333
642.86,12.2596333333,34.0982,34.8834,20.6447333333,6.22713333333,15.8453631579,34.3558666667,14.8528,37.7382,15.5916
643.19,12.3188666667,34.0902,34.8367333333,20.6038666667,6.22826666667,15.8292508772,34.32,14.8359333333,37.7822,15.5729333333
643.52,12.2520333333,34.0549333333,34.7719333333,20.5247333333,6.18806666667,15.7230701754,34.2759333333,14.7801333333,37.6964666667,15.5003333333
643.85,12.2918666666,34.1025333333,34.807,20.6028,6.24006666667,15.7497385965,34.3943333333,14.8142666667,37.7402,15.5636666667
644.18,12.4181333333,34.1624,34.9007333333,20.6666666667,6.33306666667,15.8373385965,34.5012,14.9154666667,37.8139333333,15.6101333333
644.51,12.4644333333,34.2318666667,35.0030666667,20.7176666667,6.3676,15.9097280702,34.6133333333,14.9317333333,37.9526666667,15.6285333333
644.84,12.3737666667,34.2539333333,34.9677333333,20.6878666666,6.31786666667,15.8934666667,34.6398,14.924,37.8895333333,15.6038
645.17,12.2509666667,34.2013333333,34.8798666667,20.6122,6.23873333333,15.8351736842,34.5858,14.87,37.8250666667,15.5418
645.50,12.1866666667,34.2370666667,34.8904666667,20.6287333333,6.1846,15.7933684211,34.5966666667,14.7717333333,37.886,15.4826
645.83,12.2244,34.2425333333,34.9798,20.6246,6.2012,15.8296754386,34.634,14.8058,37.924,15.5364
646.16,12.2665333333,34.2822,35.1,20.6908,6.28526666667,15.879445614,34.7367333333,14.8330666667,38.0561333333,15.5724
646.49,12.2763,34.3716,35.2251333334,20.7906666667,6.3112,15.9373052632,34.8613333333,14.8554,38.1613333333,15.646
646.82,12.2704333333,34.3537333333,35.2900666667,20.8628,6.3246,15.9619947368,34.9824,14.8842666667,38.194,15.6706
647.15,12.3558333333,34.4163333333,35.4182,20.9513333333,6.34986666667,16.1037175439,35.1561333333,14.9492666667,38.3082,15.7710666667
647.48,12.4497666667,34.5028666667,35.5099333333,20.9921333333,6.41486666667,16.1707280702,35.2025333333,15.0192,38.3541333333,15.8497333334
647.81,12.5268666667,34.5306,35.5102,21.0322,6.49633333333,16.2112368421,35.214,15.0242666667,38.4216666667,15.9508
648.14,12.5479,34.5114666667,35.4776666667,21.0292,6.53946666667,16.1782333333,35.2100666667,15.0246,38.3029333333,15.943
648.47,12.5891,34.4918666667,35.5152666667,21.0225333333,6.5418,16.1925578947,35.2183333333,15.0256666667,38.3772666667,15.9615333333
648.80,12.7376,34.6008,35.6412666667,21.1680666667,6.6344,16.3163789474,35.4058666667,15.1312,38.5032666667,16.0824666667
649.13,12.7536666667,34.4764,35.5586666667,21.0999333333,6.63413333333,16.2797894737,35.4084,15.1958,38.3692666667,16.0400666667
649.46,12.7638333333,34.5267333333,35.5974666667,21.1213333334,6.6236,16.2919859649,35.4872666667,15.2337333333,38.4042,16.0048666667
649.79,12.7539666667,34.5512666667,35.5577333333,21.1348666667,6.58586666667,16.2560701754,35.5184666667,15.2891333333,38.363,16.0266666667
650.11,12.8300333333,34.5342,35.5354,21.1314666667,6.59953333333,16.2899421053,35.5332,15.3348666667,38.343,16.0252
650.44,12.9263333333,34.6142,35.6725333334,21.2058666667,6.70046666667,16.3424140351,35.6650666667,15.4526666667,38.4586666667,16.1534666667
650.77,12.9231666667,34.5871333333,35.6253333333,21.1892666667,6.70826666667,16.2666473684,35.6336666667,15.4663333333,38.4309333333,16.105
651.10,12.8343,34.4998,35.5086,21.0851333333,6.66393333333,16.1908087719,35.574,15.4023333333,38.3569333333,16.049
651.43,12.7646,34.4800666667,35.5498,21.0769333333,6.6094,16.1646385965,35.5879333333,15.364,38.2934,15.9895333333
651.76,12.6972333333,34.5204666667,35.5461333334,21.0664,6.49806666667,16.1589140351,35.6112666667,15.3041333333,38.3865333333,16.0065333333
652.09,12.8156333333,34.6361333334,35.6218,21.1535333333,6.63013333333,16.2621526316,35.7659333333,15.4078,38.4935333333,16.0967333333
652.42,12.8072333333,34.6286666667,35.5586666667,21.1172,6.648,16.2069649123,35.7257333333,15.4291333333,38.4669333333,16.0842
652.75,12.8954,34.7442666667,35.7,21.2492,6.72533333333,16.3233807018,35.9513333334,15.5412666667,38.6658666667,16.208
653.08,12.9374666667,34.8060666667,35.7373333333,21.2800666667,6.75693333333,16.3155175439,36.0756,15.5728,38.6737333333,16.2446666667
653.41,12.9195,34.7228666667,35.6994666667,21.2636666667,6.81786666667,16.2987859649,36.0413333333,15.5481333333,38.6586,16.2102
653.74,12.8786666667,34.7682,35.7804,21.3012,6.83593333333,16.2817508772,36.0879333333,15.595,38.7311333333,16.2162
654.06,12.9064,34.8164,35.7457333333,21.3704666667,6.9014,16.3717842105,36.0945333333,15.6220666667,38.7088666667,16.2762
654.39,12.978,34.8884666667,35.8064,21.3994,6.9304,16.4316631579,36.1204,15.636,38.7962,16.3120666667
654.72,12.9377,34.9428,35.8928,21.4420666667,6.85906666667,16.4707105263,36.2209333333,15.6402666667,38.8096,16.2674666667
655.05,12.9795666667,34.9828,35.8289333333,21.4562,6.9104,16.5416684211,36.3006,15.7330666667,38.903,16.3252
655.38,13.0175333333,34.9372666667,35.8138666667,21.4777333333,6.96013333333,16.5350122807,36.3329333333,15.7450666667,38.8756666667,16.3108666667
655.71,12.9733,34.8491333333,35.8167333333,21.4318666667,6.90693333333,16.5264614035,36.3014,15.7366666666,38.7819333333,16.2832
656.04,13.0477666667,34.8694,35.8624666667,21.5306666667,6.9352,16.6292596491,36.4624,15.8158,38.9106,16.3091333333
656.37,12.9554,34.8116666667,35.7942,21.4529333333,6.78306666667,16.5458017544,36.3582,15.6998666667,38.8504666667,16.1758666667
656.69,12.9896666667,34.8838,35.8956,21.5188,6.80873333333,16.6476052632,36.3958666667,15.7235333334,38.9837333333,16.2322
657.02,12.9322,34.8520666666,35.8503333333,21.4351333333,6.6858,16.5819789474,36.3594,15.6446666667,38.9006666667,16.138
657.35,12.9947666667,34.9979333334,35.9576,21.5171333333,6.7146,16.6912894737,36.4936,15.6796666667,38.9808,16.2035333333
657.68,12.9939,34.9715333333,35.9923333333,21.5192,6.63466666667,16.6548508772,36.5890666667,15.6768666667,39.0134,16.1802
658.01,12.8406666667,34.8004,35.8912666667,21.3693333333,6.50973333333,16.4977736842,36.5457333333,15.5421333333,38.8624,16.0950666667
658.34,12.9153333333,34.8334666667,35.9728666667,21.4327333333,6.5574,16.5340192983,36.6542,15.5912,38.9529333333,16.1908666667
658.66,12.8987666667,34.843,36.0612,21.4295333333,6.51433333333,16.4702929824,36.7693333333,15.5426,38.9675333334,16.2002
658.99,12.8826333333,34.9068,36.1657333333,21.4562666667,6.50406666667,16.5283350877,36.932,15.5695333333,39.0401333333,16.2322
659.32,12.8883666667,34.9453333334,36.1537333333,21.5041333333,6.5356,16.5363736842,36.9542,15.5572,39.0724,16.2673333333
659.65,12.9521333333,35.0467333333,36.2198666667,21.5896666667,6.58733333333,16.5992087719,37.0405333333,15.5975333333,39.1109333333,16.3722
659.98,12.9356666667,35.0639333333,36.2468,21.5892666667,6.607,16.592254386,37.0733333333,15.6048,39.064,16.3891333334
660.31,12.8231666667,34.8602,36.0801333333,21.4388,6.45486666667,16.4113403509,36.9711333334,15.4666,38.9103333333,16.2312666667
660.63,12.8537333333,34.9422666667,36.1348,21.4602,6.47553333333,16.4666666667,37.0712,15.4708666667,38.9985333333,16.2648
660.96,12.8039666667,34.8644666667,36.1009333333,21.3920666667,6.3982,16.3558175439,37.0437333333,15.4106666667,38.9779333333,16.1910666667
661.29,12.7847333333,34.9289333334,36.1646,21.3919333333,6.41753333333,16.3690140351,37.1007333333,15.4128666667,39.0276,16.1787333333
661.62,12.9475,35.1751333333,36.2608,21.6272,6.5652,16.5597754386,37.2324,15.5825333333,39.2151333333,16.3522666667
661.94,12.9487333333,35.1317333333,36.1724,21.6486,6.59186666667,16.5470210526,37.1938,15.5959333333,39.1678666667,16.2972
662.27,12.8794333333,35.0690666667,36.1134,21.598,6.57326666667,16.5078754386,37.0322666667,15.5912666667,39.0537333333,16.2170666667
662.60,13.0254666666,35.1888,36.1374,21.6794,6.66973333333,16.5985140351,37.0349333333,15.7184666667,39.1409333333,16.3430666667
662.93,13.0704,35.2554666667,36.2055333333,21.7489333334,6.6674,16.6487035088,37.1622666667,15.7598,39.2558666667,16.4078
663.26,12.9496666667,35.1828,36.1109333333,21.6423333333,6.57326666667,16.5484526316,37.0726,15.6678,39.1311333333,16.3024666667
663.58,13.1147,35.2974666667,36.2477333334,21.8088666667,6.7326,16.7075736842,37.2164666667,15.8464666667,39.2416,16.4730666667
663.91,13.1752666667,35.3969333333,36.2526666667,21.93,6.851,16.8242701754,37.3316666667,15.9584666666,39.2973333333,16.5588666667
664.24,13.1674,35.4096666667,36.3561333333,22.0102666667,6.8562,16.8687157895,37.4576666667,16.0344,39.3959333333,16.5818666667
664.57,13.2398333333,35.4628,36.3812,22.0584666667,6.94313333333,16.9513842105,37.5308,16.0978666667,39.4325333333,16.7016666667
664.89,13.2365666667,35.3838,36.2988666667,22.0253333333,6.956,16.9971456141,37.4457333333,16.0757333334,39.3926,16.7138
665.22,13.2999666667,35.3816666667,36.3462666667,22.0912,7.04313333333,17.0612175439,37.5832,16.1257333333,39.4739333333,16.742
665.55,13.4241333333,35.5162,36.5302,22.2004666667,7.152,17.2301315789,37.8022,16.2543333333,39.6336,16.9124666667
665.87,13.4376666667,35.5889333333,36.5712,22.2182666667,7.12,17.2880982456,37.9247333333,16.2248,39.6957333333,16.8648666667
666.20,13.3795333333,35.4536,36.5,22.2004666667,7.1128,17.2769894737,37.8999333333,16.1808,39.6331333333,16.7274
666.53,13.4448333333,35.4843333333,36.5164,22.2574,7.23046666667,17.3811122807,37.9885333333,16.2836666667,39.7074666667,16.7870666667
666.86,13.4600333333,35.4924,36.6274,22.3146,7.2534,17.3963473684,38.0571333333,16.3273333333,39.8102666667,16.7951333333
667.18,13.4384666667,35.5973333333,36.6798,22.2928666667,7.25806666667,17.4169070176,38.2086,16.3064,39.9947333333,16.8576
667.51,13.3707333333,35.5323333333,36.7140666666,22.2235333333,7.2148,17.3924280702,38.1814666667,16.2822666666,39.9842666667,16.8686
667.84,13.4123666667,35.6209333333,36.7458,22.248,7.1742,17.393,38.2898666667,16.3325333333,40.0173333333,16.9904666667
668.16,13.3923,35.5819333333,36.7121333333,22.1798666667,7.12093333333,17.3765105263,38.3063333333,16.3316666667,39.9673333334,16.9362666667
668.49,13.4135,35.6960666667,36.77,22.2082666667,7.11873333334,17.3644964912,38.4268,16.371,40.0068666667,16.9347333333
