wavelength,Back_TanCyam,Belly_TanCyam,Breast_TanCyam,Crissum_TanCyam,Crown_TanCyam,DorTail_TanCyam,Patch10_TanCyam,Patch11_TanCyam,Patch12_TanCyam,Patch13_TanCyam,Rump_TanCyam,Throat_TanCyam,WingTip_TanCyam
412.57,4.73523333333,7.35135333333,3.34726666667,4.50266666667,41.6799333333,4.16406666667,7.16666666667,10.3790666667,16.2844666667,15.0417333333,17.7545,48.0758,5.91726666667
412.92,4.7585,7.37652,3.3836,4.535,41.5704,4.19586666667,7.2446,10.5190666667,16.3006666667,15.1420666667,17.8135666667,48.0412,5.95733333333
413.28,4.76815,7.40307333333,3.394,4.55433333333,41.4564,4.22106666667,7.31026666667,10.6768,16.2952,15.2682,17.8839333333,48.0028,5.97666666667
413.64,4.7569,7.36015666667,3.3656,4.5308,41.2888,4.19416666667,7.31513333333,10.7679333333,16.2342,15.3177333333,17.8807666667,47.8710666667,5.94953333333
414.00,4.75406666667,7.36534,3.37,4.55413333333,41.2151333333,4.199,7.36126666667,10.8960666667,16.2456666667,15.4012666667,17.9266666667,47.8600666667,5.9364
414.36,4.76653333333,7.38004333333,3.38046666667,4.5576,41.1682,4.19636666667,7.41893333334,11.0142666667,16.2814666667,15.5273333333,18.0480333333,47.8630666667,5.95326666667
414.72,4.81296666667,7.43351666667,3.46246666667,4.60533333333,41.0471333333,4.2534,7.5118,11.176,16.2986,15.6319333333,18.1355666667,47.7578,5.99926666667
415.07,4.86288333333,7.46932333333,3.5276,4.63226666667,40.9557333333,4.3089,7.59226666667,11.3294,16.3400666667,15.7626,18.2304333333,47.7298666667,6.03453333333
415.43,4.88878333333,7.50326333333,3.56913333333,4.6518,40.9135333334,4.35083333333,7.67246666666,11.4948666667,16.3894,15.9158666667,18.3276333333,47.7844666666,6.0648
415.79,4.95786666667,7.56374666667,3.61626666667,4.702,40.893,4.4297,7.76573333333,11.6855333333,16.4376,16.0718666667,18.4589333334,47.8472,6.11593333333
416.15,5.00193333333,7.60294666667,3.66246666667,4.77126666667,40.9150666667,4.49403333333,7.84733333333,11.8336,16.5032,16.2480666667,18.6128,47.9352,6.148
416.51,5.04163333334,7.61291333333,3.71006666667,4.8082,40.9138666667,4.5334,7.91373333333,12.022,16.5604666667,16.4024666667,18.7189666667,48.0298,6.20246666667
416.86,5.08911666667,7.64254,3.75913333333,4.8468,40.8596,4.57293333333,7.98633333333,12.1822666667,16.5771333333,16.5370666667,18.8342333333,48.0346666667,6.2382
417.22,5.11046666667,7.63970333333,3.76506666667,4.8444,40.7742666667,4.57743333333,8.02186666667,12.2926666667,16.5715333333,16.6242,18.9059666667,48.0310666667,6.2256
417.58,5.14401666667,7.66999666667,3.79293333333,4.87006666667,40.7668666666,4.61023333333,8.08913333333,12.4582,16.6078,16.7275333333,19.0192333333,48.061,6.23953333333
417.94,5.18055,7.68216,3.82753333333,4.89606666667,40.6779333333,4.6393,8.14506666667,12.5989333333,16.6117333333,16.8217333333,19.1007333333,48.0234666667,6.276
418.29,5.2143,7.68533333333,3.83493333333,4.9156,40.5456666667,4.6572,8.1804,12.7166,16.5982,16.8896666667,19.1422333333,47.9361333334,6.2844
418.65,5.20791666667,7.66375333333,3.80206666667,4.8948,40.4815333334,4.6602,8.19066666667,12.8323333333,16.5844,16.9562,19.187,47.9462,6.2738
419.01,5.21918333334,7.65909666667,3.79873333333,4.9082,40.4350666667,4.6657,8.21113333333,12.9428,16.5839333333,17.0308,19.2375666667,47.9555333333,6.27786666666
419.37,5.23818333333,7.66614,3.79986666667,4.9262,40.4035333333,4.68353333333,8.25006666667,13.0654,16.603,17.1184666667,19.3125333333,47.9764666667,6.30793333333
419.73,5.22966666667,7.63811666666,3.78846666667,4.92906666667,40.3270666667,4.6801,8.26360000001,13.1432666667,16.5767333333,17.1644666667,19.3424333333,47.9453333333,6.31093333333
420.08,5.22776666667,7.63978333333,3.7828,4.9106,40.246,4.66893333333,8.28326666667,13.2628666667,16.5593333333,17.2159333333,19.3604666667,47.8977333333,6.3142
420.44,5.24726666667,7.64356666667,3.79833333333,4.92893333333,40.1794,4.69496666667,8.32353333333,13.3634,16.5588,17.2799333333,19.4146666667,47.8669333333,6.31106666667
420.80,5.25003333334,7.62667333333,3.7868,4.92,40.0978666667,4.68373333333,8.33939999999,13.4399333333,16.5432,17.3218,19.4280666667,47.8419333333,6.30566666666
421.16,5.28116666667,7.64236,3.8116,4.9478,40.0642,4.71136666667,8.38899999999,13.5615333333,16.5706,17.3988,19.4865333333,47.8346666667,6.33853333333
421.51,5.27143333333,7.61046,3.78713333333,4.9392,39.9708666667,4.6906,8.39113333333,13.6244666667,16.5574666667,17.4454666667,19.5043333333,47.8242,6.33266666667
421.87,5.27246666667,7.59240666667,3.78326666666,4.93853333333,39.9136666666,4.68733333333,8.40726666667,13.7161333333,16.5413333333,17.5042666667,19.5396666667,47.7982666667,6.3236
422.23,5.27925,7.57868,3.79006666667,4.93053333333,39.8746,4.6894,8.43333333333,13.8211333333,16.5324666667,17.5709333333,19.5727666667,47.8078,6.32393333334
422.58,5.28431666667,7.56027,3.79326666666,4.94053333333,39.8048,4.6756,8.45713333334,13.9176,16.5216,17.6336,19.6113,47.7726666667,6.31846666666
422.94,5.30426666667,7.56651,3.8008,4.94993333333,39.7314666667,4.69213333333,8.49946666667,14.0302,16.5108,17.7093333333,19.6601333333,47.7638,6.33133333333
423.30,5.29033333333,7.54137,3.78666666667,4.9332,39.6287333334,4.67216666667,8.49606666667,14.1088666667,16.4709333334,17.7472666666,19.6715666667,47.7122,6.29993333333
423.66,5.28153333333,7.53157333333,3.7848,4.92446666667,39.568,4.6676,8.51493333334,14.2170666667,16.4552,17.8057333333,19.7016333333,47.7011333333,6.28546666667
424.01,5.28893333333,7.51606666667,3.7966,4.93433333333,39.4846,4.671,8.54373333333,14.3109333333,16.439,17.8463333334,19.7293,47.6581333333,6.2894
424.37,5.27855,7.49839,3.78006666667,4.91873333333,39.4364666667,4.6508,8.54986666667,14.3988,16.4052,17.8897333333,19.7480666667,47.6639333333,6.28853333333
424.73,5.29308333333,7.49927333333,3.79446666667,4.93746666667,39.4182,4.66596666667,8.58646666667,14.5183333333,16.3987333333,17.9670666667,19.8078666667,47.6984666667,6.30073333333
425.08,5.27388333333,7.47645666667,3.7854,4.92326666667,39.3418666667,4.64543333333,8.5862,14.5769333333,16.3559333333,17.9888666667,19.8133,47.6558,6.28433333333
425.44,5.29686666667,7.48691,3.80733333333,4.93853333333,39.3165333333,4.6627,8.62659999999,14.6980666667,16.3422666667,18.0624666667,19.8512333334,47.661,6.2986
425.80,5.29503333333,7.47373,3.8052,4.9292,39.2842,4.65363333333,8.6426,14.7872,16.3226666667,18.1184,19.8816,47.6848,6.29693333333
426.16,5.2329,7.42070666667,3.76206666667,4.88486666667,39.234,4.59926666667,8.61413333332,14.8388,16.2686,18.1354666667,19.8796666667,47.6829333333,6.25426666667
426.51,5.2191,7.40144333333,3.7534,4.86353333333,39.2200666667,4.59516666667,8.6246,14.9270666667,16.244,18.2025333333,19.9102333333,47.741,6.24833333333
426.87,5.1772,7.34660333333,3.72326666667,4.8244,39.1736666667,4.53866666667,8.60113333333,14.998,16.2003333333,18.2211333333,19.9198333333,47.7128666667,6.21126666667
427.23,5.18321666667,7.33124,3.728,4.83153333333,39.1314,4.55053333333,8.63700000001,15.1026666667,16.1782666667,18.2685333333,19.951,47.7061333333,6.22493333333
427.58,5.17826666667,7.29517,3.71573333333,4.82,39.0776666667,4.54043333333,8.65833333333,15.1938,16.1357333333,18.3129333333,19.9868333333,47.6974666667,6.22433333333
427.94,5.14061666667,7.25273666667,3.6726,4.78626666666,39.0637333333,4.49333333333,8.64653333333,15.2892,16.0835333333,18.3637333333,20.0372333333,47.7412666667,6.1962
428.30,5.11848333333,7.23037666667,3.66033333333,4.7714,39.0077333333,4.46666666667,8.65300000001,15.3852,16.0454666667,18.4157333333,20.0685,47.7298,6.17826666667
428.65,5.07841666667,7.18473666667,3.6272,4.7408,38.9209333333,4.4354,8.63780000001,15.4434666667,15.9932666667,18.4103333333,20.0751,47.6518,6.1538
429.01,5.08333333333,7.17003333333,3.6188,4.75333333333,38.8912666667,4.4342,8.66613333333,15.5864,15.9741333333,18.4830666667,20.1333666667,47.6714666667,6.1736
429.37,5.05996666667,7.13548,3.604,4.7414,38.8678666667,4.4182,8.67940000001,15.671,15.9514666667,18.537,20.1903666666,47.6786,6.16713333334
429.72,5.06886666667,7.14088,3.60426666667,4.76326666667,38.7874666667,4.43866666667,8.72826666667,15.7710666667,15.9413333333,18.5826666667,20.2456,47.6388666667,6.17786666667
430.08,5.12011666667,7.17264666667,3.63466666667,4.82086666667,38.7508666667,4.4852,8.81493333333,15.922,15.9518666667,18.6772,20.3534,47.6554,6.21733333333
430.44,5.12421666667,7.16335666667,3.64106666666,4.82966666667,38.7064666667,4.48106666667,8.85053333333,16.0309333333,15.943,18.7347333333,20.407,47.6498,6.2256
430.79,5.1454,7.16974333333,3.65773333333,4.85686666667,38.6685333333,4.5027,8.91546666667,16.1436,15.9290666667,18.8103333333,20.4657666667,47.6609333333,6.2404
431.15,5.14816666667,7.16134666667,3.66233333334,4.86206666667,38.6276,4.48583333333,8.95133333333,16.2454666667,15.915,18.8681333333,20.5316,47.7004,6.23233333333
431.50,5.17498333333,7.17751666667,3.6912,4.8962,38.603,4.51903333333,8.99893333333,16.3588666667,15.9304666667,18.9379333333,20.5991666666,47.749,6.2418
431.86,5.17728333334,7.16328666667,3.71333333333,4.90346666667,38.501,4.5343,9.02486666667,16.4037333333,15.9126,18.9738,20.604,47.7023333333,6.24333333333
432.22,5.18758333333,7.16340333333,3.71733333333,4.91926666667,38.4566,4.54946666667,9.07186666667,16.4909333333,15.8995333333,19.0368,20.6538333333,47.7001333333,6.256
432.57,5.2252,7.19252,3.75093333333,4.94493333333,38.4638,4.57306666667,9.12653333334,16.6243333333,15.9262,19.1454,20.7387666667,47.7738666667,6.26853333333
432.93,5.2272,7.17667333333,3.75406666666,4.92946666667,38.3954666667,4.57116666667,9.13993333333,16.668,15.8922,19.1839333333,20.7608,47.7804,6.25506666667
433.29,5.2464,7.20147333333,3.79033333333,4.95093333333,38.3594666667,4.5922,9.18659999999,16.7630666666,15.8903333333,19.2405333333,20.7986666667,47.8000666667,6.26446666667
433.64,5.24511666667,7.19653666667,3.79073333333,4.93433333333,38.3543333333,4.58263333333,9.19753333333,16.837,15.8637333333,19.284,20.8335,47.8441333333,6.25886666667
434.00,5.26183333333,7.19557666667,3.8122,4.9442,38.3393333333,4.60193333333,9.21286666666,16.9140666667,15.8586,19.3306,20.8471666667,47.8446,6.2722
434.35,5.25896666667,7.19329666667,3.8136,4.94573333333,38.3064,4.5985,9.22539999999,16.9723333333,15.815,19.3710666667,20.8752,47.8648666667,6.27066666667
434.71,5.25506666667,7.18934,3.82346666667,4.9448,38.2700666667,4.5957,9.22886666667,17.0292,15.7831333333,19.4078666667,20.9184,47.8764666666,6.2734
435.07,5.25631666667,7.18662666667,3.83306666667,4.9476,38.2546,4.6068,9.25180000001,17.104,15.7576,19.4484666667,20.9488333333,47.8819333333,6.275
435.42,5.24125,7.17751333333,3.82473333334,4.93286666667,38.2278666667,4.5921,9.26519999999,17.1662,15.714,19.4862666667,20.9718333333,47.8635333333,6.27393333333
435.78,5.26636666667,7.18986333333,3.84166666666,4.96413333333,38.239,4.62423333333,9.30473333334,17.2908,15.7069333333,19.5622666667,21.0493333333,47.9,6.29546666667
436.13,5.27888333333,7.19632,3.85366666667,4.961,38.2372666667,4.62413333333,9.33006666667,17.3905333333,15.6906,19.6128,21.0940666667,47.9362666667,6.31473333333
436.49,5.22965,7.15065666667,3.8154,4.921,38.1478666666,4.5799,9.31633333333,17.4019333333,15.6090666667,19.5885333333,21.0656,47.8852,6.28133333333
436.84,5.21401666667,7.14047666667,3.81013333333,4.90806666667,38.1502666667,4.57463333333,9.35140000001,17.4905333333,15.5830666667,19.6369333333,21.1217666667,47.9214666666,6.2808
437.20,5.21271666667,7.13173666667,3.80246666667,4.907,38.1509333333,4.58596666667,9.37759999999,17.5766666667,15.5633333333,19.7025333333,21.1879666667,47.9666,6.30593333333
437.56,5.2139,7.13231,3.8188,4.92273333333,38.1177333333,4.59343333333,9.41166666667,17.6498,15.5512,19.7518666667,21.2243666666,47.9840666667,6.32113333333
437.91,5.21021666667,7.12597,3.816,4.9262,38.1152,4.59273333333,9.44486666667,17.7112666667,15.5242666667,19.796,21.2940333333,48.0567333333,6.32386666667
438.27,5.2553,7.14772333334,3.83926666667,4.9678,38.1325333333,4.6325,9.50933333333,17.8261333333,15.5575333333,19.861,21.3825,48.1163333333,6.3748
438.62,5.26841666666,7.14238333333,3.85446666667,4.98066666667,38.1223333333,4.6453,9.55606666667,17.9008666667,15.5483333333,19.8912666667,21.418,48.1483333333,6.3878
438.98,5.26658333333,7.13268666667,3.84166666667,4.99186666667,38.1097333333,4.6503,9.56906666666,17.9556666667,15.5353333333,19.9463333333,21.4624666667,48.1698,6.40506666667
439.33,5.291,7.13870333333,3.85253333333,5.01506666667,38.1170666667,4.6676,9.60886666666,18.0374666667,15.5382,20.0056,21.5241,48.242,6.42606666667
439.69,5.31631666667,7.15913666667,3.86293333334,5.02746666667,38.1512,4.67866666667,9.64680000001,18.1354666667,15.5444,20.0719333333,21.5953,48.3605333333,6.43246666667
440.04,5.3255,7.14923666667,3.86746666667,5.0422,38.1292666667,4.68833333333,9.66313333334,18.1860666667,15.5302,20.1054666667,21.6405,48.3974,6.42573333333
440.40,5.3455,7.15116666667,3.88193333333,5.06666666667,38.1721333334,4.7093,9.69686666667,18.2513333333,15.529,20.1740666666,21.7124666667,48.4854666667,6.45166666667
440.75,5.35656666667,7.14694666667,3.88693333333,5.0864,38.2048,4.7142,9.7208,18.3212,15.5185333333,20.2177333333,21.7679333334,48.5689333333,6.459
441.11,5.35676666667,7.13763333333,3.87873333333,5.0932,38.1856666667,4.707,9.73759999999,18.3488666667,15.4866,20.2331333333,21.7959,48.584,6.44906666667
441.47,5.36145,7.12595333333,3.8676,5.103,38.2001333333,4.69993333333,9.76306666666,18.4137333333,15.4588,20.2784666667,21.8426,48.6448666666,6.44713333333
441.82,5.35018333333,7.11448,3.85873333333,5.1054,38.1870666667,4.68546666667,9.78033333334,18.4718,15.4344666667,20.3018666667,21.8816,48.6752,6.44133333333
442.18,5.29896666667,7.06483,3.82453333333,5.06246666667,38.12,4.64533333333,9.7638,18.4619333333,15.3576666667,20.2905333333,21.8692666667,48.6431333333,6.38613333333
442.53,5.29863333333,7.06702,3.81646666667,5.0742,38.1133333333,4.65253333333,9.79040000001,18.5132,15.3397333333,20.3417333333,21.9079,48.6904666667,6.39506666666
442.89,5.30405,7.05853333333,3.82866666667,5.07406666666,38.0965333333,4.65296666667,9.83713333334,18.5735333333,15.3093333333,20.373,21.9543,48.7674,6.39953333333
443.24,5.29011666667,7.0438,3.82006666667,5.06266666667,38.0638,4.63383333333,9.84760000001,18.6192666667,15.2667333333,20.4006,21.9894,48.7966,6.38413333333
443.60,5.26593333333,7.01261,3.79893333333,5.04986666667,38.0083333333,4.6042,9.86833333333,18.6346666667,15.212,20.416,22.0101333333,48.7934666667,6.37533333333
443.95,5.27891666667,7.03015666667,3.8208,5.077,38.0514,4.62033333333,9.92013333334,18.7183333333,15.2156,20.4884,22.1045,48.9044,6.39713333333
444.31,5.2966,7.03924333333,3.83106666667,5.09573333333,38.0280666667,4.63683333333,9.95560000001,18.7842666667,15.2059333333,20.5260666667,22.1593333333,48.9444666667,6.40846666667
444.66,5.29405,7.04316,3.83526666667,5.11173333333,38.0004,4.64163333333,9.98433333333,18.8258666667,15.1852,20.5677333333,22.2086666667,48.9542,6.41546666667
445.02,5.27041666667,7.01587666667,3.81433333333,5.09533333333,37.9643333333,4.61546666667,9.9864,18.8826666667,15.1251333333,20.5928,22.2477333333,48.9964,6.40333333333
445.37,5.26836666667,7.02003333333,3.8298,5.09953333333,37.9735333333,4.63683333333,10.0098666667,18.9237333333,15.1085333333,20.6440666667,22.3059666667,49.0696666667,6.41153333333
445.72,5.27973333333,7.01711333333,3.8354,5.10506666667,37.9726666667,4.64313333333,10.0390666667,18.966,15.1004666667,20.6998,22.3603666667,49.1447333333,6.414
446.08,5.31215,7.04054333333,3.8702,5.1464,38.0274666667,4.67243333333,10.0842666667,19.0618666667,15.1033333333,20.7747333333,22.4379666667,49.27,6.46206666667
446.43,5.31498333333,7.02482333333,3.8684,5.1458,38.0347333333,4.66663333333,10.0942666667,19.1158,15.0701333333,20.812,22.4843333333,49.3229333333,6.46066666667
446.79,5.30303333333,7.00941,3.8538,5.14126666666,38.0451333333,4.65046666667,10.0875333333,19.1487333333,15.0240666667,20.8372,22.5062,49.3638,6.45033333333
447.14,5.31753333333,7.01712333333,3.86326666667,5.16,38.0816666667,4.6578,10.1234666667,19.2018666667,15.0233333333,20.8914,22.5685,49.4292666667,6.47086666666
447.50,5.31673333333,7.01030666667,3.86133333333,5.16313333333,38.0864666667,4.66703333333,10.1400666667,19.2388666667,14.987,20.9093333333,22.5978666667,49.4387333333,6.46793333333
447.85,5.30501666667,6.9843,3.8418,5.1486,38.076,4.6516,10.1414,19.2689333333,14.9384,20.9294,22.6046,49.4446666667,6.46213333333
448.21,5.29458333333,6.97686,3.8338,5.14226666667,38.1158666667,4.6496,10.1654666667,19.312,14.9025333333,20.9758,22.6575,49.5130666667,6.45806666667
448.56,5.30971666667,6.97875,3.8454,5.1504,38.1161333333,4.65966666667,10.1948,19.3677333333,14.8724,21.0208666667,22.6928333333,49.5676,6.46653333333
448.92,5.32001666667,6.96898666667,3.85613333333,5.1588,38.1612666667,4.66996666667,10.2292666667,19.4152666666,14.8729333333,21.0776666667,22.7372,49.6377333333,6.47286666667
449.27,5.32203333333,6.95001666667,3.843,5.16526666667,38.1602,4.66063333333,10.2469333333,19.4559333333,14.8246,21.1060666667,22.7819333333,49.6491333333,6.46746666667
449.62,5.31755,6.94284,3.8426,5.1724,38.1240666667,4.66086666667,10.2492666667,19.4739333333,14.7606,21.1128,22.7832,49.6013333333,6.46953333333
449.98,5.30126666667,6.92711,3.82506666667,5.16186666667,38.1102666667,4.6442,10.2588,19.4924666667,14.7074666667,21.1382666667,22.8046333333,49.5882,6.448
450.33,5.3145,6.94668,3.84026666667,5.1928,38.1352,4.67463333333,10.3064,19.5428,14.6993333333,21.1984666667,22.8774666667,49.6432,6.46253333333
450.69,5.34165,6.96744333333,3.8658,5.22253333333,38.1741333333,4.70726666667,10.3686,19.5980666667,14.7102,21.2754,22.9796666667,49.6903333333,6.4798
451.04,5.33495,6.95215333333,3.86453333334,5.225,38.1758,4.71183333333,10.3962,19.6158666667,14.6586666667,21.3226666667,23.0214333333,49.7178,6.47146666667
451.40,5.33403333333,6.94684,3.8816,5.24073333333,38.2142666667,4.71923333333,10.4365333333,19.6656,14.6517333333,21.4040666667,23.1084666667,49.8290666667,6.48233333333
451.75,5.32558333333,6.95052333333,3.88033333333,5.24953333333,38.2067333333,4.72353333333,10.4869333333,19.6897333333,14.6009333333,21.4527333333,23.1570666667,49.8727333333,6.47453333333
452.10,5.31413333333,6.92853,3.87166666667,5.24366666667,38.1976,4.70616666667,10.5041333333,19.7242,14.5585333333,21.4795333333,23.1869,49.9118,6.47206666667
452.46,5.2855,6.89856333333,3.84433333333,5.229,38.246,4.6886,10.5199333333,19.7427333333,14.5232666667,21.521,23.2628666667,49.9972,6.4598
452.81,5.28638333333,6.90529333333,3.84613333333,5.2334,38.2716666667,4.68206666667,10.5505333333,19.7794,14.4872666666,21.5626666667,23.3180666667,50.0574,6.46533333333
453.17,5.27706666667,6.88513,3.83686666667,5.21866666667,38.2902,4.6654,10.5566666667,19.8152,14.4594,21.6012666667,23.3508,50.1274,6.4566
453.52,5.27303333333,6.88051333333,3.8246,5.21066666667,38.3694666667,4.66543333333,10.5947333333,19.8743333333,14.4436666667,21.6699333333,23.4254,50.2677333333,6.46506666667
453.87,5.28205,6.87885,3.8258,5.2158,38.4297333333,4.663,10.6306,19.9227333333,14.4333333333,21.7416666667,23.4996666667,50.3897333333,6.47093333333
454.23,5.27475,6.85787666667,3.81953333333,5.20566666667,38.4528,4.6381,10.6546666667,19.9600666667,14.3905333333,21.785,23.5466666667,50.4688666667,6.46413333333
454.58,5.27035,6.82921333333,3.81113333333,5.19086666667,38.4396,4.62146666667,10.6777333333,19.9776666667,14.3340666667,21.8220666667,23.5711666667,50.5162,6.45713333333
