wavelength,Back_ParCorm,Belly_ParCorm,Breast_ParCorm,Crissum_ParCorm,Crown_ParCorm,DorTail_ParCorm,Rump_ParCorm,Throat_ParCorm,WingTip_ParCorm
406.83,9.25673333332,40.8010666667,34.5914666667,31.9581333333,5.2046,5.26986666667,10.0000666667,6.70126666667,6.10266666667
407.19,9.28406666665,40.8736666667,34.6292666666,32.0291333333,5.2232,5.28506666667,10.0174666667,6.69433333333,6.1184
407.55,9.286,40.9347333333,34.658,32.0662,5.2252,5.31106666667,10.0214666667,6.68593333333,6.1226
407.90,9.29273333333,41.0588,34.7698666667,32.1863333333,5.24013333333,5.3352,10.0472666667,6.67946666667,6.1476
408.26,9.27926666667,41.2420666666,34.8946,32.2871333333,5.2158,5.30653333333,10.046,6.6514,6.11666666667
408.62,9.26339999999,41.25,34.9153333333,32.3039333333,5.16553333333,5.27813333333,10.0042,6.615,6.0916
408.98,9.24226666667,41.3184666667,34.9280666667,32.3526666667,5.13126666666,5.2488,9.96986666665,6.5618,6.03946666667
409.34,9.25580000001,41.3924666667,34.9866,32.4091333333,5.13033333334,5.2556,9.98359999999,6.55453333333,6.0618
409.70,9.27933333334,41.47,35.0462666667,32.4917333333,5.15086666667,5.28013333333,10.0074,6.56406666667,6.09006666667
410.06,9.30053333333,41.5597333333,35.1403333333,32.5536,5.16413333333,5.2956,10.0315333333,6.5644,6.09766666667
410.42,9.30186666666,41.6300666667,35.2035333333,32.6270666667,5.15006666667,5.2946,10.0579333333,6.5572,6.11613333333
410.77,9.29026666666,41.728,35.2622,32.6922666667,5.1318,5.29433333333,10.0533333333,6.5604,6.08486666667
411.13,9.29273333333,41.7830666667,35.3266666667,32.7618,5.13326666667,5.31413333333,10.0666,6.58153333333,6.09646666667
411.49,9.29120000001,41.8228666667,35.3514,32.7953333333,5.12013333333,5.2882,10.0700666667,6.5656,6.08333333334
411.85,9.28813333333,41.8094,35.3382666667,32.7987333333,5.10486666667,5.2862,10.0702666667,6.54946666667,6.074
412.21,9.29153333335,41.8108,35.3634,32.8228666667,5.08853333333,5.29213333333,10.0615333333,6.5408,6.07213333333
412.57,9.31286666667,41.9672666667,35.4835333333,32.9586666667,5.11393333333,5.3068,10.0994,6.54733333333,6.09606666667
412.92,9.33959999999,42.0152,35.5465333333,33.0002,5.12966666667,5.31826666667,10.1115333333,6.5738,6.14446666667
413.28,9.31160000001,42.0311333333,35.5554,33.0124666667,5.09313333333,5.2854,10.0958,6.53806666667,6.12153333333
413.64,9.33140000001,42.1820666667,35.6602666667,33.1078,5.07186666667,5.26586666667,10.0908666667,6.5262,6.11546666667
414.00,9.35133333333,42.2286666667,35.6754,33.148,5.06146666667,5.26533333333,10.0906666667,6.50933333333,6.114
414.36,9.33026666668,42.2587333333,35.6871333333,33.1437333333,5.0364,5.25186666667,10.047,6.4766,6.079
414.72,9.34053333334,42.3246,35.7308666666,33.1957333333,5.0142,5.2386,10.0536,6.43886666667,6.08906666667
415.07,9.33753333333,42.3442,35.7182666666,33.1863333333,4.97466666666,5.21293333334,10.0331333333,6.39606666667,6.07106666667
415.43,9.33233333334,42.3669333333,35.7338666667,33.2443333333,4.97033333333,5.221,10.032,6.3706,6.05086666667
415.79,9.34313333332,42.4637333333,35.8011333333,33.3166666667,4.96273333333,5.2156,10.0284666667,6.35286666667,6.04546666667
416.15,9.34873333333,42.5386,35.8270666667,33.3775333333,4.96493333333,5.22193333333,10.0440666667,6.32973333334,6.062
416.51,9.3528,42.593,35.8721333333,33.4217333334,4.96653333333,5.2264,10.0654,6.32826666667,6.086
416.86,9.37333333334,42.6626666667,35.9318666667,33.511,4.97793333333,5.25353333333,10.0977333333,6.33853333333,6.1078
417.22,9.40486666666,42.7404666667,35.9799333333,33.5667333333,5.00473333334,5.2866,10.1282666667,6.36,6.14113333333
417.58,9.41693333333,42.8077333333,36.0197333333,33.6268666667,5.0198,5.30426666667,10.1529333333,6.371,6.16213333333
417.94,9.4064,42.8934666667,36.074,33.7006666667,5.01233333333,5.3012,10.1439333333,6.37166666667,6.1544
418.29,9.4088,42.9261333333,36.0982666667,33.7561333333,5.0036,5.29373333333,10.1542,6.36073333333,6.15406666667
418.65,9.4108,42.9748,36.1239333333,33.8027333333,5.0084,5.29693333333,10.1530666667,6.3526,6.16253333333
419.01,9.40633333333,43.0306,36.1777333333,33.8666,5.0122,5.30786666667,10.1598,6.33213333333,6.15626666667
419.37,9.41293333333,43.1164,36.2481333333,33.9263333333,5.004,5.29246666667,10.1618666667,6.32926666667,6.16706666667
419.73,9.42439999999,43.1686,36.2814,33.979,5.01026666667,5.30626666667,10.1780666667,6.33713333333,6.18
420.08,9.44966666667,43.2120666667,36.3158,34.0296,5.03473333334,5.32953333333,10.1946666667,6.35353333333,6.19773333333
420.44,9.46886666667,43.2340666667,36.3330666667,34.0602666667,5.03946666667,5.34386666667,10.2011333333,6.35533333333,6.195
420.80,9.45379999999,43.2418666667,36.3353333333,34.0667333333,5.015,5.31793333333,10.1834,6.32493333333,6.16946666667
421.16,9.4434,43.3026,36.3656,34.1206666667,4.99213333333,5.30386666667,10.1792,6.30373333333,6.14853333333
421.51,9.4448,43.3569333333,36.3894,34.1576,4.9888,5.31006666667,10.1802,6.30213333333,6.16266666667
421.87,9.45226666667,43.4070666667,36.4274,34.2033333333,4.98993333334,5.3126,10.1992,6.2994,6.17673333333
422.23,9.4788,43.5082666667,36.487,34.2684,5.00233333333,5.33293333333,10.2222666667,6.30946666667,6.20186666667
422.58,9.50080000001,43.5857333333,36.5472666667,34.3377333333,5.0078,5.34126666667,10.2399333333,6.3156,6.2
422.94,9.51653333331,43.6714,36.6132,34.4083333334,5.01426666667,5.3364,10.2556666667,6.32106666667,6.21453333333
423.30,9.53493333335,43.7230666667,36.6336666667,34.4616666667,5.02406666667,5.35826666667,10.275,6.31966666667,6.22893333333
423.66,9.53086666667,43.786,36.6696,34.5106,5.0096,5.34433333333,10.2646,6.3144,6.22366666667
424.01,9.5286,43.8573333333,36.7263333333,34.5720666667,4.99286666667,5.32846666667,10.2648666667,6.30166666667,6.212
424.37,9.53020000001,43.9476,36.7692666667,34.6380666667,4.98726666667,5.32426666667,10.269,6.28746666667,6.2112
424.73,9.54673333334,44.0553333334,36.8492666667,34.7296666667,4.9896,5.33373333333,10.2832,6.29166666667,6.2232
425.08,9.55979999999,44.0869333333,36.8886666667,34.7818666667,4.98633333333,5.33713333333,10.2846666667,6.2854,6.23006666667
425.44,9.54153333334,44.0922666667,36.8985333333,34.8158666667,4.95813333333,5.30906666667,10.2682666667,6.249,6.18853333333
425.80,9.5374,44.1431333333,36.9413333333,34.8712666667,4.9378,5.293,10.2642666667,6.2288,6.17073333333
426.16,9.53139999999,44.1254,36.9346666667,34.8909333333,4.9302,5.2862,10.2576,6.21313333333,6.15866666667
426.51,9.53013333333,44.1751333333,36.9803333333,34.9410666667,4.91466666667,5.28413333333,10.26,6.20033333333,6.16686666667
426.87,9.53619999999,44.186,36.9775333333,34.9840666667,4.90066666667,5.2852,10.2557333333,6.1888,6.1598
427.23,9.52986666667,44.24,37.0244,35.0336666667,4.88633333333,5.27313333333,10.2499333333,6.1754,6.13906666667
427.58,9.53973333333,44.2700666666,37.0541333333,35.0814666666,4.89126666667,5.282,10.2632,6.1576,6.13673333333
427.94,9.55266666668,44.3200666667,37.0880666667,35.141,4.8852,5.27766666667,10.2600666667,6.14246666667,6.13733333333
428.30,9.55613333334,44.3415333333,37.1177333333,35.1873333333,4.8706,5.27573333333,10.2608666667,6.14453333333,6.13033333333
428.65,9.54513333333,44.3852,37.1428666667,35.2438666667,4.8584,5.26333333333,10.2522,6.117,6.1144
429.01,9.55760000001,44.4788,37.1941333333,35.3126,4.856,5.25366666667,10.2590666667,6.1042,6.11033333333
429.37,9.58,44.594,37.2914666667,35.4106,4.86873333333,5.26613333333,10.2852666667,6.1168,6.12826666667
429.72,9.56459999999,44.6171333333,37.2913333333,35.4446,4.85586666667,5.25986666667,10.2683333333,6.0936,6.1064
430.08,9.57146666666,44.7619333333,37.3904,35.5746666667,4.8482,5.2546,10.2808,6.08286666667,6.0976
430.44,9.57433333334,44.7898666667,37.4064,35.6286,4.84953333333,5.24986666667,10.2897333333,6.074,6.0916
430.79,9.55460000001,44.8820666667,37.4684,35.6898666667,4.8154,5.21893333333,10.281,6.03826666667,6.07046666667
431.15,9.57266666668,44.9425333334,37.504,35.7394666667,4.81286666667,5.2286,10.2875333333,6.04446666667,6.08713333333
431.50,9.57313333333,45.0588666667,37.575,35.8304,4.80826666667,5.23086666667,10.2894666667,6.039,6.0984
431.86,9.57593333333,45.1242,37.6306,35.8966666667,4.82,5.24906666667,10.3095333333,6.0512,6.119
432.22,9.58146666667,45.1934666667,37.6716666667,35.9469333333,4.82433333333,5.25386666666,10.3138666667,6.0386,6.12033333333
432.57,9.59079999998,45.2455333333,37.6879333333,35.9869333333,4.82646666667,5.26906666667,10.3281333333,6.0394,6.1336
432.93,9.59533333334,45.3026,37.7284,36.0489333333,4.83666666667,5.28053333333,10.3352,6.04446666667,6.14286666667
433.29,9.60753333333,45.3457333333,37.759,36.1001333333,4.83926666667,5.28686666667,10.3438,6.04173333333,6.15086666667
433.64,9.6366,45.4198,37.8228666667,36.168,4.86186666667,5.31346666667,10.3650666667,6.05706666666,6.1854
434.00,9.62993333333,45.4170666667,37.8170666667,36.1637333333,4.84893333333,5.29753333333,10.3551333333,6.04613333333,6.1972
434.35,9.61966666665,45.5036666667,37.8708666667,36.2157333333,4.83693333334,5.285,10.345,6.01926666667,6.18453333333
434.71,9.62660000001,45.5468666667,37.9119333333,36.2488666667,4.8484,5.2968,10.3499333333,6.02326666667,6.20346666667
435.07,9.59853333332,45.5789333333,37.9266,36.2853333333,4.8196,5.26906666667,10.3325333333,5.981,6.1866
435.42,9.61106666667,45.5976,37.9535333333,36.3174666666,4.82006666666,5.26506666667,10.342,5.9824,6.19186666667
435.78,9.5998,45.6234,37.9605333334,36.3565333333,4.80993333333,5.25706666667,10.3376,5.9668,6.1846
436.13,9.61086666666,45.6628,37.9826666667,36.4270666667,4.80773333333,5.2498,10.3426666667,5.96386666667,6.19913333333
436.49,9.6186,45.7256,38.0454666667,36.5024,4.80573333333,5.242,10.3388,5.95546666667,6.19073333333
436.84,9.60846666666,45.7545333333,38.0778,36.5330666667,4.78926666667,5.2338,10.3308666667,5.93333333333,6.18693333333
437.20,9.58753333333,45.7964666667,38.0858,36.5648,4.76873333333,5.2124,10.3153333333,5.91613333333,6.18206666667
437.56,9.60300000001,45.8782,38.132,36.6328,4.76573333333,5.2182,10.3245333333,5.923,6.17973333333
437.91,9.63300000001,45.9816666667,38.2044666667,36.7232666667,4.79793333333,5.25986666667,10.3534666667,5.94573333333,6.19586666667
438.27,9.67946666667,46.082,38.2713333333,36.8214666667,4.83666666667,5.31326666667,10.3970666667,5.9896,6.24373333333
438.62,9.69513333333,46.1362666667,38.2874,36.8618,4.85586666667,5.3332,10.4156,5.9998,6.25193333333
438.98,9.72959999999,46.2181333334,38.3422666667,36.9340666667,4.884,5.3624,10.4472666666,6.03133333333,6.2698
439.33,9.71833333334,46.2614,38.3496666667,36.9639333333,4.87466666667,5.3632,10.4371333333,6.01126666667,6.25646666667
439.69,9.72286666667,46.334,38.3924666667,37.0139333333,4.8634,5.3626,10.4311333333,5.9918,6.24166666667
440.04,9.71686666667,46.3952,38.4326,37.0380666667,4.86466666666,5.37046666667,10.4348666667,5.97873333333,6.22826666667
440.40,9.71120000001,46.4333333333,38.4550666667,37.0698,4.86213333333,5.37586666667,10.4459333333,5.97053333333,6.22746666667
440.75,9.71319999999,46.4807333333,38.4909333333,37.1124,4.8584,5.3862,10.4486,5.96273333333,6.22146666667
441.11,9.72506666665,46.5207333333,38.52,37.141,4.878,5.40786666667,10.4669333333,5.966,6.23433333333
441.47,9.70773333335,46.5232666667,38.5169333333,37.153,4.86386666667,5.39086666666,10.4481333333,5.93573333333,6.2198
441.82,9.70853333332,46.5712,38.5454,37.1963333333,4.85313333333,5.37386666667,10.4474,5.9176,6.20506666667
442.18,9.68879999999,46.5772666667,38.5428666667,37.2010666667,4.831,5.33826666667,10.4216666667,5.88833333333,6.16993333333
442.53,9.67719999998,46.6331333333,38.5851333333,37.2640666667,4.8206,5.33006666667,10.4118666667,5.8726,6.14953333333
442.89,9.66146666669,46.6605333333,38.6105333333,37.3027333333,4.8036,5.3244,10.3918,5.84733333333,6.13133333333
443.24,9.662,46.745,38.6691333333,37.3726666666,4.78766666667,5.31106666667,10.3918666667,5.84,6.1206
443.60,9.66959999999,46.8382666667,38.7326,37.4468,4.78666666666,5.31266666667,10.398,5.83993333333,6.127
443.95,9.65493333333,46.8672,38.7618666667,37.4906666666,4.76246666667,5.2938,10.3709333333,5.82853333333,6.1246
444.31,9.66773333334,46.9242,38.7804,37.5281333333,4.7678,5.296,10.3648,5.83393333333,6.13733333333
444.66,9.66279999999,46.9906,38.816,37.5875333333,4.76073333333,5.2818,10.3621333333,5.8266,6.13373333333
445.02,9.66753333333,47.0728,38.8817333333,37.6742666666,4.7444,5.2708,10.3552666667,5.8178,6.12666666667
445.37,9.66860000001,47.1279333333,38.9311333333,37.7176,4.74453333333,5.27046666667,10.3682666667,5.82213333333,6.13186666667
445.72,9.64753333333,47.1524666667,38.9482,37.7401333333,4.72473333333,5.25846666667,10.3521333333,5.80833333333,6.1296
446.08,9.63566666667,47.1732666667,38.9736666667,37.7671333333,4.709,5.2546,10.3418666666,5.7948,6.13113333333
446.43,9.63846666668,47.2132666667,38.9912666667,37.8164666666,4.70446666667,5.24286666667,10.3433333333,5.78886666667,6.13313333333
446.79,9.63679999999,47.2427333333,39.0107333333,37.8400666667,4.7062,5.23473333333,10.3586666667,5.79553333334,6.14493333333
447.14,9.63093333333,47.2507333333,39.0257333333,37.8650666667,4.70213333333,5.22593333333,10.3558,5.78393333333,6.1426
447.50,9.62639999999,47.2412666667,39.0134666667,37.8711333333,4.6944,5.21466666667,10.3490666667,5.77173333333,6.13433333333
447.85,9.64333333332,47.3077333333,39.046,37.9224666667,4.70006666667,5.2158,10.3622,5.76993333333,6.13406666667
448.21,9.63646666665,47.3005333333,39.0555333333,37.9428666667,4.69813333333,5.20846666667,10.3629333333,5.76293333333,6.12953333333
448.56,9.65280000002,47.3090666667,39.0596666667,37.9707333333,4.70846666667,5.2186,10.3771333333,5.7742,6.13666666667
448.92,9.63293333333,47.2871333333,39.0280666667,37.9490666667,4.69933333333,5.21013333333,10.3594,5.75146666667,6.1142
449.27,9.63180000001,47.3141333333,39.0332,37.9788,4.6912,5.20786666667,10.3570666667,5.74546666667,6.11233333333
449.62,9.64859999999,47.3789333333,39.0810666667,38.0484,4.7036,5.2126,10.3729333333,5.7428,6.113
449.98,9.66246666666,47.4388,39.1127333333,38.1019333333,4.709,5.21313333333,10.3952,5.73833333333,6.11293333333
450.33,9.68300000001,47.4787333333,39.1596,38.1425333333,4.71973333333,5.23906666667,10.4148,5.74813333333,6.13686666667
450.69,9.69033333331,47.5358666667,39.2041333333,38.2110666667,4.71053333333,5.23906666667,10.4122666667,5.72606666667,6.1322
451.04,9.71159999999,47.6349333333,39.2672,38.3024,4.71886666667,5.25513333333,10.4330666667,5.72666666667,6.13993333333
451.40,9.72913333333,47.6816,39.3142666667,38.3614666667,4.72953333333,5.2734,10.455,5.73826666667,6.15833333333
451.75,9.74273333332,47.7358,39.3732666667,38.4454,4.73706666667,5.29526666667,10.4774666667,5.7394,6.17026666667
452.10,9.75786666667,47.8065333333,39.427,38.5039333333,4.73873333333,5.30233333333,10.4936666667,5.7432,6.18773333333
452.46,9.75719999999,47.8958666667,39.4956,38.5836,4.73713333333,5.29493333333,10.4912666667,5.72773333333,6.19106666667
452.81,9.79700000001,47.9996,39.583,38.6898,4.75146666667,5.30653333334,10.5189333333,5.74866666667,6.219
453.17,9.80299999999,48.09,39.6455333333,38.7804,4.7534,5.30126666667,10.52,5.7406,6.2246
453.52,9.80906666666,48.0994666667,39.6569333333,38.8174,4.7446,5.30166666667,10.5278,5.74406666667,6.22786666667
453.87,9.80933333334,48.1464,39.6928666667,38.8879333333,4.74473333333,5.3046,10.5148,5.7424,6.21853333333
454.23,9.79973333333,48.1988666667,39.7192,38.9375333334,4.71873333333,5.28706666667,10.5048666667,5.72433333333,6.20106666667
454.58,9.79713333333,48.2648,39.7386666667,38.9864666667,4.72546666667,5.28586666667,10.4976,5.72406666667,6.19206666666
454.93,9.7992,48.3108,39.7714,39.027,4.72033333333,5.28946666667,10.5036666667,5.7268,6.1868
455.29,9.80673333333,48.381,39.8101333334,39.0871333334,4.72566666667,5.28506666667,10.5086666667,5.7256,6.19553333334
455.64,9.79253333333,48.4074666667,39.8126666667,39.1001333333,4.71273333333,5.26666666667,10.4898666667,5.71886666667,6.1886
456.00,9.78873333331,48.4556666667,39.8376666667,39.1564666667,4.70793333333,5.2536,10.4908666667,5.71266666667,6.1744
456.35,9.80119999999,48.452,39.8337333333,39.1502,4.71033333333,5.2612,10.5081333333,5.7338,6.1872
456.70,9.80220000002,48.4768666667,39.846,39.1748666667,4.71633333333,5.26406666667,10.5097333333,5.73946666667,6.19833333334
457.06,9.7956,48.495,39.8614666667,39.1752666667,4.7144,5.26853333333,10.4973333333,5.73673333333,6.20366666667
457.41,9.76426666669,48.5004,39.8638666667,39.1725333333,4.69193333333,5.237,10.454,5.7002,6.17773333333
457.76,9.74913333334,48.5432,39.8689333333,39.2008666667,4.68053333333,5.2252,10.4472666667,5.6948,6.1844
458.12,9.77460000001,48.6258666667,39.9195333333,39.2539333333,4.70466666667,5.261,10.4658666667,5.71446666667,6.21806666667
458.47,9.77546666667,48.6622,39.9681333333,39.2944,4.69793333333,5.26226666667,10.4644,5.70566666667,6.22606666667
458.82,9.7906,48.7066666667,40.01,39.326,4.714,5.262,10.4688,5.70826666667,6.23573333333
459.18,9.7836,48.7245333333,40.023,39.3424666667,4.70393333333,5.2586,10.4660666666,5.7028,6.227
459.53,9.78226666667,48.7352666667,40.0256666667,39.3715333333,4.70286666667,5.25353333333,10.4646666667,5.69173333333,6.22433333333
459.88,9.78573333335,48.7563333333,40.0395333333,39.3922,4.703,5.26053333333,10.457,5.684,6.22326666667
460.24,9.78733333333,48.8021333333,40.0844666667,39.4524666667,4.70993333333,5.26213333333,10.4614666667,5.67653333333,6.2274
460.59,9.79373333332,48.8426666667,40.1145333333,39.5031333333,4.7202,5.2786,10.4773333333,5.68046666666,6.237
460.94,9.8066,48.8568666667,40.1176,39.5407333334,4.7286,5.28513333333,10.5000666667,5.68066666667,6.24526666667
461.29,9.8306,48.904,40.1408,39.5956,4.74293333333,5.31166666667,10.5366666667,5.69866666666,6.2696
461.65,9.84873333333,48.9083333333,40.1509333333,39.6237333333,4.75193333334,5.32133333333,10.5481333333,5.69846666666,6.27273333333
462.00,9.8454,48.8978666667,40.1544,39.6499333333,4.74806666666,5.29646666667,10.5526666667,5.68893333333,6.25333333333
462.35,9.85753333334,48.9018666667,40.1610666667,39.6736666667,4.7522,5.2974,10.5668,5.6904,6.25486666667
462.71,9.83973333334,48.8606666667,40.1196666667,39.686,4.73426666667,5.2946,10.5554,5.6796,6.2604
463.06,9.86426666667,48.9225333333,40.1758,39.7706666667,4.75346666667,5.3118,10.5856666667,5.69246666667,6.28
463.41,9.89406666667,48.9736,40.211,39.8194666667,4.77106666667,5.32833333334,10.6094666667,5.72213333333,6.30353333333
463.76,9.91026666666,49.0198666667,40.2408,39.8824666667,4.77306666667,5.33626666667,10.627,5.73646666667,6.32366666667
464.12,9.91640000001,49.0890666667,40.2727333333,39.9232,4.77293333333,5.34226666667,10.6229333333,5.74,6.32773333333
464.47,9.90226666666,49.1062666667,40.2786,39.9446666667,4.74146666667,5.3166,10.6074666667,5.71306666667,6.3026
464.82,9.89766666667,49.1548666667,40.3058,39.9857333333,4.73813333333,5.301,10.5983333333,5.70666666667,6.29046666667
465.17,9.89373333333,49.1740666667,40.3266666667,39.9996666667,4.7392,5.2942,10.5852666667,5.70733333333,6.29553333333
465.53,9.90673333333,49.2278666667,40.3704666667,40.0556666667,4.74433333333,5.29726666667,10.5936,5.71066666667,6.30573333333
465.88,9.90606666668,49.2838666667,40.3906,40.1017333333,4.73286666667,5.30106666667,10.5873333333,5.70346666667,6.30133333333
466.23,9.92146666667,49.3263333333,40.3930666667,40.1507333333,4.74606666667,5.3054,10.5867333333,5.71406666667,6.30473333333
