wavelength,Back_PooCaef,Belly_PooCaef,Breast_PooCaef,Crissum_PooCaef,Crown_PooCaef,DorTail_PooCaef,Patch10_PooCaef,Patch11_PooCaef,Rump_PooCaef,Throat_PooCaef,WingTip_PooCaef
589.76,8.46666666667,35.1143333333,10.6286666667,16.4196666667,7.57066666667,7.775,23.6743333333,3.269,7.51966666667,39.7316666667,9.804
590.09,8.48833333333,35.1436666667,10.6363333333,16.5,7.59866666667,7.83733333333,23.6313333333,3.28566666667,7.52233333333,39.7426666667,9.75733333333
590.43,8.39233333333,35.072,10.584,16.453,7.55333333333,7.80133333333,23.5813333333,3.24,7.46466666667,39.7153333333,9.698
590.77,8.44,35.1013333333,10.734,16.5383333333,7.598,7.90666666667,23.6586666667,3.29833333333,7.50866666667,39.7606666667,9.744
591.11,8.42766666667,35.1696666667,10.7763333333,16.656,7.61433333333,7.913,23.678,3.337,7.52733333333,39.7933333333,9.78
591.44,8.48233333333,35.13,10.8403333333,16.6936666667,7.64433333333,7.93333333333,23.696,3.40933333333,7.588,39.7333333333,9.83566666667
591.78,8.47066666667,35.164,10.855,16.744,7.615,8.00533333333,23.743,3.399,7.55966666667,39.8096666667,9.86166666667
592.12,8.494,35.2303333333,10.8286666667,16.7716666667,7.66633333333,8.03533333333,23.724,3.351,7.551,39.8546666667,9.837
592.46,8.486,35.2993333333,10.855,16.7596666667,7.66933333333,7.998,23.744,3.34733333333,7.54433333333,39.867,9.83366666667
592.79,8.463,35.3173333333,10.8866666667,16.804,7.69033333333,7.98933333333,23.753,3.31833333333,7.56133333333,39.8983333333,9.81033333333
593.13,8.49233333333,35.4393333333,10.952,16.8723333333,7.77266666667,8.09766666667,23.7053333333,3.346,7.58666666667,40.0186666667,9.90166666667
593.47,8.50833333333,35.4826666667,10.994,16.903,7.81433333333,8.11333333333,23.787,3.34866666667,7.59766666667,40.069,9.956
593.80,8.501,35.5026666667,11.0173333333,16.902,7.83366666667,8.07333333333,23.8073333333,3.34633333333,7.61,40.0816666667,10.027
594.14,8.51833333333,35.463,11.0476666667,16.8856666667,7.8,8.07466666667,23.745,3.31566666667,7.58533333333,39.9533333333,10.0223333333
594.48,8.48366666667,35.4063333333,10.9496666667,16.8746666667,7.73966666667,8.00966666667,23.6506666667,3.24866666667,7.54833333333,39.899,9.999
594.81,8.46533333333,35.4243333333,10.9633333333,16.8536666667,7.718,7.982,23.6423333333,3.218,7.53766666667,39.878,9.98433333333
595.15,8.45066666667,35.4793333333,10.9783333333,16.827,7.72566666667,7.98133333333,23.6306666667,3.17933333333,7.508,39.9423333333,9.962
595.49,8.46733333333,35.4913333333,11.0373333333,16.8473333333,7.69966666667,7.94566666667,23.617,3.145,7.49266666667,39.9503333333,9.903
595.82,8.44966666667,35.422,11.1116666667,16.8676666667,7.67633333333,7.88633333333,23.614,3.15866666667,7.50766666667,39.9,9.92
596.16,8.40966666667,35.3246666667,11.0673333333,16.819,7.634,7.82866666667,23.557,3.107,7.486,39.8463333333,9.86733333333
596.50,8.369,35.24,11.063,16.8203333333,7.57366666667,7.83033333333,23.5256666667,3.091,7.45366666667,39.7693333333,9.86233333333
596.83,8.376,35.1623333333,11.0876666667,16.8253333333,7.51533333333,7.785,23.5736666667,3.09833333333,7.446,39.7006666667,9.82466666667
597.17,8.38166666667,35.1263333333,11.131,16.7896666667,7.531,7.798,23.554,3.102,7.45566666667,39.6946666667,9.817
597.51,8.34866666667,35.1133333333,11.1686666667,16.742,7.456,7.785,23.5103333333,3.06366666667,7.45166666667,39.6503333333,9.751
597.84,8.31533333333,35.173,11.1893333333,16.78,7.473,7.79166666667,23.4973333333,3.05233333333,7.44166666667,39.7473333333,9.739
598.18,8.31233333333,35.198,11.2903333333,16.8283333333,7.49533333333,7.83766666667,23.5506666667,3.07566666667,7.443,39.792,9.74833333333
598.52,8.34266666667,35.1616666667,11.3486666667,16.8893333333,7.475,7.84966666667,23.5686666667,3.10233333333,7.45033333333,39.8076666667,9.752
598.85,8.305,35.096,11.3456666667,16.922,7.39533333333,7.79733333333,23.519,3.067,7.39433333333,39.775,9.697
599.19,8.264,35.119,11.35,16.9183333333,7.381,7.75166666667,23.4976666667,3.08633333333,7.407,39.7743333333,9.66333333333
599.53,8.237,35.1153333333,11.3563333333,16.962,7.38666666667,7.791,23.4546666667,3.03933333333,7.38,39.7976666667,9.64266666667
599.86,8.28766666667,35.2056666667,11.4473333333,17.0546666667,7.391,7.823,23.496,3.08566666667,7.429,39.8373333333,9.66933333333
600.20,8.35666666667,35.247,11.5516666667,17.0766666667,7.48566666667,7.88966666667,23.5236666667,3.12866666667,7.50066666667,39.894,9.724
600.53,8.38933333333,35.297,11.5996666667,17.1476666667,7.53966666667,7.928,23.605,3.15433333333,7.55633333333,39.9643333333,9.73633333333
600.87,8.40766666667,35.3766666667,11.6433333333,17.2253333333,7.57766666667,7.98766666667,23.641,3.219,7.61533333333,40.0126666667,9.76066666667
601.21,8.432,35.4786666667,11.744,17.3983333333,7.64533333333,8.03666666667,23.7666666667,3.30866666667,7.655,40.1193333333,9.861
601.54,8.49066666667,35.5536666667,11.8326666667,17.448,7.692,8.08333333333,23.8516666667,3.39233333333,7.72866666667,40.1386666667,9.934
601.88,8.549,35.64,11.869,17.4543333333,7.712,8.05433333333,23.8656666667,3.38466666667,7.74933333333,40.209,9.95133333333
602.21,8.564,35.6896666667,11.9203333333,17.4586666667,7.78833333333,8.10733333333,23.8816666667,3.40233333333,7.76733333333,40.209,10.0
602.55,8.627,35.789,12.0646666667,17.5196666667,7.84833333333,8.18866666667,23.9776666667,3.46633333333,7.856,40.2846666667,10.1023333333
602.88,8.69566666667,35.824,12.1583333333,17.564,7.89866666667,8.26,24.0166666667,3.50466666667,7.866,40.3453333333,10.214
603.22,8.70866666667,35.8406666667,12.165,17.5656666667,7.89366666667,8.261,24.065,3.53033333333,7.852,40.3613333333,10.2056666667
603.56,8.731,35.8513333333,12.2216666667,17.594,7.936,8.30333333333,24.095,3.528,7.852,40.3616666667,10.23
603.89,8.73333333333,35.8976666667,12.2453333333,17.6136666667,7.936,8.28633333333,24.114,3.54433333333,7.85266666667,40.3483333333,10.281
604.23,8.748,35.8876666667,12.2716666667,17.6006666667,7.96066666667,8.309,24.0346666667,3.53233333333,7.84766666667,40.2876666667,10.3106666667
604.56,8.793,35.8523333333,12.3233333333,17.6586666667,7.955,8.31166666667,24.052,3.51933333333,7.821,40.3073333333,10.3466666667
604.90,8.836,35.804,12.3416666667,17.6226666667,7.96933333333,8.32733333333,24.023,3.50833333333,7.82433333333,40.2773333333,10.3186666667
605.23,8.845,35.7483333333,12.314,17.6036666667,7.90766666667,8.28133333333,24.0236666667,3.45133333333,7.81466666667,40.259,10.293
605.57,8.80166666667,35.6743333333,12.3076666667,17.6033333333,7.88233333333,8.31166666667,23.9753333333,3.44966666667,7.79233333333,40.2073333333,10.246
605.90,8.769,35.624,12.2763333333,17.6296666667,7.828,8.25133333333,23.971,3.39533333333,7.776,40.216,10.1953333333
606.24,8.71833333333,35.594,12.2353333333,17.6416666667,7.81,8.25466666667,23.9383333333,3.35533333333,7.75966666667,40.1846666667,10.1283333333
606.58,8.70066666667,35.6166666667,12.271,17.7063333333,7.81633333333,8.265,23.9433333333,3.30633333333,7.77233333333,40.144,10.0883333333
606.91,8.72833333333,35.6306666667,12.353,17.7603333333,7.82466666667,8.30166666667,23.959,3.32466666667,7.79933333333,40.0786666667,10.1283333333
607.25,8.70933333333,35.607,12.336,17.818,7.769,8.27466666667,23.9073333333,3.308,7.78166666667,40.099,10.0903333333
607.58,8.69733333333,35.5813333333,12.35,17.8743333333,7.701,8.275,23.919,3.248,7.76133333333,40.107,10.054
607.92,8.668,35.62,12.36,17.973,7.64666666667,8.22833333333,23.9713333333,3.228,7.72766666667,40.1633333333,10.02
608.25,8.58133333333,35.584,12.359,17.9916666667,7.593,8.23966666667,23.93,3.15866666667,7.709,40.1923333333,9.99533333333
608.59,8.53166666667,35.47,12.351,18.0096666667,7.566,8.17533333333,23.8673333333,3.14733333333,7.665,40.154,9.964
608.92,8.52766666667,35.4913333333,12.4343333333,18.122,7.633,8.25566666667,23.8406666667,3.20266666667,7.643,40.167,9.979
609.26,8.579,35.524,12.535,18.2593333333,7.67166666667,8.30633333333,23.9166666667,3.26766666667,7.714,40.1933333333,10.065
609.59,8.62066666667,35.538,12.618,18.403,7.69766666667,8.39533333333,23.9096666667,3.34366666667,7.76566666667,40.221,10.084
609.93,8.66633333333,35.552,12.712,18.5306666667,7.726,8.40133333333,23.9333333333,3.38566666667,7.789,40.284,10.1606666667
610.26,8.67966666667,35.479,12.6863333333,18.624,7.68233333333,8.4,23.9076666667,3.41666666667,7.756,40.2303333333,10.1736666667
610.60,8.66533333333,35.502,12.7166666667,18.7096666667,7.706,8.42633333333,23.8846666667,3.46833333333,7.77833333333,40.301,10.1803333333
610.93,8.64,35.5546666667,12.7566666667,18.8403333333,7.79,8.42333333333,23.914,3.52066666667,7.79033333333,40.283,10.2396666667
611.27,8.62966666667,35.557,12.7986666667,18.9533333333,7.81833333333,8.38866666667,23.8966666667,3.55166666667,7.77933333333,40.2676666667,10.2086666667
611.60,8.62366666667,35.5603333333,12.853,19.0246666667,7.854,8.46233333333,23.8876666667,3.583,7.827,40.2746666667,10.245
611.93,8.721,35.644,12.9203333333,19.1406666667,7.95566666667,8.47166666667,23.9463333333,3.66166666667,7.86566666667,40.2406666667,10.2873333333
612.27,8.72433333333,35.791,12.9866666667,19.274,7.95933333333,8.47066666667,23.9836666667,3.66133333333,7.89533333333,40.2653333333,10.3156666667
612.60,8.734,35.8716666667,13.0573333333,19.3903333333,7.98566666667,8.44133333333,24.075,3.70533333333,7.929,40.3503333333,10.3706666667
612.94,8.71933333333,35.9416666667,13.0246666667,19.4393333333,7.96133333333,8.41933333333,24.046,3.68333333333,7.877,40.347,10.331
613.27,8.70466666667,36.0043333333,13.0553333333,19.4186666667,7.97433333333,8.36533333333,24.0716666667,3.65733333333,7.855,40.303,10.351
613.61,8.71633333333,36.01,13.0506666667,19.387,7.94566666667,8.35033333333,24.0636666667,3.657,7.81733333333,40.2426666667,10.3233333333
613.94,8.694,36.048,13.1256666667,19.3606666667,8.017,8.34133333333,24.0626666667,3.687,7.863,40.2863333333,10.3143333333
614.28,8.705,36.0453333333,13.1646666667,19.385,7.994,8.31033333333,24.1153333333,3.63866666667,7.86466666667,40.3033333333,10.309
614.61,8.731,36.0183333333,13.243,19.3966666667,7.94766666667,8.34433333333,24.1423333333,3.63633333333,7.88433333333,40.3253333333,10.289
614.94,8.70066666667,35.9816666667,13.253,19.3153333333,7.926,8.33366666667,24.118,3.584,7.868,40.2953333333,10.2846666667
615.28,8.66933333333,35.9303333333,13.2466666667,19.269,7.883,8.24733333333,24.0483333333,3.516,7.79533333333,40.271,10.2503333333
615.61,8.587,35.8986666667,13.184,19.1836666667,7.79733333333,8.21266666667,23.9416666667,3.46633333333,7.75733333333,40.201,10.1793333333
615.95,8.63166666667,35.8663333333,13.1943333333,19.1613333333,7.78666666667,8.278,23.9676666667,3.484,7.753,40.2223333333,10.1913333333
616.28,8.63166666667,35.8413333333,13.1656666667,19.123,7.739,8.25966666667,23.9036666667,3.42933333333,7.72433333333,40.1116666667,10.147
616.61,8.62666666667,35.798,13.254,19.0436666667,7.78733333333,8.233,23.9513333333,3.402,7.72266666667,40.1003333333,10.1503333333
616.95,8.64633333333,35.7816666667,13.2966666667,19.009,7.81933333333,8.226,23.9213333333,3.379,7.68066666667,40.0666666667,10.1693333333
617.28,8.63133333333,35.7976666667,13.3046666667,19.011,7.83566666667,8.212,23.9563333333,3.32033333333,7.655,40.0826666667,10.1143333333
617.62,8.688,35.8283333333,13.358,19.055,7.77933333333,8.22066666667,23.98,3.32866666667,7.663,40.1293333333,10.148
617.95,8.65266666667,35.8246666667,13.3273333333,18.9533333333,7.70833333333,8.22233333333,23.8926666667,3.27766666667,7.58966666667,40.0653333333,10.1013333333
618.28,8.674,35.8223333333,13.3766666667,18.9206666667,7.70966666667,8.30166666667,23.8803333333,3.26333333333,7.576,40.0916666667,10.17
618.62,8.728,35.947,13.4806666667,19.032,7.76233333333,8.392,23.903,3.34866666667,7.66033333333,40.1933333333,10.1836666667
618.95,8.791,35.945,13.569,19.0886666667,7.81966666667,8.44566666667,24.0203333333,3.39866666667,7.71433333333,40.2223333333,10.2386666667
619.28,8.82766666667,35.952,13.7083333333,19.1506666667,7.872,8.47733333333,24.0846666667,3.469,7.76733333333,40.314,10.334
619.62,8.86333333333,36.0076666667,13.781,19.1806666667,7.92133333333,8.512,24.1363333333,3.51433333333,7.839,40.3986666667,10.4076666667
619.95,8.869,36.008,13.857,19.139,7.92266666667,8.511,24.1113333333,3.51466666667,7.82333333333,40.4603333333,10.383
620.28,8.889,35.956,13.8936666667,19.2223333333,7.93466666667,8.55166666667,24.0803333333,3.565,7.857,40.4376666667,10.4136666667
620.62,8.91166666667,36.0393333333,13.981,19.332,7.93566666667,8.55,24.1476666667,3.602,7.87966666667,40.5573333333,10.456
620.95,8.87333333333,35.974,13.954,19.3553333333,7.90633333333,8.51066666667,24.1106666667,3.61766666667,7.86166666667,40.565,10.4733333333
621.28,8.83,35.9603333333,13.9546666667,19.32,7.908,8.478,24.129,3.61066666667,7.858,40.553,10.461
621.62,8.81633333333,35.945,13.959,19.3446666667,7.96833333333,8.434,24.1726666667,3.64233333333,7.886,40.5213333333,10.458
621.95,8.773,35.8986666667,13.9536666667,19.3486666667,7.986,8.4,24.1776666667,3.64066666667,7.88633333333,40.4776666667,10.4343333333
622.28,8.76933333333,35.911,13.9496666667,19.3476666667,7.97766666667,8.417,24.2233333333,3.61533333333,7.83766666667,40.4673333333,10.4743333333
622.62,8.78266666667,36.0143333333,13.9466666667,19.366,7.99533333333,8.46333333333,24.164,3.66166666667,7.866,40.4533333333,10.5333333333
622.95,8.78933333333,36.078,13.963,19.3966666667,7.95933333333,8.44233333333,24.202,3.62466666667,7.81433333333,40.4466666667,10.5363333333
623.28,8.68433333333,36.048,13.983,19.371,7.948,8.38733333333,24.096,3.57633333333,7.73,40.3366666667,10.4873333333
623.62,8.66733333333,36.0396666667,13.9723333333,19.4103333333,7.89866666667,8.31933333333,24.1703333333,3.541,7.764,40.3256666667,10.5623333333
623.95,8.661,36.1136666667,14.0186666667,19.3903333333,7.85,8.29133333333,24.199,3.52733333333,7.75233333333,40.3743333333,10.6066666667
624.28,8.64066666667,36.0383333333,13.9816666667,19.377,7.80866666667,8.27633333333,24.1136666667,3.51733333333,7.76566666667,40.333,10.5666666667
624.62,8.737,36.125,14.134,19.3846666667,7.844,8.371,24.172,3.535,7.82666666667,40.3533333333,10.6493333333
624.95,8.72633333333,36.1786666667,14.1513333333,19.3943333333,7.82866666667,8.37566666667,24.1906666667,3.455,7.78866666667,40.3626666667,10.6356666667
625.28,8.73633333333,36.1893333333,14.2396666667,19.4096666667,7.78766666667,8.391,24.1926666667,3.41266666667,7.8,40.4193333333,10.6346666667
625.61,8.72033333333,36.195,14.2676666667,19.3813333333,7.79633333333,8.34666666667,24.1436666667,3.369,7.813,40.383,10.6303333333
625.95,8.78633333333,36.215,14.2943333333,19.395,7.84366666667,8.34133333333,24.1373333333,3.405,7.839,40.4666666667,10.6586666667
626.28,8.754,36.1446666667,14.326,19.3363333333,7.79766666667,8.29233333333,24.12,3.34166666667,7.78566666667,40.4743333333,10.6226666667
626.61,8.74833333333,36.1063333333,14.3266666667,19.2513333333,7.76233333333,8.25233333333,24.0683333333,3.31333333333,7.78333333333,40.4613333333,10.5253333333
626.94,8.81866666667,36.086,14.361,19.2806666667,7.755,8.27766666667,24.124,3.295,7.78566666667,40.433,10.5563333333
627.28,8.79533333333,36.069,14.376,19.28,7.76166666667,8.30533333333,24.064,3.27333333333,7.743,40.445,10.473
627.61,8.80666666667,36.0563333333,14.3806666667,19.271,7.79166666667,8.31033333333,24.0593333333,3.25033333333,7.74166666667,40.4516666667,10.445
627.94,8.79266666667,36.101,14.428,19.2506666667,7.75433333333,8.34033333333,24.129,3.21566666667,7.69366666667,40.493,10.4446666667
628.27,8.76666666667,36.1126666667,14.414,19.2643333333,7.68233333333,8.27133333333,24.098,3.204,7.66266666667,40.422,10.377
628.61,8.75833333333,36.195,14.4633333333,19.3253333333,7.70033333333,8.30566666667,24.0476666667,3.22166666667,7.67633333333,40.476,10.3843333333
628.94,8.789,36.2266666667,14.5116666667,19.4076666667,7.739,8.33133333333,24.0926666667,3.265,7.68933333333,40.4723333333,10.431
629.27,8.81766666667,36.2373333333,14.5573333333,19.4456666667,7.76033333333,8.368,24.112,3.33633333333,7.66466666667,40.529,10.4283333333
629.60,8.734,36.1926666667,14.5613333333,19.4326666667,7.693,8.311,24.0353333333,3.27866666667,7.613,40.4686666667,10.391
629.94,8.76866666667,36.2176666667,14.6703333333,19.5216666667,7.67466666667,8.31166666667,24.026,3.28533333333,7.59033333333,40.4876666667,10.3736666667
630.27,8.78733333333,36.3036666667,14.7396666667,19.7043333333,7.78133333333,8.38433333333,24.087,3.33966666667,7.62333333333,40.531,10.512
630.60,8.79966666667,36.3756666667,14.8533333333,19.761,7.82666666667,8.45733333333,24.1343333333,3.41766666667,7.693,40.6133333333,10.5366666667
630.93,8.90933333333,36.481,15.0033333333,19.87,7.93966666667,8.55033333333,24.2366666667,3.52566666667,7.813,40.685,10.6713333333
631.26,8.90733333333,36.505,15.0876666667,19.9073333333,7.956,8.54033333333,24.216,3.55433333333,7.81966666667,40.67,10.6813333333
631.60,8.93066666667,36.5876666667,15.1476666667,19.9693333333,8.06433333333,8.61933333333,24.2283333333,3.63933333333,7.90566666667,40.6986666667,10.783
631.93,8.976,36.6106666667,15.284,20.0553333333,8.23433333333,8.73766666667,24.2546666667,3.728,8.005,40.7236666667,10.9186666667
632.26,9.066,36.5253333333,15.3393333333,20.081,8.27566666667,8.74433333333,24.3133333333,3.78033333333,8.05,40.692,10.9796666667
632.59,9.099,36.5973333333,15.3863333333,20.1223333333,8.307,8.708,24.3193333333,3.81166666667,8.074,40.736,11.0233333333
632.92,9.12366666667,36.675,15.374,20.1906666667,8.28566666667,8.68866666667,24.3723333333,3.8,8.13733333333,40.811,11.0083333333
633.26,9.135,36.672,15.3886666667,20.1916666667,8.27766666667,8.73933333333,24.3803333333,3.813,8.12733333333,40.7553333333,10.9733333333
633.59,9.102,36.7216666667,15.3463333333,20.2056666667,8.30533333333,8.74266666667,24.4546666667,3.835,8.208,40.794,11.005
633.92,9.09533333333,36.7063333333,15.3656666667,20.1893333333,8.19633333333,8.714,24.4276666667,3.784,8.19266666667,40.7813333333,10.9696666667
634.25,9.08866666667,36.6953333333,15.3176666667,20.185,8.132,8.68233333333,24.344,3.724,8.15466666667,40.7603333333,10.965
634.58,8.98333333333,36.649,15.2456666667,20.079,8.01133333333,8.61066666667,24.218,3.61733333333,8.03833333333,40.6833333333,10.8853333333
634.91,8.97133333333,36.6356666667,15.2383333333,20.1243333333,7.98166666667,8.63033333333,24.233,3.586,8.02133333333,40.674,10.898
635.25,8.918,36.507,15.2203333333,20.0696666667,7.945,8.48833333333,24.1293333333,3.50533333333,7.93066666667,40.5756666667,10.7926666667
635.58,8.85633333333,36.53,15.1286666667,20.0076666667,7.874,8.421,24.0603333333,3.43,7.83166666667,40.627,10.7033333333
635.91,8.766,36.5523333333,15.1466666667,19.9633333333,7.82766666667,8.37666666667,24.0293333333,3.413,7.80866666667,40.6113333333,10.661
636.24,8.73133333333,36.502,15.1286666667,19.9286666667,7.76233333333,8.379,23.951,3.333,7.74133333333,40.56,10.6336666667
636.57,8.731,36.4363333333,15.1823333333,19.9423333333,7.694,8.38166666667,23.94,3.27366666667,7.65766666667,40.4683333333,10.5933333333
636.90,8.711,36.383,15.2703333333,19.959,7.70333333333,8.372,23.997,3.276,7.63333333333,40.454,10.5973333333
