wavelength,Back_SchRufm,Belly_SchRufm,Breast_SchRufm,Crissum_SchRufm,Crown_SchRufm,DorTail_SchRufm,Patch10_SchRufm,Rump_SchRufm,Throat_SchRufm,WingTip_SchRufm
404.67,11.6086666667,25.2884444445,9.73533333334,7.566,6.467,7.64266666667,5.4455,10.8602222222,12.6007777778,9.35255555556
405.03,11.6165555556,25.3045555556,9.77244444444,7.57511111111,6.47088888889,7.60788888889,5.447,10.8624444444,12.6492222222,9.33022222221
405.39,11.647,25.3818888889,9.82511111112,7.62888888889,6.51644444444,7.62888888889,5.459,10.8615555556,12.6902222222,9.33344444446
405.75,11.6493333333,25.3756666667,9.83377777778,7.60222222222,6.50822222222,7.606,5.45016666667,10.8257777778,12.6740555556,9.31911111111
406.11,11.6196666667,25.3847777778,9.83177777778,7.58466666667,6.47444444444,7.55122222222,5.41983333334,10.7917777778,12.6257222222,9.25444444444
406.47,11.5662222222,25.346,9.79677777778,7.56711111111,6.39433333333,7.49055555555,5.34666666667,10.732,12.5966111111,9.22666666666
406.83,11.565,25.3635555556,9.78666666667,7.56888888889,6.40511111111,7.44755555556,5.32616666667,10.7316666667,12.6113333333,9.2008888889
407.19,11.5426666667,25.3951111111,9.78933333333,7.58166666666,6.39644444445,7.44155555556,5.282,10.7046666667,12.6371111111,9.19666666667
407.55,11.4921111111,25.4421111111,9.77411111111,7.56766666667,6.34722222222,7.38822222222,5.22466666666,10.6468888889,12.6437222222,9.15755555556
407.90,11.4884444444,25.4963333333,9.816,7.63422222222,6.39944444444,7.41455555556,5.23533333333,10.6575555556,12.6968333333,9.16944444444
408.26,11.5071111111,25.5125555556,9.83066666667,7.63733333333,6.45866666667,7.41711111111,5.2685,10.6713333333,12.7572222222,9.2061111111
408.62,11.498,25.568,9.869,7.67455555555,6.50722222222,7.43666666667,5.30816666667,10.7074444444,12.7800555556,9.24022222222
408.98,11.455,25.5942222222,9.83966666667,7.65888888889,6.49666666667,7.39588888889,5.26816666666,10.6712222222,12.7402222222,9.20355555556
409.34,11.41,25.6225555556,9.81988888889,7.64855555555,6.47766666667,7.38277777778,5.23733333334,10.6645555556,12.7675555555,9.17933333333
409.70,11.3857777778,25.6782222222,9.88033333334,7.68622222222,6.51455555556,7.43277777778,5.22933333334,10.6991111111,12.8452222222,9.21811111112
410.06,11.4115555555,25.776,9.90522222222,7.72144444444,6.55844444444,7.45044444445,5.2345,10.7323333333,12.9334444444,9.26577777777
410.42,11.4573333333,25.835,9.96311111109,7.74177777778,6.63844444444,7.49444444444,5.29966666666,10.7771111111,12.9863333333,9.3258888889
410.77,11.4544444444,25.9137777778,10.0066666667,7.73722222222,6.66244444444,7.52377777778,5.33183333334,10.7802222222,13.0245555555,9.38
411.13,11.4998888889,25.9441111111,10.08,7.78133333333,6.73411111111,7.59466666667,5.39633333334,10.8598888889,13.067,9.42488888888
411.49,11.55,26.0098888889,10.1846666667,7.83688888889,6.78511111111,7.64277777778,5.45233333333,10.9156666667,13.1269444444,9.46822222223
411.85,11.5492222222,26.0385555556,10.2086666667,7.85322222222,6.783,7.66266666667,5.49116666667,10.926,13.1344444444,9.49266666668
412.21,11.5848888889,26.1098888889,10.2675555556,7.93,6.796,7.65744444444,5.4955,10.9667777778,13.1347222222,9.49222222222
412.57,11.6091111111,26.1536666667,10.3132222222,7.94877777778,6.81533333334,7.66477777778,5.489,10.981,13.1696111111,9.51733333332
412.92,11.6764444445,26.2156666667,10.3485555556,8.01611111111,6.84622222222,7.72,5.52783333333,11.0316666667,13.2733333333,9.57933333333
413.28,11.6535555556,26.2063333333,10.3376666667,7.99188888889,6.79533333333,7.66544444445,5.50683333333,11.0146666667,13.2435,9.58744444443
413.64,11.6596666667,26.18,10.3066666667,7.98522222222,6.77666666667,7.61788888889,5.5025,10.9614444445,13.2093333333,9.56911111112
414.00,11.6491111111,26.164,10.3441111111,7.96466666667,6.75677777778,7.59855555556,5.4955,10.9388888889,13.1868888889,9.53488888889
414.36,11.6482222222,26.2311111111,10.3615555556,7.98111111111,6.73888888889,7.58277777778,5.47516666667,10.932,13.2215,9.52311111112
414.72,11.6723333333,26.2758888889,10.4143333333,8.03788888889,6.765,7.61722222222,5.46783333334,10.978,13.2544444444,9.55311111112
415.07,11.6495555555,26.2894444445,10.3801111111,8.03244444445,6.73777777778,7.56244444444,5.423,10.924,13.2912777778,9.54011111111
415.43,11.6301111111,26.3088888889,10.3846666667,8.00544444445,6.74,7.54344444444,5.396,10.9171111111,13.3337222222,9.52888888889
415.79,11.6592222222,26.3265555556,10.425,8.025,6.78611111111,7.54822222222,5.40816666667,10.9256666667,13.405,9.54266666666
416.15,11.637,26.3597777778,10.4241111111,7.99933333333,6.75688888889,7.545,5.39916666667,10.9125555555,13.4523333333,9.57677777779
416.51,11.6292222222,26.3811111111,10.4521111111,8.03433333333,6.75933333333,7.55788888889,5.41816666666,10.9007777778,13.4894444444,9.58144444446
416.86,11.5983333334,26.3761111111,10.4761111111,8.037,6.76122222222,7.53366666667,5.40466666666,10.8897777778,13.5095555555,9.58766666666
417.22,11.614,26.4102222222,10.5065555556,8.063,6.79622222222,7.583,5.41833333334,10.8972222222,13.5771666667,9.62588888889
417.58,11.6051111111,26.4557777778,10.5298888889,8.08133333333,6.80611111111,7.58911111111,5.40483333333,10.9108888889,13.6007222222,9.65222222222
417.94,11.5676666667,26.423,10.4966666667,8.07144444444,6.79588888889,7.58011111111,5.38583333333,10.8685555555,13.6111111111,9.65899999999
418.29,11.5541111111,26.427,10.508,8.084,6.78955555556,7.57455555556,5.38183333333,10.8687777778,13.6315555555,9.67355555557
418.65,11.5601111111,26.4643333333,10.5262222222,8.10733333333,6.789,7.59488888889,5.40316666667,10.8635555555,13.6455555555,9.70399999999
419.01,11.542,26.4898888889,10.5677777778,8.11222222222,6.79844444444,7.60477777778,5.41733333333,10.8523333333,13.6658333333,9.71566666668
419.37,11.5103333333,26.4692222222,10.547,8.11044444444,6.78077777778,7.58944444444,5.40083333333,10.8165555556,13.6403888889,9.70544444443
419.73,11.4598888889,26.4598888889,10.514,8.08266666667,6.73633333333,7.56422222222,5.357,10.7692222222,13.6223333333,9.68322222222
420.08,11.4563333333,26.4734444444,10.5342222222,8.11522222222,6.75466666666,7.575,5.36733333333,10.7568888889,13.6320555556,9.68477777778
420.44,11.4322222222,26.4746666667,10.537,8.10288888889,6.74888888889,7.54766666667,5.34783333334,10.7282222222,13.6152222222,9.6768888889
420.80,11.425,26.4757777778,10.5472222222,8.118,6.74777777778,7.57755555556,5.36483333333,10.7165555556,13.6302222222,9.68011111112
421.16,11.4115555555,26.5116666667,10.5682222222,8.12933333333,6.75788888889,7.56766666667,5.36183333333,10.7052222222,13.6480555555,9.67444444443
421.51,11.3724444444,26.4994444445,10.5552222222,8.127,6.73088888889,7.55122222222,5.35483333333,10.6741111111,13.6470555555,9.64944444443
421.87,11.3866666667,26.5413333333,10.5826666667,8.14455555556,6.73288888889,7.55544444444,5.35766666667,10.6835555556,13.6661666667,9.66600000001
422.23,11.364,26.5422222222,10.5781111111,8.16222222222,6.73688888889,7.55566666667,5.35266666666,10.6645555555,13.6783333333,9.66677777777
422.58,11.3407777778,26.5184444444,10.5693333333,8.16722222222,6.73377777778,7.532,5.33916666666,10.6401111111,13.6865555556,9.64755555557
422.94,11.3293333334,26.5161111111,10.5575555556,8.17666666667,6.71522222222,7.50844444444,5.31766666666,10.6145555556,13.6821111111,9.64577777779
423.30,11.3356666666,26.5668888889,10.5934444445,8.217,6.74244444444,7.52133333333,5.333,10.627,13.7190555556,9.67633333332
423.66,11.3591111111,26.6054444444,10.6485555555,8.237,6.77766666667,7.54511111111,5.3575,10.6528888889,13.7589444444,9.7091111111
424.01,11.3694444444,26.6261111111,10.6728888889,8.25122222222,6.79677777778,7.55311111111,5.372,10.6563333334,13.7898333333,9.72111111112
424.37,11.3827777778,26.6686666666,10.6908888889,8.27255555556,6.805,7.56988888889,5.3825,10.6521111111,13.8348888889,9.76322222223
424.73,11.3821111111,26.7132222222,10.7053333334,8.27833333333,6.81311111111,7.55888888889,5.376,10.6426666667,13.8414444445,9.76066666666
425.08,11.3738888889,26.7015555555,10.7087777778,8.28844444444,6.80422222222,7.54555555556,5.37383333333,10.6221111111,13.8552777778,9.74411111111
425.44,11.4185555555,26.7667777778,10.7443333333,8.31777777778,6.83911111111,7.56311111111,5.3845,10.6398888889,13.9195555555,9.78400000001
425.80,11.4285555556,26.8144444444,10.775,8.36377777778,6.87311111111,7.58188888889,5.40416666667,10.6381111111,13.9552222222,9.81100000001
426.16,11.4647777778,26.8846666667,10.8372222222,8.397,6.89733333333,7.60155555556,5.43716666667,10.6467777778,13.9937222222,9.83588888888
426.51,11.4846666667,26.9316666667,10.8607777778,8.40522222222,6.91266666666,7.58677777778,5.42333333334,10.6424444444,14.025,9.85211111111
426.87,11.4881111111,26.96,10.8983333333,8.41433333333,6.919,7.60055555555,5.42866666667,10.643,14.0585,9.87088888889
427.23,11.5025555556,26.9782222222,10.8974444444,8.42122222222,6.91733333333,7.59288888889,5.409,10.6306666667,14.0922222222,9.86366666667
427.58,11.4756666667,26.9858888889,10.8948888889,8.42622222222,6.91011111111,7.55355555556,5.3935,10.5978888889,14.093,9.83677777777
427.94,11.4612222222,27.0153333334,10.908,8.42511111111,6.89611111111,7.53744444444,5.353,10.5776666667,14.1222777778,9.84866666666
428.30,11.4623333333,27.0398888889,10.9374444445,8.44333333333,6.91811111111,7.54622222222,5.34883333333,10.593,14.1516666667,9.84566666668
428.65,11.4666666667,27.0762222222,10.9743333333,8.47233333333,6.93633333333,7.53844444444,5.33983333334,10.5948888889,14.1653888889,9.89933333334
429.01,11.4993333333,27.1425555556,11.0243333333,8.51933333333,6.98644444444,7.56655555556,5.35716666666,10.6217777778,14.207,9.9718888889
429.37,11.4922222222,27.206,11.0891111111,8.54488888889,7.001,7.57611111111,5.37216666667,10.6536666667,14.2426111111,10.0003333333
429.72,11.4546666667,27.187,11.0844444444,8.54244444445,6.98677777778,7.54522222222,5.342,10.663,14.2413333333,9.96177777777
430.08,11.4174444445,27.1922222222,11.0971111111,8.53644444444,6.98311111111,7.49922222222,5.30166666666,10.6463333333,14.2586111111,9.95722222223
430.44,11.4095555556,27.2393333333,11.1343333333,8.55133333333,6.996,7.50766666667,5.3005,10.6667777778,14.2867777778,9.96277777779
430.79,11.4232222222,27.3082222222,11.1456666667,8.58788888889,7.02411111111,7.52577777778,5.2895,10.6994444444,14.3198888889,9.98644444444
431.15,11.4151111111,27.3142222222,11.181,8.61866666667,7.02711111111,7.53344444444,5.2925,10.7037777778,14.3300555556,10.0011111111
431.50,11.442,27.3687777778,11.211,8.65088888889,7.04,7.56755555556,5.2995,10.7163333334,14.3888888889,10.0275555556
431.86,11.4425555556,27.3926666666,11.224,8.66822222222,7.06777777778,7.56611111111,5.3265,10.7301111111,14.416,10.0121111111
432.22,11.4595555555,27.4445555556,11.2528888889,8.67788888889,7.06677777778,7.57744444444,5.34016666666,10.7472222222,14.4532222222,10.0387777778
432.57,11.4603333333,27.4706666667,11.2714444444,8.696,7.07111111111,7.58766666666,5.34466666667,10.7651111111,14.5277222222,10.0381111111
432.93,11.463,27.4586666667,11.2665555556,8.68188888889,7.05066666667,7.56355555556,5.32133333333,10.76,14.5389444445,10.0053333333
433.29,11.445,27.417,11.2484444444,8.66833333333,7.039,7.54766666667,5.30666666667,10.724,14.5198333333,9.97544444446
433.64,11.4923333333,27.4808888889,11.2946666667,8.69244444444,7.06511111111,7.58477777778,5.3275,10.7305555556,14.5923333333,10.0262222222
434.00,11.5008888889,27.4878888889,11.2982222222,8.68966666667,7.07,7.60355555556,5.35016666667,10.7303333333,14.6017777778,10.0348888889
434.35,11.5456666667,27.5583333333,11.375,8.74122222222,7.119,7.65022222222,5.394,10.7531111111,14.6608333333,10.0916666667
434.71,11.5624444444,27.5794444444,11.4246666667,8.76422222222,7.147,7.64211111111,5.4265,10.7585555555,14.7129444445,10.1054444445
435.07,11.582,27.6516666667,11.474,8.77977777778,7.18855555556,7.659,5.45366666667,10.7826666667,14.7626111111,10.1343333333
435.42,11.6146666666,27.7107777778,11.5257777778,8.81833333333,7.22544444444,7.677,5.473,10.8202222222,14.8070555555,10.1753333333
435.78,11.6236666667,27.7477777778,11.5698888889,8.85722222222,7.22677777778,7.69255555556,5.4735,10.8272222222,14.852,10.2017777778
436.13,11.6274444444,27.7366666667,11.5883333333,8.88111111111,7.24866666667,7.68255555555,5.47666666667,10.8086666667,14.8765555556,10.1918888889
436.49,11.6563333334,27.7645555556,11.6145555556,8.90933333333,7.27055555556,7.68433333333,5.48433333333,10.8131111111,14.9083333333,10.22
436.84,11.665,27.8377777778,11.6673333334,8.94577777778,7.29822222222,7.70844444444,5.50733333334,10.8411111111,14.9531666667,10.2693333333
437.20,11.6871111111,27.8956666667,11.7067777778,8.98011111111,7.31466666667,7.72477777778,5.5095,10.858,15.0168333333,10.2965555556
437.56,11.68,27.9173333333,11.7331111111,9.02044444444,7.33144444444,7.71733333333,5.51916666667,10.8643333333,15.0502222222,10.297
437.91,11.7388888889,27.9836666667,11.7773333333,9.09911111111,7.37933333333,7.75311111111,5.5205,10.9094444444,15.1192777778,10.3435555556
438.27,11.7333333333,27.9871111111,11.7743333333,9.11244444445,7.39622222222,7.73477777778,5.525,10.907,15.1675,10.3377777778
438.62,11.7507777778,28.0545555556,11.7947777778,9.14744444444,7.40666666667,7.75433333333,5.52283333333,10.9107777778,15.2033888889,10.3604444445
438.98,11.7444444444,28.0386666667,11.7993333333,9.14511111111,7.39511111111,7.75055555556,5.50183333333,10.8855555556,15.2236111111,10.3708888889
439.33,11.7164444445,28.0471111111,11.8017777778,9.15455555556,7.39433333333,7.73833333333,5.49,10.8562222222,15.235,10.3634444444
439.69,11.7125555556,28.0528888889,11.8108888889,9.14677777778,7.39633333333,7.72944444444,5.47516666666,10.8437777778,15.2345555555,10.3545555555
440.04,11.6687777778,28.044,11.7984444444,9.13855555556,7.37866666667,7.71033333333,5.44133333334,10.8276666667,15.2246111111,10.3447777778
440.40,11.639,28.0354444445,11.7955555556,9.115,7.37122222222,7.69055555555,5.42016666667,10.8094444444,15.2264444444,10.3221111111
440.75,11.6358888889,28.0497777778,11.8101111111,9.12288888889,7.37855555556,7.68222222222,5.42016666667,10.7937777778,15.2396666667,10.3212222222
441.11,11.6371111111,28.0734444444,11.8273333333,9.13755555556,7.39833333333,7.67411111111,5.42466666667,10.7955555556,15.2489444445,10.3291111111
441.47,11.6225555556,28.0962222222,11.8435555555,9.13377777778,7.40333333333,7.675,5.4145,10.7744444444,15.2509444445,10.355
441.82,11.6063333333,28.1113333333,11.8637777778,9.12422222222,7.40377777778,7.66611111111,5.41033333334,10.7604444444,15.2915555556,10.364
442.18,11.5748888889,28.1005555556,11.8761111111,9.11511111111,7.387,7.65822222222,5.3855,10.7194444444,15.2935,10.3575555555
442.53,11.5594444444,28.0686666667,11.8866666667,9.11822222222,7.38822222222,7.65577777778,5.39316666667,10.7066666667,15.3051666667,10.3488888889
442.89,11.5851111111,28.1198888889,11.942,9.17288888889,7.41822222222,7.66688888889,5.429,10.734,15.3799444444,10.3676666667
443.24,11.6125555555,28.1618888889,11.9694444445,9.22022222222,7.447,7.69722222222,5.44583333333,10.7744444445,15.4284444445,10.4254444444
443.60,11.6098888889,28.1995555555,11.9891111111,9.24622222222,7.46055555555,7.69811111111,5.44983333333,10.7787777778,15.4749444445,10.4612222222
443.95,11.637,28.2485555556,12.0417777778,9.28111111111,7.48844444444,7.71455555556,5.483,10.805,15.5460555556,10.5008888889
444.31,11.6323333333,28.2834444444,12.0998888889,9.32388888889,7.501,7.738,5.51233333334,10.8097777778,15.5697777778,10.5458888889
444.66,11.6404444444,28.3078888889,12.1392222222,9.36977777778,7.53222222222,7.76622222222,5.528,10.8155555556,15.6136111111,10.5918888889
445.02,11.6421111111,28.3237777778,12.1647777778,9.39566666667,7.54011111111,7.781,5.54133333334,10.8278888889,15.662,10.6225555555
445.37,11.6374444444,28.3242222222,12.1728888889,9.40588888889,7.53133333333,7.77411111111,5.529,10.8213333333,15.6915,10.6157777778
445.72,11.6151111111,28.3003333334,12.164,9.41911111111,7.531,7.76255555555,5.51833333333,10.8002222222,15.6755,10.5983333333
446.08,11.615,28.3277777778,12.1725555556,9.44133333333,7.526,7.771,5.53183333333,10.8085555556,15.699,10.6066666667
446.43,11.5952222222,28.3333333333,12.1712222222,9.44722222222,7.52577777778,7.74355555556,5.52233333333,10.789,15.7065,10.6026666667
446.79,11.5782222222,28.3341111111,12.1663333334,9.44633333333,7.51388888889,7.72166666667,5.5085,10.7688888889,15.6868333333,10.6083333333
447.14,11.5526666667,28.3087777778,12.1657777778,9.42733333334,7.49977777778,7.68788888889,5.50183333334,10.7201111111,15.6786666667,10.5886666667
447.50,11.5393333333,28.3037777778,12.1763333333,9.44233333333,7.50877777778,7.684,5.49866666666,10.7118888889,15.6863333333,10.6116666667
447.85,11.5201111111,28.2961111111,12.1682222222,9.45466666667,7.51333333333,7.66977777778,5.483,10.6867777778,15.6964444445,10.6008888889
448.21,11.5198888889,28.3133333333,12.1684444445,9.47455555556,7.51311111111,7.65477777778,5.4685,10.6722222222,15.7287777778,10.5817777778
448.56,11.5062222222,28.3246666667,12.1557777778,9.48388888889,7.50666666667,7.63577777778,5.45716666667,10.6681111111,15.7373888889,10.5722222222
448.92,11.5013333333,28.3594444444,12.1704444444,9.49933333333,7.52188888889,7.63033333333,5.45633333333,10.6534444445,15.7687222222,10.5736666667
449.27,11.503,28.4105555556,12.2066666667,9.53755555556,7.54677777778,7.64133333333,5.47766666666,10.6601111111,15.8118888889,10.614
449.62,11.5,28.4358888889,12.2463333333,9.56066666667,7.55688888889,7.65022222222,5.49633333333,10.6745555555,15.8513888889,10.6481111111
449.98,11.4993333333,28.4543333333,12.2636666667,9.56944444444,7.58122222222,7.63355555556,5.48966666667,10.6777777778,15.8731111111,10.6875555556
450.33,11.5022222222,28.4845555556,12.303,9.59555555556,7.60533333333,7.65255555555,5.48816666667,10.6933333333,15.9042222222,10.728
450.69,11.4891111111,28.5138888889,12.3245555556,9.61577777778,7.62211111111,7.67744444444,5.48983333333,10.7023333333,15.9453333333,10.7408888889
451.04,11.5014444444,28.5582222222,12.383,9.68000000001,7.66177777778,7.71177777778,5.50466666666,10.7325555556,15.9987222222,10.7683333333
451.40,11.5184444445,28.6083333333,12.45,9.72666666666,7.68722222222,7.75911111111,5.53583333333,10.7525555555,16.0612777778,10.8104444444
451.75,11.5408888889,28.6876666667,12.5235555556,9.78288888887,7.71466666667,7.78922222222,5.545,10.7875555556,16.1114444445,10.8665555556
