wavelength,Back_TanArtf,Belly_TanArtf,Breast_TanArtf,Crissum_TanArtf,Crown_TanArtf,DorTail_TanArtf,Patch10_TanArtf,Patch11_TanArtf,Patch12_TanArtf,Patch13_TanArtf,Rump_TanArtf,Throat_TanArtf,WingTip_TanArtf
370.74,2.8452,5.31926666667,5.55853333333,4.48,2.14766666667,4.43926666667,3.068,2.38966666667,2.73373333333,3.19613333333,4.5052,5.85966666666,5.7398
371.10,2.853,5.31686666666,5.5958,4.49716666667,2.16333333333,4.4716,3.06446666667,2.4148,2.7489,3.21933333334,4.52346666667,5.8664,5.79366666667
371.46,2.90126666667,5.36,5.66196666667,4.56306666667,2.22093333333,4.54593333333,3.07973333334,2.48426666667,2.7907,3.2378,4.57413333333,5.9254,5.88753333333
371.83,2.93466666667,5.41766666666,5.71016666667,4.58373333333,2.25953333333,4.54513333333,3.0958,2.5494,2.79636666667,3.2468,4.5752,5.93,5.94646666667
372.19,2.88026666667,5.3466,5.65886666667,4.46066666667,2.20253333333,4.48326666667,3.03606666667,2.53353333333,2.70086666667,3.1542,4.49466666667,5.87773333333,5.9224
372.55,2.9014,5.36493333333,5.6849,4.48553333333,2.21106666667,4.46193333333,3.02506666667,2.54526666667,2.71,3.16206666667,4.54573333333,5.9308,5.94653333333
372.92,2.79273333333,5.266,5.6238,4.38333333333,2.1232,4.37886666667,2.91306666667,2.47853333333,2.62376666667,3.07326666667,4.48473333333,5.87546666667,5.89426666667
373.28,2.7304,5.2144,5.62786666667,4.311,2.08306666667,4.30833333333,2.8574,2.41993333333,2.56286666667,3.01933333333,4.4438,5.8274,5.87406666667
373.64,2.67606666667,5.15446666667,5.58613333333,4.2699,2.00586666667,4.2396,2.8272,2.40413333333,2.49483333333,2.9656,4.42646666667,5.80653333333,5.82686666667
374.00,2.7102,5.17786666667,5.65873333333,4.34623333333,2.0642,4.31366666666,2.872,2.4744,2.5303,3.0332,4.45073333333,5.8388,5.8488
374.37,2.79046666667,5.29626666667,5.77566666667,4.45913333333,2.19793333333,4.43053333333,2.9862,2.60906666667,2.62606666667,3.12853333333,4.5394,5.92846666667,5.93906666667
374.73,2.73273333333,5.2248,5.70276666667,4.42453333333,2.15026666667,4.40073333333,2.95393333333,2.55666666667,2.53413333333,3.0414,4.49913333333,5.90093333333,5.8936
375.09,2.69646666667,5.1616,5.65703333333,4.36763333333,2.1008,4.3754,2.90553333333,2.5194,2.49096666667,3.0018,4.457,5.86073333333,5.83373333333
375.45,2.70086666667,5.1572,5.6653,4.41006666667,2.09966666667,4.41026666667,2.94533333333,2.5254,2.5268,3.04526666667,4.46446666667,5.839,5.78946666667
375.81,2.67793333333,5.12833333334,5.65206666667,4.40356666667,2.08786666667,4.41593333333,2.928,2.47953333333,2.55506666667,3.04686666667,4.44046666667,5.80706666667,5.7184
376.18,2.62306666667,5.06406666666,5.60473333333,4.38573333333,2.0582,4.35653333333,2.91213333333,2.39393333333,2.5147,3.0078,4.41166666667,5.74806666667,5.63513333333
376.54,2.67373333333,5.05553333333,5.62796666667,4.4047,2.08613333333,4.40533333333,2.97126666667,2.41026666667,2.52953333333,3.05513333333,4.40653333333,5.75253333333,5.65953333333
376.90,2.75926666667,5.161,5.7135,4.51743333333,2.16333333333,4.49553333333,3.07813333333,2.46613333333,2.62883333333,3.16906666667,4.50586666667,5.83226666666,5.73953333333
377.26,2.68926666667,5.09553333333,5.69976666667,4.4693,2.11786666667,4.47053333333,3.03286666667,2.39866666667,2.58016666667,3.1052,4.46513333333,5.76466666667,5.66093333333
377.63,2.57493333333,5.01213333333,5.61116666667,4.3841,2.02013333333,4.36886666667,2.95653333333,2.30313333333,2.4875,3.03026666667,4.36013333334,5.65546666667,5.5616
377.99,2.58413333333,5.04753333333,5.6021,4.38843333333,2.0218,4.35886666667,3.01733333333,2.29446666666,2.49286666667,3.0566,4.39306666667,5.66726666667,5.55313333333
378.35,2.4954,4.96466666667,5.47073333333,4.2878,1.8938,4.2596,2.95786666667,2.18833333333,2.39946666667,2.98473333333,4.27813333333,5.546,5.43446666667
378.71,2.52026666667,4.99673333333,5.46513333333,4.30866666667,1.9052,4.28913333333,2.97366666667,2.21553333333,2.425,3.0398,4.288,5.55213333333,5.42526666667
379.07,2.5422,5.04966666667,5.5086,4.37973333333,1.94993333333,4.35126666667,3.04733333333,2.2556,2.47116666667,3.0952,4.32673333333,5.579,5.473
379.44,2.59993333333,5.10373333333,5.52263333333,4.4323,2.00266666667,4.37813333333,3.13753333333,2.3232,2.5407,3.14653333333,4.40246666666,5.63073333333,5.55113333333
379.80,2.5942,5.10553333333,5.52903333333,4.44203333333,2.01113333333,4.35906666667,3.15613333333,2.3596,2.56283333333,3.16146666667,4.456,5.64213333333,5.578
380.16,2.67333333333,5.17286666667,5.60396666667,4.5252,2.06833333333,4.40973333333,3.22126666667,2.44753333333,2.66376666667,3.2356,4.549,5.682,5.64693333333
380.52,2.7108,5.21926666667,5.63866666667,4.58906666667,2.08873333333,4.44613333333,3.25966666667,2.52353333333,2.75056666667,3.26033333333,4.6078,5.7544,5.71233333333
380.88,2.73233333333,5.18006666667,5.6418,4.61766666667,2.10353333333,4.43766666667,3.27373333333,2.53166666667,2.7415,3.22006666667,4.62266666667,5.79166666667,5.70273333333
381.24,2.83426666667,5.2578,5.67376666667,4.71883333333,2.18233333333,4.50026666667,3.35253333333,2.6168,2.8116,3.31346666667,4.7024,5.86233333333,5.781
381.61,2.9126,5.28786666667,5.72606666667,4.78536666667,2.25646666667,4.554,3.37733333334,2.6698,2.87353333333,3.345,4.76133333333,5.9044,5.81793333333
381.97,2.85053333333,5.22926666667,5.64203333333,4.71916666667,2.17926666667,4.50566666667,3.2566,2.63,2.82673333333,3.27206666667,4.67933333333,5.84073333333,5.75073333333
382.33,2.8502,5.20193333334,5.664,4.7052,2.1816,4.50826666667,3.23046666667,2.59766666667,2.84513333333,3.25333333333,4.69953333333,5.8484,5.77773333333
382.69,2.85813333333,5.212,5.72046666667,4.72663333333,2.18993333334,4.53866666667,3.26466666667,2.61273333333,2.86876666667,3.25933333333,4.7126,5.85546666667,5.79153333333
383.05,2.8198,5.15466666667,5.68826666666,4.65576666667,2.14233333333,4.45253333333,3.20173333333,2.5696,2.8086,3.17126666667,4.665,5.8022,5.74793333333
383.41,2.814,5.134,5.71023333333,4.6497,2.15046666667,4.46733333333,3.18446666667,2.57686666667,2.76933333334,3.1446,4.66753333333,5.76953333333,5.74646666667
383.77,2.8026,5.12886666667,5.68073333333,4.6102,2.1206,4.4644,3.14846666667,2.57393333333,2.7024,3.1026,4.6216,5.74913333333,5.71033333333
384.14,2.80866666667,5.15653333333,5.69026666667,4.61286666667,2.13733333334,4.51246666667,3.14646666667,2.5882,2.71446666667,3.11253333333,4.6262,5.78526666667,5.7448
384.50,2.7404,5.09906666667,5.63463333333,4.5453,2.0726,4.4676,3.07193333333,2.5158,2.6039,3.04346666667,4.57086666666,5.68713333333,5.64893333333
384.86,2.73086666667,5.0958,5.59803333333,4.4964,2.03193333333,4.43973333333,3.03646666667,2.49533333333,2.58723333333,3.05033333333,4.54566666667,5.62613333334,5.655
385.22,2.69246666666,5.05346666667,5.56876666667,4.44883333333,1.97093333333,4.42006666667,3.0148,2.46053333333,2.55873333333,3.01186666667,4.52453333333,5.615,5.6334
385.58,2.7304,5.07986666667,5.60126666667,4.44916666667,1.97886666667,4.4546,3.0634,2.4714,2.58246666667,3.02066666667,4.5548,5.64206666667,5.67766666667
385.94,2.82213333333,5.13146666667,5.71113333333,4.52783333333,2.0654,4.4972,3.16926666667,2.55053333333,2.64943333333,3.08,4.65673333333,5.693,5.749
386.30,2.87826666666,5.1954,5.7758,4.56106666667,2.1294,4.56806666667,3.23746666667,2.64993333333,2.69736666667,3.1322,4.70886666667,5.72413333333,5.7642
386.66,2.85833333333,5.15646666667,5.73676666667,4.54376666667,2.1236,4.554,3.22566666667,2.64533333333,2.6557,3.0978,4.7062,5.68353333334,5.73433333333
387.03,2.89166666667,5.1886,5.75886666667,4.5739,2.1468,4.59326666667,3.25593333333,2.68446666667,2.68573333333,3.136,4.73806666667,5.68693333333,5.7532
387.39,2.85966666667,5.19606666667,5.7455,4.5463,2.10146666667,4.5418,3.2234,2.6632,2.66876666667,3.10993333334,4.73026666667,5.6706,5.6992
387.75,2.8744,5.21106666667,5.74403333333,4.59626666667,2.125,4.5692,3.25573333333,2.65653333333,2.70706666667,3.14266666667,4.7966,5.6876,5.711
388.11,2.87766666667,5.2264,5.74963333333,4.63203333333,2.13873333333,4.5558,3.2772,2.6676,2.72663333333,3.155,4.81426666667,5.699,5.705
388.47,2.9816,5.32886666667,5.81513333334,4.7272,2.2454,4.63353333333,3.3858,2.77886666667,2.84673333333,3.24326666667,4.9168,5.8006,5.80086666667
388.83,2.97866666667,5.33693333333,5.84703333334,4.7454,2.25633333333,4.64493333333,3.4224,2.80693333333,2.85613333333,3.23766666667,4.92953333333,5.8152,5.78406666667
389.19,2.98513333333,5.35426666667,5.8778,4.77163333333,2.29006666666,4.6606,3.4602,2.8136,2.871,3.26273333333,4.95086666667,5.7882,5.79253333333
389.55,3.03886666667,5.39806666667,5.94436666667,4.85906666667,2.36513333333,4.7098,3.5494,2.8932,2.95186666667,3.35113333333,5.01166666667,5.84406666667,5.84613333333
389.91,3.00773333333,5.35973333333,5.92163333333,4.82986666667,2.34726666667,4.691,3.5112,2.86406666667,2.9465,3.33586666667,4.99273333333,5.81666666667,5.8074
390.27,3.0316,5.3478,5.919,4.87096666667,2.36326666666,4.69453333333,3.5136,2.87113333333,2.95423333333,3.34453333333,5.0116,5.84266666667,5.8228
390.63,3.071,5.38306666667,5.95663333333,4.8868,2.3878,4.72253333333,3.5312,2.90873333333,3.00883333333,3.39193333333,5.03653333333,5.87826666667,5.85986666667
391.00,3.06246666667,5.35026666667,5.93926666667,4.86406666667,2.38513333333,4.72046666667,3.52786666667,2.90653333333,2.9922,3.38506666667,5.02686666667,5.86666666667,5.82366666667
391.36,3.08,5.30673333333,5.91036666666,4.8622,2.39406666667,4.74593333333,3.56066666667,2.88606666667,2.97403333333,3.39393333333,5.00653333333,5.89186666667,5.84313333333
391.72,3.09933333333,5.31286666667,5.96256666667,4.8746,2.418,4.75466666667,3.59353333333,2.9224,2.98326666667,3.41526666667,5.01386666667,5.9242,5.87906666667
392.08,3.0904,5.27,5.93656666667,4.84376666667,2.39173333333,4.74733333333,3.56346666666,2.90313333333,2.93273333333,3.39513333333,5.0014,5.879,5.8678
392.44,2.99046666667,5.16773333333,5.895,4.76483333333,2.303,4.67746666667,3.47786666667,2.79933333333,2.8326,3.32673333333,4.92146666667,5.77673333333,5.79713333333
392.80,2.99533333333,5.17446666667,5.89443333333,4.74563333333,2.318,4.66986666667,3.48333333333,2.7964,2.845,3.3306,4.92526666667,5.76473333333,5.79866666666
393.16,3.04006666667,5.1886,5.9133,4.75306666667,2.36186666667,4.65733333333,3.49693333333,2.8294,2.8783,3.36053333333,4.9508,5.80213333333,5.8354
393.52,2.9876,5.13473333333,5.85063333333,4.6904,2.32713333333,4.61426666667,3.4272,2.7896,2.81663333333,3.32233333333,4.91886666667,5.7646,5.78166666667
393.88,2.9628,5.1162,5.81986666667,4.681,2.31793333334,4.58653333333,3.41546666667,2.77293333333,2.76386666667,3.30573333333,4.89106666667,5.753,5.76346666667
394.24,2.92466666667,5.078,5.7815,4.64263333333,2.271,4.54006666667,3.38586666667,2.7338,2.718,3.27666666667,4.8642,5.698,5.73966666667
394.60,2.9038,5.02913333333,5.74943333333,4.63913333333,2.24393333333,4.50153333333,3.37446666667,2.7128,2.67353333333,3.25386666667,4.86286666667,5.66586666667,5.70973333333
394.96,2.926,5.0456,5.76993333333,4.69403333333,2.26766666667,4.50073333333,3.4184,2.72693333333,2.7012,3.30053333333,4.90806666667,5.67906666667,5.75613333333
395.32,2.92006666667,5.0366,5.78103333333,4.7163,2.2698,4.4868,3.41326666667,2.73786666667,2.7253,3.3072,4.91573333333,5.64686666667,5.74993333333
395.68,2.8912,4.98153333333,5.73053333333,4.67283333333,2.24713333333,4.47033333333,3.39933333333,2.70193333333,2.6736,3.27,4.8734,5.57986666667,5.705
396.04,2.88293333333,4.96393333333,5.7076,4.65103333333,2.2366,4.4518,3.4132,2.68893333333,2.68036666667,3.24233333333,4.86946666667,5.56666666667,5.6768
396.40,2.9084,4.98553333333,5.72043333333,4.66113333333,2.28033333333,4.45513333333,3.42966666667,2.7206,2.7136,3.26446666667,4.89566666667,5.58953333333,5.67866666667
396.76,2.85826666667,4.91826666667,5.66406666667,4.63273333333,2.2302,4.41953333333,3.37266666667,2.67973333333,2.63846666667,3.22386666667,4.85773333333,5.52473333333,5.64086666667
397.12,2.802,4.84646666667,5.6297,4.60623333333,2.1748,4.394,3.34113333333,2.64786666666,2.57466666667,3.16393333334,4.83313333333,5.45266666667,5.59933333333
397.48,2.77946666667,4.81266666667,5.60873333333,4.6061,2.14086666667,4.38013333333,3.33006666667,2.63646666667,2.54713333333,3.12266666667,4.7974,5.40073333333,5.59726666667
397.84,2.80766666667,4.819,5.6403,4.6121,2.16526666667,4.4232,3.3784,2.68153333333,2.58373333333,3.1562,4.84126666667,5.402,5.658
398.20,2.80046666666,4.7982,5.61416666667,4.5901,2.1652,4.3948,3.38013333333,2.67513333333,2.5641,3.12346666667,4.8248,5.3662,5.63073333333
398.56,2.7738,4.78033333333,5.559,4.55266666667,2.1514,4.37013333333,3.35693333333,2.62513333333,2.55313333333,3.07526666667,4.7978,5.31526666667,5.59806666667
398.92,2.77993333333,4.76813333333,5.56003333333,4.5416,2.14173333333,4.38693333333,3.36066666667,2.63773333333,2.55343333333,3.0364,4.79506666667,5.32686666667,5.6092
399.28,2.754,4.73066666667,5.53136666667,4.4812,2.1078,4.34813333333,3.336,2.6106,2.50246666667,2.9958,4.78953333333,5.29753333333,5.60906666667
399.64,2.76486666667,4.72866666667,5.54556666667,4.4723,2.0908,4.36413333333,3.34306666666,2.6338,2.5346,3.005,4.81566666667,5.29953333333,5.62853333333
400.00,2.7622,4.71573333334,5.56146666667,4.47863333333,2.10713333333,4.37793333333,3.34806666667,2.64806666667,2.527,2.99966666667,4.8212,5.2872,5.62973333333
400.36,2.7904,4.70833333334,5.57223333333,4.5029,2.11973333333,4.40353333333,3.3932,2.67273333333,2.5403,3.0048,4.8346,5.2932,5.64626666667
400.72,2.8448,4.74693333333,5.64216666667,4.56626666667,2.20193333333,4.4658,3.48573333333,2.74413333333,2.6066,3.04706666667,4.91906666667,5.35046666667,5.65986666667
401.08,2.81806666667,4.7314,5.60113333333,4.53,2.16806666667,4.44113333333,3.46133333333,2.72473333333,2.599,3.02473333333,4.9006,5.32386666667,5.60946666667
401.44,2.78853333333,4.70986666667,5.57226666667,4.48756666667,2.12953333333,4.40546666667,3.4472,2.67913333333,2.58136666667,2.99873333333,4.88053333333,5.2984,5.569
401.80,2.79733333333,4.7124,5.56436666667,4.5036,2.1182,4.4298,3.46073333333,2.6764,2.61286666667,2.98966666667,4.88753333333,5.32166666667,5.57406666667
402.16,2.8334,4.73606666667,5.6246,4.5357,2.14966666667,4.49893333334,3.51586666667,2.71833333333,2.6644,3.03133333334,4.9332,5.37373333333,5.62686666667
402.52,2.90386666667,4.7796,5.69676666667,4.58103333333,2.1886,4.57326666667,3.59253333333,2.79686666667,2.72486666667,3.08833333333,4.9688,5.45166666667,5.7058
402.88,2.956,4.82626666667,5.7446,4.6109,2.25146666667,4.61913333333,3.6366,2.85106666667,2.76643333333,3.15553333333,5.0114,5.4754,5.75133333333
403.24,2.99733333333,4.87366666667,5.79353333333,4.64376666667,2.27593333333,4.65813333334,3.6758,2.8882,2.80153333333,3.1884,5.02513333333,5.5078,5.77506666667
403.60,2.99873333333,4.87833333333,5.7816,4.66246666667,2.27406666667,4.638,3.67806666667,2.87946666667,2.79186666667,3.18206666667,5.0264,5.5106,5.78406666667
403.95,3.039,4.91366666667,5.8252,4.69953333333,2.287,4.66186666667,3.7136,2.9152,2.81676666667,3.22266666666,5.04533333333,5.5446,5.82213333333
404.31,2.9938,4.8688,5.76256666667,4.6517,2.23666666667,4.59853333333,3.6838,2.8798,2.77006666667,3.18906666667,4.99873333333,5.48866666667,5.78246666667
404.67,3.00473333333,4.85886666667,5.7383,4.6474,2.21533333333,4.59013333333,3.68726666667,2.86493333333,2.77656666667,3.2048,4.97493333333,5.47226666667,5.8248
405.03,3.07753333333,4.9106,5.7917,4.71643333333,2.2758,4.64206666667,3.75266666667,2.9136,2.8265,3.25493333333,5.0204,5.52026666667,5.88533333333
405.39,3.15673333333,4.96713333333,5.8655,4.78513333333,2.35233333333,4.7076,3.81806666667,2.9914,2.88753333333,3.3104,5.08513333333,5.5676,5.93853333333
405.75,3.1524,4.95053333333,5.86213333333,4.7864,2.35606666667,4.68513333333,3.82126666667,2.99486666667,2.87746666667,3.3116,5.084,5.5488,5.93033333333
406.11,3.06933333333,4.85713333333,5.7803,4.72186666667,2.27593333333,4.59593333333,3.74853333333,2.91073333333,2.78903333333,3.2452,4.99613333333,5.4516,5.83206666667
406.47,3.04713333333,4.83513333333,5.77916666667,4.7169,2.27226666667,4.55286666667,3.7378,2.89713333333,2.763,3.2244,4.99613333333,5.4318,5.81946666667
406.83,3.01833333333,4.8206,5.75983333333,4.70433333333,2.2592,4.51806666667,3.72706666667,2.87726666667,2.75423333333,3.20206666667,4.96653333333,5.43286666667,5.79206666667
407.19,3.00406666667,4.7932,5.7471,4.7017,2.2574,4.51813333333,3.7136,2.87886666667,2.77053333333,3.19386666667,4.96586666666,5.42693333333,5.772
407.55,3.02626666667,4.80673333333,5.771,4.71283333333,2.29026666667,4.52553333333,3.73926666667,2.90166666667,2.78803333333,3.21266666667,4.98246666667,5.41746666666,5.77146666667
407.90,3.02586666667,4.79793333333,5.78453333333,4.71053333333,2.29606666667,4.5072,3.76526666667,2.90426666667,2.79496666667,3.21273333333,5.0142,5.43093333333,5.7762
408.26,3.067,4.82233333333,5.838,4.75126666667,2.33026666667,4.55753333333,3.817,2.94506666667,2.83796666667,3.25153333333,5.07886666667,5.4724,5.8072
408.62,3.11486666667,4.87826666667,5.91336666667,4.81546666667,2.3942,4.59913333333,3.88133333333,3.02433333333,2.88456666667,3.3026,5.16326666667,5.53646666666,5.82953333333
408.98,3.1176,4.9012,5.93853333333,4.83906666667,2.40773333333,4.61706666666,3.9174,3.05106666667,2.8843,3.322,5.179,5.57213333333,5.85006666667
409.34,3.0492,4.8644,5.88506666667,4.78956666667,2.3432,4.5644,3.86746666667,2.9866,2.80276666667,3.27726666667,5.1296,5.528,5.795
409.70,2.99373333333,4.83573333333,5.83886666667,4.7486,2.3008,4.5316,3.8306,2.96333333333,2.74686666667,3.2444,5.0826,5.47666666666,5.73533333333
410.06,3.08046666667,4.94286666667,5.91763333333,4.84123333333,2.37526666667,4.60866666667,3.9196,3.0562,2.83826666667,3.33006666666,5.18186666667,5.57106666667,5.84893333333
410.42,3.1406,5.01146666667,5.98533333333,4.89893333333,2.42233333333,4.6894,3.9792,3.11733333333,2.8997,3.4,5.2468,5.62133333333,5.89906666667
410.77,3.12426666667,4.9874,5.98873333333,4.89043333333,2.40326666667,4.68733333334,3.97466666666,3.124,2.86936666667,3.3856,5.24706666667,5.60893333333,5.89013333334
411.13,3.1046,4.98973333334,5.97063333333,4.8856,2.38646666667,4.66513333333,3.97853333333,3.11013333333,2.8298,3.38386666667,5.23373333333,5.5896,5.8784
411.49,3.08253333333,4.97546666667,5.94476666666,4.87356666667,2.36386666667,4.65306666667,3.97546666667,3.0866,2.81706666667,3.36026666667,5.20633333333,5.57953333333,5.8592
411.85,3.05846666666,4.97153333333,5.91016666667,4.8612,2.35413333333,4.65913333333,3.9666,3.08173333333,2.8111,3.34986666667,5.1864,5.54466666667,5.8498
412.21,3.00406666667,4.93726666667,5.87056666667,4.81516666667,2.2976,4.61473333333,3.91233333333,3.04013333333,2.76303333334,3.29086666667,5.14613333333,5.49673333333,5.81253333333
412.57,2.93873333333,4.876,5.782,4.74673333333,2.22786666667,4.57013333333,3.85586666667,2.97853333333,2.6902,3.20646666667,5.07353333333,5.4272,5.7574
412.92,2.91546666667,4.8404,5.76233333333,4.71176666667,2.21346666667,4.54526666667,3.84746666667,2.9732,2.6726,3.1864,5.06693333333,5.39626666667,5.7238
413.28,2.9074,4.7996,5.75216666667,4.68146666667,2.19613333333,4.52293333333,3.84006666667,2.97226666667,2.68163333333,3.16313333333,5.05433333333,5.37513333333,5.71913333333
413.64,2.95533333333,4.83426666667,5.8281,4.7131,2.23,4.55846666667,3.89106666667,3.00313333333,2.72433333333,3.18766666667,5.10513333333,5.42713333333,5.78713333333
414.00,2.9396,4.79913333333,5.8314,4.68093333333,2.24146666667,4.54006666666,3.89166666667,3.00073333333,2.71653333333,3.16646666667,5.09213333333,5.39933333334,5.77206666667
414.36,2.8566,4.73506666667,5.78103333333,4.6276,2.1982,4.47573333333,3.84213333333,2.95333333333,2.66886666667,3.10726666667,5.02033333333,5.33513333333,5.71873333333
414.72,2.8326,4.71993333333,5.7617,4.61556666667,2.18033333333,4.46013333333,3.84373333333,2.92233333333,2.65866666666,3.07846666667,5.01666666667,5.2884,5.69773333333
415.07,2.85593333333,4.70913333333,5.787,4.63036666667,2.20546666667,4.47346666666,3.87353333333,2.95226666667,2.68236666667,3.09573333333,5.0462,5.2956,5.73833333333
