wavelength,Back_PhrCarm,Belly_PhrCarm,Breast_PhrCarm,Crissum_PhrCarm,Crown_PhrCarm,DorTail_PhrCarm,Rump_PhrCarm,Throat_PhrCarm,WingTip_PhrCarm
616.95,11.2355,6.52233333333,6.759,8.697,8.9545,9.561,14.6058333333,8.17766666667,14.225
617.28,11.2395,6.53083333333,6.784,8.66316666667,8.9805,9.63916666665,14.6226666666,8.26033333333,14.224
617.62,11.2535,6.49416666667,6.7595,8.589,8.957,9.6195,14.668,8.22416666667,14.2406666667
617.95,11.1601666667,6.41716666667,6.70533333334,8.549,8.90433333333,9.63766666665,14.6111666667,8.21583333334,14.1783333334
618.28,11.1775,6.37383333333,6.679,8.4625,8.88233333333,9.65366666665,14.623,8.20416666666,14.1348333333
618.62,11.2921666667,6.53083333333,6.7745,8.58516666667,8.982,9.78683333335,14.711,8.3415,14.3113333334
618.95,11.3265,6.60166666667,6.77133333334,8.71366666667,9.03316666667,9.8145,14.7328333333,8.40866666666,14.3281666667
619.28,11.3601666666,6.62116666667,6.78383333334,8.74716666667,9.0665,9.86516666665,14.6771666666,8.36583333334,14.3095
619.62,11.4205,6.63816666667,6.8615,8.77216666667,9.14666666666,9.93316666665,14.7075,8.37616666667,14.4135
619.95,11.4251666667,6.57616666667,6.87466666667,8.84583333333,9.17466666667,10.006,14.6938333333,8.40483333333,14.4065
620.28,11.5495,6.6635,6.96733333334,8.897,9.26183333334,10.0418333334,14.8221666666,8.5195,14.5726666666
620.62,11.5558333334,6.72733333333,7.0,8.95766666667,9.2935,10.159,14.8378333333,8.5395,14.5985
620.95,11.612,6.78266666666,7.02216666667,9.05383333333,9.338,10.2203333334,14.8488333333,8.61533333333,14.6586666666
621.28,11.6103333333,6.858,7.04533333333,9.1035,9.3525,10.169,14.8551666666,8.633,14.6803333333
621.62,11.6113333334,6.87516666666,7.01666666666,9.13466666666,9.34366666667,10.0976666666,14.8068333333,8.64483333333,14.711
621.95,11.5803333333,6.83933333334,6.99933333334,9.16383333333,9.32366666666,10.0255,14.7666666667,8.602,14.7071666667
622.28,11.4488333333,6.69116666666,6.85633333333,9.05316666667,9.19933333333,9.8715,14.639,8.489,14.5451666667
622.62,11.4501666667,6.63166666667,6.84883333333,9.0235,9.14183333333,9.8905,14.6493333334,8.4215,14.5201666667
622.95,11.3866666667,6.5925,6.7825,8.95166666666,9.05516666667,9.82566666665,14.6298333333,8.4065,14.4666666667
623.28,11.3863333333,6.52483333333,6.66033333333,8.96833333333,9.026,9.73816666665,14.6143333334,8.38333333333,14.3768333333
623.62,11.4253333334,6.67183333333,6.7435,9.0095,9.04183333333,9.79266666665,14.6681666666,8.4195,14.4495
623.95,11.4791666667,6.69483333333,6.7515,9.05166666666,9.02116666666,9.87133333335,14.6776666667,8.4165,14.48
624.28,11.4708333334,6.64683333333,6.7395,9.0515,9.04183333333,9.81933333335,14.6913333333,8.441,14.5061666666
624.62,11.499,6.71633333333,6.7555,9.09,9.06816666667,9.8145,14.8076666667,8.49516666666,14.6103333333
624.95,11.526,6.71733333333,6.76816666666,9.08233333333,9.04166666666,9.83416666665,14.697,8.556,14.5805
625.28,11.5998333333,6.79466666666,6.8125,9.138,9.08433333333,9.85566666665,14.734,8.58883333333,14.6086666667
625.61,11.6405,6.8255,6.78783333333,9.09,9.02583333333,9.8775,14.7316666666,8.56466666667,14.6175
625.95,11.5801666666,6.81183333333,6.78716666667,9.08333333333,8.998,9.81416666665,14.7315,8.50533333333,14.6206666666
626.28,11.5971666667,6.86766666667,6.8045,9.03616666667,8.99383333334,9.8315,14.7821666667,8.51416666666,14.6388333334
626.61,11.6396666667,6.87816666666,6.817,9.0465,9.0275,9.84366666665,14.849,8.53366666667,14.6796666667
626.94,11.607,6.90216666666,6.85533333333,9.00116666667,9.00833333333,9.84133333335,14.828,8.54383333333,14.7143333333
627.28,11.5931666666,6.82333333334,6.85683333334,8.94166666667,9.01633333333,9.84233333335,14.8655,8.55666666667,14.725
627.61,11.5195,6.82633333333,6.861,8.95866666667,9.06833333333,9.84533333335,14.8643333334,8.55983333333,14.7411666667
627.94,11.4878333333,6.81533333333,6.81916666666,8.95716666666,9.0185,9.78116666665,14.8466666667,8.463,14.7393333334
628.27,11.53,6.75816666666,6.81933333333,8.97133333334,9.004,9.8665,14.8106666667,8.42833333333,14.7263333333
628.61,11.5143333334,6.72366666667,6.7945,8.95833333333,9.017,9.90166666665,14.9093333334,8.36366666667,14.7248333334
628.94,11.4386666667,6.61383333334,6.74616666667,8.9245,8.96283333333,9.92333333335,14.8885,8.2285,14.7271666667
629.27,11.379,6.58783333333,6.73583333334,8.88116666667,8.97766666666,9.9205,14.8913333333,8.20466666667,14.6963333334
629.60,11.4903333334,6.55616666667,6.7345,8.84533333333,8.99316666667,9.94133333335,14.8861666667,8.17833333334,14.7198333333
629.94,11.5071666667,6.54966666667,6.73433333333,8.91633333334,9.01433333333,9.99583333335,14.8665,8.16583333333,14.7673333333
630.27,11.511,6.61083333334,6.8195,8.96,9.03333333334,10.0366666666,14.9116666666,8.26916666667,14.8688333334
630.60,11.567,6.60533333333,6.85816666667,8.99416666666,9.0295,10.0695,14.95,8.26883333333,14.9218333333
630.93,11.539,6.587,6.76533333334,8.9895,8.98083333333,10.0166666666,14.8191666667,8.20933333333,14.8393333333
631.26,11.4578333333,6.52483333333,6.68083333334,8.87916666667,8.852,9.90933333335,14.7211666666,8.14266666667,14.6935
631.60,11.5655,6.57466666666,6.72083333333,8.93633333333,8.93216666667,10.0056666667,14.776,8.28466666667,14.7061666666
631.93,11.573,6.6095,6.74516666666,8.91733333333,8.964,9.92116666665,14.8191666666,8.25233333333,14.7053333334
632.26,11.5691666667,6.617,6.75866666667,8.93016666667,8.97366666667,9.9665,14.8061666667,8.22883333333,14.7051666667
632.59,11.6658333333,6.703,6.84383333334,8.98133333334,9.03366666666,10.0265,14.8821666667,8.3485,14.7416666666
632.92,11.6523333333,6.71216666667,6.88916666667,9.01183333333,9.04566666666,10.0085,14.8796666666,8.39833333333,14.8228333333
633.26,11.6921666667,6.827,6.98516666667,9.17183333333,9.16933333334,10.0871666666,14.9626666666,8.5435,14.9195
633.59,11.6446666667,6.847,6.95883333333,9.12966666667,9.14116666667,9.96083333335,14.9215,8.58016666667,14.8488333334
633.92,11.543,6.7395,6.8615,9.0445,9.06333333333,9.92283333335,14.7368333333,8.41633333334,14.7965
634.25,11.5278333333,6.7035,6.7805,9.01066666666,9.05716666667,9.9065,14.6755,8.3815,14.7133333334
634.58,11.6181666666,6.76733333334,6.8845,9.051,9.08183333333,9.96933333335,14.7825,8.47883333333,14.841
634.91,11.7258333333,6.82183333334,6.87933333333,9.13716666666,9.16683333333,10.0813333333,14.8193333334,8.52066666667,14.8811666666
635.25,11.7245,6.854,6.93566666666,9.12316666667,9.16783333333,10.1198333333,14.845,8.42833333334,14.9458333333
635.58,11.709,6.8655,7.0095,9.1335,9.1425,10.1955,14.82,8.4615,14.946
635.91,11.7696666667,6.825,7.0855,9.19633333333,9.1825,10.1366666667,14.8268333333,8.47316666667,15.0126666667
636.24,11.7985,6.85216666666,7.12833333333,9.1555,9.16466666666,10.1296666666,14.9143333334,8.53783333333,15.095
636.57,11.9046666666,6.94383333333,7.179,9.243,9.22733333334,10.2093333333,15.0181666666,8.61283333334,15.1953333333
636.90,11.9073333333,6.98666666667,7.17133333333,9.2055,9.23583333333,10.2506666666,15.0625,8.57783333334,15.2123333333
637.23,12.0103333334,7.00483333333,7.26266666667,9.25816666667,9.32933333334,10.4233333333,15.1335,8.59333333333,15.3185
637.56,12.0885,7.07066666666,7.28466666667,9.35216666666,9.36233333333,10.4045,15.3133333333,8.65283333333,15.3463333333
637.90,12.1251666666,7.165,7.38183333333,9.40833333333,9.43333333333,10.4206666666,15.4475,8.71433333334,15.4208333334
638.23,12.0778333334,7.08,7.2775,9.384,9.41083333333,10.3878333333,15.4245,8.66183333334,15.35
638.56,12.1511666667,7.14833333333,7.4195,9.44766666667,9.51616666667,10.5415,15.5661666667,8.76683333333,15.4956666666
638.89,12.1121666667,7.178,7.3515,9.38633333333,9.4935,10.5903333333,15.549,8.72766666667,15.4415
639.22,12.105,7.17883333333,7.2775,9.45416666667,9.47916666667,10.5793333334,15.5755,8.68866666667,15.4506666667
639.55,12.091,7.222,7.22716666667,9.43783333333,9.47333333333,10.6505,15.5446666667,8.7405,15.5018333333
639.88,12.0555,7.26216666667,7.19366666667,9.45116666666,9.49283333333,10.718,15.4576666667,8.6845,15.4773333333
640.21,11.9925,7.17383333333,7.10816666666,9.3925,9.462,10.6173333334,15.4341666667,8.64183333334,15.3336666667
640.54,12.0626666666,7.18533333333,7.08533333333,9.34483333333,9.4445,10.6613333334,15.4166666667,8.65133333333,15.3575
640.87,12.0143333333,7.16783333334,7.02416666666,9.3645,9.38283333334,10.496,15.4358333333,8.619,15.296
641.20,12.0385,7.19766666667,7.01666666667,9.26966666667,9.4145,10.5128333334,15.3916666667,8.52333333333,15.2633333333
641.53,11.9698333333,7.13216666667,6.92283333334,9.14866666667,9.356,10.5161666667,15.2495,8.363,15.1713333333
641.87,12.0636666667,7.334,7.09233333334,9.29383333333,9.46883333333,10.678,15.4151666667,8.56083333333,15.2693333333
642.20,11.9906666667,7.22,7.0285,9.18733333334,9.33833333333,10.4358333334,15.3173333333,8.41483333334,15.1778333333
642.53,11.9466666667,7.11533333334,7.0095,9.192,9.32683333333,10.329,15.27,8.44166666667,15.1348333333
642.86,11.9825,7.0595,7.026,9.17633333334,9.37416666666,10.2826666666,15.1586666667,8.44966666667,15.1076666667
643.19,11.897,7.00666666666,6.90983333333,9.02016666667,9.29683333333,10.1378333333,15.0556666667,8.30383333333,15.0183333334
643.52,11.8553333333,6.93266666666,6.80183333333,8.98016666667,9.25983333333,10.0615,14.998,8.3075,14.9048333334
643.85,11.9513333333,7.06216666667,6.97616666666,9.05933333334,9.327,10.2278333334,15.0588333333,8.41016666667,15.1268333333
644.18,11.836,6.9815,6.98933333334,9.0425,9.2265,10.162,15.0005,8.329,15.0323333333
644.51,11.8706666666,7.01016666667,7.04016666666,9.025,9.31666666667,10.2556666667,15.0841666667,8.3795,15.1021666667
644.84,11.8251666667,6.927,7.01583333333,9.04666666667,9.26633333333,10.2393333334,15.099,8.50466666666,15.1576666667
645.17,11.7925,6.85333333333,6.987,9.136,9.24283333333,10.1936666666,15.108,8.53366666667,15.1183333334
645.50,11.8415,6.83816666666,6.95366666666,9.07216666667,9.16733333333,10.0678333334,15.0508333333,8.3345,15.1605
645.83,11.94,6.96233333333,7.0715,9.19166666667,9.25233333333,10.1971666667,15.0575,8.4295,15.26
646.16,11.9996666667,7.0005,7.13,9.19616666667,9.22066666667,10.2026666666,15.107,8.43866666667,15.3035
646.49,12.0383333333,7.14833333333,7.27633333333,9.18983333333,9.354,10.4061666666,15.2778333334,8.58383333334,15.3896666666
646.82,12.2711666667,7.35866666667,7.525,9.44766666667,9.57366666666,10.6323333334,15.5673333333,8.878,15.6221666667
647.15,12.3926666667,7.44216666666,7.65066666666,9.49183333334,9.69066666665,10.6691666666,15.7388333334,8.97733333334,15.8321666667
647.48,12.283,7.34583333333,7.52366666667,9.31066666666,9.58533333335,10.5405,15.6125,8.80383333333,15.6148333333
647.81,12.2986666667,7.28383333334,7.4855,9.3285,9.5845,10.5423333334,15.6585,8.881,15.6723333333
648.14,12.3268333333,7.23233333333,7.51283333334,9.29316666667,9.46866666667,10.5145,15.585,8.88933333333,15.7078333333
648.47,12.3486666667,7.2575,7.50483333334,9.27866666666,9.47383333333,10.5633333334,15.5615,8.80516666667,15.6561666667
648.80,12.3221666667,7.34533333334,7.566,9.20083333333,9.51166666667,10.6251666666,15.6076666666,8.80166666666,15.7478333334
649.13,12.2066666667,7.27466666667,7.53566666667,9.22683333334,9.613,10.7006666667,15.591,8.89816666666,15.7106666667
649.46,12.1021666666,7.19633333333,7.44033333333,9.14083333333,9.54,10.6485,15.5603333333,8.918,15.6836666667
649.79,12.175,7.26466666666,7.465,9.26133333333,9.668,10.7161666667,15.6285,9.035,15.8131666666
650.11,12.1168333333,7.26383333333,7.37866666666,9.389,9.64066666669,10.6311666666,15.6505,8.97533333333,15.8386666666
650.44,12.0085,7.14916666666,7.34066666667,9.346,9.56116666666,10.5658333333,15.5535,8.85633333333,15.7865
650.77,11.8268333333,6.93533333333,7.1405,9.26766666667,9.3445,10.4511666666,15.2933333334,8.6755,15.5163333333
651.10,11.9501666667,6.98283333333,7.19616666667,9.44466666667,9.42116666667,10.6115,15.3831666666,8.756,15.7191666667
651.43,12.0856666666,7.0525,7.31916666667,9.61066666667,9.59066666667,10.7541666667,15.4556666666,8.82816666667,15.7993333333
651.76,12.0765,7.13233333333,7.3755,9.75966666666,9.7495,10.7571666667,15.5071666666,8.89233333333,15.8371666666
652.09,12.1066666667,7.13716666667,7.44533333333,9.83133333333,9.73833333333,10.811,15.4943333333,8.88166666665,15.838
652.42,12.2155,7.215,7.47483333334,9.97933333333,9.8055,10.9226666667,15.6333333333,8.88183333335,15.9671666666
652.75,12.311,7.29166666667,7.50966666666,10.0243333333,9.8185,10.8995,15.6583333333,8.86466666667,16.0071666667
653.08,12.3091666667,7.29683333333,7.46783333333,10.0531666667,9.82933333334,10.9056666666,15.6576666667,8.81649999999,15.9933333334
653.41,12.2761666667,7.335,7.50916666667,9.98499999998,9.83316666668,10.8961666667,15.5773333333,8.84199999998,15.8641666667
653.74,12.0586666666,7.10283333333,7.36566666666,9.7465,9.63466666668,10.712,15.4133333333,8.66066666665,15.6948333333
654.06,12.121,7.17,7.39766666666,9.769,9.65783333335,10.7975,15.4581666667,8.70666666669,15.6715
654.39,12.2071666667,7.29516666667,7.516,9.85533333331,9.77733333334,10.9618333334,15.5896666667,8.77599999999,15.7348333333
654.72,12.2518333333,7.35916666667,7.60616666666,9.83166666665,9.89283333332,10.9558333334,15.6903333334,8.8935,15.7263333333
655.05,12.178,7.3365,7.52566666667,9.64466666666,9.77666666665,10.8753333333,15.6505,8.79033333332,15.655
655.38,12.3233333333,7.36766666667,7.52083333334,9.57966666667,9.79233333335,11.045,15.7138333333,8.767,15.6413333333
655.71,12.3673333333,7.424,7.5475,9.58033333333,9.88183333333,11.0651666667,15.7533333333,8.86450000001,15.6978333333
656.04,12.3238333333,7.401,7.55083333333,9.54833333333,9.83700000001,10.993,15.6458333334,8.95766666667,15.6983333333
656.37,12.3591666666,7.36416666667,7.58916666667,9.58583333333,9.81066666668,10.9818333334,15.6768333334,9.10033333333,15.7541666667
656.69,12.3461666666,7.3275,7.54766666667,9.57216666666,9.84783333332,11.0143333333,15.6738333334,9.11233333332,15.8128333333
657.02,12.2576666666,7.182,7.406,9.49083333334,9.65083333334,10.8553333333,15.6485,8.96033333335,15.7925
657.35,12.4838333333,7.28566666667,7.499,9.5515,9.72783333333,10.9758333333,15.6745,9.06116666669,15.9496666667
657.68,12.5421666667,7.3195,7.53266666666,9.64483333333,9.72183333333,11.0538333333,15.7716666666,9.13433333334,16.1298333333
658.01,12.4326666667,7.2335,7.463,9.5175,9.58366666665,10.8753333333,15.7696666667,9.06433333333,16.1088333333
658.34,12.366,7.16816666666,7.426,9.615,9.51999999999,10.8453333334,15.7155,8.954,16.0881666667
658.66,12.3438333333,7.174,7.4405,9.64866666667,9.52950000002,10.8831666667,15.6565,8.949,16.1178333333
658.99,12.345,7.16483333334,7.44466666667,9.74033333333,9.61416666668,10.8731666667,15.6873333334,8.97516666667,16.2816666667
659.32,12.3968333333,7.15483333334,7.41883333333,9.76816666666,9.59033333333,10.7765,15.7833333334,9.04766666669,16.3396666667
659.65,12.48,7.1335,7.495,9.79733333334,9.62516666669,10.8666666666,15.8465,9.08616666667,16.3511666667
659.98,12.3098333333,6.979,7.3205,9.61366666667,9.53149999998,10.7698333334,15.6821666666,8.84,16.238
660.31,12.3058333333,6.94383333333,7.31683333333,9.513,9.426,10.6645,15.6518333333,8.7965,16.077
660.63,12.2956666666,6.928,7.3225,9.5185,9.50966666666,10.7035,15.6241666667,8.78216666667,16.0466666667
660.96,12.2641666666,6.88816666667,7.33966666666,9.55083333333,9.54766666667,10.754,15.6368333333,8.8465,16.0251666667
661.29,12.2026666666,6.79866666666,7.29666666667,9.474,9.60150000001,10.5588333333,15.5393333334,8.75533333333,15.8298333333
661.62,12.2688333333,6.8565,7.3475,9.57116666667,9.75066666668,10.6525,15.5053333333,8.84133333331,15.9313333334
661.94,12.3965,6.81,7.32316666666,9.52333333333,9.72850000001,10.656,15.5635,8.84249999998,15.903
662.27,12.502,6.855,7.37033333334,9.598,9.79566666665,10.645,15.6993333334,8.89549999998,15.897
662.60,12.4148333333,6.78766666667,7.2825,9.4975,9.617,10.4328333334,15.6031666667,8.79483333333,15.7271666666
662.93,12.4386666667,6.868,7.285,9.51933333333,9.72116666665,10.7006666666,15.5925,8.67916666667,15.715
663.26,12.3048333334,6.83066666667,7.18033333333,9.504,9.66883333333,10.5376666667,15.5541666667,8.60283333334,15.629
663.58,12.532,7.106,7.388,9.764,9.80016666669,10.706,15.803,8.80633333331,15.7585
663.91,12.5483333334,7.22533333333,7.4935,9.96400000001,9.96383333333,10.8325,15.9326666667,8.83916666665,15.953
664.24,12.7213333333,7.41383333333,7.74583333333,10.2023333334,10.17,11.0185,16.1733333334,9.08933333333,16.2311666667
664.57,12.8581666666,7.60066666667,7.77083333334,10.2563333333,10.2398333333,11.039,16.2823333333,9.03799999999,16.3636666667
664.89,12.747,7.5985,7.6765,10.0815,10.1905,11.0788333334,16.2816666667,9.01400000001,16.4091666667
665.22,12.7623333333,7.49033333334,7.64483333334,9.98216666665,10.2058333333,11.1355,16.348,9.00749999999,16.3311666667
665.55,12.5008333334,7.332,7.56116666667,9.83616666667,10.1656666667,10.9153333334,16.1701666667,8.886,16.2536666666
665.87,12.3455,7.1975,7.434,9.76316666667,10.1023333333,10.8933333334,16.1218333334,8.848,16.201
666.20,12.3676666666,7.25783333334,7.49716666667,9.753,10.0711666667,11.0141666667,16.0926666667,8.81983333333,16.2646666667
666.53,12.2383333333,7.18016666667,7.48566666667,9.6935,9.90833333331,10.7478333334,16.0226666667,8.80916666666,16.2301666666
666.86,12.2748333333,7.22633333333,7.50466666666,9.63983333333,9.93499999998,10.7408333334,15.9865,8.886,16.26
667.18,12.2495,7.17116666667,7.49483333334,9.5805,9.93000000001,10.6551666667,15.925,8.88116666667,16.1776666666
667.51,12.2658333334,7.10833333334,7.46416666667,9.54916666667,9.88400000001,10.6765,15.9875,8.89116666667,16.2491666666
667.84,12.2618333334,6.99083333333,7.34383333334,9.49916666667,9.71550000002,10.678,15.9488333333,8.72966666667,16.1841666667
668.16,12.1525,6.85866666667,7.313,9.48466666666,9.62266666667,10.4908333334,15.8311666667,8.67266666667,16.0488333334
668.49,12.1281666667,6.8055,7.26383333334,9.49366666667,9.46566666668,10.306,15.8148333333,8.61383333334,15.9636666667
668.82,12.2631666666,7.01633333333,7.4845,9.77516666667,9.58316666667,10.264,15.9788333333,8.73316666666,16.2058333334
669.14,12.4386666667,7.23683333334,7.577,9.906,9.62883333332,10.4473333333,16.1603333333,8.88816666667,16.4008333333
669.47,12.5733333333,7.50066666667,7.67433333333,9.94466666667,9.6895,10.3451666666,16.1338333333,8.89483333334,16.544
669.80,12.6145,7.50516666666,7.665,10.0008333333,9.73716666668,10.3871666666,16.2341666667,9.06183333333,16.5141666666
670.13,12.7418333333,7.59,7.71966666667,10.1273333333,9.93966666665,10.5705,16.3256666667,9.20433333335,16.6271666667
670.45,12.8935,7.621,7.761,10.1415,9.97416666669,10.7086666667,16.4335,9.21600000002,16.7015
670.78,12.7823333333,7.56633333333,7.719,10.07,9.88683333331,10.516,16.3966666666,9.14683333335,16.7441666666
671.10,12.8036666666,7.61466666667,7.6855,10.137,9.87933333334,10.364,16.3641666667,9.21983333331,16.669
671.43,12.658,7.53183333333,7.589,10.0685,9.85416666666,10.1588333333,16.288,9.13966666667,16.6215
671.76,12.6108333333,7.45333333333,7.50616666666,9.91533333333,9.7905,10.2686666666,16.2986666667,9.16283333333,16.6185
672.08,12.7245,7.54266666667,7.57883333333,9.96833333333,9.92250000001,10.4681666666,16.3221666666,9.23816666667,16.759
672.41,12.609,7.40283333333,7.38816666667,9.815,9.76100000002,10.3465,16.1575,9.05816666669,16.4905
