wavelength,Back_ConSpaf,Belly_ConSpaf,Breast_ConSpaf,Crissum_ConSpaf,Crown_ConSpaf,DorTail_ConSpaf,Patch10_ConSpaf,Patch11_ConSpaf,Patch12_ConSpaf,Rump_ConSpaf,Throat_ConSpaf,WingTip_ConSpaf
757.24,20.3324166667,65.6883333333,55.97075,47.7763333334,20.2005833333,23.2975,19.7435,35.7634166667,23.1486666667,22.1330833333,45.9688333333,22.5121666667
757.56,20.217,65.3265833333,55.705,47.35325,20.24725,23.1390833333,19.7130833333,35.59725,22.9544166667,22.0105833333,45.825,22.2725833333
757.87,19.6135833334,65.03825,55.5225,46.9755,20.1151666666,22.8434166667,19.2806666667,35.167,22.5509166667,21.6593333333,45.60625,21.90475
758.18,19.5661666667,65.4061666667,56.07425,47.1174166667,20.4886666667,23.04675,19.48175,35.2731666666,22.7425833333,21.989,46.1375,22.158
758.50,19.5163333333,65.2721666667,55.9686666667,46.8405,20.30125,22.9723333333,19.44225,35.1353333333,22.7601666667,22.06275,46.1129166667,21.9246666667
758.81,19.6414166667,65.3906666667,56.20625,46.7936666667,20.3631666667,23.0995833334,19.4231666667,35.1665833333,22.8344166667,22.052,46.0079166667,21.8438333333
759.13,19.9081666667,65.1458333333,55.9405,46.5721666667,20.464,23.3126666666,19.3889166667,35.1604166667,22.7436666667,22.1978333333,45.85325,21.8916666667
759.44,19.9003333333,65.335,56.062125,46.2821666667,20.1775833333,23.3380833333,19.103,35.0420833333,22.6070833333,22.0931666667,45.7783333333,21.7760833333
759.75,19.4300833333,65.7266666667,55.8521666666,45.9946666667,19.66825,22.8345833334,18.631,34.6696666667,22.0219166667,21.6828333333,45.52775,21.3604166667
760.07,19.4009166667,65.7606666667,55.714875,45.8836666667,19.7934166667,22.5779166667,18.5488333333,34.6988333334,22.05775,21.6518333333,45.4273333333,21.3029166667
760.38,19.5020833334,65.6883333333,55.8904583333,46.1429166667,19.84475,22.7235833333,18.7034166666,35.0371666667,22.0745833333,21.8583333333,45.7168333333,21.3390833333
760.69,19.3154166667,65.6175,55.7090833333,46.053,19.604,22.5544166667,18.6533333333,34.97575,21.9643333334,21.7251666667,45.62025,21.1055
761.01,19.2216666667,66.067,55.967875,46.4721666666,19.4163333333,22.4353333333,18.52475,35.0,21.991,21.6406666667,45.7328333333,21.0473333334
761.32,19.56725,66.7014166667,56.4342916666,46.9671666667,19.6429166666,22.6820833334,18.7924166667,35.3741666667,22.2505833333,21.775,46.00975,21.1955
761.63,19.2950833333,66.3245833334,56.0122916667,46.6419166667,19.1649166667,22.2928333333,18.3715,35.0986666667,21.80525,21.3359166667,45.4336666666,20.8515833333
761.94,18.9191666667,66.5143333334,55.8142083333,46.73975,18.8315,21.9156666667,17.9905833333,34.9236666666,21.4118333333,20.867,45.2196666666,20.6415833333
762.26,18.97,66.193,55.2932916667,46.4655,18.697,21.8553333333,18.1484166667,34.65625,21.4515833334,20.8361666667,45.0310833333,20.6133333333
762.57,18.961,66.7970833333,55.6614583333,46.83125,18.6951666667,21.709,18.3011666667,34.8755833333,21.57325,20.6935833333,45.3050833333,20.7368333333
762.88,19.1484166667,66.5619166667,55.7285833333,47.0021666667,19.0305,21.8843333333,18.5090833333,35.0365,21.8134166667,20.7914166667,45.28825,20.9881666667
763.20,19.4750833333,66.6078333334,55.8951666667,47.1045,19.2879166667,22.1479166667,18.8319166667,35.1655833333,22.0965,20.9615,45.4334166667,21.28425
763.51,19.5306666666,66.9200833334,56.0990416667,47.3514166667,19.3456666667,22.3590833334,19.006,35.4066666666,22.18675,21.092,45.6381666667,21.4188333333
763.82,19.5241666667,66.8280833333,56.1024583334,47.2709166667,19.4335,22.3668333334,19.0499166666,35.31825,22.2230833334,20.9770833333,45.5206666667,21.44375
764.14,19.4775,66.8758333333,56.2914583333,47.3115,19.36025,22.2705833333,18.9623333333,35.3355833333,22.0920833333,20.9443333333,45.6765,21.37025
764.45,19.254,66.3824166667,56.0265416667,46.8698333333,19.12225,22.1126666667,18.7526666667,35.109,21.8285833334,20.7505,45.4531666666,21.2495
764.76,19.241,66.1359166667,55.9409583333,46.6666666667,19.1135,22.1125833333,18.7446666666,35.1618333333,21.9691666667,20.9793333333,45.47775,21.3110833333
765.07,19.47275,66.2244166667,56.0914166667,46.8508333333,19.4700833334,22.36675,19.0143333333,35.2774166667,22.3174166667,21.2300833333,45.6424166667,21.6035833333
765.39,19.761,66.2245833333,56.2057916667,46.8344166667,19.76675,22.6474166667,19.3305,35.4894166667,22.6299166667,21.4294166667,45.73925,21.9171666667
765.70,19.45975,66.302,56.4520833333,46.9549166667,19.6905833333,22.4683333333,19.1131666667,35.6005,22.5656666666,21.3408333333,45.724,21.8545
766.01,18.98475,65.8661666667,56.0957083333,46.6048333333,19.2514166667,22.18025,18.6696666666,35.1591666667,22.2960833333,20.9973333333,45.274,21.4249166666
766.32,18.9315,65.7699166667,55.884875,46.5328333333,19.1185,22.10325,18.6700833333,35.0515,22.02525,20.857,45.1100833333,21.30525
766.64,18.7436666667,65.813,56.0284166667,46.7821666666,18.9875833333,22.05125,18.6503333333,35.0911666667,22.0476666667,20.73825,45.1211666666,21.1508333333
766.95,18.6711666667,65.1660833333,55.506375,46.3613333333,18.8379166666,21.9506666667,18.5971666667,34.7783333333,21.8579166667,20.3386666667,44.6235,21.06125
767.26,18.5033333333,64.8225,54.9930416667,45.9635833333,18.465,21.7821666667,18.4801666666,34.3969166667,21.6790833333,20.271,44.0505,20.8830833333
767.57,18.4416666667,65.16225,54.9307916667,46.0959166666,18.31025,21.8163333333,18.362,34.3839166667,21.6371666666,20.06925,43.7995,20.9845833333
767.88,18.6835833333,65.5170833334,54.939875,46.224,18.5404166666,22.1239166667,18.4666666666,34.442,21.95625,20.1235,43.6179166667,21.05225
768.20,18.483,65.5989166667,54.4905833333,45.9426666666,18.3105833333,21.8465833333,18.3274166667,33.9515,21.6615833333,19.6349166666,43.0793333333,20.84175
768.51,18.9381666667,65.92675,54.8005833333,46.1103333333,18.5271666667,22.2696666667,18.5314166666,34.5145,21.9451666666,19.8814166667,43.5270833333,21.0710833333
768.82,18.8745,65.8739166667,55.1226666667,46.26975,18.5475,22.2415833333,18.5293333333,34.3946666667,21.9013333333,19.9266666667,43.7848333333,20.9788333333
769.13,18.8015,65.58775,54.8774583333,46.0824166666,18.3351666667,21.8366666667,18.2801666667,33.9914166666,21.5625833333,19.5600833333,43.6095,20.5155
769.44,19.16025,65.3346666667,54.6644166667,45.9533333333,18.7361666666,22.03175,18.7868333333,34.0615,21.7274166667,19.7456666666,43.61625,20.8794166667
769.76,19.4039166667,65.6530833333,55.1919166667,46.30975,19.105,22.613,19.1938333333,34.3796666666,22.3748333334,20.2634166667,44.0444166667,21.38925
770.07,19.58425,65.493,54.7205,46.1206666667,19.3204166667,22.4499166667,19.2731666667,34.2853333333,22.5065,20.38575,43.7781666667,21.5875
770.38,19.7620833333,65.8975833333,55.0492916667,46.6580833333,19.5539166667,22.5963333333,19.2591666667,34.4554166666,22.7219166667,20.67125,43.9301666667,21.7305
770.69,19.9654166667,66.3848333333,55.4525,47.1316666667,19.7080833333,22.79425,19.1295833333,34.8566666666,22.7498333333,20.6478333333,44.33725,21.8248333333
771.00,20.406,66.0394166667,55.189125,47.01625,20.2281666667,23.1575,19.6155833333,35.1709166667,23.2068333333,21.1371666666,44.6701666667,22.14975
771.32,20.8484166667,66.18525,55.5004166666,47.6033333333,20.5375,23.3451666667,20.2065833334,35.7550833333,23.64625,21.6606666667,45.1314166666,22.7286666666
771.63,21.5029166667,66.8469166667,56.5771666667,48.4445833333,21.06,23.8513333333,20.5036666666,36.66575,24.1038333333,22.1620833333,46.0908333333,23.4394166667
771.94,21.3296666667,67.1445833333,56.3851666667,48.4984166667,20.731,23.472,20.2899166667,36.447,23.8396666667,21.865,45.8095833334,23.2671666666
772.25,21.5551666667,67.53175,56.3189583333,48.689,20.9393333333,23.6359166667,20.5785,36.7623333333,23.8854166667,22.1814166666,45.7326666666,23.4979166667
772.56,21.2195833333,67.99925,56.3777083333,48.4768333333,20.545,23.6509166667,20.4905,36.76575,23.76525,21.9755833333,45.5940833333,23.80325
772.87,21.4883333333,68.5601666667,56.704125,48.7890833333,20.89375,23.97625,20.4040833333,37.26875,24.0971666667,22.3855833333,46.1359166666,23.8771666666
773.18,21.1283333333,68.74575,56.091125,48.1343333333,20.5100833333,23.4435833333,20.0719166667,37.2049166666,23.6400833333,22.0161666667,45.8418333333,23.3140833333
773.50,20.4811666667,68.7056666667,56.488875,47.62325,20.08025,23.55675,19.4273333333,37.2051666667,22.88675,21.7640833333,45.8304166667,22.82925
773.81,20.1796666667,68.2215833333,56.2485416667,47.1781666667,19.3965,23.4105,19.2929166667,37.1286666667,22.4833333333,21.5446666667,45.6346666666,22.7310833333
774.12,20.1305833333,67.833,56.0619166667,47.1075833334,18.9526666666,23.1280833333,19.2209166666,36.8906666667,22.1365833333,21.297,45.6845833333,22.8305833333
774.43,20.0935,67.8265833334,56.48975,47.1471666666,18.9749166667,23.2835833333,19.1939166667,36.5945,22.094,21.27725,45.43075,22.7155
774.74,19.58575,68.3746666667,56.758875,47.0930833333,18.9315833333,23.1650833334,18.7621666667,36.5976666667,21.8626666667,20.7970833334,45.50025,22.1354166666
775.05,18.6125833333,67.2649166667,55.55975,46.0479166667,18.2438333333,22.45,18.0868333334,35.539,20.9935,19.8875833333,44.0595833333,21.0961666667
775.36,18.5226666667,67.055,55.8830416667,46.0455833334,18.4315,22.4041666666,18.2679166667,35.4015,21.2700833334,19.7719166667,44.1109166667,21.0516666667
775.67,19.1734166667,67.0429166667,56.2453333333,46.4251666667,19.2035833333,23.1121666667,18.6755833334,36.0098333333,22.0989166667,20.2355833334,44.7135833333,21.6435
775.98,20.149,67.4661666667,57.0462083334,47.12325,20.1793333333,24.0855,19.42225,36.9549166667,22.98925,21.3783333333,45.45175,21.9718333334
776.30,20.2388333333,68.0515,57.8155833334,47.5673333333,20.429,24.1971666667,19.79775,37.2303333333,23.2046666667,21.6053333333,45.4900833334,22.0096666667
776.61,20.54975,68.2446666667,58.4411666667,48.2431666667,20.9505833333,24.40825,20.1985,37.4568333334,23.7180833333,22.0414166667,45.7531666667,22.3371666667
776.92,20.50325,68.2609166667,58.280375,48.4181666666,20.5905,23.85375,20.1046666667,37.0764166667,23.72325,21.49975,45.659,22.3590833333
777.23,19.3359166667,68.346,58.090625,47.78425,19.7255,22.4648333333,18.92075,36.3091666667,22.8034166667,20.3576666667,45.0255833333,21.0153333333
777.54,19.2596666667,68.476,57.8681666667,47.5535,20.0368333333,22.4324166667,18.8074166667,35.90725,23.1205,20.4893333333,44.5909166667,20.9351666667
777.85,19.0100833333,68.75475,57.251125,47.2031666667,19.9105833333,22.10075,18.6271666667,35.5428333333,22.96925,20.4023333334,44.3550833333,20.85575
778.16,18.96475,67.68925,56.1458333333,46.6790833333,19.3686666667,21.8875833333,18.33325,34.697,22.5,20.2776666667,43.73725,20.846
778.47,19.4674166667,67.82725,56.3777916667,46.8585,19.6884166666,22.1360833333,18.66625,34.9103333333,22.7415,20.7165833333,44.4739166666,21.0445833333
778.78,19.1948333334,67.7739166667,55.987625,46.5695,19.2460833333,21.8575,18.382,34.7286666667,22.2476666667,20.41725,44.3164166666,20.48125
779.09,19.677,68.5335,56.47925,46.6408333333,19.3669166667,22.1318333333,18.708,34.8255,22.4355,20.5815,44.5736666667,20.50375
779.40,19.7035,68.28525,56.0443333333,46.5811666667,19.4185,22.2935,18.84875,34.8808333333,22.5848333333,20.2993333333,44.5028333333,20.5841666667
779.71,19.5218333333,68.4485833333,56.1574166667,46.5155833333,18.7666666667,22.178,18.45525,34.6051666667,22.284,19.7733333333,44.7933333333,20.3764166667
780.02,19.30775,67.825,55.8115,46.3595,18.6656666667,22.2664166667,18.3081666667,34.5711666667,21.8558333333,19.4599166667,44.7245,20.221
780.33,19.9166666667,68.0765833333,55.7122083333,46.6904166667,19.4399166666,22.9613333333,18.8375833334,35.1666666667,22.70975,20.0886666667,44.8835,20.1481666667
780.64,21.7241666667,68.1675833333,56.117875,47.8335,20.9279166667,24.56925,20.38,36.185,24.17775,21.76325,45.8429166666,21.7374166666
780.95,22.0224166667,68.745,56.84125,48.56775,21.45625,25.0333333334,20.7300833333,36.9770833334,24.66025,22.2554166666,46.716,22.3021666666
781.26,22.309,68.5363333333,57.3250416667,49.2053333333,21.6946666667,25.4540833333,21.0001666666,37.6469166667,25.0200833334,22.556,47.22875,22.6095
781.57,22.3525,68.8495,57.6326666667,49.0838333333,22.1234166667,25.5053333334,21.4431666667,38.1635,25.51875,22.60175,47.7565,22.6623333333
781.88,22.5123333333,69.3786666667,57.9934166667,49.4698333333,22.349,25.7138333333,22.0568333333,38.7235,26.0943333333,23.0491666667,47.8928333333,23.158
782.19,23.4613333333,70.1728333333,58.9699166667,50.1498333333,23.3660833333,27.0356666667,22.9234166667,39.6514166667,27.1990833333,24.469,48.8155,24.4280833333
782.50,22.2676666667,68.5380833333,57.3298333333,49.15925,22.43,26.2746666666,22.3149166667,38.5678333333,26.67475,23.58275,47.5048333333,23.5829166667
782.81,22.16725,68.8945833333,57.542625,49.2781666666,22.3941666667,25.9421666667,22.3665833333,38.3525,26.45775,23.52175,47.4285,23.8035833334
783.12,22.0771666667,67.8696666667,56.9569166667,48.8851666667,22.7774166667,25.8971666667,22.5189166667,38.2884166667,26.7129166667,23.8784166667,46.98875,24.0145833333
783.43,21.703,67.97425,56.7752083333,48.5324166667,21.9601666667,25.3548333333,21.95325,37.8756666667,26.39825,23.2263333333,46.8628333333,23.39325
783.74,21.2345833333,67.2158333334,56.7389583333,48.2685833333,21.4738333334,25.0915833333,21.1711666666,37.45775,25.9009166667,22.7689166667,46.9524166667,23.2896666667
784.05,20.74675,67.9015,57.0154583333,47.8985833333,21.31725,24.6966666666,20.79,37.2834166667,25.7366666667,22.1765,46.8658333333,22.6965
784.36,20.5305833334,67.2505833333,56.5419166667,47.3039166666,20.9559166667,24.61075,20.8621666667,36.808,25.4036666667,21.4820833333,46.24425,22.1453333333
784.67,20.866,67.008,56.9894166667,47.4861666666,21.4906666667,25.0364166667,21.2581666667,36.9224166667,25.7484166667,21.47625,46.4835,22.5298333333
784.98,21.132,67.2566666667,57.5065416667,47.5816666667,21.7510833333,25.4880833333,21.1830833333,36.706,25.6775,21.8311666667,46.161,22.4869166667
785.29,22.1546666667,67.5136666667,57.8915416667,48.4145,22.63975,26.4915833334,21.6986666667,36.91,26.3540833333,22.5746666667,46.73475,23.2913333333
785.60,21.4205,66.2538333333,56.5292916667,47.51625,22.0609166667,25.4341666667,21.0005833333,35.55375,24.9216666667,21.5129166666,45.5236666667,22.44525
785.91,21.5330833333,66.54575,56.89825,47.6271666667,22.2648333333,25.696,21.043,35.7204166667,24.6165,21.6680833333,46.19925,22.64125
786.22,21.7320833333,66.31125,56.8947083333,47.6100833333,22.77725,26.1774166667,21.2095,35.9113333334,24.83975,22.0108333333,46.5370833333,22.8121666667
786.53,21.6943333333,66.1293333333,57.141875,47.7135,22.4449166667,25.971,20.90225,35.5785833333,24.59375,21.59775,46.19825,22.5000833333
786.84,21.8480833333,66.21625,57.221125,47.7755,22.7688333333,25.9275,21.2636666666,35.7729166666,24.59,22.117,46.2836666666,22.8830833334
787.14,22.3569166667,67.03125,57.9856666667,48.079,23.2313333334,26.1659166667,21.92625,36.3143333333,24.8675,22.708,46.73425,23.4499166667
787.45,22.4716666667,66.65375,57.985,48.0779166667,23.1295,26.0385833333,21.7168333333,36.3518333333,24.755,22.7168333333,46.6718333334,23.6196666666
787.76,22.9926666667,67.0148333333,58.412625,48.4866666667,23.74625,26.23475,22.1885833333,36.9743333333,25.3166666667,23.5308333333,47.02375,24.2085833333
788.07,23.73625,67.3296666667,58.527125,48.805,24.1053333333,26.2824166667,22.5913333333,37.62525,25.7695,24.0553333333,47.36,24.2993333333
788.38,24.4048333333,67.5408333333,58.9533333333,49.49775,25.0061666667,26.674,23.3445,38.6780833333,26.581,24.566,47.99725,25.3409166666
788.69,23.0884166666,66.6916666667,57.9835833333,48.5445,23.888,25.4746666667,22.57625,37.94975,25.3936666667,23.2134166667,47.3013333333,24.2441666666
789.00,22.9024166666,66.9716666667,58.117,48.4680833333,23.8559166667,25.159,22.7625,38.1386666667,25.4195833333,23.144,47.5655,24.1928333333
789.31,22.3510833333,67.2273333333,57.8015,48.33075,23.4016666667,24.4843333333,22.377,38.2895833334,25.1159166667,22.7959166667,47.2930833333,23.9559166667
789.62,21.9746666667,67.0415833334,57.4650833333,48.4083333334,22.9281666667,24.0331666667,21.9614166667,38.0559166667,25.0199166667,22.6058333333,47.00725,23.57275
789.92,22.7254166666,67.60425,57.4487916667,48.7364166667,23.6364166666,24.6675,22.80525,38.58075,25.665,23.5901666667,47.6390833333,24.1288333334
790.23,23.76375,67.2814166667,57.5579583333,49.25825,24.33175,25.55475,23.5030833333,38.8533333333,26.7576666667,24.1981666666,47.9485,24.7460833333
790.54,23.9810833333,67.013,57.6779166666,49.6808333333,24.5720833334,25.8625,23.9268333334,38.9229166667,27.2343333333,24.7825,48.1595,24.74175
790.85,23.2343333333,66.77125,56.979375,49.42075,24.1486666667,25.9210833333,23.6251666667,38.4143333334,26.717,24.4136666667,47.8573333333,24.2181666667
791.16,22.1716666667,66.1328333333,56.0786666667,48.7806666667,22.9436666667,24.92775,22.48925,37.4458333333,25.2165,23.1818333333,47.0851666667,23.1096666667
791.47,21.4106666667,66.2226666666,55.928125,48.6160833333,22.26925,24.60775,21.72125,36.9374166667,24.63,22.93525,47.047,22.9204166667
791.78,20.88675,66.35425,56.08625,48.8955,21.60275,24.6573333333,21.4731666667,36.365,24.3754166667,22.7606666667,47.0521666667,22.1589166667
792.08,21.8401666667,67.4100833333,56.9625,49.6590833333,22.235,25.48025,21.87125,37.15925,25.3098333333,23.8228333333,47.599,23.0636666667
792.39,22.5640833333,67.7615,56.9612083334,50.1234166667,23.0033333333,26.4493333333,22.38675,37.7891666667,26.3720833333,24.7070833333,47.9494166667,23.6045833333
792.70,22.8339166667,68.3836666667,57.6755833333,50.5670833333,23.10175,26.77225,22.01475,37.3898333333,26.5755,24.9134166667,47.9915,23.59025
793.01,24.2444166667,68.83175,58.714875,51.215,24.3146666667,27.7258333333,23.3645833333,38.5903333334,27.7335,26.0746666667,48.90175,25.039
793.32,23.9144166666,68.97075,58.313875,51.0700833333,23.8596666667,27.68675,23.1881666667,38.8316666667,27.429,25.5935833333,48.9610833333,25.0389166667
793.62,23.1489166667,68.55625,57.53575,50.0699166667,23.42,26.9285,22.661,38.52225,26.8199166667,25.0850833333,48.42775,24.7289166667
793.93,23.48825,68.61575,57.4584583333,49.63175,23.83375,26.9566666667,23.02025,38.6050833334,26.9873333334,25.1764166667,48.41925,25.2530833333
794.24,24.1836666667,69.28425,58.2456666667,49.8930833333,24.3741666666,26.8695833333,23.6874166667,38.9651666666,28.0449166667,25.725,49.0614166667,25.68675
794.55,24.83475,69.9203333333,59.145,50.3306666667,25.1428333333,27.6826666667,24.5715833333,39.3145833333,29.2906666667,26.608,49.91725,26.5630833334
794.86,24.736,69.35875,58.2857083333,49.6406666667,25.0513333334,27.5088333333,24.7946666666,38.87175,29.2546666667,26.3790833333,49.4646666667,26.5699166667
