wavelength,Back_HemReym,Belly_HemReym,Breast_HemReym,Crissum_HemReym,Crown_HemReym,DorTail_HemReym,Rump_HemReym,Throat_HemReym,WingTip_HemReym
372.55,4.31166666667,11.0763333333,4.98066666667,8.32566666667,5.75466666667,4.666,3.37133333333,7.86633333333,5.759
372.92,4.263,11.2963333333,5.033,8.339,5.82466666667,4.637,3.46266666667,7.93833333333,5.69
373.28,4.14566666667,11.3646666667,5.04833333333,8.28233333333,5.778,4.467,3.38566666667,7.97,5.561
373.64,4.02733333333,11.2563333333,4.90466666667,8.14133333333,5.64766666667,4.19566666667,3.21066666667,7.92533333333,5.393
374.00,4.08766666667,11.3543333333,4.963,8.15,5.69633333333,4.195,3.277,7.89666666667,5.469
374.37,4.05266666667,11.309,4.927,8.04566666667,5.74633333333,4.09533333333,3.383,7.772,5.465
374.73,3.91833333333,11.3703333333,4.954,7.862,5.65966666667,3.99866666667,3.45333333333,7.74333333333,5.275
375.09,3.82566666667,11.3813333333,4.94066666667,7.668,5.513,3.87133333333,3.41233333333,7.58066666667,5.212
375.45,3.93066666667,11.5093333333,5.03466666667,7.82833333333,5.61133333333,4.02066666667,3.47233333333,7.66866666667,5.485
375.81,3.907,11.4373333333,4.941,7.89866666667,5.56233333333,4.07166666667,3.50633333333,7.726,5.506
376.18,3.96666666667,11.59,4.96533333333,8.07033333333,5.63866666667,4.18966666667,3.61,7.733,5.533
376.54,4.19133333333,11.6556666667,5.07166666667,8.115,5.78766666667,4.23733333333,3.67866666667,7.77833333333,5.638
376.90,4.28766666667,11.533,5.08333333333,8.143,5.774,4.23466666667,3.61933333333,7.77466666667,5.688
377.26,4.301,11.434,5.08133333333,8.16166666667,5.758,4.286,3.59433333333,7.718,5.747
377.63,4.28466666667,11.426,5.03166666667,8.163,5.70233333333,4.27366666667,3.56333333333,7.59166666667,5.757
377.99,4.17933333333,11.2553333333,4.82633333333,8.039,5.546,4.20133333333,3.34,7.46466666667,5.637
378.35,4.19166666667,11.3863333333,4.86966666667,8.11733333333,5.55066666667,4.33266666667,3.36633333333,7.461,5.666
378.71,4.105,11.2243333333,4.65933333333,8.14933333333,5.52833333333,4.26933333333,3.243,7.26266666667,5.632
379.07,4.20966666667,11.15,4.62133333333,8.21366666667,5.60366666667,4.35533333333,3.33033333333,7.38066666667,5.767
379.44,4.15366666667,11.019,4.47666666667,8.095,5.52166666667,4.30633333333,3.236,7.24066666667,5.667
379.80,4.02866666667,10.9013333333,4.33566666667,7.997,5.43866666667,4.09233333333,3.08133333333,6.97233333333,5.513
380.16,3.856,10.817,4.26,7.82533333333,5.327,3.902,3.02333333333,6.869,5.295
380.52,3.84633333333,10.814,4.12966666667,7.852,5.32166666667,3.878,2.937,6.84366666667,5.35
380.88,3.84933333333,10.8506666667,4.08566666667,7.85033333333,5.34766666667,3.88433333333,2.983,6.86733333333,5.355
381.24,3.986,11.0,4.098,8.03466666667,5.46633333333,3.99266666667,3.07733333333,7.04233333333,5.589
381.61,3.968,11.0543333333,4.14433333333,8.005,5.555,4.013,3.195,7.132,5.697
381.97,4.06433333333,11.1156666667,4.28333333333,8.184,5.717,4.16366666667,3.37666666667,7.178,5.82
382.33,3.981,10.972,4.254,8.114,5.713,4.092,3.30533333333,7.236,5.78
382.69,4.03066666667,10.9763333333,4.36466666667,8.12066666667,5.67866666667,4.16933333333,3.24633333333,7.20766666667,5.738
383.05,4.06233333333,11.0076666667,4.43533333333,8.19666666667,5.726,4.19966666667,3.20933333333,7.28466666667,5.687
383.41,3.978,11.0736666667,4.40666666667,8.22666666667,5.78333333333,4.22933333333,3.19166666667,7.347,5.609
383.77,4.078,11.1893333333,4.631,8.36266666667,5.92033333333,4.453,3.32566666667,7.53366666667,5.717
384.14,4.20933333333,11.2503333333,4.66166666667,8.45966666667,6.02733333333,4.534,3.34266666667,7.671,5.809
384.50,4.037,11.1856666667,4.66066666667,8.418,5.963,4.44866666667,3.29,7.66233333333,5.65
384.86,3.94,11.0776666667,4.62566666667,8.36633333333,5.90566666667,4.402,3.20633333333,7.56933333333,5.516
385.22,3.89433333333,11.086,4.63666666667,8.30433333333,5.92466666667,4.404,3.21733333333,7.57666666667,5.385
385.58,4.006,11.1473333333,4.59933333333,8.429,6.016,4.52033333333,3.26533333333,7.56733333333,5.44
385.94,3.90466666667,11.1546666667,4.57166666667,8.28966666667,5.92833333333,4.41433333333,3.168,7.515,5.302
386.30,4.02333333333,11.2753333333,4.66,8.41233333333,6.03066666667,4.54733333333,3.26866666667,7.632,5.443
386.66,4.058,11.2926666667,4.695,8.45466666667,6.06966666667,4.61766666667,3.375,7.75433333333,5.562
387.03,4.04533333333,11.41,4.66933333333,8.46433333333,6.09666666667,4.59266666667,3.359,7.74066666667,5.632
387.39,4.204,11.3913333333,4.81266666667,8.52366666667,6.14866666667,4.671,3.41133333333,7.76233333333,5.86
387.75,4.298,11.453,4.78733333333,8.56766666667,6.17166666667,4.66266666667,3.49833333333,7.85833333333,5.883
388.11,4.32433333333,11.4333333333,4.80466666667,8.56466666667,6.21833333333,4.71766666667,3.54033333333,7.80566666667,5.977
388.47,4.33633333333,11.3103333333,4.74,8.51833333333,6.13566666667,4.698,3.50666666667,7.69966666667,5.979
388.83,4.34633333333,11.3313333333,4.78933333333,8.51466666667,6.135,4.703,3.54133333333,7.723,6.068
389.19,4.32233333333,11.2066666667,4.683,8.51233333333,6.08533333333,4.69966666667,3.51233333333,7.59266666667,6.157
389.55,4.16433333333,11.1173333333,4.62533333333,8.31466666667,5.97066666667,4.612,3.37,7.48,6.017
389.91,4.30033333333,11.1736666667,4.69766666667,8.46133333333,6.09266666667,4.73233333333,3.47166666667,7.555,6.205
390.27,4.298,11.1233333333,4.696,8.424,6.05366666667,4.688,3.48666666667,7.48833333333,6.125
390.63,4.41966666667,11.2473333333,4.76666666667,8.53833333333,6.21133333333,4.772,3.57333333333,7.56933333333,6.269
391.00,4.46266666667,11.1993333333,4.82033333333,8.52433333333,6.28133333333,4.86666666667,3.65,7.59066666667,6.312
391.36,4.39766666667,11.206,4.761,8.51566666667,6.298,4.81666666667,3.69133333333,7.56833333333,6.265
391.72,4.39833333333,11.161,4.77566666667,8.502,6.38266666667,4.81833333333,3.63633333333,7.48466666667,6.328
392.08,4.33166666667,11.05,4.68766666667,8.423,6.25866666667,4.762,3.592,7.372,6.219
392.44,4.414,11.2383333333,4.78866666667,8.54866666667,6.41566666667,4.86666666667,3.68666666667,7.5,6.34
392.80,4.483,11.2816666667,4.834,8.65533333333,6.556,4.983,3.723,7.516,6.457
393.16,4.55333333333,11.337,4.89866666667,8.66333333333,6.612,5.04166666667,3.779,7.546,6.455
393.52,4.63533333333,11.347,4.96033333333,8.78133333333,6.65233333333,5.055,3.89,7.62566666667,6.543
393.88,4.53766666667,11.299,4.83466666667,8.71633333333,6.59466666667,4.98466666667,3.836,7.52,6.414
394.24,4.45833333333,11.2473333333,4.64666666667,8.65433333333,6.505,4.90933333333,3.69233333333,7.40466666667,6.362
394.60,4.42266666667,11.1773333333,4.68566666667,8.656,6.489,4.93733333333,3.63266666667,7.315,6.379
394.96,4.41133333333,11.1616666667,4.675,8.71433333333,6.429,4.91633333333,3.588,7.284,6.385
395.32,4.53833333333,11.1483333333,4.73933333333,8.77833333333,6.484,5.02766666667,3.661,7.349,6.433
395.68,4.49766666667,11.0816666667,4.62933333333,8.80266666667,6.40633333333,5.034,3.65666666667,7.206,6.399
396.04,4.51466666667,11.167,4.627,8.85433333333,6.50033333333,5.084,3.643,7.26833333333,6.503
396.40,4.55633333333,11.0963333333,4.63833333333,8.81066666667,6.483,5.126,3.65,7.17133333333,6.567
396.76,4.58866666667,11.1043333333,4.621,8.809,6.41666666667,5.08633333333,3.723,7.24466666667,6.499
397.12,4.61666666667,11.0406666667,4.66166666667,8.84066666667,6.436,5.06933333333,3.75933333333,7.26866666667,6.524
397.48,4.70066666667,11.075,4.71066666667,8.924,6.55733333333,5.25033333333,3.811,7.19966666667,6.635
397.84,4.795,10.9936666667,4.71233333333,9.03,6.60133333333,5.34466666667,3.87033333333,7.291,6.829
398.20,4.84233333333,11.0236666667,4.76766666667,9.09866666667,6.71,5.406,3.96466666667,7.35566666667,6.882
398.56,4.79166666667,10.9016666667,4.54366666667,9.092,6.64633333333,5.338,3.93266666667,7.26966666667,6.793
398.92,4.78133333333,10.8443333333,4.43566666667,9.076,6.656,5.346,3.90766666667,7.189,6.787
399.28,4.754,10.815,4.316,9.07033333333,6.65133333333,5.315,3.89033333333,7.141,6.806
399.64,4.78966666667,10.8493333333,4.40033333333,9.07,6.72066666667,5.372,3.962,7.22966666667,6.88
400.00,4.87033333333,10.7806666667,4.43166666667,9.09966666667,6.834,5.44533333333,3.97366666667,7.20666666667,6.995
400.36,4.74766666667,10.6576666667,4.33133333333,8.99666666667,6.77166666667,5.33833333333,3.83266666667,7.128,6.842
400.72,4.73933333333,10.6393333333,4.27666666667,9.02333333333,6.845,5.368,3.78733333333,6.98966666667,6.867
401.08,4.73433333333,10.6746666667,4.21866666667,9.022,6.87066666667,5.35533333333,3.744,6.95233333333,6.878
401.44,4.71966666667,10.631,4.16133333333,9.01166666667,6.87133333333,5.307,3.77366666667,6.97633333333,6.926
401.80,4.584,10.6696666667,4.13133333333,8.90033333333,6.82433333333,5.221,3.665,6.78233333333,6.756
402.16,4.58333333333,10.625,4.169,8.87866666667,6.785,5.25033333333,3.64433333333,6.72966666667,6.73
402.52,4.63866666667,10.735,4.27,8.814,6.81633333333,5.274,3.67066666667,6.78466666667,6.688
402.88,4.57166666667,10.7376666667,4.243,8.83233333333,6.88033333333,5.28166666667,3.64333333333,6.71966666667,6.715
403.24,4.47033333333,10.6966666667,4.21266666667,8.758,6.77833333333,5.21733333333,3.50866666667,6.62133333333,6.673
403.60,4.412,10.6963333333,4.21266666667,8.72933333333,6.744,5.19466666667,3.48,6.63266666667,6.58
403.95,4.36966666667,10.6933333333,4.17566666667,8.74366666667,6.645,5.11933333333,3.481,6.614,6.53
404.31,4.55166666667,10.8323333333,4.28266666667,8.92233333333,6.76433333333,5.27066666667,3.672,6.73033333333,6.722
404.67,4.55833333333,10.8273333333,4.316,8.898,6.68666666667,5.23333333333,3.665,6.77133333333,6.681
405.03,4.55433333333,10.853,4.391,8.91433333333,6.67866666667,5.283,3.73,6.82233333333,6.683
405.39,4.54766666667,10.86,4.39566666667,8.90133333333,6.67033333333,5.224,3.69266666667,6.76466666667,6.553
405.75,4.578,10.775,4.38933333333,8.90766666667,6.65833333333,5.177,3.70933333333,6.76766666667,6.57
406.11,4.61866666667,10.818,4.463,8.938,6.70333333333,5.20366666667,3.73233333333,6.81466666667,6.623
406.47,4.61666666667,10.7823333333,4.51266666667,9.022,6.772,5.20433333333,3.75,6.78733333333,6.72
406.83,4.68666666667,10.776,4.542,8.95366666667,6.743,5.19766666667,3.81433333333,6.85933333333,6.656
407.19,4.689,10.7703333333,4.49766666667,8.95466666667,6.77,5.18133333333,3.84766666667,6.87366666667,6.606
407.55,4.732,10.7936666667,4.48233333333,8.99033333333,6.84766666667,5.23066666667,3.885,6.861,6.647
407.90,4.79666666667,10.838,4.56233333333,9.03433333333,6.95766666667,5.27233333333,3.888,6.838,6.655
408.26,4.73266666667,10.808,4.509,8.94366666667,6.885,5.201,3.79166666667,6.758,6.558
408.62,4.78,10.9003333333,4.52966666667,9.03066666667,7.01633333333,5.33233333333,3.847,6.76466666667,6.728
408.98,4.73966666667,10.8546666667,4.43466666667,8.99866666667,7.00766666667,5.29466666667,3.74133333333,6.66566666667,6.723
409.34,4.70933333333,10.8346666667,4.413,8.95766666667,6.95833333333,5.287,3.708,6.68366666667,6.765
409.70,4.748,10.883,4.44866666667,8.97266666667,7.013,5.383,3.757,6.69666666667,6.771
410.06,4.707,10.866,4.369,8.96933333333,7.03066666667,5.37466666667,3.757,6.66466666667,6.823
410.42,4.664,10.8593333333,4.33566666667,8.899,7.017,5.36866666667,3.75833333333,6.69233333333,6.774
410.77,4.66333333333,10.827,4.365,8.92033333333,7.046,5.39066666667,3.724,6.617,6.757
411.13,4.71233333333,10.8713333333,4.44233333333,8.98066666667,7.11833333333,5.45066666667,3.76066666667,6.66666666667,6.839
411.49,4.76366666667,10.8353333333,4.47266666667,8.974,7.054,5.44166666667,3.70033333333,6.62666666667,6.854
411.85,4.728,10.8293333333,4.47233333333,8.96733333333,7.06733333333,5.48566666667,3.75833333333,6.72266666667,6.876
412.21,4.717,10.8506666667,4.496,9.022,7.142,5.552,3.777,6.761,6.904
412.57,4.69433333333,10.7733333333,4.41233333333,8.99166666667,7.131,5.47366666667,3.69966666667,6.71533333333,6.869
412.92,4.772,10.8383333333,4.446,9.061,7.19533333333,5.51766666667,3.76166666667,6.76766666667,6.942
413.28,4.817,10.9186666667,4.49633333333,9.15233333333,7.27833333333,5.60233333333,3.809,6.837,6.992
413.64,4.856,10.989,4.54066666667,9.19833333333,7.35,5.62633333333,3.84733333333,6.95166666667,7.036
414.00,4.903,11.0173333333,4.589,9.17633333333,7.38333333333,5.69333333333,3.87733333333,6.95666666667,7.039
414.36,4.88066666667,10.9696666667,4.50866666667,9.14766666667,7.31266666667,5.651,3.863,6.863,6.973
414.72,4.88466666667,10.9006666667,4.47033333333,9.14466666667,7.33533333333,5.61833333333,3.935,6.86466666667,7.073
415.07,4.93433333333,10.905,4.50033333333,9.18366666667,7.36266666667,5.66133333333,3.98533333333,6.85866666667,7.122
415.43,4.894,10.9396666667,4.46266666667,9.20066666667,7.43366666667,5.66333333333,4.04033333333,6.90633333333,7.157
415.79,4.9,10.9463333333,4.42166666667,9.21666666667,7.41066666667,5.674,4.04566666667,6.82566666667,7.177
416.15,4.93133333333,10.8906666667,4.45,9.21533333333,7.442,5.68533333333,4.07766666667,6.78566666667,7.231
416.51,4.92433333333,10.8303333333,4.46633333333,9.164,7.427,5.684,4.10666666667,6.72166666667,7.194
416.86,4.87633333333,10.804,4.46933333333,9.16,7.40966666667,5.67733333333,4.11233333333,6.69233333333,7.117
417.22,4.89666666667,10.694,4.465,9.14033333333,7.449,5.68133333333,4.119,6.64733333333,7.16
417.58,4.88133333333,10.661,4.37766666667,9.13233333333,7.42833333333,5.66466666667,4.06466666667,6.52466666667,7.166
417.94,4.87233333333,10.653,4.35066666667,9.163,7.45233333333,5.65066666667,4.03766666667,6.525,7.187
418.29,4.92333333333,10.6446666667,4.407,9.23366666667,7.50933333333,5.72,4.04833333333,6.548,7.297
418.65,4.931,10.6716666667,4.39066666667,9.23866666667,7.49633333333,5.767,4.02066666667,6.58133333333,7.286
419.01,4.91666666667,10.634,4.365,9.226,7.49366666667,5.76666666667,3.98533333333,6.51433333333,7.295
419.37,4.96033333333,10.6136666667,4.378,9.276,7.534,5.81366666667,3.98633333333,6.46266666667,7.377
419.73,4.94966666667,10.5393333333,4.365,9.24233333333,7.527,5.79666666667,3.96133333333,6.43366666667,7.359
420.08,4.904,10.4716666667,4.28266666667,9.21133333333,7.48733333333,5.74566666667,3.931,6.36333333333,7.328
420.44,4.89066666667,10.4763333333,4.28266666667,9.20433333333,7.501,5.755,3.915,6.36566666667,7.333
420.80,4.90566666667,10.4486666667,4.27633333333,9.20133333333,7.53166666667,5.771,3.93333333333,6.326,7.392
421.16,4.93233333333,10.4446666667,4.28466666667,9.23566666667,7.54333333333,5.806,3.944,6.31933333333,7.414
421.51,4.974,10.442,4.348,9.25866666667,7.58166666667,5.83433333333,3.985,6.359,7.461
421.87,4.93566666667,10.3756666667,4.31966666667,9.21333333333,7.554,5.782,3.94833333333,6.286,7.406
422.23,4.933,10.353,4.29966666667,9.2,7.59266666667,5.79466666667,3.95733333333,6.27066666667,7.431
422.58,4.949,10.327,4.29733333333,9.21333333333,7.61133333333,5.79733333333,3.94966666667,6.25566666667,7.471
422.94,4.956,10.3236666667,4.30233333333,9.21166666667,7.63333333333,5.79833333333,3.96166666667,6.236,7.495
423.30,4.94933333333,10.322,4.31566666667,9.20133333333,7.62233333333,5.811,3.95133333333,6.257,7.481
423.66,4.943,10.3003333333,4.28966666667,9.20366666667,7.64766666667,5.79433333333,3.93366666667,6.24633333333,7.475
424.01,4.956,10.2916666667,4.30133333333,9.212,7.68633333333,5.81733333333,3.93133333333,6.225,7.503
424.37,4.97833333333,10.256,4.289,9.23,7.69933333333,5.83166666667,3.935,6.23433333333,7.504
424.73,5.00133333333,10.249,4.29566666667,9.244,7.72766666667,5.856,3.90933333333,6.237,7.556
425.08,4.97033333333,10.2336666667,4.26733333333,9.20566666667,7.72366666667,5.83733333333,3.89733333333,6.198,7.51
425.44,4.93366666667,10.186,4.23166666667,9.171,7.70533333333,5.81866666667,3.867,6.172,7.492
425.80,4.98666666667,10.1786666667,4.26566666667,9.23966666667,7.759,5.87766666667,3.91166666667,6.183,7.583
426.16,4.96666666667,10.167,4.233,9.21833333333,7.74,5.85333333333,3.90866666667,6.16666666667,7.54
426.51,4.956,10.1706666667,4.251,9.238,7.78533333333,5.85,3.928,6.13633333333,7.533
426.87,4.94066666667,10.124,4.199,9.22266666667,7.77766666667,5.82666666667,3.90633333333,6.10933333333,7.514
427.23,4.87166666667,10.0183333333,4.08666666667,9.152,7.73933333333,5.73566666667,3.86333333333,6.01933333333,7.455
427.58,4.89833333333,10.043,4.128,9.16033333333,7.74433333333,5.76366666667,3.88666666667,6.06166666667,7.5
427.94,4.901,10.077,4.151,9.17566666667,7.75366666667,5.76633333333,3.90533333333,6.079,7.499
428.30,4.86933333333,10.1076666667,4.12166666667,9.15133333333,7.73,5.73566666667,3.89033333333,6.04166666667,7.539
428.65,4.82633333333,10.0706666667,4.08733333333,9.13033333333,7.68733333333,5.692,3.85766666667,6.045,7.465
429.01,4.809,10.0726666667,4.05366666667,9.13466666667,7.67633333333,5.66233333333,3.81566666667,5.97933333333,7.54
429.37,4.79233333333,10.035,4.03766666667,9.132,7.65566666667,5.63633333333,3.806,5.89866666667,7.527
429.72,4.823,10.0846666667,4.017,9.122,7.63733333333,5.65466666667,3.79166666667,5.917,7.544
430.08,4.79233333333,10.079,3.984,9.10766666667,7.58,5.603,3.73733333333,5.87866666667,7.509
430.44,4.768,10.096,3.97366666667,9.055,7.54433333333,5.61066666667,3.70033333333,5.87633333333,7.491
430.79,4.769,10.1286666667,4.015,9.095,7.586,5.685,3.713,5.90733333333,7.522
431.15,4.81433333333,10.2096666667,4.10833333333,9.167,7.637,5.744,3.74633333333,5.96633333333,7.588
431.50,4.801,10.21,4.12366666667,9.21833333333,7.629,5.75533333333,3.74766666667,5.934,7.568
431.86,4.82866666667,10.2366666667,4.13466666667,9.24666666667,7.64533333333,5.75233333333,3.74666666667,5.98733333333,7.579
432.22,4.88966666667,10.2706666667,4.18833333333,9.33666666667,7.71,5.81033333333,3.81,6.03266666667,7.648
432.57,4.87766666667,10.293,4.19966666667,9.35,7.751,5.80233333333,3.87,6.05066666667,7.633
432.93,4.892,10.3213333333,4.23066666667,9.38033333333,7.78,5.816,3.888,6.11466666667,7.599
433.29,4.92333333333,10.438,4.281,9.411,7.83233333333,5.839,3.912,6.20633333333,7.639
433.64,4.915,10.4653333333,4.31266666667,9.447,7.851,5.86633333333,3.937,6.25,7.627
434.00,4.94166666667,10.4816666667,4.33633333333,9.45466666667,7.89533333333,5.90366666667,3.931,6.266,7.667
434.35,4.90133333333,10.477,4.321,9.45466666667,7.85966666667,5.85733333333,3.88966666667,6.27066666667,7.607
434.71,4.87933333333,10.4976666667,4.32366666667,9.44266666667,7.832,5.80566666667,3.86966666667,6.299,7.546
435.07,4.89633333333,10.5116666667,4.322,9.44033333333,7.83,5.783,3.88566666667,6.31733333333,7.515
435.42,4.87466666667,10.5286666667,4.27166666667,9.38566666667,7.79933333333,5.749,3.872,6.297,7.488
435.78,4.85966666667,10.509,4.251,9.37866666667,7.77766666667,5.752,3.839,6.30733333333,7.479
436.13,4.816,10.4896666667,4.22466666667,9.34633333333,7.74266666667,5.70766666667,3.788,6.33666666667,7.396
436.49,4.88966666667,10.577,4.27233333333,9.39933333333,7.75933333333,5.76666666667,3.80466666667,6.39166666667,7.447
436.84,4.89966666667,10.609,4.31266666667,9.43766666667,7.754,5.78966666667,3.83666666667,6.491,7.441
437.20,4.90333333333,10.611,4.28,9.46933333333,7.76233333333,5.82666666667,3.87633333333,6.50833333333,7.441
437.56,4.88833333333,10.581,4.25733333333,9.46533333333,7.74633333333,5.81566666667,3.881,6.479,7.425
437.91,4.919,10.6176666667,4.31866666667,9.50133333333,7.75366666667,5.835,3.949,6.55033333333,7.41
438.27,4.995,10.6703333333,4.34466666667,9.57033333333,7.84433333333,5.889,4.03233333333,6.60833333333,7.534
438.62,5.05666666667,10.6943333333,4.397,9.60733333333,7.87133333333,5.934,4.06566666667,6.624,7.624
438.98,5.03666666667,10.6886666667,4.391,9.61466666667,7.86633333333,5.93166666667,4.07766666667,6.59933333333,7.645
439.33,5.07633333333,10.7203333333,4.44,9.67766666667,7.921,5.97666666667,4.10233333333,6.62466666667,7.705
439.69,5.09066666667,10.7536666667,4.45866666667,9.65,7.929,5.988,4.139,6.637,7.69
440.04,5.09633333333,10.76,4.47466666667,9.64266666667,7.93066666667,6.0,4.161,6.59333333333,7.702
440.40,5.06766666667,10.735,4.452,9.59333333333,7.90333333333,5.96366666667,4.134,6.56266666667,7.677
440.75,5.08866666667,10.733,4.419,9.60466666667,7.925,5.988,4.134,6.50666666667,7.734
441.11,5.11066666667,10.687,4.44066666667,9.60066666667,7.923,5.98033333333,4.12266666667,6.471,7.741
441.47,5.10866666667,10.6793333333,4.42933333333,9.57966666667,7.90833333333,5.93966666667,4.10266666667,6.444,7.727
441.82,5.11366666667,10.6773333333,4.41433333333,9.58766666667,7.91766666667,5.95133333333,4.07433333333,6.39266666667,7.778
442.18,5.11866666667,10.6466666667,4.42233333333,9.587,7.89666666667,5.97633333333,4.063,6.351,7.778
442.53,5.10366666667,10.62,4.392,9.567,7.89366666667,5.95133333333,4.054,6.321,7.764
442.89,5.113,10.5826666667,4.383,9.54333333333,7.91133333333,5.95966666667,4.01366666667,6.285,7.762
443.24,5.07633333333,10.51,4.33033333333,9.513,7.89533333333,5.91266666667,3.98233333333,6.23566666667,7.75
443.60,5.04866666667,10.4456666667,4.28766666667,9.51566666667,7.879,5.89533333333,3.94266666667,6.184,7.763
443.95,5.03166666667,10.39,4.23933333333,9.492,7.87566666667,5.87166666667,3.889,6.14233333333,7.746
444.31,4.98033333333,10.2756666667,4.17166666667,9.45433333333,7.845,5.86866666667,3.824,6.08,7.71
444.66,4.94233333333,10.2126666667,4.18366666667,9.397,7.83666666667,5.82166666667,3.815,6.055,7.67
445.02,4.90566666667,10.187,4.16533333333,9.37033333333,7.836,5.819,3.786,6.01733333333,7.655
445.37,4.94066666667,10.1743333333,4.18333333333,9.389,7.88866666667,5.86333333333,3.80466666667,6.04733333333,7.735
445.72,4.967,10.1386666667,4.18366666667,9.41033333333,7.93966666667,5.89766666667,3.83466666667,6.056,7.775
446.08,4.94766666667,10.089,4.16266666667,9.41166666667,7.94133333333,5.879,3.814,6.02866666667,7.758
446.43,4.898,10.027,4.09333333333,9.358,7.92466666667,5.855,3.79233333333,5.984,7.698
446.79,4.91533333333,10.0266666667,4.08566666667,9.378,7.94166666667,5.87866666667,3.80433333333,5.99333333333,7.726
447.14,4.94466666667,10.0323333333,4.10466666667,9.39066666667,7.974,5.941,3.828,5.99033333333,7.76
447.50,4.94466666667,10.0106666667,4.09466666667,9.356,7.96466666667,5.95166666667,3.81466666667,5.93033333333,7.756
447.85,4.984,10.0176666667,4.13266666667,9.35766666667,7.999,5.967,3.866,5.95566666667,7.803
448.21,5.02766666667,10.0176666667,4.16466666667,9.39133333333,8.038,5.98833333333,3.88766666667,5.94866666667,7.852
448.56,5.02033333333,9.98333333333,4.11633333333,9.37,8.033,5.994,3.83966666667,5.89966666667,7.851
448.92,5.02533333333,9.946,4.07766666667,9.35533333333,8.04,5.99233333333,3.85066666667,5.875,7.896
449.27,5.0,9.90266666667,4.02666666667,9.32066666667,8.02633333333,5.96933333333,3.80366666667,5.801,7.859
449.62,4.97166666667,9.88366666667,3.98966666667,9.28066666667,7.96933333333,5.919,3.743,5.75433333333,7.81
449.98,4.933,9.818,3.947,9.189,7.93533333333,5.866,3.68033333333,5.68833333333,7.794
450.33,4.98833333333,9.831,3.992,9.21733333333,7.971,5.90533333333,3.67966666667,5.66366666667,7.853
450.69,4.94833333333,9.78066666667,3.96633333333,9.156,7.944,5.86166666667,3.624,5.56966666667,7.822
451.04,4.88566666667,9.695,3.91566666667,9.08133333333,7.88166666667,5.784,3.55233333333,5.50366666667,7.741
451.40,4.87466666667,9.65066666667,3.91333333333,9.09433333333,7.89833333333,5.787,3.535,5.51233333333,7.749
451.75,4.82766666667,9.61033333333,3.841,9.10133333333,7.87933333333,5.79233333333,3.48066666667,5.479,7.711
452.10,4.78,9.56666666667,3.8,9.06966666667,7.82666666667,5.76366666667,3.45766666667,5.43266666667,7.685
452.46,4.76466666667,9.56966666667,3.77966666667,9.067,7.80733333333,5.767,3.47633333333,5.398,7.658
452.81,4.776,9.59666666667,3.79366666667,9.083,7.80133333333,5.79533333333,3.463,5.41766666667,7.608
453.17,4.75833333333,9.62333333333,3.80633333333,9.08433333333,7.79766666667,5.80566666667,3.48133333333,5.411,7.587
453.52,4.73733333333,9.595,3.78633333333,9.06133333333,7.8,5.82133333333,3.49466666667,5.38733333333,7.584
453.87,4.814,9.69,3.84533333333,9.153,7.87533333333,5.91166666667,3.58666666667,5.45633333333,7.647
454.23,4.78033333333,9.70133333333,3.86066666667,9.15733333333,7.86766666667,5.898,3.591,5.48733333333,7.635
454.58,4.851,9.73266666667,3.91933333333,9.23766666667,7.91633333333,5.964,3.62833333333,5.576,7.718
454.93,4.90366666667,9.819,3.94833333333,9.30266666667,7.94066666667,6.00666666667,3.66433333333,5.64733333333,7.76
455.29,4.899,9.863,3.96966666667,9.34533333333,7.96866666667,6.004,3.69133333333,5.70033333333,7.761
455.64,4.95133333333,9.94933333333,4.06533333333,9.41733333333,8.01266666667,6.05666666667,3.76866666667,5.74033333333,7.842
456.00,4.99366666667,10.017,4.133,9.45866666667,8.07966666667,6.09533333333,3.82166666667,5.804,7.859
456.35,5.01533333333,10.0106666667,4.18366666667,9.474,8.10833333333,6.10166666667,3.84466666667,5.86366666667,7.91
456.70,5.02633333333,10.0303333333,4.20233333333,9.51366666667,8.12266666667,6.10866666667,3.87733333333,5.89566666667,7.942
457.06,5.067,10.06,4.237,9.55833333333,8.14566666667,6.14233333333,3.92066666667,5.96433333333,8.004
457.41,5.07466666667,10.1166666667,4.26133333333,9.58566666667,8.14166666667,6.13633333333,3.94,6.02466666667,7.981
457.76,5.052,10.122,4.24733333333,9.56966666667,8.11433333333,6.12366666667,3.92933333333,6.02666666667,7.988
458.12,5.10866666667,10.199,4.26966666667,9.642,8.14933333333,6.174,3.958,6.08533333333,8.026
458.47,5.08533333333,10.2473333333,4.27333333333,9.63533333333,8.148,6.17233333333,3.98233333333,6.101,7.985
458.82,5.08833333333,10.272,4.29466666667,9.64633333333,8.16833333333,6.193,3.98633333333,6.11766666667,8.023
459.18,5.12566666667,10.3326666667,4.344,9.667,8.18733333333,6.211,4.03,6.16,8.034
459.53,5.13833333333,10.321,4.334,9.67233333333,8.19833333333,6.21233333333,4.01366666667,6.19633333333,8.058
459.88,5.15933333333,10.3746666667,4.35266666667,9.692,8.19633333333,6.219,4.02666666667,6.23,8.09
460.24,5.19433333333,10.4503333333,4.386,9.754,8.21066666667,6.269,4.041,6.28233333333,8.15
460.59,5.18733333333,10.4673333333,4.403,9.75433333333,8.20866666667,6.26633333333,4.024,6.29033333333,8.171
