wavelength,Back_CamPaum,Belly_CamPaum,Breast_CamPaum,Crissum_CamPaum,Crown_CamPaum,DorTail_CamPaum,Rump_CamPaum,Throat_CamPaum,WingTip_CamPaum
619.28,13.9317333333,40.8253333333,14.3005333333,35.2838,8.81233333333,10.6240666667,13.8661333333,10.0406,13.0345333333
619.62,13.9712777778,40.8679333333,14.3333333333,35.3634666667,8.85619999999,10.6499666667,13.9134666667,10.0759333333,13.0915333333
619.95,13.9741222222,40.8742,14.3487333333,35.3920666667,8.83266666667,10.6791333333,13.9407333333,10.0384,13.0762
620.28,13.9282777778,40.8857333333,14.3379333333,35.4234,8.80540000001,10.6553666667,13.9089333334,10.0253333333,13.0604666667
620.62,13.9590888889,40.9475333333,14.3742,35.5346666667,8.83519999999,10.6788333333,13.9622,10.072,13.0855666667
620.95,13.8894888889,40.9652666667,14.3676,35.5196,8.78000000001,10.6611666667,13.9394666667,10.0326666667,13.0360333333
621.28,13.9362333333,40.9846666667,14.4134666667,35.4656,8.78533333334,10.6897666667,13.9451333333,10.0632,13.0370666667
621.62,13.9890888889,41.0170666667,14.5132666667,35.5383333333,8.88253333334,10.7670666667,14.0098666667,10.1634666667,13.1296
621.95,13.8710222222,40.9820666667,14.4098666667,35.4944666667,8.79233333333,10.6603,13.9248,10.073,13.0467333333
622.28,13.8520666667,40.9593333333,14.3656666667,35.4827333333,8.75066666667,10.5989333333,13.9296,10.0567333333,13.0432333333
622.62,13.8357666667,40.9962666667,14.3426,35.4622666667,8.73660000001,10.5911,13.9517333333,10.0538,13.0356333333
622.95,13.7249444445,40.8658666667,14.2008666667,35.3312,8.59646666667,10.4909,13.811,9.91906666667,12.9048666667
623.28,13.7273444444,40.8000666667,14.2236666667,35.2243333333,8.62493333333,10.5248,13.7853333333,9.95173333333,12.9001666667
623.62,13.8188666667,40.8692666667,14.2972666667,35.2770666667,8.71953333334,10.5819,13.873,10.06,12.9986666667
623.95,13.9411,40.8903333333,14.4070666667,35.3242,8.80100000001,10.6645666667,13.9765333333,10.1097333333,13.0759
624.28,14.0515666667,40.8733333334,14.514,35.3594666667,8.91379999999,10.7848333333,14.0949333334,10.1773333333,13.2046
624.62,14.1409666667,40.9074,14.5786666667,35.423,8.97426666666,10.8337333333,14.1602,10.2411333333,13.2725
624.95,14.1919,40.8637333333,14.6315333333,35.4306666667,9.02419999999,10.9084666667,14.2378,10.3194666667,13.3317333333
625.28,14.1774111111,40.8019333333,14.6073333333,35.3678666667,8.96753333334,10.8656666667,14.2065333333,10.2848,13.2920333333
625.61,14.2612222222,40.8029333333,14.7078,35.393,9.03706666666,10.9273666667,14.257,10.3654666667,13.3399333333
625.95,14.2706888889,40.8259333333,14.72,35.378,9.02393333333,10.9434666667,14.2679333333,10.3620666667,13.3362666667
626.28,14.3225777778,40.8098666667,14.7626666666,35.3990666667,9.03173333333,11.0048,14.2818666667,10.3868,13.3781
626.61,14.4006444444,40.874,14.8755333333,35.4362,9.1188,11.0847333333,14.4022,10.4884,13.4775666667
626.94,14.4806777778,40.9224666667,14.9546666667,35.5350666667,9.15900000001,11.1618,14.504,10.5364666667,13.5467
627.28,14.4745666667,40.8798666666,14.9474,35.4757333333,9.16673333334,11.1745,14.5116,10.5058,13.5606
627.61,14.5152222222,40.9432666667,15.0024666667,35.4994,9.19633333333,11.2159333333,14.555,10.5501333333,13.6203666667
627.94,14.4939333333,40.9580666667,14.9993333333,35.4432666667,9.15813333333,11.2015666667,14.5170666667,10.5590666667,13.5783666667
628.27,14.5322,40.9532,15.0388,35.4457333333,9.17866666667,11.2430666667,14.5555333333,10.6008,13.6279666667
628.61,14.6186888889,41.0751333334,15.1464666667,35.5784666667,9.28786666667,11.3113,14.6614666667,10.6708666667,13.7408
628.94,14.6775,41.1212,15.2134666666,35.6044666667,9.35646666667,11.3808333333,14.7199333333,10.7142,13.8095
629.27,14.7281888889,41.1750666667,15.2809333333,35.6310666667,9.4074,11.4471666667,14.7709333333,10.7465333333,13.8568
629.60,14.8103222222,41.2589333334,15.3584666667,35.7144,9.49666666667,11.5561,14.82,10.8389333333,13.9177666667
629.94,14.8321333333,41.3213333333,15.3904,35.7406666667,9.5418,11.5484666667,14.844,10.8717333333,13.9106666667
630.27,14.8245666667,41.3366666667,15.371,35.7486666667,9.53446666666,11.5501666667,14.8028,10.8652,13.8786666667
630.60,14.7827222222,41.3150666667,15.3407333333,35.7058666667,9.4848,11.4866,14.7290666667,10.8232,13.8152333333
630.93,14.7486111111,41.3264,15.3482,35.7188666667,9.4392,11.4654333333,14.6858666667,10.8419333333,13.7910666667
631.26,14.6794777778,41.1768,15.2643333333,35.6284,9.35066666666,11.4335666667,14.5974,10.8063333333,13.6860666667
631.60,14.7103444445,41.1967333333,15.2841333333,35.6610666667,9.38666666667,11.4515333333,14.6194666667,10.8006666667,13.731
631.93,14.6225333333,41.0988,15.1972,35.5034666667,9.296,11.3492333333,14.5072666667,10.7198,13.6223333333
632.26,14.5590222222,41.0255333333,15.152,35.4027333333,9.1904,11.2743666667,14.3866,10.6418666667,13.5078333333
632.59,14.5618555556,41.0074,15.1528666667,35.3714,9.17733333334,11.306,14.3965333333,10.6436666667,13.4797666667
632.92,14.5064,40.9370666667,15.0935333333,35.3519333333,9.11193333333,11.2509333333,14.3617333333,10.5913333333,13.4579666667
633.26,14.4929,40.8965333333,15.1125333333,35.3288,9.0596,11.2295666667,14.3887333333,10.5476,13.4739333333
633.59,14.4147222222,40.8458,15.0632,35.2608666667,8.96366666667,11.1526333333,14.3074,10.4482,13.4396333333
633.92,14.4585111111,40.8504,15.1211333333,35.2848,8.97359999999,11.1453666667,14.335,10.4466666667,13.4969
634.25,14.5031222222,40.8929333334,15.169,35.3008,9.02413333334,11.2353333333,14.4144,10.5065333333,13.5843
634.58,14.5369333333,40.8922666667,15.1862,35.3168666667,9.00486666667,11.2463333333,14.4306,10.5012,13.593
634.91,14.5460333333,40.9988666667,15.2329333333,35.3651333333,9.0004,11.2419,14.4770666667,10.4934,13.6575666667
635.25,14.5321333333,41.0263333333,15.2207333333,35.3675333333,8.9608,11.2236333333,14.4975333333,10.4864,13.6491333333
635.58,14.6165444445,41.1701333333,15.3084666667,35.5715333333,9.0444,11.3192666667,14.6030666667,10.5551333333,13.7491666667
635.91,14.5644111111,41.1338,15.2481333333,35.5175333333,8.99733333333,11.3172,14.6104666667,10.5020666667,13.7106333333
636.24,14.5819666667,41.1856666666,15.2638666667,35.5652666667,8.98040000001,11.3094,14.6338666667,10.4983333333,13.7499
636.57,14.5831444444,41.149,15.2784,35.5396666667,8.971,11.3594,14.6818,10.5255333333,13.7548
636.90,14.5811888889,41.1865333333,15.2748,35.4960666667,8.99226666667,11.3452,14.65,10.5650666667,13.7408
637.23,14.6672111111,41.265,15.3592,35.6154666667,9.0412,11.4319,14.7313333333,10.6754,13.7713
637.56,14.6184666667,41.2804666666,15.3050666667,35.5854666666,8.97673333333,11.4091666666,14.674,10.6328,13.6992333333
637.90,14.6123444444,41.3360666667,15.3035333333,35.6456,8.95753333332,11.3925333333,14.6562,10.6236666667,13.6682666667
638.23,14.6118444444,41.3717333333,15.3165333333,35.6610666666,8.95053333333,11.3932666667,14.6610666667,10.6236666667,13.6576666667
638.56,14.5927222222,41.3179333333,15.2857333333,35.5953333333,8.93453333333,11.3649666667,14.6184666667,10.6427333333,13.5943333333
638.89,14.5816888889,41.2984666667,15.3100666667,35.6046,8.9132,11.3581,14.5796,10.6338,13.5873666667
639.22,14.5938666667,41.2158,15.3461333333,35.5398666667,8.89039999999,11.3884666667,14.5786666667,10.6416666667,13.5972333333
639.55,14.5967,41.2357333333,15.3666,35.5726666667,8.87606666666,11.4174666667,14.524,10.6615333333,13.6202666667
639.88,14.5977,41.2124,15.3694,35.5834,8.8862,11.4299333333,14.4941333333,10.6644666667,13.5879666667
640.21,14.6394,41.3004666667,15.4225333333,35.6549333333,8.87946666666,11.441,14.4647333333,10.6593333333,13.5835333333
640.54,14.6125444444,41.2691333333,15.3921333333,35.6549333333,8.83973333333,11.3956333333,14.4244666667,10.5920666667,13.5194666667
640.87,14.6313777778,41.2486666667,15.3725333333,35.581,8.85446666667,11.4354,14.4424,10.5776666667,13.5429
641.20,14.6668444445,41.2964,15.3946,35.6144666667,8.88033333333,11.4704,14.4824666667,10.5590666667,13.5642
641.53,14.5873555555,41.1270666667,15.3173333333,35.4573333333,8.76653333333,11.3726666667,14.4005333333,10.4634666667,13.4577666667
641.87,14.5151555555,41.056,15.2265333333,35.3650666667,8.69260000001,11.3384666667,14.3354,10.3860666667,13.4058666667
642.20,14.5613777778,41.1462666667,15.3071333333,35.4253333333,8.70313333334,11.4093333333,14.3784,10.3612666667,13.4676666667
642.53,14.5432,41.1796,15.2206,35.3946666667,8.6666,11.4070333333,14.2987333334,10.2715333333,13.3681666667
642.86,14.4412777778,41.1471333333,15.0909333333,35.3156,8.53839999999,11.2802666667,14.2108666667,10.1271333333,13.2353
643.19,14.4618111111,41.1926666667,15.0912,35.2963333333,8.52553333333,11.1938,14.2558666667,10.1166666667,13.2608
643.52,14.4545444444,41.2216,15.0732,35.3280666667,8.50759999999,11.2048,14.2470666667,10.0995333333,13.2584666667
643.85,14.4674444444,41.3382666667,15.1024666667,35.3854666667,8.57359999999,11.2057,14.2618666667,10.1337333333,13.3106333333
644.18,14.4382555556,41.3882666667,15.1121333333,35.481,8.51360000001,11.2423666667,14.2586666667,10.1302,13.2988666667
644.51,14.3637333333,41.3889333333,15.0614,35.5526666667,8.51453333334,11.1913,14.2120666667,10.0928,13.2551
644.84,14.3485555556,41.2766666667,15.0331333333,35.5236666667,8.52833333333,11.2055333333,14.1798666667,10.1134666667,13.2371
645.17,14.4313222222,41.3458666667,15.1114,35.6297333333,8.62320000001,11.3150333333,14.2408666667,10.1921333333,13.3669
645.50,14.5431111111,41.423,15.1818666667,35.7284666667,8.75353333334,11.4172333333,14.3458,10.2516666667,13.492
645.83,14.5782,41.4662,15.1647333333,35.8162,8.79866666666,11.4461333333,14.4186666667,10.2772,13.5666
646.16,14.6644222222,41.5526666667,15.2443333333,35.9362666667,8.84086666667,11.5164,14.5230666667,10.3880666667,13.6800666667
646.49,14.7054222222,41.6019333333,15.3403333333,35.9853333333,8.90946666666,11.5714666667,14.557,10.454,13.7638666667
646.82,14.7285666667,41.523,15.3268,35.9882666667,8.93506666666,11.6232333333,14.5512666667,10.479,13.7852666667
647.15,14.6747333333,41.5630666667,15.3172,35.9372,8.89619999999,11.5756666667,14.4914666667,10.4538,13.7431333333
647.48,14.6876111111,41.5546666667,15.3021333333,35.9258666667,8.88566666667,11.6106333333,14.4762666667,10.4158666667,13.7390333333
647.81,14.8000333333,41.6100666667,15.3944666667,35.9525333333,9.01973333333,11.7676333333,14.5920666667,10.5250666667,13.8775
648.14,14.8515222222,41.6224,15.4462666667,35.9548666667,9.03720000001,11.7884,14.6140666667,10.5512666667,13.9441666667
648.47,14.8845222222,41.6959333333,15.4718666667,35.952,9.06406666667,11.8321,14.6700666667,10.5786666667,13.9771
648.80,14.7374777778,41.6833333333,15.3538,35.8957333333,8.94746666667,11.7080333333,14.5458,10.4297333333,13.8033666667
649.13,14.6249,41.6622666667,15.2462,35.8968666667,8.79673333334,11.5564666667,14.4087333333,10.3352666667,13.6671333333
649.46,14.5058333333,41.5998666667,15.1422,35.8387333333,8.66626666666,11.4743666667,14.2678666667,10.2036666667,13.5239333333
649.79,14.5182333333,41.5204666667,15.1936,35.7956,8.69153333333,11.4958666667,14.3129333333,10.2143333333,13.5356666667
650.11,14.4937,41.5621333333,15.1414,35.8237333333,8.69699999999,11.5233666667,14.3342,10.2058666667,13.5390666667
650.44,14.5429777778,41.6639333334,15.2076666667,35.9566,8.74626666667,11.5682666667,14.3807333333,10.2366666667,13.5942
650.77,14.5642444445,41.6124,15.1682,35.9548,8.78353333333,11.5872666667,14.4322,10.2367333333,13.6589
651.10,14.5125444445,41.4791333333,15.0339333333,35.8369333333,8.66666666666,11.4688333333,14.3983333333,10.1698,13.6270666667
651.43,14.4839111111,41.423,14.9808666667,35.8480666667,8.6596,11.3771666667,14.3668666667,10.1037333333,13.6069666667
651.76,14.3498111111,41.3576,14.8794666667,35.7314,8.5384,11.2948333333,14.3029333333,9.96480000001,13.5002
652.09,14.3002,41.3397333333,14.8074,35.7500666667,8.48566666666,11.2507,14.2742666667,9.93086666666,13.4850333333
652.42,14.4283888889,41.4675333334,14.877,35.8574666667,8.57526666666,11.3234666667,14.4026666667,9.99539999999,13.6123
652.75,14.4193,41.4650666667,14.9034666667,35.8150666667,8.61913333334,11.3655,14.4216666667,10.0114,13.6248666667
653.08,14.4747888889,41.4047333333,14.8945333333,35.8326,8.70666666666,11.3782333333,14.4645333333,10.0677333333,13.706
653.41,14.3444333333,41.3447333333,14.7396666667,35.7584666667,8.60679999999,11.2507666667,14.3640666667,9.97593333333,13.6656666667
653.74,14.4110888889,41.3726666667,14.7458666667,35.7883333333,8.63546666666,11.2518333333,14.3682666667,9.98513333334,13.7131333333
654.06,14.3125,41.3237333333,14.6672,35.7595333333,8.60173333333,11.2157333333,14.3304666667,9.93939999999,13.6429333333
654.39,14.3829666667,41.3636,14.7492,35.8221333333,8.67393333334,11.2869,14.3972,9.99873333333,13.6948
654.72,14.4490666667,41.5532,14.8994666667,36.0121333333,8.78920000001,11.4039666667,14.4785333333,10.0903333333,13.7905333333
655.05,14.4894333333,41.5882,14.9083333333,36.0712666667,8.84213333333,11.4512666667,14.5452,10.1674666667,13.9027333333
655.38,14.5211333333,41.6371333334,14.8818,36.1526,8.86893333334,11.4836333333,14.5448,10.2062,13.8972
655.71,14.5477777778,41.6975333333,14.9513333333,36.1168,8.9004,11.5151,14.6038666667,10.2066666667,13.9528
656.04,14.6070222222,41.6700666667,15.0514666667,36.0765333334,8.9648,11.5770333333,14.6794666667,10.2741333333,14.0211
656.37,14.6436444444,41.6828,15.0642666667,36.0930666667,9.01439999999,11.6351333333,14.7496666667,10.2988666667,14.0472333333
656.69,14.6644111111,41.7906666667,15.1825333333,36.1456666667,9.05380000001,11.6923666667,14.8172666667,10.3701333333,14.0542
657.02,14.6400777778,41.714,15.1678,36.0220666667,9.09653333334,11.7172,14.8293333333,10.3680666667,14.0541
657.35,14.5385222222,41.6170666667,15.1177333333,35.9516666667,9.074,11.6661,14.8156666667,10.3475333333,14.0024333333
657.68,14.5426444445,41.612,15.1012666667,35.9072,9.07073333333,11.6874333333,14.8286666667,10.3442666667,14.0312666667
658.01,14.5321333333,41.5436666667,15.0708666667,35.8614666667,9.03233333334,11.6350333333,14.8014666667,10.2914666667,13.9954333333
658.34,14.5134222222,41.3931333333,14.9852666667,35.753,9.01953333333,11.6397333333,14.8134666667,10.2626666667,13.9828
658.66,14.5089888889,41.4226,14.9874,35.7268666667,8.97833333333,11.6086666667,14.7869333333,10.2292666667,13.9315333333
658.99,14.6664222222,41.5141333333,15.0656,35.8038666667,9.10886666667,11.6984333333,14.9409333333,10.3500666667,14.0883666667
659.32,14.6988111111,41.5218666667,15.0913333333,35.9348,9.16326666667,11.7289333333,14.9806666667,10.3945333333,14.1404333333
659.65,14.6899111111,41.513,15.0878,35.9619333333,9.22793333334,11.7736666667,15.0028666667,10.4631333333,14.1658
659.98,14.7120777778,41.5487333333,15.0963333333,36.0092666667,9.23926666667,11.7387,15.0107333333,10.4469333333,14.1861666667
660.31,14.7264111111,41.5294666667,15.0674666667,35.9936666667,9.282,11.7344333333,14.9883333333,10.4432666667,14.2060666667
660.63,14.8001111111,41.5641333333,15.0995333333,36.0988,9.33893333334,11.7661666667,15.0137333333,10.4842,14.2197
660.96,14.8488111111,41.6036666667,15.0990666667,36.1218666667,9.35179999999,11.8048666667,15.0168,10.4810666667,14.2072333333
661.29,14.8560111111,41.6408,15.1117333333,36.1458,9.33159999999,11.758,15.0128,10.4282,14.2071666667
661.62,14.9545666667,41.7927333333,15.1894666667,36.3300666667,9.46813333333,11.8660333334,15.1435333333,10.5414,14.3521333333
661.94,15.0553333333,41.9841333333,15.3194,36.5212,9.5838,11.9084,15.2447333333,10.6153333333,14.4519333333
662.27,15.0403333333,41.942,15.317,36.4845333333,9.62446666666,11.9175333333,15.2760666667,10.6090666667,14.4739666667
662.60,15.0702,41.9487333333,15.4304666667,36.5627333333,9.68653333333,12.0076,15.3623333333,10.6702666667,14.574
662.93,15.0956333333,42.0438666667,15.4328666667,36.5858666667,9.73533333334,12.0249,15.408,10.6818666667,14.6097
663.26,15.1507777778,42.0994,15.4523333333,36.6548666667,9.74,12.0351,15.4842666667,10.6788666667,14.6555666667
663.58,15.2380333333,42.1582666667,15.5322,36.8032666667,9.83999999999,12.2169666667,15.625,10.8039333333,14.8102333333
663.91,15.4305222222,42.3276666667,15.7248666667,36.9750666667,10.0065333333,12.43,15.8598,10.9868666667,15.0032333333
664.24,15.5710333333,42.4654,15.9072666667,37.0919333333,10.1702,12.604,16.0408,11.1612,15.1883666667
664.57,15.5841222222,42.482,15.9015333333,37.192,10.1497333333,12.6153333333,16.0840666667,11.1043333333,15.2096333333
664.89,15.6288555556,42.4677333333,15.9784666667,37.2795333333,10.2284,12.6807333333,16.1294,11.1726,15.2479
665.22,15.5643555555,42.4205333333,15.8976666667,37.1875333333,10.1354666667,12.62,16.0792666667,11.0986,15.1768666667
665.55,15.5608111111,42.3711333333,15.8563333333,37.1137333333,10.1347333334,12.6419,16.0364,11.1315333333,15.1171
665.87,15.6647111111,42.4827333333,15.8838,37.2582,10.1947333333,12.7237333333,16.0737333333,11.1846666667,15.2011
666.20,15.5611888889,42.3773333333,15.786,37.1038,10.1208,12.6479333333,15.9405333333,11.107,15.0825666667
666.53,15.5889111111,42.2258,15.8260666667,36.9916,10.1266,12.6502666667,15.9076,11.1292,15.0240666667
666.86,15.5599444444,42.1322666667,15.7355333333,36.9406,10.106,12.5732333333,15.7952,11.0603333333,14.9683333333
667.18,15.5886555556,42.17,15.7614,36.9088666667,10.141,12.5814666667,15.7703333333,11.1132666667,14.9456666667
667.51,15.5543444445,42.0472666667,15.7143333333,36.7932,10.0817333333,12.4921,15.7099333333,11.0451333333,14.8749
667.84,15.5737,42.0311333333,15.6587333333,36.8278666667,10.0860666667,12.4877,15.6808,11.0514666667,14.8599666667
668.16,15.6991333334,42.085,15.8284666667,36.85,10.2317333333,12.5738666667,15.7502666667,11.2552,14.9953
668.49,15.7770777778,42.1672666667,15.9088666667,36.8716,10.2865333333,12.6744333333,15.8233333333,11.3211333333,15.0773
668.82,15.8476777778,42.2396666666,15.9995333333,36.9666666667,10.3698666667,12.7478666667,15.8975333333,11.4494,15.1732
669.14,15.9652222222,42.3596,16.1666666667,37.1016,10.4535333333,12.8588666667,16.0528666667,11.5548666667,15.2796
669.47,15.9759,42.2415333333,16.1917333333,37.0594666667,10.4625333334,12.8808,16.0831333333,11.6607333333,15.2387666667
669.80,15.9976777778,42.2603333333,16.2302666667,37.0808666667,10.4851333333,12.8552,16.1072,11.6756666667,15.2019
670.13,16.0316,42.3379333333,16.2695333333,37.2190666666,10.4936666667,12.9396,16.1968666667,11.7518,15.2682333333
670.45,16.0422222222,42.3754666667,16.2794666667,37.2656,10.4882666667,12.9889666667,16.2666,11.7499333333,15.2683666667
670.78,16.0278555556,42.3034,16.3178,37.2598,10.4418666667,12.9444666667,16.3185333333,11.7615333333,15.2634
671.10,16.0849111111,42.3807333334,16.3752,37.3610666667,10.5131333333,13.0216333333,16.4302666667,11.8468,15.3421666667
671.43,15.9656666667,42.3112,16.3454666667,37.2104666667,10.3809333333,12.9052333333,16.3445333333,11.6699333333,15.1913666667
671.76,15.9796444444,42.4082,16.3682,37.2934666667,10.3755333333,12.9551666667,16.4306,11.6923333333,15.1965666667
