wavelength,Back_ConRuff,Belly_ConRuff,Breast_ConRuff,Crissum_ConRuff,Crown_ConRuff,DorTail_ConRuff,Rump_ConRuff,Throat_ConRuff,WingTip_ConRuff
258.02,8.67466666666,7.53811111111,5.608,6.37244444444,9.1618888889,12.1333333333,7.19297222222,5.34044444444,10.786
258.40,7.71411111111,6.45077777778,4.40505555556,5.246,7.6388888889,11.1027777778,6.25094444444,4.50111111111,9.538
258.77,6.997,5.751,4.08516666667,4.62111111111,6.77988888889,10.5462222222,5.71931944444,4.01255555556,9.08311111111
259.15,6.74511111111,5.34344444444,4.12166666667,4.50744444444,6.44277777778,10.3393333333,5.53302777778,3.89666666667,8.909
259.52,6.37255555556,4.96022222222,4.31238888889,3.85155555556,5.92888888889,10.2882222222,5.16315277778,4.06744444445,8.24272222222
259.89,6.33744444444,4.89344444444,4.08988888889,3.48744444445,5.54188888889,10.0594444444,4.82247222222,3.89611111111,7.78438888889
260.27,6.23822222222,4.75222222222,3.91716666667,3.21344444444,5.16166666667,9.96122222221,4.71018055555,3.79111111111,7.65077777778
260.64,6.41155555555,4.75611111111,3.67733333333,3.18244444444,4.81766666667,9.8401111111,4.72726388889,3.95633333333,7.56444444444
261.01,6.58333333333,4.61866666667,3.97533333333,3.38288888889,4.55277777778,10.0426666666,4.73584722222,4.10722222222,7.61677777778
261.39,5.901,4.05766666667,3.38466666667,2.89955555556,3.86955555555,9.71455555556,4.21859722222,3.53955555556,6.98005555555
261.76,6.019,3.836,3.52688888889,3.08922222222,3.83077777778,9.582,4.30231944444,3.57844444444,6.89933333333
262.13,5.792,3.76111111111,3.49494444444,3.07866666667,3.55144444444,9.34888888889,4.36066666667,3.44933333333,6.81827777778
262.51,5.88977777778,4.37433333333,3.78355555556,3.29077777778,3.792,9.503,4.70129166667,3.57877777778,6.87527777778
262.88,6.19344444444,4.65111111111,3.65194444444,3.36322222222,3.64244444444,9.51833333334,4.89548611111,3.75666666667,6.91044444444
263.25,6.03633333333,4.71688888889,3.18677777778,3.13044444444,3.35522222222,9.44066666666,4.76488888889,3.34111111111,6.61527777778
263.63,6.54733333333,5.18366666667,3.7655,3.80466666667,3.61066666667,9.70877777778,5.30009722222,3.24644444445,7.16727777778
264.00,5.93322222222,5.10166666667,3.76461111111,3.99788888889,3.72644444444,9.43044444443,5.27855555556,3.10666666667,6.58283333333
264.37,4.41933333333,3.65555555556,2.12416666667,2.52411111111,2.542,8.06611111111,3.84894444444,1.76044444444,4.92233333333
264.75,3.87466666667,3.13277777778,1.91894444444,2.06088888889,2.52811111111,7.85011111111,3.43158333333,1.26411111111,4.86388888889
265.12,3.30588888889,2.82833333333,1.63011111111,1.28577777778,2.03855555555,7.46555555555,2.99465277778,0.468333333333,4.33411111111
265.49,4.71255555556,4.19788888889,2.56483333333,2.40477777778,3.28377777778,8.55522222222,4.45636111111,1.87266666667,5.41372222222
265.87,3.61188888889,3.83366666667,1.52194444444,1.01177777778,2.28955555556,7.56122222222,3.52343055555,0.923111111111,4.37527777778
266.24,4.06244444444,4.13211111111,1.74916666667,1.19777777778,2.882,8.29844444445,3.74554166666,1.72722222222,4.96972222222
266.61,4.71922222222,3.88688888889,2.08094444444,1.46477777778,3.46233333333,8.69755555555,3.93983333333,2.03077777778,5.71783333333
266.98,4.40133333333,3.69055555556,1.84138888889,1.13433333333,3.12322222222,8.33922222222,3.63744444444,1.81322222222,5.42372222222
267.36,3.62344444444,3.63911111111,1.4315,0.977666666667,2.66911111111,8.04622222222,3.09183333333,1.10155555555,4.9425
267.73,3.75855555556,3.80333333333,1.44877777778,1.04055555555,2.74033333333,7.77177777778,2.92179166667,0.913444444443,4.74683333333
268.10,4.30477777778,4.24666666667,1.42877777778,0.981777777779,2.55222222222,7.72255555556,2.97775,1.03988888889,5.54838888889
268.48,6.09766666667,6.21733333333,3.33761111111,2.80966666667,4.281,9.379,4.80484722222,2.64733333333,7.28783333333
268.85,7.16577777777,7.788,4.61855555556,4.31466666667,5.39477777778,10.5161111111,6.40245833333,3.89744444444,8.24955555556
269.22,7.91622222221,8.62944444444,5.08822222222,5.23277777778,6.34922222222,11.1245555556,7.29336111111,4.93022222222,8.75033333333
269.59,8.00633333332,8.87844444444,5.20883333333,5.53577777778,6.61255555556,11.1375555556,7.33329166667,5.39044444444,9.05666666666
269.97,8.08322222221,8.40377777778,4.94605555556,5.49777777778,6.60777777778,11.0983333333,7.33820833333,5.24144444445,9.01327777777
270.34,8.07277777779,8.366,4.77572222222,5.565,6.73777777778,11.1548888889,7.37725,5.39655555555,8.67483333333
270.71,7.44977777777,8.02677777778,4.30188888889,5.26411111111,6.46011111111,10.6617777778,6.95131944444,5.37944444444,8.29994444443
271.09,7.5348888889,8.123,4.55844444444,5.38188888889,6.71155555556,11.0521111111,7.22173611111,5.66422222222,8.5113888889
271.46,8.02388888889,8.13088888889,4.96788888889,5.73,6.91066666667,11.454,7.69641666667,6.27533333333,8.97416666668
271.83,6.95411111111,7.19655555556,3.81566666667,4.80122222222,5.78122222222,10.7257777778,6.73654166667,5.61055555556,8.33888888889
272.20,6.613,6.76866666667,3.75461111111,4.53588888889,5.59311111111,10.671,6.45654166667,5.32466666667,7.96305555556
272.58,6.248,6.16933333333,3.70888888889,4.29122222222,5.21477777778,10.3033333333,6.16095833333,5.04133333333,7.58066666667
272.95,5.90588888889,5.53255555556,3.24072222222,3.68477777778,4.733,9.81888888889,5.55822222222,4.46333333333,6.99816666667
273.32,5.641,5.31566666667,3.03994444444,3.45266666667,4.49,9.54211111111,5.07693055555,3.97877777778,6.81744444444
273.69,5.60522222222,5.14522222222,3.25744444444,3.29422222222,4.39744444444,9.61033333333,4.97463888889,3.73833333333,6.60144444444
274.06,5.59833333333,5.38455555556,3.84988888889,3.52366666667,4.60922222222,9.86522222224,5.1585,3.80155555556,6.90816666667
274.44,5.13877777778,4.94155555556,3.6855,2.73677777778,3.861,9.23544444444,4.45659722222,2.98344444445,6.55916666667
274.81,5.38688888889,4.97066666667,3.7085,2.65966666667,3.50311111111,9.27222222222,4.45827777778,2.82266666667,6.44988888889
275.18,5.85722222222,5.21944444444,4.28905555556,3.30122222222,3.96166666667,9.68244444445,4.76433333333,3.51188888889,6.77922222222
275.55,5.73866666667,4.74566666667,4.06316666667,2.85477777778,3.71744444444,9.33222222222,4.46731944444,3.14433333333,6.44772222222
275.93,6.47544444444,5.24055555556,4.7145,3.492,4.50244444444,9.96144444447,5.10318055555,3.71588888889,7.04116666667
276.30,6.53366666667,5.08655555556,4.71372222222,3.52788888889,4.49044444444,9.93744444445,4.90808333333,3.53388888889,7.05233333333
276.67,6.332,4.85566666667,4.59794444444,3.51266666667,4.27633333333,9.90200000002,4.66380555555,3.36622222222,7.32788888889
277.04,5.98488888889,4.70988888889,4.40744444444,3.34377777778,4.16355555556,9.41322222222,4.13573611111,3.13566666667,7.19172222222
277.41,5.93033333334,4.71377777778,4.57588888889,3.26088888889,3.95133333333,9.38855555556,4.36075,3.20844444444,7.1105
277.79,5.61155555556,4.73455555556,4.04561111111,3.15188888889,3.71244444444,9.212,4.13034722222,2.83555555555,6.87127777778
278.16,5.936,4.89577777778,4.22594444444,3.33511111111,4.01144444445,9.38833333333,4.28934722222,3.31566666667,6.96966666667
278.53,5.88011111111,5.07022222222,3.9555,3.64366666667,4.177,9.36322222222,4.52355555556,3.348,7.0915
278.90,5.32811111111,5.06466666667,3.32733333333,3.11577777778,3.73155555555,8.74511111111,4.08331944444,2.54544444445,6.71622222222
279.27,4.83044444445,4.88777777778,2.64833333333,2.56222222222,3.08611111111,8.14022222222,3.47522222222,1.78911111111,6.17222222222
279.64,4.53744444445,4.957,2.19016666667,2.33744444444,2.695,7.80833333333,3.12222222222,1.76722222222,5.73438888889
280.02,3.89966666667,4.30855555556,1.75505555556,1.94977777778,2.07988888889,7.41566666667,2.53018055556,1.71477777778,4.99533333333
280.39,3.21244444444,4.05811111111,1.14438888889,1.66666666667,1.60011111111,6.884,2.27130555555,1.49777777778,4.42016666667
280.76,2.57588888889,3.55533333333,0.193055555556,0.676777777778,0.81311111111,6.18455555556,1.49801388889,0.955777777779,3.33588888889
281.13,2.74766666666,3.40011111111,0.272055555557,0.515222222221,0.755555555557,6.37133333333,1.54990277778,1.082,3.34294444444
281.50,2.59744444445,3.03933333333,-0.0307222222223,0.179111111112,0.604444444446,6.39233333334,1.36506944444,1.01288888889,3.23261111111
281.87,3.20955555555,3.32344444444,0.668222222223,0.40711111111,1.24911111111,6.77211111111,2.01283333333,1.68344444444,3.85844444444
282.25,3.13822222222,3.48822222222,0.593833333333,0.524666666668,1.32,7.00811111111,2.14363888889,1.81844444444,4.111
282.62,3.38044444444,3.816,0.725944444443,0.70011111111,1.27033333333,7.10855555556,2.24045833333,1.90788888889,4.13238888889
282.99,2.89477777778,3.32888888889,0.668277777778,0.635333333333,1.15511111111,6.91477777778,1.91208333333,1.86111111111,3.69694444444
283.36,2.33255555556,2.764,0.139111111111,0.114111111109,0.734666666663,6.48611111111,1.48752777778,1.32488888889,3.124
283.73,2.814,3.017,0.6385,0.541444444447,1.30555555555,7.006,1.92034722222,1.75533333333,3.82233333333
284.10,3.43666666667,3.53855555556,1.04677777778,1.02811111111,1.996,7.55877777778,2.56706944444,2.04255555556,4.48794444444
284.47,3.70377777778,3.26277777778,1.01716666667,0.931777777777,2.11511111111,7.69077777778,2.73504166667,2.10633333333,4.58344444444
284.85,4.23211111111,3.50866666667,1.47494444444,1.65466666667,2.81133333333,8.10922222222,3.30848611111,2.39555555556,5.02694444444
285.22,4.331,3.65711111111,1.56783333333,1.86888888889,2.91555555555,8.42877777778,3.52880555556,2.50866666667,5.30333333333
285.59,4.61633333333,3.63366666667,1.9075,2.04377777778,3.19588888889,8.58011111111,3.70325,2.76233333333,5.54733333333
285.96,4.38633333333,3.66422222222,1.51166666667,1.96677777778,2.95844444444,8.48333333333,3.33576388889,2.59522222222,5.47388888889
286.33,4.78566666667,3.842,1.5965,2.20944444445,3.185,8.71633333333,3.41788888889,2.62433333333,5.49911111111
286.70,4.71088888889,3.70633333333,1.73705555556,2.27344444444,3.39422222222,8.80166666667,3.32658333333,2.79388888889,5.41133333333
287.07,5.11,3.67688888889,1.80033333333,2.34833333333,3.56455555555,8.94777777778,3.51831944445,3.12311111111,5.77838888889
287.44,5.377,3.83744444444,2.05488888889,2.63033333333,3.90155555555,9.17855555556,3.75205555556,3.52477777778,6.10488888889
287.82,5.02888888889,3.79377777778,1.85866666667,2.43777777778,3.74544444444,8.95188888889,3.44586111111,3.22877777778,5.66866666667
288.19,4.65611111111,3.45133333333,1.43838888889,2.078,3.22955555555,8.43055555556,2.92841666667,2.73377777778,5.22761111111
288.56,4.83633333333,3.89522222222,1.84094444444,2.38333333333,3.43533333333,8.77711111111,3.01145833333,3.00388888889,5.45894444444
288.93,4.96488888889,4.01177777778,2.01416666667,2.383,3.41922222222,8.81922222221,2.97055555555,2.96322222222,5.572
289.30,5.00277777778,3.84244444444,1.93783333333,2.28277777778,3.43044444445,8.52988888889,2.86644444444,2.91333333333,5.461
289.67,4.72188888889,3.69811111111,1.76438888889,2.07755555556,3.18611111111,8.20444444444,2.57366666667,2.67011111111,5.20866666667
290.04,4.72366666667,3.36188888889,1.54661111111,2.05544444445,3.17044444445,8.04288888889,2.54004166667,2.57033333333,4.88322222222
290.41,4.37544444444,2.88955555556,1.09711111111,1.74166666666,2.93266666667,7.49133333333,2.17806944444,2.53966666667,4.57816666667
290.78,4.32333333334,2.80577777778,1.0635,1.67333333333,2.69355555555,7.44055555556,2.24381944444,2.49022222222,4.43772222222
291.15,4.43211111111,3.29366666667,1.49055555556,2.05111111111,2.92,7.67822222222,2.55241666667,2.51588888889,4.53655555556
291.52,4.71222222222,3.48711111111,1.89611111111,2.19677777778,2.94222222222,7.86811111111,2.66866666667,2.57633333333,4.60966666667
291.89,5.09755555555,3.42755555556,2.23533333333,2.402,3.05933333333,7.96855555555,2.94147222222,2.84888888889,4.86511111111
292.26,5.36711111111,3.68144444444,2.54166666667,2.45288888889,3.37533333333,8.13944444444,3.20159722222,3.01622222222,5.2275
292.64,5.16,3.238,2.19316666667,1.91755555555,3.08422222222,7.41644444444,2.89843055555,2.66377777778,4.83888888889
293.01,4.82655555556,3.13533333333,1.99038888889,1.63177777778,3.01211111111,7.23988888889,2.85323611111,2.74688888889,4.59333333333
293.38,4.90688888889,3.46388888889,1.99355555556,1.86622222222,3.12688888889,7.38755555556,3.03733333333,3.04977777778,4.66116666667
293.75,4.94233333333,3.66111111111,2.01766666667,2.10166666667,3.073,7.52288888889,3.14991666667,3.16433333333,4.57994444445
294.12,5.13355555556,3.88277777778,2.60516666667,2.298,3.30011111111,7.77922222222,3.43854166667,3.37255555556,4.85333333333
294.49,5.37155555556,4.16155555556,3.29961111111,2.62388888889,3.57677777778,8.22577777778,3.90418055556,3.47044444445,5.24516666667
294.86,5.31311111111,3.95855555556,3.42227777778,2.58577777778,3.78233333333,8.23788888889,3.95661111111,3.64088888889,5.32605555556
295.23,5.36244444444,3.80888888889,3.49066666667,2.39555555556,3.85455555555,8.288,3.96359722222,3.73111111111,5.32555555556
295.60,5.08422222222,3.66211111111,3.05472222222,2.23555555555,3.68522222222,8.03855555555,3.80415277778,3.434,5.21961111111
295.97,4.94944444445,3.82011111111,2.95272222222,2.17188888889,3.69633333333,8.03955555555,3.93238888889,3.26711111111,5.16044444444
296.34,5.24844444445,4.07011111111,3.29911111111,2.57422222222,4.006,8.25844444445,4.36531944444,3.65266666667,5.44466666667
296.71,5.67911111111,4.52188888889,3.67572222222,3.13133333333,4.46711111111,8.86544444444,4.85552777778,4.086,5.78038888889
297.08,5.48355555556,4.24155555556,3.35783333333,2.78877777778,4.00388888889,8.53322222222,4.38970833333,3.71966666667,5.46844444445
297.45,5.55555555556,4.10044444444,3.39277777778,2.72155555556,3.94122222222,8.55555555556,4.31477777778,3.63955555555,5.38805555556
297.82,5.65155555556,4.074,3.40133333333,2.72166666667,4.041,8.58133333333,4.30393055555,3.57144444445,5.50422222222
298.19,5.57711111111,4.109,3.25655555556,2.67777777778,3.89766666667,8.54577777778,4.17116666667,3.42477777778,5.56544444445
298.56,5.51388888889,4.10177777778,2.95372222222,2.50988888889,3.84155555556,8.39422222222,4.11909722222,3.51466666667,5.44372222222
298.93,5.76544444444,3.98566666667,2.76927777778,2.56466666667,3.81988888889,8.34688888889,4.05345833333,3.44077777778,5.59616666667
299.30,5.63166666666,3.83155555556,2.65672222222,2.58422222222,3.65544444444,8.21577777778,3.87459722222,3.32388888889,5.56094444444
299.67,5.82677777778,3.82122222222,2.85455555556,2.833,3.84266666667,8.54211111111,4.14654166667,3.56088888889,5.73394444444
300.04,5.46666666666,3.29555555556,2.46533333333,2.44488888889,3.362,8.07811111111,3.67698611111,3.233,5.33722222222
300.41,4.71111111111,2.72844444444,1.7255,1.66944444445,2.67822222222,7.51677777778,3.01693055556,2.42322222222,4.56238888889
300.78,4.34844444445,2.42611111111,1.42355555556,1.50955555555,2.45055555556,7.25922222222,2.80026388889,2.14622222222,4.55655555555
301.15,4.86388888889,3.15622222222,2.10333333333,2.15088888889,3.18088888889,7.93,3.57716666667,2.73788888889,5.24966666667
301.52,4.70288888889,3.00544444444,1.89577777778,2.03577777778,3.08911111111,7.75844444445,3.49672222222,2.717,5.13755555556
301.89,4.40644444444,2.80922222222,1.63705555556,1.79555555555,2.75022222222,7.46511111111,3.25768055555,2.64044444444,4.73594444444
302.26,4.48255555555,2.78511111111,1.75866666667,1.68033333333,2.98833333333,7.38622222222,3.336375,2.84433333333,4.80233333333
302.63,3.95377777778,2.292,1.15227777778,1.09088888889,2.33044444444,6.94033333333,2.792125,2.13455555556,4.32005555556
303.00,3.79833333333,2.692,1.20388888889,0.92,2.43333333333,7.016,2.78476388889,2.08566666667,4.18827777778
303.37,4.16866666667,3.03144444444,1.39527777778,1.19644444444,2.79911111111,7.24233333333,3.08786111111,2.304,4.42238888889
303.74,4.40233333333,3.548,1.68988888889,1.21622222222,3.02622222222,7.15066666667,3.13590277778,2.57566666667,4.54977777778
304.10,4.63977777778,3.78511111111,1.95344444444,1.57466666667,3.39344444444,7.39344444445,3.46868055556,2.88,4.79361111111
304.47,5.25988888889,4.35133333333,2.62327777778,2.125,3.92922222222,7.85388888889,4.01331944444,3.57011111111,5.36144444445
304.84,5.054,4.12322222222,2.74183333333,1.86177777778,3.783,7.62133333333,3.76991666667,3.29844444445,5.07316666667
305.21,4.731,3.47844444444,2.08344444444,1.369,3.47411111111,7.25811111111,3.367625,3.05677777778,4.55027777778
305.58,4.84144444444,3.65477777778,2.39077777778,1.562,3.71522222222,7.57722222222,3.60575,3.03355555555,4.75088888889
305.95,5.10344444444,3.97933333333,2.79522222222,1.74833333333,4.14733333333,7.86811111111,4.03638888889,3.29433333333,5.30588888889
306.32,5.04333333333,3.96744444444,2.69461111111,1.88411111111,4.03211111111,7.93466666667,4.19097222222,3.22388888889,5.17938888889
306.69,5.56,4.43566666667,3.44872222222,2.48277777778,4.70088888889,8.54711111111,4.84126388889,3.67533333333,5.69866666667
307.06,5.33922222222,3.97355555556,3.26061111111,2.30344444445,4.32022222222,8.26366666667,4.64834722222,3.38255555556,5.52572222222
307.43,5.23577777778,3.85866666667,3.01411111111,2.27655555555,4.10588888889,8.25455555556,4.616,3.38955555556,5.434
307.80,4.93422222222,3.49433333333,2.73294444444,2.18033333333,3.77066666667,8.07277777778,4.45,2.938,5.13061111111
308.17,4.73633333333,3.32966666667,2.6445,1.91888888889,3.76477777778,8.18388888889,4.28138888889,2.60177777778,5.01477777778
308.54,4.93144444444,3.14133333333,2.64155555556,2.10622222222,3.83677777778,8.42811111111,4.41809722222,2.65511111111,5.15877777778
308.90,5.071,3.25466666667,2.65572222222,2.15977777778,3.84611111111,8.51266666667,4.68944444444,2.85022222222,5.35905555555
309.27,5.43522222222,3.75733333333,3.25911111111,2.64844444445,4.206,8.75833333333,5.02954166666,3.181,5.904
309.64,5.38288888889,3.78111111111,3.30777777778,2.66144444444,4.22822222222,8.53777777778,5.13347222222,3.253,5.91288888889
310.01,5.53155555556,3.92255555556,3.50066666667,2.83722222222,4.29344444445,8.39966666667,5.21908333333,3.16722222222,5.94666666667
