wavelength,Back_TanLavf,Belly_TanLavf,Breast_TanLavf,Crissum_TanLavf,Crown_TanLavf,DorTail_TanLavf,Patch10_TanLavf,Rump_TanLavf,Throat_TanLavf,WingTip_TanLavf
779.71,9.85108333331,35.3241666667,19.8976666667,20.1476666667,12.4131666666,15.0348333334,20.0393333334,13.6531666666,32.2238333334,15.8073333333
780.02,9.80666666669,35.3011666667,19.602,19.8438333333,12.2581666667,14.8855,19.8658333334,13.7093333333,31.6511666666,15.2591666667
780.33,9.89166666665,35.6655,19.9821666667,19.8716666667,12.4448333334,14.7878333334,19.695,13.992,31.5098333333,15.1305
780.64,10.0110833333,36.1536666666,20.2565,20.1226666666,12.5641666666,14.8606666667,19.543,14.3701666667,31.7613333334,14.9386666667
780.95,9.45266666666,35.968,20.2511666667,19.7988333333,12.076,14.7896666667,18.6568333334,14.3261666667,31.366,14.3711666667
781.26,9.58458333331,36.5051666666,20.4616666667,19.9653333333,11.9263333333,14.8096666667,18.7658333333,14.6365,31.7533333333,14.51
781.57,9.33650000002,36.3538333333,20.4103333333,19.7221666667,11.9315,14.964,18.8126666666,14.5556666666,31.4555,14.649
781.88,8.38716666666,35.9011666666,19.7023333333,18.7546666667,11.243,14.027,18.5145,13.8228333334,30.7535,13.787
782.19,8.83066666668,36.3658333333,20.4876666667,18.8863333333,11.8995,14.5196666667,18.4741666666,13.8525,30.8588333333,14.095
782.50,9.46008333335,36.2738333333,20.704,19.559,12.5211666667,15.2086666667,19.0406666667,14.8831666667,31.3568333333,14.9313333334
782.81,10.2261666667,36.4046666667,21.0478333333,19.9403333333,12.8095,15.9166666667,19.9405,14.9881666667,31.75,15.7141666667
783.12,10.4180833333,36.6285,21.3991666666,20.237,13.144,16.5346666667,20.5965,15.3845,32.8181666667,16.2475
783.43,10.4809166667,36.157,21.2731666666,20.3038333333,13.197,16.5711666667,20.3758333334,15.1353333333,33.0341666667,16.595
783.74,9.73933333331,35.4695,20.5046666667,19.4545,12.5753333333,16.0753333333,20.1908333333,14.3131666666,32.5971666667,16.1233333333
784.05,9.25725000001,34.6828333333,19.7545,18.794,12.023,15.4388333334,20.0341666667,13.6273333333,32.1663333334,15.986
784.36,9.21524999998,34.5498333334,19.4281666667,18.4428333334,12.2386666666,15.2551666666,20.5231666666,13.2848333334,32.2383333333,15.7786666667
784.67,9.30833333333,33.939,19.4525,18.2291666667,12.8028333333,15.3706666667,20.7243333333,13.0573333333,32.2553333334,15.8795
784.98,9.41774999999,34.235,19.481,18.4453333333,12.975,15.3508333333,20.6141666667,12.8046666667,32.3586666667,15.4361666666
785.29,9.66366666668,34.5306666667,19.533,18.614,12.8208333334,15.7836666667,20.5008333334,12.893,32.9221666666,15.9771666666
785.60,9.57266666665,34.2793333333,18.9298333333,18.355,12.3203333333,14.9303333333,20.2348333334,13.0628333333,32.9021666667,16.02
785.91,9.3335,34.7191666667,19.065,18.378,11.8703333333,14.69,20.3421666667,12.9668333333,32.803,15.7146666667
786.22,9.59816666667,35.5485,19.4748333333,18.942,12.636,15.202,21.0601666666,13.9675,33.7206666667,16.5335
786.53,9.53733333335,35.3005,19.778,18.8125,12.2436666667,15.0096666667,21.2088333334,14.1271666667,33.369,16.309
786.84,9.87574999999,35.8548333334,20.1853333333,19.036,12.667,15.2121666667,21.757,14.5906666666,33.697,16.573
787.14,10.6705833333,35.9535,19.887,19.529,12.8923333333,15.0968333333,21.8143333333,15.0163333333,33.6798333333,16.84
787.45,11.1316666667,35.7368333333,20.1648333333,19.7133333334,12.8638333333,15.0756666667,22.0268333333,15.6173333333,33.48,16.7571666667
787.76,11.641,36.457,20.5601666667,20.2033333333,12.9406666667,15.4171666666,22.2446666666,16.1311666666,33.735,17.2691666667
788.07,11.8999166667,37.193,20.4931666666,20.8801666667,12.7515,15.5495,22.3513333333,16.0695,33.7205,17.441
788.38,12.0350833333,37.2056666667,20.671,21.045,12.266,15.4456666666,22.7941666666,16.3256666667,33.6193333333,17.5578333334
788.69,12.63475,37.761,21.2481666667,21.9073333333,12.9533333333,16.0183333334,23.094,16.8753333333,33.6958333333,17.4685
789.00,12.7021666667,37.6523333334,20.9081666667,22.093,12.8683333333,16.5006666666,23.2005,16.7883333333,33.3666666666,17.2316666666
789.31,13.6056666667,38.1891666666,21.7776666667,22.7445,13.7666666666,17.3665,23.7445,17.5001666667,34.2445,18.3776666667
789.62,13.0683333334,37.7673333333,21.5576666667,22.3485,13.0013333333,16.5328333333,22.5603333334,17.1568333334,33.4,17.7475
789.92,13.5850833333,38.3686666667,21.9641666667,23.2285,13.5566666666,17.0085,22.6473333333,17.6465,33.8571666667,18.4323333333
790.23,13.5671666666,38.4028333334,22.0066666666,23.2651666666,13.1733333333,17.1725,22.7476666666,17.7606666667,33.9331666667,18.8071666666
790.54,13.8110833334,38.2781666667,22.45,23.3,13.2426666667,17.5286666667,23.0005,18.1633333333,34.1475,19.1213333334
790.85,14.2148333333,39.314,22.7588333334,23.6751666667,13.794,18.4745,23.6008333333,18.5115,34.9803333333,19.5643333333
791.16,14.3505,38.6115,22.0316666667,23.373,13.9345,18.567,24.0311666667,18.3431666667,34.1405,19.4983333333
791.47,14.5308333333,38.5231666666,22.7621666666,23.438,14.0653333333,19.1658333333,24.3816666666,18.9111666667,34.3408333333,19.4848333333
791.78,14.0441666667,38.0473333333,22.1315,23.388,14.2191666667,18.6223333333,23.7891666667,18.6481666667,34.0585,19.114
792.08,13.4095,37.4838333333,21.6178333333,22.8788333333,13.357,18.374,23.6406666666,18.269,34.1081666666,18.939
792.39,13.28875,37.4605,21.6876666667,22.6605,13.4726666666,18.2438333333,23.5805,17.7578333333,34.0958333334,18.98
792.70,12.4670833334,36.4306666666,20.5511666666,21.4173333334,12.7688333333,17.4411666666,22.8608333334,16.7716666666,33.176,17.8741666667
793.01,12.5464166667,36.0891666667,20.3233333333,20.9988333333,12.8513333333,17.6075,22.8803333334,16.0838333334,33.108,17.8323333334
793.32,12.3841666667,35.5971666666,20.0423333334,20.6646666666,12.6555,17.58,22.8091666667,15.5813333333,32.8965,17.7918333333
793.62,12.3304166666,35.3156666667,19.6791666666,20.5266666667,12.976,17.4751666667,22.4178333333,15.3625,32.5376666666,17.5663333334
793.93,12.2145,35.7866666666,20.3271666667,21.1836666667,13.3568333334,17.4456666666,22.5598333333,15.161,32.6453333333,17.6145
794.24,12.4809166667,35.6511666667,20.9978333334,21.5678333334,13.9436666666,17.5278333334,22.708,15.5015,32.6241666666,17.8825
794.55,12.6889166666,35.7915,21.8231666666,21.6843333333,14.12,17.5491666666,22.0118333333,15.7338333334,33.346,17.587
794.86,11.3556666666,34.9505,20.684,20.4725,13.2586666667,16.3806666667,21.0823333333,15.0001666666,32.7363333333,16.9153333333
795.16,11.68025,35.7831666667,21.0963333333,20.6511666667,13.6106666666,17.1861666667,21.5295,15.355,33.284,17.6935
795.47,12.7598333333,36.5738333333,21.8021666667,21.0196666667,14.9301666667,17.9138333333,22.3648333333,15.9085,33.7001666667,19.0021666666
795.78,12.9758333333,36.9203333334,22.389,21.3885,15.4343333334,18.1061666666,22.7183333333,16.374,34.5288333333,19.2896666666
796.09,13.2214166667,37.3388333333,22.9728333333,21.7188333333,15.6318333333,17.8961666667,22.6806666666,16.3866666667,34.7943333333,19.625
796.40,12.9289166667,37.3651666667,22.8921666666,21.7401666667,15.1961666667,18.0271666667,22.8555,16.3845,34.6815,19.3748333333
796.70,12.7483333333,37.3558333333,22.8355,21.4493333333,14.962,17.7705,22.9828333334,16.642,34.5841666666,19.0456666666
797.01,12.4845,37.3786666666,22.965,21.1723333333,14.3266666667,17.4881666666,22.5416666666,16.1315,34.466,18.422
797.32,12.4333333333,37.5033333333,22.3953333333,20.4688333333,13.8148333334,17.5793333334,22.3701666667,15.9188333334,34.6258333333,17.9848333334
797.63,11.9849166667,37.4935,21.7006666667,19.966,13.2106666666,17.2276666666,21.3875,14.906,34.494,17.397
797.93,12.2191666667,37.5628333333,21.676,20.4865,13.5208333333,16.9706666667,21.438,14.737,34.4698333334,17.6578333333
798.24,13.554,38.8401666666,22.7188333333,21.748,15.0173333333,18.3426666667,22.4131666667,15.7623333333,35.4881666667,18.0501666667
798.55,13.9315,38.508,22.7686666667,21.5458333334,15.0941666667,18.7368333333,22.258,15.8335,35.457,17.675
798.85,13.5406666667,38.3428333334,22.7136666667,21.8946666667,15.111,18.5503333334,21.9083333334,15.9843333333,35.0531666667,16.7625
799.16,12.9215833333,38.3776666667,22.3603333333,22.0425,14.5661666667,18.4631666667,21.7248333333,16.0448333333,34.3973333333,16.5698333333
799.47,13.0823333334,38.6505,22.138,22.5308333333,14.7025,19.0938333333,21.9555,16.3861666667,34.3573333333,16.7511666667
799.78,13.4973333333,38.9216666666,22.3401666666,22.8495,15.3366666667,18.9301666667,22.0006666666,16.9215,34.6068333333,17.0488333333
800.08,13.2998333334,39.1761666667,22.4803333333,22.816,15.4103333333,18.7846666666,21.8081666667,16.316,34.6188333333,17.3238333334
800.39,13.2491666667,39.268,22.7045,23.531,16.0025,19.2205,22.3501666666,17.065,35.0753333333,17.715
800.70,12.9339166666,39.1083333334,22.8605,24.0721666666,15.7093333334,19.3596666666,22.3668333334,17.3548333334,35.0538333333,17.759
801.00,12.747,39.3498333334,22.8806666667,24.4301666666,15.6031666667,19.0823333334,22.82,17.8365,35.1868333333,18.353
801.31,11.1605833334,38.4255,21.3995,22.852,13.9331666666,18.385,22.2586666667,16.7133333334,34.286,17.2601666667
801.62,9.97908333331,37.722,20.5065,21.878,12.5363333333,17.1508333333,21.2971666666,15.118,33.656,16.8601666667
801.92,9.25025000002,37.5081666666,20.023,21.529,11.7715,16.1263333333,20.9398333334,14.6528333333,33.2351666667,16.3553333333
802.23,8.916,37.5625,19.6805,21.3786666667,11.089,15.984,20.9956666667,14.3358333333,33.017,16.5333333333
802.54,10.1315833333,37.7956666666,20.3463333334,21.7946666667,11.9546666666,17.1163333333,21.5285,14.835,33.7663333333,17.0495
802.84,9.08941666667,37.0711666667,20.0305,21.0158333334,10.6861666666,16.1906666666,20.812,14.0843333333,33.1805,15.9191666667
803.15,8.50208333333,36.2548333333,19.8413333334,20.7195,10.1148333333,15.7715,19.9088333333,13.3738333333,32.8941666666,15.0963333333
803.46,8.80366666667,35.99,19.2245,20.693,10.759,15.924,19.9341666667,14.2411666667,33.2345,14.5546666667
803.76,8.258,36.1641666667,18.7605,20.067,10.335,15.4773333333,20.1675,13.8693333334,33.8191666666,14.5893333333
804.07,8.95058333332,36.1195,18.6853333333,20.0035,11.1445,15.8658333333,20.0033333333,13.8973333333,34.4178333333,15.482
804.38,9.20166666668,36.1606666667,18.5683333334,19.8413333333,11.078,16.2533333333,19.891,14.1368333334,34.6561666666,15.278
804.68,10.17525,37.0983333333,19.8636666666,21.2106666666,12.8206666667,17.4293333333,20.9673333333,15.8226666667,36.1571666666,16.6018333333
804.99,11.96625,37.715,20.459,22.3871666667,14.3085,18.786,21.829,17.6385,37.1893333333,18.1645
805.30,12.48025,37.6378333334,20.7031666666,22.8635,15.1371666666,18.9688333333,22.3273333333,17.802,37.2596666667,18.9056666667
805.60,12.3393333333,37.018,20.806,22.5933333333,14.5501666667,18.36,22.2013333333,17.6858333334,37.4255,18.454
805.91,11.67925,35.9913333333,20.6066666666,21.6226666666,13.4616666667,17.2138333333,21.826,17.1358333333,36.8511666667,17.8238333333
806.21,12.5459166666,36.4333333333,21.1478333334,21.9613333333,13.981,17.7256666666,22.4985,17.9558333334,36.7711666667,18.754
806.52,13.6551666667,37.5075,22.0425,22.6893333333,14.9723333334,18.823,23.9988333333,19.0698333333,37.2921666667,20.1018333333
806.83,13.8626666667,38.6741666666,23.1385,23.4211666667,14.9701666666,19.3998333334,24.4738333333,19.5256666667,37.5746666667,20.7976666667
807.13,15.3958333333,39.3981666666,23.9475,24.2436666667,15.4973333333,20.0341666667,24.8208333333,20.4863333333,37.5431666667,21.1725
807.44,15.185,39.793,23.8946666667,24.0356666667,14.8791666666,19.6773333333,24.9138333333,20.555,36.8766666667,20.6021666666
807.74,15.4355,39.8988333333,24.4791666667,24.4948333334,14.9305,20.3126666667,25.3313333334,20.6911666666,36.6003333333,21.4175
808.05,14.9839166666,39.6763333334,24.4336666667,24.272,13.8996666666,19.903,24.7738333333,20.0325,35.0808333334,20.728
808.35,13.5231666666,39.0636666667,24.0995,23.2481666667,12.2298333334,18.713,24.1976666667,19.286,33.2513333333,19.7771666667
808.66,12.3231666667,38.872,23.3671666667,22.3735,10.9091666667,18.4176666666,23.4176666667,18.3673333334,32.677,18.7711666667
808.97,12.39775,38.7866666666,23.2276666667,21.7621666667,11.3496666666,18.3366666667,23.1593333333,18.3025,32.5665,19.3591666667
809.27,12.8356666667,39.8955,23.316,21.7451666667,12.2863333333,18.8481666667,23.5601666666,19.0051666666,32.8796666667,20.2615
809.58,12.5,39.8973333333,23.1775,22.0453333333,13.0221666667,19.5858333333,24.3098333333,19.0373333333,32.8908333334,20.4176666667
809.88,11.8363333333,39.3643333334,22.2823333333,21.3253333334,12.333,19.3571666666,23.6005,18.2916666667,32.5028333333,19.8626666667
810.19,11.6139166667,38.6043333333,21.138,21.0286666667,12.1411666667,19.0113333333,23.446,17.5935,32.37,19.9746666667
810.49,10.8001666667,37.9896666667,20.5838333334,20.3621666667,11.6595,18.182,23.2261666667,16.0568333333,31.7441666667,20.3251666667
810.80,10.5033333333,37.7665,20.5761666666,19.959,11.7098333333,18.1258333334,23.2511666667,15.5256666667,31.9118333333,20.595
811.10,9.71741666669,37.2278333333,19.9886666667,19.1105,11.3593333333,17.0483333333,22.8715,14.7195,31.5578333333,19.7595
811.41,10.381,37.543,20.038,19.0858333333,11.5618333333,16.9331666667,23.1618333333,15.0856666666,31.8666666667,19.6571666666
811.71,9.40191666669,36.9215,19.4116666667,18.3528333333,11.1371666667,15.8431666667,22.2746666667,13.5295,31.3725,18.1176666667
812.02,9.64550000001,36.8191666667,19.3891666666,18.6055,11.4961666667,14.9238333334,22.4636666666,13.7288333333,31.4336666667,17.7046666666
812.32,10.1316666667,38.0896666667,19.8506666667,19.8113333333,11.989,15.389,23.5261666666,14.033,32.4291666667,17.8263333334
812.63,9.87741666666,38.1631666666,19.1015,19.8136666667,11.2431666667,14.9446666667,23.1786666666,13.1036666666,31.7101666667,17.1815
812.93,11.64875,38.8755,20.1108333333,20.5068333333,12.2128333333,14.984,23.6343333333,13.4203333333,32.7198333334,17.3991666667
813.24,13.3081666667,40.2258333333,21.8068333333,21.8261666666,14.0186666667,15.7515,25.1556666666,14.8948333333,33.7616666667,18.38
813.54,14.6174166667,40.6178333333,23.1351666667,22.533,14.6075,16.1811666667,25.8936666667,15.8895,34.5183333334,19.2893333334
813.85,14.5519166667,41.1915,23.0695,23.3215,14.8233333333,17.0741666667,25.747,16.9963333334,34.7496666667,18.762
814.15,14.4535833333,41.5785,23.1296666666,23.7761666667,15.0803333333,16.4906666667,25.5973333334,17.5285,34.9001666667,18.0375
814.46,14.3635,41.1315,23.165,23.7005,15.3861666666,16.4373333333,25.5161666667,17.7561666666,34.3655,17.2783333333
814.76,14.8063333334,41.4388333334,23.747,23.4623333333,15.8695,16.5338333333,25.9491666667,18.1091666667,34.8898333333,18.1663333333
815.07,15.8209166666,42.0143333333,24.2953333333,24.1823333333,16.4976666667,16.5161666667,26.4,19.3725,36.2081666667,19.4851666666
815.37,15.8131666667,42.3476666666,24.5685,24.0696666667,16.264,16.8968333333,26.141,19.2368333333,36.2676666667,19.6201666667
815.68,14.46925,41.6763333334,23.7261666667,23.0066666666,15.5386666667,16.4723333333,24.718,18.845,34.9865,18.2031666666
815.98,14.4985833333,41.6376666667,24.8741666666,24.061,16.2406666667,16.957,24.9515,19.706,35.695,18.7766666667
816.29,12.1193333333,40.945,23.3688333333,22.7166666667,14.4325,15.5593333334,23.3291666666,18.8413333334,35.3696666666,17.3783333333
816.59,10.9293333333,39.3578333334,21.7596666666,21.2843333333,13.1391666667,14.6451666666,21.7598333333,17.836,34.106,16.5078333333
816.89,8.76266666666,37.7048333333,20.1013333333,19.555,11.7096666667,13.1343333333,19.7115,16.1203333333,32.3183333333,14.7931666666
817.20,9.29225,37.2266666667,20.4065,19.2368333333,11.6798333334,13.061,19.8123333334,16.0913333334,33.1416666667,15.113
817.50,9.312,36.6703333334,20.4513333334,19.258,11.4655,13.9638333333,19.836,15.7158333333,32.9233333333,15.287
817.81,9.77858333333,37.1201666667,20.472,19.7951666667,11.7453333333,15.2946666667,20.4536666667,16.2825,33.9371666667,16.4838333333
818.11,9.07158333333,36.9975,19.5836666667,20.0461666666,12.0065,16.1153333333,20.0641666667,15.9195,33.5468333333,16.2575
818.41,9.92174999998,37.6656666666,20.2683333334,20.4215,13.5911666667,18.1615,21.0841666666,16.5136666667,33.877,16.7858333333
818.72,10.49175,37.508,20.8413333334,20.8728333334,14.5476666667,18.6433333333,21.5688333333,16.9986666666,33.9975,17.0303333334
819.02,11.70475,38.0385,21.4453333333,21.5481666666,15.5526666667,19.2468333333,22.222,17.165,34.9165,17.9273333333
819.33,11.7754166666,38.124,21.3498333333,21.229,15.526,19.431,22.2088333334,16.841,34.8631666667,18.1158333334
819.63,12.64975,38.2365,22.0763333334,21.6505,16.3441666667,20.1426666667,22.9511666666,17.1963333333,34.7836666666,18.9686666667
819.93,12.3644166667,37.9078333333,21.9501666666,21.688,16.1516666667,19.8913333334,22.98,16.861,34.6248333333,19.134
820.24,12.4129166667,37.6313333333,21.6855,21.41,15.9625,19.589,22.9318333333,16.416,34.0696666667,18.407
820.54,12.2974166666,37.4831666667,21.6056666667,21.309,15.9516666666,19.4736666667,23.0431666667,16.3696666667,33.8798333333,18.3401666667
820.85,12.99,37.8153333333,21.9165,21.6186666667,16.3285,19.796,23.4525,16.81,34.256,19.0625
821.15,13.1784166666,37.999,21.9501666666,21.6465,16.2531666666,19.5796666666,23.2896666667,16.9006666667,34.4188333333,19.2213333333
821.45,13.5335833334,37.9738333333,22.2986666667,21.805,16.2348333334,19.6545,23.396,17.0765,34.5848333333,19.5798333334
821.76,13.6933333333,38.1183333333,22.4005,22.2156666667,16.2605,19.7025,23.5303333333,17.1533333333,34.7166666667,19.9435
822.06,13.7324166666,38.068,22.291,22.2611666666,16.201,19.6778333334,23.5336666666,17.2525,34.7863333333,20.0641666667
822.36,13.5871666666,37.8856666667,22.1446666667,22.2053333333,15.9635,19.4433333333,23.4323333334,17.1151666667,34.5745,19.9708333333
822.67,13.54825,37.879,22.084,22.2371666667,15.9171666667,19.288,23.318,17.1095,34.4558333334,19.9018333333
822.97,13.6666666667,38.0175,22.136,22.3351666667,15.9126666667,19.3473333334,23.4938333334,17.2913333333,34.4781666666,19.9058333333
823.27,13.9895833333,38.3583333334,22.4823333333,22.618,16.1946666667,19.6675,23.802,17.5931666666,34.728,20.0823333333
823.58,14.3248333333,38.7225,22.8966666667,23.114,16.52,20.0966666667,24.1876666666,18.1076666667,35.1983333333,20.4986666667
823.88,14.456,39.0905,23.151,23.5141666666,16.7796666667,20.2236666667,24.2855,18.3261666666,35.2835,20.6921666666
824.18,14.2953333333,39.1325,23.3378333333,23.6723333333,16.803,20.2555,24.1303333334,18.3048333333,35.3411666667,20.5416666666
824.49,14.1540833333,39.1226666667,23.5391666667,23.6943333334,16.9858333333,20.3088333334,24.139,18.2531666667,35.2775,20.4341666667
824.79,14.037,39.3365,23.4243333333,23.6811666667,16.977,20.1445,24.0823333334,18.2181666667,35.345,20.2033333333
825.09,13.9044166667,39.1125,23.0128333333,23.1921666666,16.5278333333,19.8541666667,23.759,18.0146666667,34.8318333333,19.8368333334
