wavelength,Back_RamCosf,Belly_RamCosf,Breast_RamCosf,Crissum_RamCosf,Crown_RamCosf,DorTail_RamCosf,Rump_RamCosf,Throat_RamCosf,WingTip_RamCosf
656.37,10.7755833333,23.4926666667,29.3013333334,19.1374166667,8.46058333333,7.23516666667,18.22075,27.99525,8.23691666667
656.69,10.8279166667,23.4969166667,29.3458333334,19.19125,8.47750000001,7.29191666667,18.2501666667,28.0230833333,8.27675
657.02,10.9249166667,23.6400833333,29.5363333334,19.2715,8.58450000001,7.36575,18.3741666667,28.1755833333,8.35208333333
657.35,10.82425,23.6309166667,29.5078333333,19.1791666667,8.47183333334,7.25891666666,18.29,28.0666666667,8.25008333333
657.68,10.8756666667,23.7405833334,29.5889166667,19.2831666667,8.51408333333,7.29141666667,18.3539166667,28.2105833334,8.26875
658.01,10.8424166666,23.7125833333,29.5541666667,19.2281666667,8.50891666666,7.27383333334,18.3325,28.1606666666,8.2575
658.34,10.7589166667,23.6134166667,29.5169166666,19.1545,8.413,7.13741666667,18.2225833334,28.0909166666,8.19691666667
658.66,10.6565,23.5463333333,29.4811666667,19.10825,8.32491666668,7.05258333333,18.1566666667,28.0898333334,8.08491666667
658.99,10.6658333333,23.5578333333,29.4385833333,19.07125,8.31283333333,7.05783333333,18.1006666667,28.0690833334,8.06783333333
659.32,10.704,23.5601666667,29.4394166667,19.0926666667,8.29475000001,7.05041666667,18.09075,28.0791666667,8.04841666667
659.65,10.6763333333,23.5523333333,29.3838333333,19.0580833333,8.28416666666,7.02233333333,18.0671666667,28.0475833333,8.0175
659.98,10.6855833333,23.5486666667,29.4006666667,19.0566666666,8.31216666668,7.024,18.0815,27.9834166667,8.061
660.31,10.5968333333,23.517,29.3580833333,18.9960833333,8.26975,6.97041666667,18.0409166667,27.9125833333,7.985
660.63,10.6254166667,23.5244166667,29.32525,19.0239166667,8.29391666667,7.03541666667,18.062,27.8974166667,8.02933333333
660.96,10.6285,23.4940833333,29.3555,19.0765,8.37591666667,7.07341666667,18.08975,27.92025,8.04016666666
661.29,10.5451666667,23.3700833333,29.34425,18.9950833333,8.35175,7.04908333334,18.0566666667,27.86775,8.03716666666
661.62,10.55825,23.39375,29.4535833333,19.1115833333,8.3965,7.0855,18.0621666667,27.9320833333,8.07333333334
661.94,10.64575,23.4736666667,29.52225,19.206,8.50966666666,7.22158333333,18.1855,28.0269166667,8.16991666666
662.27,10.71425,23.5051666666,29.5435833333,19.2169166667,8.55066666666,7.2725,18.2230833333,28.01325,8.21775
662.60,10.6641666667,23.4605833333,29.4934166667,19.1764166666,8.51216666666,7.231,18.233,27.9589166667,8.19833333333
662.93,10.5486666666,23.4245833334,29.4728333333,19.0845,8.48791666667,7.12008333333,18.1643333334,27.9164166667,8.14741666667
663.26,10.60425,23.4463333333,29.53525,19.1258333333,8.52958333333,7.1175,18.2343333333,27.9593333333,8.15991666667
663.58,10.5629166667,23.4084166667,29.5665833333,19.1559166667,8.46725,7.08466666667,18.2528333334,28.0409166667,8.07166666667
663.91,10.6490833333,23.4531666667,29.67375,19.2615,8.56325000001,7.18541666667,18.3474166667,28.1905833333,8.20175
664.24,10.6315833333,23.40875,29.644,19.2359166667,8.51325,7.155,18.3216666666,28.2010833333,8.13866666666
664.57,10.5486666667,23.3841666667,29.5879166667,19.1220833333,8.3405,7.05533333333,18.2738333333,28.1764166667,8.0745
664.89,10.5161666667,23.36375,29.5438333333,19.03475,8.20475,6.94216666667,18.2420833333,28.0751666667,7.94716666666
665.22,10.5029166667,23.3604166666,29.4471666666,18.9629166667,8.12783333333,6.90425,18.246,27.9883333333,7.86033333333
665.55,10.464,23.3700833333,29.509,18.92925,8.05375,6.84333333333,18.2246666667,28.0018333333,7.75141666667
665.87,10.4620833333,23.3888333334,29.6001666667,18.9159166667,8.06283333333,6.83958333333,18.2065833333,28.0544166667,7.75916666667
666.20,10.5120833333,23.4269166667,29.6896666667,18.9795833333,8.08383333333,6.87333333333,18.2340833333,28.13175,7.83841666667
666.53,10.5565833333,23.5141666666,29.81025,19.0725833333,8.06175,6.984,18.3400833333,28.2708333334,7.87416666667
666.86,10.55125,23.5676666667,29.8803333333,19.111,8.07583333333,7.03875,18.3945,28.3475,7.92841666667
667.18,10.58975,23.58575,29.8155,19.0726666667,8.03808333334,7.01425,18.3288333334,28.31875,7.96216666667
667.51,10.5250833333,23.5890833334,29.8409166667,18.9869166666,7.90383333333,6.90258333333,18.2444166667,28.27525,7.83991666667
667.84,10.5034166667,23.6325,29.94075,19.0601666667,7.88158333333,6.8745,18.2185833333,28.29,7.829
668.16,10.6039166667,23.6773333333,30.04175,19.2003333333,7.9745,6.92125,18.2815833333,28.3818333333,7.87558333334
668.49,10.685,23.7541666667,30.0405833333,19.27125,8.06375,6.98816666667,18.3288333333,28.422,7.9415
668.82,10.7556666667,23.8714166667,30.1586666667,19.37075,8.12725,6.98983333333,18.446,28.5320833333,8.03983333333
669.14,10.77775,23.8685,30.1235833333,19.35925,8.13991666667,7.00708333333,18.45275,28.5293333333,8.11508333334
669.47,10.7350833333,23.84525,30.03275,19.3654166667,8.08691666667,6.96516666666,18.4185,28.47775,8.02841666667
669.80,10.73975,23.8716666667,30.06325,19.3924166667,8.10608333334,7.00766666667,18.4914166667,28.5038333333,7.99491666667
670.13,10.775,23.8471666667,30.0415833333,19.4685,8.21008333333,7.02616666667,18.508,28.485,8.04475
670.45,10.8919166667,23.9209166667,30.1524166667,19.5969166666,8.31574999999,7.11733333333,18.5695833333,28.60925,8.13641666667
670.78,10.7924166667,23.8645833333,30.1131666667,19.5169166667,8.27691666667,7.03708333333,18.4936666667,28.5508333333,8.00208333333
671.10,10.80775,23.8795833333,30.0225833333,19.4729166667,8.30166666667,7.03725,18.48675,28.53125,8.06158333333
671.43,10.8081666667,23.8538333333,29.9830833333,19.4325,8.31374999999,7.02941666666,18.5236666667,28.5216666667,8.08616666667
671.76,10.7751666667,23.8861666666,29.9266666667,19.3946666667,8.30108333332,7.03683333334,18.5355,28.5274166667,8.13141666667
672.08,10.7930833333,23.9434166667,30.0296666667,19.3984166667,8.37566666668,7.08266666667,18.5795,28.6164166667,8.2175
672.41,10.8315833333,23.9384166667,30.0668333334,19.40225,8.46583333333,7.22133333334,18.61575,28.6394166666,8.27308333334
672.74,10.9503333334,24.0899166667,30.17225,19.50925,8.55875000001,7.29658333334,18.7140833333,28.7400833334,8.33833333333
673.06,11.0130833333,24.1285,30.2543333333,19.5855833334,8.592,7.3855,18.7826666667,28.7833333334,8.46816666667
673.39,11.03575,24.1675833333,30.2858333333,19.572,8.58833333333,7.39691666667,18.77975,28.805,8.48766666667
673.72,11.0649166667,24.2025833333,30.2994166666,19.5204166667,8.54258333333,7.39066666667,18.7553333334,28.7735,8.49308333334
674.04,11.0215,24.19575,30.2245833334,19.4609166667,8.48491666667,7.36691666667,18.7218333333,28.6440833333,8.46958333333
674.37,11.1629166667,24.3236666667,30.3145,19.57925,8.62308333333,7.56958333333,18.9029166667,28.7595833333,8.71725
674.69,11.1614166667,24.28125,30.3270833333,19.605,8.62741666667,7.5665,18.90425,28.7746666666,8.69008333333
675.02,11.16025,24.3260833333,30.3589166667,19.59125,8.61899999999,7.52825,18.9060833334,28.7908333334,8.68208333333
675.35,11.2316666667,24.3581666666,30.4643333333,19.6676666666,8.67666666668,7.62158333333,18.94025,28.83975,8.68891666667
675.67,11.1749166667,24.3525833333,30.46775,19.7328333333,8.62183333334,7.61258333333,18.9064166666,28.8550833333,8.64783333334
676.00,11.1403333333,24.3260833333,30.45425,19.6788333333,8.52983333334,7.52641666666,18.8624166667,28.84225,8.61591666668
676.32,11.1344166667,24.3801666666,30.5159166667,19.677,8.54941666668,7.54933333333,18.8905,28.9498333333,8.66475
676.65,11.1785,24.4513333333,30.5609166667,19.7074166667,8.64816666666,7.56958333333,18.9624166667,28.9824166666,8.71616666667
676.97,11.1426666667,24.4526666667,30.5716666667,19.7340833333,8.63249999999,7.56283333333,18.8768333333,28.9280833333,8.70016666668
677.30,11.0798333333,24.3828333333,30.5505833333,19.70975,8.58208333334,7.529,18.8766666667,28.93975,8.63733333333
677.63,11.0590833333,24.3224166667,30.5015833334,19.6870833333,8.55283333334,7.46633333333,18.8653333334,28.96425,8.57541666666
677.95,11.0545,24.3866666667,30.6246666667,19.7426666667,8.52041666667,7.44483333333,18.8700833333,29.0194166667,8.51541666667
678.28,11.0955833333,24.4859166666,30.7039166666,19.8429166666,8.57583333333,7.51741666666,18.947,29.1166666667,8.63758333333
678.60,11.2868333333,24.6374166667,30.8495,19.9881666667,8.74900000001,7.69,19.11725,29.2683333334,8.83424999999
678.93,11.2318333333,24.6108333333,30.80325,19.94875,8.727,7.63733333334,19.0750833333,29.2023333334,8.83183333333
679.25,11.30375,24.6641666667,30.84925,19.9846666667,8.80141666667,7.66491666667,19.13975,29.2665,8.87008333333
679.58,11.30725,24.67825,30.8194166666,19.9773333333,8.80066666666,7.70166666667,19.1115,29.2885833334,8.89866666668
679.90,11.2536666667,24.6065833333,30.7538333334,19.96,8.74633333334,7.68216666667,19.0693333333,29.21625,8.80533333334
680.23,11.2375833333,24.57925,30.759,19.967,8.69533333334,7.65066666667,19.0295833333,29.2645833334,8.79249999999
680.55,11.25475,24.5449166666,30.73575,19.9445,8.68116666666,7.59425,19.0690833333,29.3093333333,8.78483333333
680.88,11.3265833333,24.6005833333,30.77725,19.99025,8.73974999999,7.64558333333,19.1065833333,29.3655,8.85016666667
681.20,11.3595,24.6894166667,30.8478333333,20.02625,8.80299999999,7.72375,19.16575,29.433,8.90058333332
681.53,11.3843333333,24.6808333333,30.843,20.0245,8.85566666666,7.71875,19.1816666667,29.42925,8.92008333333
681.85,11.46075,24.74575,30.9099166666,20.0549166667,8.90458333333,7.76891666666,19.2613333333,29.4950833333,8.92658333334
682.18,11.30825,24.6261666667,30.7946666667,19.9663333334,8.74783333334,7.61758333333,19.0988333334,29.39475,8.73958333334
682.50,11.3295,24.65125,30.84875,19.9405,8.74458333333,7.6305,19.1049166667,29.422,8.72291666667
682.83,11.3021666667,24.5555833333,30.7670833334,19.8864166666,8.69275,7.59008333333,19.0449166667,29.3751666666,8.68666666666
683.15,11.29325,24.5364166666,30.7869166667,19.9241666667,8.71816666666,7.54041666667,19.0294166667,29.3950833334,8.64441666667
683.48,11.3993333333,24.5936666667,30.8425833333,19.9400833333,8.83949999999,7.62333333334,19.1150833334,29.4411666667,8.77974999999
683.80,11.41975,24.5389166666,30.816,19.9089166667,8.86825,7.65483333333,19.1549166666,29.3893333334,8.80616666667
684.13,11.4530833333,24.5749166667,30.8289166667,19.9470833333,8.94008333334,7.72133333333,19.2234166667,29.4090833333,8.87099999999
684.45,11.35775,24.5804166667,30.7855833334,19.914,8.87241666666,7.63025,19.1981666666,29.3878333333,8.79316666667
684.78,11.3690833333,24.5535,30.8436666666,19.9551666667,8.89066666667,7.64283333333,19.26975,29.4461666667,8.85425
685.10,11.37075,24.6011666667,30.9200833333,20.0155833333,8.92075,7.69441666667,19.33825,29.5298333333,8.89541666667
685.43,11.3268333333,24.56875,30.8730833333,19.9843333333,8.91916666668,7.64908333333,19.30525,29.49825,8.88058333333
685.75,11.3010833333,24.5914166667,30.878,19.9961666667,8.94166666666,7.72766666667,19.342,29.5183333333,8.92941666667
686.08,11.3734166667,24.6953333333,30.97425,20.1334166666,9.00808333334,7.79991666667,19.43825,29.60525,9.01783333334
686.40,11.43025,24.76825,31.00825,20.2083333333,9.06275000001,7.8445,19.4896666666,29.6175833333,9.09091666666
686.72,11.5401666667,24.86175,31.1478333333,20.3340833334,9.08366666666,7.92216666666,19.6255,29.6915,9.22716666665
687.05,11.5545833333,24.9449166667,31.2823333333,20.47225,9.10000000001,7.97525,19.6524166667,29.717,9.26425000001
687.37,11.5218333333,24.982,31.30675,20.478,9.04958333333,7.96325,19.6018333334,29.7106666666,9.21416666668
687.70,11.4505,25.01425,31.2520833333,20.4688333333,9.03016666668,7.94041666666,19.5040833333,29.69775,9.18783333335
688.02,11.4839166667,25.0054166666,31.2976666666,20.5266666667,9.12274999999,8.04258333333,19.5863333333,29.7135,9.26908333332
688.34,11.48125,25.0511666666,31.2735833333,20.502,9.14591666667,8.03891666666,19.4979166667,29.7130833333,9.24874999999
688.67,11.43425,24.98025,31.1416666666,20.3729166667,9.10583333333,7.93775,19.3845,29.5975833333,9.19400000001
688.99,11.51475,25.0613333333,31.18375,20.4830833333,9.15749999999,7.999,19.4613333333,29.6170833333,9.29383333333
689.32,11.5624166667,25.1068333334,31.21525,20.5029166667,9.22441666667,7.98366666667,19.5268333333,29.68425,9.32666666666
689.64,11.5804166667,25.0645,31.1466666667,20.43625,9.23166666667,7.97675,19.5406666667,29.6955,9.30991666668
689.96,11.55075,25.107,31.2088333334,20.4186666667,9.21775000001,8.02983333333,19.5499166667,29.68475,9.3135
690.29,11.5181666667,25.1205,31.16675,20.376,9.23866666667,8.02425,19.5320833333,29.6824166667,9.25741666666
690.61,11.5624166667,25.1305833333,31.2114166667,20.4175,9.28358333334,8.077,19.6015,29.7896666666,9.30558333333
690.94,11.6595,25.2184166667,31.2231666667,20.5095833333,9.40608333333,8.20925,19.6946666667,29.9445833333,9.45425
691.26,11.8498333333,25.3513333333,31.419,20.7155,9.57425,8.42866666667,19.90575,30.1029166666,9.58900000001
691.58,11.94375,25.4665833334,31.5385,20.8265,9.62024999999,8.51566666667,19.9663333333,30.2259166667,9.68058333334
691.91,12.0075833333,25.5116666667,31.6670833333,20.9198333333,9.67166666666,8.59616666666,20.0980833334,30.2755833333,9.75858333332
692.23,12.07925,25.5824166666,31.7231666667,21.0303333333,9.72883333332,8.7405,20.2233333333,30.433,9.79475
692.55,12.0551666667,25.53875,31.776,21.001,9.73724999998,8.77708333333,20.2176666667,30.3568333333,9.73308333333
692.88,12.0686666666,25.50425,31.80025,20.9896666666,9.76074999999,8.85708333333,20.2333333334,30.3716666667,9.74524999999
693.20,12.0774166667,25.5696666667,31.7974166667,21.0695833333,9.81666666666,8.90916666666,20.20575,30.3515,9.84241666667
693.52,12.03375,25.4950833333,31.8179166666,21.0568333333,9.78591666666,8.86808333333,20.2245833334,30.3978333334,9.77341666667
693.85,11.95125,25.39375,31.7741666667,20.9475,9.72800000002,8.78808333334,20.1539166667,30.29775,9.71216666666
694.17,11.862,25.3105,31.6223333333,20.82275,9.61025000002,8.63108333333,20.00425,30.1921666666,9.59433333333
694.49,11.8765833333,25.4379166667,31.7441666667,20.8625,9.64458333334,8.63358333334,20.1038333333,30.2365,9.58516666665
694.82,11.7845,25.3541666667,31.697,20.7223333333,9.52758333335,8.50891666667,20.0108333333,30.1868333333,9.56166666668
695.14,11.7145,25.298,31.6395833333,20.6333333333,9.44575000001,8.41091666666,19.89775,30.1703333333,9.39758333335
695.46,11.7341666667,25.3563333333,31.69425,20.67075,9.42683333333,8.4125,19.9191666667,30.255,9.36708333334
695.79,11.7365833333,25.4020833333,31.7290833333,20.6724166667,9.35216666668,8.38541666667,19.8753333333,30.2591666667,9.38008333333
696.11,11.6920833334,25.4466666667,31.7884166667,20.7274166667,9.29558333333,8.38583333334,19.8439166667,30.3900833333,9.39366666667
696.43,11.7114166667,25.5375833333,31.8785,20.8121666667,9.29916666667,8.42975,19.87175,30.46,9.43183333334
696.75,11.7505833333,25.6020833333,31.9785833333,20.876,9.33325,8.48316666667,19.9734166667,30.5585,9.4955
697.08,11.8003333333,25.72325,32.01125,20.9528333334,9.32808333334,8.50641666667,20.0170833333,30.5965833334,9.58608333332
697.40,11.7730833333,25.7250833333,31.987,21.0253333333,9.30483333333,8.53558333333,19.9830833334,30.6458333333,9.60899999998
697.72,11.81475,25.8403333333,32.0738333334,21.1048333333,9.39716666668,8.63141666667,20.0791666666,30.7071666667,9.65708333335
698.05,11.7674166666,25.77325,32.0066666666,21.054,9.3335,8.55491666667,20.0206666667,30.6485,9.58291666667
698.37,11.748,25.7730833333,31.9874166666,21.0925833333,9.34608333334,8.56525,20.0230833334,30.64275,9.58191666665
698.69,11.8233333333,25.8500833333,32.0683333333,21.1614166666,9.45258333333,8.61075,20.1193333333,30.6551666667,9.72691666667
699.01,11.7298333333,25.793,31.964,21.1199166667,9.38175000001,8.53866666666,20.03475,30.5161666667,9.69883333333
699.34,11.7825,25.8373333333,32.0108333333,21.1959166667,9.50983333333,8.64908333333,20.1308333333,30.5610833333,9.79741666666
699.66,11.879,25.85675,31.9828333333,21.22975,9.64041666666,8.76833333333,20.2240833333,30.5755833333,9.91108333332
699.98,11.93325,25.90975,31.9873333334,21.2679166667,9.67991666667,8.77266666666,20.2435833333,30.57225,9.98550000001
700.30,11.88475,25.8965,31.9504166666,21.2298333333,9.68408333334,8.7235,20.1931666667,30.5365833333,9.93833333334
700.63,11.8440833333,25.82075,31.90475,21.2006666667,9.70541666665,8.71933333333,20.1765,30.4798333333,9.86091666669
700.95,11.86975,25.8620833333,31.9718333333,21.197,9.70849999999,8.74925,20.2569166667,30.48675,9.83674999998
701.27,11.7065,25.6585833333,31.86425,21.066,9.55950000001,8.58575,20.1481666666,30.3730833333,9.68816666666
701.59,11.6848333333,25.6385,31.931,21.0588333333,9.5595,8.6175,20.0863333333,30.4003333333,9.69283333333
701.91,11.6034166666,25.5525,31.9185,20.9593333333,9.39241666668,8.52566666666,20.018,30.3271666667,9.56875000001
702.24,11.5335,25.5023333334,31.8184166667,20.835,9.30258333332,8.509,19.9535,30.26075,9.47608333334
702.56,11.62825,25.5423333334,31.8875833334,20.8098333333,9.33216666666,8.5965,20.0225833333,30.3418333333,9.54466666667
702.88,11.5400833333,25.4025833334,31.82175,20.6770833333,9.19858333333,8.41141666666,19.9123333334,30.1835,9.43533333333
703.20,11.5515833333,25.4731666667,31.95225,20.6688333334,9.12200000001,8.33825,19.8618333333,30.2101666667,9.41116666667
703.52,11.5429166667,25.4495833333,31.9273333333,20.6334166666,9.09191666667,8.38183333333,19.8998333333,30.2184166667,9.42299999999
703.85,11.658,25.418,32.0206666667,20.6781666667,9.06958333332,8.48158333333,19.9786666667,30.3255833334,9.47625
704.17,11.6613333333,25.4555833333,32.04725,20.64475,9.09341666668,8.51641666667,19.9025,30.4300833334,9.57308333333
704.49,11.732,25.5881666667,32.1659166667,20.7118333333,9.24991666668,8.58291666667,20.0395833333,30.5188333333,9.73208333334
704.81,12.0081666667,25.8420833333,32.34975,20.9405,9.4405,8.8155,20.1881666667,30.667,10.05125
705.13,12.1370833333,25.9696666667,32.442,21.1179166667,9.62991666669,8.9705,20.43525,30.7584166667,10.2929166667
705.45,12.2859166667,26.0938333333,32.511,21.18575,9.74575,9.06558333333,20.5384166667,30.8728333334,10.4414166667
705.78,12.3696666667,26.178,32.66975,21.3665833333,9.76258333333,9.14875,20.6011666667,30.96175,10.5558333333
706.10,12.3539166667,26.1843333333,32.7490833334,21.38025,9.7705,9.15341666667,20.59025,30.9595,10.5748333333
706.42,12.34475,26.1824166667,32.8190833334,21.4398333333,9.74066666667,9.1895,20.5625,31.0486666667,10.57075
706.74,12.4136666667,26.2265,32.8359166667,21.544,9.79950000001,9.26933333333,20.6343333333,31.0896666667,10.6109166667
707.06,12.3718333333,26.1068333333,32.7715,21.4609166667,9.77833333333,9.249,20.5385833334,31.0415,10.5458333334
707.38,12.245,26.0845833333,32.6456666667,21.4205,9.67741666668,9.12483333333,20.463,30.82025,10.4454166667
