wavelength,Back_AniIgnf,Belly_AniIgnf,Breast_AniIgnf,Crissum_AniIgnf,Crown_AniIgnf,DorTail_AniIgnf,Patch10_AniIgnf,Patch11_AniIgnf,Rump_AniIgnf,Throat_AniIgnf,WingTip_AniIgnf
837.17,-0.977066666669,38.0682125,30.3705636364,31.8582,5.8572,1.08246666667,1.95413333333,30.0957666667,-1.32193333333,-3.80749999999,0.718466666667
837.47,-2.94453333333,36.6805791667,28.9289181818,30.5362666667,4.61623333333,-0.557266666667,0.157800000001,29.6268,-3.00739999999,-5.49426666667,-1.1568
837.77,-3.55486666667,36.7283916667,29.3407787879,30.8234,4.95743333333,-0.522599999999,-0.386133333325,30.9085333333,-3.60026666667,-6.85406666666,-2.03323333333
838.07,-3.8416,36.844825,29.8022121212,30.8392,4.72813333334,-0.248133333331,-0.425533333326,31.1701333333,-3.81793333333,-6.53076666667,-2.29910000001
838.37,-3.0414,38.2185208333,31.3265272727,32.3722666667,5.43186666667,0.875866666667,-0.401466666653,32.7069666667,-2.61559999999,-5.32236666667,-0.942866666666
838.67,-1.92913333333,39.3414625,32.2282787879,33.5776,6.36143333333,1.72153333333,0.280866666666,34.1330666667,-1.79486666666,-3.29673333333,0.0793999999994
838.97,-1.93399999999,38.9566333333,32.1257818182,33.129,6.76883333333,1.65766666667,0.252266666652,34.3662666667,-1.33346666667,-2.5767,0.666733333332
839.27,-2.33686666667,39.3749291667,32.2882606061,33.4072,5.97173333334,0.565733333332,-0.651933333324,34.6924,-1.95579999999,-2.82296666667,-0.424366666668
839.57,-1.57226666667,40.7587,33.3355212121,34.4668,6.75803333334,1.426,-0.39,35.1126333333,-1.60886666667,-1.6331,-0.548466666667
839.87,-0.857200000005,40.3348791667,33.1439484848,34.1786,7.21426666667,1.80953333333,-0.297733333334,34.5177666667,-0.642933333327,-1.21423333333,-0.571433333334
840.17,-2.36593333333,40.4643833333,32.5754424242,33.6658666667,6.34016666666,0.591466666665,-2.8836,34.1466,-2.50153333333,-2.84049999999,-1.95916666666
840.47,-3.59279999999,40.5780458333,32.219,33.7128,5.77463333333,-0.771733333332,-5.26259999999,34.2567333333,-3.22566666667,-3.71283333334,-2.80829999999
840.77,-2.37126666667,39.9255458333,32.4823545455,34.1030666667,6.8716,0.285466666666,-4.56873333333,34.9225333333,-1.88706666666,-2.44583333332,-1.84973333334
841.07,-2.04066666666,39.7156625,31.8665030303,33.7135333333,6.5652,0.392866666666,-4.8416,34.7655,-2.17993333332,-2.01526666665,-1.98346666667
841.37,-3.53973333333,39.2082541667,30.7289363636,33.0804666667,5.71519999999,-0.824933333333,-6.41386666666,34.8835,-3.4996,-2.75449999999,-3.01393333333
841.67,-6.61086666667,36.6395541667,28.9731212121,30.3641333333,3.31923333333,-3.02513333333,-9.42579999999,32.9201666667,-6.13453333333,-5.79136666667,-6.1694
841.97,-9.32733333334,35.1363875,27.160569697,28.6696666667,1.03136666666,-5.11206666667,-13.0046,31.4499666667,-8.16139999999,-9.06580000002,-9.00596666666
842.27,-10.4715333333,34.5384916667,26.0947181818,28.2174,-0.639600000008,-5.99513333334,-15.0440666667,30.6315,-9.91219999999,-10.7195333333,-11.2309333333
842.57,-8.17146666666,34.3465833333,26.9329454545,29.2233333333,1.75570000001,-3.43046666667,-12.8154666667,31.6827666667,-7.58893333335,-9.16676666666,-9.19896666667
842.87,-6.60019999999,34.1717541667,27.6446151515,30.5403333333,2.96776666667,-0.814666666674,-10.8896,33.0756666667,-5.35320000001,-7.28166666668,-7.04893333332
843.17,-8.48973333333,33.5438583333,27.6523272727,30.1562666667,1.9531,-0.85073333334,-12.1353333333,32.3610333333,-6.42366666667,-7.49136666666,-7.5174
843.47,-10.3031333333,31.4349333333,26.0280818182,28.9662,0.320933333327,-2.21020000001,-13.7076666667,30.5706333333,-7.59360000001,-7.92333333333,-9.10866666666
843.77,-9.22113333333,30.9092125,26.4765151515,28.4964666667,0.733733333347,-1.15933333333,-12.7355333333,30.2082666667,-7.19206666667,-5.96943333335,-7.33700000001
844.07,-12.7746,28.9269958333,24.1678151515,27.1290666667,-2.25436666667,-4.18113333333,-15.5299333333,27.3699666667,-10.4046,-9.39310000001,-9.7398
844.37,-15.6556,27.5964875,22.7391,26.1062666667,-3.11316666667,-6.36633333333,-17.5176,26.7969,-12.0322,-10.15,-11.5015
844.67,-14.3829333333,27.438025,21.4995393939,25.7142,-1.74930000001,-5.65593333334,-16.5597333333,25.4713,-10.7289333333,-9.68906666667,-11.3118
844.97,-11.0464666667,29.5531583333,23.4433939394,29.3022,1.38586666667,-2.79079999999,-12.9265333333,28.8664,-7.84893333335,-5.75563333334,-7.18993333335
845.27,-10.5364,28.0041083333,22.995430303,28.7739333333,1.18763333334,-2.68193333334,-12.0688666667,28.0938333333,-8.62066666668,-4.82753333335,-6.71456666667
845.57,-10.4984,26.9942666667,22.6090484849,28.6608,1.49550000001,-3.38226666667,-11.4368666667,27.7809333333,-8.77806666665,-4.94623333334,-6.10953333334
845.87,-12.6241333333,26.148575,21.3337939394,27.4772666667,-0.486433333334,-5.63319999999,-13.4143333333,28.1356666667,-11.3272666667,-6.76800000002,-7.99396666668
846.17,-12.1321333333,25.0976416667,20.0973848485,25.926,0.180233333331,-6.7266,-13.013,27.7378666667,-12.1922666667,-6.6066,-7.65766666668
846.47,-9.79226666667,24.1666583333,20.0845909091,27.1216666667,2.33446666667,-6.6666,-11.3551333333,29.189,-11.0386,-4.96536666668,-6.58749999998
846.77,-7.31373333333,24.4963333333,20.2913787879,26.5686,4.58826666667,-5.05893333333,-9.62740000001,31.1764333333,-9.17639999998,-3.53926666666,-5.1177
847.07,-8.15273333333,24.0437125,19.0262333333,26.0843333333,4.07633333334,-6.06426666666,-10.9236,31.6567666667,-10.2008666667,-4.95973333334,-6.68666666668
847.37,-5.13253333333,24.6767041667,20.5225393939,25.5492,6.19316666668,-2.61353333333,-8.20080000001,32.0455,-8.06826666666,-1.27840000001,-4.15713333334
847.67,-4.49953333334,23.3688958333,20.0432727273,24.5547333333,5.59236666666,-2.27726666667,-7.93400000001,29.9632,-6.86866666665,-0.771566666666,-3.76500000002
847.97,-4.18993333333,23.91995,20.7848060606,24.7486666667,5.69836666666,-1.47113333333,-7.48606666667,31.1917,-6.1452,0.074366666666,-3.19363333334
848.26,-3.18673333333,24.9966416667,21.3803636364,25.1830666667,7.82056666667,-0.036733333332,-6.19040000001,32.1245666667,-4.89006666666,0.842433333334,-1.6849
848.56,-2.65540000001,27.0821208333,22.7923575758,26.5738666667,9.69356666667,1.05839999999,-5.42246666667,34.0204333333,-3.00826666667,1.02123333333,0.05586666666
848.86,-3.30613333333,26.17625,21.9007484848,25.9945333333,9.14620000001,1.1262,-6.84839999999,33.3423666667,-3.65126666667,0.29046666666,-0.3452
849.16,-3.54213333335,25.3347541667,21.6364030303,25.2316,8.81003333333,1.18086666666,-7.70206666667,32.3977333333,-3.36059999998,-0.308766666674,0.02706666668
849.46,-5.99626666667,24.0480791667,21.5115606061,24.4061333334,5.84283333334,-1.05353333333,-10.5362666667,31.7048666667,-5.24893333334,-2.9119,-2.5478
849.76,-7.66953333334,24.7640333333,21.7046484849,23.5594,4.21833333333,-0.865333333338,-11.5635333333,31.2486666667,-5.76213333334,-3.82489999999,-3.37263333332
850.06,-7.64173333333,26.156825,22.8311969697,24.4974666667,3.74146666667,-0.577133333346,-11.0249333333,31.612,-5.29373333334,-3.47256666666,-2.76616666666
850.36,-8.47566666667,25.7876,22.5536272727,23.6788666667,3.07926666668,-1.05693333334,-11.8292666667,30.6097666667,-5.67066666668,-4.06503333333,-3.97343333334
850.65,-10.7741333333,25.3535791666,21.0028969697,23.3979333334,0.430000000008,-4.64513333335,-14.8386666667,29.6343333333,-7.48386666664,-7.39793333335,-6.67756666668
850.95,-9.88140000001,27.53515,22.4595939394,25.6958,0.765833333326,-4.5092,-13.4844,31.3268,-7.50806666664,-7.4433,-5.26426666666
851.25,-10.4950666667,27.4629333333,23.7454181818,26.8647333333,0.099033333332,-5.14859999999,-13.0692666667,31.8924,-8.44893333334,-7.60163333333,-4.4555
851.55,-13.5835333333,26.131925,23.4543424243,24.5507333333,-3.8453,-7.62226666667,-14.9943333333,29.0557,-10.2843333333,-9.97733333333,-7.28096666668
851.85,-15.2674,24.7795666667,22.5948969697,23.6405333333,-5.77919999999,-9.03306666666,-15.6996,26.8373666667,-12.0592,-10.3299333333,-8.78276666668
852.15,-20.3186,23.5371083333,21.3981696969,22.1322666667,-9.43619999999,-13.3822666667,-19.6324,25.6127333334,-15.6372666666,-13.125,-12.2057666667
852.45,-23.7283333333,22.1699,19.9775030303,21.5309333333,-12.3332333333,-17.1358,-21.2592666667,22.6912666667,-17.8766,-13.9013333333,-13.7036333333
852.74,-24.3151333333,19.8924666667,18.0870848485,20.6061333333,-13.0665333333,-17.8666666666,-21.2606666667,20.1818,-18.0120666667,-13.6727,-14.2667666667
853.04,-21.3239333333,20.5502041667,19.4266969697,21.6028666667,-9.9883,-15.8188,-17.4912,21.8816,-14.8664,-10.4994666667,-11.4866
853.34,-19.8643333333,19.7019333333,19.5060151515,22.6214,-9.1299,-15.2768,-15.8643333333,22.1016333333,-14.4406666667,-10.1809333333,-10.6102333333
853.64,-20.6244666667,19.0704375,20.528930303,22.2296,-10.067,-15.5852666667,-13.9798666667,21.8728,-12.9544,-10.0445333333,-9.88850000002
853.94,-21.2100666667,18.0141833333,21.0409727273,21.7381333333,-11.5182,-16.4796666667,-13.2672666667,20.9020333333,-12.6292666667,-10.6819666667,-9.46093333333
854.23,-22.6802666667,17.114075,20.8507848485,20.2927333333,-13.5811,-17.6801333333,-13.8062666667,19.5608,-13.2432666667,-11.5315333333,-9.95489999999
854.53,-21.1454,17.9165166667,22.0555818182,21.26,-12.4627,-17.5027333333,-13.1499333333,20.1146666667,-11.9815333333,-11.1569,-9.69066666667
854.83,-18.5762666667,19.1270416667,22.6060787879,22.8023333333,-10.7119,-16.2259333333,-10.8474,21.2090666667,-10.2598666667,-9.18646666666,-7.98870000001
855.13,-18.5879333333,20.0029333333,23.5859181818,22.7546666667,-11.0301,-16.6204,-9.9768,23.3333333333,-9.93053333332,-9.30560000001,-7.85886666668
855.43,-12.4608666667,25.3174083333,29.1559242424,26.2639333333,-5.05603333333,-11.1856,-3.87026666667,27.7403000001,-4.9664,-4.55266666666,-2.1924
855.72,-8.99666666668,26.601925,30.1098545455,26.6882,-1.92023333333,-6.42933333333,-0.474599999994,29.8706333334,-2.54586666669,-2.25456666667,0.129466666666
856.02,-8.7888,27.7880958333,29.7632454545,26.3023333333,-1.27543333333,-5.53059999999,0.728866666666,30.5787999999,-2.31506666667,-2.59376666666,0.05343333332
856.32,-9.69493333333,27.907225,28.8146030303,25.9476,-3.23519999999,-6.12206666665,-0.196200000006,29.5642666667,-3.57299999997,-3.54039999999,-0.446699999994
856.62,-9.52380000002,29.5479,31.3285181818,27.6870666667,-2.47166666667,-4.89793333334,0.97499999998,31.882,-2.56233333333,-1.71189999999,1.55323333335
856.91,-8.1334,29.9972291667,31.4798515152,28.1333333333,-0.977833333325,-3.97773333333,1.44446666666,32.8776333334,-1.93333333333,-1.62233333334,3.54446666668
857.21,-6.05053333334,31.1207,31.1540393939,28.2947333334,0.6161,-1.38606666668,2.57433333332,34.0045000001,-0.792066666674,0.65996666666,5.53346666668
857.51,-5.0878,31.9517541667,31.8569636364,28.5966,1.97370000001,0.679733333333,3.22366666667,34.7149666667,-0.065799999994,2.25873333333,5.44943333333
857.81,-6.01886666666,30.3330541667,29.8613272727,26.1232666667,0.982333333326,1.02393333334,3.19766666667,32.3301,0.1046,2.04803333335,3.99146666665
858.10,-9.66979999997,27.4069541667,26.690869697,22.9818666667,-2.6092,-2.76893333333,-0.979866666674,29.7337,-2.98173333333,-1.60816666667,0.33013333332
858.40,-6.68726666666,29.1115333333,27.4461393939,24.6564666667,0.287166666666,-0.205133333326,0.717866666662,30.513,0.082000000006,1.68213333333,3.14856666665
858.70,-8.65639999999,26.5949041667,24.8698181818,23.5077333334,-2.0513,-1.84619999999,-0.92313333332,29.2616333334,-1.00519999999,0.36926666666,1.10783333334
858.99,-6.62513333333,29.4387291667,27.2545060606,26.7915333333,0.353833333342,-1.22913333333,0.583133333334,31.9374999999,1.41640000001,2.40596666666,3.43733333333
859.29,-5.89000000001,29.68835,28.5604060606,29.0614,0.62563333334,-1.98486666665,0.409866666662,33.6676333333,2.63206666666,3.0421,4.06693333335
859.59,-5.7716,30.7005333333,29.9319666667,29.3514,0.928466666674,-2.1924,0.648733333326,35.6153,3.48993333335,1.78963333334,4.42956666666
859.89,-5.34633333335,30.0837666667,29.1235545455,28.7879333333,1.20133333334,-2.29426666667,1.29873333335,34.8484000001,4.37226666666,0.801000000013,3.5389
860.18,-2.43186666667,31.2395583333,29.8875666667,31.0901333333,3.48003333333,0.419333333328,4.6122,35.9327333333,5.99580000001,3.31226666666,4.46543333333
860.48,-1.88713333335,30.7102375,29.5812727273,31.4254666667,4.62559999999,0.533333333334,5.3538,35.6820333334,6.85126666667,2.98463333333,3.71276666667
860.78,-0.94359999998,31.1128,29.2250515152,32.2256,5.06676666667,-0.1642,6.31793333334,36.2666333333,8.88206666667,2.9537,5.10770000001
861.07,-1.99773333335,31.0735916667,28.0682878788,31.9437333333,3.33329999999,-2.97499999999,4.38653333333,36.7751666667,7.66546666668,1.15076666667,4.2887
861.37,-0.74786666666,31.6026,29.3473787879,32.3718666667,3.73926666666,-1.34619999999,5.7692,37.2008666666,8.07700000001,1.5597,4.90389999999
861.67,-4.92066666668,28.4720458333,25.9224757576,29.9545333333,-2.12016666665,-5.19280000001,2.60766666667,34.7390666666,4.01359999999,-4.1271,0.26073333334
861.96,-6.03280000002,27.6187333333,24.1507060606,29.2488,-4.62443333333,-6.64313333333,1.92500000001,32.7347000001,3.45073333333,-5.97406666665,-2.10093333333
862.26,-10.2347333333,23.1896583333,19.9563636364,25.1408,-8.56803333334,-10.8685333333,-0.798066666666,28.8263,-0.211200000014,-9.3309,-5.84513333332
862.56,-10.0685333333,23.28765,19.463469697,23.8812666667,-8.40176666668,-9.97706666667,-1.50686666667,28.5843999999,-0.342600000026,-8.57306666667,-5.06846666668
862.85,-10.5275333333,20.7940958333,18.3459787879,23.0078,-9.7193,-9.96626666667,-2.6488,26.9360333333,-1.34673333332,-9.34913333333,-6.28523333334
863.15,-11.1259333333,18.8379208333,16.2754424242,21.1593333333,-12.2519666667,-12.3077333333,-5.32886666665,24.5038,-4.19180000001,-10.1785,-7.81493333334
863.45,-16.5968,14.7304666667,11.0140575758,15.7344,-18.9396,-19.0210666667,-12.9136666667,19.2889,-10.5360666667,-15.3961,-13.0653666667
863.74,-20.0241333334,13.9115458333,9.06452727273,15.3866,-21.5458666667,-21.3526,-15.9179333333,19.0700333333,-13.6473333333,-16.9929,-15.6038666667
864.04,-21.6668,12.4112,7.9033030303,15.1470666667,-22.7205,-21.2255333333,-17.9902,18.8113666667,-15.5392,-18.4436333333,-17.3161
864.33,-19.3429333333,15.3345541667,10.0443272727,19.0754666667,-18.9781333333,-16.6909333333,-14.8418,21.6667,-11.0463333333,-14.7445333333,-13.8564333333
864.63,-21.0697333333,14.7589958334,7.68665454545,18.831,-19.9751666667,-19.1044,-17.2138666667,20.1617333333,-11.2188,-14.9501666667,-14.0049
864.93,-19.9755333333,15.8165041667,8.42580303029,19.4852666667,-18.1127,-19.0196,-16.348,20.2082666667,-10.4410666667,-14.2892666667,-13.2597333333
865.22,-17.1056,18.486175,10.8660818182,21.9454,-14.4246666667,-15.9905333333,-12.7403333333,22.7877,-8.46980000001,-12.0046666667,-8.93229999999
865.52,-15.7126,18.7146,11.2496030303,22.874,-13.8517,-14.6525333333,-12.3204,23.027,-7.58546666667,-12.1201333333,-8.6336
865.81,-15.3262666667,19.4543208333,12.1448787879,22.5622,-13.3689333333,-14.4722,-11.6963333333,22.1824666667,-7.63933333333,-12.5030333333,-7.4851
866.11,-16.7646666667,19.6323125,10.2909212121,22.7695333333,-14.3259333333,-17.6962,-12.9902,21.9853,-9.60786666667,-13.0024333333,-8.46813333333
866.41,-19.0848,20.6797833333,10.219669697,23.8692666667,-15.3726666667,-19.1896,-13.9085333333,22.3921666667,-10.1178,-15.0196,-9.93453333334
866.70,-17.004,25.2951375,15.1391666667,29.3116,-12.5775666667,-15.0066666667,-9.25779999999,26.6935666667,-6.99053333334,-12.3481,-6.30229999999
867.00,-17.4313333333,26.5999166667,17.6189636364,30.5050666667,-12.9725666667,-15.3247333333,-8.68686666666,27.8498666667,-7.04186666666,-13.7375666667,-5.4112
867.29,-15.5842,28.3957791666,19.0495636364,30.7975333333,-12.5926333334,-15.4699333333,-6.18233333334,28.9884666667,-6.60966666667,-12.5925333333,-3.93176666666
867.59,-20.5704666667,24.6265625,16.0045606061,25.8859333333,-20.1951666667,-23.4235333333,-10.5404666667,24.7297666667,-14.3543333333,-19.2941666667,-10.2552
867.88,-25.6814666666,22.1429458333,12.5705848485,22.4958,-27.3071666667,-29.885,-14.1214666667,23.1196999999,-21.8062666667,-27.3071666667,-15.8292
868.18,-31.685,20.3090291667,10.1648939394,21.0255333333,-33.1503,-36.7398666667,-17.7288,22.4724666667,-27.619,-31.5019333333,-19.2673666667
868.48,-30.3225333333,18.8351791667,9.45424848485,18.7812666667,-33.4946666667,-35.9858,-18.0286,21.1290666667,-26.9892666667,-31.4696333333,-19.0681333333
868.77,-34.6979333333,21.3643958334,10.8117212121,19.9608666667,-37.8167666667,-38.2066,-20.2729333333,23.0214666667,-29.3567333333,-35.3217333333,-21.1891333333
869.07,-34.6821333333,19.467675,8.51295757575,19.7687333333,-38.9981,-39.4220666667,-20.3468666667,22.8322333334,-29.5953333333,-37.1098,-24.8747666667
869.36,-34.7976666667,19.8530791667,10.4238212121,18.9981333333,-39.8651,-38.4970666667,-21.657,22.4468999999,-28.7861333333,-36.3006666667,-25.3564333333
869.66,-32.3969333333,20.6926916667,10.5360515152,18.6141333333,-36.7602666667,-34.4569333334,-18.9888,25.3557000001,-25.0562,-32.6591666667,-21.2173333333
869.95,-28.6067333334,21.0339375,9.75463636363,17.0723333333,-31.6402666667,-31.7107333333,-16.1200666667,25.6260999999,-20.1058,-28.9768666667,-19.3827333333
870.25,-23.7359333333,22.3812125,10.3484878788,18.0032,-28.1319666667,-26.7312,-12.8825333333,24.2834,-15.5234666667,-24.2352,-17.1818333333
870.54,-25.8086666667,19.23895,7.71084242423,16.0395333333,-30.5280333333,-28.218,-15.0165333333,21.5675999999,-18.0858666667,-27.3926333333,-18.2178666667
870.84,-20.9174,20.0381541667,9.15351515151,19.6941333333,-24.3730666667,-22.1406666667,-10.6726666667,23.0430333334,-13.0888666667,-23.2722,-13.7156
871.13,-14.1242,23.9972208333,14.1435060606,24.435,-16.5819,-13.7005333333,-3.38973333335,28.4180666666,-5.50846666668,-15.0705333333,-7.06213333334
871.43,-12.0,24.5645666667,14.8200757576,25.9864,-14.7753666667,-11.0203333333,-1.98633333334,29.5918666667,-3.02046666666,-14.4488333333,-5.30603333334
871.72,-15.4902,22.3004458333,12.3644242424,23.4732666667,-18.6554333333,-14.3136666667,-6.86266666666,27.4230666667,-5.77046666667,-17.6751,-9.41176666666
872.02,-15.6734,19.60715,10.3673515151,20.517,-19.5511,-15.3740666667,-8.08166666667,25.0612,-6.61233333333,-18.4897666667,-9.83669999999
872.31,-18.5532666667,19.0656333333,9.26881212122,19.8866666667,-21.8865333334,-17.078,-8.4824,25.3332666667,-7.94319999999,-20.2837666667,-9.5886
872.61,-22.7852666667,16.0166875,4.01626363639,17.3038,-26.4000333333,-21.8962666667,-10.8445333333,22.2962666667,-12.2962,-25.6,-12.5184
872.90,-28.6915333333,13.3275125,0.817015151514,14.2056,-31.9626666667,-27.3830666667,-15.4516,17.3364333333,-18.4424,-32.4455333333,-17.9594333334
873.20,-27.1448666667,12.4347375,0.532690909094,14.2898666667,-30.3288,-25.4708666667,-14.3797333333,17.713,-18.8341333333,-31.4798,-17.6981333333
