wavelength,Back_PooOrnf,Belly_PooOrnf,Breast_PooOrnf,Crissum_PooOrnf,Crown_PooOrnf,DorTail_PooOrnf,Patch10_PooOrnf,Patch11_PooOrnf,Patch12_PooOrnf,Rump_PooOrnf,Throat_PooOrnf,WingTip_PooOrnf
792.70,32.9506666667,53.1726666667,44.9923333333,49.6176666667,17.546,16.399,41.4373333333,50.9173333333,54.5486666667,29.9696666667,48.5093333333,27.5613333333
793.01,32.7483333333,53.4893333333,45.302,50.1366666667,16.452,16.725,40.9356666667,52.0856666667,54.23,29.5903333333,48.9276666667,27.7583333333
793.32,32.2893333333,53.2483333333,44.4703333333,50.464,16.5506666667,17.401,40.1006666667,50.696,53.5963333333,28.4606666667,47.525,26.334
793.62,31.6076666667,53.3726666667,43.1763333333,50.2353333333,16.3533333333,16.706,39.0196666667,50.039,53.4116666667,27.059,46.7453333333,25.765
793.93,32.1796666667,54.0573333333,44.073,49.8806666667,16.388,16.587,39.3396666667,50.3976666667,53.5403333333,26.5713333333,46.778,24.5426666667
794.24,33.3723333333,54.353,44.7843333333,50.0,17.098,16.0,40.6666666667,50.3136666667,53.1373333333,27.098,47.0196666667,24.7843333333
794.55,33.2166666667,53.3723333333,45.458,49.3956666667,17.427,15.439,40.117,49.045,53.0603333333,26.472,46.4716666667,24.0156666667
794.86,33.4853333333,54.808,45.8383333333,49.411,17.6736666667,16.192,41.163,49.753,53.1736666667,26.758,46.332,24.5533333333
795.16,34.084,54.5796666667,45.796,47.5226666667,18.8816666667,15.878,42.0046666667,50.563,53.078,26.2763333333,45.5703333333,23.4983333333
795.47,34.5653333333,56.5883333333,47.1443333333,48.3763333333,19.5593333333,17.245,43.113,52.445,53.6023333333,27.137,46.6966666667,23.8893333333
795.78,35.0053333333,57.525,47.2686666667,48.681,18.9893333333,17.949,43.1436666667,53.3633333333,53.0656666667,27.2016666667,48.2716666667,24.0433333333
796.09,35.3326666667,57.252,46.9286666667,48.0186666667,19.92,18.866,42.0936666667,52.817,52.6716666667,27.1173333333,48.7096666667,23.7366666667
796.40,36.2906666667,58.087,47.9006666667,48.0833333333,19.8976666667,17.853,42.972,52.72,54.5453333333,27.6376666667,49.0323333333,23.1106666667
796.70,35.5903333333,58.0836666667,48.428,47.6136666667,19.682,15.982,44.0623333333,51.979,53.903,28.302,49.9816666667,22.7896666667
797.01,34.9206666667,56.7736666667,48.874,46.844,19.1583333333,15.504,44.74,51.7536666667,53.3406666667,28.5346666667,49.6863333333,21.89
797.32,34.4016666667,56.5006666667,49.1343333333,48.4716666667,19.2636666667,16.022,45.1566666667,53.6283333333,53.26,29.5766666667,50.6813333333,23.1306666667
797.63,33.924,56.3676666667,49.428,48.7263333333,20.0073333333,17.94,44.8873333333,54.448,53.267,30.3803333333,51.2733333333,24.142
797.93,33.442,56.797,48.9876666667,48.8793333333,20.571,19.957,45.264,53.9406666667,52.2416666667,30.8386666667,50.8313333333,25.0903333333
798.24,33.1483333333,56.2336666667,48.5016666667,48.0206666667,20.3476666667,18.424,44.839,53.459,51.9793333333,31.1506666667,50.9433333333,24.343
798.55,32.6936666667,57.186,49.5486666667,49.3983333333,20.2406666667,17.946,43.6796666667,53.4236666667,52.182,31.4896666667,52.2196666667,25.4326666667
798.85,31.621,55.3653333333,48.516,48.8203333333,19.4063333333,16.438,41.819,51.0273333333,51.1793333333,30.213,51.9406666667,25.7613333333
799.16,31.9696666667,55.2273333333,48.9393333333,47.803,20.1133333333,15.682,42.2346666667,50.2273333333,51.515,30.2273333333,51.6666666667,26.894
799.47,31.5116666667,55.6976666667,49.147,48.721,19.341,14.302,42.5193333333,50.775,51.473,30.4263333333,51.434,26.7053333333
799.78,31.5283333333,54.3776666667,48.733,48.003,19.4313333333,14.747,41.2056666667,50.269,49.808,29.877,51.6126666667,27.1503333333
800.08,32.7513333333,54.6373333333,49.2043333333,48.5836666667,20.683,15.949,42.026,52.27,51.4163333333,29.9186666667,52.3863333333,29.1423333333
800.39,32.7506666667,55.245,48.8343333333,49.9223333333,20.746,15.851,40.676,52.331,51.7093333333,29.8756666667,52.098,29.526
800.70,33.0996666667,55.9576666667,49.0656666667,49.7273333333,21.768,16.706,40.5766666667,51.519,51.791,30.335,52.1806666667,29.9843333333
801.00,32.9026666667,56.6003333333,48.6876666667,49.5886666667,20.995,15.159,40.4233333333,50.568,51.704,30.1996666667,51.3513333333,29.064
801.31,34.1846666667,57.6236666667,49.2296666667,50.6086666667,20.803,15.693,40.4703333333,51.8653333333,53.5683333333,30.657,52.4736666667,29.5216666667
801.62,33.4963333333,56.7233333333,49.4293333333,51.6703333333,20.2933333333,15.77,40.709,52.0376666667,52.934,30.5623333333,51.8743333333,28.7286666667
801.92,33.8183333333,56.3636666667,48.9696666667,51.3533333333,20.283,16.364,42.1013333333,52.606,52.6466666667,31.3936666667,51.8383333333,29.0506666667
802.23,34.128,56.5353333333,49.2253333333,50.8146666667,21.7716666667,17.163,42.7093333333,53.119,52.761,31.7836666667,51.1323333333,29.3603333333
802.54,34.6846666667,56.4703333333,49.181,51.597,21.376,17.199,42.793,54.4223333333,53.1533333333,30.9993333333,51.3103333333,28.1326666667
802.84,35.9356666667,57.4143333333,50.351,52.251,23.2963333333,21.066,44.3206666667,55.7623333333,54.2336666667,32.1353333333,53.1183333333,29.5746666667
803.15,33.2066666667,56.9443333333,48.4426666667,52.062,22.1803333333,19.066,44.1076666667,55.724,53.1566666667,30.2186666667,51.2203333333,28.3673333333
803.46,32.419,57.0656666667,46.758,51.6623333333,20.6983333333,17.706,43.433,54.6133333333,51.8706666667,30.0913333333,49.7506666667,26.8496666667
803.76,33.7063333333,57.6703333333,46.725,51.9073333333,22.0976666667,18.532,46.0613333333,55.4726666667,51.99,30.6386666667,50.7046666667,28.6483333333
804.07,34.1473333333,56.98,47.0493333333,52.0553333333,22.5886666667,18.926,46.154,55.067,52.1366666667,30.688,50.2646666667,29.548
804.38,34.487,56.0363333333,46.642,51.669,22.3733333333,20.025,45.117,54.8413333333,52.4103333333,29.7486666667,50.8446666667,29.007
804.68,33.209,54.9483333333,45.8383333333,50.766,21.7806666667,16.149,44.265,53.3746666667,51.1386666667,28.8613333333,49.6893333333,27.8676666667
804.99,33.038,55.1753333333,45.3736666667,50.317,22.5603333333,16.477,44.529,53.781,51.0776666667,29.0666666667,50.401,28.2213333333
805.30,33.5503333333,55.512,46.137,50.6943333333,22.3526666667,17.708,44.8786666667,53.863,52.0833333333,27.778,50.087,28.689
805.60,33.465,54.956,45.3066666667,51.2283333333,21.1843333333,18.684,44.7366666667,53.9476666667,52.9386666667,27.6316666667,49.7806666667,28.158
805.91,33.027,53.964,44.4153333333,50.9856666667,21.2876666667,19.974,43.539,52.3433333333,52.869,27.5956666667,48.226,27.1573333333
806.21,32.5846666667,53.0163333333,44.562,50.6823333333,19.683,17.701,41.876,51.1666666667,52.4436666667,27.3446666667,47.6883333333,26.024
806.52,33.6836666667,52.431,45.335,49.978,20.4116666667,17.871,41.9183333333,51.2483333333,52.3873333333,29.041,48.1383333333,26.719
806.83,34.2616666667,52.6086666667,47.524,50.8843333333,22.2813333333,18.7,42.4403333333,51.9896666667,52.5643333333,30.769,48.6296666667,28.2936666667
807.13,33.9096666667,51.8616666667,47.961,48.7146666667,21.764,17.553,41.4453333333,51.1083333333,53.147,31.117,47.4736666667,28.103
807.44,34.3776666667,51.544,47.9563333333,48.592,22.525,17.711,40.9176666667,51.4076666667,54.178,30.0183333333,47.3206666667,27.611
807.74,35.1066666667,51.9326666667,48.795,49.3406666667,24.1926666667,18.963,42.8376666667,52.7513333333,55.116,31.4233333333,47.9763333333,30.15
808.05,35.6976666667,51.5066666667,49.1886666667,49.8376666667,23.876,20.862,43.4863333333,53.732,55.8183333333,31.2933333333,48.6786666667,30.8296666667
808.35,36.756,52.93,49.9296666667,50.633,22.6443333333,21.66,43.882,55.4146666667,57.1496666667,31.833,48.5236666667,33.193
808.66,37.8766666667,53.802,50.1196666667,52.511,22.3813333333,22.812,43.9503333333,56.6236666667,57.867,32.7593333333,49.5936666667,33.6683333333
808.97,37.0873333333,53.8036666667,48.9993333333,51.1013333333,21.6716666667,20.27,42.7926666667,56.2563333333,57.007,31.9823333333,48.3486666667,32.282
809.27,36.4616666667,54.667,49.3846666667,50.872,21.8976666667,17.538,43.6923333333,56.4616666667,57.9486666667,32.4613333333,48.7693333333,33.641
809.58,36.861,53.9363333333,49.3866666667,51.1246666667,22.8016666667,16.871,44.6323333333,56.7486666667,57.5663333333,32.7196666667,49.3353333333,34.6626666667
809.88,38.9776666667,57.4016666667,50.7986666667,54.1,22.737,20.288,46.6453333333,57.8803333333,59.3183333333,33.9723333333,51.0116666667,35.0906666667
810.19,38.8976666667,57.7106666667,49.2316666667,53.206,21.8336666667,20.986,45.5223333333,55.75,59.3533333333,32.1676666667,49.4436666667,34.2343333333
810.49,40.322,59.401,50.3603333333,55.1856666667,21.464,21.464,46.3673333333,57.1826666667,60.621,31.503,50.527,32.779
810.80,38.293,58.881,48.6736666667,53.8063333333,16.5513333333,17.82,44.8673333333,54.614,58.016,31.5456666667,50.2883333333,30.3923333333
811.10,36.48,58.5663333333,47.1443333333,52.0396666667,15.2096666667,14.336,43.9396666667,52.8556666667,56.5266666667,31.2936666667,49.4756666667,27.739
811.41,34.6196666667,58.2456666667,45.2046666667,51.9883333333,14.6196666667,12.281,42.8653333333,52.9823333333,54.9123333333,30.8186666667,48.4213333333,27.2513333333
811.71,33.5076666667,55.826,44.29,50.261,15.2463333333,12.174,40.8696666667,49.797,53.3336666667,28.2316666667,48.3476666667,24.8696666667
812.02,32.192,53.71,41.9516666667,48.2306666667,16.267,11.644,39.954,48.9726666667,51.5983333333,27.169,46.7466666667,23.0026666667
812.32,34.6803333333,55.892,43.883,51.1786666667,19.248,15.32,42.761,51.852,52.9743333333,29.1806666667,49.7196666667,26.1503333333
812.63,35.217,58.219,45.8906666667,53.0253333333,19.92,18.664,44.4633333333,53.9383333333,53.482,30.137,51.541,27.283
812.93,34.499,59.1493333333,44.5223333333,53.7296666667,19.1723333333,19.056,44.1726666667,53.6713333333,52.681,29.196,50.8743333333,26.7483333333
813.24,33.45,58.683,44.697,53.205,19.1726666667,20.804,43.2403333333,54.3706666667,53.3216666667,29.72,51.3986666667,26.748
813.54,34.807,59.3003333333,45.7336666667,55.2486666667,18.969,19.89,46.347,57.2743333333,54.4506666667,30.5093333333,54.88,26.458
813.85,34.3136666667,59.9266666667,45.4656666667,55.5146666667,19.179,20.956,47.0586666667,56.863,54.534,32.598,54.902,28.0023333333
814.15,35.714,61.4283333333,45.7736666667,55.7143333333,21.4286666667,22.679,48.2143333333,57.619,56.5476666667,32.857,54.4046666667,28.8096666667
814.46,35.6843333333,61.6036666667,48.1013333333,57.2633333333,21.1576666667,22.966,48.463,58.1676666667,58.1073333333,32.6103333333,54.6113333333,29.958
814.76,36.414,64.2023333333,51.263,56.8696666667,23.2286666667,26.063,49.1683333333,59.0876666667,59.273,34.073,57.2396666667,29.883
815.07,35.233,63.848,50.7963333333,57.1076666667,23.468,23.162,48.5906666667,59.007,57.4753333333,34.0686666667,55.6986666667,28.738
815.37,34.6716666667,65.1456666667,52.1896666667,58.759,23.7226666667,21.715,48.844,58.2723333333,58.2726666667,35.1583333333,57.1776666667,31.4476666667
815.68,34.994,65.006,54.5076666667,58.0663333333,23.7246666667,23.31,48.8136666667,57.058,57.236,35.7056666667,56.643,31.8506666667
815.98,35.622,64.3193333333,54.9296666667,58.4506666667,23.709,23.239,47.6523333333,56.3966666667,56.2206666667,36.0916666667,56.338,32.042
816.29,34.6243333333,64.9646666667,55.6336666667,58.3333333333,23.1223333333,24.648,49.7653333333,56.5726666667,57.2766666667,37.0303333333,56.7486666667,31.925
816.59,34.068,63.2766666667,55.028,57.8533333333,23.8983333333,22.203,49.7743333333,55.7626666667,56.2713333333,37.232,56.1583333333,33.2766666667
816.89,34.0496666667,63.306,55.9783333333,57.3,24.4076666667,22.479,48.7053333333,55.978,56.419,37.4103333333,55.923,34.9866666667
817.20,33.9866666667,62.854,56.536,57.8976666667,25.1633333333,23.856,47.1133333333,56.209,56.1,36.5466666667,56.4813333333,35.6756666667
817.50,34.14,62.4193333333,57.1506666667,58.441,25.1613333333,25.645,47.473,57.3116666667,55.3226666667,36.6126666667,56.774,35.7526666667
817.81,36.2026666667,63.589,56.912,59.207,25.1956666667,29.421,48.044,58.842,55.5556666667,36.933,56.5986666667,36.0983333333
818.11,37.827,64.0,57.926,60.494,26.0243333333,29.778,49.2346666667,60.0493333333,56.9876666667,37.58,56.3953333333,37.4323333333
818.41,40.256,64.201,58.1793333333,60.8346666667,25.652,29.872,50.593,60.4076666667,59.5543333333,39.213,57.373,39.4026666667
818.72,40.956,64.3663333333,58.457,59.585,25.8456666667,29.905,49.2556666667,60.0813333333,60.081,39.0166666667,56.8333333333,38.5656666667
819.02,39.6946666667,61.45,55.089,57.337,24.0033333333,28.117,47.3706666667,58.185,57.4216666667,37.15,54.8343333333,36.4716666667
819.33,39.0606666667,60.5196666667,53.4553333333,55.8226666667,23.7113333333,26.117,47.079,57.1593333333,57.35,36.6933333333,53.952,35.6243333333
819.63,39.0213333333,58.201,53.1416666667,54.6626666667,24.7353333333,24.901,45.8993333333,56.713,56.1176666667,35.913,52.877,34.7223333333
819.93,37.6553333333,57.175,51.6103333333,53.22,23.8983333333,22.034,43.644,55.3386666667,54.3503333333,33.672,51.0453333333,32.4013333333
820.24,35.6666666667,55.214,49.7856666667,52.5,21.976,19.929,41.9996666667,53.0953333333,52.119,31.714,48.762,29.6666666667
820.54,34.2303333333,54.366,48.465,51.176,20.6936666667,17.823,41.188,52.153,51.0366666667,30.961,47.9266666667,28.13
820.85,33.7713333333,53.5323333333,47.6143333333,50.413,20.283,16.591,40.5496666667,51.273,50.1433333333,30.1466666667,47.3276666667,27.6513333333
821.15,33.3186666667,53.1033333333,47.363,50.0436666667,20.0903333333,15.428,40.0203333333,50.5973333333,49.461,29.7203333333,47.2466666667,27.535
821.45,32.7203333333,52.6383333333,46.8506666667,49.6106666667,19.944,15.447,39.9133333333,50.1596666667,49.3166666667,29.654,47.0166666667,27.4306666667
821.76,32.1016666667,52.6846666667,46.7106666667,49.035,19.514,15.272,39.528,50.128,49.012,29.2073333333,46.6526666667,27.0106666667
822.06,31.77,52.329,46.461,48.9986666667,19.4026666667,15.034,39.758,49.9413333333,48.4313333333,29.275,46.461,26.855
822.36,31.7396666667,52.9473333333,46.8486666667,48.9833333333,19.471,14.772,39.9533333333,50.23,48.9223333333,29.5026666667,46.6646666667,26.969
822.67,31.763,52.743,46.6906666667,49.1553333333,19.211,14.729,39.8926666667,50.3476666667,48.8273333333,29.388,46.462,26.804
822.97,31.7286666667,53.3333333333,46.924,49.272,18.96,14.413,39.8016666667,50.421,48.9056666667,29.3213333333,46.528,26.865
823.27,32.003,53.523,47.0216666667,49.622,19.101,14.757,40.2983333333,50.4483333333,49.148,29.6243333333,46.8296666667,27.235
823.58,32.062,53.6676666667,47.1416666667,49.2013333333,19.157,15.164,40.5316666667,50.6933333333,49.538,29.813,46.9843333333,27.6796666667
823.88,32.6066666667,53.823,47.921,49.81,19.64,15.895,41.3256666667,51.118,49.9776666667,29.8683333333,47.552,28.0906666667
824.18,32.6523333333,54.3963333333,48.6316666667,50.152,19.9076666667,16.162,41.9433333333,51.66,50.4193333333,30.3783333333,48.2426666667,28.4083333333
824.49,32.7083333333,54.4426666667,48.6166666667,50.0133333333,19.9786666667,15.922,42.2716666667,51.5826666667,50.492,30.7263333333,48.3773333333,28.558
824.79,32.6423333333,54.3596666667,48.3753333333,49.5956666667,19.247,15.483,42.023,51.11,49.9043333333,30.4806666667,48.169,28.3633333333
825.09,32.76,54.2503333333,48.3606666667,49.841,19.5636666667,15.759,42.4863333333,50.605,49.586,30.85,48.1373333333,28.335
825.39,33.316,54.8036666667,48.5196666667,49.983,19.7656666667,16.271,42.9923333333,50.9813333333,50.0173333333,31.061,48.3473333333,28.7536666667
825.70,32.903,53.43,47.6266666667,49.74,19.0223333333,15.798,42.2353333333,49.9193333333,49.328,30.503,47.5553333333,28.1213333333
826.00,32.7963333333,53.7663333333,47.6033333333,49.3056666667,19.378,15.547,42.18,49.8613333333,48.8613333333,30.3163333333,48.3253333333,28.1696666667
826.30,32.545,53.2283333333,46.6403333333,49.0053333333,19.219,15.484,41.817,49.6433333333,48.2356666667,30.105,47.992,27.7966666667
826.61,32.2643333333,53.1693333333,47.041,48.931,18.7856666667,15.464,41.657,49.599,48.1676666667,29.725,48.1866666667,27.5866666667
826.91,32.1723333333,53.0363333333,46.2213333333,48.9433333333,18.9603333333,15.02,41.5193333333,49.21,47.687,29.583,48.2583333333,27.0703333333
827.21,32.2756666667,53.3756666667,45.1243333333,48.586,18.5423333333,13.791,40.931,49.0863333333,47.3363333333,29.6786666667,47.99,27.1206666667
827.51,32.116,52.7876666667,44.68,48.508,17.452,13.015,40.3216666667,48.8613333333,47.114,28.995,47.3496666667,26.914
827.82,31.7346666667,52.8636666667,44.505,48.5123333333,17.2233333333,12.933,39.7693333333,48.998,47.278,28.476,46.8933333333,26.4316666667
828.12,31.884,53.1756666667,44.8423333333,48.8066666667,17.1993333333,12.02,39.5783333333,49.105,47.5066666667,28.3246666667,46.9523333333,26.449
828.42,31.8266666667,53.0363333333,45.0456666667,49.201,16.8263333333,11.918,39.1323333333,49.4063333333,47.3973333333,27.7623333333,47.146,26.347
828.72,31.3723333333,52.7423333333,44.974,48.3743333333,15.7603333333,10.648,38.0493333333,48.275,47.456,27.0043333333,47.158,25.6393333333
829.02,31.303,53.6076666667,46.255,48.8066666667,16.0493333333,10.37,38.3266666667,49.273,47.709,27.133,48.6416666667,26.5843333333
829.33,30.6716666667,52.7523333333,45.947,48.5783333333,14.6703333333,8.984,37.1746666667,47.7013333333,47.0963333333,26.0133333333,47.187,25.983
829.63,31.0296666667,52.7776666667,45.935,48.5773333333,13.855,8.028,37.0593333333,46.8156666667,47.832,25.068,46.4433333333,25.7113333333
829.93,31.2476666667,51.8063333333,45.2143333333,47.151,12.2533333333,6.592,35.903,45.326,46.8526666667,24.6183333333,44.0966666667,25.1766666667
830.23,30.9763333333,52.104,46.8433333333,47.18,11.1953333333,5.934,34.3013333333,44.9073333333,46.5066666667,24.032,43.8133333333,24.874
830.54,28.855,50.7386666667,48.1993333333,46.6756666667,11.3113333333,5.402,32.7333333333,43.7673333333,45.0136666667,22.2993333333,41.9206666667,24.146
830.84,28.2423333333,50.3363333333,48.0786666667,45.8213333333,13.6886666667,5.331,32.6126666667,43.132,44.7166666667,22.6706666667,40.682,24.0153333333
831.14,26.4076666667,50.3736666667,47.7826666667,46.1386666667,14.001,3.139,32.1376666667,42.302,43.747,22.3713333333,40.608,23.368
831.44,26.5496666667,50.171,48.7066666667,46.7543333333,14.2996666667,2.782,31.9666666667,43.6313333333,44.412,22.3033333333,40.849,24.2556666667
831.74,26.6296666667,51.4896666667,48.6033333333,45.81,16.015,3.352,32.5886666667,44.646,46.0426666667,23.5103333333,41.108,24.3013333333
832.04,25.8063333333,50.5823333333,47.715,46.6846666667,15.8603333333,2.016,32.034,45.027,45.1166666667,23.5663333333,40.3673333333,22.4013333333
832.35,26.6163333333,51.4273333333,46.7673333333,47.481,16.6246666667,2.645,32.6616666667,45.2143333333,46.6413333333,24.853,41.1836666667,22.796
832.65,27.3396666667,52.668,48.2986666667,48.8013333333,19.103,4.756,34.6093333333,46.9066666667,48.2213333333,26.798,43.465,23.898
