wavelength,Back_HemMelf,Belly_HemMelf,Breast_HemMelf,Crissum_HemMelf,Crown_HemMelf,DorTail_HemMelf,Patch10_HemMelf,Patch11_HemMelf,Rump_HemMelf,Throat_HemMelf,WingTip_HemMelf
207.63,-148.518583333,-348.148166667,-325.555666666,-328.70375,-105.5555,-302.7775,-315.555666667,-395.0,-249.4445,-339.074083334,-289.999916667
208.01,-194.213083334,-447.22225,-417.5925,-408.79625,-137.037083333,-382.870416667,-394.675916667,-504.166833333,-310.185166667,-436.805583333,-369.212916667
208.39,-338.636333333,-776.893999999,-720.075916667,-696.21225,-248.863583333,-656.439416667,-669.696916666,-857.196916667,-532.196916667,-748.863500001,-645.833166667
208.77,-268.333333333,-670.666666666,-610.0,-588.333333333,-185.0,-565.666666667,-556.666666667,-720.0,-444.0,-644.333333333,-543.666666667
209.14,-461.76475,-1047.05875,-949.019666668,-900.980333332,-332.843166667,-893.627333333,-863.725416667,-1079.41191667,-714.215583333,-1005.8825,-846.568583332
209.52,-488.541666667,-1110.41666667,-985.416666666,-946.874999999,-346.875,-956.25,-894.270833334,-1145.3125,-740.625,-1058.33333333,-910.416666667
209.90,-463.020833333,-1083.33333334,-950.520833334,-878.124999999,-305.729166667,-932.8125,-860.416666666,-1096.875,-707.291666666,-1013.54166667,-869.791666668
210.28,-1334.722,-3005.5555,-2633.33333333,-2462.5,-869.444333334,-2594.4445,-2355.5555,-3063.88891667,-1986.11108333,-2730.55566667,-2454.16658333
210.66,-499.4445,-1184.4445,-1035.00008333,-958.888916667,-318.888916667,-1023.33325,-907.777833332,-1227.22233333,-761.666750001,-1081.66666666,-972.777833335
211.03,-217.22225,-560.555583333,-491.388833333,-449.72225,-134.166666666,-476.111,-411.11125,-594.1665,-343.889,-493.61125,-460.277833333
211.41,-283.333333333,-738.405833333,-657.246416667,-601.087083334,-181.884,-639.13025,-534.7825,-764.855083333,-466.304416667,-655.797166666,-606.159416667
211.79,-943.75,-2268.75,-1991.66666667,-1900.0,-684.375,-1967.70833333,-1641.66666667,-2325.0,-1485.41666667,-1978.125,-1921.875
212.17,1247.61916667,2713.09525,2369.04758333,2321.4285,897.619083333,2391.66675,2007.14291667,2773.8095,1888.09525,2347.61908333,2361.90466667
212.55,765.277833332,1596.52775,1429.86125,1370.83333333,531.25,1413.19441667,1188.88891667,1637.50025,1104.86108333,1348.61133333,1393.75
212.92,456.746,906.34925,840.079333334,782.936416666,316.269833333,810.317499999,691.666666666,952.777749998,634.920583334,764.285583334,811.904833333
213.30,1426.38883333,2988.88891667,2784.72225,2658.33341667,972.222166668,2691.66675,2287.50008334,3177.77783333,2123.61116667,2498.61108333,2736.111
213.68,-1244.04766667,-2535.71433333,-2404.762,-2339.2855,-852.380916666,-2317.85716667,-1982.143,-2677.38083333,-1838.09525,-2121.42866667,-2357.14266667
214.06,-777.272666666,-1631.81825,-1543.18183333,-1527.27266667,-549.242416667,-1484.8485,-1275.00008333,-1691.66683333,-1158.33333333,-1355.30308333,-1477.27275
214.44,-986.458333333,-2169.79166666,-2068.75,-2048.95833334,-722.916666666,-1989.58333333,-1714.58333333,-2269.79166667,-1556.25,-1883.33333334,-1957.29166667
214.81,-560.71425,-1275.59533333,-1188.09516667,-1177.38091667,-429.761833333,-1132.14283333,-985.714333334,-1281.54758333,-903.571500001,-1102.976,-1115.47633333
215.19,-1278.57133333,-2723.80933333,-2517.85708333,-2533.33333333,-1001.1905,-2454.762,-2178.57141666,-2651.1905,-1979.76191667,-2414.28566667,-2386.90475
215.57,-604.444416667,-1276.11108333,-1165.00008333,-1184.44441667,-472.777833333,-1145.55558333,-1041.11108333,-1260.55558333,-906.666583334,-1145.55541667,-1128.33325
215.95,-524.019666667,-1103.43133333,-1018.13725,-1018.13733333,-393.137333333,-1008.33333333,-915.196166667,-1087.74516667,-795.58825,-1022.54908333,-970.098
216.32,-608.854166666,-1252.60416667,-1151.5625,-1137.5,-508.333333334,-1154.16666667,-1053.125,-1223.4375,-916.145833332,-1181.25,-1108.33333333
216.70,-644.270833334,-1322.91666667,-1159.89583333,-1179.6875,-550.0,-1198.4375,-1097.39583333,-1251.5625,-979.166666666,-1250.52083334,-1172.39583333
217.08,-603.92175,-1260.29425,-1082.35308333,-1125.98033333,-516.66675,-1133.33341667,-1050.0,-1168.62741667,-927.451000001,-1169.11766666,-1114.21575
217.46,2093.33333333,4365.0,3763.33333334,3861.66666666,1790.0,3938.33333334,3626.66666666,4111.66666666,3161.66666666,4005.0,3873.33333334
217.83,642.708333333,1357.8125,1176.04166667,1182.8125,556.25,1218.75,1135.41666666,1300.0,976.5625,1251.5625,1201.04166666
218.21,465.079333333,993.650749998,874.206333333,878.968333332,414.285833333,897.619000002,847.222083332,974.603249999,722.619000001,927.381,905.555416666
218.59,308.585833333,639.6465,558.585833333,555.303,274.494916667,576.76775,551.767666667,624.2425,476.262666666,586.363666666,585.101
218.97,235.27125,472.28675,418.02325,418.7985,202.907,436.434083333,413.372166667,472.868166666,361.240333333,434.302333333,446.899166667
219.34,185.947833334,385.620833334,341.50325,338.88875,161.438083333,355.065333333,331.86275,388.562166667,293.13725,351.960833334,368.954333334
219.72,172.727166667,356.515166667,316.363583333,312.424166667,154.5455,327.878666667,308.0305,356.969833333,272.878833333,320.606083333,341.212166667
220.10,143.014583333,295.58825,261.397333334,258.946083334,133.455833333,268.995,249.38725,296.691,220.098,262.622583333,282.10775
220.47,143.03275,311.4755,275.95625,271.72125,128.825083333,278.005333333,259.016416667,312.295,229.644666667,265.847166667,290.300666667
220.85,133.477,306.752916666,279.166666667,266.810416667,116.522833333,277.298833333,254.310333333,314.9425,221.982666667,257.471166667,283.045916667
221.23,148.166666667,345.0,320.5,296.666666667,124.5,312.5,279.0,360.166666667,250.5,290.5,316.0
221.61,168.604666667,390.116333333,367.248166667,329.06975,133.720916666,345.930166666,313.56575,399.224833333,282.364333333,325.5815,351.550333333
221.98,219.696916667,506.060666666,476.76775,417.929333333,163.383833333,443.181916667,390.404,503.030333333,360.101,419.444583333,444.697
222.36,363.75,842.499999999,783.333333333,691.25,245.0,734.166666667,625.416666666,807.916666666,595.833333334,695.416666667,726.250000001
222.74,1518.33333333,3400.0,3260.0,2935.0,1035.0,3015.0,2508.33333333,3285.0,2443.33333334,2886.66666667,2921.66666667
223.11,914.815,1941.66658333,1898.14816666,1700.92591667,603.703666667,1726.852,1488.889,1892.5925,1412.03725,1662.96291667,1645.37025
223.49,536.764666667,1080.39225,1075.0,965.196000001,366.666666666,963.23525,840.196166668,1068.6275,793.627416668,940.196083334,907.352916666
223.87,379.861166667,785.41675,778.472166667,692.013833334,256.249916667,696.874916667,601.041583333,760.416666666,581.250083333,675.694416667,663.541583333
224.24,1099.99991667,2459.52383333,2436.90466667,2133.33333333,633.333333332,2153.57133333,1876.19033333,2354.76191667,1797.61883333,2101.1905,2061.90483333
224.62,-2161.11116667,-5436.11125,-5391.66666667,-4755.55558333,-1144.44433333,-4719.4445,-4044.4445,-5116.66683333,-3747.22225,-4638.88883334,-4494.4445
225.00,-2130.55575,-5416.66658333,-5477.77766666,-4844.4445,-1241.66658333,-4724.99991667,-4086.11116667,-4924.99983333,-3802.77758333,-4752.77775,-4536.11108334
225.38,6241.66666667,16050.0,16291.6666667,14891.6666667,4100.0,14100.0,12350.0,14566.6666667,11266.6666667,14433.3333333,13916.6666667
225.75,-261.904833333,-731.349166667,-729.761916666,-690.079333334,-170.634833333,-656.34925,-552.381,-644.444416667,-495.238250001,-661.507916667,-628.174583333
226.13,-183.055416667,-502.500083333,-504.4445,-491.944583333,-126.111,-466.9445,-400.833333333,-448.61125,-351.388916667,-473.888833333,-450.000083333
226.51,-112.234083333,-311.347333333,-313.6525,-302.836833334,-82.0920833333,-292.730333333,-252.305,-281.7375,-217.7305,-298.22675,-285.992916667
226.88,-73.047,-219.791916667,-220.182583333,-205.729333333,-48.4375833334,-201.4325,-177.083583333,-193.099333333,-147.916916667,-206.771,-202.474083333
227.26,-35.30925,-139.003583333,-137.285083333,-127.4915,-24.3985,-125.171666667,-109.707833333,-115.979333333,-89.1755,-128.951833333,-128.092833333
227.64,-22.8346666667,-100.262333333,-97.1786666667,-91.5355,-13.9108333333,-91.3386666668,-81.2335833335,-81.5619166667,-64.0418333332,-92.1916666666,-94.2913333334
228.01,-22.7476666667,-88.0067500001,-87.6125833335,-81.5315833333,-13.90775,-81.9256666666,-73.0857500002,-73.7611666666,-57.4323333332,-83.7274166666,-82.207
228.39,-21.7985,-77.2129166666,-76.5536666667,-71.2335833333,-15.631,-71.7986666667,-63.512,-63.1828333334,-51.8361666666,-74.6232500001,-72.0338333333
228.76,-21.1111666667,-66.26975,-64.3255,-59.6825,-14.6031666667,-61.3491666667,-55.119,-53.76975,-45.8333333334,-65.0395,-61.9841666666
229.14,-18.5304166667,-57.34875,-54.3248333333,-51.5823333333,-12.2715833333,-52.3559166667,-49.2264166667,-47.0815,-37.834,-56.0830000001,-53.2349166667
229.52,-18.1933333333,-53.1170833333,-49.9365,-46.8193333333,-11.9274166667,-47.9643333333,-46.59675,-44.0839166667,-34.66925,-51.0496666667,-47.5508333333
229.89,-19.5988333333,-52.9630833333,-48.6419166667,-45.9568333333,-12.6236666667,-46.0185833334,-46.8829166667,-43.8580833333,-34.1359166667,-51.45075,-47.3765
230.27,-14.71625,-47.7838333333,-42.4054166666,-39.95275,-8.30375,-39.8344166667,-41.5485,-39.0660833333,-28.8120833333,-44.9173333333,-41.1936666667
230.65,-15.5476666667,-48.3805,-43.0210833333,-41.1365833333,-7.44991666668,-40.7539166666,-43.1390833333,-41.8141666667,-29.3875833333,-45.7596666666,-41.6076666667
231.02,-17.78575,-51.17775,-45.5240833333,-44.7585833333,-10.1295,-44.1400833333,-46.9668333334,-44.6406666667,-32.0085,-48.2333333333,-45.1120833333
231.40,-20.3105833333,-52.3893333333,-48.3571666667,-46.2964166667,-12.6044166667,-45.1911666667,-48.5065,-46.4456666667,-33.7216666667,-50.209,-47.34175
231.78,-19.9521666667,-51.7621666667,-49.1339166667,-46.1468333333,-12.33575,-44.5639166667,-48.2375833333,-46.2665833333,-33.4529166667,-50.209,-46.804
232.15,-15.0876666667,-45.4971666667,-42.0469166667,-41.2864166667,-7.25158333334,-38.2164166667,-43.1871666667,-39.9706666667,-28.0700833333,-43.68425,-41.5204166667
232.53,-16.4233333333,-48.7833333333,-44.5253333333,-45.3163333333,-9.67166666667,-41.66675,-46.5634166667,-43.9174166667,-30.6569166667,-45.4989166666,-43.9475833333
232.90,-18.57425,-52.9115833334,-49.5313333334,-50.301,-11.6465833333,-46.9545833333,-52.4766666667,-49.4979166667,-33.6344166667,-49.5984166667,-47.925
233.28,-17.4763333333,-53.5425833333,-49.83125,-49.9998333334,-11.9095,-45.985,-52.1255833333,-50.8433333333,-34.8178333334,-50.1348333333,-46.9635
233.66,-10.9581666667,-47.80175,-43.04475,-44.0615833334,-6.62733333333,-40.2231666667,-45.01325,-44.9475,-29.00275,-44.9804166667,-41.1745833333
234.03,-9.41191666667,-46.2091666667,-42.5163333334,-43.4313333333,-5.81708333333,-39.8039166667,-43.3985833333,-46.111,-28.9869166666,-44.1176666667,-40.3921666667
234.41,-13.459,-50.3636666667,-46.7261666667,-47.6521666667,-8.99483333334,-43.684,-47.2224166667,-49.60325,-34.0278333333,-48.5119166667,-44.80825
234.78,-13.0905,-50.91875,-45.8661666666,-47.966,-10.1378333333,-42.4541666667,-46.1943333333,-47.3095,-33.6614166667,-47.9330833333,-44.3896666667
235.16,-12.1155,-48.3654166666,-43.9744166667,-45.3525,-9.35891666667,-40.3525833333,-43.7178333333,-45.48075,-30.0960833333,-46.5385,-40.5448333333
235.54,-8.39308333333,-42.5628333333,-37.1864166667,-39.755,-5.46574999999,-36.2006666667,-38.6499166667,-39.63575,-25.1193333333,-42.0250833334,-35.3344166667
235.91,-8.44883333333,-40.1960833333,-35.3519166667,-38.4371666667,-5.70941666666,-34.4578333333,-36.361,-36.7935833333,-23.3275,-40.3690833333,-33.7080833333
236.29,-7.26775,-37.6230833333,-33.8796666667,-36.3389166667,-5.21850000001,-31.7213333333,-33.4425833334,-34.2349166667,-21.5575,-36.9125833333,-30.1639166667
236.66,-7.55366666667,-36.9891666667,-35.2688333333,-35.8064166667,-5.26891666667,-30.59125,-33.0106666667,-35.027,-21.1828333333,-36.93525,-30.6719166667
237.04,-8.177,-36.7445,-36.0154166667,-36.8749166667,-5.91124999999,-30.156,-32.3175,-35.4945833333,-22.4216666667,-36.9791666667,-31.7966666667
237.41,-8.71683333334,-35.30175,-35.4295,-36.4774166667,-5.85375000001,-31.1094166667,-32.2085,-34.535,-22.64825,-36.1195,-31.6718333333
237.79,-9.77608333333,-34.1043333333,-35.8209166667,-35.3981666666,-5.69666666666,-30.821,-32.2636666666,-33.3831666667,-23.0099166666,-34.77625,-31.4179166667
238.17,-7.71408333333,-31.5239166667,-34.28575,-32.3334166667,-4.26183333333,-27.9999166667,-30.2143333333,-30.35725,-20.881,-32.5475833333,-28.9284166667
238.54,-6.04833333332,-28.5844166667,-31.96675,-29.6371666667,-3.94249999999,-24.8656666667,-27.41925,-27.88975,-17.9211666667,-29.9283333333,-26.0978333333
238.92,-5.44566666667,-25.2063333333,-29.6204166667,-27.0420833333,-4.06349999999,-22.68975,-25.12375,-26.58825,-16.6254166667,-27.5783333334,-24.0719166667
239.29,-3.69516666667,-22.9791666667,-26.0776666667,-23.6335,-2.50183333334,-19.3418333333,-22.32475,-23.99925,-15.3965,-24.5189166667,-22.1516666667
239.67,-4.30516666667,-22.8565,-26.2195,-24.0390833333,-3.12258333334,-18.62525,-22.35775,-24.2055,-15.77975,-23.5588333333,-22.1914166667
240.04,-3.7075,-21.4285833334,-23.9285,-21.9046666667,-2.41491666667,-15.9693333333,-20.8673333334,-22.041,-14.5408333333,-22.00675,-20.1021666667
240.42,-5.28041666668,-21.07475,-23.0530833333,-21.1993333333,-4.19,-15.2959166667,-20.7788333333,-21.1995,-14.7353333334,-22.3675,-19.3303333333
240.79,-4.3715,-18.839,-20.5191666667,-18.5519166667,-4.09833333333,-12.6501666667,-18.2786666667,-19.0846666667,-12.4999166667,-19.5901666667,-16.1611666666
241.17,-4.2925,-17.4100833334,-18.7650833333,-16.8225,-4.2925,-11.175,-16.6906666667,-17.36225,-11.355,-17.94975,-14.2326666667
241.54,-3.90191666667,-15.9964166667,-16.8825833333,-15.0778333333,-3.94508333333,-9.53316666666,-14.7426666667,-15.4669166667,-9.72750000001,-15.9531666667,-12.6243333334
241.92,-3.49441666667,-14.7133333333,-15.2531666667,-13.79075,-4.15175,-7.96991666665,-13.1919166667,-14.252,-8.47074999999,-14.3698333333,-11.0326666667
242.29,-3.84133333333,-14.6498333333,-14.4848333334,-13.58625,-4.92308333333,-7.92074999998,-12.7613333333,-13.7423333333,-8.47083333334,-13.6413333333,-10.3594166667
242.67,-4.60141666667,-14.9454166666,-14.568,-13.6370833333,-5.34766666667,-8.24558333333,-13.0751666667,-13.804,-8.948,-13.57575,-10.60775
243.05,-5.06383333333,-15.38975,-14.5789166667,-13.4834166667,-5.42616666666,-8.1005,-13.3625833333,-13.3713333333,-8.82491666667,-13.7163333333,-10.3604166666
243.42,-4.87108333334,-15.08825,-14.3075,-13.30625,-5.29533333333,-7.56108333332,-12.9243333333,-12.6355833333,-8.41808333333,-13.3740833333,-9.28391666668
243.80,-4.92275,-15.1210833333,-13.886,-12.962,-5.1915,-7.37574999999,-12.5503333333,-12.5586666667,-8.36700000001,-13.239,-8.60208333333
244.17,-4.93625,-15.0048333333,-13.8424166667,-12.6308333333,-5.35366666667,-7.65375,-12.33625,-12.66375,-8.34175,-12.7374166667,-8.23499999998
244.55,-3.47675,-13.49275,-12.5200833333,-11.1804166667,-3.72408333333,-6.41141666667,-10.8613333333,-11.938,-6.80225000001,-11.2201666667,-6.81825000001
244.92,-2.87716666667,-12.2131666667,-11.2105833333,-10.4453333333,-2.70125,-5.84633333333,-10.0550833333,-10.7745833333,-6.38974999999,-10.4835,-5.83866666667
245.30,-1.95916666667,-11.2865,-9.99999999998,-9.42249999999,-2.17116666667,-4.91241666666,-9.09366666666,-10.0950833333,-5.55541666666,-9.54699999998,-4.66366666667
245.67,-0.832083333332,-9.30408333332,-8.16175,-7.89091666666,-1.0235,-3.13658333333,-7.42883333334,-8.62383333334,-4.14691666668,-8.06274999998,-3.01108333333
246.05,-0.450666666667,-8.31533333333,-7.45008333332,-7.26991666667,-0.606916666668,-2.43325,-6.54883333334,-7.81658333334,-3.71891666668,-7.43225,-2.157
246.42,0.478749999999,-6.46758333334,-5.9455,-5.7985,0.609083333332,-0.767166666668,-5.07516666666,-6.33166666667,-2.301,-5.98349999999,-0.761666666668
246.79,1.84325,-4.69175,-4.05275,-4.25091666667,1.80833333333,0.906666666665,-3.40858333333,-4.7065,-0.847083333334,-4.31533333333,0.926500000001
247.17,2.35558333333,-3.75508333333,-3.27475,-3.57666666667,2.16783333333,1.6695,-2.52016666666,-4.02041666666,-0.347583333334,-3.52166666666,1.68316666667
247.54,2.77491666666,-2.83108333334,-2.53716666666,-2.88725,2.65825,2.30383333334,-1.86283333333,-3.47508333334,0.237833333334,-2.78791666667,2.14808333333
247.92,2.85416666667,-2.53333333333,-2.47083333334,-2.76666666667,2.65833333333,2.45833333333,-1.79166666667,-3.22083333333,0.416666666668,-2.7,2.25416666667
248.29,3.69541666667,-1.62233333333,-1.56916666667,-1.99525,3.71191666667,3.44966666666,-0.807,-2.24925,1.30283333333,-1.94208333333,3.13833333333
248.67,3.62458333333,-1.6365,-1.50966666667,-2.12741666667,3.47733333333,3.39133333333,-0.826416666668,-2.14766666667,1.31316666666,-2.07825,3.14175
249.04,4.06341666666,-1.32633333333,-1.20425,-1.7475,3.80241666667,3.714,-0.61075,-1.76008333333,1.75591666667,-1.89066666667,3.31825
249.42,4.38066666667,-1.15583333333,-1.10725,-1.68966666667,4.10708333333,3.86883333334,-0.63075,-1.57483333333,1.972,-1.92341666667,3.26883333333
249.79,4.15708333333,-1.77283333333,-1.68833333333,-2.16333333334,3.88458333333,3.33416666667,-1.05808333334,-1.85275,1.54716666667,-2.51608333334,2.67133333333
250.17,4.04675,-2.33725,-2.21475,-2.72,3.82733333334,2.80158333333,-1.57166666667,-2.43933333333,1.05125,-3.12816666667,2.05158333333
250.54,4.09783333333,-2.97175,-2.91141666667,-3.25191666667,3.67516666667,2.17525,-2.12583333333,-3.09266666667,0.423,-3.54866666667,1.51075
250.92,4.02358333333,-3.20616666667,-3.98275,-3.83675,3.39883333333,1.55341666667,-2.7565,-3.70833333333,-0.204416666667,-4.18125,0.706666666665
251.29,4.27775,-3.37641666667,-4.22841666667,-4.04308333333,3.7345,1.5185,-3.01850000001,-3.75933333333,-0.265416666667,-4.29625000001,0.351833333332
251.66,3.717,-4.24266666667,-5.12291666667,-4.88225,3.17866666667,0.721916666667,-3.43841666667,-4.52758333333,-0.614250000002,-4.95825000001,-0.449499999997
252.04,3.81375,-3.8915,-5.04408333333,-4.57783333334,3.45775,0.822250000008,-3.10791666667,-4.31225,-0.569833333333,-4.72666666667,-0.233166666665
252.41,3.20408333333,-4.78933333333,-5.88191666668,-5.53566666666,2.27166666667,0.0465833333333,-4.01666666665,-5.56241666667,-1.17241666666,-5.61550000001,-1.27883333333
252.79,2.89983333333,-5.19658333333,-6.28058333334,-5.93483333331,2.0935,-0.392916666668,-4.32258333334,-5.91458333332,-1.66658333332,-5.78599999999,-1.85625
253.16,2.3515,-6.22249999999,-6.71083333333,-6.60741666668,1.664,-0.976333333332,-4.88866666667,-6.61416666666,-2.33783333334,-5.95425,-2.34458333333
253.54,2.29341666666,-6.23950000001,-6.67358333333,-6.48758333332,1.81816666667,-1.00566666666,-4.55916666666,-6.17750000001,-2.39675,-5.81266666667,-2.30716666667
253.91,2.61833333333,-5.7855,-6.27116666666,-6.16550000002,2.28033333333,-0.752833333343,-4.39183333334,-6.12341666666,-2.02691666667,-5.40541666668,-2.1325
254.28,2.16908333333,-6.56583333334,-6.74858333335,-6.77766666667,1.84766666666,-1.24891666666,-5.25858333334,-6.71916666667,-2.38833333332,-6.04749999999,-2.958
254.66,1.39266666667,-7.51775000001,-7.47158333334,-7.78691666667,1.4465,-2.01608333333,-6.18633333332,-7.34074999999,-2.85475000001,-7.07158333332,-3.73975
255.03,1.12725,-8.32516666667,-7.37524999999,-8.46216666667,1.55383333334,-2.47983333334,-6.52974999998,-7.70525000001,-2.61683333333,-7.46375000001,-3.95308333332
255.41,1.24566666667,-8.59441666666,-7.44933333333,-8.70358333332,1.877,-2.76941666667,-6.47300000001,-8.11466666667,-2.37383333334,-7.30641666668,-3.9815
255.78,1.96116666667,-8.44866666665,-7.22400000001,-8.79491666664,2.46708333333,-2.751,-6.76241666668,-8.00508333333,-2.68908333332,-7.19741666667,-4.01133333334
256.15,1.63991666667,-9.28316666668,-7.67025,-9.30108333334,1.53208333334,-2.84958333335,-7.32083333333,-8.41400000001,-3.00166666667,-7.8495,-4.71325
256.53,-0.265666666667,-10.3169166666,-9.02399999998,-10.6359166667,0.212666666667,-4.14441666665,-8.45733333332,-9.77666666668,-4.68491666666,-9.45808333333,-6.03091666667
256.90,-1.13858333333,-10.6528333333,-9.61541666665,-11.1504166667,-0.99525,-4.39458333332,-8.74658333333,-10.2563333333,-5.15333333334,-10.0035833333,-6.57883333333
257.28,-0.293250000001,-8.75775000002,-8.44141666667,-9.79941666666,-0.486,-2.74683333333,-7.19133333333,-8.45675000001,-3.85808333333,-8.91208333332,-5.27016666666
257.65,-0.054416666665,-7.67400000001,-7.36816666667,-8.75483333334,-0.265,-1.66541666667,-6.33491666665,-7.40883333333,-3.17433333333,-7.76233333332,-3.95583333333
258.02,-0.156,-7.18733333333,-6.83925,-8.29125,-0.437916666667,-1.044,-5.8075,-6.7975,-2.86766666667,-7.16333333333,-2.92183333333
258.40,0.640583333335,-5.07466666667,-5.04941666666,-6.29541666667,0.741666666666,0.640666666668,-3.93458333333,-4.74675,-1.352,-5.31683333333,-0.76175
258.77,1.588,-3.39658333333,-3.49166666667,-4.50833333333,1.55341666667,2.0985,-2.44025,-3.18008333333,-0.129749999999,-3.63433333334,0.778833333333
259.15,2.23866666667,-2.331,-2.6345,-3.30641666667,2.05075,3.14916666667,-1.48608333333,-2.25033333333,0.522166666666,-2.64966666667,1.90475
259.52,2.1025,-2.1305,-2.6065,-3.26058333333,1.67566666667,3.1415,-1.57075,-2.04666666667,0.451416666667,-2.74633333333,1.92408333333
259.89,1.71108333333,-2.2785,-2.73408333334,-3.11433333333,1.14733333333,3.00625,-1.65875,-2.00275,0.239166666667,-2.93741666667,1.81933333333
260.27,1.89725,-1.93791666667,-2.38175,-2.91958333333,1.24091666667,3.16016666667,-1.26275,-1.58475,0.45325,-2.58491666666,2.0975
260.64,2.24608333333,-1.57133333333,-1.942,-2.401,1.46783333333,3.44033333333,-0.9635,-1.17308333333,0.735416666665,-2.00883333334,2.45866666667
261.01,2.54991666667,-1.17108333333,-1.51133333333,-1.88175,1.93283333333,3.75116666667,-0.62025,-0.6925,0.857916666667,-1.74016666666,2.79983333334
261.39,2.74975,-0.817250000003,-1.215,-1.48941666667,2.35183333334,3.83508333333,-0.355833333332,-0.56075,1.12766666667,-1.39891666667,3.08425
261.76,2.80866666667,-0.704583333335,-1.12975,-1.5425,2.38683333333,3.79266666667,-0.319666666665,-0.564916666665,1.22591666667,-1.35616666667,2.98575
262.13,3.116,-0.596583333332,-1.1415,-1.511,2.55175,3.74841666667,-0.330833333335,-0.385916666665,1.32933333333,-1.32633333333,2.87616666667
262.51,3.06466666666,-1.0225,-1.61175,-1.98191666667,2.30283333333,3.19166666667,-0.88175,-0.761833333332,0.902750000001,-1.76666666666,2.17941666667
262.88,2.83341666667,-1.49208333333,-2.16683333334,-2.60466666667,2.1705,2.44566666667,-1.38375,-1.24416666667,0.434166666668,-2.31775,1.46133333333
263.25,2.16525,-2.44908333333,-3.168,-3.74483333333,1.72608333334,1.18808333333,-2.39758333333,-2.22116666667,-0.37025,-3.38316666667,0.232333333335
263.63,2.1555,-2.63875,-3.23575,-3.82333333333,2.00875,0.819583333335,-2.52525,-2.53458333334,-0.573333333333,-3.51991666667,-0.0236666666658
264.00,2.67441666667,-2.57775,-3.14716666667,-3.91,2.57775,0.793333333332,-2.35416666667,-2.61341666667,-0.320333333335,-3.28958333333,-0.172833333334
264.37,2.62808333333,-3.03941666667,-3.42941666667,-4.28416666666,2.906,0.411166666665,-2.80975,-3.00741666667,-0.598333333333,-3.61641666667,-0.534249999999
264.75,2.97741666667,-3.0475,-3.39808333334,-4.272,3.398,0.577083333335,-2.74525,-2.68058333333,-0.399166666666,-3.72175,-0.366749999999
265.12,2.96658333333,-3.23075,-3.57075,-4.56316666667,3.64091666667,0.647250000002,-2.81016666667,-2.66441666667,-0.140333333332,-3.55983333333,-0.372333333333
265.49,2.77408333333,-3.4025,-3.76458333333,-4.67,3.49316666667,0.78275,-2.86466666667,-2.66241666666,-0.239583333332,-3.70066666667,-0.250166666669
265.87,3.17325,-2.82391666667,-3.19883333334,-3.73783333333,4.123,1.62258333333,-2.24383333334,-1.8585,0.251666666667,-2.96775,0.590333333333
266.24,2.77625,-2.95933333334,-3.20666666666,-3.55316666667,3.93408333333,1.66266666666,-2.17241666666,-2.07833333333,0.0543333333342,-3.00366666667,0.578916666667
266.61,2.56616666667,-3.00666666666,-3.16758333334,-3.53216666667,3.74533333333,1.69508333333,-1.87025,-2.05008333333,-0.0519999999992,-3.07291666666,0.785999999999
266.98,2.41316666667,-3.1395,-3.19916666667,-3.70933333333,3.26808333333,1.7375,-1.95341666667,-2.1925,-0.137916666666,-3.553,0.717083333333
267.36,1.90575,-3.497,-3.27216666667,-3.82508333333,2.66533333333,1.55075,-2.13958333333,-2.39583333334,-0.503416666667,-4.00016666666,0.521499999998
267.73,1.84008333333,-3.72425,-3.306,-3.88275,2.51808333333,1.5585,-2.29791666666,-2.35516666667,-0.563416666668,-4.06333333333,0.444666666668
268.10,1.62616666667,-3.79558333333,-3.31258333333,-3.96825,2.4975,1.665,-2.42416666667,-2.33775,-0.629749999999,-4.26166666667,0.470166666665
268.48,2.03183333333,-3.3925,-3.05441666667,-3.61041666667,2.74641666667,2.05358333333,-2.1305,-2.14741666667,-0.2525,-3.97408333333,0.834249999999
268.85,2.61533333333,-2.87991666667,-2.58616666667,-3.14008333333,3.18225,2.498,-1.5785,-1.64991666667,0.407166666666,-3.3585,1.23008333333
269.22,3.05433333333,-2.39625,-2.14258333333,-2.66191666667,3.2465,2.80083333333,-1.29216666667,-1.32466666667,0.740166666667,-3.0095,1.66416666667
269.59,2.61208333333,-2.78041666667,-2.49591666667,-3.101,2.71241666667,2.37983333333,-1.77491666667,-1.6145,0.19225,-3.37358333333,1.09775
269.97,2.481,-2.84408333333,-2.51991666667,-3.34808333333,2.38333333333,2.26591666667,-1.848,-1.72691666666,0.191416666667,-3.59816666667,0.867500000002
270.34,2.97466666667,-2.35366666667,-1.95883333334,-3.013,2.74083333333,2.83283333333,-1.45283333333,-1.21516666667,0.739833333333,-3.082,1.37616666667
270.71,3.2765,-1.9785,-1.49991666667,-2.58441666667,2.93625,3.29533333333,-1.26783333333,-0.93875,1.10716666667,-2.5545,1.86633333333
271.09,3.13358333333,-1.97908333333,-1.57591666667,-2.49833333334,2.94133333333,3.27508333333,-1.34358333333,-0.969750000003,0.98025,-2.36741666667,1.81933333333
271.46,3.45,-1.57641666667,-1.25483333333,-1.975,3.39075,3.88691666667,-0.870416666668,-0.517333333332,1.39466666667,-1.79341666666,2.21625
271.83,3.35625,-1.64758333334,-1.421,-2.02316666667,3.18708333333,3.9315,-0.8595,-0.581916666665,1.39058333333,-1.898,2.18925
