wavelength,Back_EmbDuif,Belly_EmbDuif,Breast_EmbDuif,Crissum_EmbDuif,Crown_EmbDuif,DorTail_EmbDuif,Patch10_EmbDuif,Patch11_EmbDuif,Rump_EmbDuif,Throat_EmbDuif,WingTip_EmbDuif
608.92,9.67166666667,43.1156666667,27.2483333333,12.6786666667,7.72166666667,6.217,12.5306666667,5.84266666667,8.53293333333,37.2966666667,13.3293333333
609.26,9.776,43.0956666667,27.3196666667,12.7273333333,7.799,6.32566666667,12.68,5.92366666667,8.69473333333,37.3663333333,13.5206666667
609.59,9.79533333333,43.0366666667,27.361,12.716,7.81366666667,6.355,12.681,5.95066666667,8.76806666667,37.3336666667,13.608
609.93,9.77533333333,42.9723333333,27.3263333333,12.729,7.82966666667,6.353,12.7156666667,5.974,8.77026666667,37.2226666667,13.6476666667
610.26,9.75766666667,42.81,27.271,12.6926666667,7.811,6.41233333333,12.7063333333,5.89366666667,8.7554,37.1526666667,13.655
610.60,9.77833333333,42.7463333333,27.1826666667,12.677,7.83633333333,6.425,12.7403333333,5.89033333333,8.785,37.0526666667,13.7226666667
610.93,9.87333333333,42.738,27.2083333333,12.674,7.898,6.521,12.7813333333,5.961,8.89286666667,37.0436666667,13.7703333333
611.27,9.865,42.6376666667,27.127,12.605,7.85666666667,6.51266666667,12.752,5.898,8.88606666667,36.9546666667,13.7193333333
611.60,9.819,42.5533333333,27.0016666667,12.5486666667,7.82266666667,6.525,12.7223333333,5.841,8.88053333333,36.859,13.7336666667
611.93,9.83566666667,42.5263333333,26.9803333333,12.535,7.79833333333,6.54833333333,12.748,5.84633333333,8.896,36.8353333333,13.743
612.27,9.92966666667,42.5636666667,27.0106666667,12.536,7.82633333333,6.621,12.7923333333,5.80166666667,8.92606666667,36.9023333333,13.7773333333
612.60,9.96766666667,42.651,26.9773333333,12.596,7.836,6.70133333333,12.8733333333,5.748,9.02406666667,36.9333333333,13.831
612.94,9.90066666667,42.6883333333,26.921,12.5566666667,7.787,6.57966666667,12.76,5.63533333333,8.88053333333,36.8243333333,13.707
613.27,9.94533333333,42.7016666667,26.866,12.663,7.74833333333,6.609,12.8706666667,5.631,8.8908,36.814,13.6553333333
613.61,9.89233333333,42.7563333333,26.8863333333,12.6213333333,7.72366666667,6.62166666667,12.7963333333,5.637,8.88353333333,36.8743333333,13.603
613.94,9.89266666667,42.923,26.9663333333,12.6113333333,7.673,6.56533333333,12.871,5.71766666667,8.92126666667,36.9503333333,13.6043333333
614.28,9.82466666667,42.9403333333,26.94,12.6003333333,7.555,6.52566666667,12.8046666667,5.599,8.82293333333,37.0,13.4646666667
614.61,9.97166666667,43.032,27.014,12.7443333333,7.63733333333,6.63466666667,12.8806666667,5.72333333333,8.8994,37.109,13.6106666667
614.94,10.048,43.129,27.184,12.8453333333,7.72833333333,6.632,12.9166666667,5.80166666667,8.979,37.3436666667,13.7503333333
615.28,10.1023333333,43.179,27.3266666667,12.8663333333,7.76966666667,6.60033333333,12.992,5.86733333333,9.062,37.427,13.7546666667
615.61,10.1323333333,43.2666666667,27.4723333333,12.942,7.748,6.619,13.106,5.90633333333,9.0834,37.522,13.7753333333
615.95,10.1003333333,43.2743333333,27.4723333333,13.0223333333,7.746,6.615,13.0653333333,5.98466666667,9.0658,37.3383333333,13.7846666667
616.28,10.169,43.3006666667,27.592,13.135,7.822,6.613,13.1326666667,6.15866666667,9.11133333333,37.2013333333,13.854
616.61,10.3263333333,43.4113333333,27.732,13.3116666667,7.845,6.707,13.328,6.3,9.24926666667,37.3273333333,13.975
616.95,10.451,43.6493333333,27.8366666667,13.347,7.92533333333,6.70966666667,13.3363333333,6.40466666667,9.25113333333,37.307,13.9603333333
617.28,10.5063333333,43.67,27.7693333333,13.4136666667,7.86333333333,6.676,13.3246666667,6.414,9.2238,37.4446666667,14.0076666667
617.62,10.5856666667,43.7086666667,27.7723333333,13.5063333333,7.91033333333,6.72233333333,13.35,6.523,9.28426666667,37.4366666667,14.1206666667
617.95,10.6573333333,43.7473333333,27.793,13.5296666667,7.87066666667,6.73233333333,13.4216666667,6.58966666667,9.29333333333,37.4006666667,14.1123333333
618.28,10.4733333333,43.6103333333,27.613,13.4103333333,7.763,6.491,13.3346666667,6.48566666667,9.10006666667,37.2806666667,13.952
618.62,10.4023333333,43.485,27.5126666667,13.3676666667,7.604,6.37366666667,13.3003333333,6.403,8.95913333333,37.0813333333,13.8643333333
618.95,10.3803333333,43.511,27.5066666667,13.432,7.613,6.38866666667,13.356,6.28333333333,8.9064,37.114,13.7856666667
619.28,10.423,43.5563333333,27.4853333333,13.4143333333,7.642,6.418,13.3146666667,6.38033333333,8.936,37.0463333333,13.844
619.62,10.419,43.5706666667,27.5376666667,13.404,7.55633333333,6.417,13.4606666667,6.31133333333,8.92273333333,37.0996666667,13.868
619.95,10.4383333333,43.605,27.5216666667,13.3686666667,7.50233333333,6.39366666667,13.4836666667,6.235,8.8882,37.25,13.882
620.28,10.3583333333,43.5573333333,27.532,13.2273333333,7.44266666667,6.341,13.4713333333,6.16866666667,8.82986666667,37.238,13.869
620.62,10.247,43.3716666667,27.539,13.1966666667,7.405,6.27266666667,13.4716666667,6.00566666667,8.78313333333,37.3136666667,13.9523333333
620.95,10.301,43.4846666667,27.6616666667,13.2076666667,7.39166666667,6.21166666667,13.6093333333,5.954,8.7894,37.3646666667,13.8476666667
621.28,10.262,43.47,27.6373333333,13.096,7.31366666667,6.125,13.642,5.83266666667,8.72933333333,37.437,13.7253333333
621.62,10.269,43.5826666667,27.6873333333,13.0976666667,7.32,6.11566666667,13.7206666667,5.81066666667,8.73373333333,37.6013333333,13.8186666667
621.95,10.379,43.673,27.8953333333,13.1866666667,7.40066666667,6.283,13.7706666667,5.85933333333,8.842,37.679,13.8633333333
622.28,10.448,43.666,27.9463333333,13.1566666667,7.48866666667,6.35933333333,13.8173333333,5.92933333333,8.87146666667,37.7903333333,13.8313333333
622.62,10.583,43.742,27.9896666667,13.276,7.46233333333,6.41833333333,13.7626666667,6.06666666667,8.94053333333,37.8523333333,13.8893333333
622.95,10.7,43.7433333333,28.0833333333,13.394,7.46533333333,6.48033333333,13.909,6.12833333333,8.97906666667,37.9303333333,14.047
623.28,10.754,43.7423333333,28.0473333333,13.4013333333,7.50966666667,6.50866666667,13.847,6.189,9.02386666667,37.963,14.021
623.62,10.875,43.763,28.141,13.475,7.57366666667,6.642,13.8616666667,6.28833333333,9.1076,38.0086666667,14.051
623.95,10.9993333333,43.8233333333,28.1543333333,13.5943333333,7.59233333333,6.70633333333,13.8143333333,6.288,9.12606666667,38.006,14.0646666667
624.28,11.0513333333,43.8066666667,28.084,13.5713333333,7.54633333333,6.692,13.7233333333,6.30133333333,9.0876,37.9096666667,13.9866666667
624.62,10.9853333333,43.695,28.034,13.4913333333,7.54466666667,6.71633333333,13.6563333333,6.30233333333,9.09766666667,37.759,13.9906666667
624.95,11.0156666667,43.6473333333,28.0996666667,13.6183333333,7.631,6.69466666667,13.5923333333,6.32033333333,9.11166666667,37.6153333333,14.0106666667
625.28,11.0976666667,43.582,28.237,13.6546666667,7.70433333333,6.75866666667,13.5756666667,6.35433333333,9.19006666667,37.502,13.9746666667
625.61,11.1776666667,43.6516666667,28.2153333333,13.641,7.60633333333,6.732,13.6303333333,6.33133333333,9.20333333333,37.4776666667,13.967
625.95,11.1876666667,43.7866666667,28.261,13.7506666667,7.62833333333,6.81833333333,13.648,6.348,9.2498,37.439,14.0006666667
626.28,11.0426666667,43.693,28.1916666667,13.6543333333,7.543,6.73666666667,13.5916666667,6.23733333333,9.11153333333,37.3716666667,13.874
626.61,10.9996666667,43.696,28.1543333333,13.6216666667,7.54766666667,6.67933333333,13.5023333333,6.19066666667,9.1134,37.2673333333,13.7696666667
626.94,11.009,43.777,28.1923333333,13.6353333333,7.53033333333,6.661,13.474,6.122,9.05693333333,37.306,13.747
627.28,10.9166666667,43.748,28.1553333333,13.61,7.48233333333,6.60133333333,13.432,6.07566666667,9.00606666667,37.239,13.6643333333
627.61,10.928,43.7596666667,28.2166666667,13.6076666667,7.523,6.63133333333,13.491,6.11533333333,9.01826666667,37.2493333333,13.6766666667
627.94,10.9776666667,43.8746666667,28.2973333333,13.6646666667,7.60066666667,6.728,13.626,6.16266666667,9.10053333333,37.3503333333,13.7556666667
628.27,11.1353333333,43.9293333333,28.4546666667,13.7873333333,7.65,6.787,13.7116666667,6.169,9.09653333333,37.473,13.8893333333
628.61,11.168,44.0906666667,28.521,13.8163333333,7.69333333333,6.87966666667,13.75,6.25666666667,9.16013333333,37.5323333333,13.975
628.94,11.2423333333,44.1996666667,28.5213333333,13.9236666667,7.67766666667,6.89466666667,13.7673333333,6.29133333333,9.12333333333,37.7136666667,14.0396666667
629.27,11.0966666667,44.1483333333,28.393,13.843,7.60433333333,6.89966666667,13.68,6.19466666667,9.05013333333,37.652,13.9486666667
629.60,11.082,44.0466666667,28.3916666667,13.823,7.527,6.86533333333,13.599,6.138,9.02966666667,37.55,13.9336666667
629.94,11.119,43.9663333333,28.356,13.7876666667,7.522,6.88033333333,13.519,6.11766666667,9.02393333333,37.395,13.9456666667
630.27,11.1956666667,43.9796666667,28.3316666667,13.7856666667,7.57533333333,6.95166666667,13.5533333333,6.11466666667,9.02786666667,37.4546666667,14.0046666667
630.60,11.1063333333,43.8933333333,28.2226666667,13.7476666667,7.469,6.85033333333,13.523,6.13733333333,8.97966666667,37.3313333333,13.97
630.93,11.2743333333,43.979,28.285,13.837,7.588,6.87733333333,13.6393333333,6.167,9.0356,37.3723333333,14.0423333333
631.26,11.2583333333,43.8773333333,28.138,13.779,7.56233333333,6.874,13.5623333333,6.10833333333,8.9456,37.3703333333,13.958
631.60,11.1593333333,43.8076666667,28.05,13.6423333333,7.44966666667,6.69033333333,13.412,6.063,8.79526666667,37.336,13.8096666667
631.93,11.1746666667,43.959,28.1003333333,13.771,7.53166666667,6.786,13.3976666667,6.12066666667,8.85786666667,37.439,13.797
632.26,11.1506666667,43.8633333333,28.0116666667,13.7083333333,7.40966666667,6.69066666667,13.3256666667,5.93066666667,8.7348,37.408,13.639
632.59,10.9876666667,43.764,27.9423333333,13.5783333333,7.39666666667,6.68333333333,13.335,5.87766666667,8.7174,37.1623333333,13.5696666667
632.92,11.1266666667,44.0336666667,28.1106666667,13.6956666667,7.61766666667,6.684,13.426,5.97666666667,8.85506666667,37.338,13.757
633.26,11.1343333333,44.0676666667,28.1096666667,13.6926666667,7.74433333333,6.687,13.4896666667,6.006,8.83913333333,37.3953333333,13.8173333333
633.59,11.266,44.312,28.2846666667,13.7826666667,7.86133333333,6.72166666667,13.7043333333,6.15333333333,9.0086,37.6046666667,13.864
633.92,11.151,44.3473333333,28.2493333333,13.811,7.81633333333,6.64233333333,13.6013333333,6.03766666667,8.8978,37.6006666667,13.7383333333
634.25,11.175,44.3453333333,28.2103333333,13.8616666667,7.859,6.64966666667,13.591,5.97966666667,8.9006,37.5616666667,13.687
634.58,10.8903333333,44.0656666667,27.9423333333,13.6513333333,7.60266666667,6.487,13.2393333333,5.77966666667,8.6778,37.2866666667,13.5693333333
634.91,10.8766666667,44.2096666667,27.979,13.7316666667,7.62633333333,6.47966666667,13.1956666667,5.811,8.7116,37.3263333333,13.605
635.25,10.9906666667,44.312,28.0573333333,13.8733333333,7.63933333333,6.643,13.2593333333,5.82166666667,8.80506666667,37.3786666667,13.6803333333
635.58,10.9913333333,44.1866666667,27.9156666667,13.7286666667,7.61033333333,6.619,13.2943333333,5.81933333333,8.729,37.1786666667,13.633
635.91,11.195,44.295,27.968,13.764,7.79166666667,6.773,13.3516666667,6.02966666667,8.90686666667,37.2673333333,13.8216666667
636.24,11.3113333333,44.3303333333,27.9763333333,13.7493333333,7.88433333333,6.76533333333,13.281,6.01033333333,8.868,37.3646666667,13.8236666667
636.57,11.3923333333,44.1353333333,27.8946666667,13.7223333333,7.83133333333,6.83133333333,13.279,5.97866666667,8.80053333333,37.3066666667,13.7913333333
636.90,11.4676666667,44.2536666667,28.0086666667,13.764,7.80966666667,6.836,13.2296666667,5.97066666667,8.86986666667,37.376,13.732
637.23,11.3706666667,44.1256666667,27.774,13.7013333333,7.75733333333,6.82633333333,13.1646666667,5.85333333333,8.75146666667,37.2313333333,13.7203333333
637.56,11.4566666667,43.9996666667,27.879,13.6886666667,7.76533333333,6.89966666667,13.2233333333,5.99833333333,8.81306666667,37.2833333333,13.8456666667
637.90,11.6373333333,44.138,28.0656666667,13.7416666667,7.908,7.06866666667,13.3353333333,6.143,8.95453333333,37.622,14.1176666667
638.23,11.843,44.3813333333,28.3233333333,14.0046666667,8.081,7.34766666667,13.639,6.319,9.1746,38.0416666667,14.2176666667
638.56,11.8693333333,44.411,28.344,14.0226666667,8.09833333333,7.315,13.715,6.27366666667,9.211,38.093,14.3003333333
638.89,11.9563333333,44.3093333333,28.3563333333,14.1106666667,8.316,7.39433333333,13.816,6.349,9.35453333333,38.0993333333,14.4533333333
639.22,11.926,44.285,28.3216666667,14.0393333333,8.31766666667,7.31866666667,13.7303333333,6.29866666667,9.44166666667,38.208,14.4263333333
639.55,11.7333333333,44.165,28.2183333333,14.0666666667,8.239,7.288,13.6996666667,6.13766666667,9.3018,38.1563333333,14.3443333333
639.88,11.6826666667,44.222,28.1723333333,14.2486666667,8.27933333333,7.31533333333,13.6856666667,6.16066666667,9.4348,38.274,14.371
640.21,11.567,44.2493333333,28.221,14.372,8.25766666667,7.25166666667,13.6256666667,6.217,9.4716,38.2886666667,14.4083333333
640.54,11.4606666667,44.148,28.1233333333,14.337,8.385,7.25533333333,13.735,6.23233333333,9.43373333333,38.4396666667,14.4663333333
640.87,11.5603333333,44.168,28.2343333333,14.4186666667,8.45966666667,7.34333333333,13.7226666667,6.29733333333,9.43653333333,38.5176666667,14.5936666667
641.20,11.687,44.339,28.2993333333,14.4846666667,8.53233333333,7.37233333333,13.7693333333,6.29133333333,9.5516,38.7213333333,14.6916666667
641.53,11.5363333333,44.2093333333,28.2443333333,14.3746666667,8.523,7.20266666667,13.57,6.20833333333,9.45346666667,38.4033333333,14.5266666667
641.87,11.6306666667,44.2936666667,28.28,14.2646666667,8.59866666667,7.098,13.4836666667,6.202,9.50653333333,38.4253333333,14.49
642.20,11.662,44.1823333333,28.3653333333,14.325,8.69466666667,7.28766666667,13.6123333333,6.33233333333,9.64653333333,38.494,14.549
642.53,11.6503333333,44.4236666667,28.5003333333,14.3236666667,8.66633333333,7.285,13.55,6.374,9.61773333333,38.6293333333,14.4913333333
642.86,11.5663333333,44.4416666667,28.491,14.355,8.64833333333,7.29466666667,13.4983333333,6.38733333333,9.56406666667,38.606,14.48
643.19,11.4496666667,44.4486666667,28.5223333333,14.2173333333,8.599,7.284,13.4816666667,6.29166666667,9.51506666667,38.7433333333,14.4456666667
643.52,11.4013333333,44.3823333333,28.5823333333,14.032,8.46166666667,7.16833333333,13.387,6.14766666667,9.3962,38.7253333333,14.4116666667
643.85,11.4276666667,44.3876666667,28.6306666667,13.9856666667,8.524,7.14166666667,13.39,6.10533333333,9.3814,38.787,14.367
644.18,11.5243333333,44.3393333333,28.5673333333,13.9706666667,8.34033333333,7.161,13.2733333333,6.065,9.39446666667,38.6533333333,14.449
644.51,11.4476666667,44.3723333333,28.685,14.0003333333,8.39433333333,7.12833333333,13.311,6.07866666667,9.5504,38.8226666667,14.5413333333
644.84,11.2463333333,44.3146666667,28.5563333333,13.789,8.266,6.95066666667,13.1756666667,5.91566666667,9.32973333333,38.5953333333,14.3423333333
645.17,11.2613333333,44.2246666667,28.563,13.8536666667,8.27533333333,7.03333333333,13.2623333333,5.98033333333,9.37473333333,38.7106666667,14.3556666667
645.50,11.1606666667,44.237,28.5723333333,13.8886666667,8.236,7.067,13.302,6.04233333333,9.33373333333,38.5843333333,14.515
645.83,11.159,44.2636666667,28.5983333333,13.8626666667,8.303,7.01566666667,13.2553333333,6.167,9.3772,38.5146666667,14.4903333333
646.16,11.0626666667,44.1306666667,28.486,13.8686666667,8.23233333333,6.94433333333,13.249,6.15566666667,9.4134,38.3896666667,14.489
646.49,11.0813333333,44.189,28.594,13.964,8.25166666667,7.008,13.3743333333,6.18866666667,9.45226666667,38.6016666667,14.5253333333
646.82,11.195,44.1073333333,28.682,13.9146666667,8.325,6.95533333333,13.4416666667,6.256,9.51366666667,38.482,14.646
647.15,11.173,44.0263333333,28.6703333333,13.9966666667,8.301,7.03866666667,13.593,6.32066666667,9.6298,38.3873333333,14.642
647.48,11.1606666667,43.8566666667,28.6703333333,13.8996666667,8.25266666667,7.051,13.6656666667,6.31233333333,9.65146666667,38.3426666667,14.6256666667
647.81,11.1623333333,43.8713333333,28.8193333333,13.985,8.44,7.13966666667,13.7913333333,6.41866666667,9.76966666667,38.4433333333,14.7176666667
648.14,11.139,43.778,28.7853333333,13.7926666667,8.33733333333,7.093,13.6603333333,6.334,9.66213333333,38.2186666667,14.523
648.47,11.1456666667,43.6976666667,28.826,13.866,8.40933333333,7.11166666667,13.714,6.39833333333,9.814,38.169,14.5673333333
648.80,11.271,43.9483333333,28.858,13.827,8.387,7.13566666667,13.903,6.45533333333,9.90146666667,38.285,14.6266666667
649.13,11.332,43.9706666667,28.8393333333,13.7906666667,8.51,7.125,13.982,6.47033333333,9.99693333333,38.4063333333,14.685
649.46,11.2533333333,43.9053333333,28.7466666667,13.712,8.452,6.98133333333,13.939,6.24433333333,9.92533333333,38.3903333333,14.6243333333
649.79,11.259,43.86,28.7543333333,13.7323333333,8.60366666667,7.092,14.0843333333,6.44633333333,10.0911333333,38.4503333333,14.7533333333
650.11,11.304,43.8106666667,28.829,13.7336666667,8.67,7.04766666667,14.013,6.524,10.1552666667,38.1883333333,14.8356666667
650.44,11.239,43.91,28.7936666667,13.7596666667,8.57333333333,6.99,14.0106666667,6.496,10.1281333333,38.0296666667,14.732
650.77,11.2626666667,43.9376666667,28.7993333333,13.649,8.69966666667,6.819,13.9706666667,6.564,10.1464666667,38.1103333333,14.8836666667
651.10,11.3303333333,44.1353333333,28.823,13.652,8.66033333333,6.82033333333,13.985,6.546,10.2146666667,38.1606666667,14.9203333333
651.43,11.3023333333,44.2193333333,28.8363333333,13.531,8.53933333333,6.73833333333,13.884,6.491,10.1492,38.1206666667,14.8146666667
651.76,11.597,44.4143333333,28.9943333333,13.721,8.66533333333,6.91533333333,14.0993333333,6.628,10.2974666667,38.255,14.986
652.09,11.733,44.5513333333,29.0606666667,13.8393333333,8.75533333333,7.104,14.2076666667,6.79533333333,10.4038,38.4096666667,15.0906666667
652.42,11.7123333333,44.4283333333,29.0933333333,13.858,8.77,7.18566666667,14.1723333333,6.792,10.4248,38.3376666667,15.132
652.75,11.676,44.336,29.154,13.924,8.743,7.16866666667,14.2243333333,6.86366666667,10.4186666667,38.1496666667,15.062
653.08,11.6583333333,44.302,29.1756666667,13.9366666667,8.61366666667,7.15366666667,14.134,6.85533333333,10.3951333333,38.0473333333,14.9326666667
653.41,11.6436666667,44.168,29.1823333333,13.715,8.45266666667,6.94933333333,13.9563333333,6.46733333333,10.0562666667,37.811,14.6996666667
653.74,11.5083333333,44.083,29.0556666667,13.4716666667,8.37366666667,6.76066666667,13.897,6.32366666667,9.9058,37.8626666667,14.5156666667
654.06,11.5836666667,44.0833333333,29.0876666667,13.5416666667,8.47066666667,6.79633333333,13.9043333333,6.45433333333,10.0577333333,37.9793333333,14.5583333333
654.39,11.5446666667,44.1876666667,28.9603333333,13.5943333333,8.304,6.814,13.9103333333,6.326,9.9942,37.8156666667,14.3853333333
654.72,11.3586666667,44.1323333333,28.9816666667,13.6446666667,8.36,6.655,13.9373333333,6.324,9.9342,37.7526666667,14.289
655.05,11.3103333333,44.0846666667,28.9176666667,13.6566666667,8.422,6.60866666667,13.985,6.28433333333,9.8802,37.7236666667,14.2796666667
