wavelength,Back_TanCypf,Belly_TanCypf,Breast_TanCypf,Crissum_TanCypf,Crown_TanCypf,DorTail_TanCypf,Patch10_TanCypf,Rump_TanCypf,Throat_TanCypf,WingTip_TanCypf
627.28,24.4696666667,43.6375,36.9593333334,32.9871666666,19.5813333333,10.5478333333,15.55,30.4843333334,28.4281666667,11.3531666667
627.61,24.3863333333,43.655,36.9086666666,32.9880833334,19.5315,10.5606666667,15.4898333333,30.4035,28.3956666667,11.315
627.94,24.2881666667,43.641,36.8158333333,32.93425,19.5198333334,10.5945,15.385,30.2706666667,28.3681666667,11.306
628.27,24.3556666667,43.6905,36.8588333333,33.015,19.5503333334,10.7083333333,15.4146666666,30.2853333333,28.4421666666,11.3968333333
628.61,24.2425,43.635,36.7495,32.886,19.4646666666,10.6711666667,15.3398333333,30.2205,28.386,11.3626666667
628.94,24.235,43.6815,36.8445,33.049,19.4835,10.6425,15.4055,30.2633333333,28.3845,11.3908333333
629.27,24.1878333333,43.6983333333,36.81,33.0781666666,19.5251666667,10.71,15.4231666667,30.1928333334,28.3986666667,11.426
629.60,24.156,43.706,36.773,33.0949166667,19.5755,10.7905,15.4758333333,30.1418333334,28.4295,11.4728333333
629.94,23.9988333333,43.645,36.7441666667,33.0085,19.5085,10.7743333334,15.4046666667,30.0328333333,28.3976666667,11.4546666666
630.27,23.9095,43.6523333333,36.7138333333,33.0569166666,19.5561666667,10.7316666667,15.354,29.9785,28.3745,11.412
630.60,23.9558333333,43.7275,36.733,33.10725,19.6068333334,10.7226666667,15.4213333333,29.9871666667,28.4108333333,11.4795
630.93,23.8993333333,43.6806666666,36.7031666666,33.0881666666,19.621,10.782,15.4985,29.9151666667,28.4791666667,11.5661666667
631.26,23.923,43.631,36.7161666667,33.08425,19.6556666666,10.773,15.5935,29.9658333333,28.5343333333,11.6931666667
631.60,23.8865,43.6003333333,36.659,33.083,19.629,10.6851666667,15.5126666666,29.8678333333,28.5341666667,11.6811666667
631.93,23.7773333334,43.6336666667,36.6688333334,33.0160833334,19.6036666666,10.6756666667,15.4931666667,29.8201666667,28.5056666667,11.679
632.26,23.7246666667,43.7191666667,36.6711666667,33.0948333333,19.665,10.7991666667,15.5705,29.8546666666,28.5866666667,11.7311666667
632.59,23.6971666667,43.6711666666,36.6378333333,33.0463333333,19.6896666667,10.8626666667,15.5511666666,29.7996666667,28.5513333334,11.7083333334
632.92,23.6466666666,43.6595,36.5895,33.0653333333,19.6183333334,10.7888333333,15.505,29.7496666667,28.5143333334,11.6525
633.26,23.6171666667,43.6023333333,36.5501666667,33.0586666666,19.5115,10.7576666666,15.4713333333,29.6548333333,28.4735,11.6745
633.59,23.5473333334,43.4775,36.4048333333,33.00975,19.4596666667,10.67,15.3986666667,29.5258333334,28.373,11.6565
633.92,23.4596666667,43.3831666666,36.3665,32.9969166667,19.3716666667,10.6576666666,15.41,29.438,28.3348333333,11.7201666666
634.25,23.3856666666,43.2516666667,36.2843333333,33.0068333334,19.3065,10.6213333333,15.3825,29.3965,28.2495,11.6581666667
634.58,23.3381666667,43.2075,36.1728333333,32.9214166667,19.2178333333,10.5563333333,15.2856666667,29.2773333334,28.2256666667,11.6105
634.91,23.302,43.2325,36.0815,32.85975,19.1623333333,10.5456666666,15.178,29.1625,28.1321666667,11.5225
635.25,23.2115,43.0915,36.0523333333,32.883,19.1241666666,10.5555,15.1776666666,29.0941666667,28.0953333333,11.5426666666
635.58,23.1361666666,42.9753333333,35.9673333333,32.80875,19.0205,10.5346666667,15.1155,28.9746666667,28.0026666667,11.4496666666
635.91,23.1195,42.8413333333,35.917,32.79125,18.9338333334,10.442,15.0371666667,28.8735,27.9473333333,11.4588333334
636.24,23.0383333333,42.7473333333,35.8475,32.729,18.8868333333,10.4893333334,15.014,28.7731666667,27.9648333334,11.5075
636.57,22.9423333333,42.6835,35.7145,32.69025,18.8138333334,10.4853333333,14.8926666667,28.7206666667,27.9238333334,11.5648333333
636.90,22.8843333333,42.6691666666,35.6596666666,32.6366666667,18.9083333334,10.439,14.8546666667,28.6543333334,27.9498333333,11.5646666667
637.23,22.9523333333,42.763,35.6765,32.66025,18.9626666667,10.5698333333,14.9456666667,28.7028333334,28.0261666666,11.6298333333
637.56,22.895,42.7086666667,35.5988333333,32.57475,18.9436666667,10.6008333333,14.9008333333,28.6835,28.0721666667,11.568
637.90,22.8455,42.7645,35.6173333334,32.6016666667,18.9508333333,10.666,14.8951666667,28.656,28.1078333334,11.5828333333
638.23,22.8645,42.863,35.7066666667,32.7253333334,19.0043333333,10.8248333333,14.9735,28.745,28.1661666666,11.6713333333
638.56,22.8305,42.83,35.7131666666,32.6733333334,19.0176666667,10.9126666667,15.0001666667,28.7603333333,28.2716666666,11.7671666666
638.89,22.8616666667,43.0446666667,35.7036666667,32.6778333334,19.0833333333,10.9175,15.0766666667,28.8486666666,28.2965,11.7515
639.22,22.7598333334,42.9593333334,35.6373333333,32.6425,19.0426666666,10.8938333333,15.0238333333,28.7641666667,28.3045,11.724
639.55,22.7138333334,43.0091666667,35.6141666667,32.6035,19.0886666666,10.9113333334,15.0333333333,28.7166666667,28.3121666667,11.6613333333
639.88,22.6456666667,42.9256666667,35.4933333333,32.5335833333,19.0258333333,10.906,14.9948333333,28.5876666667,28.207,11.6336666667
640.21,22.654,42.9978333333,35.5706666667,32.50575,19.1778333334,11.0345,15.1993333334,28.6091666666,28.2685,11.6765
640.54,22.6213333333,43.0176666667,35.6438333334,32.5670833333,19.1966666667,11.1853333333,15.3048333333,28.7171666667,28.275,11.7311666667
640.87,22.5321666667,43.0023333334,35.6238333333,32.6140833333,19.1926666666,11.1593333334,15.291,28.7108333333,28.295,11.8086666666
641.20,22.5141666666,43.0925,35.6491666666,32.7036666667,19.1833333333,11.1488333333,15.3155,28.7233333333,28.2613333334,11.8725
641.53,22.375,42.9678333334,35.502,32.539,19.1188333334,11.0426666666,15.235,28.5911666667,28.1576666667,11.8368333334
641.87,22.2936666666,42.8641666667,35.4518333333,32.52175,19.1446666667,11.0416666667,15.2051666667,28.5195,28.0665,11.8511666667
642.20,22.3536666666,42.8988333333,35.4848333333,32.6629166666,19.156,11.1228333334,15.3255,28.5765,28.1361666667,11.942
642.53,22.338,42.7698333334,35.4865,32.7579166667,19.1246666667,11.2485,15.3735,28.5098333334,28.2273333333,11.9903333333
642.86,22.2943333333,42.7803333333,35.4553333333,32.7981666666,19.1,11.2728333334,15.3911666667,28.4646666667,28.1908333333,12.118
643.19,22.3013333333,42.8671666667,35.5216666666,32.9741666666,19.0766666666,11.352,15.4385,28.4755,28.2248333333,12.2535
643.52,22.38,43.0045,35.621,33.16125,19.2485,11.4526666666,15.4941666667,28.5631666667,28.384,12.331
643.85,22.3491666666,43.0021666667,35.6411666666,33.2388333334,19.21,11.4313333334,15.43,28.5626666666,28.423,12.3886666667
644.18,22.3763333334,42.9661666667,35.6751666667,33.18975,19.2008333333,11.4595,15.4141666667,28.5171666666,28.4958333333,12.4016666667
644.51,22.3793333334,42.9871666666,35.6898333334,33.1883333334,19.1898333333,11.504,15.4226666667,28.4695,28.6048333334,12.402
644.84,22.279,42.8686666667,35.6471666667,33.0854166667,19.1056666666,11.5765,15.348,28.331,28.572,12.3591666667
645.17,22.2973333334,42.8948333333,35.642,33.034,19.1425,11.6976666667,15.3328333333,28.2816666666,28.614,12.4861666666
645.50,22.2005,42.8548333334,35.5633333334,32.9658333333,19.099,11.612,15.2875,28.1483333334,28.5428333333,12.4818333334
645.83,21.9693333334,42.7166666666,35.3841666667,32.8370833334,19.0101666667,11.4431666667,15.0813333333,27.9828333334,28.2843333333,12.3301666667
646.16,21.8345,42.6528333334,35.2866666667,32.61175,18.9093333333,11.322,15.0135,27.862,28.1406666666,12.2593333333
646.49,21.7485,42.4991666666,35.1441666667,32.4886666667,18.9131666666,11.262,15.0145,27.8353333334,28.1033333334,12.2181666666
646.82,21.5218333334,42.295,34.8981666666,32.1885833334,18.8326666666,11.0763333333,14.779,27.565,27.976,12.0423333333
647.15,21.3825,42.2098333334,34.8091666667,32.0213333334,18.7095,10.9683333333,14.7243333333,27.459,27.8218333333,12.0548333333
647.48,21.5638333333,42.2986666667,34.9206666667,32.09625,18.8306666667,11.1296666666,14.8043333334,27.5085,27.9813333334,12.2508333334
647.81,21.5048333333,42.4036666667,34.9131666666,32.192,18.8455,11.129,14.8235,27.4896666666,27.958,12.3145
648.14,21.4351666666,42.3366666667,34.9241666667,32.1361666666,18.8618333333,11.0711666667,14.7986666666,27.439,27.8278333333,12.2836666667
648.47,21.4588333333,42.3755,34.8835,32.0999166667,18.9763333333,11.0853333333,14.8443333334,27.5223333333,27.8576666667,12.3671666667
648.80,21.4275,42.3345,34.7923333333,32.1965,18.9738333334,11.1143333334,14.8706666667,27.5205,27.8218333333,12.3626666667
649.13,21.4636666666,42.3891666666,34.8115,32.2228333334,18.9265,11.1376666666,14.8566666666,27.5836666667,27.8696666666,12.3618333333
649.46,21.4425,42.429,34.8245,32.2571666667,18.9321666666,11.2396666666,14.8446666667,27.5558333333,27.954,12.4103333333
649.79,21.4908333333,42.5331666667,34.9243333333,32.3731666667,19.0276666667,11.3781666667,14.8733333333,27.6846666667,27.9676666667,12.5703333333
650.11,21.5663333334,42.8005,35.0245,32.551,19.0666666667,11.433,14.898,27.7181666666,28.0556666666,12.6633333333
650.44,21.5866666667,42.7723333333,35.088,32.66625,19.0618333334,11.5538333333,15.0663333333,27.8865,28.1523333333,12.7691666667
650.77,21.526,42.7773333334,35.0503333333,32.691,19.0245,11.5375,15.0371666667,27.821,28.1325,12.695
651.10,21.247,42.615,34.9166666667,32.5786666667,18.829,11.3881666667,14.945,27.6313333333,27.9183333333,12.4501666667
651.43,21.1691666666,42.478,34.7216666666,32.5073333333,18.6805,11.3105,14.8661666666,27.4565,27.825,12.313
651.76,21.0448333333,42.3625,34.5288333334,32.4055,18.5293333333,11.1805,14.7181666666,27.3098333333,27.7353333333,12.2116666667
652.09,21.013,42.3063333333,34.4873333334,32.4373333333,18.3986666667,11.1258333334,14.651,27.1756666666,27.6355,12.1863333333
652.42,20.8926666667,42.3306666667,34.487,32.2729166667,18.3021666666,11.0026666667,14.5226666667,27.1323333333,27.5983333333,12.0726666667
652.75,20.7215,42.1371666667,34.3156666667,32.1630833334,18.1413333334,10.8116666666,14.3993333334,26.9916666667,27.4768333334,11.923
653.08,20.7501666667,42.15,34.3831666666,32.2696666666,18.1075,10.7966666667,14.388,26.9803333333,27.4851666667,11.9316666667
653.41,20.6788333333,42.139,34.3033333333,32.1398333333,17.9971666667,10.7546666667,14.2671666667,26.8378333333,27.4798333334,11.8786666667
653.74,20.6106666666,42.042,34.176,32.0456666666,18.0241666667,10.861,14.2863333334,26.7938333333,27.4723333334,11.9813333334
654.06,20.6443333333,42.0478333333,34.0735,31.9833333334,18.0036666667,10.7953333333,14.1653333333,26.6533333333,27.3301666667,11.9375
654.39,20.7255,42.1566666666,34.1611666666,32.0501666667,18.0351666666,10.8618333333,14.2053333333,26.7215,27.429,12.073
654.72,20.719,42.1391666666,34.0965,31.9958333333,17.9646666666,10.8781666666,14.1448333334,26.6625,27.4351666667,12.159
655.05,20.7978333333,42.2405,34.2645,32.0358333333,18.1993333334,11.075,14.2653333333,26.8106666667,27.6356666666,12.5011666667
655.38,20.9083333333,42.3931666667,34.4145,32.129,18.3208333333,11.2735,14.4321666666,26.8818333334,27.7258333333,12.7116666667
655.71,20.9465,42.3213333333,34.4915,32.1025,18.4868333333,11.4305,14.5993333333,26.8956666667,27.8631666667,12.8131666666
656.04,21.0148333334,42.338,34.5643333333,32.2836666666,18.5421666667,11.5281666667,14.797,26.8856666666,27.9635,12.9365
656.37,21.0001666667,42.4313333333,34.6351666667,32.2674166666,18.6113333333,11.7588333334,14.9241666667,26.8848333334,28.106,13.0528333333
656.69,21.0511666667,42.486,34.6078333334,32.2678333333,18.6993333333,11.8215,15.0983333334,26.893,28.1871666667,13.1551666667
657.02,21.0586666667,42.3975,34.563,32.41075,18.6943333334,11.8185,15.2051666667,26.9851666667,28.2236666667,13.2123333333
657.35,20.9243333333,42.2058333334,34.488,32.23375,18.4898333333,11.5928333334,14.984,26.7548333333,28.0853333334,13.0066666667
657.68,20.8801666666,42.2348333333,34.5701666667,32.2829166667,18.4851666667,11.6713333334,14.9975,26.8003333333,28.1835,13.0808333333
658.01,20.8103333334,42.1703333333,34.5066666667,32.23925,18.3923333334,11.5681666667,14.9395,26.7455,28.1391666667,13.0175
658.34,20.8035,42.1145,34.445,32.20025,18.4066666666,11.5475,14.95,26.7871666667,28.1176666667,13.0233333333
658.66,20.6298333333,41.9885,34.2453333334,32.0784166666,18.21,11.3033333333,14.7568333333,26.6336666667,27.8923333333,12.7388333333
658.99,20.5426666666,41.9696666666,34.1318333334,32.0624166667,18.1673333333,11.2598333334,14.6715,26.638,27.8558333333,12.723
659.32,20.4321666666,42.0616666666,34.0633333334,32.0953333333,18.0336666667,11.119,14.5156666667,26.6045,27.7978333333,12.6928333333
659.65,20.381,41.9876666667,34.0128333334,32.0345833333,17.9851666667,11.1208333333,14.3981666666,26.611,27.7033333334,12.6588333333
659.98,20.5238333333,42.0111666667,34.0948333333,32.1648333334,18.1006666667,11.2276666667,14.4183333333,26.6656666666,27.724,12.7705
660.31,20.4198333333,41.969,34.0371666667,32.10175,18.0758333333,11.229,14.3685,26.6625,27.6368333334,12.8095
660.63,20.342,41.9873333333,34.0671666666,32.0651666667,18.0513333333,11.214,14.3775,26.5551666666,27.6445,12.7846666667
660.96,20.34,42.0701666666,34.0678333333,32.1025833333,18.0986666667,11.3145,14.4336666667,26.6151666666,27.6398333333,12.8596666666
661.29,20.267,42.0033333333,34.003,32.0219166667,18.033,11.2563333333,14.4226666667,26.53,27.5406666667,12.7956666667
661.62,20.2798333333,41.994,33.9998333333,32.0138333334,18.1356666667,11.4235,14.4796666667,26.5315,27.547,12.8148333333
661.94,20.3073333334,42.0073333333,34.006,32.0158333334,18.0918333334,11.4995,14.5725,26.4351666666,27.5326666667,12.8643333334
662.27,20.2676666667,41.9471666666,34.0151666667,31.9903333334,18.0328333333,11.5308333333,14.5946666666,26.3478333333,27.4533333333,12.97
662.60,20.2368333333,41.9145,34.0878333333,32.01025,18.0056666667,11.6895,14.6241666667,26.2835,27.4225,12.9398333334
662.93,20.2203333333,41.8698333334,34.0816666667,32.0146666667,18.026,11.6976666667,14.6848333333,26.2685,27.3781666666,12.9136666667
663.26,20.2038333333,41.919,34.0126666667,32.01425,17.9818333333,11.6993333333,14.7218333334,26.1635,27.4471666667,12.9691666667
663.58,19.9976666666,41.8601666667,33.8148333333,31.8008333333,17.76,11.487,14.5721666667,25.9726666666,27.2958333334,12.7981666667
663.91,20.0101666667,41.7578333333,33.7706666667,31.81275,17.7048333333,11.492,14.5188333333,25.8308333334,27.3063333333,12.6711666666
664.24,20.0386666666,41.8043333334,33.7573333333,31.7995833334,17.7071666667,11.5408333334,14.5235,25.8491666666,27.3301666667,12.7363333334
664.57,20.1481666667,41.8356666667,33.8026666667,31.9909166667,17.766,11.6481666666,14.7016666667,25.9328333334,27.372,12.8951666667
664.89,20.0853333333,41.8203333333,33.8025,32.0468333334,17.807,11.6236666666,14.704,25.913,27.3878333334,12.9786666666
665.22,20.0586666667,41.8423333333,33.8158333333,32.1828333333,17.808,11.6743333333,14.7505,26.0013333334,27.4136666667,12.9658333333
665.55,19.8686666667,41.8408333334,33.731,32.24625,17.8545,11.6543333333,14.5608333334,25.9601666667,27.4348333333,12.874
665.87,20.0783333334,42.0428333334,33.9983333334,32.5341666666,18.0305,11.8995,14.7423333334,26.1643333334,27.7415,13.042
666.20,20.0548333334,42.0048333333,33.8358333333,32.3529166667,17.9366666666,11.608,14.678,26.0186666666,27.698,12.9523333333
666.53,20.1393333333,42.0155,33.8225,32.1945833333,17.9445,11.71,14.6953333333,25.9603333334,27.7146666667,12.9831666666
666.86,20.0386666667,41.8645,33.7876666666,32.1986666666,17.9415,11.6875,14.607,25.9596666667,27.561,12.966
667.18,20.093,41.8218333333,33.8265,32.3575833334,18.0523333333,11.7981666666,14.788,26.0308333333,27.6328333333,13.053
667.51,19.9425,41.7515,33.8431666666,32.2374166666,17.9656666667,11.657,14.6588333333,25.9593333333,27.6105,13.0553333333
667.84,19.8068333333,41.6863333333,33.6475,32.2015,17.9481666666,11.6925,14.5736666667,25.8821666667,27.5928333333,12.9616666667
668.16,19.78,41.685,33.6731666667,32.1775,17.897,11.6453333333,14.4333333333,25.868,27.6506666667,12.7795
668.49,19.7441666666,41.7196666667,33.576,32.2144166667,17.875,11.6778333333,14.4066666667,25.8518333334,27.6003333333,12.7678333333
668.82,19.5883333334,41.619,33.5466666666,32.05625,17.721,11.4958333333,14.3565,25.641,27.5225,12.786
669.14,19.5486666667,41.691,33.551,32.0358333333,17.6783333334,11.4498333333,14.4153333333,25.694,27.4895,12.8908333333
669.47,19.4368333334,41.637,33.3741666667,31.9268333334,17.6611666667,11.387,14.3421666666,25.5988333333,27.3988333333,12.7921666667
669.80,19.3636666667,41.5123333333,33.4028333333,32.00825,17.7451666667,11.5038333333,14.3176666667,25.5903333333,27.434,12.8686666667
670.13,19.3248333333,41.5121666667,33.4076666667,32.15675,17.7855,11.5685,14.3443333334,25.6676666667,27.44,12.873
670.45,19.4188333334,41.727,33.6271666666,32.2546666667,17.9386666667,11.683,14.5038333333,25.7306666667,27.6315,12.961
670.78,19.4155,41.8056666666,33.7295,32.26125,17.985,11.6236666666,14.4358333333,25.7141666667,27.6518333333,13.0203333333
671.10,19.4,41.9496666667,33.7056666667,32.30825,18.015,11.6921666667,14.478,25.7271666667,27.5798333334,13.0233333333
671.43,19.3996666666,41.913,33.815,32.3206666666,18.0361666667,11.676,14.5766666667,25.7085,27.5083333333,13.1508333333
671.76,19.2621666666,41.7613333334,33.6918333334,32.0844166667,18.0155,11.5581666666,14.5271666667,25.5203333333,27.3793333333,13.1263333334
672.08,19.2425,41.7346666666,33.6845,31.9893333334,17.9546666666,11.5608333334,14.4723333334,25.4893333333,27.4025,13.0483333333
672.41,19.3713333333,41.9016666667,33.6926666666,32.1193333333,18.0611666667,11.6586666667,14.5295,25.5961666666,27.4365,13.0841666666
672.74,19.436,41.8533333333,33.7465,32.1451666666,18.1138333333,11.6706666666,14.5471666666,25.5101666667,27.4845,13.0843333333
673.06,19.4398333333,41.8575,33.7931666667,32.0914166666,18.1093333334,11.6741666667,14.6201666667,25.5318333333,27.4973333333,13.2001666667
673.39,19.5371666667,41.981,33.9031666667,32.1683333333,18.0998333333,11.7793333333,14.7063333333,25.6928333333,27.6441666667,13.2463333333
673.72,19.467,41.9128333333,33.855,32.04825,18.0058333333,11.7345,14.6341666667,25.5036666666,27.6375,13.2653333333
674.04,19.407,41.8035,33.6953333333,32.0445833333,17.9465,11.697,14.609,25.4441666666,27.5651666667,13.2705
674.37,19.3271666667,41.8458333334,33.5805,32.0483333334,17.964,11.7448333333,14.6343333333,25.508,27.6538333333,13.3075
674.69,19.3456666666,41.785,33.5723333334,31.9923333334,17.9401666667,11.7278333334,14.6618333333,25.5968333333,27.72,13.2313333333
675.02,19.348,41.7433333333,33.5776666667,31.8715833334,17.9126666667,11.6526666666,14.5216666666,25.5648333333,27.6738333334,13.1633333333
675.35,19.4073333333,41.972,33.6286666667,32.0636666667,17.9935,11.8006666667,14.5665,25.7126666667,27.838,13.2781666666
675.67,19.5585,42.045,33.7585,32.2234166666,18.1615,11.8526666667,14.7671666666,25.767,27.982,13.4825
