wavelength,Back_LoxAnof,Belly_LoxAnof,Breast_LoxAnof,Crissum_LoxAnof,Crown_LoxAnof,DorTail_LoxAnof,Patch10_LoxAnof,Rump_LoxAnof,Throat_LoxAnof,WingTip_LoxAnof
788.07,20.201,36.1975,26.8678333333,38.0363333334,18.5151666666,21.7528333333,21.8103333334,18.2438333334,20.929,20.594
788.38,21.2078333334,36.6515,27.5311666667,38.3295,19.0938333333,21.8053333333,21.9756666666,18.7208888888,21.6436666666,21.1886666667
788.69,22.0311666667,37.0538333333,28.3163333333,38.8388333333,19.5135,22.4915,22.4258333333,19.5635555555,22.313,21.8808333334
789.00,22.2698333334,36.9833333334,28.5361666667,38.8321666666,19.5011666667,22.516,22.4971666667,19.6624444445,22.0421666667,21.7483333333
789.31,22.4908333333,36.6436666666,28.9675,38.745,19.6985,22.606,22.2318333334,19.7275,22.1933333333,21.781
789.62,22.503,36.6723333333,29.4036666667,39.1116666666,20.025,22.6385,22.2221666666,19.88,22.6578333333,22.1738333334
789.92,23.0015,37.4976666666,29.8568333334,39.6683333334,20.497,23.1486666667,22.471,20.1597777778,23.2665,22.4023333334
790.23,22.7471666667,37.096,29.5706666666,39.6146666667,20.4996666667,22.8276666667,22.2858333333,19.6767777778,23.1586666666,22.3661666666
790.54,22.865,37.1285,29.4865,40.0371666667,20.5546666667,22.473,22.1843333334,19.5305,23.4118333333,22.2668333333
790.85,22.325,36.588,29.1106666667,39.6511666666,19.8255,21.8888333333,21.506,18.6202222222,22.7718333333,21.4316666666
791.16,22.4018333333,36.8368333334,29.4953333333,39.8016666667,19.8576666666,21.863,21.6366666667,18.7438333333,22.8655,21.5178333333
791.47,22.2653333334,36.6363333334,29.478,39.7878333333,19.7316666666,21.8106666667,21.659,18.6991666667,22.8936666666,21.659
791.78,21.2881666666,35.804,28.3808333333,38.8155,18.7958333333,21.189,20.9243333333,17.8321666667,21.873,20.7698333334
792.08,20.1901666667,35.179,27.3488333334,37.9081666666,18.02,20.2683333333,20.011,16.6927777777,21.1633333333,20.0335
792.39,19.7775,35.2521666667,27.1571666666,37.886,17.575,19.8228333333,19.7775,16.6362222222,21.4693333334,20.2771666667
792.70,20.0206666667,36.208,27.2986666666,38.1475,18.2066666667,20.1686666667,20.7393333333,17.1683888889,22.1878333333,21.0815
793.01,19.7796666667,36.2395,27.0388333333,37.5258333333,18.1598333333,20.2043333333,20.7443333333,17.2335,22.1686666667,20.756
793.32,18.7196666666,35.4906666667,26.1076666667,36.5113333333,17.4785,19.0906666667,19.659,16.4655,21.155,19.891
793.62,18.4186666666,35.4885,25.9103333333,36.2265,17.2313333333,19.0181666667,19.548,16.4552777778,20.989,19.7211666667
793.93,17.94,35.4551666667,25.3383333334,35.2375,16.4373333334,18.6853333334,19.1328333333,15.837,20.4175,19.4425
794.24,18.1131666667,35.5026666667,24.9883333333,35.0436666667,16.4945,18.5606666667,19.2033333334,15.8976111111,20.3971666667,19.5823333334
794.55,17.4351666666,34.664,24.1568333334,34.572,15.7948333333,18.0086666667,18.5706666667,15.3282777778,19.9701666666,19.2363333333
794.86,17.0473333334,34.4058333334,24.0946666667,34.6483333333,15.6516666666,17.5893333333,18.0738333333,14.8327222223,20.0115,19.0775
795.16,17.2406666667,35.1471666667,24.472,35.1355,16.1731666666,17.5736666667,18.4916666667,15.0063888889,20.2938333334,19.4901666666
795.47,18.0203333334,35.2103333334,24.8121666667,35.6086666666,16.5985,17.8725,19.2378333333,15.2065,20.455,19.4085
795.78,18.3906666667,35.6096666666,25.0393333333,35.6886666667,16.6778333334,18.1316666666,19.3488333333,15.2995555556,20.0473333333,19.394
796.09,18.0135,34.9608333333,24.9945,35.129,15.9033333333,17.8676666667,18.7766666667,14.9568888889,19.2255,18.9563333334
796.40,18.017,34.9088333333,25.028,35.1901666667,15.7213333333,18.1746666667,18.9063333333,14.9748888889,19.0636666667,19.1086666667
796.70,17.8716666667,34.617,24.6623333333,35.169,15.4618333333,18.6485,18.8626666667,14.7371666667,19.1668333333,19.0428333333
797.01,18.0013333334,34.4101666667,24.4728333333,35.1728333333,15.2085,18.7525,18.5735,14.6331111112,19.0781666666,18.7191666667
797.32,18.4788333333,34.5528333334,25.0,35.5705,15.6486666666,19.3733333333,19.027,15.1268888889,19.7093333333,19.1833333333
797.63,18.5211666666,35.087,25.4243333333,36.1148333333,15.8066666667,19.7943333333,19.4481666667,15.6537222222,20.2525,19.4033333333
797.93,18.7426666667,35.784,25.9133333333,36.4645,15.963,20.093,19.8433333333,16.2126666667,20.4901666667,19.5598333333
798.24,19.4138333333,36.7356666666,26.4481666667,37.1148333333,16.6206666667,20.9998333333,20.5286666667,17.3716111111,20.8045,19.8276666666
798.55,19.2146666667,36.2201666667,26.2155,37.0501666667,16.2461666666,20.8391666667,20.2663333333,17.2160555555,20.5353333333,19.6705
798.85,18.5908333333,36.3551666666,26.0858333333,36.8863333333,16.1001666667,20.8688333333,20.4083333334,17.4298333334,20.2433333333,19.7001666666
799.16,17.773,35.8106666667,25.3608333333,36.3635,15.7648333333,20.3465,19.7208333333,16.7988888889,19.9976666667,19.0355
799.47,18.0231666667,36.1191666667,25.0606666667,36.7368333334,16.0126666667,20.1306666667,19.719,16.8564444444,20.0583333333,19.0771666667
799.78,17.8863333333,36.3386666666,24.7846666667,36.807,15.9643333333,19.4875,19.2045,16.4368888888,19.8816666667,18.8718333334
800.08,18.8031666667,36.8941666667,25.4623333334,37.3186666667,16.4543333334,19.6401666666,19.7278333333,16.7456666667,20.3771666666,19.4653333333
800.39,18.9386666667,37.5031666667,25.8716666667,37.9033333333,16.7053333333,19.907,20.204,16.6882222222,20.8881666667,19.7005
800.70,19.1518333333,37.3015,25.9303333333,37.9261666667,17.057,19.9843333334,20.2448333334,16.8747777778,21.0253333333,19.737
801.00,19.475,37.1655,26.0498333334,37.756,17.3753333333,19.7243333333,20.1311666666,17.021,20.7088333334,20.1706666666
801.31,19.747,36.8878333334,26.106,37.8881666666,17.588,20.129,20.0761666666,17.0703333333,20.5633333334,20.2213333334
801.62,19.4755,36.475,25.3596666667,37.4998333333,17.1193333333,19.5288333334,19.9015,16.2806111111,20.3006666667,19.9413333334
801.92,19.8898333333,37.4698333333,25.6785,38.1276666667,18.0366666666,20.4136666667,20.5076666666,16.998,21.0045,20.0645
802.23,20.1045,37.8575,26.0175,37.995,17.8631666667,20.4483333333,20.0906666667,16.8269444444,21.6446666667,20.352
802.54,20.8055,37.6243333334,26.3981666666,38.4273333333,17.871,20.8055,20.4871666667,16.8142777778,22.0238333333,20.7781666667
802.84,21.2326666667,37.8291666666,26.4706666667,38.3753333333,18.2493333333,21.4566666667,20.7563333333,17.0493888889,22.2128333333,20.7421666667
803.15,22.4855,38.3621666666,27.1405,39.055,18.9526666666,22.5408333334,21.8898333333,17.9366666667,23.1645,21.5433333333
803.46,22.259,38.3611666667,26.9008333334,39.0083333333,19.0633333334,22.6723333334,21.9285,18.3011666666,22.8925,21.8595
803.76,22.8496666666,38.6093333334,27.2055,39.2418333333,19.4421666666,23.1246666667,22.1903333333,19.0392222223,23.4128333333,22.355
804.07,22.6883333333,38.5243333334,27.4501666666,39.5486666666,19.2,22.9375,22.107,19.0751666667,23.5603333334,22.356
804.38,21.9028333333,37.4443333334,27.0416666667,38.986,18.6666666667,22.5973333333,21.6805,18.2452222222,23.014,21.361
804.68,21.5271666667,36.882,26.7191666667,38.691,18.724,22.121,21.541,18.2868888889,23.2256666666,21.251
804.99,21.6583333334,36.8398333333,27.1866666667,38.6826666667,18.8943333333,22.4971666666,21.2873333333,18.4497777778,23.4871666667,21.7271666666
805.30,21.3,36.2633333333,27.0101666667,38.2391666667,18.4926666667,22.036,21.0683333334,17.9522777777,23.058,21.6953333333
805.60,21.3615,36.3711666667,26.9263333334,38.3596666666,18.7376666667,21.776,20.519,17.8311666666,23.1566666666,21.1266666666
805.91,21.379,37.0448333333,27.0365,38.3513333333,19.0158333334,21.7405,20.7116666667,18.3301666667,23.2971666666,21.1703333334
806.21,21.3326666666,37.287,27.773,38.6141666667,18.8043333334,21.668,20.229,18.2313333333,23.7356666667,21.5983333333
806.52,20.347,36.468,27.2181666666,37.6853333333,18.3461666666,21.0608333333,19.1153333334,17.6695,23.2718333333,20.8788333333
806.83,20.6813333333,36.6271666666,27.58,38.2668333333,18.5751666666,21.459,19.8758333334,17.8069444445,23.8903333334,21.0345
807.13,20.1503333333,36.5336666667,27.6551666667,38.148,18.281,21.1696666667,19.7251666666,17.4926666667,23.5345,21.0846666667
807.44,20.2738333333,36.8978333333,27.7018333333,38.2806666666,18.8053333333,21.728,20.0743333334,17.8216111111,23.1393333333,21.2573333334
807.74,21.4163333333,38.655,28.7411666666,39.5706666666,20.1001666667,23.3046666667,21.402,19.3657777778,24.2631666667,22.575
808.05,22.4068333333,39.8016666667,29.8658333334,40.5595,21.2705,24.3881666667,22.5376666667,20.2892777778,25.3933333334,23.339
808.35,22.5645,39.686,29.607,40.9478333333,21.2,24.3398333333,22.9018333333,20.4028888889,25.3815,22.6968333333
808.66,22.669,39.887,29.8778333334,41.4805,21.0901666667,24.8586666666,23.0861666667,21.0358333333,26.0498333334,22.6988333334
808.97,24.0181666667,40.5226666667,30.7501666667,42.8846666667,22.1878333333,26.0703333333,24.7565,22.4879444445,27.2956666666,24.2693333333
809.27,24.4218333333,40.7026666667,31.3761666667,43.2533333333,22.7018333334,26.6458333333,25.6226666666,23.117,28.4401666667,24.9556666666
809.58,24.2928333333,39.8316666666,30.7911666666,42.9,22.5933333333,26.1281666666,25.6918333333,22.5430555555,27.9333333333,24.5788333333
809.88,24.4273333333,40.2078333333,31.0416666667,43.0646666667,23.0981666667,26.1076666667,26.2601666667,22.8637777778,27.7266666667,24.9466666666
810.19,24.244,39.5063333333,31.0033333333,42.1141666667,22.6081666666,25.139,25.926,22.4846111112,26.8981666666,24.2128333333
810.49,24.5301666666,38.9881666667,31.1246666667,42.168,22.8226666667,24.812,25.9866666667,22.1385,26.911,23.8251666667
810.80,24.0458333334,39.0425,31.1228333333,41.8575,22.6305,24.1093333333,25.5725,21.8033888889,27.2901666667,23.489
811.10,24.2045,37.93,30.4563333333,41.3051666666,22.5006666667,23.674,24.9115,20.9205,27.1618333333,23.2721666667
811.41,23.5691666666,37.1323333334,30.0033333333,40.64,21.5325,22.7771666667,23.8926666667,19.8460555555,25.7355,22.4863333334
811.71,23.6485,37.2801666667,29.9833333333,40.4145,21.4926666667,22.2721666667,23.466,19.5248333333,25.5556666666,22.7698333333
812.02,24.244,37.8193333334,30.645,40.961,22.2781666667,22.5471666667,23.6896666666,19.5116666667,25.6888333333,23.6221666666
812.32,23.4148333333,37.6568333334,30.0948333333,40.3528333333,21.0748333333,21.9056666666,23.1603333333,18.7465,24.6353333334,22.974
812.63,23.5061666667,37.1181666666,29.82,40.4616666667,20.706,21.8093333333,22.6576666667,18.3695555556,23.8626666667,22.8446666667
812.93,24.1191666667,37.6693333334,30.2336666667,40.972,21.4093333333,22.4425,23.1706666667,19.3089444444,24.3055,23.357
813.24,24.2968333334,38.0658333333,30.4355,41.4095,21.1763333334,22.4108333333,22.8908333334,19.067,24.7258333333,23.4568333334
813.54,24.7256666666,38.9058333334,30.8815,42.2496666667,22.188,22.7881666666,23.3196666667,19.8388888889,25.8745,24.4685
813.85,25.051,39.037,30.5158333333,42.2301666666,22.2335,22.8655,23.207,20.5885555556,26.2126666667,25.0171666667
814.15,25.3428333334,38.769,30.2813333333,42.4896666666,21.485,23.2168333333,23.2166666667,20.3359444444,26.1145,25.0856666666
814.46,25.2516666666,38.727,30.1076666666,42.2823333333,20.3951666667,22.4245,23.153,20.2800555555,25.7023333334,24.6098333334
814.76,25.926,38.8715,29.979,42.6625,20.4401666667,23.0083333334,23.5498333333,20.9527222223,26.4675,25.2446666667
815.07,26.4798333334,39.4601666666,30.4085,43.233,20.9935,24.178,24.5411666666,21.5875555556,26.9816666667,25.7008333333
815.37,25.8911666667,38.7318333333,29.3326666666,42.6626666666,20.318,23.1133333333,24.144,21.1797777778,26.3276666667,24.7726666667
815.68,25.9141666667,37.8515,28.9735,42.2645,20.306,22.609,23.3296666666,20.9095,25.7208333334,24.2438333334
815.98,25.6053333333,38.1768333334,28.846,42.7708333333,20.1031666667,21.8306666666,23.4506666667,21.1123333334,26.0685,24.2698333334
816.29,25.1328333333,37.7788333334,28.746,42.6496666667,19.5536666666,21.3601666667,23.5918333333,21.5671111111,26.0715,24.017
816.59,25.4238333333,37.8003333333,29.1666666666,43.1496666667,19.2618333333,21.5393333334,23.87,22.2281111111,25.8298333333,23.9053333334
816.89,24.9473333333,37.2278333333,28.4386666667,42.8423333333,18.0528333333,21.3333333333,23.0,21.7135555556,24.9826666667,23.4386666667
817.20,24.6881666666,37.3353333334,28.309,42.7581666666,17.8965,21.2578333333,23.0421666667,21.385,24.7748333334,23.1288333333
817.50,25.2513333334,38.1456666667,28.6048333333,43.2763333333,18.9136666667,21.479,23.4743333333,22.3283888889,25.2515,23.776
817.81,24.7093333333,38.9373333333,28.9891666667,43.524,18.9436666666,21.7861666667,23.6273333333,22.7982222222,25.533,23.805
818.11,23.8801666666,39.0021666666,28.7456666667,43.1881666667,18.6438333333,20.8986666667,23.1078333333,21.8358888889,24.946,23.1231666667
818.41,23.3858333333,38.5041666667,28.7468333333,42.2875,18.8138333333,19.9386666667,22.6263333333,21.4237222222,24.9488333334,22.9913333333
818.72,23.7531666667,38.3618333333,29.4766666667,42.5728333334,19.5556666667,20.2916666667,22.9626666667,21.3681666666,25.293,23.3306666666
819.02,23.544,38.203,29.5181666666,42.269,19.8043333333,20.6198333334,23.1928333333,21.0007222222,25.389,23.4941666667
819.33,23.3601666667,37.9518333333,29.1833333333,41.1088333333,20.125,20.9505,23.0141666666,20.5005,24.6875,22.97
819.63,22.6278333333,37.2465,28.4831666666,40.232,19.6906666666,20.3381666667,22.1738333334,19.2753333333,23.6813333334,22.0966666667
819.93,22.1301666666,36.889,28.0321666666,39.227,19.638,19.987,22.1061666667,18.6935,23.1286666667,21.6025
820.24,21.9843333334,37.087,28.1993333333,39.0045,19.9918333334,19.9576666666,22.1678333333,18.7223888889,22.8611666666,21.5966666667
820.54,21.7518333333,37.2721666667,28.1445,38.8543333333,19.7853333333,19.8373333334,22.3025,18.6752222222,22.486,21.5858333333
820.85,21.7423333333,37.3475,28.3018333334,38.8266666666,19.8751666666,20.052,22.5088333333,18.8383888889,22.386,21.5508333333
821.15,21.6936666666,37.3531666667,28.4048333333,38.7675,19.915,19.9583333333,22.4178333333,18.7251666666,22.3408333333,21.6251666667
821.45,21.7368333333,37.6088333333,28.5876666667,38.9653333333,20.0901666666,20.1515,22.5621666667,18.9375555555,22.5203333333,21.8555
821.76,21.5641666667,37.837,28.5975,38.9788333333,20.022,20.2468333334,22.4916666667,19.0101111111,22.3616666667,21.8098333333
822.06,21.5071666667,37.8003333333,28.5223333333,38.8005,19.933,20.3398333334,22.5173333333,19.0487222222,22.3925,21.7893333334
822.36,21.3588333333,37.8465,28.5183333334,38.7391666667,19.866,20.3028333334,22.5626666667,19.0897777778,22.321,21.758
822.67,21.3206666666,37.8123333333,28.5565,38.669,19.7856666667,20.2953333334,22.57,19.1778888888,22.3306666667,21.8731666667
822.97,21.3458333334,37.976,28.5798333333,38.6915,19.7358333334,20.3775,22.7003333334,19.3143333333,22.3731666667,21.9475
823.27,21.3471666667,38.0616666666,28.7001666666,38.8178333333,19.692,20.4988333333,22.7073333334,19.3973333333,22.4626666667,21.9541666666
823.58,21.4041666666,38.1041666667,28.7796666667,38.9433333333,19.7191666667,20.6488333333,22.8486666667,19.5462777778,22.6413333333,22.0061666667
823.88,21.5275,38.2405,28.9926666666,39.0836666667,19.8915,20.8783333333,22.8978333333,19.7208888888,22.9553333333,22.105
824.18,21.2568333334,38.163,28.8258333333,38.9766666667,19.5748333333,20.632,22.6716666666,19.415,22.9113333333,21.9443333334
824.49,21.3798333333,38.3673333334,28.846,39.243,19.5935,20.8463333333,22.8971666667,19.6062222222,23.0575,22.0298333333
824.79,21.5305,38.3883333334,28.8188333333,39.1581666667,19.4596666667,20.9421666667,23.0463333333,19.7226111112,23.0081666666,21.98
825.09,21.8883333333,38.3733333333,28.9526666666,39.3281666666,19.3916666666,21.2446666667,23.3103333333,19.9157222223,23.2326666666,22.101
825.39,21.6665,38.4946666666,28.8461666666,39.0245,19.0633333334,21.0476666666,22.9543333333,19.7157222222,22.6645,21.8451666667
825.70,22.1135,38.914,29.1943333333,39.533,19.3988333333,21.4771666667,23.2573333333,19.8774444444,22.9015,22.1485
826.00,22.5795,39.481,29.7806666667,40.1615,19.918,22.1218333333,23.7293333333,20.1247777778,23.3981666667,22.3806666667
826.30,22.9196666667,39.818,30.1245,40.4528333333,20.3148333334,22.3951666666,23.9141666666,20.3290555555,23.6943333334,22.6696666667
826.61,23.1068333334,40.0815,30.2548333333,40.9678333333,20.7055,22.608,24.3196666667,20.6664444445,23.9501666667,23.1375
826.91,23.1308333333,40.313,30.3278333334,40.9151666667,20.554,22.5845,24.3231666667,20.6181111111,24.0623333333,23.2736666667
827.21,23.2008333333,40.3528333334,30.4915,40.9578333333,20.6491666667,22.76,24.6186666667,20.6845555555,24.0265,23.3775
827.51,23.355,40.3021666666,30.5153333333,40.7485,20.8556666667,22.7748333333,24.7131666667,20.7005555556,24.0053333334,23.3358333334
827.82,23.2976666667,40.5176666667,30.6333333334,40.7348333333,21.0656666666,22.8565,24.8913333334,20.7516666667,24.2196666666,23.3176666666
828.12,23.4176666666,40.7821666667,30.9703333334,40.8721666667,21.4621666666,23.0445,25.069,20.709,24.6543333333,23.4936666667
828.42,22.9743333333,40.5126666667,30.7911666666,40.5713333333,21.4431666667,22.7251666667,25.209,20.3027222222,24.6743333333,23.3405
828.72,23.4513333333,40.9778333333,31.2788333334,41.2486666666,21.9301666667,23.2361666667,26.1268333333,20.7196666667,25.5771666667,23.929
829.02,23.555,41.034,31.4128333334,41.147,22.0273333333,23.1621666667,26.2178333333,20.8165555555,25.9821666667,24.0178333334
829.33,23.3238333333,41.1626666666,31.221,41.5601666666,21.8023333333,22.9263333334,26.1336666667,20.8138888889,25.9786666666,23.9245
829.63,23.588,41.7736666667,32.0281666667,42.116,22.4968333334,23.4488333334,26.9471666666,21.2881666666,26.7116666666,24.6256666667
829.93,23.72,42.1208333333,32.0478333333,41.9085,22.529,23.5668333333,26.9756666666,21.0898888889,26.787,24.7228333334
830.23,23.7138333333,42.091,31.8416666667,42.0653333333,22.724,23.4695,26.7875,20.7777222222,26.6846666667,24.7941666666
830.54,24.1256666667,42.1723333333,32.0355,42.6365,23.0328333333,23.6885,26.967,20.8606666667,27.2268333334,24.9728333333
830.84,25.0646666666,42.7935,32.802,44.0136666666,23.7295,24.4041666666,27.6485,21.6528888889,28.0936666667,25.8826666666
831.14,25.051,42.3725,32.1543333333,43.8865,23.8135,24.3378333333,27.1616666667,21.2954444444,27.1905,25.6915
831.44,24.2463333334,41.0978333333,31.4278333333,43.0886666667,22.5825,23.322,26.095,20.5393888889,25.7538333333,24.8435
831.74,24.2901666667,40.5706666666,31.2103333334,42.5973333333,22.112,23.2285,25.5308333334,20.2782777777,24.9791666667,24.5381666666
832.04,23.467,39.7013333333,30.372,42.3611666667,21.161,22.4058333333,24.4498333333,19.5403888889,23.8468333333,23.611
832.35,22.6695,38.9215,29.7095,41.5935,20.3758333333,21.8643333334,23.6456666667,18.8792222222,22.9746666667,23.0476666666
