wavelength,Back_HetRubm,Belly_HetRubm,Breast_HetRubm,Crissum_HetRubm,Crown_HetRubm,DorTail_HetRubm,Patch10_HetRubm,Rump_HetRubm,Throat_HetRubm,WingTip_HetRubm
614.61,8.50433333333,22.598,18.3713333333,11.6886666667,12.1866666667,5.90733333333,72.3243333333,61.3366666667,19.0896666667,7.72333333333
614.94,8.475,22.478,18.3593333333,11.594,12.1463333333,5.80633333333,72.4466666667,61.4473333333,19.029,7.646
615.28,8.46266666667,22.571,18.3453333333,11.525,12.221,5.79033333333,72.7073333333,61.6866666667,19.078,7.66566666667
615.61,8.53933333333,22.664,18.4273333333,11.5966666667,12.314,5.83266666667,72.8403333333,61.785,19.1816666667,7.70933333333
615.95,8.602,22.7406666667,18.487,11.637,12.3696666667,5.894,72.974,61.9523333333,19.2253333333,7.73733333333
616.28,8.62866666667,22.7486666667,18.516,11.6193333333,12.48,5.93733333333,72.9893333333,62.1116666667,19.2293333333,7.736
616.61,8.69833333333,22.7823333333,18.6243333333,11.6623333333,12.6,5.987,73.2446666667,62.2506666667,19.269,7.776
616.95,8.751,22.796,18.6993333333,11.6893333333,12.648,6.01566666667,73.4193333333,62.4673333333,19.3433333333,7.77833333333
617.28,8.71933333333,22.788,18.6693333333,11.695,12.645,6.05933333333,73.2486666667,62.3026666667,19.288,7.76866666667
617.62,8.72566666667,22.877,18.7136666667,11.6896666667,12.6896666667,6.08766666667,73.3536666667,62.3453333333,19.278,7.79433333333
617.95,8.63433333333,22.8533333333,18.694,11.6093333333,12.693,6.05433333333,73.3016666667,62.4163333333,19.2743333333,7.80133333333
618.28,8.68466666667,22.9226666667,18.7073333333,11.6593333333,12.7366666667,6.04566666667,73.32,62.469,19.2596666667,7.90366666667
618.62,8.75566666667,23.0426666667,18.7506666667,11.7626666667,12.7793333333,6.10566666667,73.4113333333,62.57,19.3863333333,8.01366666667
618.95,8.73133333333,23.0196666667,18.8076666667,11.7946666667,12.742,6.06733333333,73.3136666667,62.579,19.3673333333,7.99933333333
619.28,8.76333333333,23.1236666667,18.828,11.8743333333,12.7886666667,6.13266666667,73.3406666667,62.6433333333,19.35,8.09066666667
619.62,8.73333333333,23.1603333333,18.8186666667,11.9053333333,12.85,6.12133333333,73.343,62.6153333333,19.3636666667,8.095
619.95,8.763,23.2616666667,18.8663333333,11.9063333333,12.8383333333,6.138,73.567,62.7593333333,19.4086666667,8.19066666667
620.28,8.756,23.3183333333,18.823,11.872,12.7833333333,6.12366666667,73.511,62.808,19.4876666667,8.24
620.62,8.62233333333,23.254,18.7313333333,11.8566666667,12.746,6.09233333333,73.407,62.6536666667,19.446,8.22966666667
620.95,8.58666666667,23.2136666667,18.6943333333,11.8386666667,12.7313333333,6.058,73.5143333333,62.7486666667,19.5083333333,8.22266666667
621.28,8.54433333333,23.089,18.6663333333,11.7653333333,12.6926666667,5.99633333333,73.4866666667,62.73,19.531,8.16633333333
621.62,8.585,23.094,18.6853333333,11.7816666667,12.665,6.03066666667,73.509,62.7066666667,19.516,8.17066666667
621.95,8.553,23.0586666667,18.6613333333,11.7483333333,12.6366666667,6.02466666667,73.5186666667,62.6993333333,19.5746666667,8.11266666667
622.28,8.53,23.028,18.6653333333,11.7486666667,12.6323333333,6.03766666667,73.442,62.704,19.539,8.12033333333
622.62,8.55,23.0273333333,18.6323333333,11.709,12.6516666667,6.01533333333,73.621,62.7173333333,19.5233333333,8.07133333333
622.95,8.47666666667,22.9426666667,18.523,11.576,12.5803333333,5.924,73.5586666667,62.6653333333,19.5046666667,8.011
623.28,8.565,22.9776666667,18.549,11.6153333333,12.589,5.976,73.6696666667,62.7223333333,19.5313333333,8.04233333333
623.62,8.61833333333,22.9626666667,18.5716666667,11.7426666667,12.6123333333,5.99133333333,73.6963333333,62.731,19.5916666667,8.108
623.95,8.619,22.9523333333,18.628,11.7963333333,12.676,5.998,73.7546666667,62.722,19.5456666667,8.11133333333
624.28,8.59666666667,23.0803333333,18.627,11.7353333333,12.683,5.93566666667,73.9113333333,62.8606666667,19.5583333333,8.044
624.62,8.58433333333,23.116,18.6523333333,11.7626666667,12.7033333333,5.91633333333,73.936,62.9203333333,19.5323333333,8.07066666667
624.95,8.64666666667,23.229,18.6716666667,11.798,12.776,5.954,74.0766666667,63.04,19.625,8.06433333333
625.28,8.66033333333,23.2816666667,18.6803333333,11.7756666667,12.873,5.946,74.211,63.1496666667,19.675,8.03966666667
625.61,8.67033333333,23.2633333333,18.647,11.7696666667,12.845,5.939,74.183,62.9993333333,19.6326666667,8.06233333333
625.95,8.70033333333,23.2883333333,18.637,11.811,12.883,5.949,74.263,63.105,19.678,8.06366666667
626.28,8.737,23.3143333333,18.6563333333,11.8636666667,12.939,6.04133333333,74.266,63.2106666667,19.7353333333,8.14233333333
626.61,8.81766666667,23.349,18.7526666667,11.96,13.0456666667,6.15633333333,74.2523333333,63.2193333333,19.8083333333,8.23966666667
626.94,8.77566666667,23.309,18.7036666667,11.9413333333,13.0233333333,6.12766666667,74.159,63.2256666667,19.791,8.21966666667
627.28,8.72366666667,23.2303333333,18.65,11.887,13.018,6.089,74.009,63.1793333333,19.7286666667,8.08133333333
627.61,8.746,23.2263333333,18.6206666667,11.8786666667,13.0336666667,6.09866666667,73.952,63.1086666667,19.7513333333,8.083
627.94,8.83433333333,23.0733333333,18.6373333333,11.9226666667,13.0233333333,6.153,73.7503333333,62.927,19.7536666667,8.121
628.27,8.91066666667,23.0916666667,18.6726666667,11.9766666667,13.0716666667,6.19533333333,73.8206666667,63.021,19.8216666667,8.163
628.61,8.852,23.0226666667,18.6503333333,11.9983333333,13.0606666667,6.189,73.7546666667,62.8643333333,19.764,8.249
628.94,8.84466666667,22.9933333333,18.6346666667,12.0986666667,12.991,6.21366666667,73.592,62.7026666667,19.6896666667,8.31166666667
629.27,8.778,22.9503333333,18.6783333333,12.156,12.9973333333,6.179,73.687,62.9073333333,19.727,8.333
629.60,8.799,22.9916666667,18.6726666667,12.1856666667,12.98,6.21466666667,73.518,62.785,19.6913333333,8.36
629.94,8.80833333333,22.9563333333,18.6643333333,12.2243333333,12.9463333333,6.21166666667,73.452,62.7376666667,19.6516666667,8.334
630.27,8.803,22.9413333333,18.614,12.2396666667,12.882,6.12466666667,73.4143333333,62.7403333333,19.6396666667,8.28166666667
630.60,8.804,22.946,18.6603333333,12.2486666667,12.8926666667,6.15433333333,73.4606666667,62.7336666667,19.6906666667,8.31133333333
630.93,8.75133333333,22.9506666667,18.624,12.2226666667,12.8226666667,6.142,73.4896666667,62.695,19.6846666667,8.39633333333
631.26,8.66966666667,22.9456666667,18.5956666667,12.1926666667,12.7696666667,6.139,73.5223333333,62.7346666667,19.7183333333,8.37466666667
631.60,8.65666666667,23.0886666667,18.5626666667,12.2156666667,12.825,6.17633333333,73.6413333333,62.9206666667,19.7726666667,8.459
631.93,8.71033333333,23.1496666667,18.5576666667,12.2583333333,12.8386666667,6.22833333333,73.544,62.939,19.7893333333,8.466
632.26,8.82166666667,23.3003333333,18.5933333333,12.3423333333,12.8653333333,6.307,73.5283333333,63.1523333333,19.8006666667,8.50366666667
632.59,8.838,23.3606666667,18.6176666667,12.3113333333,12.897,6.27433333333,73.7086666667,63.279,19.8513333333,8.481
632.92,8.88566666667,23.3486666667,18.6066666667,12.2716666667,12.9206666667,6.28233333333,73.5873333333,63.235,19.8396666667,8.507
633.26,8.864,23.327,18.637,12.2306666667,12.9583333333,6.23466666667,73.738,63.3043333333,19.8763333333,8.56833333333
633.59,8.898,23.4016666667,18.6616666667,12.2303333333,12.9593333333,6.181,73.76,63.3406666667,19.8636666667,8.62933333333
633.92,8.86,23.4096666667,18.6513333333,12.1563333333,12.9316666667,6.193,73.8286666667,63.4226666667,19.7966666667,8.681
634.25,8.927,23.3783333333,18.6733333333,12.2036666667,12.968,6.21366666667,73.7373333333,63.3836666667,19.7913333333,8.73333333333
634.58,8.96133333333,23.4433333333,18.6716666667,12.256,13.0196666667,6.278,73.6516666667,63.3126666667,19.8123333333,8.74133333333
634.91,9.05166666667,23.5263333333,18.658,12.3593333333,13.0786666667,6.35833333333,73.619,63.3753333333,19.8673333333,8.86
635.25,9.03566666667,23.5106666667,18.643,12.3533333333,13.009,6.292,73.6186666667,63.3573333333,19.877,8.801
635.58,8.93733333333,23.4336666667,18.574,12.2786666667,12.98,6.23466666667,73.5293333333,63.23,19.795,8.83733333333
635.91,8.89033333333,23.356,18.513,12.263,12.96,6.232,73.595,63.2276666667,19.8003333333,8.79566666667
636.24,8.98466666667,23.2783333333,18.566,12.354,13.058,6.33033333333,73.4973333333,63.2346666667,19.8596666667,8.87733333333
636.57,8.989,23.3583333333,18.5413333333,12.4186666667,13.1273333333,6.37266666667,73.6683333333,63.326,19.9086666667,8.89366666667
636.90,8.98833333333,23.2886666667,18.549,12.4226666667,13.138,6.40733333333,73.7703333333,63.3453333333,19.8796666667,8.83833333333
637.23,8.91133333333,23.16,18.4633333333,12.3603333333,13.1126666667,6.40233333333,73.6833333333,63.288,19.8583333333,8.746
637.56,8.91166666667,23.172,18.49,12.3953333333,13.1483333333,6.43566666667,73.6873333333,63.185,19.9293333333,8.75266666667
637.90,8.887,23.2333333333,18.4816666667,12.4253333333,13.181,6.41966666667,73.9,63.4,19.9786666667,8.786
638.23,8.96966666667,23.2946666667,18.5103333333,12.4663333333,13.22,6.43633333333,73.9576666667,63.4946666667,19.996,8.928
638.56,8.909,23.1256666667,18.4636666667,12.3516666667,13.2026666667,6.359,73.879,63.4316666667,19.8733333333,8.83966666667
638.89,8.86,23.032,18.4566666667,12.3393333333,13.0843333333,6.35033333333,73.8693333333,63.4173333333,19.793,8.85466666667
639.22,8.94233333333,23.0546666667,18.5276666667,12.4433333333,13.1013333333,6.40733333333,73.973,63.463,19.9046666667,8.889
639.55,8.91266666667,23.0466666667,18.5813333333,12.4063333333,13.073,6.46466666667,73.7543333333,63.283,19.9066666667,8.89433333333
639.88,8.86833333333,23.1313333333,18.561,12.423,13.0003333333,6.48066666667,73.8333333333,63.3716666667,19.9016666667,8.95966666667
640.21,8.863,23.084,18.5296666667,12.386,12.94,6.445,73.713,63.2513333333,19.86,8.93133333333
640.54,8.828,23.0556666667,18.4406666667,12.3336666667,12.8103333333,6.38533333333,73.476,63.074,19.7943333333,8.881
640.87,8.837,23.1833333333,18.5366666667,12.3916666667,12.7426666667,6.44766666667,73.6693333333,63.1493333333,19.8583333333,8.96533333333
641.20,8.86333333333,23.1353333333,18.574,12.418,12.7373333333,6.481,73.654,63.1826666667,19.9386666667,8.939
641.53,8.828,23.1866666667,18.5653333333,12.404,12.7233333333,6.56233333333,73.6193333333,63.0663333333,19.9326666667,8.87733333333
641.87,8.81233333333,23.13,18.691,12.3953333333,12.7753333333,6.568,73.59,63.18,19.9633333333,8.796
642.20,8.81966666667,23.258,18.7313333333,12.5383333333,12.8163333333,6.62333333333,73.726,63.1843333333,20.0143333333,8.84766666667
642.53,8.898,23.3863333333,18.789,12.5643333333,13.012,6.672,73.764,63.213,20.078,8.898
642.86,8.82033333333,23.3826666667,18.785,12.4706666667,13.0063333333,6.64433333333,73.7873333333,63.3036666667,20.0253333333,8.843
643.19,8.85633333333,23.44,18.8743333333,12.4986666667,13.0896666667,6.57166666667,73.9543333333,63.4616666667,20.0223333333,8.90733333333
643.52,8.781,23.3986666667,18.8586666667,12.4303333333,13.0756666667,6.462,73.8656666667,63.443,19.9923333333,8.74666666667
643.85,8.73633333333,23.4536666667,18.8486666667,12.3563333333,12.9996666667,6.47233333333,73.929,63.5726666667,19.9516666667,8.722
644.18,8.76166666667,23.5703333333,18.9226666667,12.4736666667,13.0713333333,6.48666666667,74.0306666667,63.8316666667,20.164,8.86533333333
644.51,8.71433333333,23.544,18.96,12.5496666667,13.151,6.49133333333,73.953,63.889,20.174,8.83833333333
644.84,8.743,23.6946666667,19.048,12.5893333333,13.1836666667,6.56566666667,74.0963333333,63.9733333333,20.1843333333,8.937
645.17,8.664,23.5493333333,18.8516666667,12.439,13.0946666667,6.45333333333,73.9583333333,63.8376666667,20.047,8.888
645.50,8.64833333333,23.6126666667,18.7643333333,12.4543333333,13.0903333333,6.49,74.0456666667,63.8226666667,20.0133333333,8.95633333333
645.83,8.67433333333,23.6713333333,18.8663333333,12.395,13.03,6.512,74.228,64.0063333333,20.0116666667,9.02966666667
646.16,8.67766666667,23.5723333333,18.7966666667,12.3876666667,12.9523333333,6.50233333333,74.159,64.0023333333,19.9996666667,9.001
646.49,8.77133333333,23.6763333333,18.8823333333,12.4776666667,13.0573333333,6.609,74.2546666667,64.0263333333,20.1503333333,9.12966666667
646.82,8.82833333333,23.7393333333,18.8213333333,12.5086666667,13.0646666667,6.61266666667,74.1523333333,63.95,20.2623333333,9.19233333333
647.15,8.841,23.7493333333,18.7896666667,12.5213333333,13.171,6.72266666667,74.2343333333,63.8516666667,20.252,9.36866666667
647.48,8.88766666667,23.7166666667,18.8266666667,12.612,13.2803333333,6.767,74.0663333333,63.6013333333,20.2126666667,9.457
647.81,8.94,23.662,18.8086666667,12.6086666667,13.3753333333,6.859,74.164,63.5696666667,20.1323333333,9.46533333333
648.14,9.144,23.8466666667,18.7933333333,12.6283333333,13.4813333333,6.922,74.2733333333,63.5013333333,20.2406666667,9.585
648.47,9.157,23.705,18.7673333333,12.5976666667,13.5353333333,6.778,74.1506666667,63.469,20.1423333333,9.56166666667
648.80,9.15833333333,23.7603333333,18.936,12.6526666667,13.5376666667,6.77633333333,74.08,63.4456666667,20.2476666667,9.637
649.13,9.14433333333,23.7203333333,18.9356666667,12.5516666667,13.4316666667,6.71733333333,74.0423333333,63.282,20.293,9.59866666667
649.46,9.12733333333,23.6766666667,18.976,12.5093333333,13.4336666667,6.721,73.8713333333,63.1326666667,20.3316666667,9.58766666667
649.79,9.11166666667,23.7216666667,19.0433333333,12.469,13.3763333333,6.71966666667,73.8343333333,63.1783333333,20.3593333333,9.61733333333
650.11,9.052,23.6536666667,18.9956666667,12.432,13.2556666667,6.60366666667,73.597,63.0116666667,20.2,9.461
650.44,8.98866666667,23.6063333333,18.9996666667,12.374,13.2146666667,6.674,73.7243333333,63.145,20.164,9.46033333333
650.77,9.029,23.7343333333,19.0696666667,12.3996666667,13.193,6.67566666667,73.7246666667,63.265,20.234,9.443
651.10,9.02266666667,23.778,19.0823333333,12.324,13.1513333333,6.69866666667,73.771,63.3626666667,20.278,9.428
651.43,8.98766666667,23.9196666667,19.2073333333,12.3533333333,13.16,6.732,73.7593333333,63.4143333333,20.3666666667,9.442
651.76,8.86766666667,23.8526666667,19.1863333333,12.311,13.1006666667,6.80133333333,73.5846666667,63.4456666667,20.3123333333,9.42366666667
652.09,8.866,23.951,19.112,12.271,13.06,6.91266666667,73.6453333333,63.42,20.3596666667,9.41966666667
652.42,8.87466666667,23.9326666667,19.0903333333,12.2366666667,13.0376666667,6.92066666667,73.6763333333,63.478,20.2123333333,9.36333333333
652.75,8.891,23.8863333333,19.147,12.2736666667,13.106,6.929,73.613,63.5196666667,20.192,9.39466666667
653.08,8.93266666667,23.9273333333,19.0616666667,12.2,13.0846666667,6.826,73.6426666667,63.6373333333,20.222,9.31466666667
653.41,8.90733333333,23.963,19.1473333333,12.1816666667,13.132,6.87333333333,73.712,63.5966666667,20.136,9.28133333333
653.74,8.88933333333,23.9726666667,19.169,12.1366666667,13.1186666667,6.94866666667,73.9486666667,63.6896666667,20.1786666667,9.33966666667
654.06,8.80133333333,23.8493333333,19.055,12.1356666667,12.948,6.83733333333,73.9226666667,63.6236666667,20.0976666667,9.20166666667
654.39,8.72466666667,23.697,19.0183333333,12.0766666667,12.9113333333,6.82266666667,73.9603333333,63.6146666667,20.0826666667,9.17133333333
654.72,8.71766666667,23.7483333333,19.0813333333,12.0433333333,12.932,6.80766666667,73.9633333333,63.6426666667,20.1523333333,9.20366666667
655.05,8.77233333333,23.6626666667,18.983,12.0596666667,12.9146666667,6.79366666667,73.9266666667,63.6136666667,20.0726666667,9.217
655.38,8.841,23.628,19.061,12.0746666667,12.8863333333,6.67166666667,73.9553333333,63.5096666667,20.0146666667,9.22666666667
655.71,8.80366666667,23.578,19.1466666667,12.1446666667,12.844,6.61433333333,74.091,63.732,19.9783333333,9.21333333333
656.04,8.913,23.6213333333,19.1373333333,12.1873333333,12.8913333333,6.55666666667,74.0896666667,63.734,20.131,9.22133333333
656.37,8.845,23.613,19.013,12.1,12.8186666667,6.52533333333,74.176,63.6973333333,20.0966666667,9.08233333333
656.69,8.82366666667,23.5823333333,19.0896666667,12.1766666667,12.8303333333,6.57733333333,74.127,63.5136666667,20.1346666667,9.10033333333
657.02,8.832,23.4886666667,18.9463333333,12.2006666667,12.8433333333,6.539,74.0893333333,63.4873333333,20.2346666667,9.13033333333
657.35,8.96366666667,23.615,19.079,12.3383333333,13.0003333333,6.58133333333,74.248,63.681,20.3833333333,9.25733333333
657.68,9.18933333333,23.8153333333,19.267,12.4706666667,13.2553333333,6.73033333333,74.2523333333,63.6756666667,20.5936666667,9.453
658.01,9.24266666667,23.857,19.344,12.4686666667,13.2793333333,6.706,74.302,63.687,20.5703333333,9.423
658.34,9.29133333333,23.7983333333,19.3813333333,12.5126666667,13.257,6.75166666667,74.352,63.7643333333,20.5793333333,9.39733333333
658.66,9.29166666667,23.8196666667,19.4886666667,12.496,13.2383333333,6.76033333333,74.3373333333,63.6943333333,20.5696666667,9.376
658.99,9.29266666667,23.8543333333,19.5063333333,12.4346666667,13.3433333333,6.80033333333,74.3226666667,63.7613333333,20.682,9.34566666667
659.32,9.28666666667,23.7246666667,19.3846666667,12.3556666667,13.3593333333,6.70966666667,74.1103333333,63.533,20.6506666667,9.29666666667
659.65,9.28333333333,23.6873333333,19.387,12.3403333333,13.3706666667,6.72433333333,74.239,63.6373333333,20.6853333333,9.30333333333
659.98,9.42466666667,23.851,19.5286666667,12.4516666667,13.5756666667,6.818,74.388,63.7706666667,20.862,9.447
660.31,9.399,23.8273333333,19.4776666667,12.331,13.5393333333,6.74266666667,74.4846666667,63.8673333333,20.7263333333,9.41166666667
660.63,9.49866666667,24.004,19.5656666667,12.3393333333,13.611,6.76233333333,74.56,63.9276666667,20.788,9.452
660.96,9.421,23.9016666667,19.417,12.1836666667,13.5436666667,6.75733333333,74.1453333333,63.6806666667,20.6546666667,9.40766666667
661.29,9.286,23.8423333333,19.3213333333,12.0593333333,13.4733333333,6.64633333333,74.2046666667,63.696,20.5053333333,9.35133333333
661.62,9.15833333333,23.7016666667,19.1956666667,12.0056666667,13.3516666667,6.55066666667,74.166,63.704,20.449,9.25133333333
661.94,8.98866666667,23.5996666667,18.9836666667,11.8913333333,13.2683333333,6.414,74.087,63.5903333333,20.3056666667,9.157
662.27,8.975,23.5893333333,18.8623333333,11.8033333333,13.2073333333,6.307,74.0976666667,63.65,20.221,9.13866666667
662.60,8.92566666667,23.516,18.7583333333,11.8936666667,13.1003333333,6.29066666667,74.0686666667,63.6376666667,20.1416666667,9.13333333333
662.93,8.93933333333,23.6893333333,18.7923333333,11.9036666667,13.029,6.38033333333,74.0383333333,63.5963333333,20.0983333333,9.158
663.26,8.951,23.8196666667,18.9193333333,11.9846666667,13.0306666667,6.474,74.072,63.6046666667,20.0516666667,9.269
663.58,8.83,23.6193333333,18.7996666667,11.8956666667,12.7693333333,6.383,73.8136666667,63.43,19.8613333333,9.24433333333
