wavelength,Back_ConBicm,Belly_ConBicm,Breast_ConBicm,Crissum_ConBicm,Crown_ConBicm,DorTail_ConBicm,Patch10_ConBicm,Rump_ConBicm,Throat_ConBicm,WingTip_ConBicm
583.34,14.132,56.0795555556,40.3705555555,54.2327777778,14.4566666666,14.9174444444,29.0021111111,15.7553333333,45.2742222222,11.3873333333
583.68,14.0508888889,56.066,40.3401111111,54.2601111111,14.3803333333,14.8217777778,28.9553333333,15.6965555556,45.2692222222,11.2778888889
584.01,13.9837777778,55.9956666667,40.3486666667,54.2027777778,14.3142222222,14.8304444444,28.9796666667,15.6691111111,45.2567777778,11.2193333334
584.35,13.9275555555,56.0862222222,40.3863333333,54.2675555555,14.2407777778,14.7794444444,28.9314444444,15.6553333334,45.3792222222,11.1711111111
584.69,13.8653333333,56.0834444445,40.3563333333,54.2238888889,14.2141111111,14.7362222222,28.9208888889,15.5618888889,45.4143333333,11.1937777778
585.03,13.86,56.1627777778,40.4323333333,54.3228888889,14.2158888889,14.7213333333,28.9285555556,15.5035555556,45.4617777778,11.2166666667
585.37,13.7441111111,56.1294444445,40.3802222222,54.3088888889,14.1863333333,14.6732222222,28.8991111111,15.442,45.3837777778,11.1664444444
585.70,13.5874444444,56.2047777778,40.3436666667,54.3403333333,14.0581111111,14.5353333333,28.8166666667,15.3531111111,45.3872222222,11.0877777778
586.04,13.5256666667,56.2921111111,40.3168888889,54.39,14.0235555556,14.5146666667,28.8191111111,15.3736666667,45.3735555556,11.0861111111
586.38,13.4242222222,56.2476666667,40.2463333334,54.3781111111,13.9467777778,14.4568888889,28.7261111111,15.3194444445,45.3061111111,11.0146666667
586.72,13.5031111111,56.3786666667,40.2657777778,54.4413333333,14.0561111111,14.5482222222,28.7668888889,15.3995555556,45.3527777778,11.1116666667
587.06,13.5308888889,56.544,40.3565555556,54.5287777778,14.0857777778,14.5403333333,28.807,15.4105555556,45.3726666667,11.1626666667
587.39,13.5396666667,56.6395555556,40.4234444445,54.5494444444,14.0777777778,14.5291111111,28.8195555555,15.4315555556,45.4002222222,11.1846666667
587.73,13.5404444445,56.7586666667,40.4515555555,54.62,14.0904444444,14.5434444444,28.828,15.4294444444,45.4272222222,11.2344444444
588.07,13.5871111111,56.8025555555,40.5462222222,54.7048888889,14.1046666667,14.6056666667,28.8401111111,15.4321111111,45.4162222222,11.329
588.41,13.5998888889,56.93,40.665,54.8258888889,14.0878888889,14.6298888889,28.871,15.4574444444,45.5368888889,11.3568888889
588.74,13.6153333334,56.9641111111,40.6587777778,54.8413333333,14.0748888889,14.6416666667,28.8933333333,15.4854444444,45.5651111111,11.3993333333
589.08,13.6421111111,57.074,40.7357777778,54.9386666667,14.131,14.6467777778,28.9556666667,15.5308888889,45.7162222222,11.4744444445
589.42,13.6802222222,57.2202222222,40.8058888889,55.0884444445,14.1586666667,14.6693333333,29.0045555556,15.5544444444,45.8572222222,11.5092222222
589.76,13.673,57.2572222222,40.8536666667,55.22,14.1915555556,14.6123333333,29.0438888889,15.5387777778,45.958,11.5044444444
590.09,13.7,57.373,40.9122222222,55.3404444445,14.1705555556,14.6042222222,29.0693333333,15.5414444444,46.0976666667,11.5272222222
590.43,13.5986666667,57.4076666667,40.9533333333,55.421,14.0901111111,14.5252222222,29.0345555555,15.4197777778,46.1375555555,11.4572222222
590.77,13.4856666667,57.3114444445,40.897,55.3936666667,14.0105555556,14.4791111111,28.9501111111,15.3641111111,46.1273333333,11.4204444444
591.11,13.4437777778,57.3231111111,40.8766666667,55.4641111111,13.9367777778,14.4103333333,28.9392222222,15.2833333334,46.1245555556,11.4257777778
591.44,13.3622222222,57.2472222222,40.8511111111,55.4464444445,13.8823333333,14.3737777778,28.8848888889,15.2224444444,46.1426666667,11.3766666667
591.78,13.3003333333,57.194,40.7764444444,55.4285555556,13.8841111111,14.3016666667,28.8687777778,15.1912222222,46.1424444444,11.3484444444
592.12,13.2692222222,57.1811111111,40.7284444444,55.3757777778,13.8742222222,14.2938888889,28.8286666667,15.2067777778,46.097,11.3134444444
592.46,13.2226666667,57.1577777778,40.7176666667,55.3903333333,13.8318888889,14.2561111111,28.7702222222,15.1785555555,46.1236666667,11.291
592.79,13.1593333333,57.1226666667,40.6863333333,55.325,13.733,14.2107777778,28.6807777778,15.1768888889,46.1101111111,11.245
593.13,13.1408888889,57.0534444445,40.681,55.2892222222,13.7227777778,14.1638888889,28.682,15.1218888889,46.0654444444,11.2615555555
593.47,13.1326666667,57.0332222222,40.6285555556,55.1401111111,13.6748888889,14.1733333333,28.6285555555,15.1154444444,46.0091111111,11.2866666667
593.80,13.2382222222,57.0867777778,40.6998888889,55.1835555556,13.777,14.2661111111,28.772,15.2158888889,46.0535555555,11.3921111111
594.14,13.3337777778,57.2004444445,40.7791111111,55.239,13.844,14.3738888889,28.8891111111,15.349,46.1468888889,11.5015555555
594.48,13.474,57.3718888889,40.8798888889,55.3908888889,13.9325555555,14.461,29.0612222222,15.4448888889,46.2743333333,11.6108888889
594.81,13.5481111111,57.4674444445,40.9055555555,55.4397777778,14.0204444444,14.5738888889,29.1424444444,15.5255555556,46.4021111111,11.699
595.15,13.6235555555,57.5952222222,40.9731111111,55.5483333333,14.0455555555,14.5897777778,29.2301111111,15.5526666667,46.4815555556,11.7274444444
595.49,13.6617777778,57.8472222222,41.1321111111,55.7221111111,14.0865555555,14.6941111111,29.3448888889,15.6338888889,46.6473333333,11.7677777778
595.82,13.746,57.8821111111,41.199,55.7591111111,14.1597777778,14.7606666667,29.3917777778,15.6856666667,46.674,11.8991111111
596.16,13.8273333333,58.009,41.3314444444,55.8527777778,14.2671111111,14.849,29.5206666667,15.8025555556,46.7448888889,12.0384444444
596.50,13.8512222222,58.1682222222,41.398,56.0386666667,14.2965555556,14.8562222222,29.601,15.8065555556,46.8052222222,12.0875555556
596.83,13.8591111111,58.2366666667,41.424,56.0455555555,14.2886666667,14.8942222222,29.5953333333,15.8336666667,46.8321111111,12.1121111111
597.17,13.893,58.4367777778,41.5541111111,56.285,14.3311111111,14.9061111111,29.6504444444,15.8456666667,46.9843333333,12.1723333333
597.51,13.8322222222,58.4632222222,41.5621111111,56.3028888889,14.316,14.87,29.5837777778,15.8188888889,46.9732222222,12.1681111111
597.84,13.7081111111,58.3451111111,41.4903333333,56.2242222222,14.2556666667,14.7543333333,29.4558888889,15.7194444444,46.8511111111,12.101
598.18,13.5367777778,58.2824444445,41.4008888889,56.1348888889,14.1463333334,14.6067777778,29.3131111111,15.5682222222,46.7274444445,11.9627777778
598.52,13.4764444444,58.296,41.4407777778,56.1338888889,14.1014444444,14.5666666667,29.2935555556,15.5282222222,46.7241111111,11.9342222222
598.85,13.4038888889,58.2972222222,41.4412222222,56.1273333333,14.053,14.55,29.259,15.4957777778,46.683,11.9353333333
599.19,13.3544444444,58.1322222222,41.3132222222,56.0094444444,13.9845555556,14.4127777778,29.1621111111,15.4037777778,46.5878888889,11.9165555556
599.53,13.2275555556,58.2062222222,41.2987777778,56.1053333333,13.8827777778,14.2855555556,29.124,15.296,46.5623333333,11.7843333333
599.86,13.0864444444,58.1473333333,41.1907777778,56.0416666667,13.7361111111,14.158,29.0241111111,15.1123333333,46.5147777778,11.645
600.20,13.0776666666,58.023,41.1496666667,55.9241111111,13.6896666667,14.1351111111,28.9654444445,15.012,46.4712222222,11.5838888889
600.53,13.043,58.0754444444,41.1893333334,56.0164444444,13.7035555555,14.1201111111,29.0153333333,15.0072222222,46.5034444444,11.6084444444
600.87,13.096,58.1395555556,41.234,56.0627777778,13.7092222222,14.1806666667,29.0853333333,15.048,46.5658888889,11.6213333333
601.21,13.1457777778,58.2296666667,41.3341111111,56.1905555556,13.7156666667,14.2261111111,29.159,15.0853333333,46.626,11.6593333333
601.54,13.2077777778,58.3675555555,41.3868888889,56.2715555556,13.6871111111,14.3052222222,29.2811111111,15.1271111111,46.7495555555,11.7133333333
601.88,13.3391111111,58.4872222222,41.4721111111,56.3928888889,13.7703333333,14.4653333333,29.3988888889,15.2921111111,46.8733333333,11.8951111111
602.21,13.4104444445,58.5274444444,41.4937777778,56.4036666667,13.835,14.5353333333,29.4158888889,15.3522222222,46.9337777778,12.0094444445
602.55,13.4907777778,58.7473333333,41.6046666666,56.5562222222,13.9423333334,14.6315555555,29.5138888889,15.458,47.0796666667,12.1277777778
602.88,13.578,58.8807777778,41.7217777778,56.6991111111,14.0255555556,14.7836666667,29.6277777778,15.5223333333,47.1427777778,12.2425555556
603.22,13.6082222222,58.8948888889,41.7856666667,56.7131111111,14.0494444445,14.8607777778,29.7268888889,15.5925555556,47.2862222222,12.3355555556
603.56,13.7727777778,59.0767777778,41.9557777778,56.9461111111,14.2038888889,14.9877777778,29.8616666667,15.705,47.4655555555,12.464
603.89,13.8721111111,59.1972222222,42.0426666667,57.0712222222,14.2741111111,15.0917777778,29.9683333334,15.8206666667,47.5723333333,12.5793333334
604.23,13.953,59.2931111111,42.1355555556,57.2022222222,14.2718888889,15.1735555556,30.0297777778,15.8638888889,47.6807777778,12.6212222222
604.56,13.9287777778,59.1711111111,42.0922222222,57.12,14.2326666667,15.1564444444,29.9963333333,15.8482222222,47.6298888889,12.6476666667
604.90,13.8765555556,59.1352222222,42.0487777778,57.0584444444,14.1988888889,15.1424444445,29.9617777778,15.7574444444,47.6425555556,12.6518888889
605.23,13.8718888889,59.0988888889,42.0652222222,57.0646666667,14.2125555556,15.1133333333,29.963,15.7687777778,47.646,12.6475555555
605.57,13.8326666667,59.0681111111,42.0834444444,56.9918888889,14.2046666667,15.0892222222,29.9143333333,15.7181111111,47.6617777778,12.6421111111
605.90,13.7893333333,59.0431111111,42.0791111111,57.0204444445,14.1616666667,15.026,29.9101111111,15.6765555556,47.6161111111,12.6113333333
606.24,13.7468888889,58.8952222222,42.0571111111,56.9522222222,14.1183333333,14.9797777778,29.8558888889,15.6406666667,47.5631111111,12.6118888889
606.58,13.6875555556,58.8622222222,42.0485555556,56.9175555556,14.0833333333,14.9347777778,29.8116666667,15.6255555556,47.5812222222,12.607
606.91,13.6735555556,58.9888888889,42.0583333333,57.0218888889,14.0712222222,14.9137777778,29.7764444445,15.5883333333,47.5862222222,12.6043333334
607.25,13.5516666667,58.9004444444,41.9308888889,56.9311111111,13.9402222222,14.8372222222,29.677,15.5492222222,47.501,12.581
607.58,13.419,58.8044444445,41.8254444445,56.8795555556,13.8824444445,14.7708888889,29.6147777778,15.4581111111,47.4287777778,12.5264444444
607.92,13.2963333333,58.7043333333,41.6634444444,56.6788888889,13.7718888889,14.6686666667,29.5122222222,15.3422222222,47.2754444445,12.4217777778
608.25,13.1816666667,58.6442222222,41.5877777778,56.5858888889,13.6625555555,14.5997777778,29.4122222222,15.232,47.1705555556,12.3192222222
608.59,13.0317777778,58.4937777778,41.4322222222,56.4433333333,13.5094444444,14.4828888889,29.3085555556,15.1418888889,47.0145555556,12.1852222222
608.92,12.8208888889,58.3172222222,41.2661111111,56.2872222222,13.2875555555,14.3178888889,29.0964444445,14.886,46.785,12.0058888889
609.26,12.6312222222,58.2043333334,41.1173333333,56.1836666667,13.0827777778,14.1765555556,28.9371111111,14.7043333333,46.6285555556,11.8127777778
609.59,12.4161111111,58.0436666667,40.9524444444,56.0391111111,12.861,14.0441111111,28.7237777778,14.4942222222,46.4548888889,11.6186666667
609.93,12.2011111111,57.8236666667,40.706,55.8554444445,12.6171111111,13.8973333333,28.5032222222,14.2462222222,46.2708888889,11.3883333333
610.26,11.9426666667,57.6038888889,40.4815555556,55.6938888889,12.3516666667,13.6802222222,28.2757777778,13.9811111111,46.0391111111,11.1197777778
610.60,11.76,57.2955555556,40.2691111111,55.4632222222,12.0998888889,13.5066666667,28.06,13.7673333333,45.7863333334,10.9354444444
610.93,11.5037777778,57.1562222222,40.1248888889,55.3231111111,11.8482222222,13.2976666667,27.8223333334,13.4491111111,45.6422222222,10.6518888889
611.27,11.392,57.0995555555,40.0153333333,55.1905555555,11.612,13.1276666667,27.6128888889,13.2692222222,45.511,10.51
611.60,11.2868888889,56.9916666667,39.963,55.1554444444,11.5243333334,13.0396666666,27.5006666667,13.1898888889,45.427,10.4266666667
611.93,11.1955555556,56.85,39.8633333333,55.069,11.4093333333,12.9224444444,27.3864444444,13.1,45.3521111111,10.3287777778
612.27,11.164,56.834,39.896,55.1227777778,11.3495555556,12.8828888889,27.3042222222,13.0134444444,45.3135555556,10.2844444445
612.60,11.2734444445,56.9928888889,39.9918888889,55.2498888889,11.4375555555,12.9878888889,27.4295555556,13.1445555556,45.4946666667,10.412
612.94,11.258,56.9564444444,40.0185555556,55.3271111111,11.3534444445,12.9347777778,27.4363333333,13.1142222222,45.5011111111,10.367
613.27,11.419,57.1897777778,40.2361111111,55.5123333333,11.5137777778,13.0845555556,27.6568888889,13.2776666667,45.7515555556,10.5363333333
613.61,11.536,57.461,40.4343333333,55.6886666667,11.5894444444,13.1682222222,27.8063333333,13.4508888889,45.9206666667,10.6651111111
613.94,11.7636666667,57.6383333333,40.6615555556,55.8007777778,11.7577777778,13.372,27.9492222222,13.6564444445,46.1228888889,10.8438888889
614.28,11.921,57.7977777778,40.8278888889,55.9273333333,11.9583333334,13.5423333333,28.0963333333,13.8044444444,46.2781111111,11.0023333333
614.61,12.2073333333,57.9191111111,41.0593333333,56.0627777778,12.1704444445,13.8153333333,28.3483333333,14.1355555555,46.3928888889,11.2622222222
614.94,12.2885555555,58.022,41.2466666667,56.1975555555,12.2868888889,13.9638888889,28.4728888889,14.231,46.5618888889,11.372
615.28,12.3741111111,58.2007777778,41.3794444444,56.3625555556,12.3328888889,14.0877777778,28.5193333333,14.3151111111,46.6711111111,11.4532222222
615.61,12.4833333333,58.49,41.5715555556,56.5764444444,12.4763333333,14.29,28.714,14.4635555556,46.8502222222,11.6548888889
615.95,12.6914444445,58.7881111111,41.8033333333,56.8154444444,12.6762222222,14.5178888889,28.9215555556,14.7374444444,47.0991111111,11.8963333333
616.28,12.7464444444,58.9277777778,41.9198888889,56.9678888889,12.7878888889,14.6396666667,28.9983333333,14.817,47.1973333333,12.0066666667
616.61,12.9205555555,59.1297777778,42.0921111111,57.0894444445,13.0032222222,14.8234444444,29.1435555556,15.0534444444,47.3597777778,12.2385555556
616.95,12.8584444444,59.1958888889,42.1374444444,57.1787777778,12.9403333333,14.84,29.1188888889,15.0485555556,47.3851111111,12.216
617.28,12.9134444444,59.2138888889,42.1591111111,57.241,13.0506666667,14.8761111111,29.2161111111,15.0981111111,47.4952222222,12.2971111111
617.62,12.8784444444,59.362,42.157,57.366,13.053,14.8752222222,29.2616666667,15.0774444444,47.575,12.3106666667
617.95,12.8788888889,59.3685555555,42.1653333333,57.3788888889,13.0316666667,14.9537777778,29.2973333334,15.1498888889,47.603,12.3266666667
618.28,12.7412222222,59.2554444445,41.9862222222,57.2773333333,12.9571111111,14.8712222222,29.1776666667,15.0446666666,47.5742222222,12.2276666667
618.62,12.7205555555,59.3651111111,41.9986666667,57.2753333333,13.0092222222,14.8803333333,29.2493333333,15.1024444444,47.5541111111,12.2553333334
618.95,12.6437777778,59.3035555556,41.9298888889,57.2197777778,12.9521111111,14.7886666667,29.2086666667,14.9916666666,47.5703333333,12.2406666667
619.28,12.6298888889,59.2753333333,41.8894444445,57.2477777778,12.9568888889,14.7604444444,29.1284444445,14.9553333333,47.5416666667,12.2467777778
619.62,12.5134444444,59.2522222222,41.7943333333,57.1953333333,12.8361111111,14.6237777778,29.0806666666,14.8331111111,47.4935555556,12.1267777778
619.95,12.4733333333,59.3473333333,41.834,57.2134444444,12.7715555556,14.5452222222,29.067,14.8745555556,47.5428888889,12.1155555556
620.28,12.4118888889,59.3776666667,41.7752222222,57.2481111111,12.688,14.5137777778,29.0614444444,14.7763333333,47.5626666667,12.0851111111
620.62,12.4483333333,59.3075555555,41.7083333333,57.2228888889,12.691,14.4943333333,29.009,14.7708888889,47.4876666667,12.1092222222
620.95,12.4377777778,59.3084444444,41.7617777778,57.2264444444,12.6673333333,14.5383333333,28.9852222222,14.7901111111,47.4381111111,12.1166666667
621.28,12.4052222222,59.3062222222,41.8117777778,57.2748888889,12.6348888889,14.5922222222,29.0122222222,14.8182222222,47.3587777778,12.1421111111
621.62,12.3927777778,59.3145555556,41.7874444444,57.2647777778,12.6184444445,14.5244444444,28.9477777778,14.7671111111,47.3401111111,12.1174444445
621.95,12.4827777778,59.4546666667,41.9572222222,57.3548888889,12.669,14.6295555556,29.0513333333,14.812,47.3827777778,12.2536666667
622.28,12.4061111111,59.3734444444,41.8926666666,57.3845555556,12.5751111111,14.6171111111,28.9738888889,14.777,47.3473333333,12.224
622.62,12.4485555555,59.5481111111,42.0547777778,57.5948888889,12.6671111111,14.739,29.1015555556,14.8934444444,47.5237777778,12.3435555555
622.95,12.4281111111,59.7171111111,42.1843333333,57.7013333333,12.6127777778,14.7932222222,29.1653333333,14.8858888889,47.624,12.3047777778
623.28,12.4342222222,59.6175555556,42.2284444445,57.6823333333,12.5913333333,14.8306666667,29.1848888889,14.8753333333,47.562,12.3736666667
623.62,12.455,59.535,42.1966666667,57.659,12.6204444444,14.8845555555,29.1797777778,14.8616666667,47.5262222222,12.4328888889
623.95,12.502,59.6198888889,42.3326666667,57.7616666667,12.7205555555,14.9304444444,29.2764444444,14.9452222222,47.6045555555,12.5164444444
624.28,12.5975555555,59.7047777778,42.3934444444,57.8308888889,12.8444444444,15.036,29.4513333333,15.0812222222,47.6944444444,12.6546666666
624.62,12.6232222222,59.8197777778,42.4122222222,57.9018888889,12.9198888889,15.0951111111,29.4801111111,15.1092222222,47.7758888889,12.7165555556
624.95,12.7423333334,59.9868888889,42.5333333333,57.9554444445,13.0494444444,15.1608888889,29.5873333333,15.2478888889,47.9525555556,12.89
625.28,12.7387777778,60.1805555556,42.6711111111,58.1124444444,13.1538888889,15.2202222222,29.7306666667,15.3256666667,48.0988888889,13.0611111111
625.61,12.6945555556,60.2262222222,42.6761111111,58.1245555556,13.1542222222,15.2192222222,29.6905555555,15.3755555555,48.1367777778,13.0898888889
625.95,12.7916666667,60.2607777778,42.7406666667,58.1788888889,13.2562222222,15.2951111111,29.7156666667,15.3993333334,48.2247777778,13.1753333333
