wavelength,Back_PhrPatf,Belly_PhrPatf,Breast_PhrPatf,Crissum_PhrPatf,Crown_PhrPatf,DorTail_PhrPatf,Rump_PhrPatf,Throat_PhrPatf,WingTip_PhrPatf
399.64,5.58754117647,14.1109,7.1172,23.6503333333,9.41940000001,8.34736666666,6.35350476191,18.5007333333,8.68933333333
400.00,5.59841568627,13.9878333333,7.04093333333,23.6495,9.42013333333,8.3535,6.34414285714,18.5259333333,8.68119999999
400.36,5.48955686275,13.8384,6.90673333333,23.5964666667,9.3094,8.24673333333,6.24517142857,18.4357333333,8.59273333333
400.72,5.57031372549,13.8408333333,6.956,23.6921,9.41399999999,8.32553333333,6.33431428571,18.5406,8.69899999999
401.08,5.56894509804,13.7863333333,6.9428,23.7652333333,9.47139999999,8.3552,6.33708571429,18.5864,8.71733333334
401.44,5.54081568627,13.6740666667,6.90006666667,23.7861666667,9.4536,8.28486666665,6.30762857143,18.5906666667,8.68986666667
401.80,5.49330588235,13.5208666667,6.82753333333,23.7716666667,9.39539999999,8.27639999999,6.25326666667,18.5488,8.62813333334
402.16,5.4219372549,13.4213666666,6.74406666667,23.7706666667,9.32366666666,8.257,6.16852380953,18.5580666667,8.59153333333
402.52,5.36572941177,13.3072,6.7008,23.7659333333,9.28753333334,8.21733333334,6.13642857143,18.5488666667,8.55086666667
402.88,5.42100784314,13.2728666667,6.72713333333,23.8495,9.33799999999,8.30083333333,6.18251428571,18.6437333333,8.61613333333
403.24,5.49467450981,13.3271666667,6.78546666667,23.9688,9.42140000001,8.39233333333,6.23687619047,18.7326666667,8.70493333334
403.60,5.59938431373,13.389,6.87626666667,24.1461666667,9.52913333334,8.47479999999,6.34401904762,18.8092666667,8.81633333333
403.95,5.65075294117,13.4774333333,6.9422,24.2868666667,9.6074,8.55666666667,6.40431428571,18.9046,8.886
404.31,5.68632941177,13.4644333333,6.9488,24.3636,9.62193333333,8.63823333333,6.41837142857,18.9292,8.88366666666
404.67,5.62082745098,13.3465666667,6.87953333333,24.3443666667,9.53393333333,8.57876666667,6.33207619047,18.8822666667,8.80466666667
405.03,5.66394901961,13.336,6.90053333334,24.3916,9.53946666666,8.6184,6.33863809524,18.929,8.82259999999
405.39,5.68379215686,13.3379,6.925,24.3971,9.56959999999,8.68286666667,6.35629523809,18.929,8.83020000001
405.75,5.68374117647,13.2808666667,6.87426666667,24.4390666667,9.55266666667,8.61166666667,6.31683809524,18.8808,8.79873333333
406.11,5.63328235294,13.2216666667,6.8104,24.4523666667,9.52313333333,8.5935,6.26760952381,18.8146,8.7704
406.47,5.64063921569,13.2007,6.80653333333,24.5427333333,9.5258,8.58606666667,6.24526666667,18.8280666666,8.792
406.83,5.61257647059,13.1932333333,6.77473333333,24.5958,9.51926666667,8.56563333333,6.21714285714,18.8096666667,8.76793333334
407.19,5.5696627451,13.1022333333,6.69173333333,24.5850666667,9.46926666666,8.5187,6.1718952381,18.7579333333,8.72233333333
407.55,5.50472941177,13.0098333333,6.5962,24.5353333333,9.42499999999,8.45730000001,6.09852380953,18.6984,8.674
407.90,5.42239215686,12.8806,6.5014,24.5120333333,9.33906666667,8.34253333333,5.99857142857,18.6102666667,8.59806666667
408.26,5.3948117647,12.8459,6.4926,24.5533666667,9.29506666665,8.33313333334,5.96742857143,18.65,8.60413333334
408.62,5.42917647059,12.8673333333,6.49066666667,24.639,9.31446666665,8.37576666667,5.98140952381,18.6452666667,8.642
408.98,5.40954509804,12.8619,6.46606666667,24.6507666667,9.32273333333,8.35816666667,5.97534285714,18.6239333333,8.6604
409.34,5.27925098039,12.7501333333,6.33286666667,24.6586333333,9.23606666667,8.2482,5.87447619047,18.5960666667,8.57506666667
409.70,5.27443921569,12.7453333333,6.35726666667,24.7331,9.25439999999,8.2894,5.87433333333,18.6466666667,8.61639999999
410.06,5.32669803921,12.7395666667,6.39606666667,24.8010666667,9.28079999999,8.28870000001,5.92012380953,18.6733333333,8.65580000001
410.42,5.30072941177,12.6993666667,6.34406666667,24.7654666667,9.25926666667,8.29850000001,5.89141904762,18.6564,8.61826666666
410.77,5.28689803921,12.6606666667,6.36313333333,24.7730666667,9.25466666665,8.28193333333,5.87838095238,18.6774666667,8.64279999999
411.13,5.27390196079,12.6142333333,6.34373333333,24.8031,9.25099999999,8.27656666667,5.86173333333,18.6864,8.6272
411.49,5.30779607843,12.6403333333,6.3672,24.8866666667,9.29166666666,8.32243333333,5.86457142857,18.729,8.60713333333
411.85,5.30189803922,12.6232,6.35893333333,24.8906666667,9.28480000001,8.33886666667,5.83864761905,18.7224,8.58633333333
412.21,5.31934901961,12.6138666667,6.3734,24.8842333333,9.33973333332,8.3056,5.83503809524,18.6920666667,8.59733333333
412.57,5.32365098039,12.5922,6.40006666667,24.9034666667,9.37293333334,8.30530000001,5.85046666667,18.7128,8.59766666666
412.92,5.29752549019,12.5228,6.37853333333,24.9048,9.33193333334,8.28099999999,5.81298095238,18.6826,8.56726666667
413.28,5.39124313725,12.5615,6.44373333333,25.0047,9.3988,8.34733333333,5.87836190476,18.713,8.65566666667
413.64,5.39915686275,12.5567,6.45913333333,24.9704333333,9.41053333333,8.33806666666,5.88905714286,18.6959333333,8.67100000001
414.00,5.41527843137,12.5902333333,6.49253333333,25.0587,9.45120000001,8.39453333333,5.89456190476,18.7478,8.68493333334
414.36,5.448,12.6169666667,6.5274,25.136,9.51420000001,8.41866666666,5.94651428571,18.8088666667,8.7372
414.72,5.4815372549,12.6093333333,6.50286666667,25.1849333333,9.53559999999,8.46493333333,5.95129523809,18.8446,8.75579999999
415.07,5.48054117647,12.5956333333,6.5004,25.2264666667,9.56520000001,8.48643333333,5.97736190476,18.8641333333,8.80433333333
415.43,5.48787450981,12.5504666667,6.51433333333,25.2514333333,9.57120000001,8.49796666665,5.99265714286,18.9022,8.85826666667
415.79,5.46629803921,12.4698333333,6.47886666667,25.2826333333,9.54373333332,8.50980000001,5.95408571428,18.898,8.84613333333
416.15,5.47775686275,12.4183333333,6.46326666667,25.3404,9.54540000001,8.53266666667,5.95564761905,18.9362666667,8.86320000001
416.51,5.49311372549,12.3811,6.45573333333,25.3781333333,9.55186666667,8.55803333333,5.93807619047,18.9741333333,8.90153333333
416.86,5.54029411765,12.3825,6.4882,25.4590666667,9.60579999999,8.61479999999,5.95352380953,19.0452,8.97213333333
417.22,5.56673333333,12.3618666667,6.49453333333,25.4920666667,9.61780000001,8.64493333334,5.94271428571,19.0821333333,8.99653333333
417.58,5.56768235294,12.2866333333,6.47413333333,25.5349,9.60320000001,8.66773333334,5.91734285714,19.0752666667,9.01306666667
417.94,5.58919215686,12.2295666667,6.47626666667,25.5716333333,9.62626666665,8.68616666666,5.92152380953,19.1036,9.04166666666
418.29,5.58649411765,12.1587666667,6.44066666667,25.5969,9.59466666665,8.69140000001,5.8665047619,19.0898666667,9.04453333333
418.65,5.58243921569,12.0964,6.4372,25.6261,9.60253333333,8.7045,5.85374285714,19.0872,9.06299999999
419.01,5.61446666667,12.0713,6.44406666667,25.6933666667,9.62613333331,8.74683333333,5.84099047619,19.1191333333,9.10786666666
419.37,5.61301176471,12.0048333333,6.40713333333,25.7243666667,9.61073333333,8.76153333332,5.80407619047,19.1286,9.11493333334
419.73,5.64015686275,11.9431666667,6.41713333333,25.7627333333,9.64286666665,8.76956666665,5.80825714286,19.1480666667,9.15166666667
420.08,5.67009411765,11.9218666667,6.4332,25.8047666667,9.675,8.82383333334,5.82288571429,19.1870666667,9.19726666667
420.44,5.66034117647,11.8623,6.40846666667,25.8183,9.67600000001,8.8231,5.80895238095,19.1925333333,9.20746666667
420.80,5.65456862746,11.7897333333,6.37533333333,25.8397,9.67786666666,8.81516666667,5.77792380953,19.17,9.19253333334
421.16,5.6389372549,11.7097666667,6.33853333333,25.837,9.66093333335,8.80320000001,5.7546,19.1472666667,9.18553333333
421.51,5.64496862745,11.6641333333,6.3272,25.8557333333,9.68693333335,8.82023333333,5.76211428571,19.175,9.20253333333
421.87,5.62856078431,11.5888,6.2832,25.875,9.67080000001,8.80676666666,5.72997142857,19.1580666667,9.21773333333
422.23,5.63685882353,11.5434333333,6.28213333333,25.9218666667,9.70013333335,8.83216666668,5.74150476191,19.1788,9.24420000001
422.58,5.64436078431,11.4807333333,6.2726,25.9424,9.70786666667,8.83900000001,5.74126666667,19.1892,9.25740000001
422.94,5.64408627451,11.4145666667,6.27573333333,25.9650333333,9.71113333332,8.83856666667,5.73856190476,19.182,9.25653333333
423.30,5.63849803921,11.3474,6.27013333333,25.9774,9.71760000001,8.84009999999,5.728,19.1667333333,9.2558
423.66,5.65719215686,11.3238333333,6.27673333333,26.0274333333,9.73893333333,8.86273333333,5.75564761905,19.1866666667,9.28206666667
424.01,5.62636078431,11.2371,6.23593333333,26.0199333333,9.7152,8.82496666666,5.72390476191,19.1491333333,9.2616
424.37,5.62658431373,11.1839666667,6.22673333333,26.0576666667,9.72213333335,8.82216666667,5.71844761905,19.151,9.26179999999
424.73,5.63919607843,11.1563,6.23366666667,26.1019666667,9.73253333335,8.8525,5.73949523809,19.1865333333,9.29166666667
425.08,5.67925882353,11.1406333333,6.27106666667,26.1739666667,9.78700000002,8.9048,5.7652,19.2157333334,9.34753333334
425.44,5.69233333333,11.1216666667,6.2688,26.2409333333,9.7964,8.92613333333,5.76725714286,19.2406666667,9.36873333334
425.80,5.70497647058,11.0918333333,6.2838,26.2624333333,9.82126666667,8.94476666667,5.7756,19.2558,9.37393333334
426.16,5.7222,11.0645666667,6.28373333333,26.2882333333,9.83966666666,8.95066666667,5.79652380953,19.2674,9.39046666667
426.51,5.69760392157,10.9999,6.24146666667,26.2879333334,9.82646666667,8.91236666666,5.7686,19.2360666667,9.35606666666
426.87,5.70980784314,10.9760666667,6.21393333333,26.3070333333,9.83746666667,8.91476666667,5.76833333333,19.2618,9.3604
427.23,5.73282352941,10.9746333333,6.2298,26.3750333333,9.86486666667,8.93843333332,5.79997142857,19.2888666667,9.37446666667
427.58,5.76832941177,10.9818333333,6.25386666667,26.4419,9.90466666667,8.98326666665,5.81113333333,19.3190666667,9.40673333333
427.94,5.78825490196,10.9752,6.26453333333,26.5086666667,9.92873333332,9.00859999999,5.80878095238,19.3396,9.42166666667
428.30,5.77682745098,10.9416333333,6.24353333334,26.5425,9.92946666667,9.02586666668,5.79537142857,19.3387333333,9.40806666667
428.65,5.79118823529,10.9316333333,6.24566666667,26.581,9.94833333332,9.02969999999,5.80887619047,19.3432666667,9.42066666666
429.01,5.74023529412,10.8893333333,6.18106666667,26.5815,9.87353333331,8.98316666668,5.76306666667,19.3234,9.34719999999
429.37,5.73338431373,10.8547666667,6.15666666667,26.5950333333,9.86246666665,8.95263333333,5.74681904762,19.2914666667,9.332
429.72,5.72361176471,10.8380666667,6.1454,26.5950666667,9.84440000001,8.96123333334,5.73750476191,19.2884666667,9.33713333333
430.08,5.70211764706,10.8140666667,6.13993333333,26.5992666667,9.81960000001,8.95916666667,5.70565714286,19.2500666667,9.30886666667
430.44,5.73997647059,10.8680666667,6.188,26.6751,9.87726666666,9.00583333334,5.74445714286,19.2912666667,9.36359999999
430.79,5.75383529412,10.8770666667,6.21706666667,26.7183,9.87113333333,9.02113333333,5.75280952381,19.2696,9.38880000001
431.15,5.73492156863,10.8787,6.20273333333,26.7265666667,9.84866666666,8.99636666667,5.73941904762,19.2496,9.38813333333
431.50,5.67500392157,10.8493,6.1474,26.7087666667,9.77866666665,8.93140000001,5.69030476191,19.2191333333,9.3346
431.86,5.68729411765,10.8897333333,6.1604,26.7609333333,9.81166666667,8.95653333333,5.72064761905,19.2584666667,9.37579999999
432.22,5.72428235294,10.9538333333,6.20806666667,26.8098666667,9.82780000001,8.97783333333,5.75169523809,19.2890666667,9.42193333333
432.57,5.70477647059,10.9560333333,6.1896,26.8004333333,9.81059999999,8.959,5.73672380953,19.2809333333,9.39913333333
432.93,5.72410980392,10.9875666667,6.22453333333,26.8186333333,9.84473333333,8.96096666666,5.7604,19.2727333333,9.42673333332
433.29,5.69954509804,10.9629666667,6.21086666667,26.7981,9.81506666667,8.9342,5.72909523809,19.2286666666,9.39686666667
433.64,5.71560784314,10.9790666667,6.22713333333,26.8059333333,9.82299999999,8.93743333335,5.73995238095,19.2067333333,9.38919999999
434.00,5.71112156863,10.9651666667,6.23373333333,26.8144333333,9.80900000001,8.92766666667,5.73805714286,19.1998666667,9.38226666666
434.35,5.69470980392,10.9643666667,6.23206666667,26.8033666667,9.76813333334,8.90403333333,5.71752380953,19.1742,9.35313333333
434.71,5.6641137255,10.9812333333,6.22513333333,26.8300666667,9.75339999999,8.8891,5.71095238095,19.1942666667,9.33613333333
435.07,5.68884313725,11.0048666667,6.26206666667,26.8743,9.78293333333,8.91580000001,5.72362857143,19.2178666667,9.35760000001
435.42,5.72761960784,11.0444333333,6.30706666667,26.8877,9.82206666666,8.96043333334,5.75193333333,19.2186,9.38706666666
435.78,5.68718039216,10.9999666667,6.29153333333,26.8412333333,9.75693333332,8.88886666668,5.69822857143,19.1474666667,9.31180000001
436.13,5.67334509804,10.9843333333,6.2814,26.8378333333,9.72746666668,8.85110000001,5.67495238095,19.1018666667,9.29573333334
436.49,5.66395686275,10.9876,6.27753333334,26.8749,9.71080000001,8.84353333334,5.66119047619,19.0904666667,9.29226666667
436.84,5.66640392157,11.0014333333,6.27146666667,26.9080333333,9.70459999999,8.84469999999,5.65101904762,19.1084666667,9.28426666667
437.20,5.68731372549,11.0720333333,6.32486666667,26.9593666667,9.71833333333,8.88169999999,5.6778,19.1526666667,9.30293333333
437.56,5.68654901961,11.1188,6.34733333333,27.0189,9.71566666667,8.88563333333,5.68846666667,19.1762666667,9.30933333334
437.91,5.73201176471,11.1998,6.38526666667,27.0759666667,9.75286666668,8.91093333334,5.70957142857,19.2192,9.35479999999
438.27,5.80474117647,11.2867666667,6.45893333333,27.1951,9.81213333335,8.984,5.77503809524,19.291,9.43939999999
438.62,5.83360784314,11.2910666667,6.48126666667,27.1929,9.83273333334,8.97746666667,5.78973333333,19.2753333333,9.43193333334
438.98,5.83080392157,11.2853,6.4674,27.1640666667,9.80766666666,8.94573333332,5.77669523809,19.2538666666,9.42546666666
439.33,5.81436078431,11.2727,6.451,27.1782666667,9.78626666667,8.93186666667,5.76516190476,19.2477333333,9.41986666667
439.69,5.84784313726,11.3028,6.45626666667,27.2419666667,9.81679999999,8.96820000001,5.79814285714,19.2842666667,9.45346666668
440.04,5.83672549019,11.2991333333,6.45673333333,27.2748333333,9.82566666665,8.9796,5.78677142857,19.3002666667,9.43346666667
440.40,5.84845882353,11.3012333333,6.47653333333,27.29,9.82986666666,8.98133333333,5.79376190476,19.2948666667,9.44113333333
440.75,5.84149803921,11.2909,6.47373333333,27.3168666667,9.8224,8.98299999999,5.80181904762,19.2926,9.43980000001
441.11,5.86044705883,11.2831666667,6.48713333333,27.3663666667,9.84279999999,8.99426666665,5.81974285714,19.3092,9.45066666666
441.47,5.86844313725,11.2713333333,6.4864,27.4120333333,9.86493333333,8.98940000001,5.8184,19.3318666667,9.45940000001
441.82,5.84490588235,11.2483333333,6.478,27.4307666667,9.86393333334,8.98506666665,5.82219047619,19.3357333333,9.45386666667
442.18,5.78202352941,11.1784,6.43926666667,27.3984,9.82333333333,8.94710000001,5.78330476191,19.2970666667,9.40073333333
442.53,5.77369803921,11.1525666667,6.4312,27.4601,9.81660000001,8.9702,5.76776190476,19.3181333333,9.41153333333
442.89,5.74714117648,11.1191666667,6.41266666667,27.5145333333,9.81580000001,8.97509999999,5.75607619047,19.3338666667,9.41266666667
443.24,5.73051372549,11.0709,6.39986666667,27.5545,9.81273333332,8.97043333333,5.74630476191,19.3443333333,9.41406666665
443.60,5.73258823529,11.0332,6.4108,27.5954333333,9.81666666667,9.00373333333,5.74270476191,19.3525333333,9.44059999999
443.95,5.72055686275,10.9782666667,6.38726666667,27.5977666667,9.81426666667,9.00193333333,5.73806666667,19.3371333334,9.45666666667
444.31,5.73953333333,10.9606666667,6.4068,27.6591,9.84293333334,9.04599999999,5.75553333334,19.3750666667,9.49433333334
444.66,5.74573333333,10.9179,6.39453333333,27.6762,9.85326666665,9.05870000001,5.74229523809,19.3836666667,9.52346666667
445.02,5.74348235294,10.8777,6.3766,27.6874666667,9.84253333333,9.07260000001,5.72997142857,19.3971333333,9.53813333333
445.37,5.77478039216,10.8648666667,6.41053333333,27.7100333333,9.87813333334,9.11293333333,5.75503809524,19.4158666667,9.57966666667
445.72,5.78185882353,10.8063333333,6.38946666667,27.7308333333,9.86500000001,9.11183333333,5.73700952381,19.4014666667,9.5784
446.08,5.78923921569,10.7596,6.36713333333,27.7526333333,9.86579999999,9.11216666666,5.71867619047,19.4060666667,9.57620000001
446.43,5.79657254902,10.7125333333,6.36293333333,27.7615333333,9.8708,9.1241,5.71737142857,19.3912,9.5962
446.79,5.80127843137,10.6657,6.3522,27.7805,9.86966666667,9.12890000001,5.70085714286,19.3788,9.59173333335
447.14,5.78728627451,10.6051666667,6.3236,27.7792666667,9.86573333333,9.12123333334,5.68605714286,19.3511333333,9.59039999999
447.50,5.74494509804,10.5318666667,6.27473333333,27.7604,9.8408,9.07423333332,5.64868571429,19.3334666667,9.55766666667
447.85,5.75406666667,10.4944666667,6.26366666667,27.7969666667,9.85313333333,9.07689999999,5.64298095238,19.3554666667,9.57586666667
448.21,5.68681960784,10.3862333333,6.18646666667,27.7521,9.79073333334,9.0112,5.57613333334,19.2987333333,9.51133333333
448.56,5.65196862745,10.3215,6.15846666667,27.7675333333,9.76886666666,8.99196666667,5.5474,19.2806666667,9.50340000001
448.92,5.60958039216,10.2293,6.10113333333,27.7613,9.74320000001,8.93856666667,5.49531428571,19.2348,9.45706666667
449.27,5.56485882353,10.1200333333,6.01713333333,27.7336333333,9.68566666665,8.88379999999,5.43360952381,19.1890666667,9.41073333334
449.62,5.54012156863,10.0276,5.97953333333,27.7365666667,9.67426666665,8.85883333334,5.40317142857,19.1592666666,9.40013333333
449.98,5.49015294117,9.91739999999,5.907,27.7031666667,9.62680000001,8.80476666667,5.33703809524,19.0993333333,9.37886666666
450.33,5.45449803921,9.85899999999,5.87426666667,27.6748,9.61793333332,8.77416666667,5.30584761905,19.0867333333,9.3654
450.69,5.45278823529,9.82296666667,5.86646666667,27.6822333333,9.63386666667,8.77773333333,5.31223809524,19.1180666667,9.387
451.04,5.46809019608,9.7909,5.87753333333,27.727,9.64360000001,8.7828,5.30256190476,19.1495333333,9.39173333333
451.40,5.48098431373,9.76996666667,5.873,27.7494333333,9.659,8.78736666666,5.30155238095,19.1467333333,9.41066666667
451.75,5.43571764706,9.68423333333,5.82826666667,27.7339,9.60580000001,8.75843333333,5.25485714286,19.1088,9.36946666666
452.10,5.49041960784,9.71036666667,5.8648,27.7890666667,9.65586666665,8.80996666666,5.29627619047,19.1449333333,9.4356
452.46,5.49631764706,9.68036666667,5.85926666667,27.8034,9.66100000001,8.81289999999,5.28004761905,19.1458666667,9.43073333334
452.81,5.50910196079,9.6777,5.86546666667,27.8077,9.67240000001,8.82759999999,5.28751428571,19.1486666666,9.46226666666
453.17,5.47874901961,9.6492,5.85,27.8659,9.65899999999,8.80826666668,5.27955238095,19.1620666667,9.45986666665
453.52,5.45992941177,9.6583,5.84513333333,27.8544666667,9.65413333333,8.81083333333,5.27934285714,19.1722666666,9.44093333333
