wavelength,Back_DacVigf,Belly_DacVigf,Breast_DacVigf,Crissum_DacVigf,Crown_DacVigf,DorTail_DacVigf,Patch10_DacVigf,Rump_DacVigf,Throat_DacVigf,WingTip_DacVigf
779.71,14.0982222222,44.0128888889,32.0301111111,36.4643333333,18.448,13.0915555556,18.9812222222,21.5705555555,31.6916666667,14.1237777778
780.02,13.0844444444,43.0474444444,31.25,35.5436666667,18.0471111111,12.2291111111,18.6314444445,20.8247777778,31.1230555556,13.5668888889
780.33,13.3212222222,43.607,31.6066666667,36.476,18.4493333334,12.4837777778,19.1747777778,21.1604444444,31.7750555556,14.081
780.64,14.3405555556,44.5577777778,32.5388888889,37.1214444444,19.0625555555,13.0576666667,19.9615555555,22.2308888889,32.4824444444,14.8994444445
780.95,13.9063333333,43.7502222222,32.4717777778,36.5595555555,18.4774444444,12.1834444445,19.4622222222,21.9057777778,31.8786666667,14.3282222222
781.26,13.7244444444,43.4755555555,32.1511111111,36.3822222222,18.1422222222,12.2222222222,19.1111111111,21.6444444444,31.6844444444,13.9555555555
781.57,13.1001111111,42.4555555555,31.9322222222,36.4253333333,17.3311111111,12.2955555556,18.642,21.0016666667,31.3893333333,13.977
781.88,12.7035555555,42.3394444444,31.6033333333,36.4817777778,17.1791111111,12.2734444444,18.6433333333,20.941,30.8577222222,14.0305555556
782.19,13.2355555556,42.8557777778,31.5324444445,36.5567777778,17.4285555556,12.7182222222,19.0081111111,21.4094444445,30.4422777778,14.6483333333
782.50,13.339,43.3822222222,31.1524444444,36.4635555556,17.428,12.7374444445,18.9415555556,21.0283333333,30.4570555555,14.8711111111
782.81,13.9972222222,43.0955555555,30.834,36.7007777778,17.4023333333,12.9125555555,19.0907777778,21.1091111111,30.6026666667,14.865
783.12,15.2054444445,43.9338888889,31.3378888889,37.4373333333,18.0993333333,13.8533333333,20.0567777778,21.9668888889,31.584,15.707
783.43,15.7888888889,45.5825555556,32.359,38.4935555556,18.345,15.1332222222,20.5248888889,22.5695555556,32.6483888889,16.1747777778
783.74,16.3626666667,45.796,32.706,38.1022222222,18.5732222222,15.6001111111,20.5907777778,22.9655555556,32.5610555556,16.2373333333
784.05,16.0915555555,45.5264444445,31.959,37.6512222222,18.3528888889,15.5066666667,20.3997777778,22.3195555556,32.3293888889,15.6821111111
784.36,16.5835555555,46.3598888889,32.0631111111,38.4247777778,18.929,16.1634444445,21.2351111111,23.2582222222,32.9228333333,16.2512222222
784.67,17.1592222222,47.5372222222,32.7226666667,39.0464444445,19.8286666667,16.844,22.3207777778,24.0936666667,33.2051111111,16.9718888889
784.98,17.2056666667,47.2563333333,32.0203333333,38.1736666667,19.7433333333,16.4905555556,22.2321111111,23.5646666667,32.9021111111,16.7057777778
785.29,16.3432222222,46.3845555555,30.9131111111,36.9586666666,18.9593333333,15.4906666667,21.3207777778,22.281,32.2701666667,15.961
785.60,16.6715555556,46.6973333333,31.0037777778,37.2256666666,19.6816666667,16.0101111111,21.4358888889,22.4235555555,32.6862777778,16.2591111111
785.91,18.0297777778,47.669,32.6188888889,38.2403333333,20.8497777778,17.6915555556,22.4855555555,23.9706666667,34.0852222222,17.7287777778
786.22,18.2684444445,47.9074444445,33.1946666667,38.352,21.3703333333,18.4166666667,22.713,24.5833333333,34.3795555556,18.2502222222
786.53,17.5342222222,47.7758888889,33.4625555556,38.1875555556,20.8932222222,18.4386666667,22.259,24.4554444444,34.5053888889,18.0786666667
786.84,17.7867777778,47.1002222222,33.1345555555,38.1752222222,21.0747777778,18.1753333333,22.5652222222,24.7425555556,34.1417777778,18.4823333333
787.14,16.1713333333,45.8188888889,32.2447777778,37.1528888889,19.9286666667,16.4388888889,21.3206666667,23.1235555556,32.78,17.5188888889
787.45,16.0347777778,45.4873333333,32.1841111111,37.4436666667,19.7294444445,15.8491111111,20.8964444445,23.0088888889,32.7543333333,17.7848888889
787.76,15.8616666667,45.3594444444,31.8816666667,37.0986666667,19.6093333333,15.6241111111,20.5417777778,22.4597777778,32.6033333333,17.5417777778
788.07,15.337,44.8204444444,31.8633333333,36.4654444445,19.1426666667,15.4944444444,19.8424444444,21.7847777778,32.5154444444,17.2006666667
788.38,15.4616666666,45.4191111111,32.1411111111,36.8398888889,19.7425555555,15.914,20.1514444444,22.492,32.9374444444,17.245
788.69,15.5503333333,45.8463333333,32.6668888889,37.5648888889,20.2233333333,16.5715555555,20.7252222222,23.5895555556,33.3029444445,17.5841111111
789.00,14.9745555555,46.141,32.9958888889,37.6054444444,19.5488888889,16.2804444445,20.3216666667,23.4123333333,33.0045,17.1864444445
789.31,14.251,45.5062222222,32.2448888889,37.355,19.3251111111,16.0593333333,19.6847777778,22.9331111111,32.3617222222,16.8601111111
789.62,13.0966666667,45.6003333333,31.5996666667,37.3041111111,18.0928888889,14.7,18.969,21.924,31.8466111111,15.9861111111
789.92,13.4108888889,45.2964444445,31.1471111111,37.3838888889,17.9916666667,14.632,18.9761111111,21.9666666667,31.2795555555,16.1268888889
790.23,13.5608888889,45.7567777778,31.885,37.5133333333,18.5672222222,15.1746666667,19.1892222222,22.0083333333,31.8703333333,16.7977777778
790.54,13.7797777778,45.8633333333,31.3292222222,37.5893333333,18.403,15.6845555556,19.0873333333,22.5098888889,32.4207777778,16.5475555555
790.85,14.8413333333,46.603,31.8012222222,37.571,19.0887777778,17.2086666667,19.7154444444,23.3065555555,32.836,16.771
791.16,14.8553333333,46.4022222222,32.2333333333,37.5011111111,18.9425555556,17.3882222222,19.6085555556,23.4837777778,32.6117222222,16.6012222222
791.47,15.1797777778,47.4078888889,32.311,38.4241111111,19.2482222222,17.6373333333,20.2603333333,23.6782222222,32.951,16.6875555556
791.78,14.6225555555,46.4988888889,31.7296666667,37.8407777778,18.4067777778,17.1593333333,19.5911111111,22.589,32.2746111111,16.195
792.08,15.7745555556,47.2592222222,32.5898888889,38.4641111111,19.0566666667,17.7926666667,20.1933333333,22.594,32.696,16.6242222222
792.39,15.4373333334,45.4574444444,31.9613333333,38.071,18.8563333333,17.6743333333,20.2702222222,22.1272222222,32.4101666667,16.4398888889
792.70,13.8403333334,44.3042222222,31.2622222222,36.5372222222,16.7853333333,15.1995555555,18.9858888889,20.2157777778,30.766,14.0886666667
793.01,13.8647777778,44.2292222222,31.2788888889,35.8181111111,16.9193333333,15.0692222222,18.8875555555,20.0494444444,30.4992222222,13.5311111111
793.32,12.642,43.1491111111,30.6678888889,34.3931111111,16.2811111111,13.6265555555,17.8441111111,18.8076666667,29.3512222222,12.524
793.62,11.7015555556,42.4474444444,29.2645555556,33.4622222222,14.7504444444,12.1741111111,16.2424444445,17.7134444444,28.3253888889,10.7462222222
793.93,11.6273333333,42.3575555556,29.5255555556,33.2151111111,14.8757777778,12.1866666667,15.8866666667,17.5217777778,27.939,10.767
794.24,10.6377777778,42.0566666667,28.902,32.8816666667,14.4456666667,11.4013333333,15.1123333333,16.6614444444,26.9335,10.6054444445
794.55,11.3253333333,43.3406666667,29.5296666667,33.8584444445,14.9685555555,12.0756666667,15.4078888889,16.8968888889,27.7187222222,11.679
794.86,11.4873333333,42.3748888889,29.5912222222,33.3333333333,15.01,11.8115555556,15.1457777778,17.0376666666,27.6731666667,11.8324444445
795.16,13.4332222222,43.9658888889,31.5203333333,35.0951111111,16.7633333333,13.576,17.0995555555,18.9937777778,29.4988333333,13.5858888889
795.47,13.6481111111,43.4916666667,31.4982222222,34.9477777778,16.8272222222,13.8084444444,17.0174444444,19.304,29.8235,13.528
795.78,14.0201111111,44.899,32.5556666667,35.4444444444,17.4041111111,13.8182222222,17.0001111111,19.7271111111,30.2323888889,13.6565555556
796.09,15.4593333333,45.5435555555,33.294,36.3566666667,18.8653333334,15.9892222222,18.394,21.0933333334,31.0955555555,15.5182222222
796.40,14.7136666667,44.4247777778,32.9027777778,35.8394444444,18.287,15.8784444445,17.768,20.3622222222,30.4013888889,15.1736666667
796.70,15.5694444444,45.576,33.5496666667,36.6892222222,18.699,16.8586666667,18.3151111111,21.4151111111,31.3060555556,15.6478888889
797.01,16.4614444444,45.919,34.3,37.483,19.5666666667,17.2134444444,19.5274444444,22.5444444445,31.4781666667,16.8133333333
797.32,17.0774444444,46.8504444445,34.8786666667,38.2923333333,20.3345555555,17.4004444445,20.4913333333,22.9166666667,32.1791111111,17.7035555555
797.63,17.3122222222,46.0583333333,34.9862222222,38.077,20.1093333333,17.3711111111,20.5594444445,22.7504444445,32.5216111111,17.5373333333
797.93,15.7167777778,43.7082222222,33.7908888889,36.387,18.7307777778,15.6174444444,18.9198888889,21.4165555556,30.8317777778,15.4777777778
798.24,14.3062222222,42.8467777778,32.2785555556,35.576,17.1327777778,14.3472222222,17.3374444444,20.3175555556,29.3596666667,14.1424444445
798.55,13.5226666667,42.5906666667,31.6692222222,35.1344444444,16.4613333333,13.4597777778,16.3982222222,19.9788888889,28.7258333333,13.6704444445
798.85,11.8418888889,41.6827777778,30.26,33.9457777778,15.141,11.917,15.3344444444,18.4397777778,27.5573333333,12.6047777778
799.16,11.1003333333,40.4038888889,28.8911111111,33.1376666667,14.2716666667,11.1871111111,14.7715555556,17.5628888889,26.6482777778,12.0343333333
799.47,9.899,39.8317777778,28.2378888889,32.716,13.4455555556,9.52877777777,13.5353333333,16.6105555556,26.4478333333,10.8306666667
799.78,11.7171111111,41.055,29.7866666667,34.2313333333,14.8821111111,11.3356666667,14.9047777778,17.3065555556,27.8337777778,12.1325555556
800.08,11.0543333333,40.5627777778,29.486,34.3547777778,14.8338888889,10.9295555556,15.0722222222,16.5703333334,27.1309444444,12.802
800.39,10.2687777778,40.6368888889,28.9142222222,34.2564444444,14.5147777778,10.6495555556,14.9415555556,15.5762222222,26.8953333333,12.3226666667
800.70,10.8284444445,41.0155555556,29.2094444444,34.9593333333,14.6694444444,11.0404444444,15.5414444444,16.5312222222,27.5362222222,12.6778888889
801.00,10.0372222222,41.5971111111,29.6055555555,35.2394444445,14.4888888889,10.6525555555,15.7436666667,16.6847777778,27.6873333333,12.5106666667
801.31,11.7284444445,43.471,31.1015555556,36.396,15.7882222222,12.8916666667,17.4147777778,18.5541111111,29.5345,15.088
801.62,13.5136666667,43.9247777778,32.7212222222,37.5722222222,17.4983333333,14.8764444444,19.0227777778,20.5936666667,30.6422222222,16.563
801.92,14.5647777778,44.7172222222,34.0377777778,37.9573333333,18.5185555555,16.1212222222,19.7797777778,21.1884444444,31.3395555556,17.7915555556
802.23,16.1203333333,46.5363333333,36.1693333333,39.7255555556,19.6418888889,17.2712222222,20.8972222222,23.059,32.3919444444,19.3516666667
802.54,16.1267777778,46.4647777778,36.0617777778,39.3707777778,19.1687777778,17.2178888889,20.8057777778,22.9304444444,32.5668888889,19.3427777778
802.84,17.375,47.4885555555,36.6702222222,40.3231111111,19.7867777778,18.2297777778,21.9762222222,23.8263333333,33.2748888889,20.9343333333
803.15,16.8671111111,47.4404444444,36.2232222222,39.7145555556,19.5565555555,17.4452222222,21.7386666667,24.369,32.779,20.547
803.46,16.2146666666,46.5856666667,35.4388888889,38.4248888889,18.7603333333,16.7024444445,20.6757777778,23.1618888889,32.4411111111,18.57
803.76,15.9263333333,45.9132222222,35.5002222222,38.2207777778,18.0931111111,16.9978888889,19.9471111111,22.8362222222,32.3881666667,18.093
804.07,15.106,45.162,34.8883333333,37.0766666666,17.3064444445,16.6248888889,19.1123333333,21.7197777778,31.3,16.9118888889
804.38,15.1915555556,44.2897777778,34.2731111111,36.5572222222,17.2972222222,16.2384444445,18.9391111111,21.3776666667,30.2403333333,16.2383333333
804.68,14.1091111111,43.9304444444,32.8683333333,35.6583333333,16.6054444444,14.3293333333,18.3062222222,20.3133333333,29.3992777778,14.3047777778
804.99,13.4937777778,43.9176666667,32.0414444444,34.8506666667,15.7764444445,13.7572222222,17.8332222222,19.0618888889,29.1383333333,13.5314444444
805.30,11.0845555555,42.04,29.8322222222,33.6506666667,13.1854444444,10.9922222222,15.2858888889,16.7921111111,27.4606111111,11.1638888889
805.60,10.877,41.0486666667,28.0512222222,32.6177777778,12.6073333333,10.9937777778,14.8843333333,16.0943333333,26.8801666667,11.072
805.91,11.3311111111,41.7152222222,27.8357777778,32.7254444444,13.5041111111,11.5897777778,15.4702222222,16.9576666667,27.2542222222,11.4863333333
806.21,10.4858888889,40.694,26.9677777778,31.4835555556,13.1267777778,10.6516666667,14.5553333333,16.3542222222,26.4383888889,10.5114444445
806.52,10.3101111111,40.5037777778,26.9378888889,31.6795555555,12.9068888889,10.491,13.9793333333,16.4082222222,26.4405,10.4005555556
806.83,11.2267777778,41.1561111111,27.3602222222,32.5627777778,13.86,10.9957777778,14.8746666667,18.4455555555,26.8144444445,11.6891111111
807.13,11.9351111111,41.8823333333,27.3336666667,32.4963333333,14.4584444444,11.1624444444,15.3341111111,19.4283333333,27.2627222222,12.025
807.44,11.5247777778,41.0983333333,26.7698888889,31.9766666666,14.0052222222,10.2583333333,14.199,18.8498888889,26.8927222222,11.4857777778
807.74,11.7494444444,41.3442222222,26.5075555555,32.2392222222,14.0157777778,11.033,14.0421111111,19.9034444444,27.7648333333,12.0226666667
808.05,11.6296666667,41.1773333333,26.3967777778,32.4646666667,14.0932222222,11.539,14.1448888889,19.8236666667,27.687,13.2374444444
808.35,12.0755555556,41.5252222222,26.826,32.7675555556,14.9693333333,11.6638888889,14.7893333333,20.4604444444,28.3179444444,13.9787777778
808.66,12.1863333333,42.3067777778,26.9583333333,32.719,15.4761111111,11.9303333333,15.2072222222,20.5965555556,28.2578333333,14.0424444444
808.97,12.8223333333,43.6017777778,28.5102222222,34.0463333333,16.5822222222,11.9667777778,16.0765555556,21.1591111111,29.4243888889,14.871
809.27,13.2942222222,43.041,28.8761111111,34.321,16.777,11.6828888889,15.7762222222,21.0137777778,29.2787222222,14.6067777778
809.58,14.8452222222,44.3664444445,30.198,35.337,18.0067777778,13.4531111111,17.4734444445,22.2613333333,30.0806666667,15.1183333333
809.88,15.33,44.2348888889,30.0706666667,35.3511111111,17.9898888889,13.7578888889,17.9768888889,22.314,30.0446111111,15.4217777778
810.19,14.9628888889,44.5254444444,30.7206666667,35.219,17.468,13.8453333333,17.4677777778,21.1446666667,30.1547777778,14.9495555555
810.49,14.14,43.8876666667,30.8883333333,34.0668888889,16.9246666667,12.972,16.9108888889,20.1304444445,29.2109444445,14.3981111111
810.80,14.3166666666,43.8873333333,31.1058888889,34.3385555556,17.3185555556,13.2845555555,17.9162222222,20.7552222222,29.1972222222,15.0368888889
811.10,13.9572222222,43.8422222222,31.8416666667,34.3185555556,17.433,12.3973333333,17.9392222222,19.6494444444,28.5439444444,15.1617777778
811.41,14.746,44.1415555556,32.6726666667,34.5037777778,17.9266666666,13.507,18.2157777778,20.1017777778,28.7691666667,15.0763333333
811.71,13.9624444445,43.9386666667,33.2066666667,34.1621111111,17.7412222222,12.7266666667,17.896,19.5674444444,28.3887222222,15.0443333333
812.02,14.1262222222,42.7972222222,33.0957777778,33.6264444444,17.8811111111,12.8277777778,18.5928888889,19.7095555556,27.5475555555,14.2936666667
812.32,14.0817777778,42.1606666667,32.4924444445,32.6046666667,17.6965555556,13.0864444444,18.8875555556,19.9944444444,27.0351666667,13.8713333333
812.63,14.4543333333,43.11,32.7855555555,32.617,17.9661111111,13.7941111111,20.1575555556,20.8736666667,28.0445555555,14.8895555556
812.93,14.715,43.1623333333,33.8462222222,33.4186666667,18.5184444444,14.3446666667,20.7692222222,21.8092222222,29.0384444444,16.3534444444
813.24,15.409,44.4444444444,35.116,34.3251111111,19.6351111111,14.9347777778,21.4747777778,22.7685555555,30.8826666667,17.3352222222
813.54,15.6753333333,44.2447777778,34.7455555556,34.6741111111,20.3108888889,15.547,22.1794444444,23.3206666667,31.4719444444,18.0718888889
813.85,16.0752222222,45.0868888889,35.8445555556,35.976,20.8206666666,16.2796666667,22.7041111111,24.2224444444,32.7493333333,18.1486666667
814.15,17.4278888889,47.746,37.4491111111,37.6451111111,21.4834444444,17.5937777778,23.6092222222,25.4938888889,34.2152222222,19.1012222222
814.46,17.3077777778,47.1763333333,36.3401111111,36.8132222222,21.3827777778,17.1551111111,23.779,25.2594444445,34.7147777778,18.9714444444
814.76,17.3918888889,46.9288888889,36.4816666667,36.8364444444,21.3888888889,16.5895555555,24.0278888889,25.0772222222,34.7221111111,19.0278888889
815.07,17.4884444445,46.4687777778,36.0426666667,36.7428888889,21.2328888889,17.1232222222,23.1505555556,24.8705555555,34.3075,18.9041111111
815.37,17.9702222222,47.6722222222,37.2595555556,37.7871111111,21.4307777778,17.1628888889,22.8275555556,25.6206666667,35.5834444444,20.2048888889
815.68,18.2448888889,47.9262222222,37.8055555556,38.595,21.9902222222,17.4094444445,22.4698888889,26.1374444445,35.7242222222,19.7308888889
815.98,18.7924444445,48.5538888889,38.7072222222,39.5607777778,22.3484444444,18.1127777778,22.1432222222,26.5212222222,36.1940555556,19.6144444445
816.29,17.7618888889,48.2652222222,37.9536666667,38.6731111111,21.359,17.298,20.1438888889,25.1957777778,34.6202777778,17.6657777778
816.59,17.0964444444,47.7237777778,36.6763333333,38.6023333333,20.6303333333,16.2685555556,19.341,23.9095555556,32.6088888889,16.7464444444
816.89,17.375,48.2058888889,36.3863333333,38.4638888889,20.1918888889,15.7851111111,19.4206666667,24.5043333333,32.2238888889,17.3276666667
817.20,16.825,47.1884444444,34.3735555556,37.1173333333,19.8856666667,14.8648888889,19.2374444445,23.353,30.5141111111,17.3827777778
817.50,15.397,45.8828888889,32.8783333333,35.7258888889,19.4481111111,14.0173333333,18.9051111111,22.0315555555,29.6198888889,15.7784444445
817.81,15.9546666667,47.55,33.6183333333,36.8092222222,20.0854444444,15.057,19.2164444445,22.7206666667,30.2705555556,16.1966666667
818.11,15.2383333333,46.9182222222,32.759,36.08,19.7073333333,14.2543333333,18.5456666667,21.9076666667,29.7865,15.785
818.41,16.1442222222,49.9661111111,33.808,37.7832222222,20.8926666667,14.7604444444,20.4994444445,22.9953333333,31.6035555555,16.5105555555
818.72,16.4388888889,49.3292222222,33.5864444444,37.6233333334,21.0327777778,14.8314444444,21.134,22.298,31.6818333333,16.2364444445
819.02,14.9941111111,48.0287777778,32.4132222222,36.3797777778,19.8327777778,14.2533333333,20.2151111111,20.9915555555,30.3462777778,15.8183333333
