wavelength,Back_DigLaff,Belly_DigLaff,Breast_DigLaff,Crissum_DigLaff,Crown_DigLaff,DorTail_DigLaff,Patch10_DigLaff,Rump_DigLaff,Throat_DigLaff,WingTip_DigLaff
802.54,3.84234666667,5.5094,4.05866666667,6.74220000001,3.76096666666,11.0104,19.2621333333,8.09220000001,4.96426666667,13.6773333333
802.84,3.55325333333,5.64360000001,4.11766666665,6.99920000001,3.8448,10.2472,19.2412666667,7.96253333333,5.09793333333,13.7512
803.15,1.72552,3.70273333334,2.22513333333,5.066,1.86899999999,7.95946666667,17.4933333333,6.50826666666,3.90500000001,12.1988
803.46,2.18706666666,3.96413333334,2.03120000001,5.02019999999,2.16576666667,8.11639999999,17.6106666667,6.36253333335,4.20573333334,12.7069333333
803.76,1.93964,3.03193333333,1.321,4.3618,1.50270000001,7.26066666667,16.9326,5.65586666667,3.35986666667,12.4024
804.07,2.40905333333,3.58293333333,1.34900000001,4.38026666667,1.80466666668,6.79786666667,16.9075333333,5.78186666667,3.31146666666,12.7551333333
804.38,0.557466666668,1.5448,-0.905466666667,2.5656,-0.270666666666,4.17226666667,14.8957333333,3.68386666667,0.869933333334,11.0341333333
804.68,3.5006,4.02246666666,1.76846666667,4.88946666667,2.33633333334,6.62333333334,16.9396,5.921,4.02266666666,13.1339333333
804.99,5.03785333333,5.91553333334,3.7806,6.50633333333,4.08429999999,8.23633333333,18.2700666666,7.57813333333,5.18993333334,14.6246
805.30,4.47277333333,5.24113333334,2.67193333333,5.26673333333,3.29496666667,6.95680000001,17.5671333333,6.70073333332,3.73026666666,13.7515333333
805.60,4.97398666666,5.64506666667,2.96300000001,5.98546666667,3.12896666668,7.12639999999,17.6755333333,6.98173333334,3.6612,13.6143333333
805.91,4.65655999999,5.39639999999,2.39546666666,5.41346666667,3.01360000001,6.80306666666,17.3402,6.55593333335,3.58066666667,13.1799333333
806.21,5.75005333333,6.09906666667,3.40526666666,6.3702,3.52823333334,8.24226666667,18.0094,6.95466666666,4.10006666666,13.8584666667
806.52,6.84869333333,7.3036,4.92153333334,7.40286666667,4.34249999999,9.29686666667,18.7592666667,7.55173333333,4.84699999999,14.7228666667
806.83,4.909,5.76933333334,3.73993333334,6.36493333333,2.53666666667,7.83233333334,17.4591333333,6.81766666666,3.47166666667,13.7107333333
807.13,4.56558666667,5.99573333333,3.53299999999,5.9024,2.48836666666,7.51593333335,17.4692,6.93833333332,3.5754,13.9618
807.44,5.40853333333,7.09346666667,4.18266666667,6.7862,3.35046666667,8.49346666665,18.3696,7.27280000001,4.07166666667,14.9465333333
807.74,7.21031999999,9.50133333333,6.60013333333,9.45966666665,5.75226666667,10.6900666667,20.0084,9.19366666667,6.71659999999,16.7083333333
808.05,6.44278666667,8.86393333333,5.94540000001,8.96346666669,5.23206666667,9.88379999999,19.3616,8.63199999999,6.078,16.3102666667
808.35,6.08929333333,8.61093333334,5.46520000001,9.0362,5.00626666667,9.52866666667,19.0655333333,8.08506666668,6.29119999998,16.0784666667
808.66,5.90314666667,9.17826666667,5.63020000001,9.64166666668,5.15386666667,9.97053333333,19.4522,8.27653333335,7.07126666667,16.6287333333
808.97,4.31758666667,7.89806666667,4.56900000001,8.00846666669,3.97446666667,8.70486666667,18.3607333333,6.81959999999,5.74100000001,15.3035333333
809.27,3.21181333333,6.81413333333,3.18573333333,7.30893333333,2.64743333333,7.7776,17.2742666667,5.88533333333,4.14053333333,14.3748666667
809.58,2.56410666667,5.98006666665,2.40746666666,6.71006666667,2.0165,6.68413333333,16.7146666667,5.50193333334,3.10293333333,13.7853333333
809.88,1.62685333334,5.42566666667,0.923933333334,6.3316,1.50823333333,5.66126666667,16.5217333333,4.89126666667,1.99293333333,13.3605333333
810.19,3.74775999999,7.37833333333,2.5586,8.03613333335,3.90993333333,7.32446666667,18.3962666667,6.70266666666,3.55853333333,14.9909333333
810.49,4.24080000001,8.15646666667,4.00006666666,9.40693333332,4.91036666667,8.35860000001,18.9518,7.45746666668,4.63446666666,16.0643333333
810.80,3.84931999999,7.69300000001,4.02080000001,8.90766666667,5.13640000001,8.10746666666,18.6158,7.47646666667,4.73633333333,15.7816
811.10,2.67641333335,6.10713333332,2.79780000001,6.8404,3.82053333334,6.84986666667,17.0960666667,6.29053333333,3.63733333333,14.6841333333
811.41,1.6908,5.10046666667,1.60646666667,5.99399999999,2.82133333334,6.1246,16.6968666667,5.06020000001,2.46993333333,13.8956666667
811.71,0.995799999994,4.68953333333,1.25246666667,5.2898,2.28256666667,6.14913333333,15.9524,4.62719999999,0.8592,13.6232
812.02,1.06162666666,4.92173333333,1.79726666667,4.94266666666,2.72206666667,6.39506666667,15.883,4.06479999999,0.4076,13.4064
812.32,2.09736000001,6.15373333334,2.60613333333,5.82940000001,3.73110000001,7.37833333333,16.6405333333,4.68873333333,1.6118,14.338
812.63,2.64576000001,6.45799999999,3.40113333333,5.66513333333,4.11050000002,8.33593333334,16.7866,5.06006666667,2.26393333333,14.8670666667
812.93,0.567479999994,5.16726666666,1.4564,3.41973333333,2.54046666667,7.24919999999,15.5231333333,3.50593333333,0.862933333336,13.4736
813.24,0.625466666668,5.08660000001,2.197,3.12766666667,2.6189,7.65153333334,15.9524666667,3.63633333334,1.6558,13.6579333333
813.54,0.290266666674,4.75733333335,1.92040000001,2.96786666667,1.95303333333,7.68133333334,15.5156,3.04419999999,1.48386666667,12.7551333333
813.85,-0.688733333338,3.90546666666,0.142999999998,1.67226666667,0.637933333328,6.8866,15.0164666667,1.54013333335,-0.341133333334,11.0340666667
814.15,-0.195653333326,4.23053333333,0.6308,2.2078,-0.157799999993,7.01466666667,14.6711333333,1.41393333333,0.1632,11.3324
814.46,0.14298666666,4.90273333334,0.670866666672,2.65159999999,0.124466666673,7.71639999999,15.4652,1.99140000001,0.551866666668,11.3312
814.76,-0.606626666666,4.39439999999,0.192799999992,1.47913333333,-0.798433333334,7.29893333334,14.2445333333,0.953866666672,-0.1608,10.0858666667
815.07,0.972213333326,5.15499999999,0.944933333326,1.99480000001,0.262433333333,8.0314,14.6666666666,2.22566666667,1.03926666667,10.8032
815.37,2.95616000001,6.59426666666,2.28419999998,3.77266666667,2.03093333332,9.93279999999,16.6718666667,5.09559999999,3.23499999999,12.7856666667
815.68,3.16469333333,6.99593333333,2.30453333334,3.76546666667,2.70046666667,10.2159333333,17.0886,5.96713333332,3.45686666666,13.0042
815.98,3.72716,7.6308,2.45133333335,4.05133333333,3.58973333334,10.6359333333,17.9282666667,6.51293333333,3.88719999999,13.3434666667
816.29,5.17417333334,8.19740000001,3.49446666667,5.16620000001,4.74316666667,11.3696666667,18.3180666667,6.84793333334,5.2568,14.3202
816.59,6.26832,9.21293333334,3.79986666665,5.93786666666,5.54406666667,12.0990666667,18.552,7.5704,6.307,14.8882666666
816.89,6.05769333333,8.97200000001,3.66946666665,5.86933333333,5.5379,11.7963333333,18.4534666667,7.81946666667,6.19593333333,15.1777333333
817.20,7.18692,10.0185333333,4.713,6.61119999999,6.85183333333,12.6018,19.0000666667,9.08340000001,7.37946666666,16.0463333333
817.50,6.90877333333,10.2350666667,4.9774,6.757,6.96489999999,12.9811333333,19.1599333333,9.62973333333,7.23586666667,15.7815333333
817.81,6.32666666667,9.37573333333,4.15219999999,6.23280000001,6.1044,11.9875333333,18.2824,8.39313333334,6.29486666667,14.9181333333
818.11,6.81735999999,9.96559999999,4.74720000001,6.58100000001,6.78673333335,12.4936666667,18.6976,8.81753333333,6.77806666667,15.2698666667
818.41,6.24341333333,9.54006666667,4.78619999999,6.46306666667,6.58546666667,12.0311333333,18.771,8.06699999999,7.04919999999,14.7172666667
818.72,4.96898666666,8.13186666668,4.12406666666,5.47286666666,5.19376666667,10.969,17.1161333333,6.69000000001,5.88373333333,13.3100666667
819.02,5.47993333334,8.33519999999,5.0128,6.15886666666,5.41169999999,11.9331333333,17.5044,6.88433333333,6.35473333333,13.5146666667
819.33,6.62934666667,9.29826666665,6.67306666668,7.93399999999,6.63773333333,13.0295333333,18.3318,8.62606666667,7.97286666666,14.536
819.63,7.80728000001,10.532,7.73040000001,9.34,7.72213333333,13.7623333333,19.1255333333,10.0473333333,9.01713333335,15.3884
819.93,8.41667999999,10.824,8.46913333333,10.0375333333,8.37556666667,14.2883333333,18.7314,10.3745333333,9.38220000001,15.5992
820.24,9.33873333333,11.3856,9.41879999999,10.7122,9.01076666667,14.7768,18.7952666666,10.9468666667,10.0846666667,15.9699333334
820.54,9.57078666666,11.1404,9.56559999999,10.6458666667,8.9915,14.4883333333,18.4870666667,11.0102666667,9.98853333332,15.8159333333
820.85,9.68481333333,10.9442666667,9.51193333335,10.5966,9.08899999999,14.1872666667,18.2255333333,10.9498,9.91793333333,15.525
821.15,9.82970666667,11.1086666667,9.63860000001,10.6695333333,9.19939999999,14.2238,18.1901333333,11.1983333333,9.93446666667,15.6138
821.45,9.96464000001,10.9962666667,9.61733333333,10.6428,9.15986666666,14.1790666667,18.1572,11.2196666667,9.94479999999,15.5426666667
821.76,9.88230666666,10.7638666666,9.40153333333,10.4987333333,8.90490000001,13.9656666667,17.8056666667,11.0752,9.72860000001,15.2962
822.06,10.20528,10.9346666667,9.60173333335,10.7104,9.14376666667,14.1486,18.0222,11.2078666667,9.95140000001,15.487
822.36,10.3203466667,10.9168666667,9.62853333332,10.7553333333,9.14153333333,14.1119333333,17.9565333333,11.2575333333,10.0035333333,15.4772
822.67,10.18912,10.6523333333,9.48813333334,10.5154666667,8.90580000001,13.8982,17.6398666667,10.9626666667,9.76513333333,15.2322666667
822.97,10.01604,10.4977333333,9.42673333334,10.3276,8.77980000001,13.7812,17.505,10.705,9.5848,15.0366
823.27,10.0115466667,10.4741333333,9.50253333333,10.3425333333,8.77670000001,13.6722666667,17.6275333333,10.777,9.59613333332,15.0423333333
823.58,9.78294666665,10.2038,9.27506666667,10.0564666667,8.66136666666,13.5152,17.5638666667,10.5486666667,9.35933333333,14.8196
823.88,9.34188000001,9.741,8.70739999999,9.62593333333,8.18116666667,13.1462,17.1866,10.1642666667,8.91293333333,14.402
824.18,9.25034666665,9.62786666665,8.52053333333,9.45066666666,7.96233333333,13.1224666667,17.2068666667,9.95286666668,8.78959999999,14.4474666667
824.49,9.28736000001,9.59926666667,8.60273333333,9.51033333333,7.94536666666,13.2272666667,17.3633333333,9.98880000001,8.89866666667,14.5393333333
824.79,9.09192,9.59466666666,8.5888,9.60273333332,7.89466666667,13.1055333334,17.305,9.85206666666,8.87073333333,14.6345333333
825.09,9.32856,10.0104,8.76373333335,9.92220000001,8.11700000001,13.4038,17.7386666667,9.98966666665,9.20079999999,15.0548666667
825.39,9.20272000001,10.2253333333,8.77393333332,9.86486666667,8.15843333333,13.3923333333,17.9177333334,10.0762666667,9.22146666665,15.1079333333
825.70,9.24041333333,10.6234,9.00839999999,10.1518,8.34639999999,13.3882666667,18.2106666667,10.3229333333,9.34113333333,15.5136666667
826.00,8.8588,10.4186,8.57760000002,9.83053333333,8.03923333333,13.1305333333,18.0592666667,9.98666666666,8.89333333333,15.3606
826.30,8.80298666667,10.2904,8.37900000001,9.82440000001,7.86746666667,13.1271333333,17.9128,10.0843333333,8.73353333333,15.4203333333
826.61,8.35921333334,9.98799999999,8.0212,9.31079999999,7.29439999999,12.8304666667,17.6329333333,9.59126666667,8.22980000001,15.1392666667
826.91,8.51661333335,10.0483333333,8.08733333334,9.48066666668,7.13456666666,12.6316666667,17.7124,9.62846666667,8.37293333334,15.3421333333
827.21,9.47665333333,11.045,9.22626666668,10.5128666667,7.97943333333,13.615,18.7584,10.5024666667,9.48013333335,16.4041333333
827.51,9.75336,11.3658666667,9.54466666666,10.9514666667,8.31283333333,13.9118,19.1965333333,10.8301333333,9.99466666665,16.8541333334
827.82,9.51700000001,11.0282,9.31759999999,10.6711333333,8.15389999999,13.6085333333,19.1968666667,10.422,9.68580000001,16.6460666667
828.12,9.99213333333,11.4318666667,9.93806666665,11.0361333333,8.48643333335,14.0937333334,19.9147333333,11.0089333333,9.87586666667,17.1168666667
828.42,9.88801333334,11.4696,10.1908,11.0460666667,8.47236666667,14.1470666667,20.1826,11.0917333333,9.78839999999,17.2602666667
828.72,9.70349333334,11.4602666667,10.1496666667,11.1203333333,8.1044,14.0002,20.2629333333,10.9115333333,9.80033333333,17.3604666667
829.02,8.80089333333,10.536,9.54886666667,10.2118,7.27243333333,13.2686,19.7705333333,9.83293333334,9.25946666667,16.6542666667
829.33,9.85906666667,11.585,10.8215333333,11.4357333333,8.25163333333,14.0414666667,21.5214666667,10.733,10.7496,18.1853333333
829.63,10.9720666667,12.6131333333,11.9852666667,12.5884,9.16586666666,14.7616,23.1457333333,11.5668,12.2807333333,19.4892
829.93,11.1906933333,12.9150666667,12.2015333333,13.1549333333,9.3826,14.8491333333,23.8546,11.7696,13.0656666667,20.1098666667
830.23,11.1367866667,13.5484,12.3248666667,13.4519333333,9.75163333333,15.4838,24.3382,12.3322666667,13.6448,20.8973333333
830.54,10.81864,13.6850666667,12.5898666667,13.6770666667,10.0319666667,15.4834666667,24.972,12.566,13.781,21.0311333333
830.84,11.2354933333,14.1483333333,13.431,14.3276666667,10.6439,16.0880666667,25.5256666667,13.0806666667,14.1156,21.2713333333
831.14,11.25668,14.5313333333,12.9503333333,14.6046666667,10.5255666667,16.2428666667,24.9550666667,13.0725333333,14.2296666667,21.4507333333
831.44,9.53898666665,12.9157333333,11.2529333334,13.261,9.05629999999,14.8113333333,23.2368666667,11.3895333333,13.0120666667,20.1445333333
831.74,9.83827999999,12.6364666667,11.1730666667,13.07,9.24113333333,14.6650666667,22.9965333333,11.4517333333,12.8842,19.9614
832.04,8.96571999999,11.0703333333,10.1118666666,11.7117333333,8.28836666666,13.7297333333,21.2972666667,9.88100000001,11.4379333333,18.5369333333
832.35,9.87247999999,11.8336,10.4922666667,12.3421333333,9.03533333333,14.5492,21.3016666667,10.6971333333,12.0251333333,19.1278
832.65,10.3130533333,12.1976666667,10.6324,12.4064,9.17743333334,15.0953333333,20.9822,10.9944,12.0380666667,18.987
832.95,9.64323999999,11.599,10.1583333333,11.4088,8.60846666665,14.6988666667,20.0058,10.4984666667,11.2649333333,18.3176
833.25,9.41945333334,11.4162,9.70033333334,11.0347333333,8.42056666666,14.5426666667,19.5970666667,10.316,10.8714666667,18.0119333333
833.55,9.80690666667,11.7162666667,10.1982,11.2938,8.44536666665,14.7105333333,19.5618,10.6676666667,10.8972666667,17.9968666667
833.85,10.15864,11.8732666667,10.3016,11.6198666667,8.63873333335,14.773,19.5893333333,10.6159333333,11.0924666667,18.2154
834.16,10.5137066667,12.0392666667,10.2619333333,11.576,8.65303333333,14.6728,19.5317333333,10.9718,11.1078666667,18.3082
834.46,10.90008,12.4861333333,11.0248,11.862,9.07156666665,15.2664,19.9948666666,11.5474666666,11.7553333333,18.8076666667
834.76,12.44584,13.7512,12.2239333333,13.0444,10.2527666667,16.5375333333,21.321,12.6728,13.2250666667,20.1445333333
835.06,12.6587733333,14.0429333333,12.592,13.4285333333,10.5878333333,16.9075333333,21.6785333333,12.8196666667,13.5135333333,20.4819333333
835.36,13.8387733333,15.5202666667,13.9470666667,14.9736,11.9834,18.2706666667,23.1632,14.6221333333,15.0182666667,22.1421333333
835.66,14.0905733333,15.8717333334,14.2754666667,15.6074666667,12.3282,18.6677333333,24.0564666667,15.1755333333,15.3674666667,22.9942666667
835.96,13.4340933333,15.2649333333,13.7725333333,15.2648,11.8992666667,17.7776666667,23.7338,14.7094,14.8966,22.8035333334
836.26,14.19284,16.3312666667,14.3186666667,16.6946,12.8197666667,18.2528666667,24.9826,15.6534666667,16.1774666667,24.0461333333
836.57,16.1143333334,17.9861333333,16.2547333333,18.7718666667,14.5727333333,19.6873333333,26.7429333333,17.2844,18.2152,26.0259333333
836.87,17.33672,18.7841333333,16.7548,19.9162,15.9833,20.5702,28.5367333333,17.6854666666,19.5473333333,27.2870666667
837.17,16.7959333333,18.1810666666,15.6141333333,19.2705333333,14.9860333334,19.6767333333,28.181,16.9434666667,19.1136,26.7220666667
837.47,16.6196266667,18.4408,15.4024,19.6501333333,14.9074666667,19.5902,28.7356,16.4418,19.5602,27.1764
837.77,17.81856,19.6786,16.6719333333,21.0886,15.7076,19.8755333333,29.6734,16.9932666667,19.8238,27.9003333333
838.07,17.45728,19.8504,17.0938,21.0362,15.9562333333,19.4978,29.0491333333,17.1793333333,19.936,27.4253333334
838.37,17.4770933333,19.5798666667,16.3737333333,20.6744666667,15.4616666667,18.5737333333,28.6455333333,16.9042666667,20.1768666667,27.4959333333
838.67,18.04008,19.2531333333,16.7781333334,20.5239333333,15.6019666667,18.2942,28.9408666667,16.8562666667,20.2898,27.6811333333
838.97,18.8803333333,19.8998,17.4846666667,20.7678666667,16.2493,18.7756666667,29.4157333333,16.6612,20.7790666667,27.7240666667
839.27,18.09764,19.3480666667,16.7059333333,19.7078,15.0702333333,18.2238,28.6566,15.5818,19.4940666667,26.4306
839.57,18.7911733333,19.3209333333,17.0571333333,19.751,14.9463,18.755,29.021,15.167,19.117,26.3723333333
839.87,17.5734933333,18.5297333333,15.8023333333,18.5970666667,13.9113,17.5758666667,28.1706,14.2538,17.2951333333,25.6678
840.17,16.3812666667,17.9434,14.4078666667,17.3656666667,12.2356,16.4299333333,27.6371333333,12.9750666667,15.8868666667,24.8526
840.47,16.9258133333,18.5261333333,14.9338,17.3172,12.8900333333,17.1216,28.1635333333,12.8382666667,15.9356,25.9183333333
840.77,16.04236,17.9071333333,14.2622666667,16.9311333333,11.9813,17.1663333333,27.4662666667,12.1457333333,14.5208666666,25.8318
841.07,15.5216266667,16.9884666667,12.4226,16.3084,11.1173333333,16.6120666667,27.2980666667,11.8153333333,13.7582,25.8774
841.37,18.1131733333,19.0652666667,13.5302666667,18.6102,13.1674,18.1305333333,29.4588666667,13.6163333333,15.0677333333,28.1673333333
841.67,18.5812533333,19.9872666667,14.3042666667,19.7022,13.6762666667,18.6408,30.563,14.1746666667,14.8736666667,29.5014666667
841.97,17.09124,18.2462666667,11.7328,18.4134,11.1968,16.3674666667,29.144,12.4286,12.3869333333,27.4460666667
842.27,18.9710266667,19.3333333333,12.8260666667,20.1448666667,12.3769666667,17.29,30.4203333333,14.2320666667,13.1593333333,28.9710666667
842.57,19.2999066667,19.6498666667,12.1242,20.8434,12.657,17.8678666667,31.9171333333,14.1924666667,13.4605333333,29.9442666667
842.87,19.0619733333,19.8157333333,11.3066,20.7706666667,12.0100333333,18.1408,31.8927333333,14.3718666667,13.0987333333,30.1508666667
843.17,23.32124,22.9045333333,13.4906666667,23.8145333333,14.8906666667,21.3822666667,35.3106,17.7602666667,16.9729333333,33.5784
843.47,23.2243066667,22.0732666666,12.958,23.3422,13.8605666667,20.5183333333,33.7800666667,16.8542666667,16.1572666667,33.8874
