wavelength,Back_ThrCyaf,Belly_ThrCyaf,Breast_ThrCyaf,Crissum_ThrCyaf,Crown_ThrCyaf,DorTail_ThrCyaf,Patch10_ThrCyaf,Patch11_ThrCyaf,Rump_ThrCyaf,Throat_ThrCyaf,WingTip_ThrCyaf
575.55,13.8709333333,26.6935333334,18.0635333333,26.2398666667,16.1279333333,14.2737523809,17.3008,5.97106666667,16.19668,17.7978,11.8692
575.89,13.8531333333,26.6936,18.0586,26.2436,16.1058,14.2492555556,17.3157333333,5.96886666667,16.2017733333,17.7799333333,11.8566666667
576.22,13.8754,26.7298,18.0949333333,26.2959333333,16.1093333333,14.2765634921,17.3356666667,5.99906666667,16.2251066667,17.8204,11.8825333333
576.56,13.9265333333,26.7774666667,18.115,26.3648,16.1314,14.3295539682,17.3758,6.06553333333,16.2467333333,17.8798666667,11.9534
576.90,13.9124,26.7858666667,18.0758,26.3516,16.1092,14.3106873016,17.3494,6.07273333333,16.2212666667,17.8258666667,11.9541333333
577.24,13.9196,26.7565333333,18.0555333333,26.3472666667,16.0508,14.298352381,17.3332,6.04993333333,16.18508,17.7914,11.9398666667
577.58,13.9214666667,26.7498,18.0310666667,26.3451333333,16.022,14.2849365079,17.327,6.06406666667,16.1829333333,17.7694666667,11.9376666667
577.92,13.9524666667,26.7496666667,18.0175333333,26.3559333333,15.9779333333,14.2916571429,17.3112,6.08146666667,16.19084,17.7590666667,11.9464666667
578.26,13.9807333333,26.7988666667,18.0691333333,26.4307333333,16.0145333333,14.312468254,17.3528,6.10693333333,16.2292,17.8064,11.9904666667
578.60,13.9263333334,26.7656666667,18.0569333333,26.3992666667,15.959,14.270431746,17.3084,6.0554,16.1770266667,17.771,11.9497333333
578.94,13.8672,26.6934,18.0018,26.3233333333,15.9122666667,14.2224809524,17.2388,6.04813333333,16.1209733333,17.6985333333,11.9056
579.28,13.8821333333,26.6998,17.9764,26.3374,15.8938666667,14.2092142857,17.231,6.0734,16.1218,17.6560666667,11.9299333333
579.61,13.8689333333,26.7136666667,17.9607333333,26.3484,15.8837333333,14.2140523809,17.2308666667,6.10766666667,16.1255066667,17.6607333333,11.9410666667
579.95,13.8946666667,26.6996,17.9600666667,26.3582,15.8793333333,14.2183825397,17.2638666666,6.1368,16.1358133333,17.6463333333,11.9833333333
580.29,13.8768666667,26.6794666667,17.9398666667,26.3413333334,15.8495333333,14.1897,17.2432,6.1314,16.1358933334,17.6151333333,11.9459333333
580.63,13.9160666667,26.6981333333,17.9756666667,26.4076,15.8697333333,14.2612507936,17.2802666667,6.18726666667,16.16532,17.6842,12.008
580.97,13.9033333333,26.7199333333,17.9723333333,26.4386,15.8681333334,14.2499809524,17.2722,6.19666666667,16.18504,17.7072666667,12.0546
581.31,13.8518,26.6864,17.9375333333,26.4385333333,15.8042,14.2534222222,17.2375333333,6.17766666667,16.1684266667,17.6946666667,12.0244
581.65,13.8108666667,26.7184,17.9450666667,26.4677333333,15.8078666667,14.2831714286,17.2262666667,6.15893333333,16.2047866667,17.692,12.0514666667
581.98,13.7470666667,26.6586,17.8868666667,26.4320666667,15.7161333333,14.219947619,17.1581333333,6.10753333333,16.1352933333,17.6044,12.0126
582.32,13.7281333333,26.6678666667,17.8516666667,26.4344666667,15.6652,14.1865333333,17.1544666667,6.08526666667,16.1175466667,17.6004666667,11.9834666667
582.66,13.8006666667,26.7176666667,17.8975333333,26.5063333333,15.6969333333,14.2424015873,17.2240666667,6.1296,16.1465466667,17.6694,12.0400666667
583.00,13.7800666667,26.7110666667,17.9035333333,26.518,15.6357333333,14.2206793651,17.1919333333,6.11733333333,16.1033466667,17.6544,12.0002
583.34,13.7727333333,26.6676,17.8677333333,26.5276,15.5960666666,14.2366650794,17.1861333333,6.07393333333,16.0932266667,17.6608,11.9962
583.68,13.7515333333,26.6147333333,17.844,26.4818,15.5499333333,14.235152381,17.1498666667,6.06293333333,16.0915466667,17.6438,11.9741333333
584.01,13.7499333333,26.6036,17.8382666667,26.4678666667,15.5292,14.2310873016,17.1237333333,6.0154,16.0795333333,17.6352666667,11.994
584.35,13.6997333333,26.5505333333,17.7532,26.4051333333,15.4586666667,14.1736555556,17.0969333333,5.95786666666,16.0338,17.5814,11.9205333333
584.69,13.6498666667,26.5146666667,17.7151333333,26.3823333333,15.4151333333,14.1804238095,17.0788,5.933,15.99684,17.5416,11.856
585.03,13.7062,26.5714,17.7538,26.4277333333,15.4612666667,14.201452381,17.1168,5.964,16.0346133333,17.5692,11.8852666667
585.37,13.7674,26.6382,17.8319333333,26.5386,15.5106666667,14.2665666667,17.1922666667,6.01586666667,16.0800533333,17.6364666667,11.9389333333
585.70,13.7912666667,26.683,17.8418,26.579,15.5374,14.3400571429,17.2285333334,6.04353333333,16.1238533333,17.6938,11.9523333333
586.04,13.808,26.6879333333,17.8502666667,26.5745333333,15.5522666666,14.3727412699,17.2362666667,6.0796,16.14888,17.6954,11.9963333333
586.38,13.79,26.6682666667,17.8220666667,26.5543333333,15.5455333333,14.3956571429,17.2117333333,6.08533333333,16.1544533333,17.7157333333,12.0076666667
586.72,13.8998,26.7911333333,17.9310666666,26.6901333333,15.6835333333,14.5346952381,17.3600666667,6.15073333333,16.3068133333,17.8477333333,12.1309333333
587.06,13.8002666667,26.7128,17.8444,26.6104,15.5991333333,14.4328269841,17.2545333333,6.0876,16.20776,17.7314,12.0462
587.39,13.7711333333,26.7627333334,17.8482666667,26.6551333333,15.6044,14.4172809524,17.2634666667,6.09046666667,16.2072133333,17.7314666667,12.0557333333
587.73,13.7812666667,26.7816,17.8595333334,26.6904,15.6244666667,14.4406492063,17.2916,6.1312,16.2088133333,17.7469333333,12.0761333333
588.07,13.8206,26.8474,17.9399333333,26.7369333333,15.6614666667,14.5070380953,17.3378,6.17973333333,16.2810533333,17.8039333333,12.1856
588.41,13.9010666667,26.8708666667,17.9620666667,26.7654,15.7072,14.5274365079,17.3920666667,6.23873333333,16.3276266666,17.8229333333,12.257
588.74,13.904,26.8857333333,17.9993333333,26.791,15.7014666667,14.5731396825,17.4192666667,6.28033333333,16.34276,17.8358,12.3034
589.08,13.8706,26.8630666667,17.9676666667,26.7308,15.6792666667,14.5429634921,17.416,6.26693333333,16.30728,17.8172666667,12.3052
589.42,13.8369333333,26.8114,17.9268,26.6822666667,15.6032,14.4915603175,17.3918666667,6.24446666667,16.26092,17.7734666667,12.2972
589.76,13.7912,26.7388,17.8826666667,26.6792,15.5534666667,14.4539349206,17.3432666667,6.22206666667,16.2235066667,17.7328,12.2378666667
590.09,13.8149333333,26.7441333333,17.8954666667,26.7022,15.5198666667,14.4513238095,17.3611333333,6.21493333333,16.22208,17.7244,12.2431333333
590.43,13.7102666667,26.6310666667,17.8081333333,26.6124666667,15.4237333333,14.3661238095,17.2543333333,6.17746666667,16.10592,17.6682666667,12.1736
590.77,13.8601333333,26.7576,17.933,26.7118,15.5267333333,14.5075936508,17.3884666667,6.27926666667,16.22152,17.7762666667,12.3075333333
591.11,13.9205333333,26.7562,17.9693333333,26.7333333333,15.5588666667,14.5772111111,17.4444666667,6.3408,16.2434933333,17.8065333333,12.3644666667
591.44,13.8592,26.7185333334,17.9339333333,26.6666,15.4859333333,14.5523269841,17.3958666667,6.30333333333,16.1988533333,17.7868666667,12.3300666667
591.78,13.8715333333,26.7126,17.9320666667,26.697,15.4890666667,14.5519412698,17.3702,6.33073333333,16.1887866667,17.7732666667,12.3517333333
592.12,13.8343333333,26.7441333333,17.9522666667,26.7102666667,15.4672,14.5784460317,17.3500666667,6.35606666667,16.1910133333,17.8026666667,12.3662666667
592.46,13.7876666667,26.6778,17.8746,26.6156666667,15.4122666667,14.5163301587,17.2976,6.29786666667,16.1218933333,17.7864,12.3014666667
592.79,13.7309333333,26.6073333333,17.8162,26.6052666667,15.3439333333,14.4811444445,17.2328666667,6.246,16.0853866667,17.7374,12.2343333333
593.13,13.7206,26.6067333333,17.8102666667,26.5902666667,15.3456,14.4769190476,17.2069333334,6.2176,16.08224,17.7569333333,12.1925333333
593.47,13.7546,26.6776666667,17.8705333333,26.6092666667,15.4149333333,14.5401936508,17.2773333333,6.27106666667,16.1354,17.82,12.2929333333
593.80,13.7672,26.7314,17.9054,26.6433333333,15.4328,14.5543746032,17.3005333333,6.2816,16.13884,17.855,12.3313333333
594.14,13.8697333333,26.8676666667,17.9808,26.7125333333,15.5177333333,14.668352381,17.4132666667,6.32746666667,16.2445333333,17.9334,12.4092
594.48,13.8429333333,26.9006,18.0231333333,26.7884,15.5146,14.6781968254,17.4172666667,6.32546666667,16.2702,17.9896666667,12.4316
594.81,13.7775333333,26.9393333333,17.9972,26.7848,15.4997333334,14.662347619,17.3848666667,6.2524,16.2643733333,17.9966666667,12.426
595.15,13.7840666667,26.9504,17.9766666667,26.8202,15.4918666667,14.6634174603,17.3914,6.2128,16.2621866667,17.9987333333,12.4132666667
595.49,13.7747333333,26.9646666667,17.9554666667,26.7613333333,15.4765333334,14.6742428572,17.4045333333,6.18293333333,16.2527066667,18.0034,12.3836
595.82,13.7694666667,26.9373333333,17.9446,26.6978,15.4578,14.6905174603,17.4011333333,6.13973333333,16.2219733334,17.9883333333,12.3871333334
596.16,13.8063333333,26.9578666667,18.0034666667,26.7398666667,15.4924666667,14.7505476191,17.4568666667,6.17686666667,16.27292,18.0300666667,12.4717333333
596.50,13.8826,27.0144666667,18.0472666667,26.7526,15.5303333333,14.8223031746,17.5094666667,6.2548,16.31152,18.0856,12.5556666666
596.83,13.9357333333,27.0586,18.1190666667,26.8031333333,15.588,14.880552381,17.5796,6.3412,16.34796,18.1279333333,12.6517333333
597.17,13.9726,27.0963333333,18.1182,26.8499333333,15.5723333333,14.9046174603,17.5708,6.3388,16.34996,18.1292,12.6786666667
597.51,13.9481333333,27.065,18.0746,26.8077333333,15.5260666667,14.8737920635,17.5282666667,6.32553333333,16.3095333333,18.0851333333,12.6457333333
597.84,13.8536,26.9167333333,17.9910666667,26.7323333333,15.4001333333,14.7716428571,17.4184,6.26906666666,16.1952933333,17.9958666667,12.5856
598.18,13.8424,26.872,17.9408666667,26.6744,15.3586,14.7526968254,17.3762,6.2582,16.1259466667,17.9476666667,12.5446
598.52,13.8480666667,26.8414,17.9337333333,26.6716,15.3052666667,14.7290952381,17.3524,6.2536,16.1102,17.9182,12.5197333333
598.85,13.8395333333,26.8178666667,17.935,26.6558666667,15.295,14.7225476191,17.3743333333,6.3006,16.1109066667,17.9095333334,12.5516
599.19,13.8533333333,26.7938666667,17.9646,26.7052666667,15.2935333333,14.7251190476,17.3914,6.3328,16.11788,17.9232666667,12.5838666667
599.53,13.8205333333,26.772,17.9271333333,26.7453333333,15.2658,14.6574793651,17.3462,6.3184,16.0823866667,17.8672666667,12.5622666667
599.86,13.763,26.7542666666,17.8612666667,26.7345333334,15.1905333333,14.6038968254,17.2674666667,6.26793333333,15.9924666667,17.7943333333,12.4912
600.20,13.6933333334,26.7284666667,17.8545333333,26.7072666667,15.1348666667,14.5378666667,17.221,6.1964,15.95052,17.7315333333,12.4488666667
600.53,13.7168,26.7434666667,17.8569333333,26.7262,15.1528666667,14.5836904762,17.2227333333,6.18866666667,15.97992,17.7273333333,12.4744
600.87,13.7187333333,26.7730666667,17.8950666667,26.7476666667,15.1749333333,14.609368254,17.264,6.19193333333,16.0103866667,17.7656666667,12.5022
601.21,13.7288,26.8163333333,17.9554666667,26.7766,15.2215333333,14.6579873016,17.3152666667,6.2148,16.06672,17.7910666667,12.5485333333
601.54,13.7818,26.9046,18.0143333333,26.8174666667,15.3086666667,14.7251523809,17.419,6.2638,16.1387866667,17.8463333333,12.6294
601.88,13.8371333333,26.9848,18.0652,26.8974,15.3394,14.787247619,17.4919333333,6.29626666667,16.2313866667,17.9132,12.7134
602.21,13.8810666667,27.0394666667,18.1123333333,26.9274,15.3774,14.8483222222,17.5376666667,6.3496,16.2766666667,17.9992,12.8108
602.55,13.9345333333,27.1242666667,18.1826,27.0099333333,15.3948666667,14.9113904762,17.6049333333,6.376,16.3380666667,18.0864,12.8936
602.88,13.9257333333,27.1734666667,18.1805333333,27.0052,15.3637333333,14.9273063492,17.6095333333,6.36146666667,16.34372,18.1073333333,12.9031333333
603.22,13.8919333333,27.1437333333,18.1851333333,26.978,15.3199333333,14.9457603175,17.6080666667,6.3418,16.33192,18.1097333333,12.8904666667
603.56,13.9172666666,27.1008,18.1891333333,26.9455333333,15.3008666667,14.9497777778,17.6185333333,6.3726,16.3454,18.1053333333,12.9164
603.89,13.9303333333,27.0950666667,18.1788666667,26.9242,15.2937333333,14.9654761905,17.6384666667,6.3968,16.3380533333,18.1248,12.9317333333
604.23,13.8782,27.0560666667,18.1266666667,26.8716,15.227,14.9221428571,17.6007333333,6.35693333333,16.2828266666,18.11,12.9012
604.56,13.8782666667,27.0180666667,18.0898,26.8318666667,15.1883333333,14.9173634921,17.5892666667,6.36666666667,16.2586,18.1156666667,12.8847333333
604.90,13.8940666667,27.0406,18.0762666667,26.8738666667,15.1824666667,14.9385428571,17.5856,6.36986666667,16.263,18.1401333333,12.9172666667
605.23,13.853,26.9599333333,17.9954666667,26.8214666666,15.0892666667,14.8885174603,17.4932,6.3328,16.2040933333,18.0778,12.8520666667
605.57,13.7871333333,26.9046666667,17.9482666667,26.7403333333,15.0466666667,14.8452587302,17.4367333333,6.32466666667,16.1416,18.0299333333,12.8334666667
605.90,13.746,26.8327333333,17.906,26.707,14.9901333333,14.8234285714,17.3856,6.30853333333,16.07392,17.968,12.7966
606.24,13.7140666667,26.7992666667,17.83,26.655,14.965,14.7787603174,17.3337333333,6.2806,16.01924,17.9149333333,12.7371333333
606.58,13.6653333333,26.738,17.7608666667,26.6155333333,14.9302666667,14.7250460318,17.2826,6.24873333333,15.9849866667,17.8535333333,12.7052
606.91,13.6752666667,26.7508,17.7402,26.6300666667,14.9265333333,14.6959031746,17.2565333333,6.25286666667,15.9625333333,17.8512666667,12.727
607.25,13.6432666666,26.823,17.745,26.6900666667,14.9303333333,14.7125253968,17.2854666667,6.2242,15.9988933333,17.8750666667,12.7496
607.58,13.6654666666,26.8844666667,17.7642,26.7374666667,14.9617333333,14.7161031746,17.2923333333,6.2382,16.0208266667,17.8900666667,12.7665333333
607.92,13.671,26.8911333333,17.7678666667,26.8058,14.947,14.7081333333,17.2918,6.24966666667,16.01068,17.8895333333,12.7991333333
608.25,13.6860666667,26.9429333333,17.8038666667,26.8654,14.9754666667,14.7614476191,17.3235333334,6.3102,16.0500133333,17.8994666667,12.8531333333
608.59,13.6542,26.8665333333,17.7644666667,26.8344,14.9294,14.7554079365,17.3028666667,6.28753333333,15.9988666667,17.8754,12.8191333333
608.92,13.6757333333,26.8776666667,17.7800666667,26.8579333333,14.9468,14.770847619,17.3278666667,6.33353333333,16.0096933333,17.8917333333,12.8696
609.26,13.7199333333,26.8551333333,17.7976,26.9061333333,14.9662666667,14.7846444445,17.362,6.35926666667,16.0280133333,17.9054,12.9005333333
609.59,13.7446666666,26.8557333333,17.8194,26.9346,14.9986666667,14.7970079365,17.4100666667,6.41673333333,16.0706,17.9142666667,12.9093333333
609.93,13.7508,26.8493333334,17.8747333333,26.9908666667,15.0032,14.8538111111,17.4068666667,6.46006666667,16.0906533333,17.9254666667,12.9616666667
610.26,13.7696666667,26.8832,17.9056666667,27.0738,15.0128,14.888784127,17.4283333334,6.53766666666,16.0981066667,17.9588,13.0174
610.60,13.8931333333,26.9965333333,18.0199333333,27.1842666667,15.1188,15.0177761905,17.5446666667,6.6692,16.2236933333,18.0902,13.133
610.93,13.9159333333,26.969,18.0185333333,27.2008,15.116,15.0093619048,17.5189333333,6.705,16.1943733333,18.1125333333,13.1398666667
611.27,13.8540666667,26.8857333333,17.9502666667,27.1616666667,14.9948,14.9925301587,17.4906666667,6.68193333333,16.1516,18.0687333333,13.1118666667
611.60,13.8817333333,26.8702,17.981,27.1380666667,15.0151333333,15.0335507936,17.5374,6.76246666667,16.1820666667,18.0966,13.1412
611.93,13.8740666667,26.8325333333,17.9617333333,27.1205333333,14.9558666667,15.0061873016,17.4832,6.72393333333,16.1187733333,18.0556666667,13.1408
612.27,13.9360666667,26.8852,18.0275333333,27.1747333333,15.0085333333,15.0484888889,17.5442666667,6.8032,16.21076,18.0948,13.2126666667
612.60,13.9029333333,26.9306666667,18.0670666667,27.2047333333,14.9738,15.0435095238,17.5428,6.7978,16.2207333334,18.1167333333,13.2438
612.94,13.7788,26.8575333333,17.958,27.115,14.8774666667,14.9786428571,17.4266666667,6.7162,16.10916,18.0392666666,13.1592666667
613.27,13.7620666667,26.8756,17.9116666667,27.1054,14.8312,14.9695888889,17.4043333333,6.66046666667,16.0910266666,18.0196666667,13.16
613.61,13.7554666667,26.8300666667,17.8502666667,27.0435333333,14.7928,14.934347619,17.3572,6.65073333333,16.0571333333,17.9856,13.1256
613.94,13.7538666667,26.8082,17.8571333333,27.006,14.7754,14.9501142857,17.3496,6.60993333333,16.0665333333,17.9615333333,13.1188
614.28,13.6725333333,26.7162666667,17.7682,26.9070666667,14.6593333333,14.8895111111,17.2405333333,6.51893333333,15.9716266667,17.8797333334,13.0322666667
614.61,13.7012666667,26.808,17.8257333333,26.9769333334,14.7322,14.9977365079,17.3158666667,6.58633333333,16.0437066667,17.9303333333,13.1171333333
614.94,13.7031333333,26.8102,17.8329333333,27.0166666667,14.7674666667,15.0072269841,17.2948666667,6.5904,16.0412533333,17.9475333333,13.1291333333
615.28,13.6796,26.8728666667,17.8476666667,27.0877333333,14.7687333333,15.0309968254,17.2352,6.5276,16.0410666667,17.9168666667,13.1196666667
615.61,13.6927333333,26.8689333333,17.8664,27.1221333333,14.7966,15.0296920635,17.2706,6.5528,16.0716933333,17.9480666666,13.1024
615.95,13.6517333334,26.9057333334,17.8495333333,27.088,14.7758666667,15.0307952381,17.2517333333,6.53973333333,16.0363866667,17.9140666667,13.0907333333
616.28,13.6074666667,26.8372,17.8112,27.0537333333,14.7791333333,15.0344825397,17.2345333333,6.4952,15.9992133333,17.8856666667,13.0628666667
616.61,13.7026666667,26.9328,17.8976,27.1470666667,14.8176,15.1003634921,17.3072666666,6.55726666667,16.0625733333,17.9588,13.1406
616.95,13.7004666667,26.9433333333,17.9075333333,27.1338,14.8227333333,15.1048873016,17.2880666667,6.5728,16.0508133333,17.9715333333,13.1604
617.28,13.6696666667,26.9287333333,17.8662666667,27.1251333333,14.7906666667,15.0538031746,17.2883333333,6.52766666667,16.0095866667,17.953,13.1327333333
617.62,13.6694666667,26.9138,17.8278,27.1295333334,14.7784666667,15.0592571429,17.2660666667,6.4958,15.9597066667,18.0024,13.1118666667
617.95,13.6628,26.8770666666,17.8222,27.1088666667,14.7601333333,15.0307285714,17.2924666667,6.50933333333,15.9424133333,17.971,13.0957333334
618.28,13.5911333333,26.7743333333,17.7369333333,27.0015333333,14.656,14.9077269841,17.1544,6.414,15.8499466667,17.839,12.995
618.62,13.6002,26.7725333333,17.7272,26.9744666667,14.6414666667,14.9195238095,17.1183333333,6.4076,15.82836,17.8058,13.0224666667
618.95,13.5870666666,26.7897333333,17.7111333333,26.8918,14.5908,14.8845206349,17.1395333333,6.4048,15.8052666667,17.8223333333,12.9764666667
619.28,13.5469333333,26.7999333333,17.6813333334,26.8494,14.5606,14.864215873,17.0992666666,6.3594,15.7990133333,17.8136,12.9585333333
619.62,13.5285333333,26.8022,17.6784666667,26.8628,14.5295333333,14.8464412698,17.0571333333,6.3224,15.7698933333,17.8056666667,12.9445333333
619.95,13.5509333333,26.8380666667,17.6977333333,26.8156666667,14.5402666667,14.8576539682,17.084,6.35193333333,15.78752,17.8470666667,12.9516666667
620.28,13.4801333333,26.7812,17.6542666667,26.7247333333,14.4869333333,14.8017365079,17.0638,6.28793333333,15.7326533333,17.8416666667,12.8772
620.62,13.4478,26.7706,17.652,26.7344,14.4675333333,14.7937920635,17.0663333333,6.26593333333,15.7115866667,17.8684666667,12.8512
