wavelength,Back_IncLaem,Belly_IncLaem,Breast_IncLaem,Crissum_IncLaem,Crown_IncLaem,DorTail_IncLaem,Patch10_IncLaem,Patch11_IncLaem,Rump_IncLaem,Throat_IncLaem,WingTip_IncLaem
441.47,7.47741666667,26.8385833334,24.5585833333,25.14125,10.1884166667,5.16766666667,22.1321666667,51.8895833333,11.43375,6.21558333334,9.10083333332
441.82,7.47583333333,26.86825,24.5485833333,25.1641666667,10.1779166667,5.15466666667,22.1571666667,51.8551666667,11.4201666667,6.21208333333,9.08649999999
442.18,7.47441666667,26.9174166667,24.5450833333,25.207,10.1854166666,5.14958333333,22.2023333333,51.8711666667,11.4229166667,6.20591666666,9.07491666666
442.53,7.48008333333,26.965,24.5725,25.244,10.1825833333,5.1565,22.2375833333,51.8838333334,11.4298333334,6.2,9.06658333333
442.89,7.48208333333,27.03425,24.5920833333,25.2963333333,10.1881666667,5.14358333333,22.291,51.91225,11.4260833334,6.18983333333,9.05724999999
443.24,7.4975,27.134,24.6335833333,25.396,10.2068333333,5.15666666667,22.3656666667,51.972,11.4470833333,6.198,9.08083333333
443.60,7.51016666667,27.22975,24.6481666667,25.4735,10.2196666667,5.15908333334,22.44425,52.0053333333,11.4605833333,6.20358333334,9.10058333333
443.95,7.52258333333,27.3295,24.6653333333,25.53725,10.2265833333,5.1775,22.52625,52.0828333333,11.4731666667,6.21633333333,9.10383333334
444.31,7.54666666667,27.4244166666,24.71375,25.60125,10.2384166667,5.20025,22.60175,52.1585,11.4965833333,6.23441666667,9.11425000001
444.66,7.56441666667,27.47925,24.7270833334,25.6601666666,10.25225,5.21041666667,22.66,52.1860833333,11.50425,6.24166666667,9.11800000001
445.02,7.59383333333,27.5675,24.7748333333,25.7391666667,10.2725,5.24158333333,22.7421666667,52.2275833333,11.5286666667,6.26375,9.13583333332
445.37,7.60983333333,27.6466666667,24.787,25.7951666667,10.277,5.24908333333,22.8034166667,52.2501666667,11.53525,6.26358333333,9.14533333334
445.72,7.59308333333,27.69675,24.8070833334,25.8405833333,10.2810833333,5.2485,22.8370833333,52.27875,11.5438333333,6.25675,9.14533333332
446.08,7.59483333333,27.7410833333,24.81725,25.8830833333,10.26675,5.25375,22.889,52.2690833333,11.5371666667,6.24525,9.14200000001
446.43,7.58766666667,27.7765,24.8056666667,25.9191666667,10.2624166667,5.244,22.9214166667,52.24475,11.5394166667,6.24566666667,9.14441666667
446.79,7.59441666667,27.8070833334,24.8075833333,25.9619166667,10.2599166667,5.24016666666,22.9489166666,52.2365833333,11.54825,6.23933333333,9.14225000001
447.14,7.59225,27.84075,24.7993333333,25.98325,10.2546666667,5.22908333333,22.9751666667,52.1969166666,11.5480833333,6.233,9.13291666666
447.50,7.5875,27.877,24.80025,26.0064166667,10.2464166667,5.21558333333,23.0010833333,52.19825,11.5403333333,6.22266666667,9.12275000001
447.85,7.58358333333,27.9103333333,24.809,26.0435,10.2408333333,5.20991666667,23.02575,52.1565,11.5440833333,6.21058333333,9.11649999999
448.21,7.57983333333,27.9488333333,24.80625,26.0841666667,10.2469166667,5.19783333333,23.0550833333,52.124,11.5419166666,6.19458333334,9.10525000001
448.56,7.59716666667,28.0130833333,24.8328333333,26.1376666666,10.255,5.208,23.1095,52.1499166667,11.5559166667,6.19175,9.11416666666
448.92,7.59083333333,28.0601666666,24.8283333333,26.173,10.24975,5.18825,23.1386666667,52.1294166667,11.5541666667,6.17875,9.10624999999
449.27,7.58916666667,28.1046666667,24.8541666667,26.2181666666,10.25875,5.18333333333,23.1678333333,52.132,11.5600833333,6.16925,9.11074999999
449.62,7.613,28.1755833333,24.8536666666,26.2593333333,10.2645,5.18516666667,23.2205,52.0901666667,11.56225,6.17108333333,9.11574999999
449.98,7.61908333333,28.2568333334,24.8809166667,26.3383333333,10.28375,5.172,23.2766666667,52.1095,11.5825833333,6.17591666666,9.12666666667
450.33,7.65291666667,28.3394166667,24.9195833333,26.4141666667,10.3025,5.18225,23.3443333333,52.1553333334,11.60575,6.18383333333,9.15091666666
450.69,7.65133333333,28.4409166667,24.9438333333,26.4715,10.3090833333,5.1945,23.4075833334,52.1888333333,11.60275,6.19083333333,9.15983333334
451.04,7.65716666667,28.5474166667,24.9955833334,26.5545833334,10.3319166667,5.196,23.4878333333,52.2894166667,11.6135833333,6.19808333334,9.17
451.40,7.66383333333,28.625,25.0235,26.6288333334,10.33675,5.19741666667,23.5320833333,52.33,11.6233333333,6.19425,9.17249999999
451.75,7.672,28.6931666667,25.024,26.679,10.3433333333,5.19183333333,23.5745833333,52.3505833333,11.6334166666,6.194,9.17141666668
452.10,7.67391666667,28.7644166667,25.0519166667,26.7406666667,10.3430833333,5.19241666667,23.6213333333,52.3484166667,11.65525,6.19758333334,9.18050000001
452.46,7.65333333333,28.8534166667,25.07125,26.7884166667,10.329,5.15358333333,23.6559166667,52.3620833333,11.64825,6.18591666667,9.15575000001
452.81,7.66,28.9480833333,25.1113333333,26.84925,10.3349166667,5.16225,23.7239166667,52.4334166667,11.6634166667,6.18616666666,9.16383333333
453.17,7.6475,29.01175,25.1225,26.90525,10.32725,5.14275,23.772,52.4283333333,11.66225,6.18425,9.15833333333
453.52,7.66816666667,29.09525,25.1708333334,26.99225,10.347,5.14983333333,23.8539166667,52.5190833333,11.6955833334,6.20541666667,9.18008333332
453.87,7.68141666667,29.1660833333,25.1945,27.0406666667,10.3560833333,5.15541666667,23.9055,52.54625,11.7030833334,6.20375,9.19666666666
454.23,7.67416666667,29.237,25.208,27.0794166667,10.3449166667,5.15033333333,23.957,52.5274166666,11.6973333333,6.1985,9.16591666667
454.58,7.69291666666,29.2969166667,25.2446666666,27.13225,10.3665833333,5.14858333333,24.0169166667,52.519,11.7185,6.19883333333,9.17316666666
454.93,7.70266666666,29.3448333333,25.2401666666,27.16825,10.3598333333,5.15841666667,24.0575833333,52.4875833333,11.7291666667,6.20583333333,9.17683333332
455.29,7.71541666667,29.4154166666,25.2720833333,27.2355,10.371,5.17125,24.1275833333,52.4964166667,11.7408333334,6.21166666667,9.18699999999
455.64,7.73691666667,29.47875,25.3024166667,27.29425,10.3695833333,5.17908333333,24.1731666667,52.50725,11.7471666667,6.21316666667,9.21091666666
456.00,7.7585,29.55375,25.30475,27.3544166666,10.3809166667,5.18875,24.2463333333,52.5190833333,11.7538333333,6.23125,9.2145
456.35,7.78625,29.6168333333,25.3200833333,27.4253333333,10.3965833333,5.22108333333,24.3195,52.5274166667,11.7641666667,6.24816666667,9.25358333334
456.70,7.80241666666,29.68875,25.3115833333,27.5065833333,10.41,5.22175,24.389,52.5353333333,11.7733333333,6.25933333333,9.26116666668
457.06,7.82475,29.7715,25.344,27.5885833333,10.4043333333,5.23516666667,24.469,52.57225,11.7763333333,6.263,9.26966666666
457.41,7.83666666666,29.8595833333,25.3643333334,27.6688333333,10.3999166667,5.24658333333,24.53,52.6240833333,11.7719166667,6.257,9.27900000001
457.76,7.84508333333,29.9410833334,25.371,27.7378333334,10.4124166666,5.26658333334,24.5915,52.6705,11.7950833333,6.26058333333,9.29483333333
458.12,7.86608333333,30.04375,25.3986666667,27.83,10.4319166667,5.287,24.66675,52.7686666667,11.8126666667,6.2705,9.32975000001
458.47,7.86583333333,30.111,25.392,27.8819166667,10.41825,5.28983333333,24.709,52.79,11.8178333333,6.26483333333,9.33408333334
458.82,7.86141666667,30.1650833333,25.4088333333,27.9150833333,10.4103333333,5.28141666667,24.7461666667,52.7890833333,11.80725,6.24275,9.32691666667
459.18,7.8675,30.2166666666,25.4010833333,27.95225,10.4151666667,5.27491666666,24.7793333333,52.8064166667,11.8163333334,6.24458333333,9.34466666666
459.53,7.86808333333,30.28625,25.4314166667,28.0145833333,10.4366666667,5.27316666667,24.8361666667,52.823,11.8268333333,6.25141666667,9.34433333333
459.88,7.86058333333,30.3411666667,25.44575,28.0525833333,10.4319166667,5.26283333334,24.8788333333,52.8450833333,11.8261666666,6.23608333333,9.34225000001
460.24,7.8435,30.3636666667,25.4333333333,28.0621666667,10.4253333333,5.23641666666,24.8825833333,52.7996666667,11.8200833333,6.21233333333,9.32491666667
460.59,7.83425,30.4123333333,25.4500833333,28.0890833333,10.41725,5.226,24.904,52.7891666667,11.8045,6.2035,9.31425
460.94,7.84475,30.4718333333,25.44875,28.1109166667,10.4400833333,5.23208333333,24.9280833333,52.7758333334,11.8246666667,6.20733333333,9.31316666666
461.29,7.84375,30.522,25.45725,28.13925,10.4511666667,5.21775,24.9693333333,52.7576666667,11.8383333333,6.196,9.30441666667
461.65,7.845,30.58375,25.48375,28.1720833334,10.45025,5.206,25.0176666667,52.7300833333,11.8359166667,6.19708333333,9.29208333334
462.00,7.853,30.6261666667,25.508,28.2073333334,10.45675,5.19725,25.0658333333,52.6891666667,11.86025,6.197,9.27883333334
462.35,7.86741666667,30.6965,25.5423333333,28.2810833334,10.479,5.19225,25.1376666667,52.7085,11.875,6.19608333334,9.27875
462.71,7.88641666667,30.7885833333,25.5666666667,28.3553333333,10.5051666667,5.20525,25.202,52.7188333333,11.91525,6.22175,9.29308333333
463.06,7.89016666667,30.85225,25.5830833334,28.3944166667,10.4891666667,5.19891666667,25.2575,52.7083333333,11.91825,6.211,9.27058333334
463.41,7.90058333333,30.9400833333,25.6081666667,28.4666666666,10.4919166667,5.20016666666,25.32,52.7286666667,11.9360833333,6.20958333333,9.26933333334
463.76,7.89675,30.9900833333,25.61425,28.5340833333,10.4846666667,5.18916666666,25.3449166667,52.7315833333,11.94575,6.19283333333,9.26625000001
464.12,7.92675,31.101,25.6560833334,28.6278333333,10.4983333333,5.20041666667,25.4280833333,52.8010833333,11.9639166667,6.20366666667,9.27608333333
464.47,7.93641666667,31.1561666667,25.6673333333,28.6674166667,10.5040833333,5.19841666667,25.4678333334,52.80525,11.9830833334,6.19575,9.28683333332
464.82,7.92891666667,31.2134166667,25.6819166667,28.7179166667,10.4865,5.17466666667,25.51575,52.8288333333,11.9829166667,6.17591666666,9.28141666666
465.17,7.95358333333,31.285,25.7024166667,28.7708333333,10.4925833333,5.18341666667,25.5645,52.8423333333,11.99075,6.18758333333,9.29224999999
465.53,7.97325,31.3913333333,25.7235833333,28.8739166667,10.50425,5.19925,25.6226666667,52.9079166667,12.0133333334,6.19866666666,9.29875
465.88,7.97141666667,31.4625833334,25.7128333333,28.917,10.5054166667,5.19975,25.6465833333,52.93975,12.0040833333,6.19675,9.31508333334
466.23,7.96483333334,31.5373333333,25.7195,28.9461666667,10.495,5.19391666667,25.6843333333,52.9353333333,12.0009166667,6.20583333333,9.30775000001
466.58,7.98025,31.61075,25.7429166667,29.0056666667,10.5025,5.19333333333,25.7573333334,52.99325,12.0086666667,6.19291666667,9.31166666666
466.94,7.99675,31.7285833333,25.7879166666,29.0798333334,10.5276666667,5.20725,25.8314166667,53.0131666667,12.0364166667,6.22216666667,9.33824999999
467.29,8.00908333333,31.7916666667,25.79525,29.1300833334,10.5403333333,5.20816666666,25.89625,53.0285833333,12.0454166666,6.22208333333,9.35541666667
467.64,8.03241666667,31.8566666666,25.8115833334,29.1605833333,10.5575833333,5.22358333334,25.9554166666,53.0156666666,12.054,6.23866666666,9.3585
467.99,8.024,31.91325,25.8218333333,29.1858333334,10.5515833333,5.21991666667,25.9994166667,53.023,12.0626666667,6.23,9.36691666666
468.35,8.03916666667,32.0036666667,25.8475833333,29.27525,10.5588333333,5.23641666667,26.0734166667,53.0323333333,12.0961666666,6.24075,9.38366666667
468.70,8.06908333333,32.0831666667,25.8971666667,29.3600833333,10.57875,5.26233333334,26.1406666667,53.0720833334,12.12,6.27025,9.42183333333
469.05,8.05741666667,32.15325,25.9158333334,29.4209166667,10.5793333333,5.256,26.1981666667,53.0819166667,12.13175,6.26641666667,9.42183333333
469.40,8.06,32.2279166667,25.9656666667,29.4726666666,10.5883333333,5.25725,26.2480833333,53.1165833333,12.1475833333,6.27658333333,9.44933333333
469.75,8.06108333333,32.29775,25.9935833333,29.5360833333,10.59825,5.24966666667,26.31675,53.12625,12.1501666666,6.27625,9.45591666667
470.11,8.08141666667,32.3886666666,26.0129166667,29.6233333333,10.618,5.25491666667,26.3851666667,53.1518333333,12.17025,6.27541666667,9.47241666666
470.46,8.06216666667,32.4440833333,26.0051666667,29.6729166667,10.594,5.22591666667,26.4186666666,53.1451666666,12.1506666667,6.26058333333,9.46700000001
470.81,8.05041666667,32.4923333333,25.9940833333,29.7353333333,10.5805,5.21133333333,26.443,53.1629166666,12.1364166667,6.23566666666,9.44533333333
471.16,8.03433333333,32.5565,25.9851666666,29.7540833333,10.5505833333,5.18475,26.4630833333,53.1603333333,12.1180833333,6.21258333333,9.41866666667
471.51,8.04166666667,32.652,26.025,29.8423333333,10.5514166667,5.17366666667,26.5156666666,53.2040833333,12.1214166667,6.20433333333,9.42525
471.87,8.06883333334,32.7395833333,26.0660833333,29.9429166666,10.57325,5.19816666667,26.5953333333,53.24175,12.1444166667,6.21966666666,9.43174999999
472.22,8.08008333333,32.8079166667,26.0744166667,29.982,10.5805833333,5.2025,26.6508333333,53.2508333333,12.1460833334,6.21975,9.42950000001
472.57,8.08366666667,32.8685,26.0684166667,30.0419166667,10.6005,5.21866666667,26.709,53.2301666667,12.1474166666,6.22258333333,9.42683333333
472.92,8.09191666667,32.9408333333,26.0683333333,30.0769166667,10.5943333333,5.22308333333,26.7476666666,53.248,12.1466666667,6.21991666667,9.42025
473.27,8.09466666667,32.961,26.0298333333,30.0966666667,10.5825,5.1955,26.7803333334,53.1914166667,12.1384166667,6.19475,9.39783333334
473.62,8.084,33.01475,26.0184166667,30.1196666666,10.5585,5.17466666666,26.8106666667,53.1776666667,12.1104166667,6.16425,9.37775
473.98,8.083,33.0599166667,26.0208333333,30.1496666667,10.5499166667,5.16766666667,26.8454166667,53.1735,12.09925,6.15316666667,9.37750000001
474.33,8.08758333333,33.1126666667,26.0464166667,30.20325,10.554,5.1705,26.893,53.1969166667,12.12175,6.16666666667,9.36616666667
474.68,8.11783333333,33.2015833333,26.09,30.2751666667,10.5785,5.18033333333,26.9773333333,53.2208333334,12.1520833333,6.17708333333,9.39383333333
475.03,8.14233333333,33.2930833333,26.12875,30.3953333333,10.6005833333,5.20983333333,27.07425,53.2956666667,12.1881666667,6.2095,9.42525
475.38,8.16808333333,33.3608333334,26.1315833333,30.4278333333,10.6285833333,5.22966666667,27.1213333334,53.2688333334,12.2099166667,6.24391666667,9.44433333333
475.73,8.18741666667,33.4196666667,26.1170833333,30.4554166667,10.63575,5.23283333333,27.1610833333,53.21825,12.2325,6.2585,9.46691666666
476.08,8.19075,33.5014166667,26.1518333333,30.5128333334,10.6260833333,5.21225,27.2045,53.2635833333,12.2436666667,6.25908333333,9.46916666666
476.44,8.20383333333,33.5888333333,26.1859166667,30.57025,10.6275833333,5.2025,27.2516666667,53.2905833333,12.2555,6.25983333333,9.48016666668
476.79,8.22383333333,33.6651666667,26.2104166667,30.6569166667,10.6435833333,5.22641666667,27.3016666667,53.2765833333,12.2745,6.28966666667,9.51066666666
477.14,8.21125,33.6975833334,26.2205,30.6808333334,10.6348333333,5.22258333333,27.3386666666,53.28075,12.26525,6.27791666666,9.51116666666
477.49,8.23816666667,33.7849166667,26.2581666666,30.76925,10.662,5.24783333333,27.4028333333,53.3108333333,12.3120833333,6.30616666666,9.53324999999
477.84,8.23175,33.8568333334,26.26125,30.82325,10.65025,5.2385,27.4435833333,53.3325833333,12.3100833333,6.29716666667,9.52183333334
478.19,8.28283333334,33.95325,26.3093333333,30.9073333333,10.69425,5.28866666667,27.524,53.3428333333,12.3428333333,6.31958333333,9.57274999999
478.54,8.29216666667,34.0175,26.3294166667,30.9751666667,10.7029166667,5.31058333333,27.5710833333,53.3644166667,12.3625833333,6.31983333333,9.57616666666
478.89,8.29741666667,34.068,26.3193333333,30.984,10.7034166666,5.30308333333,27.5870833334,53.3265833333,12.3603333333,6.31225,9.56375
479.24,8.30466666667,34.1466666666,26.3256666667,31.0548333333,10.6988333333,5.30108333333,27.6495833333,53.3768333333,12.3610833333,6.30283333334,9.55883333333
479.60,8.30208333334,34.2485833333,26.365,31.1450833333,10.6973333333,5.30233333333,27.6988333333,53.4519166667,12.3723333333,6.28791666667,9.55858333334
479.95,8.32475,34.31675,26.3650833334,31.21975,10.7156666667,5.32375,27.7745833333,53.4441666667,12.3821666667,6.29925,9.57658333334
480.30,8.29991666667,34.3709166667,26.342,31.2705833334,10.6874166667,5.31041666667,27.8040833333,53.4440833333,12.3715833333,6.26633333333,9.541
480.65,8.29266666667,34.4526666666,26.3339166667,31.3308333334,10.6825,5.30241666667,27.873,53.5210833333,12.3678333333,6.24516666667,9.52958333333
481.00,8.31883333334,34.61025,26.3586666667,31.4725833333,10.6880833334,5.31608333333,27.9805833333,53.61525,12.3773333333,6.25908333333,9.53241666666
481.35,8.337,34.786,26.4228333333,31.6045,10.6879166667,5.31716666667,28.1170833333,53.7651666667,12.3969166667,6.26575,9.55733333333
481.70,8.36133333333,34.9640833333,26.5010833333,31.7470833334,10.7066666666,5.32758333333,28.2484166667,53.9143333333,12.4296666667,6.285,9.60150000001
482.05,8.37375,35.1380833333,26.58375,31.8986666667,10.7174166667,5.32391666667,28.3994166666,54.0921666667,12.4534166667,6.29525,9.62741666666
482.40,8.38875,35.2925,26.6565,32.0274166667,10.7255,5.32108333333,28.5138333333,54.2116666667,12.4716666667,6.31066666667,9.65324999999
482.75,8.39733333333,35.41825,26.7263333333,32.1413333333,10.7284166667,5.32091666667,28.6221666666,54.32925,12.4933333333,6.31183333333,9.66916666668
483.10,8.40641666667,35.5116666667,26.7809166667,32.2210833333,10.7431666667,5.32725,28.6943333333,54.4046666667,12.5188333333,6.31575,9.68916666666
483.45,8.40741666667,35.55425,26.78475,32.2608333333,10.7346666667,5.32183333334,28.7415833333,54.4181666667,12.514,6.31583333333,9.68825000001
483.80,8.41458333334,35.6085833333,26.8025833333,32.29625,10.7405833333,5.32533333333,28.7845833333,54.4680833333,12.5270833333,6.31616666667,9.69533333333
484.15,8.43241666667,35.6705,26.8268333334,32.3459166667,10.7463333333,5.33058333333,28.8434166667,54.5105833333,12.5426666667,6.32966666667,9.71325
484.50,8.4465,35.724,26.8525,32.3985,10.7519166667,5.332,28.8925833333,54.523,12.559,6.33291666666,9.72550000001
484.85,8.44691666667,35.7793333333,26.8713333333,32.4345833333,10.754,5.32816666667,28.92825,54.5505833333,12.5805833334,6.33391666666,9.73241666668
485.20,8.45391666667,35.82325,26.8736666667,32.4685833333,10.7574166667,5.32741666667,28.96025,54.5361666666,12.5880833333,6.33283333333,9.73449999999
485.55,8.46575,35.8730833333,26.8819166667,32.5135,10.7580833333,5.33275,29.0120833333,54.5335,12.5955,6.33166666666,9.73683333333
485.90,8.46508333333,35.9001666667,26.8613333333,32.5318333333,10.7511666667,5.32883333333,29.0145833334,54.4841666666,12.5895,6.32383333334,9.73066666666
486.25,8.47,35.9239166667,26.8445,32.5436666667,10.7455,5.33125,29.0330833333,54.4365833334,12.5883333334,6.31916666666,9.72550000001
486.60,8.4715,35.942,26.8141666666,32.5495,10.7453333333,5.32983333333,29.0403333333,54.3780833333,12.5865,6.31791666667,9.72158333333
486.95,8.4795,35.9706666667,26.7911666666,32.5664166666,10.7350833333,5.33216666666,29.0658333333,54.3305833333,12.58325,6.315,9.72400000001
487.30,8.48708333333,36.0209166667,26.7834166667,32.5989166667,10.74175,5.33933333334,29.0946666667,54.3174166667,12.5925,6.3145,9.72499999999
