wavelength,Back_HemSupm,Belly_HemSupm,Breast_HemSupm,Crissum_HemSupm,Crown_HemSupm,DorTail_HemSupm,Patch10_HemSupm,Patch11_HemSupm,Rump_HemSupm,Throat_HemSupm,WingTip_HemSupm
839.27,10.1386666667,52.2733333333,45.6357777778,42.6938888889,10.4058888889,19.7664444444,28.9568888889,13.2507777778,13.3236666667,43.4476666667,18.8426666667
839.57,8.33322222223,51.7698888889,44.0512222222,41.5436666667,7.30088888888,16.8878888889,27.3844444445,11.3076666667,11.5781111111,42.7483333333,16.8878888889
839.87,9.21477777778,52.0301111111,44.3715555555,42.6938888889,7.39111111112,17.0921111111,27.7655555555,12.8616666667,12.6428888889,44.4687777778,18.4537777778
840.17,10.3156666667,52.4945555556,44.589,42.2512222222,8.04999999999,16.4858888889,28.1995555555,13.5695555555,12.8465555556,44.7816666666,19.0166666667
840.47,12.023,54.2116666666,45.6923333333,42.9564444444,9.76722222222,18.0226666667,29.7335555556,15.5746666667,14.2787777778,45.6205555556,19.9424444444
840.77,14.6346666667,55.3206666667,46.629,44.4682222222,12.7084444444,21.3766666667,32.4641111111,19.4031111111,17.2421111111,47.8271111111,22.7625555556
841.07,15.635,54.2663333334,46.3197777778,44.5147777778,13.8303333334,21.9878888889,32.9817777778,20.9327777778,18.0965555556,47.3981111111,24.0505555556
841.37,14.2271111111,53.7924444445,46.2078888889,43.1642222222,12.4153333333,20.4588888889,32.4638888889,20.2414444445,17.1496666667,46.4492222222,23.43
841.67,13.5385555556,52.5775555556,45.1952222222,42.7927777778,11.3111111111,19.0692222222,32.4323333333,19.6697777778,16.5915555556,45.3454444444,22.3224444444
841.97,11.0574444444,50.8205555556,43.9871111111,41.1622222222,9.03955555557,16.5726666667,29.8091111111,17.1375555555,13.613,42.8034444444,20.9847777778
842.27,8.69066666668,49.4898888889,42.6071111111,39.6908888889,6.0658888889,14.4647777778,28.4631111111,14.6106666667,11.432,42.1695555555,19.1308888889
842.57,6.77944444445,46.8297777778,40.8034444444,37.5706666667,3.48388888888,13.026,26.742,11.1424444444,8.97688888888,40.4268888889,17.2315555556
842.87,8.36566666666,47.1252222222,40.1162222222,37.3386666667,4.90966666667,15.4714444444,27.6163333333,12.1447777778,10.9174444445,40.8267777778,18.0878888889
843.17,6.99955555556,45.1582222222,38.4301111111,35.202,2.75222222223,15.1545555556,26.1298888889,8.86855555557,9.68377777778,37.8525555556,16.8875555556
843.47,6.82988888889,43.0514444445,36.3912222222,34.1147777778,1.529,17.6011111111,25.2125555555,8.46055555557,9.718,36.2214444444,16.4458888889
843.77,6.40477777778,42.852,36.7656666667,33.3333333334,1.06166666667,18.5421111111,24.5931111111,7.11244444443,8.81077777778,36.3764444445,16.1714444445
844.07,2.43177777778,41.0774444445,35.6903333334,30.1533333334,-2.2447777778,16.6105555556,21.4365555556,3.47933333333,6.13555555557,33.9693333333,14.2536666667
844.37,0.68499999999,40.5632222222,36.2252222222,29.1095555555,-2.3212222222,17.3517777778,20.2433333334,3.76733333334,6.81133333332,33.6378888889,13.9268888889
844.67,3.60155555555,41.2261111111,37.6628888889,29.8852222222,1.26422222223,19.732,21.1493333333,4.40611111112,9.6167777778,35.1341111111,15.7087777778
844.97,4.91299999999,41.9123333333,39.3802222222,29.7428888889,3.85477777779,21.3905555555,20.9372222222,5.44222222221,10.1286666667,35.8655555556,17.5361111111
845.27,5.64722222221,41.9874444444,40.3741111111,30.2897777778,5.46377777779,24.129,22.0755555555,9.16744444445,12.9447777778,36.0468888889,18.4815555556
845.57,8.20033333334,44.4088888889,41.6046666667,32.2328888889,8.76822222221,26.411,24.3877777778,14.0221111111,17.2878888889,36.8477777778,21.7961111111
845.87,3.97888888889,41.479,38.2507777778,29.2416666667,5.25511111112,22.7853333333,22.2596666667,11.3363333333,13.2884444445,34.4595555556,18.9937777778
846.17,4.12244444444,42.4421111111,41.1464444444,31.0166666666,5.88933333333,24.3424444444,22.5753333333,13.0741111111,13.1132222222,36.7883333333,20.6123333334
846.47,4.82388888887,43.5744444445,42.1906666667,31.0003333333,7.67099999998,24.3574444445,23.4875555556,15.1046666667,13.444,37.8805555556,21.036
846.77,3.19233333332,43.9885555556,41.2521111111,30.5971111111,7.5868888889,24.295,22.6784444444,14.8838888889,13.4741111111,37.2718888889,21.3516666667
847.07,-0.676000000033,39.3325555556,35.8257777778,26.785,3.88688888891,20.4056666667,18.6311111111,11.7026666667,11.4913333333,33.3333333333,17.6595555556
847.37,-2.6701111111,37.2523333333,33.2041111111,25.5814444444,2.92855555554,17.528,17.4418888889,9.47455555557,10.1205555556,31.18,14.5995555556
847.67,-5.37177777777,37.6032222222,31.4967777778,24.7015555556,1.51511111113,14.0493333333,16.0697777778,5.96888888889,6.65744444444,30.2111111111,12.259
847.97,-5.85266666667,38.1803333333,30.544,25.9716666667,0.868777777777,14.1746666667,15.775,7.17877777777,6.99577777778,28.395,15.4093333333
848.26,-6.7141111111,38.4397777778,29.1252222222,26.3357777778,-0.378333333333,13.6168888889,16.6903333333,6.76133333333,6.95033333332,28.416,16.2175555556
848.56,-6.4691111111,39.2592222222,28.2964444444,26.963,-1.92588888888,12.4937777778,19.0616666667,5.43200000003,5.53088888888,30.321,16.0
848.86,-5.35155555553,40.6217777778,30.4281111111,28.8991111111,-1.1722222222,13.965,21.4575555555,5.70844444443,6.31999999999,31.9062222222,17.7372222222
849.16,-3.35333333333,42.7425555556,32.4323333333,30.3305555556,0.250333333323,15.7156666667,21.3712222222,7.40733333333,7.55744444445,31.3813333333,19.0187777778
849.46,-9.2418888889,40.0831111111,28.4007777778,26.1163333333,-4.41311111109,9.3457777778,19.2628888889,1.973,1.86911111112,24.351,16.3553333333
849.76,-13.5035555555,36.523,25.3055555555,24.6145555556,-8.71888888889,8.6657777778,17.3843333333,-0.95700000001,-0.584888888867,22.0093333333,13.2908888889
850.06,-14.9758888889,36.6612222222,26.9457777778,25.8186666667,-7.51466666666,7.03155555557,19.1091111111,1.3418888889,-0.32211111109,23.5105555556,12.614
850.36,-11.1654444444,41.0838888889,32.4661111111,31.9241111111,-4.3361111111,10.1895555556,24.6072222222,6.72077777777,2.76422222222,28.6721111111,18.9703333334
850.65,-11.9703333333,42.44,33.3333333333,34.0206666667,-6.98755555553,11.3975555556,24.914,6.75833333334,1.08822222223,28.637,20.3322222222
850.95,-12.3775555556,41.681,32.8151111111,34.9452222222,-8.8657777778,11.9747777778,24.525,5.64188888887,0.863555555567,27.3458888889,19.8617777778
851.25,-11.9046666667,44.2613333333,34.6763333333,37.4236666667,-8.05866666663,14.4076666667,26.4346666667,8.2416666667,1.0988888889,32.9668888889,15.3846666666
851.55,-7.669,47.7054444445,37.4395555556,41.3042222222,-3.14022222223,18.6594444444,28.4421111111,13.7077777778,5.07244444443,35.9903333333,17.4517777778
851.85,-10.4761111111,50.2223333333,38.1586666667,41.9047777778,-3.68266666666,19.5555555555,26.7936666667,11.3653333333,3.68266666666,34.2221111111,17.5237777778
852.15,-5.18099999999,53.1836666667,41.0113333333,45.3805555556,0.811555555533,23.0962222222,28.8388888889,13.5455555556,4.43177777779,37.8276666667,21.1611111111
852.45,-3.99033333332,53.5296666667,40.27,45.0582222222,3.56033333333,23.7568888889,28.4223333333,14.7328888889,7.85766666668,40.7612222222,24.2477777778
852.74,-8.42911111113,49.5531111111,35.1851111111,41.1238888889,0.12788888889,22.1582222222,23.8825555555,12.133,3.95922222222,38.2502222222,19.8595555555
853.04,-6.8627777778,50.7843333333,36.0783333333,41.5685555555,2.81044444444,20.4575555555,23.3332222222,12.2223333334,3.13722222223,38.7581111111,21.83
853.34,-4.01611111113,51.9411111111,37.2825555555,41.901,0.736333333333,20.4147777778,23.2932222222,8.56766666667,1.53933333333,38.1527777778,22.5571111111
853.64,-1.83000000002,51.7646666667,37.9084444444,40.5227777778,1.89533333333,19.8038888889,20.9803333334,6.27444444447,0.7188888889,34.5752222222,19.3461111111
853.94,3.19211111112,53.4068888889,40.8841111111,41.6205555556,6.69122222221,20.6877777778,23.3888888889,10.129,4.911,37.2621111111,22.2223333333
854.23,3.82522222221,54.4627777778,41.5906666667,40.5585555556,7.16455555557,20.4616666667,22.8293333333,12.204,7.28588888889,39.5263333333,23.0722222222
854.53,2.5731111111,50.6432222222,39.7075555555,36.2572222222,3.97666666667,16.0232222222,21.8128888889,7.95311111113,4.26888888888,35.5555555556,23.4502222222
854.83,-2.80755555557,43.6081111111,34.0503333333,30.884,-3.22577777777,9.91633333333,16.6666666667,1.25455555557,-2.56844444446,29.9284444444,17.5627777778
855.13,0.107888888867,38.4574444444,32.0928888889,29.2878888889,-0.809111111133,10.0322222222,16.397,2.31955555553,-0.808999999977,28.6947777778,18.015
855.43,-5.05044444447,34.2311111111,29.2367777778,23.8495555556,-5.94833333333,6.50933333333,13.6364444445,-2.24466666669,-4.04033333331,25.926,14.1975555555
855.72,-4.66333333333,33.909,31.6636666667,25.8493333333,-5.87233333337,8.40522222223,17.7893333333,-3.45422222223,-4.03,28.152,15.3714444444
856.02,4.81477777778,38.1481111111,37.8836666667,31.2697777778,0.264333333333,14.0213333333,24.1798888889,4.28566666667,4.02122222222,35.5554444444,20.5291111111
856.32,5.32722222222,37.7472222222,36.7834444445,31.6082222222,-0.304444444423,14.1553333333,24.6575555556,6.9506666667,5.42877777778,35.8703333333,19.3302222222
856.62,1.79377777778,33.4827777778,31.5893333333,26.258,-3.53755555557,10.1146666667,21.5746666667,4.83311111112,2.39166666666,31.8883333333,14.0008888889
856.91,-1.48144444443,32.328,31.3756666667,25.2381111111,-5.92611111111,7.5131111111,21.6403333333,4.603,0.370222222223,34.1798888889,14.4972222222
857.21,-5.63922222223,29.8156666667,29.6483333333,22.0546666667,-12.6185555555,4.80166666667,18.9838888889,2.06577777778,-3.96433333332,33.4451111111,14.3494444445
857.51,-0.0548888889,33.5523333333,33.3881111111,26.8197777778,-6.13022222222,9.14033333334,24.1378888889,10.0166666667,1.09466666667,37.4384444445,20.2516666667
857.81,-1.16955555557,33.6258888889,33.6841111111,29.0642222222,-6.14022222223,11.0526666667,24.0936666667,12.4562222222,-0.0585555555567,37.9532222222,20.468
858.10,-1.3521111111,34.6266666667,35.3908888889,28.5125555555,-6.70200000001,9.58255555554,23.8683333333,13.051,1.29333333334,37.2721111111,22.1045555556
858.40,-1.95022222223,35.8746666666,34.87,28.6642222222,-7.44688888888,8.27411111112,25.7092222222,14.7162222222,3.72333333333,37.9432222222,22.9313333333
858.70,1.88022222223,39.3733333333,36.9801111111,31.9087777778,-5.2991111111,10.0284444445,26.4385555556,18.3475555556,7.00844444443,38.6325555556,26.8375555555
858.99,7.15044444443,43.7293333334,38.4486666667,33.9933333333,-1.48511111113,13.6413333333,27.6677777778,23.1024444444,11.0562222222,39.9888888889,32.0681111111
859.29,9.09077777777,48.8214444444,40.6846666667,36.7004444444,1.23466666664,17.2276666667,30.4711111111,24.6352222222,14.8146666667,42.7048888889,34.5678888889
859.59,10.3175555555,50.4534444444,42.0635555556,37.8116666666,0.113444444457,17.2334444444,30.3288888889,21.9387777778,16.7801111111,42.5736666667,35.374
859.89,11.2293333333,54.1368888889,46.4538888889,43.558,3.13255555556,20.8628888889,32.5651111111,25.059,21.4538888889,47.5177777778,39.0662222222
860.18,9.78000000001,52.0834444444,43.2871111111,43.6918888889,2.83544444443,23.7845555555,32.0023333333,23.6688888889,22.1642222222,45.486,37.1527777778
860.48,9.34466666667,50.7692222222,42.1083333334,42.9628888889,5.07122222222,24.0455555555,31.6237777778,23.02,24.4445555555,43.8175555556,34.929
860.78,5.26622222222,44.5024444445,39.1783333333,39.1205555555,-0.925888888889,18.75,26.8517777778,16.6086666667,18.6341111111,38.9466666667,31.3076666666
861.07,3.61233333332,42.8024444444,37.4384444444,36.6721111111,-0.820999999977,18.2266666667,25.7253333333,14.8877777778,18.5551111111,37.9308888889,32.0196666667
861.37,2.42533333333,43.3164444444,36.8866666667,36.7737777778,-0.1691111111,20.5864444445,24.8731111111,14.5517777778,18.9508888889,39.9323333333,32.0925555555
861.67,-2.49055555557,43.2312222222,37.9947777778,35.1851111111,-5.61955555557,20.0511111111,22.5414444445,9.5147777778,13.2823333333,40.7408888889,31.9922222222
861.96,-7.18544444443,38.9887777778,33.1336666666,31.4702222222,-9.04877777777,18.4297777778,19.7606666666,5.05644444443,8.64933333334,38.5894444444,27.811
862.26,-14.0972222222,36.0416666666,29.5833333333,29.2361111111,-13.6111111111,15.1388888889,16.1111111111,0.902777777767,3.2638888889,34.7916666666,20.4166666667
862.56,-20.228,30.6268888889,26.923,27.8491111111,-19.017,11.8946666667,11.6807777778,-4.9857777778,-1.4958888889,30.413,17.0226666667
862.85,-25.9514444444,30.3652222222,27.0168888889,28.9192222222,-21.3851111111,14.0031111111,12.5572222222,-4.338,-1.446,31.6591111111,18.5693333334
863.15,-19.4796666667,33.3334444445,30.3093333333,30.7313333333,-17.2995555556,19.6905555556,15.8227777778,-1.19566666667,1.61744444444,32.9815555555,21.8705555556
863.45,-11.3821111111,39.2953333333,36.0434444445,34.5528888889,-12.5338888889,24.7966666667,19.9865555556,5.48777777777,6.36866666666,37.1951111111,26.4905555556
863.74,-6.31177777777,42.2746666667,40.434,39.7763333333,-8.21833333333,28.6652222222,22.6824444444,10.9796666667,10.4536666667,40.631,26.9557777778
864.04,-6.4598888889,42.4417777778,40.1807777778,41.4728888889,-3.94066666664,34.1732222222,24.4186666667,14.4701111111,14.4056666667,43.1524444444,26.8086666667
864.33,-10.9732222222,42.0288888889,41.3388888889,40.0275555556,-8.97177777778,31.539,24.0165555556,12.2844444445,12.2154444444,42.8571111111,25.3967777778
864.63,-10.0356666667,45.4481111111,45.018,45.233,-9.60555555556,33.6202222222,30.0357777778,13.4765555556,12.9033333333,44.4444444444,26.2365555556
864.93,-14.3161111111,38.6751111111,38.3904444444,40.7407777778,-14.3161111111,26.2823333333,25.4274444445,7.8348888889,7.83466666666,37.1793333333,16.738
865.22,-11.6497777778,37.9795555556,38.9898888889,39.9327777778,-10.4376666667,23.7037777778,25.2526666667,8.21555555557,9.091,34.1415555556,16.633
865.52,-10.2564444444,37.6067777778,40.1053333333,37.8041111111,-9.27022222223,22.4194444444,26.4955555556,9.73044444443,10.9796666667,33.5305555555,13.741
865.81,-12.0424444445,35.8615555556,37.3253333334,33.5996666667,-11.1775555556,19.0286666667,24.7505555555,9.847,6.78633333333,31.0047777778,11.3772222222
866.11,-13.8402222222,31.9688888889,34.243,29.3696666667,-11.371,14.4248888889,20.3378888889,5.19800000003,0.909666666667,28.0053333333,7.60233333333
866.41,-17.3611111111,29.2361111111,30.9027777778,26.875,-16.0416666667,9.30555555557,19.0972222222,4.09722222223,-2.29166666668,25.3472222222,7.91666666667
866.70,-23.4254444444,25.1237777778,25.6901111111,22.01,-17.9053333333,1.91077777777,16.5604444445,0.141333333343,-3.82177777777,19.4623333334,3.4676666667
867.00,-25.9018888889,24.5311111111,24.5308888889,20.13,-19.0476666667,3.319,19.5526666667,-1.5871111111,-6.277,17.7488888889,5.4112222222
867.29,-25.3753333333,26.3514444444,23.4233333333,18.5435555556,-23.0481111111,-3.30344444443,21.171,-5.93099999998,-9.30922222223,16.5167777778,3.37833333333
867.59,-33.0788888889,23.3247777778,17.1331111111,16.6241111111,-33.8423333333,-7.54877777777,18.9991111111,-14.4192222222,-16.4547777778,12.1288888889,-7.04011111113
867.88,-26.8254444444,24.2063333333,20.0001111111,17.1427777778,-27.9364444444,-4.20644444447,19.2856666667,-11.1906666667,-11.0316666667,13.492,-3.17455555553
868.18,-21.7458888889,34.2064444444,24.6031111111,23.2541111111,-22.4603333334,3.88888888887,22.1428888889,-4.20633333333,-3.96822222223,18.7301111111,2.3811111111
868.48,-33.4243333333,30.4188888889,21.3114444445,17.3041111111,-33.6066666667,-1.63944444443,17.6684444445,-12.204,-10.4735555556,17.4864444444,-7.55922222222
868.77,-31.8642222222,32.2313333334,23.5078888889,19.1001111111,-31.0376666667,-0.642777777767,16.0697777778,-11.0193333333,-9.64211111113,16.988,-5.14211111112
869.07,-33.0356666667,34.9206666667,26.0914444444,21.4286666667,-30.1587777778,0.396888888867,17.6587777778,-11.7062222222,-5.8531111111,18.2538888889,-4.26577777777
869.36,-33.0127777778,37.3931111111,28.4188888889,20.406,-30.2352222222,4.70077777777,20.406,-7.05122222222,-4.48722222223,21.1538888889,-2.56399999999
869.66,-27.726,41.0176666667,31.4642222222,23.5721111111,-23.7797777778,9.9687777778,23.2606666666,-3.94588888888,-1.246,25.1297777778,-4.46522222222
869.95,-25.6256666667,38.0381111111,33.6335555555,22.2221111111,-22.2221111111,14.2141111111,21.121,-2.90299999997,-3.3032222222,28.0278888889,-3.30322222221
870.25,-25.6121111111,34.7458888889,29.1903333333,16.6666666666,-24.8586666667,7.06211111113,12.7118888889,-6.96811111113,-4.33155555557,23.6347777778,-4.7082222222
870.54,-33.8887777778,29.1666666667,23.9815555556,6.75922222224,-33.1482222222,5.37044444443,5.2777777778,-13.8888888889,-10.9257777778,18.6111111111,-9.25911111111
870.84,-16.9346666666,33.3332222222,31.8773333333,16.0918888889,-13.9463333333,12.797,12.3372222222,-1.37933333337,1.22600000001,27.433,4.06133333336
871.13,-25.1736666667,33.4202222222,29.6008888889,14.4097777778,-19.6178888889,11.5454444444,12.3266666667,-3.38544444443,-2.86444444443,29.1666666667,2.08333333334
871.43,-19.7812222222,34.5117777778,35.9428888889,17.9293333333,-12.5421111111,16.4142222222,17.9292222222,3.03033333333,3.45122222223,35.9426666667,8.5017777778
871.72,-16.8786666667,40.3731111111,39.949,20.5257777778,-8.22744444443,21.2891111111,22.8157777778,6.5308888889,6.78533333334,38.0833333334,13.486
872.02,-21.441,35.243,36.6317777778,15.7988888889,-9.72222222223,20.3123333333,22.4827777778,-0.173555555533,2.60422222222,36.8922222222,13.7153333333
872.31,-22.1461111111,27.4734444445,30.9738888889,9.89333333333,-12.1764444445,16.4384444444,15.9817777778,-4.79455555553,-3.65299999999,31.659,8.90399999997
872.61,-22.3674444444,24.1102222222,26.7974444444,8.642,-13.7256666667,14.3792222222,15.0326666667,-9.29544444444,-4.7931111111,28.1772222222,7.84311111113
872.90,-30.5936666667,20.3194444444,24.3533333333,3.57677777779,-18.7214444445,8.75177777777,11.187,-14.8402222222,-11.1112222222,24.6576666666,5.09911111113
873.20,-33.5632222222,18.6206666667,19.9233333333,2.68211111112,-22.6054444445,2.069,8.96544444447,-21.9157777778,-14.1763333333,21.9922222222,2.37533333333
