wavelength,Back_GubCrif,Belly_GubCrif,Breast_GubCrif,Crissum_GubCrif,Crown_GubCrif,DorTail_GubCrif,Patch10_GubCrif,Patch11_GubCrif,Patch12_GubCrif,Rump_GubCrif,Throat_GubCrif,WingTip_GubCrif
784.98,24.0686666667,53.5993333334,35.773,48.3348888889,20.8923333333,13.7596666667,37.4326666667,56.072,56.3796666667,25.0906666666,14.562,21.9416666667
785.29,23.0855555556,53.1985555556,35.7017777778,47.7533333333,20.2634444445,12.915,36.9524444445,55.467,56.43,24.6238888889,14.3538333333,21.265
785.60,22.6565555556,52.9278888889,34.9364444444,47.0385555556,19.3721111111,12.3246666667,36.295,55.2214444445,55.7115555556,24.2486666667,13.9443888889,20.8081666666
785.91,21.6167777778,52.1471111111,34.6338888889,46.7203333333,18.6677777778,11.5032222222,36.0466666667,55.2303333333,55.0173333333,23.3098888889,12.8713333333,20.0303333334
786.22,21.6662222222,51.9518888889,35.1126666667,46.3295555556,18.7855555555,11.0445555556,36.0248888889,55.6112222222,55.0438888889,23.4232222222,12.7016666667,20.0533333334
786.53,21.8123333333,52.8745555556,35.6044444445,47.2085,19.7517777778,10.956,36.3574444444,55.7772222222,55.6664444445,24.2827777778,13.443,19.8071666666
786.84,22.4093333333,53.2541111111,36.0311111111,47.8801666667,20.5043333333,11.3644444444,37.1765555555,56.6237777778,56.6346666667,24.6888888889,13.5228888889,19.7225
787.14,23.2867777778,54.0785555555,36.6352222222,48.4415,20.7994444444,12.3603333333,37.8516666666,57.5866666667,56.9565555556,25.6868888889,14.2390555555,19.9086666666
787.45,21.6086666667,53.0244444444,35.4044444445,46.7454444444,19.3511111111,11.2097777778,37.1246666667,57.1335555555,55.9392222222,24.2934444444,12.2341666667,18.1128333334
787.76,21.3158888889,52.794,35.6311111111,46.3430555556,19.288,11.3377777778,36.6988888889,57.0765555556,55.48,24.2608888889,12.2383888889,17.6696666666
788.07,20.9361111111,53.1234444444,35.7542222222,46.8007777778,19.304,11.5326666667,36.9757777778,57.4145555556,55.3287777778,24.4488888889,12.4729444444,17.8501666667
788.38,22.1146666667,54.2971111111,36.6464444444,48.0853888889,20.1462222222,12.703,38.1843333333,58.8684444444,56.6204444444,26.0944444445,13.5203888889,19.1675
788.69,22.9657777778,54.812,37.0294444444,49.2350555556,20.2715555556,12.5446666667,38.5925555555,59.6402222222,57.0212222222,26.727,13.8322777778,19.4148333333
789.00,23.407,55.0647777778,37.7948888889,49.8559444444,21.0375555556,13.2991111111,39.0434444445,59.8462222222,57.5196666667,27.4096666667,14.6546666667,20.125
789.31,23.3837777778,55.205,37.6614444444,49.6878333333,20.9838888889,13.4667777778,38.6367777778,59.5222222222,58.2618888889,27.0983333333,14.1683333333,19.4773333333
789.62,23.2856666666,55.0348888889,37.0777777778,49.2357777778,20.6822222222,13.5042222222,38.4955555556,59.1891111111,57.8707777778,26.5645555556,13.9247777778,19.1425
789.92,22.8257777778,54.0912222222,35.4012222222,47.6582222222,19.5392222222,12.7767777778,37.9276666667,58.1488888889,56.9081111111,25.5981111111,12.8158333333,18.9805
790.23,22.9466666667,53.3713333333,35.1942222222,46.9352222222,19.0014444444,13.4404444444,37.1894444444,57.8736666667,56.503,25.4096666667,13.2564444445,19.659
790.54,22.268,52.8061111111,35.1245555556,46.5835555556,18.6631111111,12.309,36.3335555555,57.4148888889,56.6277777778,24.481,12.4913888889,19.2335
790.85,23.5532222222,53.5648888889,35.6595555556,47.7084444445,18.9932222222,12.5232222222,36.9676666667,57.5,57.176,25.1505555556,13.2985555555,20.4688333333
791.16,24.982,54.9796666667,37.197,49.2378888889,19.7381111111,13.9308888889,38.2408888889,58.5552222222,58.963,25.8097777778,14.4528888889,21.6343333333
791.47,24.8466666667,54.7951111111,36.9632222222,48.8043333333,19.0827777778,13.846,38.1161111111,58.6092222222,58.7443333333,25.0428888889,14.1095555556,21.0631666667
791.78,23.8481111111,53.4737777778,36.2403333333,47.0807777778,18.576,13.1928888889,37.0782222222,56.8981111111,57.9578888889,23.3554444445,13.5993333333,20.3805
792.08,24.1157777778,54.4646666667,36.9196666667,47.1093333333,19.2375555555,14.2591111111,37.7978888889,57.4617777778,58.8537777778,23.2883333333,14.2964444445,20.805
792.39,23.6621111111,53.7972222222,36.6333333333,46.5212222222,18.5652222222,13.6212222222,37.3727777778,57.0336666667,58.5115555555,22.579,14.0800555555,20.3745
792.70,24.27,53.9882222222,37.7198888889,47.175,19.138,14.2838888889,38.3516666667,58.3872222222,59.0318888889,23.7643333333,15.6238888889,21.6915
793.01,25.4985555556,54.8697777778,39.1746666667,48.4887222222,19.9746666667,15.0857777778,39.5046666667,60.0761111111,60.3427777778,25.6888888889,16.5778333333,23.1618333333
793.32,26.4236666666,55.252,41.5085555555,49.6012777778,21.4121111111,15.9578888889,40.382,60.6933333333,61.0604444444,26.7273333333,17.8561666667,24.3355
793.62,25.079,56.2402222222,41.1795555556,49.6116111111,20.8397777778,14.3495555556,40.3632222222,60.9531111111,60.7556666667,26.0004444444,16.6733333333,22.5315
793.93,25.6741111111,56.3632222222,40.9403333333,49.5377222222,21.1281111111,14.4587777778,40.5238888889,61.0916666667,60.5968888889,26.4035555556,16.8166666667,23.0361666666
794.24,25.2301111111,56.1651111111,41.2418888889,49.7538333333,21.211,15.2081111111,40.49,61.2084444444,60.8324444444,26.5266666667,16.3425555556,22.5205
794.55,24.169,54.9614444445,40.5762222222,48.4830555556,20.9835555556,14.486,39.6914444445,60.0556666667,59.2973333333,26.0395555555,15.2256111111,21.6913333334
794.86,24.2401111111,55.6058888889,41.5058888889,48.8775,21.2005555556,15.1847777778,40.3202222222,61.0164444444,60.1337777778,26.876,15.2982777778,22.1338333334
795.16,24.8688888889,55.9925555556,41.6228888889,49.1137222222,21.2234444444,15.5432222222,40.749,61.4232222222,60.287,27.8526666667,15.668,22.0785
795.47,23.9618888889,54.7347777778,40.1446666667,48.3093888889,20.4826666667,15.4724444444,39.9363333333,60.2477777778,59.1451111111,27.8941111111,14.5657222222,21.573
795.78,24.3115555556,55.145,39.6256666667,48.43,20.7246666667,16.2441111111,39.8793333333,60.1206666666,59.0096666667,28.5264444444,14.5833333333,21.7751666667
796.09,23.8857777778,54.8305555556,38.0274444444,47.6115,20.2972222222,15.5438888889,39.2512222222,58.479,57.956,28.0688888889,14.1473888889,21.2121666666
796.40,22.9495555556,54.7327777778,37.2197777778,46.9957777778,19.7782222222,15.1645555556,38.6384444445,57.8326666667,57.4033333333,27.0385555555,13.7877222222,20.744
796.70,22.3171111111,54.1682222222,35.883,46.4365,18.7953333333,14.8821111111,38.6103333334,57.453,56.6228888889,26.503,13.3819444444,19.9928333333
797.01,22.5988888889,54.3196666667,35.8401111111,46.5041111111,18.1968888889,14.9364444444,38.4651111111,57.3915555555,56.5207777778,26.8361111111,13.5595,21.2218333333
797.32,22.1985555555,53.798,35.3503333333,46.2668333333,17.504,15.0978888889,38.3463333334,57.1713333333,55.591,26.1498888889,13.1103888889,21.5323333333
797.63,22.4793333333,53.7796666666,34.9575555556,46.1387222222,18.3547777778,15.9247777778,38.4508888889,57.5886666667,55.1934444444,26.1828888889,14.4293888889,21.9418333333
797.93,22.1987777778,53.6548888889,34.1076666667,45.6412222222,17.482,14.854,38.0263333333,57.6558888889,54.3587777778,25.7185555556,14.7130555555,21.6648333333
798.24,22.1386666667,53.166,33.2616666667,45.5255555555,17.5151111111,13.8472222222,37.0132222222,56.9653333333,53.4408888889,24.6833333333,14.3071111111,21.2365
798.55,22.6537777778,53.7215555555,33.8967777778,46.0627777778,18.3745555556,14.6468888889,37.5284444445,57.1496666667,53.1225555555,24.6553333333,14.5570555555,21.9345
798.85,23.4328888889,53.41,35.1552222222,45.9486666667,19.0696666666,14.9465555556,37.4806666667,57.3894444445,53.2422222222,24.8591111111,15.2582222222,22.2763333333
799.16,23.305,53.4268888889,36.1881111111,46.21,19.6013333334,14.532,38.1938888889,57.9796666667,54.2633333333,24.843,15.2084444444,22.37
799.47,23.4163333333,53.205,36.5888888889,46.3237222222,19.1552222222,13.9894444444,37.7576666667,58.6225555556,53.9717777778,24.5225555555,14.4983888889,22.172
799.78,24.1552222222,53.4946666667,37.3015555556,46.6461111111,19.8413333333,14.2601111111,38.2231111111,58.9092222222,54.2884444444,24.936,15.3288888889,22.8301666667
800.08,23.7448888889,52.8326666667,36.6757777778,45.4382777778,19.2026666667,13.5632222222,36.4435555556,57.246,53.2587777778,23.5257777778,14.1439444444,22.2413333333
800.39,26.0017777778,52.8,37.3277777778,46.2138888889,21.2614444445,15.8893333333,37.7196666667,56.9334444444,53.9122222222,24.9398888889,15.9648333333,23.1703333333
800.70,26.1014444445,53.3463333333,37.1225555556,46.5703333333,21.7341111111,15.4528888889,37.4822222222,56.9685555556,54.1424444444,25.2022222222,16.1848333333,22.235
801.00,27.1257777778,54.3296666667,38.0804444445,46.5114444445,21.8702222222,15.1537777778,37.3892222222,56.8205555556,54.3948888889,25.8606666667,16.2037777778,22.2025
801.31,27.3372222222,54.2801111111,37.3702222222,46.2985555556,22.0907777778,16.029,37.002,56.2655555555,54.714,25.9302222222,15.6276111111,21.775
801.62,27.4152222222,54.157,37.0111111111,45.9141666667,22.313,16.9775555556,37.6196666667,56.1124444445,55.4647777778,26.9358888889,15.9219444445,22.0865
801.92,26.7425555555,53.1576666667,36.0457777778,45.0077222222,21.3182222222,15.8541111111,36.8055555555,55.084,55.1103333333,26.271,14.6881111111,21.5213333333
802.23,27.0791111111,53.8786666667,35.4491111111,45.2094444444,21.2242222222,16.0478888889,37.5116666667,54.7836666666,55.1564444444,26.3075555556,14.6972222222,22.1758333333
802.54,26.7386666667,53.4638888889,34.4792222222,44.9506666667,20.7566666667,16.3334444444,36.9303333333,54.3432222222,54.4365555556,25.7661111111,14.7481111111,21.9425
802.84,27.274,53.3942222222,35.1763333333,45.4718888889,21.4533333333,17.4753333333,37.2714444444,54.3888888889,54.7736666667,26.4252222222,15.8777777778,22.6531666667
803.15,27.5343333334,54.096,35.095,46.4827222222,22.0775555555,18.0803333333,37.7382222222,55.069,55.1741111111,27.0611111111,15.7461666667,22.0513333334
803.46,28.2696666667,55.303,35.7788888889,47.6143333333,23.086,19.1386666667,39.4205555556,56.9906666666,56.3662222222,29.0005555556,16.9855,22.9865
803.76,27.8176666667,56.0751111111,36.2778888889,47.7552222222,23.7675555555,19.2113333333,39.3151111111,58.14,56.7013333333,29.2298888889,17.3129444444,23.4611666667
804.07,29.1503333333,56.719,37.4506666667,48.1373333333,25.1502222222,20.4313333333,40.9148888889,58.2222222222,58.0651111111,30.6404444444,19.0916111111,25.4116666666
804.38,28.6212222222,56.1981111111,37.4563333333,48.7281666667,25.1805555555,20.2411111111,41.1245555556,59.2772222222,58.9423333333,30.3881111111,18.2195,25.6423333333
804.68,28.0515555556,56.2673333333,37.5343333333,49.1173888889,24.3705555555,19.4306666667,41.2697777778,59.7427777778,58.9628888889,29.9945555556,18.3977777778,25.5541666666
804.99,29.3338888889,58.0904444444,39.0932222222,51.1336666667,24.7005555555,20.0957777778,42.5292222222,62.1743333333,60.2591111111,31.0663333333,19.2790555555,26.2991666667
805.30,30.2597777778,59.8846666667,40.7214444445,52.6118888889,25.9306666667,21.1254444444,43.8095555556,64.6752222222,62.3663333333,32.4675555556,19.9783333333,26.4931666666
805.60,30.0174444445,60.7621111111,41.1284444444,53.0539444444,26.0323333333,20.4627777778,43.9062222222,65.5906666667,62.4053333333,32.2281111111,19.815,26.5271666666
805.91,30.8477777778,62.1491111111,42.6024444445,54.1302222222,26.6372222222,20.8626666667,45.1315555555,65.9942222222,62.807,33.0993333333,19.8683888889,27.2366666666
806.21,29.7253333333,62.4998888889,41.9078888889,54.0986111111,25.6342222222,19.4445555556,45.1538888889,65.8664444445,62.3641111111,32.367,19.0367222222,26.3361666667
806.52,28.935,60.7202222222,41.2567777778,53.2262777778,23.9847777778,18.2223333333,43.908,63.9082222222,61.6245555556,30.866,17.9233333333,25.2183333333
806.83,27.8552222222,59.1613333333,39.9564444444,52.6461666667,22.6091111111,16.8523333333,41.5814444444,62.7513333333,60.554,28.7683333334,15.9159444444,24.559
807.13,26.6222222222,58.4885555556,39.152,52.463,20.7556666667,15.1125555556,41.1605555555,61.98,59.4452222222,27.18,14.2676666667,23.3621666666
807.44,25.2304444444,57.48,38.2174444444,51.7304444445,20.33,14.6367777778,40.0938888889,61.7824444444,58.4505555556,26.023,13.4401666667,22.1978333334
807.74,23.9317777778,56.5714444444,36.6232222222,49.8143333333,19.2066666667,13.9655555556,39.0098888889,59.6355555555,56.7812222222,25.0442222222,13.1511111111,21.6256666666
808.05,23.9852222222,55.9113333333,36.4061111111,49.3046666667,19.7153333333,14.2327777778,39.0103333333,58.5313333333,57.27,24.7127777778,12.8255555556,22.2706666667
808.35,20.6606666667,52.9525555555,33.6097777778,46.0551111111,17.1952222222,11.5828888889,36.1152222222,54.8072222222,54.0102222222,21.051,9.93183333333,19.8878333333
808.66,19.6732222222,52.0752222222,32.3037777778,45.1554444445,15.8661111111,10.9313333333,35.425,53.3167777778,52.582,19.6077777778,10.0329444445,19.902
808.97,19.3585555555,51.5301111111,32.1878888889,44.7798888889,16.053,10.98,34.7895555555,52.8227777778,53.2317777778,20.2094444444,10.4729444445,19.9556666666
809.27,19.3617777778,51.0416666667,31.5806666667,43.9070555555,15.724,10.5654444444,33.6474444444,52.9597777778,53.6871111111,19.2791111111,10.6317222222,19.9651666666
809.58,20.803,50.3627777778,32.0592222222,43.1220555555,17.0292222222,11.6595555556,33.6395555556,52.5075555556,54.0556666667,19.9483333333,11.4820555556,20.924
809.88,20.3404444444,50.5971111111,31.1896666667,42.5706666667,16.6257777778,11.0782222222,33.366,53.3464444444,53.7227777778,19.4403333334,12.371,21.0846666667
810.19,21.2137777778,51.885,32.3247777778,43.411,17.5263333333,11.7063333333,34.8875555555,54.0345555556,54.5467777778,20.5356666667,14.0953888889,21.7261666667
810.49,21.2044444444,52.8244444445,32.8583333333,43.1976666667,18.2527777778,11.8405555556,34.5208888889,54.4022222222,56.0812222222,20.6448888889,14.8515555556,20.6363333334
810.80,21.5255555555,53.8314444444,33.8383333333,43.6347222222,17.4504444444,11.39,35.249,54.5976666667,56.4962222222,20.9508888889,14.9079444444,20.9771666666
811.10,23.3368888889,54.4233333333,34.7614444444,45.0017222222,18.4778888889,12.3303333333,36.2938888889,55.2943333333,57.7498888889,22.3092222222,15.8221111111,21.8913333333
811.41,24.185,55.2401111111,35.2082222222,45.4168888889,18.8573333333,12.4078888889,37.3818888889,56.1514444444,58.097,22.9583333333,16.5263333333,22.1085
811.71,26.9816666667,57.2494444445,37.9404444444,47.6033333333,22.544,15.8026666667,39.5494444444,56.7411111111,59.79,27.0325555556,19.6814444444,24.5935
812.02,26.471,56.8875555556,37.9868888889,47.5889444444,22.9978888889,15.815,38.8466666667,56.1963333333,59.5517777778,27.6006666666,19.0355,24.7596666666
812.32,26.9984444444,56.2425555556,37.8581111111,47.3271111111,22.8925555556,15.7701111111,38.8973333333,56.1587777778,58.0693333333,27.5851111111,18.6775,24.56
812.63,26.0735555556,56.3735555555,37.6105555556,48.1766666667,22.9038888889,16.0363333333,38.94,56.3904444444,57.6684444444,28.3912222222,18.3626111111,24.361
812.93,26.358,58.5347777778,38.994,49.9474444445,23.2035555556,16.4037777778,40.3261111111,58.2367777778,59.3234444444,28.7942222222,18.2527222222,24.9476666667
813.24,27.3676666667,59.079,40.3281111111,50.4362777778,24.2804444444,17.251,41.2873333333,58.2243333333,59.4278888889,29.6355555555,17.8962777778,25.8763333333
813.54,28.779,60.2871111111,41.4142222222,51.4707222222,24.9335555556,17.6677777778,42.8496666667,59.2236666666,61.6516666667,30.941,19.449,26.6876666666
813.85,29.6998888889,59.6278888889,41.3374444444,51.9484444444,24.504,18.3431111111,44.1111111111,59.5225555555,61.541,31.3323333333,19.6947777778,27.9093333333
814.15,27.9023333333,58.3511111111,40.2781111111,51.576,23.1658888889,17.1828888889,43.0912222222,59.7221111111,60.0603333333,30.609,17.5923888889,26.6826666667
814.46,26.2926666667,58.1225555555,39.9891111111,51.8977222222,22.5707777778,15.6214444444,43.7661111111,60.5245555556,60.0662222222,30.0697777778,16.1167222222,25.33
814.76,24.9356666667,56.784,39.3291111111,51.6410555556,21.6353333333,15.6581111111,41.9692222222,59.8094444445,57.9206666667,29.1345555556,14.6863333333,24.6973333334
815.07,23.774,56.5327777778,39.2145555555,51.9445,19.8086666667,13.8698888889,41.6475555555,61.2067777778,58.7547777778,27.9693333333,13.1416666667,24.3103333334
815.37,23.0967777778,56.271,38.7396666667,52.1765555556,18.8231111111,13.1584444444,41.7213333333,62.5521111111,59.4316666667,27.3106666667,12.0552222222,23.1068333333
815.68,19.2292222222,52.9725555556,35.8752222222,49.8051666667,15.5804444444,9.40955555557,38.9094444444,59.7992222222,57.7904444444,23.3908888889,8.2413888889,19.5573333334
815.98,18.5523333333,52.1696666667,34.7118888889,48.2460555556,14.7608888889,8.35366666667,38.6253333333,59.1242222222,56.5897777778,21.6952222222,7.73505555557,19.191
816.29,16.0425555556,49.5396666667,32.433,46.1122777778,12.0522222222,7.162,36.0137777778,57.1516666667,53.6116666667,19.5825555556,5.24850000001,17.0658333333
816.59,13.9607777778,48.893,31.2013333333,44.8851111111,11.6647777778,6.27288888889,34.5426666667,56.6421111111,53.6286666667,18.6756666667,4.48966666667,16.6358333333
816.89,13.3933333334,48.6485555556,30.6503333333,45.0451666667,12.6925555556,7.54733333333,34.2344444444,56.797,53.7737777778,18.959,3.94394444444,17.1171666667
817.20,11.726,47.123,29.2856666667,43.5613333333,11.4482222222,5.377,32.0634444445,55.0197777778,53.0155555555,17.7578888889,1.8155,16.6073333333
817.50,12.3456666667,46.7206666666,27.8355555556,42.6121111111,11.0341111111,5.32433333333,30.6713333333,53.6073333333,52.4112222222,16.879,1.44666666667,16.4641666667
817.81,11.5197777778,45.9866666667,27.9637777778,40.9327222222,10.628,5.05366666667,28.6512222222,52.1925555556,51.5236666667,15.6073333334,0.84561111111,15.8305
818.11,11.3874444444,46.066,28.4317777778,40.8329444444,11.0187777778,4.03533333333,28.911,52.3495555556,53.3075555556,15.2755555556,0.792222222223,15.6993333333
818.41,12.3705555556,44.9965555556,27.6914444444,39.9153333333,10.749,3.83,28.8993333333,51.6218888889,51.5701111111,15.0965555556,1.48377777778,16.0715
