wavelength,Back_ChlRiem,Belly_ChlRiem,Breast_ChlRiem,Crissum_ChlRiem,Crown_ChlRiem,DorTail_ChlRiem,Patch10_ChlRiem,Patch11_ChlRiem,Patch12_ChlRiem,Rump_ChlRiem,Throat_ChlRiem,WingTip_ChlRiem
375.09,9.61140000001,21.8954666667,18.8298666667,3.61486666667,6.62593333333,7.71786666667,48.3716666667,1.72066666667,22.0857333333,21.4028666667,3.3794,6.4404
375.45,9.71146666667,21.9114,18.8618,3.7756,6.73986666667,7.854,48.1758666667,1.9096,22.1902666667,21.3651333333,3.52046666667,6.65386666667
375.81,9.61653333333,21.8017333333,18.7116,3.85533333333,6.70466666667,7.89033333333,47.8998666667,1.95933333333,22.1809333333,21.2080666667,3.58586666667,6.70766666667
376.18,9.61313333333,21.7512,18.635,4.0154,6.76393333333,8.0134,47.658,2.10013333333,22.2100666667,21.1311,3.673,6.84446666667
376.54,9.58373333333,21.6452666667,18.5028,4.07326666667,6.77073333333,8.0698,47.3295333333,2.18213333333,22.2182,20.9713666666,3.70246666667,6.949
376.90,9.41493333334,21.3442666667,18.2490666667,3.9834,6.6354,7.92366666667,46.8406,2.12613333333,22.0256666667,20.7224,3.5916,6.89533333333
377.26,9.25466666667,21.1224,18.0251333333,3.93426666667,6.484,7.81773333333,46.4536,2.034,21.9027333333,20.4625666667,3.46753333334,6.81093333333
377.63,9.17306666667,20.9116666667,17.8248,3.8794,6.3828,7.72446666667,46.0839333333,2.0084,21.8032666667,20.2052666667,3.37853333333,6.77593333333
377.99,9.1422,20.7638666667,17.6671333333,3.8868,6.37733333333,7.7276,45.6332666667,2.0518,21.7275333333,20.0393333333,3.42013333333,6.81713333333
378.35,9.01033333334,20.518,17.4514,3.89513333333,6.32106666667,7.71333333333,45.155,2.0776,21.5875333333,19.8305,3.41493333333,6.8258
378.71,8.8952,20.2487333333,17.2155333333,3.85526666667,6.2336,7.68346666667,44.6844666667,2.04113333333,21.4857333333,19.5868666667,3.43333333333,6.82346666667
379.07,8.73073333334,19.9778,16.9732666667,3.7894,6.1282,7.59373333333,44.2854666667,1.93233333333,21.3532666667,19.2866,3.35406666667,6.76053333333
379.44,8.56246666668,19.6944666667,16.7094,3.72586666667,6.0274,7.52766666667,43.8257333333,1.87846666667,21.1865333333,19.027,3.33113333334,6.7062
379.80,8.47726666666,19.4392666667,16.5082666667,3.6998,5.96006666666,7.48553333333,43.3463333333,1.8902,21.1281333333,18.8232333333,3.329,6.728
380.16,8.21033333334,19.0689333333,16.1202666667,3.48653333333,5.6996,7.26813333333,42.788,1.71566666667,20.9060666667,18.4419666667,3.1748,6.53873333333
380.52,8.06133333334,18.8137333333,15.8630666667,3.40773333333,5.55326666667,7.165,42.3146,1.61006666667,20.7789333333,18.1630666667,3.0962,6.4852
380.88,7.98320000001,18.6238,15.6818,3.40233333333,5.50866666667,7.1832,41.9178,1.60586666667,20.7479333333,17.9358666666,3.12053333333,6.5056
381.24,7.89606666667,18.3758,15.4294,3.3938,5.46753333334,7.156,41.4470666667,1.64666666667,20.6309333333,17.7100666667,3.1596,6.52746666667
381.61,7.80353333333,18.1718666667,15.2414,3.3992,5.43113333333,7.162,41.0240666667,1.6396,20.5590666667,17.5085333333,3.2106,6.52933333333
381.97,7.69213333334,17.9542666667,15.0814666667,3.42206666667,5.33686666667,7.121,40.6662,1.61713333333,20.4934,17.2841666667,3.1804,6.54573333333
382.33,7.56713333333,17.7212666667,14.8621333333,3.3694,5.2338,7.03933333333,40.2994666666,1.5504,20.4251333333,17.0307666667,3.154,6.49246666667
382.69,7.53993333333,17.6042666667,14.7283333333,3.4226,5.23713333333,7.02206666667,39.9457333333,1.61406666667,20.3865333334,16.8750666667,3.18606666667,6.51673333333
383.05,7.54033333334,17.4948,14.5881333333,3.47726666667,5.23613333333,7.0638,39.5303333333,1.7094,20.348,16.7570666667,3.2844,6.55626666667
383.41,7.43633333333,17.287,14.401,3.4552,5.12766666667,7.00126666667,39.1554,1.6454,20.2892666667,16.5599333333,3.23653333333,6.51386666666
383.77,7.43693333333,17.2158666667,14.3187333333,3.52166666667,5.12006666667,7.0382,38.8922666667,1.67233333333,20.2716666667,16.4462333333,3.30293333333,6.55153333333
384.14,7.47086666667,17.1039333333,14.2696666667,3.62133333333,5.16113333333,7.10413333333,38.5573333333,1.76926666667,20.2588666667,16.3548333333,3.40433333333,6.63213333333
384.50,7.42186666667,16.9494666667,14.1172,3.6636,5.13553333333,7.1122,38.1634666667,1.83673333333,20.1693333333,16.1907666667,3.44306666667,6.63766666667
384.86,7.32299999999,16.7756,13.9512666667,3.6604,5.049,7.07626666667,37.7736666667,1.83533333333,20.0536,16.0087333333,3.4368,6.5994
385.22,7.34666666667,16.6786,13.9262666666,3.7268,5.0298,7.12,37.4997333333,1.85713333333,20.0759333333,15.9221666667,3.48273333333,6.6402
385.58,7.27026666667,16.5368,13.7848666667,3.72473333333,4.9284,7.08466666667,37.1820666667,1.82873333333,20.0308,15.7741,3.43973333333,6.62126666667
385.94,7.16973333333,16.3370666667,13.5810666667,3.66826666667,4.82486666667,7.00953333333,36.7825333333,1.77893333333,19.9436666667,15.6031666667,3.42046666667,6.56
386.30,7.19953333334,16.3078666667,13.5381333334,3.73666666667,4.84893333333,7.0812,36.5749333333,1.84986666667,19.9897333333,15.5761666667,3.49053333333,6.6346
386.66,7.10799999999,16.1306,13.4066,3.7086,4.7586,7.05186666667,36.2592666667,1.79893333333,19.9306,15.4380666667,3.45886666667,6.58546666667
387.03,6.96780000001,15.9391333333,13.2024666667,3.65253333333,4.66353333333,6.9836,35.8876,1.7528,19.8204666667,15.2426666667,3.37353333333,6.5322
387.39,6.98766666666,15.8759333333,13.1403333334,3.72686666667,4.7194,7.04146666667,35.5895333333,1.86033333333,19.8425333333,15.1736,3.479,6.632
387.75,6.93133333333,15.6985333333,12.9919333333,3.7456,4.70093333333,7.03253333333,35.257,1.88353333333,19.7977333333,15.0707666667,3.48106666667,6.6504
388.11,6.841,15.5372666667,12.7802,3.70246666667,4.61946666667,6.95673333334,34.9209333333,1.8446,19.7368666667,14.9123333333,3.4202,6.6332
388.47,6.78146666667,15.4069333333,12.6806666667,3.70066666667,4.57086666667,6.90326666667,34.6486,1.82426666667,19.7298,14.7999,3.3974,6.6412
388.83,6.73986666667,15.2420666667,12.5222,3.69653333333,4.55326666667,6.86873333333,34.3134666667,1.80826666667,19.6914666667,14.6645333333,3.3914,6.64046666667
389.19,6.61946666667,15.0871333333,12.3176666667,3.674,4.49193333333,6.81813333333,33.9242,1.78213333333,19.6202666667,14.4897,3.3542,6.62373333333
389.55,6.5278,14.9136,12.1639333333,3.6502,4.4556,6.75733333333,33.5156,1.7768,19.5476666667,14.3123333333,3.35926666667,6.6036
389.91,6.56366666666,14.8626,12.0892666667,3.72446666667,4.50573333333,6.8232,33.2494,1.88466666667,19.5804,14.2285,3.4236,6.6784
390.27,6.45386666667,14.6746,11.8948,3.72126666667,4.4292,6.762,32.8225333333,1.87353333333,19.5129333333,14.0333,3.37946666667,6.65046666667
390.63,6.453,14.5867333333,11.7876,3.783,4.41866666667,6.82386666667,32.4984666666,1.92573333333,19.5058666667,13.9288666667,3.43626666667,6.73886666667
391.00,6.42006666667,14.4222,11.6888,3.78646666667,4.3902,6.8206,32.2019333333,1.93493333333,19.5044666667,13.8153333333,3.46713333333,6.77433333333
391.36,6.26293333333,14.1516666667,11.4360666667,3.68373333333,4.2408,6.69686666666,31.7631333333,1.8174,19.3486,13.5687,3.34213333333,6.64153333333
391.72,6.17673333333,13.9573333333,11.2666,3.6384,4.14906666667,6.64326666666,31.3108,1.771,19.2526666667,13.3399333333,3.2922,6.6178
392.08,6.12686666667,13.7771333333,11.1264,3.64333333333,4.12173333333,6.6476,30.932,1.7712,19.1931333333,13.1777333333,3.3022,6.6338
392.44,6.05806666667,13.5758666667,10.9448,3.63493333333,4.09673333333,6.6406,30.5005333333,1.77646666667,19.1284,12.9837,3.33786666667,6.64466666667
392.80,6.0304,13.4572666667,10.8382666667,3.70073333333,4.0894,6.66213333333,30.1426,1.80533333333,19.1152666667,12.8583,3.38946666666,6.68233333333
393.16,5.9842,13.3083333333,10.7302666667,3.7244,4.05893333333,6.62553333333,29.7908,1.81393333333,19.0725333333,12.7014,3.40733333333,6.6888
393.52,5.93673333333,13.164,10.5758666667,3.7586,4.03473333333,6.65466666667,29.4234666667,1.83,19.0245333333,12.5964666667,3.40513333333,6.69706666667
393.88,5.81253333333,12.9326,10.3743333333,3.72913333334,3.93346666667,6.58766666667,28.9138,1.7776,18.8900666667,12.4127,3.36906666667,6.6512
394.24,5.77326666666,12.7354666667,10.1991333333,3.725,3.91686666667,6.57213333333,28.4826666667,1.79453333333,18.7754666666,12.2467666667,3.4072,6.66253333333
394.60,5.7148,12.5674,10.0823333333,3.72713333333,3.9116,6.53786666667,28.0752666666,1.80346666667,18.7074666667,12.08,3.41313333333,6.65426666667
394.96,5.57473333333,12.3577333333,9.85726666668,3.68213333333,3.808,6.44026666667,27.564,1.736,18.5305333333,11.8502,3.36153333333,6.58853333333
395.32,5.52906666667,12.224,9.72946666665,3.70446666667,3.7734,6.41,27.1674,1.76846666667,18.4771333333,11.7000333333,3.3954,6.626
395.68,5.429,12.0048,9.5166,3.70306666667,3.71573333333,6.33346666667,26.6762666666,1.76373333333,18.3379333334,11.5038333333,3.38873333333,6.588
396.04,5.36326666667,11.8468666667,9.39813333333,3.72933333333,3.6994,6.31426666667,26.2702,1.79573333333,18.2636666667,11.3356333333,3.409,6.59393333333
396.40,5.31853333333,11.6708,9.2506,3.7576,3.63866666667,6.27593333333,25.8301333333,1.81633333333,18.1671333333,11.1838,3.40526666667,6.57233333333
396.76,5.23093333333,11.4751333333,9.05826666667,3.72746666667,3.57113333333,6.21293333333,25.3344666667,1.7974,18.0410666667,10.9997333333,3.39886666667,6.56366666667
397.12,5.13353333333,11.2574666667,8.8472,3.69706666667,3.50766666667,6.17473333333,24.828,1.7598,17.9030666667,10.8144666667,3.37466666667,6.5562
397.48,5.07646666667,11.0563333333,8.68613333333,3.68246666667,3.48246666667,6.12093333333,24.3505333334,1.76533333333,17.7431333333,10.5758666667,3.40626666667,6.5746
397.84,5.03706666667,10.9388666667,8.53866666667,3.7022,3.4776,6.1052,23.9902666667,1.77913333333,17.6823333333,10.3954,3.43193333333,6.639
398.20,4.97166666667,10.7946666667,8.43673333333,3.7326,3.44193333333,6.0896,23.5706,1.7926,17.5951333333,10.2424666667,3.43006666666,6.65273333333
398.56,4.8728,10.5928,8.218,3.69326666667,3.3474,6.001,23.1112666667,1.77386666667,17.4434666666,10.0383,3.39713333333,6.5972
398.92,4.8274,10.4284666667,8.0926,3.71513333333,3.3178,5.98946666667,22.6884666667,1.79013333333,17.3665333333,9.89463333334,3.41826666667,6.5962
399.28,4.74746666667,10.2286,7.92826666667,3.70746666667,3.26053333333,5.9552,22.2368666667,1.75373333333,17.2134666667,9.72266666666,3.387,6.55526666667
399.64,4.713,10.1283333333,7.82986666667,3.73393333333,3.25713333333,5.96933333333,21.9147333333,1.7606,17.1597333333,9.60626666667,3.40966666667,6.56673333333
400.00,4.6262,9.95046666667,7.66833333333,3.71593333333,3.16913333333,5.9142,21.471,1.7254,17.0158,9.44233333333,3.38753333333,6.52473333333
400.36,4.49126666667,9.78540000001,7.5104,3.6612,3.10286666667,5.85646666667,21.0768666667,1.6642,16.8792,9.26696666666,3.3536,6.50066666667
400.72,4.40666666667,9.62119999999,7.3894,3.64006666666,3.04533333333,5.8364,20.7292,1.6678,16.7475333333,9.11386666667,3.3264,6.4978
401.08,4.33086666667,9.4348,7.2422,3.61033333333,2.97266666666,5.7702,20.3168666667,1.67726666667,16.6134666667,8.9294,3.31293333333,6.4782
401.44,4.26426666667,9.30160000001,7.119,3.61253333333,2.8974,5.7424,19.9682,1.66573333333,16.5362,8.81643333334,3.29966666667,6.4544
401.80,4.19873333334,9.11826666666,7.004,3.60366666667,2.85046666667,5.73673333334,19.5919333333,1.6656,16.4225333333,8.68766666666,3.29446666667,6.42873333333
402.16,4.10813333333,8.94700000001,6.81606666667,3.53486666667,2.75526666666,5.66633333333,19.1984,1.59493333333,16.2986,8.51563333333,3.2234,6.39106666667
402.52,3.996,8.7722,6.66773333333,3.4766,2.6696,5.59006666667,18.8592666667,1.5156,16.1850666667,8.35306666667,3.1702,6.34406666667
402.88,3.99913333334,8.68273333333,6.5722,3.47786666667,2.64633333333,5.575,18.5884,1.529,16.1438,8.25049999999,3.1786,6.35546666667
403.24,3.99613333334,8.636,6.50546666667,3.49526666667,2.64173333333,5.6044,18.3596666667,1.563,16.1152666667,8.17933333333,3.22026666667,6.38946666667
403.60,3.99986666667,8.5788,6.45806666667,3.513,2.64306666667,5.6166,18.1363333333,1.59,16.0492,8.1174,3.25826666667,6.4194
403.95,4.029,8.5776,6.44066666667,3.55106666667,2.68766666667,5.65853333333,17.9684666667,1.63326666667,16.0462,8.0819,3.323,6.4704
404.31,4.03146666667,8.5008,6.3794,3.5646,2.68766666667,5.66066666667,17.7573333333,1.65346666667,15.9938666667,8.00636666667,3.34566666667,6.4682
404.67,4.06093333334,8.46006666667,6.34746666667,3.60833333333,2.71326666667,5.6916,17.6036666667,1.674,15.9956,7.9619,3.3934,6.4972
405.03,4.0826,8.45033333333,6.32433333333,3.65273333333,2.75353333333,5.74626666667,17.4956666667,1.71646666667,15.9922,7.95953333333,3.45166666667,6.53086666667
405.39,4.079,8.4038,6.309,3.68726666666,2.77253333334,5.755,17.3341333334,1.7626,15.9929333333,7.9322,3.48786666667,6.56953333333
405.75,4.0892,8.38006666667,6.27893333333,3.713,2.77766666667,5.75713333333,17.1888666667,1.79046666667,15.9575333333,7.90423333333,3.52693333333,6.57926666666
406.11,4.096,8.32086666667,6.26826666666,3.7498,2.7988,5.7582,17.0526,1.83046666667,15.9304,7.88686666667,3.583,6.589
406.47,4.1198,8.2856,6.2394,3.76866666667,2.82233333333,5.78386666667,16.8993333333,1.86413333333,15.8933333333,7.85016666667,3.62153333333,6.61153333333
406.83,4.09826666667,8.22466666667,6.18393333333,3.77573333333,2.83713333333,5.7836,16.7348,1.87006666667,15.8142,7.79003333333,3.63346666667,6.60293333333
407.19,4.12566666667,8.2044,6.20053333333,3.835,2.88493333333,5.8094,16.6458,1.9268,15.8117333333,7.77923333333,3.68166666667,6.66313333333
407.55,4.05,8.10253333333,6.10953333333,3.78146666667,2.81293333333,5.73973333333,16.4414666667,1.885,15.7707333333,7.67486666667,3.64053333333,6.63133333333
407.90,3.98686666667,7.97406666667,6.00906666667,3.74793333333,2.73113333334,5.66086666667,16.2145333333,1.84313333333,15.6832666667,7.58103333333,3.58106666667,6.5664
408.26,3.99593333333,7.96406666667,5.99566666667,3.77593333333,2.745,5.68346666667,16.0712,1.87106666667,15.6714,7.56616666667,3.60853333333,6.5958
408.62,3.9482,7.89746666667,5.93673333333,3.75073333333,2.7072,5.65073333333,15.898,1.85866666667,15.6056666667,7.49043333333,3.58033333333,6.56346666667
408.98,3.90086666667,7.83893333333,5.88853333333,3.71166666667,2.66006666667,5.6214,15.7127333333,1.82653333333,15.5533333333,7.41466666667,3.5474,6.52133333333
409.34,3.8748,7.79066666667,5.82886666667,3.68973333333,2.64006666667,5.6044,15.5818,1.81046666667,15.5254,7.36193333334,3.5368,6.49986666666
409.70,3.84413333333,7.72946666667,5.78073333333,3.68753333333,2.61646666667,5.5826,15.4460666667,1.7874,15.5362,7.31036666667,3.5378,6.49426666667
410.06,3.91026666667,7.7642,5.82513333333,3.76166666667,2.6784,5.66453333333,15.3902666667,1.8564,15.5952,7.32856666667,3.61513333334,6.58226666667
410.42,3.94613333333,7.7924,5.84473333333,3.83673333333,2.72786666667,5.72666666667,15.3322666667,1.92346666667,15.6473333333,7.3733,3.67013333333,6.6322
410.77,3.98746666667,7.80413333333,5.87206666667,3.89533333333,2.766,5.77453333333,15.304,1.9848,15.7288,7.40353333333,3.7382,6.70553333333
411.13,3.93826666667,7.74233333334,5.79713333333,3.86686666667,2.7112,5.74906666667,15.1314,1.9574,15.6973333333,7.34703333333,3.7246,6.65313333333
411.49,3.909,7.68993333333,5.75893333333,3.8548,2.68653333333,5.74966666667,15.0328,1.9466,15.6778666667,7.33006666667,3.7252,6.62446666667
411.85,3.90486666667,7.681,5.75293333333,3.87826666667,2.7102,5.77226666667,14.9683333334,1.9524,15.6944,7.31836666667,3.76633333333,6.65673333333
412.21,3.85013333333,7.60426666667,5.68046666667,3.8554,2.66373333333,5.7212,14.8434,1.9214,15.654,7.24816666667,3.74973333333,6.59613333333
412.57,3.8152,7.54193333333,5.62693333333,3.84126666667,2.6342,5.6736,14.7201333333,1.89213333333,15.6338,7.20396666667,3.7244,6.5684
412.92,3.81073333333,7.47966666667,5.59086666667,3.87013333333,2.62693333333,5.65526666667,14.6302,1.8898,15.6266,7.18723333333,3.72386666667,6.5688
413.28,3.79193333333,7.4228,5.53213333333,3.84973333333,2.59773333333,5.6654,14.4896,1.86886666667,15.5784666667,7.1284,3.71513333333,6.564
413.64,3.8076,7.38546666667,5.5226,3.85926666667,2.60413333333,5.67553333333,14.3759333333,1.87553333333,15.5362,7.09173333333,3.72933333333,6.54746666667
414.00,3.68313333333,7.24433333333,5.36326666667,3.7552,2.4868,5.54273333334,14.15,1.7718,15.3934,6.95253333333,3.6296,6.4288
414.36,3.5544,7.0788,5.22886666667,3.63626666667,2.35333333333,5.41706666667,13.9236666667,1.65713333333,15.256,6.78986666667,3.52846666667,6.3188
414.72,3.50293333334,7.00926666666,5.1722,3.6112,2.30926666667,5.39086666667,13.7452666667,1.62973333333,15.1773333333,6.73693333333,3.50473333333,6.278
415.07,3.51946666667,6.97853333334,5.16173333333,3.63,2.33233333334,5.39593333333,13.6468,1.64126666667,15.1594666667,6.70263333333,3.53093333333,6.2948
415.43,3.53353333333,6.95133333333,5.16,3.6542,2.35833333333,5.39393333333,13.5091333333,1.67573333333,15.1370666667,6.65866666667,3.54973333333,6.33166666667
415.79,3.56953333333,6.94133333333,5.153,3.67633333333,2.39046666667,5.4306,13.4164,1.73473333333,15.1407333333,6.6495,3.5802,6.36386666667
416.15,3.59346666667,6.9252,5.1474,3.7006,2.41626666667,5.47766666667,13.2948,1.77153333333,15.1124666667,6.6448,3.61753333333,6.415
416.51,3.63093333333,6.92626666667,5.15513333333,3.74353333333,2.44833333333,5.5136,13.1702666666,1.82373333333,15.0758666667,6.64523333333,3.67366666667,6.46226666667
416.86,3.62313333333,6.909,5.13826666667,3.75013333333,2.45893333333,5.53466666667,13.0460666667,1.84593333333,15.0301333333,6.60516666667,3.71446666667,6.4762
417.22,3.62073333333,6.86646666667,5.12093333333,3.779,2.46846666667,5.53,12.9052666667,1.87553333333,14.9716,6.5731,3.7476,6.47193333333
417.58,3.5904,6.81086666667,5.07446666667,3.774,2.45006666667,5.51846666667,12.7472,1.87986666667,14.896,6.52783333333,3.73186666667,6.48653333333
417.94,3.63153333333,6.81573333333,5.105,3.8326,2.48073333333,5.57486666667,12.6401333333,1.93886666667,14.8801333333,6.52206666667,3.79726666667,6.53753333333
418.29,3.66613333333,6.8074,5.11353333333,3.89246666667,2.52006666667,5.6282,12.5201333333,2.0042,14.8412666667,6.52723333333,3.85546666667,6.5914
418.65,3.623,6.73506666667,5.05846666667,3.87313333333,2.48993333333,5.5946,12.3564666667,1.98346666667,14.7241333333,6.4512,3.82686666667,6.56866666667
419.01,3.5744,6.65333333333,4.9902,3.85246666667,2.4552,5.5662,12.1627333333,1.96013333333,14.6041333333,6.3805,3.79706666667,6.55813333334
419.37,3.5784,6.6052,4.93873333333,3.87446666667,2.4536,5.57193333333,12.0014666667,1.96453333333,14.5101333333,6.3444,3.8188,6.55173333333
419.73,3.54826666666,6.54173333333,4.88386666667,3.87953333333,2.43446666667,5.55466666667,11.8332666667,1.9452,14.3946666667,6.28693333333,3.81113333333,6.53793333333
420.08,3.53966666667,6.50573333333,4.85733333333,3.89846666667,2.43046666667,5.5564,11.6897333334,1.953,14.3112666667,6.25323333333,3.82726666667,6.55706666667
420.44,3.53086666666,6.4596,4.8312,3.91926666667,2.42726666667,5.563,11.5477333334,1.96893333333,14.2252,6.22036666667,3.85053333333,6.57486666667
420.80,3.5268,6.40853333333,4.8058,3.9382,2.43393333333,5.55906666667,11.3966666667,1.975,14.1214,6.17683333333,3.85546666667,6.58113333334
421.16,3.4962,6.34306666667,4.76006666667,3.92293333333,2.4124,5.53326666667,11.2319333334,1.95573333333,13.9926,6.11883333333,3.8452,6.5732
421.51,3.47893333333,6.293,4.73053333333,3.92613333333,2.4038,5.51506666667,11.0802,1.95666666667,13.8708666667,6.07073333333,3.85286666667,6.56986666666
