wavelength,Back_SalGrom,Belly_SalGrom,Breast_SalGrom,Crissum_SalGrom,Crown_SalGrom,DorTail_SalGrom,Rump_SalGrom,Throat_SalGrom,WingTip_SalGrom
824.79,8.025,13.5275,7.28220000001,13.0150666667,8.53873333334,13.1529333333,8.51526666667,45.7963333333,13.5072
825.09,7.86179999999,13.4237666667,7.20706666667,12.8730666667,8.39980000001,13.0012666667,8.28300000001,45.4212666667,13.354
825.39,7.63626666667,13.0319666667,6.89306666667,12.7033333333,8.17039999999,12.8288,7.92666666667,45.3476,13.0995333333
825.70,7.70993333333,13.1013666667,7.05373333333,12.6952666667,8.16086666667,12.8386666667,7.9584,45.2544666667,13.0411333333
826.00,7.3546,12.7804,6.66393333334,12.3650666667,7.64806666667,12.5608666667,7.59786666667,44.9208,12.619
826.30,7.35993333333,12.8174333333,6.66666666667,12.4668666667,7.65226666667,12.5617333333,7.67386666667,45.1204666667,12.6779333333
826.61,7.55646666667,13.0333,6.75146666666,12.5065333333,7.80300000001,12.7364666667,7.8302,45.0896,12.9554
826.91,7.99400000001,13.4745666667,7.24526666667,12.8039333333,8.30660000001,13.1468,8.33400000001,45.3998,13.5884
827.21,8.48726666667,13.9452,7.62533333333,13.1482,8.68353333333,13.5351333333,8.86040000001,45.6416666667,14.0738666667
827.51,8.76126666667,14.1455666667,7.7872,13.3361333333,8.83166666667,13.6796,9.10466666666,45.8783333333,14.2201333333
827.82,9.11366666667,14.4743,8.15626666667,13.5328666667,9.07306666666,14.0824,9.3392,45.9349333333,14.2356
828.12,9.357,14.6967333333,8.61533333333,13.7863333333,9.45440000001,14.4702,9.55486666667,46.2257333333,14.5310666667
828.42,8.76780000001,14.0959,8.08053333333,13.3268,8.92813333333,14.0598666667,8.938,46.1104,14.2758666667
828.72,8.78873333332,14.3554666667,8.2192,13.3898666667,9.04686666667,14.1398,8.94426666667,46.2032666667,14.6206666667
829.02,9.05199999999,14.6543,8.52379999999,13.8112,9.30459999999,14.46,9.2268,46.3947333333,15.1787333333
829.33,9.01393333334,14.4164333333,8.53940000001,13.7301333333,9.23413333334,14.1617333333,9.10899999999,46.4552666667,15.1715333334
829.63,9.71279999999,15.0047333333,9.29373333333,14.3503333333,9.9294,14.6421333333,9.88699999999,46.1628,15.5979333333
829.93,9.83,15.2131666667,9.74653333334,14.5516666667,10.1020666667,14.7606666667,10.2010666667,46.2118,15.7594666667
830.23,10.0629333333,15.4697666667,10.1832666667,14.9657333333,10.3149333333,15.0916666667,10.4467333333,46.4318666667,15.9220666667
830.54,9.47426666667,15.0524,9.88253333334,14.6506,10.2165333333,14.799,9.94426666667,46.0916,15.3554
830.84,9.66206666667,15.0974666667,10.143,15.2631333333,10.7472666667,15.0812,10.1494666667,46.3612,15.666
831.14,10.0097333333,15.3093,10.5734666667,15.5749333333,11.3054666667,15.0306,10.3596,46.563,16.0544666667
831.44,10.3566,15.3735333333,11.138,15.4047333333,11.6961333333,15.1567333333,10.5983333333,46.1767333333,16.1550666667
831.74,10.6256,15.4068,11.2598,15.3068666667,11.8062,15.4596666667,10.8663333333,46.1028,16.0528
832.04,10.4992666667,15.1857,10.8152666667,14.8252666667,11.4587333333,15.1359333333,10.5712666667,46.0455333333,15.5130666667
832.35,10.0627333333,14.8277,10.0835333333,14.4253333333,10.8828666667,14.671,10.0366,46.1965333333,14.5298
832.65,10.3478666667,15.3173,10.3526,15.0109333333,11.5340666667,15.2006,10.5567333333,46.5207333333,14.9524666667
832.95,9.50933333333,14.6074333333,9.24206666667,14.1350666667,10.6934666667,14.6142,9.56013333333,46.183,14.1673333333
833.25,8.69339999999,13.7228666667,8.1506,13.3421333333,9.75713333333,13.8366666667,8.71519999999,45.673,13.2896
833.55,8.72826666667,13.6184333333,8.05653333333,13.3333333333,9.6156,13.6545333333,8.80006666666,45.8554666667,13.1770666667
833.85,9.09206666666,13.7852666667,8.49486666667,13.501,9.71766666667,13.6892,9.27200000001,45.9142,13.4028666667
834.16,8.75733333334,13.3756333333,8.17720000001,12.9223333333,9.24466666666,13.3414,9.0594,45.4260666667,13.0635333333
834.46,8.59820000001,13.1561,8.06840000001,12.8972,8.84280000001,13.1785333333,9.02200000001,45.1996666667,12.9380666667
834.76,8.98806666667,13.3981666667,8.17926666667,13.3836666667,8.95033333334,13.5260666667,9.29813333334,45.4346666667,13.2830666667
835.06,9.50553333333,14.0068666667,8.47773333333,13.9370666667,9.49693333334,13.9675333333,9.90373333333,45.9798666667,13.6132
835.36,9.59293333334,14.3358333333,8.67646666666,14.3521333333,9.61166666667,14.4684666667,10.2582,46.3317333333,13.8916666667
835.66,9.59173333333,14.3356666666,8.93353333334,14.5310666667,9.75013333333,14.6598,10.2896,46.0925333333,14.3727333333
835.96,9.63733333335,14.2062666667,8.97126666667,14.3809333333,9.59446666667,14.5366666667,10.0993333333,46.0544,14.6333333333
836.26,9.66819999999,14.0118333333,9.28033333333,14.5727333333,9.58586666666,14.3847333333,10.1028666667,46.144,14.9016666667
836.57,9.97386666665,14.4868666667,10.0652666667,15.0784666667,10.1372666667,14.7124666667,10.4444,46.817,15.4183333333
836.87,9.38913333333,13.8976666667,9.74640000001,14.5838,9.6534,13.9834,9.54633333334,46.0592666667,15.2768666667
837.17,8.51593333333,13.0753666667,8.76986666665,13.9047333333,8.5714,13.4524666667,8.381,45.9604,14.4047333333
837.47,8.2576,13.0867666667,8.81106666667,14.0336666667,8.50846666667,13.7224,7.96366666666,46.4159333333,14.5784666667
837.77,8.17586666666,12.9304333333,8.5926,13.8426666666,8.96306666667,14.0462,7.51846666667,46.6296,14.5832666667
838.07,8.03080000001,13.2709333333,9.08753333333,13.7464,9.52933333333,14.2363333333,7.57926666666,46.6186666667,14.7358666667
838.37,8.25020000001,13.3772666667,9.433,13.9100666667,9.13973333333,14.3890666667,7.90806666666,46.6178666667,15.132
838.67,7.96239999999,12.725,8.63506666667,12.7200666667,8.34806666667,12.6804666667,6.75566666666,45.361,13.7586666667
838.97,7.30126666667,11.8883,7.60319999999,11.43,7.38180000001,11.6616,5.72,44.9848666667,12.7591333333
839.27,6.05706666667,10.9705333333,6.24993333333,10.0507333333,6.09753333334,10.7926,4.73586666667,44.0955333333,11.1281333333
839.57,5.9078,11.0419333333,5.88773333333,9.79273333334,5.83713333334,10.8649333333,4.8154,43.7329333333,10.7536
839.87,6.388,11.2140333333,6.0996,9.81086666666,6.17920000001,11.582,5.49253333334,43.6218,11.0248666667
840.17,6.14473333333,11.2753333333,6.25313333334,9.92613333333,6.67660000001,11.7479333333,6.13493333333,43.4367333333,10.8814666667
840.47,5.94206666667,11.5895,6.42513333334,10.2416,7.42026666667,11.5652,5.92266666666,42.7826,11.2946
840.77,7.065,12.9398666667,7.60940000001,11.5645333333,8.6588,12.6045333333,7.01653333333,43.6832,12.4393333333
841.07,6.7654,12.7802333333,7.40733333334,11.6642666667,8.18753333333,12.0395333333,7.05193333332,43.3283333333,12.6616666667
841.37,4.281,10.5378,4.60066666667,9.48886666667,5.28213333333,9.33973333335,4.7072,42.2897333333,10.3196
841.67,2.2072,8.02913333334,2.64646666667,7.28606666666,3.25453333333,7.072,2.22973333333,40.3718,8.05193333333
841.97,1.9622,7.25180000001,2.45866666667,7.36426666667,3.33333333333,7.1394,2.45866666667,40.1064,8.26246666666
842.27,2.79773333333,7.37873333333,3.0876,8.05286666666,3.84373333333,7.22113333333,3.73026666667,41.0459333333,9.09873333333
842.57,3.8812,7.68320000001,4.36973333333,9.0164,5.10886666667,8.0264,5.02966666667,41.9010666667,10.7326
842.87,5.23006666666,8.54253333332,5.89953333333,9.73513333334,5.99706666667,9.0236,6.569,43.2357333333,12.2732666667
843.17,5.38346666666,8.73886666667,6.0176,10.3244666667,6.003,9.18873333334,6.47486666667,43.8200666667,12.5222
843.47,7.48073333333,9.72356666667,7.45013333333,11.7358666667,6.9738,11.3210666667,7.51153333333,44.7926666667,13.5944
843.77,9.11859999999,11.1539666667,8.86213333333,12.516,7.8686,13.9102,9.74366666665,45.3046,15.5929333333
844.07,8.64320000001,10.4104333333,9.06200000001,11.6416,7.16926666667,14.0369333333,9.63140000001,44.6899333333,14.7402666666
844.37,10.2199333333,11.4775333333,10.5364,12.1547333333,8.09139999999,15.9895333333,10.6596,46.1213333333,15.2330666667
844.67,9.92826666668,10.9498,10.6093333333,11.7382666667,8.26173333334,16.2366666667,10.7348,46.1290666667,14.2292666667
844.97,8.56619999999,10.1899,8.908,10.5414,7.78733333334,15.1378,9.81960000001,46.9896,12.6876666667
845.27,7.81059999999,8.7671,7.94873333335,10.0592,7.1598,14.8322666667,9.5464,48.6391333333,12.4062666667
845.57,6.68646666667,8.43759999999,7.54233333333,10.0697333333,6.60693333333,14.9452666667,8.63693333333,47.7612,11.6418
845.87,7.27833333333,8.97033333333,7.60453333333,11.2130666667,5.70840000001,15.7595333333,8.6442,47.9306,12.2120666667
846.17,4.9044,8.37579999999,5.81746666666,9.59653333333,4.56479999999,14.4373333333,7.0064,47.5796,10.7430666667
846.47,4.58466666667,9.40199999999,5.04979999999,8.70433333334,3.58806666667,13.7320666666,6.79960000001,49.3688666667,11.0298666667
846.77,0.962599999998,8.37533333335,1.63666666667,5.55953333333,0.481333333335,10.2526666667,4.7652,50.7581333334,9.001
847.07,-2.06893333334,6.24526666667,-0.613000000006,4.13786666667,-2.22233333333,6.05373333334,2.91186666667,52.6949333333,5.33853333333
847.37,-6.32626666667,1.7021,-6.18446666667,0.652333333334,-6.55306666667,0.113400000002,-1.21986666667,53.9574,1.70213333333
847.67,-7.77326666667,0.723333333332,-7.48926666667,-0.482200000001,-7.09206666667,-1.98573333333,-2.922,53.4468,-0.141866666666
847.97,-6.30093333333,1.87059999999,-7.31373333333,1.65953333333,-4.97893333333,-1.63146666667,-2.64413333333,53.6145333333,1.3784
848.26,-1.22233333333,5.48613333333,-2.36113333333,6.30560000001,-0.888866666667,2.69446666667,8.881784197e-17,55.8055333333,5.94446666667
848.56,-0.3006,7.33603333334,0.191266666668,7.73233333333,0.683133333334,3.6066,0.6558,55.3004666667,6.28413333333
848.86,-1.13893333333,6.65273333332,-0.027799999998,6.8056,0.333333333335,2.41666666667,0.0278,54.5555333333,5.41673333333
849.16,-2.7566,5.17589999999,-1.43473333334,3.96633333333,0.140733333334,0.703266666666,-1.2096,54.7959333333,1.15326666667
849.46,0.109266666666,6.28413333332,1.09286666667,6.39326666666,3.36073333333,3.25133333333,1.2842,55.4099333333,2.37706666667
849.76,-0.154,4.6282,2.38473333333,5.94886666667,5.17960000001,3.38446666667,1.9488,51.2306666667,1.5642
850.06,1.5498,5.3997,4.674,7.0602,8.0934,5.781,4.2312,50.7503333333,3.6162
850.36,3.1046,6.72676666667,5.94473333333,7.55706666666,9.48246666666,7.60513333334,4.93393333333,49.7954666667,5.2226
850.65,3.492,7.75513333333,6.16793333333,6.82533333334,9.4104,8.29933333333,5.01126666667,47.2562666667,5.30626666667
850.95,2.3042,6.67786666667,4.63086666667,5.12306666667,7.71819999999,6.30886666667,4.13866666667,45.0558,4.31786666667
851.25,3.4994,8.44973333333,5.62560000001,5.18266666667,7.70753333334,7.37533333333,5.02766666667,44.3412,5.227
851.55,2.88513333333,9.40993333334,4.98366666667,4.45906666667,6.88520000001,7.60653333333,6.57913333333,43.6719333333,5.72666666667
851.85,0.455066666668,6.51880000001,1.56986666666,0.113666666665,3.2766,4.59606666667,3.09426666666,41.4334666667,2.1616
852.15,0.7054,6.71206666667,1.5472,-0.910133333333,3.00340000001,4.16386666667,2.27526666667,41.3423333333,1.84306666666
852.45,3.8002,10.6514666667,5.01620000001,2.671,5.16833333334,7.16613333333,4.60373333333,41.4982666667,6.01513333333
852.74,3.12433333333,11.2431333333,4.68646666666,2.68433333333,4.22446666667,6.6228,3.34426666666,40.814,6.46866666666
853.04,5.31146666667,13.5737333333,6.01099999999,4.8306,4.98353333333,7.78153333334,4.19673333333,41.0054666667,9.33333333333
853.34,7.07393333333,14.5016333333,6.36646666667,5.98066666667,4.63026666667,8.93886666667,5.03753333333,40.1287333333,10.3966
853.64,7.05879999999,14.4444,6.2308,6.1656,4.1394,9.01966666665,5.57733333334,39.6732666667,10.4356666667
853.94,7.45980000001,14.4372666667,6.68806666666,8.31726666666,4.65166666667,10.0106,7.15953333333,39.5712666667,11.447
854.23,6.09646666667,13.9582,6.44739999999,8.44293333334,4.93433333333,9.91219999999,7.39046666666,39.0788666667,11.3376666667
854.53,4.3322,11.8854666667,5.11786666666,7.40746666666,3.27713333333,7.54206666667,6.08300000001,38.6532666667,9.89900000001
854.83,1.08833333333,9.00226666667,2.88,4.76186666667,1.45126666666,4.331,2.56233333333,35.9864,7.09746666667
855.13,0.222266666667,9.43323333335,2.82233333333,5.37773333333,2.04433333333,4.11106666667,3.22233333333,35.4,8.33333333334
855.43,-4.38353333334,5.959,-0.639199999999,2.64846666667,-2.1918,0.867600000002,0.456666666668,32.2374,4.6574
855.72,-11.2485333333,0.787833333332,-6.23020000001,-2.90926666667,-7.00613333334,-5.13933333333,-4.46073333333,28.897,-0.6788
856.02,-7.81279999999,3.50883333333,-3.43873333333,-0.467800000002,-3.60226666666,-2.19886666666,-1.05266666667,30.9707333333,1.4736
856.32,-12.2428,0.086633333334,-7.68293333334,-3.69266666667,-6.76573333333,-5.62566666667,-3.98993333333,29.8884666667,-2.82513333333
856.62,-21.3168,-6.76276666667,-15.0890666667,-11.1933333333,-13.498,-14.2936,-13.1138,27.1604666667,-10.8367333333
856.91,-25.4731333333,-10.8442666667,-19.3013333333,-14.6432666667,-17.3216,-17.7875333333,-18.2823333333,26.6666,-13.9447333333
857.21,-26.6666666667,-10.4698333333,-20.2728,-16.3029333333,-18.303,-18.4243333333,-20.0908666667,27.7879333333,-15.6970666667
857.51,-25.7142666667,-9.56983333333,-21.1366666667,-15.7604666667,-19.1705333333,-16.8663333333,-22.2118666667,28.6022,-16.3749333333
857.81,-23.5008666667,-7.51903333334,-18.9345333333,-13.4856,-16.895,-13.4246666667,-20.0608,29.8022,-14.1856666667
858.10,-21.2972,-6.01803333333,-17.0739333333,-11.3725333333,-17.1644666667,-10.8598,-18.6728666667,31.2217333333,-12.3679333333
858.40,-18.8444,-3.37786666667,-14.6667333333,-8.50379999999,-16.1186,-7.73326666667,-17.7480666667,32.1777333333,-11.5851333333
858.70,-14.4493333333,0.440533333333,-12.1879333333,-6.02046666667,-12.3347333333,-3.8178,-15.3891333333,35.3891333333,-8.34066666667
858.99,-13.4546,-0.3939,-12.6667333333,-6.69693333333,-13.091,-3.1818,-16.091,35.9697333333,-8.78793333333
859.29,-17.2839333333,-5.66366666667,-17.5001333333,-11.1110666667,-18.21,-8.179,-21.4815333333,30.3086,-13.21
859.59,-18.7934666667,-8.22026666667,-19.9698,-14.0272666667,-21.4478666667,-10.6184666667,-24.3137333333,25.3394,-15.3545333333
859.89,-9.17646666665,-1.1503,-11.5033333333,-5.51640000001,-12.3920666667,-2.64053333333,-14.5884,26.9280666667,-6.14386666667
860.18,-5.1394,1.17593333333,-7.73333333334,-2.15766666667,-8.21820000001,0.0483999999934,-11.5393333333,26.6180666667,-3.0546
860.48,-0.235599999999,4.61716666667,-3.39226666667,1.69606666667,-3.72213333334,3.53353333334,-7.39686666667,28.5042,1.48393333333
860.78,5.38293333334,8.86269999999,2.00453333333,6.39646666667,1.68926666667,7.29726666668,-0.405400000001,31.5764666667,6.50893333333
861.07,8.14066666666,10.8275666667,4.55780000001,7.82313333333,3.6734,8.97960000001,2.19953333333,33.8094666667,8.45806666667
861.37,10.3576,11.6033666667,6.06686666666,9.11179999999,6.06686666667,10.3113333333,3.41413333333,35.0173333334,8.97346666667
861.67,10.8732,10.701,6.3222,8.9544,6.6174,10.701,4.7232,36.9739333333,9.3972
861.96,8.46706666667,7.91976666667,4.45253333332,7.10473333334,5.62033333334,8.75913333333,3.79553333333,34.9878666667,7.05586666666
862.26,6.04879999999,6.83416666667,2.54826666667,6.22906666667,4.09273333333,6.89833333333,3.06313333333,35.5212666667,6.0748
862.56,4.4444,7.58333333334,3.05546666667,6.91673333333,4.1666,7.91666666667,4.22226666667,38.6110666667,7.22220000001
862.85,12.6257333333,15.6055,13.0068666667,15.3469333333,13.4694666667,17.1972,13.7958666667,47.5916666667,16.0270666667
863.15,12.2272666667,15.6353666667,13.9312,16.9506,14.0509333333,18.266,15.5157333334,51.8982666667,16.1734666667
863.45,13.5861333333,18.3570333333,15.3239333333,18.3252666667,16.1769333334,20.5054666667,19.2733333333,56.3666,18.5781333333
863.74,8.53333333333,14.95,11.1333333333,14.7,13.2666666667,17.6,15.4333333333,55.8333333334,15.3666666667
864.04,-0.036000000014,9.17116666666,4.64860000001,7.38733333334,7.31533333333,10.8468,7.96386666666,53.7298,10.6306666666
864.33,0.14193333334,10.0356333333,4.50346666667,6.52486666666,8.7944,10.4965333333,8.19153333334,53.5462,12.3758
864.63,-2.15046666667,7.7778,3.33326666668,6.16480000001,7.31193333333,7.88520000002,8.96053333334,52.2580666667,12.9748666667
864.93,-0.133333333326,8.56666666667,4.86666666666,7.63333333333,7.80000000001,8.20000000001,9.50000000001,49.4333333333,15.4666666667
865.22,4.93473333335,13.6765333333,8.92146666667,12.7450666667,11.1764666667,12.1241333333,13.6601333333,52.2549333333,19.8367333333
865.52,9.94153333333,16.7397,12.6316,15.8187333333,15.0584666667,14.8829333333,16.579,51.1987333333,21.4328
865.81,11.6393333333,16.6666333333,11.7759333334,15.2458666667,15.2186666667,13.4972,15.6557333333,49.0163333333,21.1476666666
866.11,10.303,14.1460333333,7.82359999999,12.9476,12.7823333333,10.799,12.1762666667,45.8678666667,19.0908666667
866.41,9.84526666667,12.7005333333,5.90713333333,9.31073333333,10.436,8.07306666667,8.04513333334,43.9662,18.1436666667
866.70,5.744,9.12216666666,2.29173333333,4.31546666667,5.68433333334,3.30346666667,2.64879999999,41.7857333333,13.6012
867.00,9.63273333333,12.2316666667,6.69493333333,7.23166666667,8.87006666666,5.87566666667,6.94926666669,43.3050666667,16.0451333333
867.29,13.3872,15.5330666667,10.9310666667,11.0121333333,12.1186666667,10.0404666667,11.0662,44.9664,19.0012
867.59,11.0287333333,13.6215,9.465,10.0410666667,9.82166666667,8.42233333333,8.9438,43.4567333333,16.1864666667
867.88,10.3362666667,13.8937333333,9.15973333335,8.79560000001,9.74793333333,8.90753333335,6.77873333333,43.9216,14.6498666667
868.18,8.89873333333,13.2739666667,7.41066666668,7.1726,7.79759999999,7.47026666667,4.46426666667,44.6428,11.4287333333
868.48,8.9584,13.5864,8.06546666666,7.7382,8.54173333334,8.45239999999,5.20833333333,45.8630666667,13.4822
868.77,4.2308,8.09310000001,1.4422,3.14093333333,2.69226666667,4.07046666665,-1.4744,42.3716666667,7.94886666667
869.07,-0.932600000002,2.7116,-2.79799999999,-1.38166666667,-2.17613333333,-0.138199999992,-6.45933333333,40.2763333333,0.449000000006
869.36,-3.04573333333,1.69206666667,-4.16246666667,-2.77506666667,-3.824,-3.41793333333,-8.22340000001,37.4958,-3.04566666667
869.66,-4.44453333333,1.26263333333,-4.61286666666,-1.71726666667,-3.5692,-2.96293333333,-6.9022,35.9596,-3.70373333334
869.95,-0.900866666666,3.66366666667,-1.29133333333,2.7026,-0.240266666666,-0.090199999994,-2.94306666666,34.1140666667,-0.300266666666
870.25,-0.587266666666,4.22896666667,-0.792933333333,2.96626666666,-0.4992,1.23346666667,-3.40693333333,33.1570666667,0.352266666666
870.54,1.305,5.0638,-0.198666666666,4.34039999999,0.397200000001,3.60273333334,-1.95753333333,34.8084,3.23406666668
870.84,3.69759999999,7.39486666667,1.34446666667,7.50713333334,2.353,6.80680000001,1.3446,36.9748666667,6.24653333334
871.13,8.6088,12.3624,5.77440000001,11.8374,6.32546666666,11.7584666667,7.37540000001,39.9474666667,11.1810666667
