wavelength,Back_DigPluf,Belly_DigPluf,Breast_DigPluf,Crissum_DigPluf,Crown_DigPluf,DorTail_DigPluf,Rump_DigPluf,Throat_DigPluf,WingTip_DigPluf
406.83,8.37816666667,20.2055833333,11.24375,15.16775,6.54658333333,7.392,8.86483333333,12.917,8.372
407.19,8.35166666667,20.2275833334,11.2108333333,15.15525,6.51266666667,7.35075,8.84608333334,12.889,8.32083333333
407.55,8.37508333333,20.2565,11.2405833333,15.2145,6.5125,7.33933333333,8.84725,12.9164166667,8.33041666667
407.90,8.37583333334,20.27075,11.2184166667,15.2375833333,6.51783333334,7.32925,8.84466666667,12.9024166667,8.34175
408.26,8.437,20.3564166666,11.2780833333,15.31775,6.56641666667,7.38891666667,8.8805,12.9608333334,8.37925
408.62,8.48183333333,20.39625,11.3651666667,15.3541666667,6.62891666667,7.44375,8.924,13.0263333333,8.46583333333
408.98,8.48775,20.4505833333,11.3766666667,15.3975,6.64566666666,7.45316666667,8.93833333333,13.0401666667,8.46041666667
409.34,8.44091666667,20.4116666667,11.33475,15.3649166667,6.60525,7.35291666667,8.8395,12.98725,8.39791666667
409.70,8.42133333333,20.41,11.3034166667,15.3378333333,6.61166666667,7.31383333333,8.814,12.9451666667,8.38841666666
410.06,8.48233333333,20.5323333333,11.3991666667,15.4159166667,6.69175,7.39141666667,8.89033333334,13.0158333333,8.47325
410.42,8.56933333333,20.6121666667,11.478,15.5155833333,6.78416666667,7.47633333333,8.99191666667,13.1370833334,8.583
410.77,8.57833333333,20.6041666666,11.5125833333,15.52225,6.82625,7.49358333333,8.98916666667,13.1445,8.58983333333
411.13,8.61833333333,20.6600833333,11.5419166666,15.54,6.8475,7.54141666667,9.00433333333,13.1834166667,8.633
411.49,8.62341666667,20.6819166667,11.5549166666,15.5728333333,6.86475,7.5785,9.02358333333,13.2173333333,8.68933333333
411.85,8.6285,20.728,11.5979166667,15.5900833333,6.89408333333,7.59358333334,9.02916666667,13.2595,8.72025
412.21,8.61875,20.7373333334,11.6025833333,15.5938333334,6.90041666667,7.6045,9.05691666667,13.28775,8.729
412.57,8.65308333334,20.7878333334,11.63325,15.6528333333,6.93425,7.64125,9.1045,13.31025,8.7455
412.92,8.64525,20.784,11.6444166667,15.66475,6.93725,7.65375,9.11525,13.325,8.75841666668
413.28,8.68825,20.80325,11.6899166666,15.7126666667,6.977,7.72533333333,9.18933333334,13.36425,8.80083333333
413.64,8.65991666667,20.7931666667,11.6671666666,15.6921666667,6.93333333333,7.71541666667,9.17208333333,13.34025,8.77725
414.00,8.58283333333,20.7211666667,11.58675,15.6078333333,6.84483333333,7.63908333333,9.09808333333,13.27275,8.71216666667
414.36,8.527,20.70625,11.5404166666,15.587,6.75925,7.58,9.01475,13.21425,8.65308333333
414.72,8.528,20.7645,11.5384166667,15.6269166667,6.763,7.5775,9.018,13.2346666667,8.666
415.07,8.56083333333,20.80925,11.5831666667,15.6824166667,6.79358333333,7.573,9.05008333333,13.2745833333,8.6905
415.43,8.55191666667,20.7995,11.5580833333,15.6425,6.78,7.54108333333,9.04858333333,13.2478333334,8.65925
415.79,8.56983333333,20.778,11.5945,15.64025,6.80433333333,7.54816666667,9.06616666667,13.2316666667,8.66666666666
416.15,8.57008333334,20.7779166667,11.6264166666,15.667,6.83091666667,7.55916666667,9.05808333333,13.22725,8.68525
416.51,8.55,20.7774166667,11.6236666667,15.6450833333,6.81391666666,7.54266666667,9.0405,13.1999166666,8.65341666667
416.86,8.57225,20.7961666666,11.6614166667,15.6246666667,6.81308333333,7.54416666667,9.05508333334,13.2215833333,8.6645
417.22,8.58383333333,20.8265,11.65925,15.6149166667,6.80916666667,7.539,9.0465,13.2236666667,8.66091666667
417.58,8.6005,20.8255,11.6865,15.6191666667,6.83633333334,7.5785,9.07525,13.2416666666,8.68358333333
417.94,8.63166666667,20.8585,11.6935833334,15.64225,6.86525,7.61325,9.0915,13.2648333333,8.69266666666
418.29,8.63525,20.8486666667,11.6808333333,15.6186666667,6.87116666667,7.62058333333,9.10266666667,13.2488333333,8.69091666667
418.65,8.60408333333,20.77025,11.6448333334,15.5808333334,6.83383333333,7.58525,9.07858333333,13.1835,8.66108333333
419.01,8.58433333333,20.7626666667,11.6244166667,15.5464166667,6.818,7.56891666667,9.06691666666,13.1546666667,8.65191666667
419.37,8.59433333333,20.7441666666,11.646,15.5556666667,6.842,7.59233333333,9.0625,13.156,8.67108333333
419.73,8.58925,20.7293333333,11.6269166667,15.5488333334,6.83133333333,7.59408333333,9.03933333333,13.14925,8.6665
420.08,8.59466666666,20.7046666667,11.6273333333,15.5311666666,6.81933333333,7.58225,9.03591666667,13.1423333333,8.66683333333
420.44,8.58041666667,20.682,11.6030833333,15.5103333334,6.81325,7.574,9.009,13.11925,8.66433333333
420.80,8.5545,20.65975,11.5604166667,15.492,6.80125,7.55783333334,8.98783333333,13.0784166667,8.6555
421.16,8.52716666666,20.6165,11.5358333333,15.4735,6.77866666666,7.54575,8.96466666667,13.03475,8.64133333333
421.51,8.51033333333,20.59,11.5159166666,15.4565,6.7565,7.53266666667,8.94708333333,13.0271666667,8.6285
421.87,8.51083333333,20.5895833333,11.5473333333,15.4605,6.76291666667,7.53825,8.95041666667,13.0223333333,8.64583333333
422.23,8.50625,20.5815833334,11.5521666667,15.46125,6.77625,7.542,8.94425,13.02525,8.65433333333
422.58,8.49616666667,20.5928333333,11.5510833333,15.4616666667,6.77808333334,7.5555,8.93491666667,13.0215833333,8.65833333333
422.94,8.46208333333,20.5429166667,11.5175833334,15.4336666667,6.75,7.54466666666,8.90258333333,12.9824166667,8.6175
423.30,8.44808333333,20.5460833333,11.51025,15.4320833334,6.73375,7.53625,8.90616666667,12.9660833333,8.60316666667
423.66,8.45775,20.5713333333,11.523,15.4511666667,6.752,7.54983333333,8.93025,12.9749166667,8.62275
424.01,8.44941666667,20.57775,11.5018333333,15.4616666667,6.7535,7.5505,8.92541666667,12.9543333334,8.62458333333
424.37,8.4495,20.5965833333,11.513,15.4834166666,6.7625,7.56233333333,8.93633333333,12.9635,8.62308333333
424.73,8.45708333333,20.61625,11.5283333333,15.4921666667,6.76366666667,7.57725,8.9295,12.9819166667,8.61675
425.08,8.48475,20.6559166667,11.5663333333,15.5259166667,6.81275,7.60666666667,8.95658333333,13.0163333333,8.64866666667
425.44,8.49175,20.6793333333,11.5685833333,15.5456666667,6.83741666667,7.62291666666,8.95133333333,13.0119166667,8.6565
425.80,8.48241666667,20.6680833333,11.5400833333,15.5428333333,6.83325,7.61191666666,8.93241666667,12.99825,8.64975
426.16,8.50433333333,20.6959166667,11.5645,15.5654166667,6.85366666667,7.62808333333,8.955,13.0104166667,8.66375
426.51,8.54825,20.7384166667,11.608,15.6040833333,6.90858333333,7.65508333333,9.00325,13.05675,8.70683333334
426.87,8.61033333334,20.8059166667,11.6765,15.6654166667,6.95183333333,7.69533333333,9.05866666667,13.1126666667,8.76183333333
427.23,8.62675,20.8414166666,11.6823333333,15.6923333333,6.96958333334,7.70783333334,9.05775,13.12275,8.78241666667
427.58,8.61008333333,20.8480833333,11.6685833333,15.6934166667,6.96758333333,7.69233333333,9.03583333333,13.1189166667,8.75675
427.94,8.61666666667,20.88575,11.6825833333,15.7190833333,6.97058333333,7.70108333333,9.03141666666,13.1489166667,8.75583333333
428.30,8.62358333333,20.8984166667,11.6876666666,15.72125,6.9635,7.685,9.02966666667,13.16775,8.7665
428.65,8.63858333333,20.9453333333,11.7165833334,15.7691666667,6.99608333334,7.69341666667,9.06025,13.1859166666,8.80575
429.01,8.61916666667,20.969,11.7191666667,15.7740833333,6.96675,7.67808333334,9.0455,13.1988333333,8.79433333333
429.37,8.63291666667,21.00725,11.7609166667,15.79025,6.96883333333,7.67116666667,9.08116666667,13.2184166667,8.80116666667
429.72,8.62725,21.0236666667,11.7666666667,15.7975833333,6.96566666667,7.66058333334,9.08083333333,13.2283333334,8.79508333333
430.08,8.65916666667,21.10075,11.80325,15.8424166667,6.99333333333,7.6925,9.09666666667,13.2651666667,8.82666666666
430.44,8.64491666667,21.1231666667,11.803,15.86575,6.96725,7.66666666667,9.0685,13.2608333333,8.80908333332
430.79,8.64841666666,21.18875,11.819,15.8968333334,6.989,7.69925,9.06991666666,13.2813333333,8.8495
431.15,8.63716666666,21.18,11.8215833334,15.8660833333,6.96108333333,7.68741666667,9.05883333333,13.2935,8.81916666668
431.50,8.63325,21.2046666667,11.8358333333,15.8665,6.94325,7.6755,9.03533333333,13.30175,8.81799999999
431.86,8.62608333333,21.23175,11.8596666666,15.8679166667,6.94466666667,7.67083333333,9.04366666667,13.3139166667,8.83533333333
432.22,8.63966666667,21.2948333333,11.8908333333,15.8920833333,6.9645,7.70458333334,9.05766666667,13.3380833333,8.84224999999
432.57,8.66475,21.3485,11.94175,15.9391666667,6.98,7.73783333333,9.08241666667,13.3794166667,8.85866666667
432.93,8.669,21.3798333333,11.93525,15.9549166666,6.98266666667,7.74591666666,9.08391666667,13.3678333333,8.86024999999
433.29,8.69541666667,21.4340833333,11.9691666667,16.0044166667,7.01041666666,7.76608333333,9.0995,13.40425,8.891
433.64,8.734,21.5015833333,12.0326666667,16.0614166667,7.07016666667,7.81766666666,9.14933333333,13.4470833333,8.93050000001
434.00,8.69475,21.4849166667,12.0074166667,16.0495,7.04691666667,7.78725,9.12633333333,13.4285833333,8.892
434.35,8.70016666667,21.5253333333,12.02175,16.059,7.04175,7.80325,9.12766666667,13.45325,8.89650000001
434.71,8.67541666667,21.4993333333,12.00625,16.0280833333,7.02391666667,7.77933333333,9.09491666667,13.4395833334,8.84333333334
435.07,8.68483333333,21.57475,12.0584166667,16.0871666667,7.05983333333,7.79158333333,9.12066666666,13.4695833333,8.87350000001
435.42,8.716,21.6183333333,12.0955,16.1293333333,7.10591666667,7.83308333333,9.15633333334,13.4888333333,8.89558333332
435.78,8.74783333333,21.6741666667,12.12175,16.1583333333,7.147,7.86083333334,9.19583333333,13.523,8.88849999999
436.13,8.754,21.6955,12.1529166667,16.1796666667,7.16891666667,7.86208333333,9.20683333334,13.541,8.91266666667
436.49,8.73375,21.6881666667,12.13525,16.1433333334,7.16275,7.83008333334,9.19091666667,13.5083333333,8.88658333333
436.84,8.74558333334,21.7394166667,12.1773333333,16.17025,7.18808333333,7.83725,9.21216666667,13.54225,8.89908333333
437.20,8.73758333333,21.75875,12.1860833334,16.1850833334,7.18391666667,7.83175,9.22166666667,13.5545833333,8.89275
437.56,8.73366666667,21.7870833334,12.1765,16.1971666667,7.16433333333,7.821,9.21308333333,13.5625833333,8.87733333332
437.91,8.78033333333,21.8484166667,12.23625,16.2378333333,7.18591666667,7.85708333333,9.24841666667,13.6055,8.92025000001
438.27,8.79191666667,21.8845833333,12.2419166666,16.2520833333,7.20925,7.86208333333,9.26025,13.6153333333,8.93116666666
438.62,8.80766666666,21.93425,12.2728333334,16.2959166667,7.20675,7.86108333333,9.29083333334,13.6631666667,8.97808333334
438.98,8.82716666667,21.9536666667,12.2885,16.3061666667,7.22558333333,7.87958333334,9.3095,13.67125,8.98091666668
439.33,8.81066666667,21.9463333333,12.2845833333,16.2935,7.20583333333,7.84916666667,9.29041666667,13.6715833333,8.96391666667
439.69,8.77883333333,21.9338333333,12.2778333333,16.2785833333,7.17108333333,7.82141666667,9.26533333333,13.6555833334,8.94816666668
440.04,8.77275,21.9261666667,12.26075,16.2710833333,7.15216666667,7.79633333334,9.25258333333,13.6368333333,8.92958333334
440.40,8.77916666667,21.9419166667,12.261,16.2820833333,7.15058333333,7.79958333333,9.2505,13.6479166667,8.93891666668
440.75,8.78441666667,21.9333333333,12.2544166667,16.27,7.14683333333,7.79875,9.24616666667,13.6470833333,8.93141666668
441.11,8.78391666667,21.9429166667,12.269,16.26475,7.152,7.81416666667,9.2375,13.6578333333,8.9365
441.47,8.77441666667,21.94875,12.2825,16.25875,7.15116666667,7.81941666667,9.2285,13.6563333334,8.94308333334
441.82,8.75225,21.93325,12.2615833333,16.2535,7.15033333333,7.81375,9.21475,13.64925,8.93475
442.18,8.74108333333,21.9149166667,12.268,16.2479166667,7.147,7.81658333333,9.21241666666,13.6409166667,8.92774999999
442.53,8.73458333333,21.9110833333,12.2750833333,16.25075,7.16758333334,7.82583333333,9.2155,13.6284166667,8.916
442.89,8.74083333333,21.91875,12.2708333333,16.2595833333,7.16483333333,7.83566666667,9.21583333334,13.6524166667,8.93675
443.24,8.76641666667,21.9469166667,12.278,16.26575,7.1705,7.86733333333,9.24425,13.655,8.96883333332
443.60,8.7985,21.9740833333,12.2938333333,16.28725,7.18783333333,7.902,9.26075,13.6660833333,8.99316666668
443.95,8.82966666667,21.9834166667,12.31025,16.2853333333,7.20725,7.94033333333,9.2845,13.68525,9.03108333333
444.31,8.80491666667,21.9405833333,12.3016666667,16.269,7.1995,7.93658333334,9.27166666667,13.673,9.02666666668
444.66,8.789,21.9275,12.28425,16.253,7.19116666667,7.9315,9.24858333334,13.6633333333,9.02375
445.02,8.76558333333,21.8850833333,12.23875,16.2049166667,7.15683333333,7.90041666667,9.2085,13.6155833333,9.00166666667
445.37,8.73575,21.8410833333,12.1959166667,16.17025,7.12158333333,7.87158333333,9.18316666667,13.589,8.99000000001
445.72,8.7255,21.805,12.1844166667,16.1459166666,7.11091666667,7.85908333333,9.168,13.5639166666,8.98066666666
446.08,8.72716666667,21.8008333333,12.18875,16.1299166667,7.109,7.86125,9.1675,13.5676666667,8.99433333333
446.43,8.72808333334,21.7759166667,12.1628333333,16.1020833333,7.11008333333,7.85333333333,9.16408333334,13.5419166667,9.00291666668
446.79,8.692,21.7175,12.1271666667,16.0658333333,7.08025,7.826,9.13275,13.4965833333,8.97749999999
447.14,8.6585,21.6906666667,12.1073333333,16.0475833333,7.06833333333,7.80583333333,9.1205,13.4854166667,8.96591666666
447.50,8.62258333333,21.6485833333,12.0850833333,16.0189166667,7.06608333333,7.78025,9.09416666667,13.4629166667,8.95333333334
447.85,8.58558333333,21.62375,12.0588333333,16.0141666667,7.038,7.76275,9.05666666667,13.4349166667,8.92716666667
448.21,8.58433333333,21.6305,12.0506666667,16.0039166667,7.03683333333,7.77041666666,9.04375,13.4201666666,8.92083333332
448.56,8.61208333333,21.6355,12.0855833333,16.0238333333,7.06408333333,7.79875,9.07783333334,13.4346666666,8.96266666667
448.92,8.63208333334,21.6475,12.1099166667,16.0473333333,7.09425,7.82891666667,9.10483333333,13.4553333333,8.98349999999
449.27,8.65925,21.65675,12.1329166667,16.0620833333,7.117,7.856,9.12391666667,13.46875,9.00433333333
449.62,8.67566666667,21.6796666667,12.1370833333,16.0715833333,7.12433333333,7.87916666667,9.14683333333,13.4829166667,9.02658333333
449.98,8.65691666667,21.6558333333,12.1059166667,16.0561666667,7.124,7.87025,9.14341666667,13.4613333333,9.01450000001
450.33,8.641,21.6500833333,12.1124166667,16.0451666667,7.10841666667,7.86825,9.11908333333,13.4576666667,9.01133333333
450.69,8.6705,21.6826666667,12.1403333334,16.062,7.14,7.90208333333,9.14541666666,13.4654166667,9.03933333334
451.04,8.69908333333,21.6933333333,12.1516666666,16.0695,7.1675,7.94875,9.14775,13.4655,9.07633333334
451.40,8.72216666667,21.7300833333,12.1685833333,16.1000833333,7.17308333333,7.98533333334,9.17941666667,13.4843333333,9.11408333333
451.75,8.73608333333,21.7569166667,12.1981666667,16.1099166667,7.20883333333,8.00883333333,9.2,13.5181666667,9.13633333333
452.10,8.76375,21.784,12.2159166666,16.1375833334,7.23141666667,8.01641666667,9.2365,13.5384166667,9.17199999999
452.46,8.7275,21.7725,12.179,16.1331666667,7.21091666667,7.98783333333,9.21025,13.5095833333,9.14191666666
452.81,8.74375,21.7989166667,12.1916666667,16.1645,7.21666666667,7.98458333333,9.23183333334,13.53125,9.17333333333
453.17,8.75933333334,21.84875,12.234,16.2045,7.24483333333,8.00191666667,9.25691666667,13.559,9.18783333333
453.52,8.77058333333,21.8891666667,12.2644166667,16.22825,7.26683333333,8.023,9.27458333334,13.5758333333,9.20075
453.87,8.84425,21.9760833334,12.3546666667,16.3201666667,7.31841666667,8.087,9.32166666666,13.6403333333,9.26908333333
454.23,8.88391666667,22.046,12.3855,16.37775,7.35433333334,8.11075,9.36791666667,13.6798333333,9.30166666667
454.58,8.92258333333,22.12025,12.4375833334,16.4346666666,7.388,8.14566666667,9.405,13.7293333333,9.33508333334
454.93,8.93116666667,22.1656666667,12.48,16.4766666667,7.39533333333,8.1365,9.43575,13.7676666667,9.33483333334
455.29,8.93675,22.2199166667,12.5033333333,16.4966666667,7.41475,8.14,9.45158333333,13.7785,9.33258333332
455.64,8.92716666667,22.2300833334,12.5065833334,16.5031666667,7.39683333333,8.10533333333,9.44241666667,13.7596666667,9.32258333334
456.00,8.90925,22.2388333334,12.506,16.48125,7.38741666667,8.08425,9.41491666667,13.75825,9.29683333333
456.35,8.9105,22.2739166666,12.5411666666,16.4924166667,7.37958333333,8.09158333333,9.40891666667,13.7829166667,9.30158333334
456.70,8.93775,22.3605,12.5918333333,16.534,7.42683333333,8.127,9.42775,13.8271666666,9.32024999999
457.06,8.93158333333,22.36225,12.5766666667,16.505,7.41008333334,8.10016666667,9.39958333333,13.8069166667,9.2935
457.41,8.93041666666,22.3846666667,12.5813333333,16.5200833333,7.391,8.07983333333,9.38683333333,13.8099166667,9.29541666666
457.76,8.88666666667,22.3873333333,12.5431666667,16.48775,7.35316666667,8.0195,9.35283333333,13.7803333334,9.22933333333
458.12,8.88475,22.4305,12.5619166666,16.51,7.351,8.03591666667,9.33733333333,13.79925,9.22033333334
458.47,8.87275,22.4596666667,12.5519166667,16.5104166667,7.33491666667,8.00491666667,9.31766666666,13.8031666667,9.19708333334
458.82,8.86391666667,22.49625,12.56325,16.52625,7.33166666666,7.99616666667,9.29841666667,13.80725,9.18666666667
459.18,8.87933333333,22.5123333333,12.5810833333,16.5526666667,7.33533333333,7.9945,9.2905,13.825,9.18566666666
459.53,8.90658333333,22.5833333333,12.6051666667,16.59,7.35825,8.03016666667,9.31083333334,13.8685833333,9.20316666667
459.88,8.92508333333,22.6206666666,12.6311666667,16.6323333333,7.36691666667,8.03841666667,9.32358333333,13.8936666667,9.20633333333
460.24,8.94208333333,22.6778333333,12.652,16.666,7.37758333333,8.03091666667,9.33675,13.9136666667,9.205
460.59,8.94666666667,22.7064166667,12.6648333333,16.6843333333,7.36558333333,8.02725,9.33625,13.9166666667,9.19691666667
460.94,8.95866666667,22.7708333333,12.7029166667,16.7349166667,7.39008333333,8.04025,9.36191666666,13.9515,9.21741666666
461.29,8.9685,22.819,12.7324166666,16.7608333333,7.40583333333,8.03891666666,9.36708333333,13.9814166667,9.21825
461.65,8.97975,22.8874166667,12.77475,16.8146666666,7.416,8.0605,9.3715,14.0185833333,9.22808333332
462.00,8.98891666667,22.9381666667,12.8184166667,16.87175,7.432,8.048,9.38925,14.0525,9.22166666668
462.35,9.02175,23.0180833333,12.8779166667,16.9375,7.46408333333,8.07483333333,9.40991666666,14.1184166666,9.25208333333
462.71,9.07841666667,23.1224166667,12.9418333333,17.0159166666,7.5105,8.11775,9.45641666667,14.1996666666,9.28775
463.06,9.07633333333,23.19075,12.97425,17.03325,7.503,8.093,9.4435,14.219,9.28874999999
463.41,9.08716666667,23.274,13.0376666667,17.07775,7.51416666667,8.09258333333,9.47616666667,14.2604166667,9.29649999999
463.76,9.112,23.4005833333,13.1090833333,17.1663333333,7.54825,8.11608333333,9.5125,14.3328333333,9.3235
464.12,9.131,23.4763333333,13.1613333334,17.2111666666,7.56816666667,8.11958333333,9.52816666667,14.38725,9.32141666667
464.47,9.12641666667,23.5709166666,13.2026666667,17.2635,7.575,8.09241666667,9.53541666667,14.4416666667,9.31449999999
464.82,9.16091666666,23.6780833333,13.2829166666,17.34725,7.60066666667,8.10808333333,9.57375000001,14.52575,9.33941666667
