wavelength,Back_ThrAbbf,Belly_ThrAbbf,Breast_ThrAbbf,Crissum_ThrAbbf,Crown_ThrAbbf,DorTail_ThrAbbf,Patch10_ThrAbbf,Patch11_ThrAbbf,Patch12_ThrAbbf,Rump_ThrAbbf,Throat_ThrAbbf,WingTip_ThrAbbf
589.08,12.2051666667,29.9041666666,24.1058333333,25.8684583333,13.76525,10.3475833334,42.8478333333,19.7261666667,4.90116666667,19.9788095238,22.4686666667,11.5361666667
589.42,12.16325,29.864,24.0533333334,25.8100833333,13.7221666667,10.3215,42.8234166667,19.679,4.87558333333,19.9486190476,22.42575,11.5065
589.76,12.0848333333,29.7614166667,23.9568333333,25.7384166667,13.60475,10.2255,42.7295,19.5663333333,4.747,19.8605357143,22.2915,11.4245833333
590.09,12.0209166667,29.7105833334,23.9066666667,25.664625,13.569,10.1635833333,42.692,19.5083333333,4.6725,19.8276547619,22.2530416667,11.3859166667
590.43,11.9789166666,29.69775,23.9105,25.6646666667,13.5644166667,10.1333333333,42.7034166667,19.4638333333,4.65983333333,19.7564642857,22.1799583333,11.37525
590.77,12.05325,29.7145,23.9596666667,25.7104166666,13.6365833333,10.1770833333,42.7746666667,19.4986666667,4.70016666667,19.817452381,22.1998333333,11.4281666667
591.11,12.0691666667,29.6959166667,23.9293333333,25.718375,13.5956666667,10.1441666667,42.80275,19.4725833333,4.63658333334,19.763702381,22.2024583334,11.4388333333
591.44,12.1140833333,29.7475833334,24.0065833333,25.7446666666,13.6315,10.1631666667,42.7955833333,19.496,4.67641666667,19.7930952381,22.21825,11.4914166667
591.78,12.1924166667,29.8160833333,24.0903333333,25.77975,13.71675,10.2241666667,42.82525,19.5766666666,4.73375,19.8479285714,22.26825,11.578
592.12,12.16225,29.7605,24.0085833333,25.684375,13.6681666667,10.1885833333,42.7478333333,19.55525,4.71516666667,19.8318452381,22.2157916666,11.5745
592.46,12.251,29.8300833334,24.0965,25.7973333333,13.6984166667,10.2755833333,42.8370833333,19.6039166667,4.76608333333,19.8788095238,22.2655416667,11.64325
592.79,12.2146666667,29.78075,24.0025833333,25.7685,13.6159166667,10.2121666667,42.7253333333,19.54075,4.71391666667,19.8452857143,22.1822916667,11.5715833333
593.13,12.2786666667,29.8436666667,24.064,25.8649583333,13.68425,10.3006666667,42.7511666667,19.6299166667,4.83041666667,19.9197976191,22.2677916667,11.6399166667
593.47,12.3183333333,29.9549166667,24.1021666666,25.895125,13.7418333333,10.35525,42.8149166667,19.7081666667,4.86808333333,19.9864761905,22.39,11.7029166667
593.80,12.2996666667,29.9801666666,24.12425,25.908375,13.7328333333,10.35375,42.753,19.7091666666,4.879,19.9628928571,22.3652916667,11.6855833333
594.14,12.31875,30.017,24.1348333333,25.930125,13.7373333333,10.3328333333,42.7141666667,19.7603333333,4.8545,20.0052738095,22.4234583333,11.69
594.48,12.2729166667,30.0623333333,24.15325,25.9621666667,13.73675,10.338,42.6629166666,19.795,4.82441666667,19.9977619047,22.4482916667,11.6895833333
594.81,12.2898333333,30.1109166667,24.2244166667,25.9905416666,13.7778333333,10.3501666667,42.7176666667,19.8420833333,4.87291666667,20.0669285714,22.501,11.6944166667
595.15,12.22425,30.0831666667,24.1470833334,25.9835,13.703,10.321,42.6941666667,19.8084166667,4.804,20.0350595238,22.4690416666,11.6375833333
595.49,12.2025,30.1265,24.1510833334,26.0107916667,13.6759166667,10.3201666667,42.7456666666,19.8020833333,4.78358333333,20.048297619,22.49275,11.6231666667
595.82,12.2724166667,30.22,24.2325,26.1181666666,13.7385833334,10.4021666667,42.829,19.8556666667,4.82808333333,20.1018333334,22.5762916667,11.6788333333
596.16,12.1773333333,30.16325,24.1724166667,26.0424583333,13.64825,10.3055833334,42.77025,19.7885833334,4.74825,20.0260714286,22.5157916667,11.58525
596.50,12.2166666667,30.22525,24.25875,26.0975833333,13.7284166667,10.3766666667,42.8375,19.8565,4.78875,20.0780833333,22.5901666667,11.63575
596.83,12.1873333333,30.20375,24.2293333333,26.0717083333,13.7101666667,10.3511666667,42.8448333333,19.8485833333,4.7545,20.04825,22.5579166667,11.6365
597.17,12.1718333333,30.1661666666,24.2653333334,26.0838333334,13.6860833334,10.3430833333,42.9036666666,19.8266666667,4.75275,20.0229761905,22.5365833333,11.6310833333
597.51,12.1975,30.12275,24.269,26.085625,13.666,10.3458333334,42.9223333333,19.8488333334,4.78208333333,20.0448095238,22.56125,11.6568333333
597.84,12.23175,30.1313333333,24.2625,26.0970416667,13.6885833333,10.3991666667,42.9533333333,19.8455833333,4.82883333333,20.0526071429,22.5470833333,11.66225
598.18,12.2459166667,30.115,24.2730833334,26.101875,13.6675833333,10.399,42.97625,19.8244166667,4.8375,20.0661190476,22.5315833333,11.67
598.52,12.20975,30.0754166666,24.2103333334,26.0312916666,13.6088333334,10.37225,42.91225,19.7691666667,4.80158333333,20.0051666667,22.4635416667,11.6496666667
598.85,12.2703333333,30.0915,24.2649166667,26.0425833334,13.67975,10.4166666667,42.94575,19.7961666667,4.85491666667,20.0204880952,22.5133333333,11.69675
599.19,12.29875,30.0436666667,24.2408333333,26.026875,13.67375,10.4361666667,42.8945833333,19.7725,4.90066666667,20.0025357143,22.4998333333,11.70525
599.53,12.2360833333,29.9731666667,24.1826666667,25.967125,13.6186666667,10.39925,42.82475,19.76225,4.874,19.9458571428,22.4580833334,11.6698333333
599.86,12.3583333333,30.0666666667,24.25775,26.078625,13.7215833334,10.5055833333,42.9041666666,19.8825833333,4.97983333333,20.0757261905,22.5609166667,11.8041666666
600.20,12.3186666667,30.038,24.2464166667,26.038375,13.6988333334,10.4755833333,42.8675833333,19.817,4.92941666667,20.0300595238,22.519,11.813
600.53,12.38875,30.1375833333,24.3421666667,26.096375,13.7324166667,10.52175,42.92025,19.8641666667,4.97916666667,20.1167738095,22.588625,11.83425
600.87,12.3884166666,30.10725,24.32275,26.098,13.72225,10.5051666667,42.80325,19.8569166667,4.9805,20.1252976191,22.5580416667,11.83675
601.21,12.3790833333,30.2125833334,24.332,26.11725,13.7059166667,10.5003333333,42.9024166666,19.8786666667,4.92908333333,20.1069761905,22.56975,11.8216666667
601.54,12.3125833333,30.1781666667,24.3050833333,26.1091666667,13.6218333333,10.4540833333,42.9005,19.87525,4.85866666667,20.10375,22.5635833333,11.79525
601.88,12.3034166667,30.2363333333,24.31475,26.088,13.6373333333,10.456,42.9076666667,19.8978333334,4.83375,20.1425238095,22.5842916667,11.7904166667
602.21,12.3130833333,30.26825,24.3761666667,26.164375,13.6925833333,10.4976666667,42.921,19.9590833333,4.87675,20.2078095238,22.647625,11.83375
602.55,12.2493333333,30.2821666666,24.3355833333,26.1357083333,13.6588333333,10.45625,42.9186666666,19.9354166667,4.809,20.2227619048,22.600375,11.7875
602.88,12.2270833333,30.2938333334,24.3225833333,26.126625,13.634,10.4468333333,42.9045833333,19.9196666667,4.77516666667,20.2102738095,22.5765,11.7913333333
603.22,12.2424166667,30.381,24.4001666667,26.202875,13.6740833334,10.44475,42.9615833333,19.9084166667,4.77308333333,20.2762619048,22.6317916667,11.8195
603.56,12.2203333333,30.3526666667,24.3563333333,26.1645416667,13.6496666666,10.4016666666,42.9820833333,19.8730833333,4.76325,20.2356428572,22.6192083333,11.786
603.89,12.23025,30.3244166666,24.3343333334,26.14,13.6138333333,10.3833333333,43.018,19.915,4.76791666667,20.2258928572,22.6224583334,11.7775
604.23,12.1819166667,30.2651666667,24.2685833333,26.0927083334,13.5489166667,10.34925,42.972,19.86175,4.7075,20.1704285714,22.5712083334,11.7630833333
604.56,12.1768333333,30.27975,24.26325,26.0789583334,13.5688333333,10.3635833334,42.9896666667,19.8644166667,4.72416666667,20.1563333333,22.57375,11.7628333334
604.90,12.1780833333,30.2230833333,24.25475,26.0800416667,13.5874166667,10.3819166667,42.9069166667,19.8324166667,4.747,20.145,22.5574583333,11.762
605.23,12.2429166667,30.2430833334,24.2865,26.1138333333,13.6340833333,10.4226666667,42.9285,19.8065833333,4.7985,20.1556190476,22.5912083333,11.8075833334
605.57,12.2946666667,30.1874166667,24.27325,26.1423333333,13.6341666666,10.4459166667,42.9215,19.8216666667,4.84416666667,20.1469404762,22.5882083333,11.8288333333
605.90,12.2649166667,30.1385833333,24.2035833333,26.0688333333,13.5815833333,10.4435,42.84575,19.7521666667,4.82891666667,20.0711428572,22.542,11.8024166667
606.24,12.3015833333,30.1465,24.2333333333,26.093375,13.6264166667,10.4880833333,42.82325,19.7618333333,4.881,20.077,22.583,11.87025
606.58,12.34375,30.1686666667,24.2871666667,26.154875,13.681,10.5363333333,42.8571666667,19.7973333334,4.92066666667,20.1177023809,22.643625,11.8968333333
606.91,12.3735833333,30.1280833333,24.2698333333,26.104125,13.6538333333,10.5679166666,42.8638333333,19.8210833333,4.91025,20.1118928571,22.648625,11.8864166667
607.25,12.3933333333,30.1845833333,24.36225,26.169625,13.7334166667,10.664,42.8454166667,19.8673333334,4.9285,20.1699285714,22.6882083333,11.9270833333
607.58,12.40975,30.2115,24.37775,26.2067916667,13.7595833334,10.7419166667,42.8313333333,19.89375,4.93358333334,20.2001428571,22.7044166667,11.96225
607.92,12.47625,30.2394166667,24.4239166667,26.254625,13.7933333334,10.7826666667,42.87125,19.90925,4.93691666667,20.2167261905,22.723125,11.9851666667
608.25,12.5439166667,30.3135,24.465,26.2955833333,13.80475,10.8703333333,42.95525,19.95275,4.96108333333,20.2959047619,22.7595,12.0380833333
608.59,12.55025,30.3409166667,24.4651666667,26.2984166667,13.76625,10.8739166667,42.9796666666,19.92425,4.93608333333,20.3085,22.738,12.0225833333
608.92,12.5846666667,30.3941666667,24.4933333333,26.2976666667,13.799,10.9380833333,43.0240833333,19.97125,4.9805,20.3415476191,22.7427083333,12.0575833333
609.26,12.5576666667,30.3970833334,24.4885,26.2457083333,13.75875,10.9090833333,43.0134166667,19.9153333333,4.95625,20.2785,22.7170416667,12.03375
609.59,12.6303333333,30.43425,24.55625,26.31325,13.7703333333,10.9245,43.1214166667,19.9310833333,4.96933333333,20.3188690476,22.73225,12.06375
609.93,12.6669166667,30.4471666667,24.5498333333,26.330125,13.7289166667,10.9645833333,43.166,19.9458333333,4.986,20.3071428571,22.7433333334,12.0506666667
610.26,12.6553333333,30.375,24.4826666667,26.276875,13.6739166667,10.9258333333,43.1270833333,19.9013333333,4.97075,20.2292976191,22.656,12.00675
610.60,12.6385,30.3101666667,24.4270833333,26.2490833333,13.6199166667,10.911,43.0775,19.8550833333,4.99358333333,20.1774761905,22.545,12.0143333333
610.93,12.6548333333,30.2634166667,24.3709166667,26.207125,13.5405833333,10.9089166667,43.08,19.798,5.00916666667,20.1190119047,22.4734583333,12.0011666667
611.27,12.6951666666,30.2629166667,24.3615,26.1974166667,13.50925,10.9158333333,43.0805833333,19.769,5.02458333333,20.1083928572,22.43175,12.0071666667
611.60,12.6235,30.15025,24.2859166666,26.05325,13.4240833333,10.85175,42.9376666667,19.6948333334,5.03375,20.0339047619,22.326,11.953
611.93,12.59375,30.0725,24.2303333333,25.942875,13.3533333334,10.7945,42.8895,19.6465833334,5.05141666667,19.9776428571,22.3021666667,11.9195833333
612.27,12.5829166667,30.0216666667,24.1886666667,25.8897083333,13.342,10.7995833333,42.8381666666,19.616,5.0665,19.9565714286,22.2567916667,11.9225
612.60,12.4919166667,29.9475,24.08175,25.8259583333,13.251,10.6985833333,42.7395,19.54275,4.97466666666,19.8813095238,22.1849166667,11.8645
612.94,12.50475,29.9445,24.066,25.8406666667,13.2595,10.7324166667,42.7579166667,19.5508333333,5.00475,19.9266190476,22.2055416667,11.8763333333
613.27,12.5405,29.9413333333,24.0579166667,25.875625,13.3384166667,10.79075,42.7010833333,19.5765833334,5.1055,19.9814285714,22.2674583333,11.9233333333
613.61,12.5485833333,29.9279166667,24.0795,25.9136666667,13.3628333333,10.7971666667,42.6853333333,19.5895833333,5.13333333333,20.0199761905,22.2513333333,11.98175
613.94,12.6031666667,30.0493333333,24.1855,25.9552083333,13.4054166667,10.8815833333,42.7089166666,19.686,5.16475,20.0833809524,22.3555833333,12.0545833333
614.28,12.6363333333,30.0928333334,24.2290833334,26.0399166667,13.458,10.9335833333,42.6995833333,19.6803333333,5.1565,20.1254404762,22.4254166667,12.05175
614.61,12.6430833333,30.0785,24.2634166667,26.0493333333,13.4763333333,10.9406666667,42.693,19.71775,5.15741666667,20.1364047619,22.4744583333,12.0576666667
614.94,12.6206666666,30.0726666667,24.2765833333,26.07225,13.469,10.9208333333,42.651,19.6970833333,5.21691666666,20.1391309524,22.5144166667,12.0390833333
615.28,12.7536666667,30.2369166666,24.3866666667,26.2622916667,13.5841666667,11.0684166667,42.7738333333,19.8483333333,5.31758333333,20.2668571429,22.6694166667,12.1621666667
615.61,12.781,30.2903333334,24.4725,26.4181666667,13.72225,11.1174166667,42.7823333334,19.88575,5.34441666667,20.3025714286,22.7455416666,12.22075
615.95,12.8325833333,30.3618333333,24.5696666667,26.533375,13.799,11.2106666667,42.8435,20.0399166667,5.44308333334,20.3996309524,22.8724166667,12.3179166667
616.28,12.87875,30.4263333333,24.6720833333,26.5974166666,13.8824166667,11.27775,42.91825,20.1028333333,5.48916666667,20.4741071428,22.948625,12.3645
616.61,12.8360833334,30.471,24.7453333333,26.636625,13.86725,11.2589166667,42.8755833333,20.1130833333,5.41283333333,20.4847380953,22.9444583333,12.3500833333
616.95,12.8211666667,30.5134166667,24.8116666666,26.6571666666,13.8716666667,11.2578333333,42.9530833333,20.157,5.34633333333,20.500297619,22.936,12.3440833333
617.28,12.8183333333,30.5156666666,24.8263333333,26.647625,13.8920833333,11.2350833333,42.9580833334,20.11225,5.312,20.513,22.953375,12.31975
617.62,12.7514166667,30.4505,24.80475,26.6237916666,13.8371666667,11.1696666667,42.9526666667,20.0435833333,5.23775,20.49575,22.860875,12.2640833333
617.95,12.8284166666,30.5481666666,24.898,26.648,13.8815833333,11.22,43.1135833333,20.11725,5.28525,20.5300119047,22.919875,12.3208333333
618.28,12.9070833334,30.6391666667,24.9595,26.73375,13.97925,11.302,43.1993333333,20.2391666667,5.33775,20.6815714286,22.9954583333,12.41925
618.62,12.9119166667,30.746,24.9925833334,26.76775,14.03925,11.32425,43.289,20.3066666667,5.26733333333,20.7399047619,22.9862083333,12.433
618.95,12.7943333333,30.6833333333,24.9255833333,26.712,13.9848333333,11.2455833333,43.29475,20.20125,5.1455,20.6617619048,22.883875,12.3141666666
619.28,12.7569166667,30.7331666667,24.9214166666,26.7124166667,13.8860833334,11.2055,43.3685833333,20.1970833334,5.04825,20.65675,22.8497083334,12.24975
619.62,12.7590833333,30.7908333333,24.9184166667,26.7221666667,13.8963333333,11.1933333333,43.42875,20.1721666667,4.97283333333,20.6573452381,22.8537916667,12.2599166667
619.95,12.7718333333,30.791,24.93825,26.7171666667,13.8598333333,11.19675,43.4304166667,20.18825,4.99941666667,20.6658928571,22.8438333333,12.2925
620.28,12.8778333333,30.8041666667,24.94775,26.6954166667,13.9604166666,11.2711666667,43.4265833334,20.233,5.154,20.7071071428,22.9365,12.40925
620.62,12.95425,30.8493333333,24.97975,26.68725,13.9594166667,11.3125833333,43.43125,20.2570833333,5.20733333333,20.7235357143,22.944875,12.4656666667
620.95,13.0326666667,30.8986666667,25.0195833333,26.6852083333,14.0109166667,11.36275,43.4394166667,20.3559166666,5.25566666667,20.7497738095,22.9977916667,12.5651666667
621.28,13.1254166667,30.9925,25.0641666667,26.724125,14.0791666667,11.4236666667,43.5010833333,20.41075,5.38608333333,20.8356428571,23.110125,12.6835833334
621.62,13.1174166667,30.9868333333,25.0718333333,26.753875,14.0924166667,11.448,43.4135833333,20.4450833333,5.43516666667,20.8588452381,23.137125,12.7146666667
621.95,12.9665833333,30.8969166667,24.9425833333,26.6495,13.9554166667,11.3324166667,43.2919166667,20.3040833333,5.333,20.6953571428,22.975375,12.60475
622.28,13.0459166667,30.8925833333,25.041,26.698875,13.9914166667,11.3891666667,43.2851666666,20.3154166667,5.43733333334,20.7522976191,23.0704583333,12.6736666667
622.62,13.1305833333,30.9720833333,25.1651666667,26.773,14.0491666667,11.4755833333,43.3470833333,20.4074166667,5.5145,20.8359642857,23.1900833333,12.80025
622.95,13.1124166667,30.8870833333,25.1028333333,26.706375,14.015,11.4445833333,43.23125,20.3534166667,5.48883333334,20.7791309524,23.1280833333,12.7668333333
623.28,13.0539166667,30.8118333333,25.0466666667,26.6301666667,13.9219166667,11.343,43.1245,20.2441666667,5.42925,20.6856190476,23.03625,12.6944166666
623.62,13.01575,30.80725,25.02175,26.6080833333,13.91425,11.3270833333,43.081,20.23225,5.35941666667,20.649,23.031375,12.6595833333
623.95,12.9948333333,30.8175833333,25.0258333333,26.631875,13.8939166667,11.3065833333,43.0745833333,20.2435833333,5.31525,20.6423095238,22.992375,12.61075
624.28,12.8513333333,30.756,24.922,26.6130416667,13.8130833333,11.2129166667,43.0125,20.2010833333,5.1975,20.5967738095,22.943375,12.5495
624.62,12.7884166667,30.7168333333,24.9048333333,26.5752916667,13.74875,11.18425,42.9285,20.1683333333,5.15641666666,20.54275,22.8984583333,12.4946666667
624.95,12.7618333333,30.6636666667,24.8816666667,26.6045416667,13.734,11.1595833333,42.874,20.1675,5.103,20.5099642857,22.8678333333,12.4640833334
625.28,12.7216666667,30.6136666666,24.80975,26.5617083333,13.7178333333,11.11325,42.9005833333,20.148,5.04691666667,20.4777261905,22.8364166666,12.4788333333
625.61,12.7836666667,30.6353333333,24.8641666667,26.5531666667,13.7190833333,11.1115,42.87,20.1471666667,5.04675,20.4958690476,22.8749166667,12.5088333333
625.95,12.7119166667,30.59275,24.7305833333,26.4957916666,13.6509166667,11.04075,42.822,20.1020833333,4.97008333333,20.4150833333,22.8312916667,12.4554166667
626.28,12.64225,30.5149166667,24.6405833333,26.4276666667,13.5910833333,10.9731666667,42.7153333333,20.0169166667,4.91533333333,20.362702381,22.7388333333,12.3586666666
626.61,12.6840833333,30.5589166666,24.6749166666,26.4644166666,13.6515833334,11.0554166667,42.72625,20.04725,4.972,20.3787023809,22.8084166667,12.44125
626.94,12.7305833333,30.576,24.6936666667,26.48775,13.69575,11.1144166667,42.7520833333,20.1116666667,5.03958333333,20.4158928571,22.8643333333,12.4800833333
627.28,12.75325,30.562,24.68925,26.5130416667,13.6708333333,11.1316666667,42.7461666666,20.1288333334,5.06908333333,20.4134047619,22.853125,12.511
627.61,12.78175,30.6116666667,24.7430833333,26.5647916666,13.6740833333,11.17525,42.7905833333,20.14575,5.119,20.4362857143,22.86,12.5664166666
627.94,12.8979166667,30.6875,24.8373333333,26.6195833333,13.7373333333,11.2550833333,42.86775,20.1955,5.221,20.4976071429,22.9267916667,12.6258333333
628.27,12.9100833333,30.7359166667,24.8501666667,26.690375,13.7675833334,11.2925,43.0168333333,20.2285833334,5.20966666667,20.5383095238,22.9376666667,12.63725
628.61,12.8504166667,30.7118333334,24.8115833333,26.59225,13.7285833333,11.2776666667,43.0100833333,20.19525,5.155,20.492297619,22.908125,12.5945
628.94,12.8519166667,30.7308333333,24.8305,26.5961666666,13.6935833334,11.254,43.0044166667,20.1580833333,5.09041666667,20.5007380952,22.8967916667,12.5293333333
629.27,12.8340833333,30.7535833334,24.8340833333,26.6504583333,13.7056666667,11.2500833333,43.0578333333,20.1115833333,5.07808333333,20.4884642857,22.9172083334,12.5535
